
[00:00:00.000 --> 00:00:02.780]  各位兄弟姐妹 晚安
[00:19:35.000 --> 00:19:37.000]  這裡是第六段
[00:19:37.000 --> 00:19:40.000]  不過跟之前五段的經文有點不同
[00:19:40.000 --> 00:19:44.000]  傳道者基本上之前所採用的方式
[00:19:44.000 --> 00:19:46.000]  是一個勸導的方式
[00:19:46.000 --> 00:19:48.000]  但在這九章裡面所說的
[00:19:48.000 --> 00:19:50.000]  是比較強烈和緊急
[00:19:50.000 --> 00:19:53.000]  是採用一連串命令的方式
[00:19:53.000 --> 00:19:57.000]  包括你們要吃你的飯 喝你的酒
[00:19:57.000 --> 00:20:00.000]  你要穿得潔白
[00:20:00.000 --> 00:20:02.000]  你的頭要凝膠一下
[00:20:02.000 --> 00:20:07.000]  要跟你所愛的妻快活去度日
[00:20:07.000 --> 00:20:10.000]  這裡是說迫切的要你去做
[00:20:10.000 --> 00:20:12.000]  作者講明的原因是
[00:20:12.000 --> 00:20:15.000]  因為上帝已經閱立你的作為
[00:20:15.000 --> 00:20:17.000]  這裡不是說我們做得好
[00:20:17.000 --> 00:20:20.000]  而是神喜歡給我們這些東西
[00:20:20.000 --> 00:20:22.000]  我們就可以享受
[00:20:22.000 --> 00:20:24.000]  可以去經歷這些事
[00:20:24.000 --> 00:20:26.000]  因為神給你的這一份
[00:20:26.000 --> 00:20:28.000]  是想你好好的去享用
[00:20:28.000 --> 00:20:30.000]  不是因為我們乖
[00:20:30.000 --> 00:20:31.000]  不是因為我們好
[00:20:31.000 --> 00:20:33.000]  是無法解釋的
[00:20:33.000 --> 00:20:35.000]  神喜歡給我們就給了我們
[00:20:35.000 --> 00:20:37.000]  我們應該開放
[00:20:37.000 --> 00:20:39.000]  飾然的去享受這一份
[00:20:39.000 --> 00:20:42.000]  在第八段和第九段裡面
[00:20:42.000 --> 00:20:45.000]  傳道者吩咐我們要衣著潔白
[00:20:45.000 --> 00:20:48.000]  當時的人不是那麼容易衣著潔白
[00:20:48.000 --> 00:20:52.000]  頭上也不是那麼容易有膏油
[00:20:52.000 --> 00:20:54.000]  雖然我們現在應該容易
[00:20:54.000 --> 00:20:57.000]  神說我們應該快快樂樂的
[00:20:57.000 --> 00:20:59.000]  享受我們有的日子
[00:20:59.000 --> 00:21:01.000]  在日光之下所得這一份
[00:21:01.000 --> 00:21:04.000]  神給我們我們就要好好珍惜
[00:21:04.000 --> 00:21:07.000]  所以今天的講題就是活在當下
[00:21:07.000 --> 00:21:09.000]  神給我們這一份
[00:21:09.000 --> 00:21:11.000]  雖然不要經常想著
[00:21:11.000 --> 00:21:13.000]  我們什麼時候會患災禍的事
[00:21:13.000 --> 00:21:16.000]  我們要好好享用這一份
[00:21:16.000 --> 00:21:18.000]  第十節裡面是這樣說的
[00:21:18.000 --> 00:21:20.000]  他說凡你所當做的事
[00:21:20.000 --> 00:21:22.000]  要盡力去做
[00:21:22.000 --> 00:21:25.000]  因為在你所必須去的陰間
[00:21:25.000 --> 00:21:31.000]  沒有工作、沒有謀算、沒有知識、也沒有智慧
[00:21:31.000 --> 00:21:36.000]  不知道你現在最喜歡做什麼呢?
[00:21:36.000 --> 00:21:38.000]  傳道者說你喜歡做的事
[00:21:38.000 --> 00:21:40.000]  現在就要去做了
[00:21:40.000 --> 00:21:42.000]  你將來死了就沒得做了
[00:21:42.000 --> 00:21:45.000]  所以你要快快樂樂的去盡量去做
[00:21:45.000 --> 00:21:48.000]  盡量去做、盡力去做
[00:21:48.000 --> 00:21:50.000]  我分享了一件我自閉音過張的時候
[00:21:50.000 --> 00:21:52.000]  去想到的事
[00:21:52.000 --> 00:21:54.000]  我之前大家可能有些認識
[00:21:54.000 --> 00:21:56.000]  我開過一間咖啡店
[00:21:56.000 --> 00:21:59.000]  我就希望為神做一些事
[00:21:59.000 --> 00:22:01.000]  開這間咖啡店
[00:22:01.000 --> 00:22:03.000]  我知道其實一早已經有人告訴我
[00:22:03.000 --> 00:22:05.000]  你虧本的
[00:22:05.000 --> 00:22:08.000]  你為什麼不留一些錢來退休呢?
[00:22:08.000 --> 00:22:11.000]  現在真的虧本了
[00:22:11.000 --> 00:22:13.000]  雖然我覺得經驗對於我來說
[00:22:13.000 --> 00:22:15.000]  是很正面的
[00:22:15.000 --> 00:22:17.000]  其實我很開心我有這個經驗
[00:22:17.000 --> 00:22:21.000]  但我現在也有時會擔心、憂慮
[00:22:21.000 --> 00:22:23.000]  究竟我退休夠不夠錢花呢?
[00:22:23.000 --> 00:22:27.000]  或者我面對一些情況
[00:22:27.000 --> 00:22:29.000]  我能不能處理呢?
[00:22:29.000 --> 00:22:31.000]  有時會有點憂慮
[00:22:31.000 --> 00:22:33.000]  但預備這個經文的時候
[00:22:33.000 --> 00:22:35.000]  也不知道自己什麼時候死
[00:22:35.000 --> 00:22:37.000]  就算以往的經歷
[00:22:37.000 --> 00:22:39.000]  我覺得美好的經歷
[00:22:39.000 --> 00:22:41.000]  好好地去享用
[00:22:41.000 --> 00:22:43.000]  好好的回憶
[00:22:43.000 --> 00:22:45.000]  好好地去享用
[00:22:45.000 --> 00:22:47.000]  當天上帝讓我在這裡侍奉的時候
[00:22:47.000 --> 00:22:49.000]  就盡力去做
[00:22:49.000 --> 00:22:51.000]  這些就是我寫的佛文
[00:22:51.000 --> 00:22:53.000]  不要去想
[00:22:53.000 --> 00:22:56.000]  我當時損失了什麼
[00:22:56.000 --> 00:22:59.000]  或者我自己多擔心將來會面對什麼
[00:22:59.000 --> 00:23:01.000]  不要想這麼多了
[00:23:01.000 --> 00:23:03.000]  好好享受上帝現在給我的東西
[00:23:03.000 --> 00:23:05.000]  我也鼓勵大家
[00:23:05.000 --> 00:23:07.000]  不要想這麼多了
[00:23:07.000 --> 00:23:09.000]  不要為著過去而憂傷
[00:23:09.000 --> 00:23:11.000]  也不要為著將來而擔心
[00:23:11.000 --> 00:23:15.000]  我們好好享用上帝給我們的這一份
[00:23:15.000 --> 00:23:17.000]  好好享用
[00:23:17.000 --> 00:23:19.000]  因為我們實在不知道
[00:23:19.000 --> 00:23:21.000]  明天會有什麼事發生
[00:23:21.000 --> 00:23:23.000]  我們不知道人生有多長
[00:23:23.000 --> 00:23:25.000]  但當我們還有這一份的時候
[00:23:25.000 --> 00:23:27.000]  我們不要放棄
[00:23:27.000 --> 00:23:29.000]  不要隨便
[00:23:29.000 --> 00:23:31.000]  要用到盡
[00:23:31.000 --> 00:23:33.000]  因為這個人生還在我們手裡
[00:23:33.000 --> 00:23:35.000]  今天面對我們自己的人生
[00:23:35.000 --> 00:23:37.000]  不知道你有沒有想過
[00:23:37.000 --> 00:23:39.000]  你要怎樣去用呢?
[00:23:39.000 --> 00:23:41.000]  我說我希望你用到盡
[00:23:41.000 --> 00:23:43.000]  而你呢?
[00:23:43.000 --> 00:23:45.000]  你又怎樣去用你的人生呢?
[00:23:45.000 --> 00:23:47.000]  今天可能我們生活不錯
[00:23:47.000 --> 00:23:49.000]  我們有沒有好好珍惜呢?
[00:23:49.000 --> 00:23:51.000]  如果我們整天都想著
[00:23:51.000 --> 00:23:53.000]  跟隔壁的人比較
[00:23:53.000 --> 00:23:55.000]  我們永遠都不會開心
[00:23:55.000 --> 00:23:57.000]  永遠都不會滿足
[00:23:57.000 --> 00:23:59.000]  我們有沒有珍惜上帝給我們的東西呢?
[00:23:59.000 --> 00:24:01.000]  因為上帝喜歡我們
[00:24:01.000 --> 00:24:03.000]  所以祂給我們
[00:24:03.000 --> 00:24:05.000]  如果沒有給我們面對災禍的時候
[00:24:05.000 --> 00:24:07.000]  我們就更加要珍惜
[00:24:07.000 --> 00:24:09.000]  好好跟人分享
[00:24:09.000 --> 00:24:11.000]  好好愛人
[00:24:11.000 --> 00:24:13.000]  好好幫助有需要的人
[00:24:13.000 --> 00:24:15.000]  好好用神給我們這一份
[00:24:15.000 --> 00:24:17.000]  讓我們這一份
[00:24:17.000 --> 00:24:19.000]  成為別人的祝福
[00:24:19.000 --> 00:24:23.000]  11和12節
[00:24:23.000 --> 00:24:25.000]  經文是這樣說
[00:24:25.000 --> 00:24:27.000]  我轉移回顧日光之下
[00:24:27.000 --> 00:24:29.000]  快跑的未必會贏
[00:24:29.000 --> 00:24:31.000]  強壯的未必戰勝
[00:24:31.000 --> 00:24:33.000]  智慧的未必得糧食
[00:24:33.000 --> 00:24:35.000]  聰明的未必得財富
[00:24:35.000 --> 00:24:37.000]  有學問的未必得人喜悅
[00:24:37.000 --> 00:24:41.000]  存在乎
[00:24:41.000 --> 00:24:43.000]  各人遇上的時候和機會
[00:24:43.000 --> 00:24:45.000]  人不知道自己的定期
[00:24:45.000 --> 00:24:47.000]  與被惡妄險惡的網圈住
[00:24:47.000 --> 00:24:49.000]  鳥被螺網捉住
[00:24:49.000 --> 00:24:51.000]  禍患的時刻
[00:24:51.000 --> 00:24:53.000]  失言臨到
[00:24:53.000 --> 00:24:55.000]  世人陷在其中
[00:24:55.000 --> 00:24:57.000]  也是如此
[00:24:57.000 --> 00:25:01.000]  在上一個段落
[00:25:01.000 --> 00:25:03.000]  傳道者提醒我們
[00:25:03.000 --> 00:25:05.000]  人人必有一死
[00:25:05.000 --> 00:25:07.000]  勸勉我們要把握機會
[00:25:07.000 --> 00:25:09.000]  享受上帝給我們的那一份
[00:25:09.000 --> 00:25:11.000]  享受我們的人生
[00:25:11.000 --> 00:25:13.000]  不過這裡他也承認
[00:25:13.000 --> 00:25:15.000]  我們的際遇
[00:25:15.000 --> 00:25:17.000]  我們不能夠操控
[00:25:17.000 --> 00:25:19.000]  沒有人可以靠努力
[00:25:19.000 --> 00:25:21.000]  可以贏
[00:25:21.000 --> 00:25:23.000]  這裡用了幾個
[00:25:23.000 --> 00:25:25.000]  六個的比喻
[00:25:25.000 --> 00:25:27.000]  快跑的未必會贏
[00:25:27.000 --> 00:25:29.000]  強壯的未必會得勝
[00:25:29.000 --> 00:25:31.000]  智慧的必有糧食
[00:25:31.000 --> 00:25:33.000]  聰明的未必有財富
[00:25:33.000 --> 00:25:35.000]  有學問的未必得人喜悅
[00:25:35.000 --> 00:25:37.000]  這裡五個
[00:25:37.000 --> 00:25:39.000]  你會不會覺得
[00:25:39.000 --> 00:25:41.000]  當你走過人生
[00:25:41.000 --> 00:25:43.000]  你多努力也好
[00:25:43.000 --> 00:25:45.000]  其實你未必得到你預期的所有
[00:25:45.000 --> 00:25:47.000]  但是這裡
[00:25:47.000 --> 00:25:49.000]  他告訴我們
[00:25:49.000 --> 00:25:51.000]  當我們不知道
[00:25:51.000 --> 00:25:53.000]  將來會是怎樣的時候
[00:25:53.000 --> 00:25:55.000]  不知道禍患何時會臨到的時候
[00:25:55.000 --> 00:25:57.000]  究竟我們的人生
[00:25:57.000 --> 00:25:59.000]  應該怎樣去過呢
[00:26:01.000 --> 00:26:03.000]  這裡基本上講出了一個事實
[00:26:03.000 --> 00:26:05.000]  一個人的才幹能力
[00:26:05.000 --> 00:26:07.000]  不一定和他的成就成正比
[00:26:07.000 --> 00:26:09.000]  究竟人不能夠
[00:26:09.000 --> 00:26:11.000]  控制他們的際遇和成果的時候
[00:26:11.000 --> 00:26:13.000]  我們應該怎樣
[00:26:13.000 --> 00:26:15.000]  去面對我們的人生呢
[00:26:15.000 --> 00:26:19.000]  我們講過災禍沒有人能夠避免
[00:26:19.000 --> 00:26:21.000]  隨時我們可能會沒命
[00:26:21.000 --> 00:26:23.000]  人的生命
[00:26:23.000 --> 00:26:25.000]  不在人的手
[00:26:25.000 --> 00:26:27.000]  我們可以怎樣呢
[00:26:27.000 --> 00:26:29.000]  傳道書所傳的
[00:26:29.000 --> 00:26:31.000]  不是一個說明論
[00:26:31.000 --> 00:26:33.000]  人的生命
[00:26:33.000 --> 00:26:35.000]  不在人的手中
[00:26:35.000 --> 00:26:37.000]  但是他在造物主的手中
[00:26:37.000 --> 00:26:39.000]  神掌管著我們的人生
[00:26:39.000 --> 00:26:41.000]  萬事都有原因
[00:26:41.000 --> 00:26:43.000]  有目的和有計劃
[00:26:43.000 --> 00:26:45.000]  雖然作為人
[00:26:45.000 --> 00:26:47.000]  我們不明白
[00:26:47.000 --> 00:26:49.000]  但是在神的裡面
[00:26:49.000 --> 00:26:51.000]  祂有最好的計劃
[00:26:51.000 --> 00:26:53.000]  只是我們不明白
[00:26:53.000 --> 00:26:55.000]  或者我們不需要明白
[00:26:55.000 --> 00:26:57.000]  我們只需要安心地放手
[00:26:57.000 --> 00:26:59.000]  交給主
[00:26:59.000 --> 00:27:01.000]  因為一切
[00:27:01.000 --> 00:27:03.000]  都在神的手中
[00:27:03.000 --> 00:27:05.000]  這不是一個無奈的情況
[00:27:05.000 --> 00:27:07.000]  這是
[00:27:07.000 --> 00:27:09.000]  我們相信我們的主
[00:27:09.000 --> 00:27:11.000]  是愛我們的主
[00:27:11.000 --> 00:27:13.000]  剛才講過
[00:27:13.000 --> 00:27:15.000]  上帝
[00:27:15.000 --> 00:27:19.000]  看好人和惡人都是一樣
[00:27:19.000 --> 00:27:21.000]  因為上帝是一個
[00:27:21.000 --> 00:27:23.000]  很愛我們的人
[00:27:23.000 --> 00:27:25.000]  無論我們有多惡
[00:27:25.000 --> 00:27:27.000]  都很愛我們
[00:27:27.000 --> 00:27:29.000]  你相不相信
[00:27:29.000 --> 00:27:31.000]  上帝都很愛你
[00:27:31.000 --> 00:27:33.000]  上帝在你的生命當中
[00:27:33.000 --> 00:27:35.000]  祂不會將不應該
[00:27:35.000 --> 00:27:37.000]  在你的生命當中出現的東西
[00:27:37.000 --> 00:27:39.000]  出現在你的生命裡
[00:27:39.000 --> 00:27:41.000]  面對人的未來
[00:27:41.000 --> 00:27:43.000]  我們不是需要
[00:27:43.000 --> 00:27:45.000]  頹廢消極
[00:27:45.000 --> 00:27:47.000]  過著毀滅不振的生活
[00:27:47.000 --> 00:27:49.000]  作為基督徒的我們
[00:27:49.000 --> 00:27:51.000]  我們的心態
[00:27:51.000 --> 00:27:53.000]  應該由一個怎樣的心態
[00:27:53.000 --> 00:27:55.000]  去面對我們的人生呢
[00:27:55.000 --> 00:27:57.000]  和那些非基督徒
[00:27:57.000 --> 00:27:59.000]  或者心裡沒有神的人
[00:27:59.000 --> 00:28:01.000]  有什麼不同呢
[00:28:01.000 --> 00:28:03.000]  我們一起低頭祈禱
[00:28:03.000 --> 00:28:05.000]  賜給人下的天父
[00:28:05.000 --> 00:28:07.000]  求主
[00:28:07.000 --> 00:28:09.000]  讓我們明白
[00:28:09.000 --> 00:28:11.000]  我們實在不能夠掌握我們的人生
[00:28:11.000 --> 00:28:13.000]  我們實在不知道
[00:28:13.000 --> 00:28:15.000]  我們將來會面對什麼
[00:28:15.000 --> 00:28:17.000]  的事情
[00:28:17.000 --> 00:28:19.000]  但求主讓我們
[00:28:19.000 --> 00:28:21.000]  知道我們的生命在主的手中
[00:28:21.000 --> 00:28:23.000]  主愛我們
[00:28:23.000 --> 00:28:25.000]  沒有一樣東西
[00:28:25.000 --> 00:28:27.000]  好的東西留著不給我們
[00:28:27.000 --> 00:28:29.000]  很多事情我們都不明白
[00:28:29.000 --> 00:28:31.000]  但求主讓我們
[00:28:31.000 --> 00:28:33.000]  有這份信心
[00:28:33.000 --> 00:28:35.000]  相信主,並且一生
[00:28:35.000 --> 00:28:37.000]  去信靠主
[00:28:37.000 --> 00:28:39.000]  我們這樣禱告,奉主耶穌的獨德
[00:28:39.000 --> 00:28:41.000]  聖名祈求,阿門
