
[00:00:00.000 --> 00:00:02.480]  今日就同你睇呢段經文傳道書
[00:14:26.040 --> 00:14:28.040]  有原因喺度
[00:14:28.040 --> 00:14:30.040]  咁弟兄呢
[00:14:30.040 --> 00:14:32.040]  就聽到佢爸爸
[00:14:32.040 --> 00:14:34.040]  最後嘅階段可以同佢
[00:14:34.040 --> 00:14:36.040]  即係傾偈啦
[00:14:36.040 --> 00:14:38.040]  亦都話畀佢聽我而家喺嗰個地方
[00:14:38.040 --> 00:14:40.040]  生活得好好
[00:14:40.040 --> 00:14:42.040]  結咗婚settle down
[00:14:42.040 --> 00:14:44.040]  又攞咗專業資格喺嗰邊
[00:14:44.040 --> 00:14:46.040]  做嘢好穩定
[00:14:46.040 --> 00:14:48.040]  啱啱新買咗屋即係各樣嘢
[00:14:48.040 --> 00:14:50.040]  settle down好美好
[00:14:50.040 --> 00:14:52.040]  亦都同大家講其實過去咗
[00:14:52.040 --> 00:14:54.040]  嗰啲事情以前
[00:14:54.040 --> 00:14:56.040]  即係我哋
[00:14:56.040 --> 00:14:58.040]  冇搵到你啫但係其實
[00:14:58.040 --> 00:15:00.040]  當年嘅事
[00:15:00.040 --> 00:15:02.040]  冇影響到我而
[00:15:02.040 --> 00:15:04.040]  即係佢話畀爸爸聽冇影響到我今日嘅生活
[00:15:04.040 --> 00:15:06.040]  我哋今日都係生活得好好嘅
[00:15:06.040 --> 00:15:10.040]  亦都想同爸爸復和
[00:15:10.040 --> 00:15:12.040]  感謝神恩典
[00:15:12.040 --> 00:15:14.040]  最後尾佢亦都同佢爸爸講
[00:15:14.040 --> 00:15:16.040]  不如呢我哋個個都係罪人
[00:15:16.040 --> 00:15:18.040]  我都係你都係
[00:15:18.040 --> 00:15:20.040]  不如你都接受主寶貴嘅救恩啦
[00:15:20.040 --> 00:15:22.040]  咁佢就向佢爸爸傳福音
[00:15:22.040 --> 00:15:24.040]  咁佢爸爸呢
[00:15:24.040 --> 00:15:26.040]  亦都喺佢生命最後嘅嗰個階段裏面
[00:15:26.040 --> 00:15:28.040]  接受主救恩
[00:15:28.040 --> 00:15:30.040]  願意承認自己嘅過犯
[00:15:30.040 --> 00:15:32.040]  決自跟隨主
[00:15:32.040 --> 00:15:34.040]  跟住之後
[00:15:34.040 --> 00:15:36.040]  跟住之後點呢
[00:15:36.040 --> 00:15:38.040]  跟住又點呢
[00:15:38.040 --> 00:15:40.040]  搵人跟進嘅咪要
[00:15:40.040 --> 00:15:42.040]  咁搵邊個呀
[00:15:42.040 --> 00:15:44.040]  咪搵我囉
[00:15:44.040 --> 00:15:46.040]  我專做埋啲咁嘅嘢
[00:15:46.040 --> 00:15:48.040]  唔知點解啲人諗起呢啲嘢搵起我嘅真係
[00:15:48.040 --> 00:15:50.040]  其實同佢都密密麻麻地熟
[00:15:50.040 --> 00:15:52.040]  不過anyway係牧師
[00:15:52.040 --> 00:15:54.040]  好似你專做呢啲嘅喎
[00:15:54.040 --> 00:15:56.040]  不過有有做嘅啫
[00:15:56.040 --> 00:15:58.040]  咁我仲記得我八號風球完咗
[00:15:58.040 --> 00:16:00.040]  即刻拿琳去嘅啫
[00:16:00.040 --> 00:16:02.040]  咁呢嗰陣時佢已經唔能夠respond嘅
[00:16:02.040 --> 00:16:04.040]  即係已經插哂喉嘅啫
[00:16:04.040 --> 00:16:06.040]  咁所以係去最後嘅階段
[00:16:06.040 --> 00:16:08.040]  不過唔緊要confirm多一次
[00:16:08.040 --> 00:16:10.040]  我confirm佢信仰
[00:16:10.040 --> 00:16:12.040]  confirm你我哋約認自己嘅罪
[00:16:12.040 --> 00:16:14.040]  上帝是信實的
[00:16:14.040 --> 00:16:16.040]  說公義的
[00:16:16.040 --> 00:16:18.040]  必要赦免你嘅罪
[00:16:18.040 --> 00:16:20.040]  洗淨你一切不義
[00:16:20.040 --> 00:16:22.040]  我知道佢聽到嘅
[00:16:22.040 --> 00:16:24.040]  但係我好想佢confirm佢自己
[00:16:24.040 --> 00:16:26.040]  而且我想confirm你嘅仔唔怪你
[00:16:26.040 --> 00:16:28.040]  因為上帝嘅心意
[00:16:28.040 --> 00:16:30.040]  我哋得著九恩
[00:16:30.040 --> 00:16:32.040]  最重要係先與神和好
[00:16:32.040 --> 00:16:34.040]  跟住呢
[00:16:34.040 --> 00:16:36.040]  與人和好
[00:16:36.040 --> 00:16:38.040]  跟住呢亦都與自己和好
[00:16:38.040 --> 00:16:40.040]  我求神保守你
[00:16:40.040 --> 00:16:42.040]  平平安安嘅
[00:16:42.040 --> 00:16:44.040]  返到去天父為我哋預備嘅樂園
[00:16:44.040 --> 00:16:46.040]  過去咗已經過去咗
[00:16:46.040 --> 00:16:48.040]  我都同佢confirm
[00:16:48.040 --> 00:16:50.040]  我都有去過你個仔
[00:16:50.040 --> 00:16:52.040]  新屋好靚仔
[00:16:52.040 --> 00:16:54.040]  個個你唔需要擔心
[00:16:54.040 --> 00:16:56.040]  神會看顧
[00:16:56.040 --> 00:16:58.040]  神會同樣看顧你
[00:16:58.040 --> 00:17:00.040]  感唔感受到
[00:17:00.040 --> 00:17:02.040]  天父嘅恩典唔單止係伯伯嘅身上
[00:17:02.040 --> 00:17:04.040]  神嘅恩典
[00:17:04.040 --> 00:17:06.040]  係喺活人嘅身上
[00:17:06.040 --> 00:17:08.040]  我覺得上帝係憐憫佢嘅仔
[00:17:08.040 --> 00:17:10.040]  原諒到佢
[00:17:10.040 --> 00:17:12.040]  本來呢件事
[00:17:12.040 --> 00:17:14.040]  佢好少提
[00:17:14.040 --> 00:17:16.040]  我深信呢個神嘅恩典
[00:17:16.040 --> 00:17:18.040]  要解開呢個結
[00:17:18.040 --> 00:17:20.040]  要解鎖
[00:17:20.040 --> 00:17:22.040]  不要再被呢個捆綁
[00:17:22.040 --> 00:17:24.040]  嚟緊日子要自由釋放
[00:17:24.040 --> 00:17:26.040]  化解
[00:17:26.040 --> 00:17:28.040]  神嘅恩典要我哋化解
[00:17:28.040 --> 00:17:30.040]  當化解冤仇
[00:17:30.040 --> 00:17:32.040]  亦都將我哋喺死嘅結局上面
[00:17:32.040 --> 00:17:34.040]  將我哋放在心上
[00:17:34.040 --> 00:17:36.040]  將我哋打開
[00:17:36.040 --> 00:17:38.040]  自慰嘅人嘅心在遭喪之間
[00:17:38.040 --> 00:17:40.040]  愚昧嘅人嘅心在快樂之間
[00:17:40.040 --> 00:17:42.040]  所以喺遭喪之間
[00:17:42.040 --> 00:17:44.040]  喺面臨死亡嘅時候
[00:17:44.040 --> 00:17:46.040]  我哋得著自慰
[00:17:46.040 --> 00:17:48.040]  第十四節
[00:17:48.040 --> 00:17:50.040]  遇亨通的日子
[00:17:50.040 --> 00:17:52.040]  你當喜樂 遭患難的日子
[00:17:52.040 --> 00:17:54.040]  你當思想
[00:17:54.040 --> 00:17:56.040]  呢個係一般性的自慰
[00:17:56.040 --> 00:17:58.040]  即係平時講嘢嘅一般性的自慰
[00:17:58.040 --> 00:18:00.040]  我會講解 但後面嗰啲先重要
[00:18:00.040 --> 00:18:02.040]  因為神使者兩樣並列
[00:18:02.040 --> 00:18:04.040]  為的是叫人查不出身後的事情
[00:18:04.040 --> 00:18:06.040]  又係講緊死亡 身後的事情
[00:18:06.040 --> 00:18:08.040]  呢句回答其實答埋後面
[00:18:08.040 --> 00:18:10.040]  唔單止答前面
[00:18:10.040 --> 00:18:12.040]  但先講前嗰段先
[00:18:12.040 --> 00:18:14.040]  前嗰段呢度講到呢
[00:18:14.040 --> 00:18:16.040]  呢個係一般性的自慰
[00:18:16.040 --> 00:18:18.040]  我深信係對家講嘅
[00:18:18.040 --> 00:18:20.040]  佢而家又回答返
[00:18:20.040 --> 00:18:22.040]  認同 acknowledge 返
[00:18:22.040 --> 00:18:24.040]  喺亨通嘅日子
[00:18:24.040 --> 00:18:26.040]  人生有時會亨通 有時會遭患難
[00:18:26.040 --> 00:18:28.040]  令我諗起經文嘅時候
[00:18:28.040 --> 00:18:30.040]  我又不能夠不講一段故事
[00:18:30.040 --> 00:18:32.040]  或者一段落
[00:18:32.040 --> 00:18:34.040]  因為呢段經文
[00:18:34.040 --> 00:18:36.040]  我年青嘅時候做 sales manager 嘅時候
[00:18:36.040 --> 00:18:38.040]  有個 sales
[00:18:38.040 --> 00:18:40.040]  呢段經文
[00:18:40.040 --> 00:18:42.040]  我冇辦法唔諗起佢
[00:18:42.040 --> 00:18:44.040]  呢個 sales 我當年請佢嘅時候
[00:18:44.040 --> 00:18:46.040]  我覺得佢係一個
[00:18:46.040 --> 00:18:48.040]  明日之星
[00:18:48.040 --> 00:18:50.040]  又好口才又靚仔
[00:18:50.040 --> 00:18:52.040]  讀書又唔錯
[00:18:52.040 --> 00:18:54.040]  OK 大學畢業
[00:18:54.040 --> 00:18:56.040]  樣樣都幾好
[00:18:56.040 --> 00:18:58.040]  諗住好砌得
[00:18:58.040 --> 00:19:00.040]  將來諗住呢啲栽培
[00:19:00.040 --> 00:19:02.040]  不過有個問題
[00:19:02.040 --> 00:19:04.040]  返咗工就知道
[00:19:04.040 --> 00:19:06.040]  佢成日都嘩呀呀
[00:19:06.040 --> 00:19:08.040]  生到樹葉都落埋
[00:19:08.040 --> 00:19:10.040]  成日都行過
[00:19:10.040 --> 00:19:12.040]  咁樣你見到
[00:19:12.040 --> 00:19:14.040]  客人真係唔開胃
[00:19:14.040 --> 00:19:16.040]  成日都嘩呀呀
[00:19:16.040 --> 00:19:18.040]  我見到客會笑返
[00:19:18.040 --> 00:19:20.040]  你演技冇咁出眾
[00:19:20.040 --> 00:19:22.040]  你最好到咩
[00:19:22.040 --> 00:19:24.040]  老細你睇下
[00:19:24.040 --> 00:19:26.040]  我而家仲有四日就埋數
[00:19:26.040 --> 00:19:28.040]  仲有四成未追
[00:19:28.040 --> 00:19:30.040]  仲有四成未追
[00:19:30.040 --> 00:19:32.040]  咁我好難唔嘩呀呀
[00:19:32.040 --> 00:19:34.040]  我望一望佢條數真係爭好遠
[00:19:34.040 --> 00:19:36.040]  所以佢都有啲嘩呀呀
[00:19:36.040 --> 00:19:38.040]  其實我哋好快又過一個 cycle
[00:19:38.040 --> 00:19:40.040]  兩個月又過去
[00:19:40.040 --> 00:19:42.040]  兩個月之後我睇下
[00:19:42.040 --> 00:19:44.040]  到數喇喎
[00:19:44.040 --> 00:19:46.040]  但係望佢個樣仲係
[00:19:46.040 --> 00:19:48.040]  咦呀呀呀
[00:19:48.040 --> 00:19:50.040]  你做咩事咁好生意仲咦呀呀呀
[00:19:50.040 --> 00:19:52.040]  老細今個月咁好生意
[00:19:52.040 --> 00:19:54.040]  下個月就冇㗎啦
[00:19:54.040 --> 00:19:56.040]  咁我點能夠唔咦呀呀呀呢
[00:19:56.040 --> 00:19:58.040]  咁我話
[00:19:58.040 --> 00:20:00.040]  咁你真係唔死都唔得㗎
[00:20:00.040 --> 00:20:02.040]  好難㗎喎
[00:20:02.040 --> 00:20:04.040]  當年我就未做傳道牧師
[00:20:04.040 --> 00:20:06.040]  所以我未識亂經文
[00:20:06.040 --> 00:20:08.040]  即係我哋做呢行
[00:20:08.040 --> 00:20:10.040]  唔能夠咁㗎喎
[00:20:10.040 --> 00:20:12.040]  你咁樣話真係好難長壽
[00:20:12.040 --> 00:20:14.040]  你應該開開心心到數
[00:20:14.040 --> 00:20:16.040]  唔到數個月就諗下
[00:20:16.040 --> 00:20:18.040]  思想下點樣砌下下個月到數
[00:20:18.040 --> 00:20:20.040]  但係你成日都咁諗
[00:20:20.040 --> 00:20:22.040]  但係佢都好快就離開咗我哋行業
[00:20:22.040 --> 00:20:24.040]  去咗做公務員
[00:20:24.040 --> 00:20:26.040]  我覺得佢揀啱工
[00:20:26.040 --> 00:20:28.040]  其實呢啲人啱做
[00:20:28.040 --> 00:20:30.040]  compliance 呀咩嗰啲嘢
[00:20:30.040 --> 00:20:32.040]  係啱佢哋
[00:20:32.040 --> 00:20:34.040]  咁但係
[00:20:34.040 --> 00:20:36.040]  呢個係general
[00:20:36.040 --> 00:20:38.040]  即係一般性嘅智慧
[00:20:38.040 --> 00:20:40.040]  咁呢個一般性嘅智慧呢就
[00:20:40.040 --> 00:20:42.040]  其實讀書嗰啲都啱嘅
[00:20:42.040 --> 00:20:44.040]  如果你考試考得好嘅話
[00:20:44.040 --> 00:20:46.040]  亨通咁點呀
[00:20:46.040 --> 00:20:48.040]  咁就應該喜樂啦
[00:20:48.040 --> 00:20:50.040]  好開開心心去食最後一餐
[00:20:50.040 --> 00:20:52.040]  唔好咁貴 去麥當勞啦
[00:20:52.040 --> 00:20:54.040]  都係有得慶祝下
[00:20:54.040 --> 00:20:56.040]  咁如果考試成績好差點呀
[00:20:56.040 --> 00:20:58.040]  咁應當思想囉
[00:20:58.040 --> 00:21:00.040]  咁因為你以為自己好識
[00:21:00.040 --> 00:21:02.040]  其實你唔識囉
[00:21:02.040 --> 00:21:04.040]  咁想法唔好啦
[00:21:04.040 --> 00:21:06.040]  又或者你唔夠勤力囉
[00:21:06.040 --> 00:21:08.040]  咁就思想下
[00:21:08.040 --> 00:21:10.040]  原本唔識嘅識返咪ok囉
[00:21:10.040 --> 00:21:12.040]  啱呀校長
[00:21:12.040 --> 00:21:14.040]  應該係咁上下讀書㗎啦
[00:21:14.040 --> 00:21:16.040]  咁所以呢個係一般性嘅智慧
[00:21:16.040 --> 00:21:18.040]  但係後面嗰度講呀
[00:21:18.040 --> 00:21:20.040]  神智兩樣並列
[00:21:20.040 --> 00:21:22.040]  重點係查不出身後有乜事情
[00:21:22.040 --> 00:21:24.040]  將來係點其實唔知道
[00:21:24.040 --> 00:21:26.040]  其實呢度答埋後面嗰段
[00:21:26.040 --> 00:21:28.040]  有義人行義反自滅亡
[00:21:28.040 --> 00:21:30.040]  有惡人行惡倒響長壽
[00:21:30.040 --> 00:21:32.040]  虛度之日所見過的
[00:21:32.040 --> 00:21:34.040]  留意呢個字眼
[00:21:34.040 --> 00:21:36.040]  虛度之日所見過的
[00:21:36.040 --> 00:21:38.040]  呢個亦都係對家講呀
[00:21:38.040 --> 00:21:40.040]  你同我講啲敬畏神嗰啲嘢
[00:21:40.040 --> 00:21:44.040]  其實有時嗰啲義人行義滅亡
[00:21:44.040 --> 00:21:46.040]  惡人行惡長壽
[00:21:46.040 --> 00:21:48.040]  你有冇見過呀
[00:21:48.040 --> 00:21:50.040]  傳道者回答說
[00:21:50.040 --> 00:21:52.040]  這都是我見過的
[00:21:52.040 --> 00:21:54.040]  我都見過係咪有呀
[00:21:54.040 --> 00:21:56.040]  係有嘅得唔得
[00:21:56.040 --> 00:21:58.040]  但係又講返轉頭
[00:21:58.040 --> 00:22:00.040]  有啲Logical嘅問題
[00:22:00.040 --> 00:22:02.040]  成日都有啲問題走出嚟
[00:22:02.040 --> 00:22:04.040]  你同我傳福音
[00:22:04.040 --> 00:22:06.040]  我老細衰到巴得了
[00:22:06.040 --> 00:22:08.040]  人咩嚟㗎
[00:22:08.040 --> 00:22:10.040]  好虛偽呀佢
[00:22:10.040 --> 00:22:12.040]  佢又話佢係基督徒咁衰
[00:22:12.040 --> 00:22:14.040]  這都是我見過的
[00:22:14.040 --> 00:22:16.040]  有咁嘅人
[00:22:16.040 --> 00:22:18.040]  不過General嚟講就唔係嘅
[00:22:18.040 --> 00:22:20.040]  基督徒多數都係好人嚟
[00:22:20.040 --> 00:22:22.040]  起碼我見到坐喺太古城堂
[00:22:22.040 --> 00:22:24.040]  多數都幾好
[00:22:24.040 --> 00:22:26.040]  望一望隔離嗰個
[00:22:26.040 --> 00:22:28.040]  好誠實好熱誠
[00:22:28.040 --> 00:22:30.040]  當然有見過啲唔好
[00:22:30.040 --> 00:22:32.040]  但係啲唔好嘅又唔可以推翻啲好
[00:22:32.040 --> 00:22:34.040]  General多數
[00:22:34.040 --> 00:22:36.040]  但係我有見過啲唔好嘅
[00:22:36.040 --> 00:22:38.040]  都係有見過
[00:22:38.040 --> 00:22:40.040]  勤力讀書多數都好成績
[00:22:40.040 --> 00:22:42.040]  勤力讀書多數都好成績
[00:22:42.040 --> 00:22:44.040]  都有見過啲唔使點讀就好好成績
[00:22:44.040 --> 00:22:46.040]  但係你係咪佢先
[00:22:46.040 --> 00:22:48.040]  大致咁樣
[00:22:48.040 --> 00:22:50.040]  但係呢個General
[00:22:50.040 --> 00:22:52.040]  如果死亡是結局嘅話
[00:22:52.040 --> 00:22:54.040]  咁你頭先講嘅就真係冇得講
[00:22:54.040 --> 00:22:56.040]  但係你地查不出身後嘅事情
[00:22:56.040 --> 00:22:58.040]  但係你地查不出身後嘅事情
[00:22:58.040 --> 00:23:00.040]  咁即係話咩呀
[00:23:00.040 --> 00:23:02.040]  呢個並不是結局
[00:23:02.040 --> 00:23:04.040]  結局係咩呀
[00:23:04.040 --> 00:23:06.040]  人人都有一死死後且有審判
[00:23:06.040 --> 00:23:08.040]  當然新約嘅時候再補上去
[00:23:08.040 --> 00:23:10.040]  加返畀我哋
[00:23:10.040 --> 00:23:12.040]  但係如果係咁嘅話
[00:23:12.040 --> 00:23:14.040]  咁就唔同咗喇
[00:23:14.040 --> 00:23:16.040]  咁我仲要解多一樣嘢
[00:23:16.040 --> 00:23:18.040]  呢個亦都俾我哋基督徒
[00:23:18.040 --> 00:23:20.040]  信仰耶和華人嘅挑戰
[00:23:20.040 --> 00:23:22.040]  係呀有時真係唔係咁理想
[00:23:22.040 --> 00:23:24.040]  做好嘢都唔係得到好嘅結局
[00:23:24.040 --> 00:23:26.040]  咁你仲揀唔揀做好人呢
[00:23:26.040 --> 00:23:28.040]  唔係好結局我仲揀唔揀呢
[00:23:28.040 --> 00:23:30.040]  唔係好結局我仲揀唔揀呢
[00:23:30.040 --> 00:23:32.040]  個result唔一定justify
[00:23:32.040 --> 00:23:34.040]  個mean
[00:23:34.040 --> 00:23:36.040]  講多一個例子
[00:23:36.040 --> 00:23:38.040]  公開咗都講得
[00:23:38.040 --> 00:23:40.040]  我哋播道會兩年前
[00:23:40.040 --> 00:23:42.040]  disqualify咗一個牧師
[00:23:42.040 --> 00:23:44.040]  一次咁多 我咁多年見過一次
[00:23:44.040 --> 00:23:46.040]  嗰單嘢係點樣
[00:23:46.040 --> 00:23:48.040]  嗰單嘢係
[00:23:48.040 --> 00:23:50.040]  嗰位牧師未做牧師之前
[00:23:50.040 --> 00:23:52.040]  就有啲投資呀嗰啲嘢
[00:23:52.040 --> 00:23:54.040]  咁呢就有幾個苦主
[00:23:54.040 --> 00:23:56.040]  走去總會投訴
[00:23:56.040 --> 00:23:58.040]  叫佢去投資
[00:23:58.040 --> 00:24:00.040]  幾位弟兄
[00:24:00.040 --> 00:24:02.040]  過千萬嗰啲
[00:24:02.040 --> 00:24:04.040]  投資完之後就話
[00:24:04.040 --> 00:24:06.040]  嗰間公司如果上咗市
[00:24:06.040 --> 00:24:08.040]  就會賺好多錢
[00:24:08.040 --> 00:24:10.040]  不過最尾嗰間公司
[00:24:10.040 --> 00:24:12.040]  冇上到市仲執埋添
[00:24:12.040 --> 00:24:14.040]  嗰啲即係掛咗
[00:24:14.040 --> 00:24:16.040]  於是乎血本無歸嗰隻五歲去投訴
[00:24:16.040 --> 00:24:18.040]  投訴完之後佢話佢認係有啲咩嘢
[00:24:18.040 --> 00:24:20.040]  不過又講返轉頭
[00:24:20.040 --> 00:24:22.040]  佢話其實呢
[00:24:22.040 --> 00:24:24.040]  呢個投資嘅嘢呢就
[00:24:24.040 --> 00:24:26.040]  佢哋講明嘅如果賺到錢嘅話呢
[00:24:26.040 --> 00:24:28.040]  會奉獻返畀價位嘅
[00:24:28.040 --> 00:24:30.040]  而且呢如果佢
[00:24:30.040 --> 00:24:32.040]  佢哋就即係賺到錢嘅話就
[00:24:32.040 --> 00:24:34.040]  唔會投訴我會好開心呀
[00:24:34.040 --> 00:24:36.040]  咁而家只不過
[00:24:36.040 --> 00:24:38.040]  投資冇話包賺錢
[00:24:38.040 --> 00:24:40.040]  我都講咗畀你聽唔一定上到市
[00:24:40.040 --> 00:24:42.040]  而家只不過
[00:24:42.040 --> 00:24:44.040]  回收唔達到預期
[00:24:44.040 --> 00:24:46.040]  如果回收係好嘅話
[00:24:46.040 --> 00:24:48.040]  佢會投訴我會贊賞我
[00:24:48.040 --> 00:24:50.040]  你點
[00:24:50.040 --> 00:24:52.040]  睇
[00:24:52.040 --> 00:24:54.040]  我哋啲
[00:24:54.040 --> 00:24:56.040]  報道會牧師嘅決定就係咩呢
[00:24:56.040 --> 00:24:58.040]  就算係
[00:24:58.040 --> 00:25:00.040]  賺到錢都係唔啱
[00:25:00.040 --> 00:25:02.040]  因為個result
[00:25:02.040 --> 00:25:04.040]  唔justify個mean
[00:25:04.040 --> 00:25:06.040]  我哋做牧師傳道按立理
[00:25:06.040 --> 00:25:08.040]  或者我哋recognize你返教會
[00:25:08.040 --> 00:25:10.040]  係做咩叫人祈禱讀聖經
[00:25:10.040 --> 00:25:12.040]  傳福音
[00:25:12.040 --> 00:25:14.040]  唔係叫你哋炒股票賺錢
[00:25:14.040 --> 00:25:16.040]  收唔到到
[00:25:16.040 --> 00:25:18.040]  正如有個弟兄返嚟團契
[00:25:18.040 --> 00:25:20.040]  成日都嬲佢
[00:25:20.040 --> 00:25:22.040]  不如你哋做我下線
[00:25:22.040 --> 00:25:24.040]  返親團契查經就叫你做我下線
[00:25:24.040 --> 00:25:26.040]  咁你都會勸佢唔好
[00:25:26.040 --> 00:25:28.040]  係咪
[00:25:28.040 --> 00:25:30.040]  即使個result好
[00:25:30.040 --> 00:25:32.040]  呢個亦都係我哋的選擇
[00:25:32.040 --> 00:25:34.040]  收唔收到
[00:25:34.040 --> 00:25:36.040]  大部分情況係咁
[00:25:36.040 --> 00:25:38.040]  但係都唔代表
[00:25:38.040 --> 00:25:40.040]  唔代表有時
[00:25:40.040 --> 00:25:42.040]  我哋行義會有好結局唔好
[00:25:42.040 --> 00:25:44.040]  不過我都選擇仍然行義
[00:25:44.040 --> 00:25:46.040]  因為我哋查不出身後的事情
[00:25:46.040 --> 00:25:48.040]  我哋都知道
[00:25:48.040 --> 00:25:50.040]  上帝喺最後審判
[00:25:50.040 --> 00:25:52.040]  當日主會喺白色大寶座
[00:25:52.040 --> 00:25:54.040]  審判會人死人
[00:25:54.040 --> 00:25:56.040]  我哋睇埋落去第十六十七節
[00:25:56.040 --> 00:25:58.040]  不要行義過份
[00:25:58.040 --> 00:26:00.040]  也不要過於自請自為
[00:26:00.040 --> 00:26:02.040]  何必自取敗亡呢
[00:26:02.040 --> 00:26:04.040]  不要行惡過份
[00:26:04.040 --> 00:26:06.040]  也不要為人愚昧
[00:26:06.040 --> 00:26:08.040]  何必不到其而死呢
[00:26:08.040 --> 00:26:10.040]  其實呢度平衡睇
[00:26:10.040 --> 00:26:12.040]  自請自為愚昧
[00:26:12.040 --> 00:26:14.040]  自取敗亡
[00:26:14.040 --> 00:26:16.040]  同埋不到其而死
[00:26:16.040 --> 00:26:18.040]  係咪全部一對
[00:26:18.040 --> 00:26:20.040]  同樣嘅事情
[00:26:20.040 --> 00:26:22.040]  就唔好咁過份
[00:26:22.040 --> 00:26:24.040]  其實我自己感覺到
[00:26:24.040 --> 00:26:26.040]  個痕跡係咩呢
[00:26:26.040 --> 00:26:28.040]  嗰個人就講緊呢樣嘢嚟質你
[00:26:28.040 --> 00:26:30.040]  即係話嗰個
[00:26:30.040 --> 00:26:32.040]  反對信仰嗰人質緊你
[00:26:32.040 --> 00:26:34.040]  叫我信主
[00:26:34.040 --> 00:26:36.040]  見到啲人信主都唔好
[00:26:36.040 --> 00:26:38.040]  咁你唔好得戚
[00:26:38.040 --> 00:26:40.040]  而家傳導者答緊你唔好得戚
[00:26:40.040 --> 00:26:42.040]  唔好過份行惡
[00:26:42.040 --> 00:26:44.040]  即係你唔到其而死添
[00:26:44.040 --> 00:26:46.040]  一個單日樂
[00:26:46.040 --> 00:26:48.040]  你唔好得戚
[00:26:48.040 --> 00:26:50.040]  將來會有審判
[00:26:50.040 --> 00:26:52.040]  將來你查不出
[00:26:52.040 --> 00:26:54.040]  身後的事情
[00:26:54.040 --> 00:26:56.040]  你唔好眨眨
[00:26:56.040 --> 00:26:58.040]  覺得行惡過份
[00:26:58.040 --> 00:27:00.040]  你早就掛咗添
[00:27:00.040 --> 00:27:02.040]  而家係單日樂答緊嗰個人
[00:27:02.040 --> 00:27:04.040]  不過我又講返轉頭
[00:27:04.040 --> 00:27:06.040]  呢件事情
[00:27:06.040 --> 00:27:08.040]  行義唔好過份
[00:27:08.040 --> 00:27:10.040]  亦都俾我額外嘅提醒
[00:27:10.040 --> 00:27:12.040]  呢個提醒係咩呢
[00:27:12.040 --> 00:27:14.040]  行義過份我就諗起邊個
[00:27:14.040 --> 00:27:16.040]  諗起若白的三個朋友
[00:27:16.040 --> 00:27:18.040]  若白嘅三個朋友覺得佢自己行義
[00:27:18.040 --> 00:27:20.040]  佢都以為自己行義
[00:27:20.040 --> 00:27:22.040]  我諗住叫
[00:27:22.040 --> 00:27:24.040]  若白回轉
[00:27:24.040 --> 00:27:26.040]  嗰三個朋友
[00:27:26.040 --> 00:27:28.040]  話你梗係犯罪
[00:27:28.040 --> 00:27:30.040]  唔好唔認
[00:27:30.040 --> 00:27:32.040]  有錯要認就要企定
[00:27:32.040 --> 00:27:34.040]  佛就要企定
[00:27:34.040 --> 00:27:36.040]  係佢上帝化身
[00:27:36.040 --> 00:27:38.040]  其實佢冇好謙卑
[00:27:38.040 --> 00:27:40.040]  喺神面前
[00:27:40.040 --> 00:27:42.040]  去了解成件事嘅真相
[00:27:42.040 --> 00:27:44.040]  我哋有時行義亦都唔好過份
[00:27:44.040 --> 00:27:46.040]  喺度額外講
[00:27:46.040 --> 00:27:48.040]  講多一個最近發生嘅事情
[00:27:48.040 --> 00:27:50.040]  我都為姊妹
[00:27:50.040 --> 00:27:52.040]  代討
[00:27:52.040 --> 00:27:54.040]  知就知繼續代討
[00:27:54.040 --> 00:27:56.040]  唔知嘅話唔好上網查佢係邊個
[00:27:56.040 --> 00:27:58.040]  有位姊妹啱啱
[00:27:58.040 --> 00:28:00.040]  啱啱係英國
[00:28:00.040 --> 00:28:02.040]  開巡迴演藝界嗰啲
[00:28:02.040 --> 00:28:04.040]  唱歌
[00:28:04.040 --> 00:28:06.040]  開巡迴嗰啲音樂見證
[00:28:06.040 --> 00:28:08.040]  喺英國
[00:28:08.040 --> 00:28:10.040]  佢嘅見證係咩呢
[00:28:10.040 --> 00:28:12.040]  佢嘅見證係佢之前
[00:28:12.040 --> 00:28:14.040]  有一段時間
[00:28:14.040 --> 00:28:16.040]  沉寂咗
[00:28:16.040 --> 00:28:18.040]  唔係好出
[00:28:18.040 --> 00:28:20.040]  因為佢有情緒病
[00:28:20.040 --> 00:28:22.040]  佢嘅見證重點係咩呢
[00:28:22.040 --> 00:28:24.040]  靠神唔使食藥
[00:28:24.040 --> 00:28:26.040]  但係個問題就係
[00:28:26.040 --> 00:28:28.040]  個問題就係佢臨完
[00:28:28.040 --> 00:28:30.040]  嗰個tour之前就情緒病發作
[00:28:30.040 --> 00:28:32.040]  都幾嚴重
[00:28:32.040 --> 00:28:34.040]  又開live嗌救命
[00:28:34.040 --> 00:28:36.040]  又話有人斬佢
[00:28:36.040 --> 00:28:38.040]  不過我知道
[00:28:38.040 --> 00:28:40.040]  我係為佢討高
[00:28:40.040 --> 00:28:42.040]  求神憐憫佢
[00:28:42.040 --> 00:28:44.040]  其實都唔係淨係呢一位姊妹
[00:28:44.040 --> 00:28:46.040]  講開嘅時候
[00:28:46.040 --> 00:28:48.040]  梅姨聽過未
[00:28:48.040 --> 00:28:50.040]  淨係證明你有份量
[00:28:50.040 --> 00:28:52.040]  梅姨都識
[00:28:52.040 --> 00:28:54.040]  梅姨
