
[00:00:00.000 --> 00:00:03.400]  弟子每早晨很高興能夠再次在崇拜的時間
[00:21:50.120 --> 00:21:52.360]  究竟在這裏所講到的
[00:21:52.360 --> 00:21:56.200]  神的愚民被聖靈囂貫之後
[00:21:56.200 --> 00:21:58.440]  有些什麼的特色
[00:21:58.440 --> 00:21:59.720]  我們看一下
[00:21:59.720 --> 00:22:02.120]  在這裏我們總共可以看到
[00:22:02.120 --> 00:22:07.240]  基本上有五種的不同的特別之處
[00:22:07.240 --> 00:22:08.440]  第一點
[00:22:08.440 --> 00:22:11.080]  當我們去留意到
[00:22:11.080 --> 00:22:15.160]  如果舊約的聖經有這麼大的篇幅
[00:22:15.160 --> 00:22:21.720]  是直接被新約的聖經的作者去引用的時候
[00:22:21.720 --> 00:22:25.400]  其實就是要第一件事告訴我們知道
[00:22:25.400 --> 00:22:27.640]  其實這一段的經文
[00:22:27.640 --> 00:22:31.400]  是由一個舊約的啟示開始
[00:22:31.400 --> 00:22:37.320]  但是要引申至一個新約的實現的層次
[00:22:37.320 --> 00:22:38.840]  所以簡單的來講
[00:22:38.840 --> 00:22:40.120]  用英文講就是
[00:22:40.120 --> 00:22:44.920]  from prophecy to realization
[00:22:44.920 --> 00:22:46.680]  舊約聖經的啟示
[00:22:46.680 --> 00:22:50.840]  是將上帝整個的計劃去陳述給我們知道
[00:22:50.840 --> 00:22:52.520]  但是陳述了之後
[00:22:52.520 --> 00:22:55.720]  其實是要我們去將它實踐出來的
[00:22:55.720 --> 00:22:58.840]  上帝是交給我們去實踐
[00:22:58.840 --> 00:23:01.320]  既然是一個這麼重要的信息
[00:23:01.320 --> 00:23:02.680]  怎麼實踐呢?
[00:23:02.680 --> 00:23:04.680]  人其實你和我都知道
[00:23:04.680 --> 00:23:06.600]  其實我們如果要實踐上帝的東西
[00:23:06.600 --> 00:23:08.840]  其實很多時候搞禍上帝的東西
[00:23:08.840 --> 00:23:12.280]  多過做好上帝的工作 是不是?
[00:23:12.280 --> 00:23:14.040]  其實世世代代
[00:23:14.040 --> 00:23:16.920]  就算在今時今日的教會都是
[00:23:16.920 --> 00:23:18.200]  我們作為信徒
[00:23:18.200 --> 00:23:20.520]  如果靠我們去搞上帝的東西
[00:23:20.520 --> 00:23:23.320]  搞禍上帝的東西機會高很多
[00:23:23.320 --> 00:23:25.480]  但是在這段聖經就講了
[00:23:25.480 --> 00:23:29.800]  原來上帝會將他的靈、橋棺
[00:23:29.800 --> 00:23:33.800]  充充足足的擺在信他的人的生命上面
[00:23:33.800 --> 00:23:36.280]  如果是這樣的時間
[00:23:36.280 --> 00:23:41.400]  我們去做的時候就不是靠我們自己的紀律去做
[00:23:41.400 --> 00:23:42.680]  而是怎麼樣呢?
[00:23:42.680 --> 00:23:48.680]  是靠著上帝他的啟示和指示去做
[00:23:48.680 --> 00:23:53.000]  我們只需要緊緊貼著上帝的指示去做就行了
[00:23:53.000 --> 00:23:55.640]  所以第二點在這段聖經裡面
[00:23:55.640 --> 00:23:58.760]  我們也都看到一點
[00:23:58.760 --> 00:24:02.440]  不斷的無獨有假去提到就是說
[00:24:02.440 --> 00:24:04.280]  他們要去說預言
[00:24:04.280 --> 00:24:06.840]  但是說的預言怎麼說呢?
[00:24:06.840 --> 00:24:09.400]  是不是隨便喜歡想起什麼就說什麼
[00:24:09.400 --> 00:24:10.680]  就好像那些人說的
[00:24:10.680 --> 00:24:13.000]  有時候說得很容易而已
[00:24:13.000 --> 00:24:14.600]  上來隨便拿一本聖經
[00:24:14.600 --> 00:24:16.200]  看到哪一段就說哪一段
[00:24:16.200 --> 00:24:18.120]  那些靈音派有一些是這樣的
[00:24:18.120 --> 00:24:20.600]  今天看看上去有什麼要說的
[00:24:20.600 --> 00:24:23.400]  上去見到上帝的啟示
[00:24:23.400 --> 00:24:24.760]  馬上就說了
[00:24:24.760 --> 00:24:26.360]  是不是這樣?不是的
[00:24:26.360 --> 00:24:31.160]  在這裡原來在事前上帝有東西告訴他
[00:24:31.160 --> 00:24:32.920]  怎麼告訴他呢?
[00:24:32.920 --> 00:24:35.720]  你們的老年人要做義務
[00:24:35.720 --> 00:24:38.280]  少年人要見異象
[00:24:38.280 --> 00:24:39.560]  然後怎麼樣?
[00:24:39.560 --> 00:24:44.200]  才在上帝的囂冠了的聖靈之下
[00:24:44.200 --> 00:24:48.120]  以一個僕人和侍女的身份去履行
[00:24:48.120 --> 00:24:50.520]  並且去宣告
[00:24:50.520 --> 00:24:53.400]  所以第二件事從這段聖經裡面
[00:24:53.400 --> 00:24:54.840]  就給我們看到
[00:24:54.840 --> 00:25:00.600]  宣告的基礎是源自於上帝他自己本身的啟示
[00:25:00.600 --> 00:25:03.240]  不是人喜歡怎麼說就怎麼說
[00:25:03.240 --> 00:25:07.000]  更重要的另一個重點是什麼呢?
[00:25:07.000 --> 00:25:12.120]  如果我們比較這段聖經和在《仕途行傳》裡面的聖經
[00:25:12.120 --> 00:25:13.480]  我們會發現到
[00:25:13.480 --> 00:25:17.640]  咦?彼得就在這裡做了一點點的改變
[00:25:17.640 --> 00:25:21.080]  首先說老年人做義務
[00:25:21.080 --> 00:25:23.160]  少年人要見異象
[00:25:23.160 --> 00:25:30.520]  但如果我們去看回在這個《仕途行傳》第二章的時候
[00:25:30.520 --> 00:25:34.040]  剛好這段聖經的陳述
[00:25:34.040 --> 00:25:36.120]  彼得就把它調轉了
[00:25:36.120 --> 00:25:40.600]  他先說了你們的少年人要做義仗
[00:25:40.600 --> 00:25:43.960]  然後老年人要做義務
[00:25:43.960 --> 00:25:46.760]  那為什麼有這樣的分別呢?
[00:25:46.760 --> 00:25:50.040]  其實有很多的讀者讀到這些就
[00:25:50.040 --> 00:25:52.520]  哎 一樣的 跳過了 沒所謂
[00:25:52.520 --> 00:25:55.080]  但如果當我們仔細去讀的時候
[00:25:55.080 --> 00:25:59.560]  我們就會發現到原來那個重點是不同的
[00:25:59.560 --> 00:26:04.120]  在這個彼得的時代
[00:26:04.120 --> 00:26:08.840]  是要講到一種要將新一代的信徒
[00:26:08.840 --> 00:26:14.440]  去承接回主所交託的一個使命
[00:26:14.440 --> 00:26:17.400]  然後將這個使命去傳開去
[00:26:17.400 --> 00:26:19.560]  所以是一個新的開始
[00:26:19.560 --> 00:26:24.760]  所以為什麼在這個彼得去講到之前
[00:26:24.760 --> 00:26:27.160]  談論了這段聖經 引用了這段聖經
[00:26:27.160 --> 00:26:29.800]  其實那個重點是要告訴他們
[00:26:29.800 --> 00:26:32.200]  我們新的一代的信徒
[00:26:32.200 --> 00:26:35.400]  我們要承擔的、承接的是上帝的工作
[00:26:35.400 --> 00:26:38.360]  再不只是以前的遺傳
[00:26:38.360 --> 00:26:40.120]  以前的遺傳重要嗎?重要
[00:26:40.120 --> 00:26:44.280]  所以它沒有否定了老年人所領受到的東西
[00:26:44.280 --> 00:26:48.440]  但是同時間最重要的是年輕的新的一代
[00:26:48.440 --> 00:26:53.800]  繼續將那個義仗去傳開
[00:26:53.800 --> 00:26:56.760]  但是《主約爾先知》就有點不同了
[00:26:56.760 --> 00:27:00.280]  《主約爾先知》其實是談論到有關於
[00:27:00.280 --> 00:27:03.720]  那個舊恩歷史的發展
[00:27:03.720 --> 00:27:06.600]  而在這個舊恩歷史發展的進程當中
[00:27:06.600 --> 00:27:09.800]  我們會看到老年人做的
[00:27:09.800 --> 00:27:12.120]  夷蒙少年人做的義仗
[00:27:12.120 --> 00:27:17.080]  都是當時耶和華臣去直接向他的子民
[00:27:17.080 --> 00:27:20.840]  作出這個啟示的媒介
[00:27:20.840 --> 00:27:24.120]  而特別是談論了先知
[00:27:24.120 --> 00:27:27.560]  不論他們年紀大也好、年紀小也好
[00:27:27.560 --> 00:27:31.320]  同樣都是由上帝那裡得到這個信息
[00:27:31.320 --> 00:27:35.480]  所以在這個《主約爾先知》裡面所強調的
[00:27:35.480 --> 00:27:39.560]  其實是那個先知的傳統
[00:27:39.560 --> 00:27:43.080]  怎樣在上帝裡面得到這些信息
[00:27:43.080 --> 00:27:45.800]  和在新約的時代是不同的
[00:27:45.800 --> 00:27:49.320]  所以先知在舊約的聖經的角色裡面
[00:27:49.320 --> 00:27:51.400]  在舊約的舊恩歷史裡面
[00:27:51.400 --> 00:27:55.480]  是一個很重要的身份
[00:27:55.480 --> 00:27:57.320]  比帝王更加高
[00:27:57.320 --> 00:28:00.840]  所以先知可以直接譴責帝王他們所做的事
[00:28:00.840 --> 00:28:02.680]  第三點
[00:28:02.680 --> 00:28:04.520]  第三點是說什麼呢?
[00:28:04.520 --> 00:28:08.600]  在這裡陳述到一個很重要的現象
[00:28:08.600 --> 00:28:15.160]  就是舊恩是要源自於一個悔改的民族
[00:28:15.160 --> 00:28:18.840]  從這段聖經裡面給我們看見
[00:28:18.840 --> 00:28:23.800]  什麼人才可以得到這些聖靈囂冠呢?
[00:28:23.800 --> 00:28:28.520]  我最初就以為說到那些什麼人都可以
[00:28:28.520 --> 00:28:30.200]  凡有血氣都可以
[00:28:30.200 --> 00:28:33.960]  但是原來在凡有血氣這句話的原文
[00:28:33.960 --> 00:28:36.920]  所談論的all kinds of people的意思就是說
[00:28:36.920 --> 00:28:42.040]  上帝其實不在乎於你是什麼階級的人等
[00:28:42.040 --> 00:28:45.960]  你可能是一個根本名不經傳的人
[00:28:45.960 --> 00:28:48.120]  或者你是一個很出名的人
[00:28:48.120 --> 00:28:50.120]  用先知的傳統來計算
[00:28:50.120 --> 00:28:52.120]  以賽亞是一個皇室人員
[00:28:52.120 --> 00:28:54.440]  上帝可以用得著他 呼籲他做先知
[00:28:54.440 --> 00:28:56.040]  傳講神的信息
[00:28:56.040 --> 00:28:58.600]  但是上帝都可以同樣用到
[00:28:58.600 --> 00:29:01.160]  好像若爾先知一樣名不經傳的人
[00:29:01.160 --> 00:29:03.960]  這個要看回我們第一章裡面我們已經講過
[00:29:03.960 --> 00:29:07.960]  若爾根本完全是沒有背景的人物
[00:29:07.960 --> 00:29:09.560]  沒有皇室背景
[00:29:09.560 --> 00:29:11.000]  連他爸爸是誰
[00:29:11.000 --> 00:29:13.080]  其實說了名字就是這麼多東西
[00:29:13.080 --> 00:29:16.040]  究竟是什麼人沒有人知道
[00:29:16.040 --> 00:29:19.320]  所以換句話來說 上帝什麼人都用得著
[00:29:19.320 --> 00:29:22.040]  無論你是怎樣的 他都用
[00:29:22.040 --> 00:29:24.200]  不過重點就是這個人
[00:29:24.200 --> 00:29:27.880]  是要是上帝的僕人和侍女
[00:29:27.880 --> 00:29:31.320]  在《愚民聖經》裡面講到是什麼東西
[00:29:31.320 --> 00:29:36.600]  是他們的male and female servants
[00:29:36.600 --> 00:29:38.600]  簡單一點來說
[00:29:38.600 --> 00:29:42.760]  那些人是願意馴服 跟從
[00:29:42.760 --> 00:29:48.280]  Humbly 去follow God's instruction的人
[00:29:48.280 --> 00:29:50.360]  所以這一類是什麼人呢?
[00:29:50.360 --> 00:29:53.640]  就是認罪悔改的子民
[00:29:53.640 --> 00:29:56.360]  這個其實不是來到這裡我們才知道的
[00:29:56.360 --> 00:29:58.760]  在前文第二章裡面我們知道
[00:29:58.760 --> 00:30:02.760]  上帝是什麼東西才改變了他原本
[00:30:02.760 --> 00:30:08.280]  真是利用天災、蝗蟲、乾旱等等的現象
[00:30:08.280 --> 00:30:12.920]  去糾正那幫民
[00:30:12.920 --> 00:30:16.280]  讓他們在能夠看到自己的罪的時候
[00:30:16.280 --> 00:30:18.840]  悔改上帝就回轉上來
[00:30:18.840 --> 00:30:22.280]  並且追討原本他們所損失的一切
[00:30:22.280 --> 00:30:24.840]  這一點就給我們看見
[00:30:24.840 --> 00:30:27.320]  上帝的啟示
[00:30:27.320 --> 00:30:33.080]  原來要在一幫能夠信服他的人身上彰顯
[00:30:33.080 --> 00:30:34.840]  不過更重要的是
[00:30:34.840 --> 00:30:40.120]  這裡只集中於說的是猶大國的子民
[00:30:40.120 --> 00:30:41.880]  但是到了新約的時候
[00:30:41.880 --> 00:30:45.320]  我們可以看見已經進入了一個普世性的角度
[00:30:45.320 --> 00:30:47.080]  所以我們在《司徒幸尊》裡面
[00:30:47.080 --> 00:30:50.120]  我們發覺到全道宣講神的說話
[00:30:50.120 --> 00:30:51.880]  能夠領受神說話的人
[00:30:51.880 --> 00:30:54.840]  就是那些人他們有聖靈內置
[00:30:54.840 --> 00:30:59.960]  包括一些連外邦的人都可以有
[00:30:59.960 --> 00:31:02.520]  大家想不想到
[00:31:02.520 --> 00:31:06.040]  在新約裡面其實在《司徒幸尊》當中
[00:31:06.040 --> 00:31:11.160]  有不少的外邦的人成為了神的工人
[00:31:11.160 --> 00:31:15.000]  並且領受神的啟示
[00:31:15.000 --> 00:31:18.040]  將它繼續傳開
[00:31:18.040 --> 00:31:20.760]  其中一個我們熟悉的人物
[00:31:20.760 --> 00:31:24.280]  就是接待保羅的巴拿巴
[00:31:24.280 --> 00:31:28.120]  巴拿巴本身就不是一個地道的猶太人
[00:31:28.120 --> 00:31:35.480]  他本身是屬於另一個島上面的一個人
[00:31:35.480 --> 00:31:37.880]  但是他領受神的說話
[00:31:37.880 --> 00:31:40.600]  同樣可以去傳講神的信息
[00:31:40.600 --> 00:31:44.840]  其實後來還有很多我們可以看見的人物
[00:31:44.840 --> 00:31:47.000]  都是有這樣的情況
[00:31:47.000 --> 00:31:50.040]  可以去領受神的教導的
[00:31:50.040 --> 00:31:54.200]  他們都同樣可以去傳講神的信息
[00:31:54.200 --> 00:31:56.840]  因為只要他們有神的靈在他們當中
[00:31:56.840 --> 00:32:00.680]  所以這個第三點最重要的就是告訴他知道
[00:32:00.680 --> 00:32:06.280]  從一個以神子民作為一個例子的民族
[00:32:06.280 --> 00:32:09.320]  衍生到一個普世性的舊因
[00:32:09.320 --> 00:32:16.280]  Exemplar scope extends to universal scope
[00:32:16.280 --> 00:32:20.200]  第四點在這裡我們也看見的
[00:32:20.200 --> 00:32:25.240]  約爾先知最重要要講到的就是
[00:32:25.240 --> 00:32:29.240]  這個悔罪得救的宣告
[00:32:29.240 --> 00:32:33.240]  在這個時候將它傳開去
[00:32:33.240 --> 00:32:36.360]  所以這段聖經講到接著下去
[00:32:36.360 --> 00:32:38.680]  後一點點的時候告訴我們知道
[00:32:38.680 --> 00:32:45.320]  其實他們這個是一個悔改得救的信息來的
[00:32:45.320 --> 00:32:48.120]  特別第二章第三十二節
[00:32:48.120 --> 00:32:52.280]  但是這個宣告在這個時候只是一個宣告的層次
[00:32:52.280 --> 00:32:55.480]  但是去到新約的時候去到《仕途行傳》
[00:32:55.480 --> 00:33:02.120]  就成為一個實行和全面進行的一個上帝的工作
[00:33:02.120 --> 00:33:02.920]  為什麼呢?
[00:33:02.920 --> 00:33:09.240]  耶穌將這個請求擴展到所有能夠認識神的人
[00:33:09.240 --> 00:33:11.480]  不分他們是不是猶太人
[00:33:11.480 --> 00:33:14.760]  所以在《仕途行傳》裡面也要強調講一樣
[00:33:14.760 --> 00:33:17.240]  不是要變回做猶太人
[00:33:17.240 --> 00:33:20.040]  歸順猶太教 不是
[00:33:20.040 --> 00:33:22.360]  在你原本那個民族裡面
[00:33:22.360 --> 00:33:23.720]  你只要有神的聖靈
[00:33:23.720 --> 00:33:27.960]  都可以有上帝的啟示在那裡去傳講神的信息
[00:33:27.960 --> 00:33:31.560]  而上帝的啟示也都明確記載在聖經當中
[00:33:31.560 --> 00:33:32.680]  這是第四點
[00:33:32.680 --> 00:33:36.920]  所以這個也是我們很需要去重點去留意
[00:33:36.920 --> 00:33:37.880]  最後一點
[00:33:37.880 --> 00:33:42.760]  就是談論到這些悔改的神的子民
[00:33:42.760 --> 00:33:46.680]  他再不分年紀和性別
[00:33:46.680 --> 00:33:50.200]  只要他在聖靈肖冠之下
[00:33:50.200 --> 00:33:55.640]  他們就能夠準確清楚認識到神的啟示
[00:33:55.640 --> 00:33:57.400]  上帝的異象
[00:33:57.400 --> 00:34:00.760]  並且加力給他們
[00:34:00.760 --> 00:34:03.000]  能夠使他們身體力行
[00:34:03.000 --> 00:34:05.720]  作出宣告和見證
[00:34:05.720 --> 00:34:08.440]  從這段聖經裡面我們看看
[00:34:08.440 --> 00:34:13.960]  當他們怎樣可以得到這個預言和異象
[00:34:13.960 --> 00:34:17.000]  是要在聖靈肖冠的狀態之下
[00:34:17.000 --> 00:34:21.720]  所以第28節開始是要講到被聖靈肖冠
[00:34:21.720 --> 00:34:25.640]  29節同樣講到要在聖靈肖冠之下
[00:34:25.640 --> 00:34:27.240]  但是在肖冠之下
[00:34:27.240 --> 00:34:30.120]  他們要去做一個宣告預言
[00:34:30.120 --> 00:34:31.720]  但是怎樣預言?
[00:34:31.720 --> 00:34:34.360]  其實那些要有異象
[00:34:34.360 --> 00:34:37.720]  要有一些疑夢在裡面
[00:34:37.720 --> 00:34:41.880]  當你去接受認識到上帝一些這樣的異象
[00:34:41.880 --> 00:34:44.360]  你才能夠準確明白到
[00:34:44.360 --> 00:34:47.480]  上帝本身在這些異象、異夢裡面
[00:34:47.480 --> 00:34:50.600]  要去傳遞的訊息是什麼
[00:34:50.600 --> 00:34:52.120]  所以弟兄姊妹
[00:34:52.120 --> 00:34:55.320]  總括在這兩節經文當中
[00:34:55.320 --> 00:34:59.720]  聖靈降臨在一個人的身上
[00:34:59.720 --> 00:35:03.720]  是叫人可以在悔改之下
[00:35:03.720 --> 00:35:10.200]  與神重新發展出一個能夠體會神的關係
[00:35:10.200 --> 00:35:15.960]  叫人可以因此也都同時賦予有屬靈的能力
[00:35:15.960 --> 00:35:21.640]  讓我們去能夠開始體貼到神的心思意念
[00:35:21.640 --> 00:35:26.200]  並且最後讓我們能夠身體力行
[00:35:26.200 --> 00:35:29.240]  這是一個很重要的訊息
[00:35:29.240 --> 00:35:30.920]  作為神的子民
[00:35:30.920 --> 00:35:35.160]  我們得到聖靈的灌注
[00:35:35.160 --> 00:35:40.040]  其實不是說我們終於有上帝神的能力
[00:35:40.040 --> 00:35:44.360]  於是我們就可以做我們想做的事情
[00:35:44.360 --> 00:35:46.760]  這個做法、這個想法
[00:35:46.760 --> 00:35:50.040]  其實在今天的信徒是很容易墮入的
[00:35:50.040 --> 00:35:52.040]  譬如我有些什麼恩賜
[00:35:52.040 --> 00:35:54.200]  我們經常說有些什麼恩賜
[00:35:54.200 --> 00:35:56.200]  但是很多時候當我有些恩賜
[00:35:56.200 --> 00:35:59.160]  是不是用在上帝的意思裡面呢?
[00:35:59.160 --> 00:36:02.760]  還是用在我們自己謀求的一些
[00:36:02.760 --> 00:36:03.880]  我們自己的利益
[00:36:03.880 --> 00:36:05.560]  或者甚至利用這些恩賜
[00:36:05.560 --> 00:36:10.040]  將自己抬高去給其他的信徒更高的層次
[00:36:10.040 --> 00:36:12.520]  去壓在其他人的身上呢?
[00:36:12.520 --> 00:36:18.200]  這是一個很重要的思維上的一個清楚的掌握
[00:36:18.200 --> 00:36:21.400]  所以這段聖經作為若以先知
[00:36:21.400 --> 00:36:25.560]  它講給當時的猶大國的子民知道
[00:36:25.560 --> 00:36:31.160]  沒錯 上帝現在再次鞏固和他們建立這份關係
[00:36:31.160 --> 00:36:33.160]  那你就要怎麼樣呢?
[00:36:33.160 --> 00:36:39.320]  你要去珍而重之去善用這個這樣的關係
[00:36:39.320 --> 00:36:41.720]  有這樣的生命
[00:36:41.720 --> 00:36:43.480]  不要亂用
[00:36:43.480 --> 00:36:47.160]  在這裡我想到有些人現在經常說打疫苗
[00:36:47.160 --> 00:36:49.720]  打疫苗其實最重要的一點是什麼?
[00:36:49.720 --> 00:36:51.720]  我覺得只有一個原因
[00:36:51.720 --> 00:36:53.080]  就是你打了疫苗
[00:36:53.080 --> 00:36:56.200]  可以鞏固到你自己不會這麼容易去跌倒
[00:36:56.200 --> 00:36:57.480]  然後怎麼樣呢?
[00:36:57.480 --> 00:37:02.360]  所以去更加發揮出你應該有的那個謹慎
[00:37:02.360 --> 00:37:05.400]  防禦這個疾病的傳開
[00:37:05.400 --> 00:37:07.960]  而不是說我打了疫苗了
[00:37:07.960 --> 00:37:11.080]  我到處走 我到處和人玩
[00:37:11.080 --> 00:37:15.400]  胡亂的去生活了
[00:37:15.400 --> 00:37:19.320]  又好像以前那樣 不是這樣的
[00:37:19.320 --> 00:37:24.200]  所以昔日悔改了的南國的猶大國的子民
[00:37:24.200 --> 00:37:28.440]  他們在民民不信主的人群當中
[00:37:28.440 --> 00:37:30.600]  能夠現在堅持到底了
[00:37:30.600 --> 00:37:35.080]  可以經歷了上帝這一連串的天災
[00:37:35.080 --> 00:37:37.880]  所帶來的一些懲罰
[00:37:37.880 --> 00:37:39.880]  然後怎麼樣呢?
[00:37:39.880 --> 00:37:42.120]  讓很多這些不信主的人
[00:37:42.120 --> 00:37:45.720]  也都已經死在他們自己的硬心裏面
[00:37:45.720 --> 00:37:48.280]  現在剩下這一批叫做愚民
[00:37:48.280 --> 00:37:50.280]  那這幫剩餘的人
[00:37:50.280 --> 00:37:53.240]  他們也都有沒有真的善用到
[00:37:53.240 --> 00:37:58.280]  他們現在能夠上帝和他們重新建立這份關係的同時
[00:37:58.280 --> 00:38:03.080]  並且賦予他們有力量去見證、侍奉神呢?
[00:38:03.080 --> 00:38:07.960]  這個才是一個很重要的訊息 大媛姐妹
[00:38:07.960 --> 00:38:09.960]  如果不是的話
[00:38:09.960 --> 00:38:16.120]  我們很多時候只不過是虛有其名說自己是神的子民
[00:38:16.120 --> 00:38:19.320]  但是我們其實內底裏面我們所做的
[00:38:19.320 --> 00:38:23.800]  其實仍然是自己的記錄 並不是聖靈的工作
[00:38:23.800 --> 00:38:27.800]  所以當我們如果今天作為基督徒的話
[00:38:27.800 --> 00:38:31.880]  我們有聖靈已經灌注在我們裏面的時候
[00:38:31.880 --> 00:38:34.200]  我們應該其中一樣東西
[00:38:34.200 --> 00:38:37.240]  一個能夠證明到或者見證到
[00:38:37.240 --> 00:38:41.400]  給我們自己認識我們是屬於神的子民的
[00:38:41.400 --> 00:38:44.120]  就是原來我們對上帝的說話
[00:38:44.120 --> 00:38:47.480]  有一個莫大的追求認知的能力
[00:38:47.480 --> 00:38:49.480]  正如好像這裏所說
[00:38:49.480 --> 00:38:54.440]  你有聖靈內在就能夠幫助你去看到這些異夢
[00:38:54.440 --> 00:38:57.880]  看到這些異意象裏面本身的異異
[00:38:57.880 --> 00:38:59.240]  在這樣的情況之下
[00:38:59.240 --> 00:39:01.880]  你才能夠清楚知道上帝的心意
[00:39:01.880 --> 00:39:05.000]  並且能夠向你所遇見的人
[00:39:05.000 --> 00:39:09.880]  去解說、實行上帝的教導是些什麼
[00:39:09.880 --> 00:39:12.360]  這個是這兩節經文
[00:39:12.360 --> 00:39:15.960]  一開始就已經這麼強調告訴他知道的東西
[00:39:15.960 --> 00:39:18.440]  好了 我們接著去看第二部份
[00:39:18.440 --> 00:39:22.840]  第二部份就是講到第三十節就是三十二節
[00:39:22.840 --> 00:39:26.680]  就講到對於一些不自然的異象
[00:39:26.680 --> 00:39:29.800]  我們能夠怎樣有一個準確的解讀
[00:39:29.800 --> 00:39:35.000]  A Proper Interpretation of Extraordinary Visions
[00:39:35.000 --> 00:39:37.160]  我們又讀一下這段經文講什麼東西
[00:39:37.160 --> 00:39:38.840]  我們先讀和合本的版本
[00:39:38.840 --> 00:39:41.800]  然後我們再讀英語的版本 好不好?
[00:39:41.800 --> 00:39:43.800]  好 第三十節
[00:39:43.800 --> 00:39:48.440]  在天上地下我要顯出奇事
[00:39:48.440 --> 00:39:51.640]  有血有火有煙柱
[00:39:51.640 --> 00:39:53.800]  白天要變為黑暗
[00:39:53.800 --> 00:39:55.960]  月亮要變為血
[00:39:55.960 --> 00:40:00.920]  這都是耶華大而可畏的日子未到以前
[00:40:00.920 --> 00:40:05.960]  到那時候凡靠過耶華的名就必得救
[00:40:05.960 --> 00:40:08.440]  因為照耶華所說的
[00:40:08.440 --> 00:40:11.160]  在石安山 耶路撒冷
[00:40:11.160 --> 00:40:12.760]  必有逃脫的人
[00:40:12.760 --> 00:40:17.160]  在靜下的人中必有耶華所召的
[00:40:17.160 --> 00:40:19.080]  New English Translation
[00:40:19.080 --> 00:40:22.600]  I will produce portents
[00:40:22.600 --> 00:40:25.160]  both in the sky and on the earth
[00:40:25.160 --> 00:40:28.920]  blood, fire, and columns of smoke
[00:40:28.920 --> 00:40:31.960]  the sunlight will be turned to darkness
[00:40:31.960 --> 00:40:34.680]  and the moon to the color of blood
[00:40:34.680 --> 00:40:36.920]  before the day of the Lord comes
[00:40:36.920 --> 00:40:39.400]  that great and terrible day
[00:40:39.400 --> 00:40:41.320]  it will so happen that
[00:40:41.320 --> 00:40:43.960]  everyone who calls on the name of the Lord
[00:40:43.960 --> 00:40:45.640]  will be delivered
[00:40:45.640 --> 00:40:49.160]  from Mount Zion and in Jerusalem
[00:40:49.160 --> 00:40:51.720]  there will be those who survive
[00:40:51.720 --> 00:40:54.360]  just as the Lord has promised
[00:40:54.360 --> 00:40:56.920]  the remnant will be those
[00:40:56.920 --> 00:40:58.760]  whom the Lord will call
[00:40:58.760 --> 00:41:03.000]  有了聖靈內住的人
[00:41:03.000 --> 00:41:04.840]  當他見到一些
[00:41:04.840 --> 00:41:09.240]  不太自然所發生的現象的時候
[00:41:09.240 --> 00:41:14.120]  他就能夠在當中去察透到
[00:41:14.840 --> 00:41:20.120]  上帝在其中如何針對罪的一些訊息
[00:41:20.120 --> 00:41:22.200]  在這幾節的經文裏面
[00:41:22.200 --> 00:41:25.160]  特別我們先看第30和31節裏面
[00:41:25.160 --> 00:41:30.360]  我們看到當時先知再次重複說
[00:41:30.360 --> 00:41:34.120]  昔日耶和華神在以色列民當中
[00:41:34.120 --> 00:41:37.400]  經常有的一些異象
[00:41:37.400 --> 00:41:40.600]  對於以色列民來說
[00:41:40.600 --> 00:41:45.400]  異象這東西可以說是家常便飯
[00:41:45.400 --> 00:41:47.320]  經常都見到
[00:41:47.320 --> 00:41:49.560]  從他們出埃及好
[00:41:49.560 --> 00:41:51.880]  到他們出了埃及好
[00:41:51.880 --> 00:41:54.120]  之後再進入去英許地
[00:41:54.120 --> 00:41:55.880]  整個過程裏面
[00:41:55.880 --> 00:41:57.880]  上帝那些異象
[00:41:57.880 --> 00:42:01.160]  可以說是經常出現在他們身邊
[00:42:01.160 --> 00:42:06.440]  所以這段聖經其實有很強烈的一個
[00:42:06.440 --> 00:42:08.760]  出埃及的背景
[00:42:09.480 --> 00:42:11.720]  不過問題就回來了
[00:42:11.720 --> 00:42:15.080]  當你經常見到上帝有這樣的異象
[00:42:15.080 --> 00:42:16.760]  比如他們未出埃及之前
[00:42:16.760 --> 00:42:18.360]  上帝的十災
[00:42:18.360 --> 00:42:19.960]  如果大英姐妹還記得
[00:42:19.960 --> 00:42:22.680]  十災裏面又有血
[00:42:22.680 --> 00:42:24.680]  煎又黑
[00:42:24.680 --> 00:42:25.640]  很熟悉
[00:42:25.640 --> 00:42:27.240]  原來這裏有
[00:42:27.240 --> 00:42:31.000]  顯出上帝有很多騎士在他們身邊去運作
[00:42:31.000 --> 00:42:32.920]  上帝諸事如何
[00:42:32.920 --> 00:42:35.000]  最後帶他們離開的時候
[00:42:35.000 --> 00:42:38.920]  去到這個我們稱之為紅海
[00:42:38.920 --> 00:42:40.520]  其實就是挪威海
[00:42:40.520 --> 00:42:42.200]  原文聖經
[00:42:42.200 --> 00:42:44.360]  那時候又有追兵在後面
[00:42:44.360 --> 00:42:45.320]  埃及兵出來
[00:42:45.320 --> 00:42:46.200]  上帝又怎樣
[00:42:46.200 --> 00:42:49.160]  又有雲柱、火柱
[00:42:49.160 --> 00:42:51.400]  在那裏阻隔
[00:42:51.400 --> 00:42:54.840]  阻擋了這些的埃及兵
