
[00:00:00.000 --> 00:00:06.520]  今天我們來到零加油 新的系列 港島系列的第二堂
[00:18:36.160 --> 00:18:38.160]  他分享的時候已經七十歲了
[00:18:38.160 --> 00:18:40.160]  有時候我們會將
[00:18:40.160 --> 00:18:42.160]  我們一生人安息的盼望
[00:18:42.160 --> 00:18:44.160]  放在某一段時間
[00:18:44.160 --> 00:18:46.160]  覺得捱過這段時間
[00:18:46.160 --> 00:18:49.160]  我就可以安息了
[00:18:49.160 --> 00:18:51.160]  但萬一你安息
[00:18:51.160 --> 00:18:53.160]  坐下來的時候有空虛感
[00:18:53.160 --> 00:18:55.160]  突然間來臨
[00:18:55.160 --> 00:18:57.160]  你又享受不到那種安息
[00:18:57.160 --> 00:18:59.160]  不要將安息的盼望
[00:18:59.160 --> 00:19:01.160]  放在某一天身上
[00:19:01.160 --> 00:19:03.160]  放在某個人身上
[00:19:03.160 --> 00:19:05.160]  這個人就是主耶穌基督
[00:19:05.160 --> 00:19:08.160]  所以這個安息給我們第二個提醒
[00:19:08.160 --> 00:19:10.160]  第三個提醒
[00:19:10.160 --> 00:19:12.160]  這段聖經之所以這麼重要
[00:19:12.160 --> 00:19:16.160]  就是在創世紀的二章三節
[00:19:16.160 --> 00:19:18.160]  上帝賜福給第七天
[00:19:18.160 --> 00:19:20.160]  定為聖日
[00:19:20.160 --> 00:19:22.160]  很特別的
[00:19:22.160 --> 00:19:24.160]  因為從一到六天的創造
[00:19:24.160 --> 00:19:27.160]  神都比較少說
[00:19:27.160 --> 00:19:29.160]  不是每一天都有神的祝福
[00:19:29.160 --> 00:19:31.160]  只有第五天第六天有
[00:19:31.160 --> 00:19:34.160]  第五天第六天神的祝福
[00:19:34.160 --> 00:19:37.160]  是賜福給神手中所做的一切
[00:19:37.160 --> 00:19:39.160]  例如說到了第五天
[00:19:39.160 --> 00:19:41.160]  神創造了海中的生物
[00:19:41.160 --> 00:19:43.160]  賜福給他手中的一切
[00:19:43.160 --> 00:19:46.160]  所以創造的時候
[00:19:46.160 --> 00:19:49.160]  神賜福是賜福一些外在的東西
[00:19:49.160 --> 00:19:52.160]  就是神手中所創造的一切
[00:19:52.160 --> 00:19:54.160]  神賜福給這一切
[00:19:54.160 --> 00:19:56.160]  到了第七天
[00:19:56.160 --> 00:19:58.160]  這個賜福是很特別的
[00:19:58.160 --> 00:20:01.160]  因為第七天神沒有做什麼
[00:20:01.160 --> 00:20:03.160]  神沒有創造任何的東西
[00:20:03.160 --> 00:20:05.160]  那祂賜福給什麼呢
[00:20:05.160 --> 00:20:08.160]  聖經說祂賜福給這一天
[00:20:08.160 --> 00:20:10.160]  這一天是沒有事發生
[00:20:10.160 --> 00:20:12.160]  這一天雖然沒有事發生
[00:20:12.160 --> 00:20:15.160]  但是這一天本身有神的祝福在裡面
[00:20:15.160 --> 00:20:17.160]  神賜福給這一天
[00:20:17.160 --> 00:20:19.160]  這一天定為聖日
[00:20:19.160 --> 00:20:21.160]  而這一天是沒有事發生
[00:20:21.160 --> 00:20:23.160]  神沒有做任何的事
[00:20:23.160 --> 00:20:25.160]  沒有創造任何的東西
[00:20:25.160 --> 00:20:29.160]  祂只是賜福給安息日本身
[00:20:29.160 --> 00:20:32.160]  所以這個給我們一個很大的提醒
[00:20:32.160 --> 00:20:38.160]  原來安息本身是一個很大的Blessing
[00:20:38.160 --> 00:20:41.160]  神創造是Blessing創造的一切
[00:20:41.160 --> 00:20:44.160]  安息本身是一個Blessing
[00:20:44.160 --> 00:20:46.160]  很多時候我們來到神面前
[00:20:46.160 --> 00:20:47.160]  我們求的祝福
[00:20:47.160 --> 00:20:49.160]  神啊你Bless me
[00:20:49.160 --> 00:20:51.160]  通常想的是
[00:20:51.160 --> 00:20:54.160]  祢賜福給我手中所做的一切
[00:20:54.160 --> 00:20:56.160]  賜福我的事業
[00:20:56.160 --> 00:20:58.160]  賜福我一手經營的婚姻
[00:20:58.160 --> 00:21:00.160]  賜福我生兒育女
[00:21:00.160 --> 00:21:02.160]  怎樣教導下一代
[00:21:02.160 --> 00:21:04.160]  都是賜福一些外在的東西
[00:21:04.160 --> 00:21:06.160]  就是我手中努力經營的這一切
[00:21:06.160 --> 00:21:07.160]  神祢幫我賜福
[00:21:07.160 --> 00:21:09.160]  然後這一切都好
[00:21:09.160 --> 00:21:10.160]  但有沒有想過
[00:21:10.160 --> 00:21:12.160]  原來神有另外一個Blessing
[00:21:12.160 --> 00:21:15.160]  這個Blessing叫做安息
[00:21:15.160 --> 00:21:18.160]  就是當你When you do nothing
[00:21:18.160 --> 00:21:19.160]  當你休息下來
[00:21:19.160 --> 00:21:21.160]  Do nothing的時候
[00:21:21.160 --> 00:21:26.160]  這個也可以是一種很特別的Blessing
[00:21:26.160 --> 00:21:27.160]  我們有時沒有想過
[00:21:27.160 --> 00:21:30.160]  因為大部份來到神面前求賜福
[00:21:30.160 --> 00:21:32.160]  都是賜福一些其他的東西
[00:21:32.160 --> 00:21:33.160]  但有沒有想過
[00:21:33.160 --> 00:21:36.160]  安息本身是一種祝福
[00:21:36.160 --> 00:21:39.160]  亦都很少人享受過這一種Blessing
[00:21:39.160 --> 00:21:43.160]  因為大部份的人一停下安息
[00:21:43.160 --> 00:21:45.160]  一不是就空虛感來臨
[00:21:45.160 --> 00:21:47.160]  一不是就罪疚感來臨
[00:21:47.160 --> 00:21:48.160]  通常都是這樣
[00:21:48.160 --> 00:21:51.160]  很難可以真正享受那種
[00:21:51.160 --> 00:21:53.160]  停下,甚麼都沒有做
[00:21:53.160 --> 00:21:56.160]  但神又Blessing你
[00:21:56.160 --> 00:21:58.160]  那種感覺是很特別的
[00:21:58.160 --> 00:22:01.160]  亦都不是太多人享受過這種安息
[00:22:01.160 --> 00:22:04.160]  我們星期四的中午
[00:22:04.160 --> 00:22:06.160]  有一個查經班
[00:22:06.160 --> 00:22:11.160]  其實是我大概半年前已經開過一次
[00:22:11.160 --> 00:22:13.160]  我們六個星期
[00:22:13.160 --> 00:22:16.160]  因為有一班Daddy
[00:22:16.160 --> 00:22:18.160]  他說如果你其他時間開
[00:22:18.160 --> 00:22:19.160]  我們都沒有時間來
[00:22:19.160 --> 00:22:21.160]  唯一的時間就是午飯時間
[00:22:21.160 --> 00:22:22.160]  如果你開一個查經班
[00:22:22.160 --> 00:22:24.160]  不如我們聚在一起又查經
[00:22:24.160 --> 00:22:26.160]  半年前我們開了一班
[00:22:26.160 --> 00:22:28.160]  查了大約六個星期
[00:22:28.160 --> 00:22:30.160]  對我來說那六個星期
[00:22:30.160 --> 00:22:32.160]  不是一個很好的時間
[00:22:32.160 --> 00:22:33.160]  因為你知道午飯時間很短
[00:22:33.160 --> 00:22:35.160]  一個小時時間很急
[00:22:35.160 --> 00:22:38.160]  有些人說我今天有緊急會議
[00:22:38.160 --> 00:22:40.160]  又來遲,又要趕快開會
[00:22:40.160 --> 00:22:41.160]  所以有時只有45分鐘
[00:22:41.160 --> 00:22:43.160]  很多人遲到又早退
[00:22:43.160 --> 00:22:45.160]  意思是Tendency不是很穩定
[00:22:45.160 --> 00:22:47.160]  所以查了那六個星期
[00:22:47.160 --> 00:22:51.160]  我覺得他們應該不是太享受
[00:22:51.160 --> 00:22:53.160]  那段查經的時間
[00:22:53.160 --> 00:22:54.160]  但我又不想說
[00:22:54.160 --> 00:22:56.160]  從此之後不辦這些班
[00:22:56.160 --> 00:22:58.160]  因為至少我都要問一下他們
[00:22:58.160 --> 00:22:59.160]  在最後一個Session
[00:22:59.160 --> 00:23:00.160]  我都問他們
[00:23:00.160 --> 00:23:03.160]  如果下次我們再辦一個
[00:23:03.160 --> 00:23:04.160]  午飯時間的班
[00:23:04.160 --> 00:23:05.160]  你們有沒有興趣
[00:23:05.160 --> 00:23:07.160]  To my surprise
[00:23:07.160 --> 00:23:10.160]  個個都說有興趣有興趣繼續來
[00:23:10.160 --> 00:23:11.160]  我都不明白
[00:23:11.160 --> 00:23:12.160]  所以我後來問班主席
[00:23:12.160 --> 00:23:15.160]  我感覺不是太享受這一班
[00:23:15.160 --> 00:23:17.160]  但他們想繼續
[00:23:17.160 --> 00:23:18.160]  班主席跟我說
[00:23:18.160 --> 00:23:21.160]  你不明白中年男人有多寂寞
[00:23:21.160 --> 00:23:24.160]  你開吧
[00:23:24.160 --> 00:23:27.160]  所以今個星期
[00:23:27.160 --> 00:23:30.160]  兩個星期前我繼續開這一班
[00:23:30.160 --> 00:23:31.160]  都很surprise
[00:23:31.160 --> 00:23:33.160]  今次再開這一班
[00:23:33.160 --> 00:23:34.160]  人數Double了
[00:23:34.160 --> 00:23:36.160]  今次不是查經
[00:23:36.160 --> 00:23:38.160]  今次我們選一本書來看
[00:23:38.160 --> 00:23:39.160]  叫秋天的燭印
[00:23:39.160 --> 00:23:41.160]  Exactly 講中年危機
[00:23:41.160 --> 00:23:43.160]  我們一班中年男人坐在一起
[00:23:43.160 --> 00:23:45.160]  我們談中年危機的問題
[00:23:45.160 --> 00:23:47.160]  談得很開心
[00:23:47.160 --> 00:23:50.160]  上星期我們談到一個文化
[00:23:50.160 --> 00:23:51.160]  比較適合姊妹
[00:23:51.160 --> 00:23:54.160]  因為男人有沒有經常忽略自己
[00:23:54.160 --> 00:23:55.160]  我談到這個問題
[00:23:55.160 --> 00:23:58.160]  我們就牽連到
[00:23:58.160 --> 00:24:00.160]  談到另一個話題
[00:24:00.160 --> 00:24:01.160]  我們就談到
[00:24:01.160 --> 00:24:03.160]  在教會的文化
[00:24:03.160 --> 00:24:04.160]  比較適合姊妹
[00:24:04.160 --> 00:24:06.160]  因為David Kinnaman
[00:24:06.160 --> 00:24:09.160]  曾經是一個研究教會發展的專家
[00:24:09.160 --> 00:24:11.160]  寫了一篇文章
[00:24:11.160 --> 00:24:13.160]  其中一篇文章說到
[00:24:13.160 --> 00:24:15.160]  教會為什麼會
[00:24:15.160 --> 00:24:16.160]  Overall
[00:24:16.160 --> 00:24:17.160]  Overall
[00:24:17.160 --> 00:24:18.160]  American Church
[00:24:18.160 --> 00:24:19.160]  大概是
[00:24:19.160 --> 00:24:21.160]  女性的比例
[00:24:21.160 --> 00:24:23.160]  超過男性很多
[00:24:23.160 --> 00:24:25.160]  尤其姊妹在教會
[00:24:25.160 --> 00:24:26.160]  通常比較熱心一點
[00:24:26.160 --> 00:24:28.160]  容易融入一點
[00:24:28.160 --> 00:24:30.160]  弟兄比較難融入
[00:24:30.160 --> 00:24:32.160]  比例上
[00:24:32.160 --> 00:24:34.160]  為什麼會這樣
[00:24:34.160 --> 00:24:35.160]  他做了很多研究
[00:24:35.160 --> 00:24:36.160]  發現原來
[00:24:36.160 --> 00:24:37.160]  教會的文化
[00:24:37.160 --> 00:24:39.160]  整個教會的文化的建立
[00:24:39.160 --> 00:24:41.160]  比較適合女性
[00:24:41.160 --> 00:24:42.160]  女性來到教會
[00:24:42.160 --> 00:24:43.160]  很容易覺得
[00:24:43.160 --> 00:24:45.160]  很容易融入這個文化
[00:24:45.160 --> 00:24:47.160]  因為教會的活動
[00:24:47.160 --> 00:24:49.160]  無論是唱歌
[00:24:49.160 --> 00:24:50.160]  敬拜
[00:24:50.160 --> 00:24:51.160]  或者大家坐下來
[00:24:51.160 --> 00:24:53.160]  談心事
[00:24:53.160 --> 00:24:54.160]  Sharing
[00:24:54.160 --> 00:24:55.160]  那些全部都是
[00:24:55.160 --> 00:24:58.160]  女性Naturally喜歡做的事
[00:24:58.160 --> 00:24:59.160]  你知道女性最Enjoy
[00:24:59.160 --> 00:25:01.160]  就是一群姊妹坐下來
[00:25:01.160 --> 00:25:03.160]  談一些八卦的事
[00:25:03.160 --> 00:25:04.160]  但是我們來到教會
[00:25:04.160 --> 00:25:05.160]  我們就Spiritualize
[00:25:05.160 --> 00:25:06.160]  八卦這件事
[00:25:06.160 --> 00:25:07.160]  我們稱之為
[00:25:07.160 --> 00:25:10.160]  分享祈禱事項
[00:25:10.160 --> 00:25:11.160]  所以姊妹一來到
[00:25:11.160 --> 00:25:12.160]  Naturally覺得
[00:25:12.160 --> 00:25:14.160]  這是我的事
[00:25:14.160 --> 00:25:15.160]  很開心
[00:25:15.160 --> 00:25:17.160]  很容易融入
[00:25:17.160 --> 00:25:19.160]  但是弟兄就麻煩
[00:25:19.160 --> 00:25:21.160]  因為弟兄就不是太喜歡
[00:25:21.160 --> 00:25:23.160]  談八卦這件事
[00:25:23.160 --> 00:25:25.160]  弟兄喜歡玩
[00:25:25.160 --> 00:25:26.160]  男人喜歡玩
[00:25:26.160 --> 00:25:29.160]  男人從小到大喜歡玩
[00:25:29.160 --> 00:25:31.160]  小朋友和大人
[00:25:31.160 --> 00:25:32.160]  唯一的分別就是
[00:25:32.160 --> 00:25:33.160]  長大之後
[00:25:33.160 --> 00:25:34.160]  玩具越來越貴
[00:25:34.160 --> 00:25:35.160]  這就是唯一的分別
[00:25:35.160 --> 00:25:36.160]  小時候玩玩具
[00:25:36.160 --> 00:25:38.160]  長大之後玩相機
[00:25:38.160 --> 00:25:40.160]  唯一的分別就是
[00:25:40.160 --> 00:25:42.160]  男人對男人來說
[00:25:42.160 --> 00:25:44.160]  買車就是玩具
[00:25:44.160 --> 00:25:45.160]  對我來說
[00:25:45.160 --> 00:25:47.160]  我是玩的
[00:25:47.160 --> 00:25:48.160]  男人是玩
[00:25:48.160 --> 00:25:49.160]  你發覺玩
[00:25:49.160 --> 00:25:51.160]  很難Spiritualize
[00:25:51.160 --> 00:25:52.160]  回到教會
[00:25:52.160 --> 00:25:54.160]  沒有任何教會告訴你
[00:25:54.160 --> 00:25:55.160]  玩是一件好事
[00:25:55.160 --> 00:25:59.160]  我們給玩一個好的Title
[00:25:59.160 --> 00:26:02.160]  然後大家可以很開心地去玩
[00:26:02.160 --> 00:26:06.160]  大家覺得不公平
[00:26:06.160 --> 00:26:07.160]  所以我們有這個Idea
[00:26:07.160 --> 00:26:09.160]  將來我們要改變教會的文化
[00:26:09.160 --> 00:26:11.160]  我們要將玩的元素帶回教會
[00:26:11.160 --> 00:26:12.160]  不可以只是Sharing
[00:26:12.160 --> 00:26:14.160]  男人喜歡玩
[00:26:14.160 --> 00:26:16.160]  我們就叫玩Outreach
[00:26:16.160 --> 00:26:17.160]  不同的玩法
[00:26:17.160 --> 00:26:18.160]  Hiking也好
[00:26:18.160 --> 00:26:21.160]  Photography Trip也好
[00:26:21.160 --> 00:26:23.160]  想一些玩的東西
[00:26:23.160 --> 00:26:25.160]  我們想起玩的時候
[00:26:25.160 --> 00:26:27.160]  為什麼中年人覺得忽略呢
[00:26:27.160 --> 00:26:31.160]  因為我們從小到大被教導
[00:26:31.160 --> 00:26:33.160]  停下來玩
[00:26:33.160 --> 00:26:37.160]  是一件不正經的事
[00:26:37.160 --> 00:26:38.160]  讀書是正經的事
[00:26:38.160 --> 00:26:39.160]  所以從小到大
[00:26:39.160 --> 00:26:40.160]  爸爸媽媽都跟你說
[00:26:40.160 --> 00:26:43.160]  小學不要玩那麼多
[00:26:43.160 --> 00:26:44.160]  考到中學才可以玩
[00:26:44.160 --> 00:26:46.160]  騙你一輩子
[00:26:46.160 --> 00:26:47.160]  所以你發覺從小到大
[00:26:47.160 --> 00:26:50.160]  我們在這樣的教導之下
[00:26:50.160 --> 00:26:52.160]  慢慢我們聊天的時候
[00:26:52.160 --> 00:26:54.160]  就覺得原來很多人
[00:26:54.160 --> 00:26:56.160]  一停下來玩
[00:26:56.160 --> 00:26:58.160]  會有一種罪疚感出來
[00:26:58.160 --> 00:27:00.160]  尤其結婚之後
[00:27:00.160 --> 00:27:04.160]  就覺得拋下妻兒子女
[00:27:04.160 --> 00:27:06.160]  在家裡自己出去玩
[00:27:06.160 --> 00:27:08.160]  好像很罪疚
[00:27:08.160 --> 00:27:11.160]  我們這個群組中間
[00:27:11.160 --> 00:27:13.160]  其中一個弟兄
[00:27:13.160 --> 00:27:14.160]  很特別的
[00:27:14.160 --> 00:27:16.160]  他太太非常善解人意
[00:27:16.160 --> 00:27:17.160]  老公你去玩吧
[00:27:17.160 --> 00:27:18.160]  給他很多空間去玩
[00:27:18.160 --> 00:27:20.160]  他可以隨時
[00:27:20.160 --> 00:27:21.160]  突然間想起
[00:27:21.160 --> 00:27:23.160]  他就可以拋下妻兒子女
[00:27:23.160 --> 00:27:24.160]  老婆在家裡
[00:27:24.160 --> 00:27:25.160]  大十六歲就可以去
[00:27:25.160 --> 00:27:26.160]  很多其他地方玩
[00:27:26.160 --> 00:27:28.160]  什麼爬Half Dome
[00:27:28.160 --> 00:27:30.160]  我們稱之為群組中
[00:27:30.160 --> 00:27:31.160]  最幸福的男人
[00:27:31.160 --> 00:27:32.160]  大家都很想
[00:27:32.160 --> 00:27:35.160]  如果我有這樣的婚姻就好了
[00:27:35.160 --> 00:27:37.160]  因為男人大部分
[00:27:37.160 --> 00:27:38.160]  很難可以停下來
[00:27:38.160 --> 00:27:39.160]  然後毫無罪疚感地
[00:27:39.160 --> 00:27:42.160]  很享受去玩
[00:27:42.160 --> 00:27:44.160]  你知道當主耶穌說
[00:27:44.160 --> 00:27:46.160]  凡勞苦擔重擔
[00:27:46.160 --> 00:27:48.160]  來我面前我使你得安息
[00:27:48.160 --> 00:27:50.160]  他在說的勞苦擔重擔
[00:27:50.160 --> 00:27:51.160]  在說什麼呢
[00:27:51.160 --> 00:27:53.160]  他不是在說兩千年前
[00:27:53.160 --> 00:27:55.160]  那個農耕社會耕田很累
[00:27:55.160 --> 00:27:57.160]  然後你來到主面前
[00:27:57.160 --> 00:27:58.160]  他不是在說那種
[00:27:58.160 --> 00:28:00.160]  你看看下文
[00:28:00.160 --> 00:28:01.160]  你就知道
[00:28:01.160 --> 00:28:03.160]  原來主耶穌當他說
[00:28:03.160 --> 00:28:04.160]  你來我面前
[00:28:04.160 --> 00:28:06.160]  凡勞苦擔重擔
[00:28:06.160 --> 00:28:08.160]  他是在說一種人
[00:28:08.160 --> 00:28:10.160]  就是在說當時那些
[00:28:10.160 --> 00:28:13.160]  被猶太人的律法的限制
[00:28:13.160 --> 00:28:16.160]  壓到勞苦擔重擔的人
[00:28:16.160 --> 00:28:17.160]  他說那一種的人
[00:28:17.160 --> 00:28:19.160]  來到我面前
[00:28:19.160 --> 00:28:21.160]  我釋放你
[00:28:21.160 --> 00:28:22.160]  我們今天
[00:28:22.160 --> 00:28:25.160]  你未必是被猶太人的律法
[00:28:25.160 --> 00:28:26.160]  因為我們都不在意
[00:28:26.160 --> 00:28:28.160]  猶太人的律法在說什麼
[00:28:28.160 --> 00:28:29.160]  我們未必是因為這樣
[00:28:29.160 --> 00:28:31.160]  勞苦擔重擔
[00:28:31.160 --> 00:28:32.160]  但你要明白
[00:28:32.160 --> 00:28:34.160]  我們每個人勞苦擔重擔
[00:28:34.160 --> 00:28:35.160]  都是因為律法
[00:28:35.160 --> 00:28:37.160]  因為有些是爸爸媽媽給你的律法
[00:28:37.160 --> 00:28:38.160]  從小到大
[00:28:38.160 --> 00:28:39.160]  從小到大
[00:28:39.160 --> 00:28:41.160]  爸爸媽媽給你的期望
[00:28:41.160 --> 00:28:43.160]  那個是一種律法
[00:28:43.160 --> 00:28:44.160]  我一定要守這個律法
[00:28:44.160 --> 00:28:46.160]  才可以成為一個有價值的人
[00:28:46.160 --> 00:28:47.160]  不能玩的
[00:28:47.160 --> 00:28:48.160]  爸爸媽媽從小到大
[00:28:48.160 --> 00:28:50.160]  跟我說一定要認真做人
[00:28:50.160 --> 00:28:51.160]  努力工作
[00:28:51.160 --> 00:28:52.160]  這個是唯一
[00:28:52.160 --> 00:28:53.160]  我可以讓自己
[00:28:53.160 --> 00:28:55.160]  變成一個有價值的人
[00:28:55.160 --> 00:28:57.160]  這就是你的律法
[00:28:57.160 --> 00:28:59.160]  有很多人跟我說
[00:28:59.160 --> 00:29:01.160]  不是因為爸爸媽媽給我的壓力
[00:29:01.160 --> 00:29:03.160]  是我自己給自己的壓力
[00:29:03.160 --> 00:29:05.160]  是我自己定了很多的律法
[00:29:05.160 --> 00:29:06.160]  來壓制自己
[00:29:06.160 --> 00:29:07.160]  告訴自己
[00:29:07.160 --> 00:29:09.160]  我一定要滿足某些事情
[00:29:09.160 --> 00:29:11.160]  才可以成為一個有價值的人
[00:29:11.160 --> 00:29:12.160]  in a way
[00:29:12.160 --> 00:29:14.160]  是你自己定的一套律法
[00:29:14.160 --> 00:29:15.160]  將你自己壓到
[00:29:15.160 --> 00:29:17.160]  勞苦擔重擔
[00:29:17.160 --> 00:29:18.160]  所以主耶穌說
[00:29:18.160 --> 00:29:19.160]  勞苦擔重擔
[00:29:19.160 --> 00:29:20.160]  是指你被
[00:29:20.160 --> 00:29:21.160]  無論是猶太人的律法
[00:29:21.160 --> 00:29:22.160]  你自己定的律法
[00:29:22.160 --> 00:29:23.160]  你爸爸媽媽給你的律法
[00:29:23.160 --> 00:29:25.160]  公司老闆給你的期望
[00:29:25.160 --> 00:29:27.160]  或者你身邊的人
[00:29:27.160 --> 00:29:28.160]  或者這個社會
[00:29:28.160 --> 00:29:30.160]  一套的律法壓在你身上
[00:29:30.160 --> 00:29:32.160]  壓到你勞苦擔重擔
[00:29:32.160 --> 00:29:33.160]  他說這一種人
[00:29:33.160 --> 00:29:34.160]  你來到我面前
[00:29:34.160 --> 00:29:37.160]  我使你得安息
[00:29:37.160 --> 00:29:39.160]  我用你安息下來的時候
[00:29:39.160 --> 00:29:41.160]  不會覺得空虛感來臨
[00:29:41.160 --> 00:29:43.160]  不會覺得罪疚感來臨
[00:29:43.160 --> 00:29:46.160]  你可以得享這種安息下來
[00:29:46.160 --> 00:29:48.160]  真的enjoy神的blessing
[00:29:48.160 --> 00:29:50.160]  這一種的祝福
[00:29:50.160 --> 00:29:52.160]  唯有主耶穌
[00:29:52.160 --> 00:29:54.160]  能夠有這樣的能力
[00:29:54.160 --> 00:29:57.160]  可以做到這件事
[00:29:57.160 --> 00:29:58.160]  因為唯有祂
[00:29:58.160 --> 00:30:00.160]  願意為你所有的罪
[00:30:00.160 --> 00:30:02.160]  釘在十架上
[00:30:02.160 --> 00:30:04.160]  然後祂可以赦免你所有的罪
[00:30:04.160 --> 00:30:07.160]  唯有透過主耶穌
[00:30:07.160 --> 00:30:10.160]  釘十架的救贖
[00:30:10.160 --> 00:30:11.160]  我們才可以來到神面前
[00:30:11.160 --> 00:30:12.160]  可以明白
[00:30:12.160 --> 00:30:14.160]  神exactly知道
[00:30:14.160 --> 00:30:15.160]  我們是怎樣的人
[00:30:15.160 --> 00:30:17.160]  但都願意無條件
[00:30:17.160 --> 00:30:19.160]  100%接納我們
[00:30:19.160 --> 00:30:21.160]  然後可以enjoy
[00:30:21.160 --> 00:30:22.160]  當我們停下來的時候
[00:30:22.160 --> 00:30:24.160]  祂不會像我們父母
[00:30:24.160 --> 00:30:25.160]  從小跟我們說
[00:30:25.160 --> 00:30:27.160]  一停下來就不乖了
[00:30:27.160 --> 00:30:28.160]  要認真了
[00:30:28.160 --> 00:30:29.160]  神不會
[00:30:29.160 --> 00:30:30.160]  神說enjoy me
[00:30:30.160 --> 00:30:31.160]  你停下來的時候
[00:30:31.160 --> 00:30:34.160]  我希望你享受我對你的愛
[00:30:34.160 --> 00:30:35.160]  我賜福給你
[00:30:35.160 --> 00:30:36.160]  所有的祝福
[00:30:36.160 --> 00:30:37.160]  你停下來的時候
[00:30:37.160 --> 00:30:38.160]  都可以享受到
[00:30:38.160 --> 00:30:40.160]  而不會覺得有律法在你身上
[00:30:40.160 --> 00:30:42.160]  一停下來就罪疚感
[00:30:42.160 --> 00:30:44.160]  攻擊很辛苦
[00:30:44.160 --> 00:30:46.160]  真正可以享受到安息
[00:30:46.160 --> 00:30:47.160]  停下來的時候
[00:30:47.160 --> 00:30:49.160]  仍然覺得你有價值
[00:30:49.160 --> 00:30:50.160]  仍然覺得你可以享受很多東西
[00:30:50.160 --> 00:30:52.160]  不會有罪疚感
[00:30:52.160 --> 00:30:53.160]  這一種的祝福
[00:30:53.160 --> 00:30:54.160]  除了主耶穌之外
[00:30:54.160 --> 00:30:56.160]  我相信沒有任何其他的來源
[00:30:56.160 --> 00:30:58.160]  可以給到你
[00:30:58.160 --> 00:31:00.160]  所以這個給我們第三個提醒
[00:31:00.160 --> 00:31:03.160]  原來安息本身
[00:31:03.160 --> 00:31:05.160]  停下來什麼都沒有做
[00:31:05.160 --> 00:31:07.160]  你能夠享受到安息
[00:31:07.160 --> 00:31:09.160]  神的祝福
[00:31:09.160 --> 00:31:10.160]  所以來到面前
[00:31:10.160 --> 00:31:11.160]  我希望
[00:31:11.160 --> 00:31:13.160]  未來的日子
[00:31:13.160 --> 00:31:15.160]  我希望你將安息的盼望
[00:31:15.160 --> 00:31:16.160]  放在主耶穌身上
[00:31:16.160 --> 00:31:18.160]  不要放在某一天身上
[00:31:18.160 --> 00:31:20.160]  然後你要明白
[00:31:20.160 --> 00:31:22.160]  真正可以給你安息的
[00:31:22.160 --> 00:31:24.160]  只有主耶穌基督
[00:31:24.160 --> 00:31:27.160]  第二點想和大家分享的就是
[00:31:27.160 --> 00:31:29.160]  我們停下來安息的時候
[00:31:29.160 --> 00:31:31.160]  有什麼可以做呢
[00:31:31.160 --> 00:31:33.160]  其中一件事可以做的
[00:31:33.160 --> 00:31:35.160]  這件事就叫禁食
[00:31:35.160 --> 00:31:38.160]  所以今天想和大家講一講禁食這個題目
[00:31:38.160 --> 00:31:40.160]  禁食這個題目是
[00:31:40.160 --> 00:31:42.160]  我在會點教育今年第八年
[00:31:42.160 --> 00:31:44.160]  從第一天講到今天
[00:31:44.160 --> 00:31:47.160]  我從來沒有講過禁食這個題目
[00:31:47.160 --> 00:31:49.160]  當然有很多原因
[00:31:49.160 --> 00:31:50.160]  其中一個原因是
[00:31:50.160 --> 00:31:52.160]  會點教育有很多不信的人在當中
[00:31:52.160 --> 00:31:54.160]  或者有很多剛剛信
[00:31:54.160 --> 00:31:56.160]  因為我們神的祝福
[00:31:56.160 --> 00:31:59.160]  經常會有一些初信的人來到我們當中
[00:31:59.160 --> 00:32:02.160]  很多時候我們的觀念就是
[00:32:02.160 --> 00:32:04.160]  禁食這件事是比較成熟的基督徒
[00:32:04.160 --> 00:32:06.160]  才會想起禁食
[00:32:06.160 --> 00:32:08.160]  第二個原因是
[00:32:08.160 --> 00:32:10.160]  我個人的胃口一直都很好
[00:32:10.160 --> 00:32:14.160]  我比較少選擇禁食這件事來練習
[00:32:14.160 --> 00:32:16.160]  讀書的時候
[00:32:16.160 --> 00:32:18.160]  我們那時候讀Richard Foster
[00:32:18.160 --> 00:32:20.160]  Celebration
[00:32:20.160 --> 00:32:22.160]  Discipline
[00:32:22.160 --> 00:32:24.160]  有很多種不同的Discipline
[00:32:24.160 --> 00:32:26.160]  大家可以練習親近神
[00:32:26.160 --> 00:32:28.160]  每一次讀到這本書
[00:32:28.160 --> 00:32:29.160]  老師就說
[00:32:29.160 --> 00:32:31.160]  大家和我選擇一樣自己練習
[00:32:31.160 --> 00:32:33.160]  我從來沒有選擇過禁食這件事
[00:32:33.160 --> 00:32:36.160]  所以我比較少練習禁食
[00:32:36.160 --> 00:32:39.160]  但因為這次要講這個題目
[00:32:39.160 --> 00:32:41.160]  我都花了一些時間
[00:32:41.160 --> 00:32:43.160]  去做一些study或者research
[00:32:43.160 --> 00:32:44.160]  禁食這件事
[00:32:44.160 --> 00:32:47.160]  到底背後有什麼教導呢
[00:32:47.160 --> 00:32:50.160]  我一花時間去想
[00:32:50.160 --> 00:32:53.160]  或者花時間去practice的時候
[00:32:53.160 --> 00:32:56.160]  才發覺原來禁食這件事
[00:32:56.160 --> 00:32:58.160]  在聖經記載了很多次
[00:32:58.160 --> 00:33:00.160]  而且聖經的記載
