
[00:00:00.000 --> 00:00:02.280]  祈求您的愛 您十字架的大愛
[00:15:38.400 --> 00:15:40.400]  可能都會講廢話
[00:15:40.400 --> 00:15:42.400]  不過當你老公經常講廢話
[00:15:42.400 --> 00:15:44.400]  就很不濟
[00:15:44.400 --> 00:15:46.400]  為什麼我嫁了一個廢人
[00:15:46.400 --> 00:15:48.400]  他是從廢城回來的
[00:15:48.400 --> 00:15:50.400]  沒什麼接受
[00:15:50.400 --> 00:15:52.400]  如果你老公在講廢話
[00:15:52.400 --> 00:15:56.400]  我們新年去旅行
[00:15:56.400 --> 00:15:58.400]  天大地大任我行
[00:15:58.400 --> 00:16:00.400]  即是去哪裏去不去
[00:16:00.400 --> 00:16:02.400]  天大地大去哪裏都可以
[00:16:02.400 --> 00:16:04.400]  即是怎樣
[00:16:04.400 --> 00:16:06.400]  即是怎樣
[00:16:06.400 --> 00:16:08.400]  你說去就去不去就不去
[00:16:08.400 --> 00:16:10.400]  我說去你去不去
[00:16:10.400 --> 00:16:12.400]  你說去我沒說不去
[00:16:12.400 --> 00:16:14.400]  你去到哪裏我就跟你去哪裏
[00:16:14.400 --> 00:16:16.400]  你決定我決定
[00:16:16.400 --> 00:16:18.400]  你決定我決定
[00:16:18.400 --> 00:16:20.400]  你真的會打他
[00:16:20.400 --> 00:16:22.400]  即是你老公這樣跟你講話
[00:16:22.400 --> 00:16:24.400]  你真的會打他
[00:16:24.400 --> 00:16:26.400]  去不去吃飯當然吃飯
[00:16:26.400 --> 00:16:28.400]  吃什麼你吃什麼
[00:16:28.400 --> 00:16:30.400]  你有什麼主意
[00:16:30.400 --> 00:16:32.400]  我的主意就是你的主意
[00:16:32.400 --> 00:16:34.400]  你的主意就是我的主意
[00:16:34.400 --> 00:16:36.400]  我們二人成為一體
[00:16:36.400 --> 00:16:38.400]  給錢的時候你給就行了
[00:16:38.400 --> 00:16:40.400]  你會發覺人生最大問題
[00:16:40.400 --> 00:16:42.400]  人生最大問題
[00:16:42.400 --> 00:16:44.400]  只有三個字叫想多了
[00:16:44.400 --> 00:16:46.400]  對
[00:16:46.400 --> 00:16:48.400]  夫婦都是
[00:16:48.400 --> 00:16:50.400]  如果今天有一個雕塗請你來
[00:16:50.400 --> 00:16:52.400]  聚會12點
[00:16:52.400 --> 00:16:54.400]  你想想12點
[00:16:54.400 --> 00:16:56.400]  聚會多久
[00:16:56.400 --> 00:16:58.400]  一個多小時
[00:16:58.400 --> 00:17:00.400]  1點多鐘完
[00:17:00.400 --> 00:17:02.400]  12點真的很丟人
[00:17:02.400 --> 00:17:04.400]  吃飯又不是不吃飯
[00:17:04.400 --> 00:17:06.400]  你想想這個朋友請你來
[00:17:06.400 --> 00:17:08.400]  當然是完了請我吃飯
[00:17:08.400 --> 00:17:10.400]  誰知想多了
[00:17:10.400 --> 00:17:12.400]  散會後
[00:17:12.400 --> 00:17:14.400]  好了拜拜
[00:17:14.400 --> 00:17:16.400]  1點多鐘你不吃飯嗎
[00:17:16.400 --> 00:17:18.400]  我吃飯幫我約了家人
[00:17:18.400 --> 00:17:20.400]  吃團團飯
[00:17:20.400 --> 00:17:22.400]  你約我來12點
[00:17:22.400 --> 00:17:24.400]  12點開聚會所以約我來12點
[00:17:24.400 --> 00:17:26.400]  你不用吃飯我自己吃飯
[00:17:26.400 --> 00:17:28.400]  但我沒想跟你吃你不要想多了
[00:17:28.400 --> 00:17:30.400]  人生最不開心是因為想多了
[00:17:30.400 --> 00:17:32.400]  現在有些人
[00:17:32.400 --> 00:17:34.400]  想著子女結婚
[00:17:34.400 --> 00:17:36.400]  兒子結婚了
[00:17:36.400 --> 00:17:38.400]  預備房間
[00:17:38.400 --> 00:17:40.400]  讓媳婦和兒子住
[00:17:40.400 --> 00:17:42.400]  想多了
[00:17:42.400 --> 00:17:44.400]  她沒想過回來跟你住
[00:17:44.400 --> 00:17:46.400]  對不起
[00:17:46.400 --> 00:17:48.400]  到媳婦懷孕了
[00:17:48.400 --> 00:17:50.400]  很開心有孫子照顧
[00:17:50.400 --> 00:17:52.400]  想多了
[00:17:52.400 --> 00:17:54.400]  媳婦沒想過讓你照顧
[00:17:54.400 --> 00:17:56.400]  她的孫子
[00:17:56.400 --> 00:17:58.400]  她的孫女想讓她媽媽照顧
[00:17:58.400 --> 00:18:00.400]  為何讓你媽媽照顧
[00:18:00.400 --> 00:18:02.400]  不是讓我照顧
[00:18:02.400 --> 00:18:04.400]  有樣子看的奶奶
[00:18:06.400 --> 00:18:08.400]  你照顧好兒子
[00:18:08.400 --> 00:18:10.400]  我媽媽照顧好女兒
[00:18:10.400 --> 00:18:14.400]  一目了然
[00:18:14.400 --> 00:18:16.400]  不用問這個問題
[00:18:16.400 --> 00:18:18.400]  我當然交給我媽媽照顧
[00:18:18.400 --> 00:18:20.400]  交給你照顧就照顧成這樣
[00:18:20.400 --> 00:18:22.400]  有樣子看的
[00:18:22.400 --> 00:18:26.400]  想多了
[00:18:26.400 --> 00:18:28.400]  我們想多了
[00:18:28.400 --> 00:18:30.400]  我們退休的時候
[00:18:30.400 --> 00:18:32.400]  你以為MPF會讓你過世
[00:18:32.400 --> 00:18:34.400]  想多了
[00:18:34.400 --> 00:18:36.400]  生最不開心的時候
[00:18:36.400 --> 00:18:38.400]  我們想多了
[00:18:38.400 --> 00:18:40.400]  郭德江
[00:18:40.400 --> 00:18:42.400]  一個政治家
[00:18:42.400 --> 00:18:44.400]  老婆對我尊環霸道
[00:18:44.400 --> 00:18:46.400]  但情人對我溫柔體貼
[00:18:46.400 --> 00:18:48.400]  應該怎麼辦
[00:18:48.400 --> 00:18:50.400]  郭德江說
[00:18:50.400 --> 00:18:52.400]  不要相信在野黨
[00:18:52.400 --> 00:18:54.400]  一上台執政都一樣
[00:18:54.400 --> 00:19:00.400]  按照哲學家羅素的說法
[00:19:00.400 --> 00:19:02.400]  只有在一種情況下
[00:19:02.400 --> 00:19:04.400]  所謂的幸福美滿婚姻
[00:19:04.400 --> 00:19:06.400]  才能成立
[00:19:06.400 --> 00:19:08.400]  夫婦雙方都不指望
[00:19:08.400 --> 00:19:10.400]  在婚姻當中獲得
[00:19:10.400 --> 00:19:12.400]  幾多幾少的快樂
[00:19:12.400 --> 00:19:14.400]  最幸福的幾時
[00:19:14.400 --> 00:19:16.400]  你不要期望在婚姻當中
[00:19:16.400 --> 00:19:18.400]  有幾多幾少的快樂
[00:19:18.400 --> 00:19:20.400]  最近安倍夫人銀婚的時候
[00:19:20.400 --> 00:19:22.400]  記者訪問
[00:19:22.400 --> 00:19:24.400]  悲劇是什麼
[00:19:24.400 --> 00:19:26.400]  能夠和安倍共度銀婚
[00:19:26.400 --> 00:19:28.400]  他說很簡單
[00:19:28.400 --> 00:19:30.400]  不要有過份的期盼
[00:19:30.400 --> 00:19:32.400]  有過多的渴望
[00:19:32.400 --> 00:19:34.400]  所以很多人
[00:19:34.400 --> 00:19:36.400]  結婚後
[00:19:36.400 --> 00:19:38.400]  他們的感情
[00:19:38.400 --> 00:19:40.400]  是細水長流
[00:19:40.400 --> 00:19:42.400]  細水長流
[00:19:42.400 --> 00:19:44.400]  沒有一點漣漪
[00:19:44.400 --> 00:19:46.400]  沒有一點驚喜
[00:19:46.400 --> 00:19:48.400]  平淡如水
[00:19:48.400 --> 00:19:50.400]  平淡是福
[00:19:50.400 --> 00:19:52.400]  年紀大了
[00:19:52.400 --> 00:19:54.400]  不要那麼胖
[00:19:54.400 --> 00:19:56.400]  平淡
[00:19:56.400 --> 00:19:58.400]  我和我老公都是很平淡
[00:19:58.400 --> 00:20:00.400]  細水長流
[00:20:00.400 --> 00:20:02.400]  根據理想的愛情小說
[00:20:02.400 --> 00:20:04.400]  的形容是這樣的
[00:20:04.400 --> 00:20:06.400]  小橋流水人家
[00:20:06.400 --> 00:20:08.400]  晚飯有魚有蝦
[00:20:08.400 --> 00:20:10.400]  空調wifi西瓜
[00:20:10.400 --> 00:20:12.400]  江西蝦
[00:20:12.400 --> 00:20:14.400]  你醜不緊要
[00:20:14.400 --> 00:20:16.400]  我盲就行
[00:20:16.400 --> 00:20:18.400]  老婆你醜樣無所謂
[00:20:18.400 --> 00:20:20.400]  我盲我看不到
[00:20:20.400 --> 00:20:22.400]  就沒事了
[00:20:22.400 --> 00:20:24.400]  夫婦的相處就是盲看不到
[00:20:24.400 --> 00:20:26.400]  聾聽不到
[00:20:26.400 --> 00:20:28.400]  可以過一輩子
[00:20:28.400 --> 00:20:30.400]  真的很消極
[00:20:30.400 --> 00:20:32.400]  如果這樣結婚來做什麼
[00:20:32.400 --> 00:20:34.400]  相處來做什麼
[00:20:34.400 --> 00:20:36.400]  這一切的問題
[00:20:36.400 --> 00:20:38.400]  是於什麼
[00:20:38.400 --> 00:20:40.400]  原來你和我被創造的時候
[00:20:40.400 --> 00:20:42.400]  你信不信創造也好
[00:20:42.400 --> 00:20:44.400]  起碼很現實
[00:20:44.400 --> 00:20:46.400]  你和我需要什麼
[00:20:46.400 --> 00:20:48.400]  每一個人都需要愛和被愛
[00:20:48.400 --> 00:20:50.400]  在聖經裡面說
[00:20:50.400 --> 00:20:52.400]  女士是從男士那裡而來
[00:20:52.400 --> 00:20:54.400]  從他身上
[00:20:54.400 --> 00:20:56.400]  所以最近到處買了一首歌
[00:20:56.400 --> 00:20:58.400]  叫辣骨
[00:20:58.400 --> 00:21:00.400]  女士從男士那裡而來
[00:21:00.400 --> 00:21:02.400]  為什麼要女士從男士那裡而來
[00:21:02.400 --> 00:21:04.400]  因為上帝做男士的時候說
[00:21:04.400 --> 00:21:06.400]  乃人獨居不好
[00:21:06.400 --> 00:21:08.400]  男士獨居是不好
[00:21:08.400 --> 00:21:10.400]  真是慘
[00:21:10.400 --> 00:21:12.400]  女士無所謂
[00:21:12.400 --> 00:21:14.400]  香港最近保險業
[00:21:14.400 --> 00:21:16.400]  有一個調查報告出了
[00:21:16.400 --> 00:21:18.400]  他說如果一對夫婦
[00:21:18.400 --> 00:21:20.400]  五十來歲
[00:21:20.400 --> 00:21:22.400]  丈夫先死
[00:21:22.400 --> 00:21:24.400]  太太
[00:21:24.400 --> 00:21:26.400]  通常都活得長命
[00:21:26.400 --> 00:21:30.400]  沒有解釋
[00:21:30.400 --> 00:21:32.400]  我加個註腳
[00:21:32.400 --> 00:21:34.400]  太太一嫁了之後
[00:21:34.400 --> 00:21:36.400]  就沒有了自由
[00:21:36.400 --> 00:21:38.400]  這麼多年都遷就丈夫
[00:21:38.400 --> 00:21:40.400]  丈夫吃早餐
[00:21:40.400 --> 00:21:42.400]  又吃早餐
[00:21:42.400 --> 00:21:44.400]  夜睡又夜睡
[00:21:44.400 --> 00:21:46.400]  早睡又早睡
[00:21:46.400 --> 00:21:48.400]  逛街就逛街
[00:21:48.400 --> 00:21:50.400]  沒有了自由
[00:21:50.400 --> 00:21:52.400]  享受自由
[00:21:52.400 --> 00:21:54.400]  多值得長命
[00:21:54.400 --> 00:21:56.400]  女士一般就長命
[00:21:56.400 --> 00:21:58.400]  不改教
[00:21:58.400 --> 00:22:00.400]  五十來歲很少改教
[00:22:00.400 --> 00:22:02.400]  如果男士五十來歲
[00:22:02.400 --> 00:22:04.400]  太太五十來歲
[00:22:04.400 --> 00:22:06.400]  老婆先死
[00:22:06.400 --> 00:22:08.400]  一般只有兩個結果
[00:22:08.400 --> 00:22:10.400]  第一男士很快早死
[00:22:10.400 --> 00:22:12.400]  為什麼
[00:22:12.400 --> 00:22:14.400]  一天三餐沒人照顧
[00:22:14.400 --> 00:22:16.400]  一天啃死一天吃錯東西死
[00:22:16.400 --> 00:22:18.400]  第二
[00:22:18.400 --> 00:22:20.400]  這是我的註腳
[00:22:20.400 --> 00:22:22.400]  第二
[00:22:22.400 --> 00:22:24.400]  除了早死
[00:22:24.400 --> 00:22:26.400]  其他情況就是
[00:22:26.400 --> 00:22:28.400]  速速娶了另一個
[00:22:28.400 --> 00:22:30.400]  一般的結果都是這樣
[00:22:30.400 --> 00:22:32.400]  不過有第三個例外
[00:22:32.400 --> 00:22:34.400]  我認識兩個朋友都例外
[00:22:34.400 --> 00:22:36.400]  因為那人獨居不好
[00:22:36.400 --> 00:22:38.400]  到你五十來歲
[00:22:38.400 --> 00:22:40.400]  再續完的時候
[00:22:40.400 --> 00:22:42.400]  你會發覺都不理什麼愛情
[00:22:42.400 --> 00:22:44.400]  隨便找個伴
[00:22:44.400 --> 00:22:46.400]  下去耍太極
[00:22:46.400 --> 00:22:48.400]  所以你看年輕的女士
[00:22:48.400 --> 00:22:50.400]  當她沒有拖拍的時候
[00:22:50.400 --> 00:22:52.400]  她就會養狗
[00:22:52.400 --> 00:22:54.400]  很有趣
[00:22:54.400 --> 00:22:56.400]  心靈越空虛養得越多狗
[00:22:56.400 --> 00:22:58.400]  因為狗有個好處
[00:22:58.400 --> 00:23:00.400]  貓不理你
[00:23:00.400 --> 00:23:02.400]  我不太明白
[00:23:02.400 --> 00:23:04.400]  我沒有養貓也沒有養狗
[00:23:04.400 --> 00:23:06.400]  最近幾年都考慮養不養狗
[00:23:06.400 --> 00:23:08.400]  很大的掙扎
[00:23:08.400 --> 00:23:10.400]  我問很多人的意見
[00:23:10.400 --> 00:23:12.400]  你會發覺養狗
[00:23:12.400 --> 00:23:14.400]  反應好
[00:23:14.400 --> 00:23:16.400]  進門口
[00:23:16.400 --> 00:23:18.400]  已經搖頭擺尾
[00:23:18.400 --> 00:23:20.400]  你給牠吃東西
[00:23:20.400 --> 00:23:22.400]  牠馬上轉圈給你看
[00:23:22.400 --> 00:23:24.400]  最近我去我朋友家
[00:23:24.400 --> 00:23:26.400]  有一隻柴犬
[00:23:26.400 --> 00:23:28.400]  很恐怖 咬我
[00:23:28.400 --> 00:23:30.400]  主人說牠喜歡這樣玩
[00:23:30.400 --> 00:23:32.400]  牠不是真的咬你
[00:23:32.400 --> 00:23:34.400]  你放心讓牠咬
[00:23:34.400 --> 00:23:36.400]  牠真的不是咬你
[00:23:36.400 --> 00:23:38.400]  你放心讓牠咬
[00:23:38.400 --> 00:23:40.400]  牠真的咬你
[00:23:40.400 --> 00:23:42.400]  這就叫意外
[00:23:44.400 --> 00:23:49.400]  為什麼人會沒有拖拍就養動物呢?
[00:23:49.400 --> 00:23:52.400]  因為原來你和我都有一種渴求
[00:23:52.400 --> 00:23:55.400]  就是愛和被愛的渴求
[00:23:55.400 --> 00:23:57.400]  我們除了愛別人之外
[00:23:57.400 --> 00:23:59.400]  我們都很想有人去愛我們
[00:23:59.400 --> 00:24:01.400]  如果你對狗 狗會有回報
[00:24:01.400 --> 00:24:03.400]  狗很忠心
[00:24:03.400 --> 00:24:05.400]  我去過一個朋友家
[00:24:05.400 --> 00:24:07.400]  我住在家裡 狗很忠心
[00:24:07.400 --> 00:24:09.400]  你睡牠不睡 你睡牠才睡
[00:24:09.400 --> 00:24:11.400]  你起床牠就醒
[00:24:11.400 --> 00:24:13.400]  你檢查牠起床
[00:24:13.400 --> 00:24:15.400]  半夜去廁所牠就起床
[00:24:15.400 --> 00:24:17.400]  到你睡牠就睡
[00:24:17.400 --> 00:24:19.400]  我們養狗不夠睡
[00:24:19.400 --> 00:24:24.400]  很忠心 朋友沒那麼忠心
[00:24:24.400 --> 00:24:28.400]  是關愛和被愛的強烈感覺
[00:24:28.400 --> 00:24:31.400]  但是為什麼我們仍然不開心
[00:24:31.400 --> 00:24:34.400]  原來當我們不在救恩裡面的愛
[00:24:34.400 --> 00:24:36.400]  是一種自私的愛
[00:24:36.400 --> 00:24:39.400]  自私的愛往往帶來的
[00:24:39.400 --> 00:24:41.400]  就是令雙方都不開心
[00:24:41.400 --> 00:24:43.400]  自己也不開心
[00:24:43.400 --> 00:24:45.400]  不要以為自私的愛自己開心
[00:24:45.400 --> 00:24:51.400]  原來愛是必須要有付出和接收
[00:24:51.400 --> 00:24:54.400]  連上帝自己本身也是這樣
[00:24:54.400 --> 00:24:56.400]  自己說神是愛
[00:24:56.400 --> 00:24:59.400]  這個世界沒有任何神說自己是愛
[00:24:59.400 --> 00:25:02.400]  只有聖經承認上帝說上帝是愛
[00:25:02.400 --> 00:25:04.400]  上帝是愛
[00:25:04.400 --> 00:25:07.400]  所以他的愛的特質和我們一樣
[00:25:07.400 --> 00:25:10.400]  既有付出也有接收
[00:25:10.400 --> 00:25:12.400]  為什麼這樣說
[00:25:12.400 --> 00:25:15.400]  上帝愛我們愛到肯將他獨生兒子降生
[00:25:15.400 --> 00:25:17.400]  耶穌基督為我們釘在十字架上死
[00:25:17.400 --> 00:25:19.400]  這是一個極大的付出
[00:25:19.400 --> 00:25:21.400]  付出到最盡
[00:25:21.400 --> 00:25:24.400]  唯一一個兒子為我們付出的生命
[00:25:24.400 --> 00:25:26.400]  這種愛在全世界找不到
[00:25:26.400 --> 00:25:29.400]  這樣表達完全付出的愛
[00:25:29.400 --> 00:25:31.400]  但是與此同時
[00:25:31.400 --> 00:25:35.400]  他仍然接收我們對他的愛
[00:25:35.400 --> 00:25:38.400]  所以他會要求他的百姓和子民
[00:25:38.400 --> 00:25:40.400]  來敬拜他
[00:25:40.400 --> 00:25:42.400]  你明白嗎弟兄姊妹
[00:25:42.400 --> 00:25:45.400]  所以每個禮拜你回教會敬拜上帝的時候
[00:25:45.400 --> 00:25:46.400]  你會覺得很稀奇
[00:25:46.400 --> 00:25:49.400]  為什麼上帝要接受我們敬拜呢
[00:25:49.400 --> 00:25:51.400]  因為上帝的愛是健康的
[00:25:51.400 --> 00:25:54.400]  他的健康愛不只是付出
[00:25:54.400 --> 00:25:58.400]  他也需要接受別人對他的愛
[00:25:58.400 --> 00:26:00.400]  要接受一種回應
[00:26:00.400 --> 00:26:02.400]  連上帝自己本身也是這樣
[00:26:02.400 --> 00:26:05.400]  何況我們按照形象樣式而做的人呢
[00:26:05.400 --> 00:26:08.400]  所以只有付出的愛
[00:26:08.400 --> 00:26:10.400]  而沒有接受的話
[00:26:10.400 --> 00:26:11.400]  是不健康的
[00:26:11.400 --> 00:26:12.400]  倒過來
[00:26:12.400 --> 00:26:16.400]  只有接受而不肯付出的這種自私的愛
[00:26:16.400 --> 00:26:17.400]  也是不健康的
[00:26:17.400 --> 00:26:23.400]  我會高度讚揚有付出沒有接受的那種愛
[00:26:23.400 --> 00:26:25.400]  這是極度偉大的愛
[00:26:25.400 --> 00:26:29.400]  但是這種愛是不健康的偉大
[00:26:29.400 --> 00:26:31.400]  連上帝自己本身也不是這樣
[00:26:31.400 --> 00:26:33.400]  所以你做父母的時候
[00:26:33.400 --> 00:26:35.400]  你對兒女說
[00:26:35.400 --> 00:26:37.400]  你長大了不想養我了
[00:26:37.400 --> 00:26:39.400]  這是不健康的愛
[00:26:39.400 --> 00:26:41.400]  無論你有多少錢
[00:26:41.400 --> 00:26:42.400]  都會對兒女說
[00:26:42.400 --> 00:26:43.400]  我不管你了
[00:26:43.400 --> 00:26:44.400]  給我家用
[00:26:44.400 --> 00:26:46.400]  一定要給我錢喝茶
[00:26:46.400 --> 00:26:49.400]  給我利是喝茶
[00:26:49.400 --> 00:26:51.400]  你的錢不重要
[00:26:51.400 --> 00:26:52.400]  重要的是
[00:26:52.400 --> 00:26:55.400]  你給我的代表著表達對我的愛
[00:26:55.400 --> 00:26:57.400]  這是很重要的
[00:26:57.400 --> 00:26:59.400]  你生日他回來請你喝杯茶
[00:26:59.400 --> 00:27:01.400]  是表達愛的一個重點
[00:27:01.400 --> 00:27:03.400]  我不自在了
[00:27:03.400 --> 00:27:05.400]  請我吃什麼
[00:27:05.400 --> 00:27:08.400]  但是吃什麼不重要
[00:27:08.400 --> 00:27:10.400]  重要的是他會向你表達
[00:27:10.400 --> 00:27:12.400]  在聖經裡面說的愛是什麼
[00:27:12.400 --> 00:27:13.400]  不自私的愛
[00:27:13.400 --> 00:27:16.400]  不單只是付出和接收
[00:27:16.400 --> 00:27:18.400]  這樣才是健康的
[00:27:18.400 --> 00:27:19.400]  聖經說的愛
[00:27:19.400 --> 00:27:20.400]  更加告訴我們
[00:27:20.400 --> 00:27:23.400]  是一種充滿感恩的愛
[00:27:23.400 --> 00:27:25.400]  聖經說我們愛
[00:27:25.400 --> 00:27:26.400]  因為神先愛我們
[00:27:26.400 --> 00:27:28.400]  愛是從上帝而來的
[00:27:28.400 --> 00:27:30.400]  當我們接受上帝的愛之後
[00:27:30.400 --> 00:27:33.400]  我們會懂得感恩
[00:27:33.400 --> 00:27:39.400]  懂得感恩的人就不一樣了
[00:27:39.400 --> 00:27:41.400]  有人會想
[00:27:41.400 --> 00:27:45.400]  特別是結婚久的夫婦
[00:27:45.400 --> 00:27:47.400]  下班回家
[00:27:47.400 --> 00:27:52.400]  老婆煮飯是理所當然的
[00:27:52.400 --> 00:27:53.400]  沒有煮好飯
[00:27:53.400 --> 00:27:54.400]  我爸爸下班回來
[00:27:54.400 --> 00:27:56.400]  第一句問我媽
[00:27:56.400 --> 00:27:57.400]  煮飯了沒有
[00:27:57.400 --> 00:27:59.400]  第一句問
[00:27:59.400 --> 00:28:00.400]  沒有煮飯
[00:28:00.400 --> 00:28:02.400]  馬上罵了
[00:28:02.400 --> 00:28:04.400]  那個年代是罵的
[00:28:04.400 --> 00:28:05.400]  還有
[00:28:05.400 --> 00:28:07.400]  很陰毒的
[00:28:07.400 --> 00:28:08.400]  我爸爸那一代
[00:28:08.400 --> 00:28:11.400]  天天給家用
[00:28:11.400 --> 00:28:12.400]  很陰毒的
[00:28:12.400 --> 00:28:14.400]  天天給
[00:28:14.400 --> 00:28:16.400]  你天天都要求我
[00:28:16.400 --> 00:28:18.400]  我出門口還沒給你
[00:28:18.400 --> 00:28:19.400]  你就追著我
[00:28:19.400 --> 00:28:21.400]  老爸你還沒給家用
[00:28:21.400 --> 00:28:22.400]  求我了
[00:28:22.400 --> 00:28:24.400]  好 給吧
[00:28:24.400 --> 00:28:27.400]  每天我媽都要求我爸爸
[00:28:27.400 --> 00:28:28.400]  真的很慘
[00:28:28.400 --> 00:28:30.400]  每天都要出糧
[00:28:30.400 --> 00:28:32.400]  拿那二十元
[00:28:32.400 --> 00:28:35.400]  要被他罵
[00:28:35.400 --> 00:28:37.400]  你天天給
[00:28:37.400 --> 00:28:38.400]  就捏著他
[00:28:38.400 --> 00:28:42.400]  天天給
[00:28:42.400 --> 00:28:43.400]  你想想如果到老了
[00:28:43.400 --> 00:28:46.400]  你兒子天天給家用
[00:28:46.400 --> 00:28:47.400]  就很慘
[00:28:47.400 --> 00:28:49.400]  天天給
[00:28:49.400 --> 00:28:51.400]  我們要知道
[00:28:51.400 --> 00:28:52.400]  誠兄告訴我
[00:28:52.400 --> 00:28:54.400]  我們要感恩
[00:28:54.400 --> 00:28:55.400]  你下班回家
[00:28:55.400 --> 00:28:57.400]  老婆煮好飯
[00:28:57.400 --> 00:28:59.400]  你應該感恩
[00:28:59.400 --> 00:29:01.400]  你應該感恩
[00:29:01.400 --> 00:29:03.400]  老婆煮了飯
[00:29:03.400 --> 00:29:05.400]  年輕那一批就不感恩
[00:29:05.400 --> 00:29:07.400]  因為老婆煮飯很難吃
[00:29:07.400 --> 00:29:09.400]  現在年輕那一批
[00:29:09.400 --> 00:29:11.400]  不知道發生什麼事
[00:29:11.400 --> 00:29:12.400]  那些女孩子不煮飯
[00:29:12.400 --> 00:29:13.400]  不學煮飯
[00:29:13.400 --> 00:29:15.400]  去做蛋糕都不煮飯
[00:29:15.400 --> 00:29:17.400]  所以我相信
[00:29:17.400 --> 00:29:19.400]  年輕那一批糖尿病的機會很高
[00:29:19.400 --> 00:29:21.400]  將來
[00:29:21.400 --> 00:29:23.400]  全部都學做蛋糕
[00:29:23.400 --> 00:29:25.400]  飯就不煮
[00:29:25.400 --> 00:29:29.400]  老公下班只會吃蛋糕
[00:29:29.400 --> 00:29:31.400]  這個厲害
[00:29:31.400 --> 00:29:35.400]  老公這個厲害
[00:29:35.400 --> 00:29:39.400]  這個叫窩心的蛋糕
[00:29:39.400 --> 00:29:43.400]  裡面全部是巧克力加糖漿
[00:29:43.400 --> 00:29:45.400]  很恐怖
[00:29:45.400 --> 00:29:47.400]  我們要感恩
[00:29:47.400 --> 00:29:49.400]  感恩的人
[00:29:49.400 --> 00:29:51.400]  是充滿喜樂的
[00:29:51.400 --> 00:29:53.400]  做太太的
[00:29:53.400 --> 00:29:55.400]  不要以為老公下班
[00:29:55.400 --> 00:29:57.400]  馬上會回來
[00:29:57.400 --> 00:29:59.400]  他會回來你感恩
[00:29:59.400 --> 00:30:03.400]  回不來你真的很慘
[00:30:03.400 --> 00:30:05.400]  所以有人這樣說
[00:30:05.400 --> 00:30:07.400]  不是有信仰
[00:30:07.400 --> 00:30:09.400]  才要學會愛人
[00:30:09.400 --> 00:30:11.400]  而是因為我們要愛人
[00:30:11.400 --> 00:30:13.400]  才需要有信仰
[00:30:13.400 --> 00:30:15.400]  不要搞錯
[00:30:15.400 --> 00:30:17.400]  不是因為教是一個愛的宗教
[00:30:17.400 --> 00:30:19.400]  我信了耶穌
[00:30:19.400 --> 00:30:21.400]  我就需要去愛人
[00:30:21.400 --> 00:30:23.400]  我根本就需要去愛人
[00:30:23.400 --> 00:30:25.400]  所以我需要這個信仰
[00:30:25.400 --> 00:30:27.400]  我不是
[00:30:27.400 --> 00:30:29.400]  有聚會才學懂
[00:30:29.400 --> 00:30:31.400]  去愛上帝
[00:30:31.400 --> 00:30:33.400]  而是正正因為要愛神
[00:30:33.400 --> 00:30:35.400]  所以我才享受聚會
[00:30:35.400 --> 00:30:37.400]  最近在我查經班裡面
[00:30:37.400 --> 00:30:39.400]  有兩個丈夫投訴
[00:30:39.400 --> 00:30:41.400]  他說穆斯林很慘
[00:30:41.400 --> 00:30:43.400]  我什麼時候
[00:30:43.400 --> 00:30:47.400]  我每個星期都被我老婆逼回教會
[00:30:47.400 --> 00:30:49.400]  我為什麼要逼她回教會
[00:30:49.400 --> 00:30:51.400]  她不逼不回
[00:30:51.400 --> 00:30:53.400]  就逼她回
[00:30:53.400 --> 00:30:55.400]  我想她很慘
[00:30:55.400 --> 00:30:57.400]  被逼回教會
[00:30:57.400 --> 00:30:59.400]  不逼她就睡
[00:30:59.400 --> 00:31:01.400]  過了星期就把她打醒
[00:31:01.400 --> 00:31:03.400]  回教會
[00:31:03.400 --> 00:31:05.400]  回教會睡到很滑
[00:31:05.400 --> 00:31:07.400]  在家裡睡
[00:31:07.400 --> 00:31:09.400]  老公說多可憐
[00:31:09.400 --> 00:31:11.400]  我每個星期都分兩段時間
[00:31:11.400 --> 00:31:13.400]  所以很多男士回來教會
[00:31:13.400 --> 00:31:15.400]  睡是有原因的
[00:31:15.400 --> 00:31:17.400]  他根本睡不夠
[00:31:17.400 --> 00:31:19.400]  我和太太說
[00:31:19.400 --> 00:31:21.400]  你不要逼她
[00:31:21.400 --> 00:31:23.400]  她和上帝都沒有愛的關係
[00:31:23.400 --> 00:31:25.400]  她回來是很辛苦的
[00:31:25.400 --> 00:31:27.400]  當你愛一個人的時候
[00:31:27.400 --> 00:31:29.400]  你甘願為他做任何事
[00:31:29.400 --> 00:31:31.400]  所以
[00:31:31.400 --> 00:31:33.400]  我考慮到今天還沒有養狗的原因
[00:31:33.400 --> 00:31:35.400]  我真的很難愛狗
[00:31:35.400 --> 00:31:37.400]  愛到要幫牠撿東西
[00:31:37.400 --> 00:31:39.400]  我不是很能應付
[00:31:39.400 --> 00:31:41.400]  帶狗去散步
[00:31:41.400 --> 00:31:43.400]  就要帶報紙、手套
[00:31:43.400 --> 00:31:45.400]  全部東西幫牠撿
[00:31:45.400 --> 00:31:47.400]  你看牠穿得多好
[00:31:47.400 --> 00:31:49.400]  牠看見別人蹲下就撿東西
[00:31:49.400 --> 00:31:51.400]  牠為何能做這個動作
