
[00:00:00.000 --> 00:00:02.000]  在我們的生活當中
[00:18:59.000 --> 00:19:01.000]  然後就告訴你他是基督徒
[00:19:01.000 --> 00:19:03.000]  你當然也沒有辦法去挑戰他
[00:19:03.000 --> 00:19:05.000]  但我們也不是閉上眼睛
[00:19:05.000 --> 00:19:08.000]  就是基督徒就選他就沒有錯
[00:19:08.000 --> 00:19:09.000]  也不是的
[00:19:09.000 --> 00:19:14.000]  我們真的要看看這個人的言行是怎麼樣的
[00:19:14.000 --> 00:19:16.000]  在11月的時候
[00:19:16.000 --> 00:19:19.000]  我相信有很多很多的人
[00:19:19.000 --> 00:19:21.000]  全世界的人
[00:19:21.000 --> 00:19:23.000]  都去關注一件事情
[00:19:23.000 --> 00:19:28.000]  就是巴黎受到恐怖襲擊
[00:19:28.000 --> 00:19:30.000]  在同一時間幾乎
[00:19:30.000 --> 00:19:32.000]  在不同的地方
[00:19:32.000 --> 00:19:34.000]  有槍擊的事件
[00:19:34.000 --> 00:19:36.000]  有炸彈的爆炸
[00:19:36.000 --> 00:19:37.000]  即是自殺式的
[00:19:37.000 --> 00:19:42.000]  這個事件是非常的震撼
[00:19:42.000 --> 00:19:46.000]  情況就好像美國911的事件
[00:19:46.000 --> 00:19:48.000]  在一個本土的地方
[00:19:48.000 --> 00:19:51.000]  一個這樣的來襲擊
[00:19:51.000 --> 00:19:56.000]  我相信很多人看完這個消息之後
[00:19:56.000 --> 00:19:58.000]  都是很憤慨的
[00:19:58.000 --> 00:20:03.000]  為什麼要去傷害一些無辜的人
[00:20:03.000 --> 00:20:05.000]  有人在看音樂會
[00:20:05.000 --> 00:20:06.000]  在聽音樂會
[00:20:06.000 --> 00:20:10.000]  就被亂槍掃射
[00:20:10.000 --> 00:20:14.000]  有些人他完全不知道發生什麼事
[00:20:14.000 --> 00:20:17.000]  就有個炸彈在他附近爆了
[00:20:17.000 --> 00:20:19.000]  有很多人是很憤慨
[00:20:19.000 --> 00:20:22.000]  我也看到有些弟兄姊妹
[00:20:22.000 --> 00:20:24.000]  你們的Facebook馬上變成了
[00:20:24.000 --> 00:20:26.000]  法國的國旗
[00:20:26.000 --> 00:20:28.000]  根據這個呼籲
[00:20:28.000 --> 00:20:35.000]  也有些人對於這種情況提出質疑
[00:20:35.000 --> 00:20:38.000]  是不是巴黎人的生命
[00:20:38.000 --> 00:20:40.000]  會比較得到重視
[00:20:40.000 --> 00:20:42.000]  是矜貴的呢
[00:20:42.000 --> 00:20:44.000]  每一天在敘利亞
[00:20:44.000 --> 00:20:45.000]  在西非的國家
[00:20:45.000 --> 00:20:48.000]  有很多人都欣賞不同的原因
[00:20:48.000 --> 00:20:50.000]  無辜被殺害
[00:20:50.000 --> 00:20:53.000]  為什麼大家又不將它變成敘利亞的國旗
[00:20:53.000 --> 00:20:55.000]  或者是非洲國家的國旗
[00:20:55.000 --> 00:20:57.000]  為什麼會這樣呢
[00:20:57.000 --> 00:21:03.000]  當然我們也很難去做一個這樣的討論
[00:21:03.000 --> 00:21:05.000]  但是作為疆土
[00:21:05.000 --> 00:21:09.000]  我就很留意一個消息
[00:21:09.000 --> 00:21:12.000]  這個消息就是在很多很多
[00:21:12.000 --> 00:21:15.000]  這個報導之後就說
[00:21:15.000 --> 00:21:18.000]  很多西方的國家
[00:21:18.000 --> 00:21:21.000]  組成了盟軍
[00:21:21.000 --> 00:21:27.000]  不斷地去空襲極端組織伊斯蘭國
[00:21:27.000 --> 00:21:31.000]  因為認為是由他們去策動
[00:21:31.000 --> 00:21:34.000]  所以就有了這個報復
[00:21:34.000 --> 00:21:36.000]  在這個報導裡面
[00:21:36.000 --> 00:21:38.000]  其中有一則
[00:21:38.000 --> 00:21:43.000]  就是說在巴黎遇到恐怖襲擊裡面
[00:21:43.000 --> 00:21:45.000]  其中一個死者的家屬
[00:21:45.000 --> 00:21:50.000]  這個死者是一位年輕的女子
[00:21:50.000 --> 00:21:52.000]  她三十多歲
[00:21:52.000 --> 00:21:54.000]  是一個化妝師
[00:21:54.000 --> 00:21:57.000]  她的丈夫
[00:21:57.000 --> 00:22:01.000]  在Facebook上留言
[00:22:01.000 --> 00:22:05.000]  這個留言不是給其他人
[00:22:05.000 --> 00:22:09.000]  這個留言是給恐怖分子的
[00:22:09.000 --> 00:22:14.000]  她在這個留言裡面說了什麼呢
[00:22:14.000 --> 00:22:16.000]  她說
[00:22:16.000 --> 00:22:21.000]  在這個恐怖襲擊當中
[00:22:21.000 --> 00:22:27.000]  她的生命裡的摯愛被奪去
[00:22:27.000 --> 00:22:31.000]  一個孩子的媽媽被奪去
[00:22:31.000 --> 00:22:35.000]  因為她是一個十八個月大的嬰兒
[00:22:35.000 --> 00:22:39.000]  但是,這是重點
[00:22:39.000 --> 00:22:41.000]  向那些恐怖分子說
[00:22:41.000 --> 00:22:45.000]  你們休想得到我的仇恨
[00:22:45.000 --> 00:22:48.000]  你可以奪走我心愛的人
[00:22:48.000 --> 00:22:50.000]  可以奪走我孩子的媽媽
[00:22:50.000 --> 00:22:56.000]  但是不能夠奪走我的仇恨
[00:22:56.000 --> 00:23:04.000]  其實她整個Facebook的留言都很長
[00:23:04.000 --> 00:23:10.000]  她在說她自己一個極大的痛苦當中
[00:23:10.000 --> 00:23:14.000]  但她要說出一件事給我們聽
[00:23:14.000 --> 00:23:18.000]  縱然可能很多人都想著怎樣去報仇
[00:23:18.000 --> 00:23:21.000]  發洩這個心頭之恨
[00:23:21.000 --> 00:23:25.000]  而她當然也是其中一個非常有理由
[00:23:25.000 --> 00:23:28.000]  甚至很多人去同情去支持一個人
[00:23:28.000 --> 00:23:30.000]  因為她的太太
[00:23:30.000 --> 00:23:36.000]  就是被這個恐怖分子的行為奪去了生命
[00:23:36.000 --> 00:23:42.000]  但她的選擇並不是繼續活在仇恨當中
[00:23:42.000 --> 00:23:44.000]  她那句話很吸引
[00:23:44.000 --> 00:23:47.000]  她說我要用自由
[00:23:47.000 --> 00:23:49.000]  要用歡樂
[00:23:49.000 --> 00:23:52.000]  和我這個十八個月大的孩子一生
[00:23:52.000 --> 00:23:56.000]  來告訴這些恐怖分子
[00:23:56.000 --> 00:23:59.000]  她並沒有被打倒
[00:23:59.000 --> 00:24:01.000]  令姐妹想想
[00:24:01.000 --> 00:24:03.000]  如果你是這個死者的家屬
[00:24:03.000 --> 00:24:05.000]  你是這位的丈夫
[00:24:05.000 --> 00:24:07.000]  是這位的爸爸
[00:24:07.000 --> 00:24:09.000]  在一個這麼大的痛苦當中
[00:24:09.000 --> 00:24:13.000]  你能不能夠去堅持你的信仰呢
[00:24:13.000 --> 00:24:17.000]  我相信這是一個很大的挑戰
[00:24:17.000 --> 00:24:18.000]  對於很多人來說
[00:24:18.000 --> 00:24:22.000]  在一個平安無事的時候
[00:24:22.000 --> 00:24:27.000]  我們的信仰當然好像非常之好
[00:24:27.000 --> 00:24:28.000]  很美麗
[00:24:28.000 --> 00:24:30.000]  我們有時間的時候
[00:24:30.000 --> 00:24:32.000]  我就會很認真
[00:24:32.000 --> 00:24:33.000]  可能在信仰上
[00:24:33.000 --> 00:24:34.000]  來到去裝備
[00:24:34.000 --> 00:24:36.000]  去侍奉等等
[00:24:36.000 --> 00:24:39.000]  但一個考驗的時候
[00:24:39.000 --> 00:24:40.000]  來到
[00:24:40.000 --> 00:24:42.000]  其實才真真正正看到
[00:24:42.000 --> 00:24:45.000]  究竟我們的信仰是怎樣
[00:24:45.000 --> 00:24:49.000]  所以這位弟兄
[00:24:49.000 --> 00:24:53.000]  他所寫出來的文字
[00:24:53.000 --> 00:24:54.000]  當然吸引了很多人
[00:24:54.000 --> 00:24:56.000]  所以才會被報導
[00:24:56.000 --> 00:24:59.000]  我才有機會讀到
[00:24:59.000 --> 00:25:03.000]  亦都給我自己一個很大的提醒
[00:25:03.000 --> 00:25:05.000]  究竟我們的信仰
[00:25:05.000 --> 00:25:11.000]  只是承托在一個教會當中
[00:25:11.000 --> 00:25:14.000]  或者是一個思想的層次
[00:25:14.000 --> 00:25:16.000]  抑或真真實實
[00:25:16.000 --> 00:25:18.000]  去到我們生活裏面
[00:25:18.000 --> 00:25:22.000]  每一個層面呢
[00:25:22.000 --> 00:25:26.000]  所以當一路讀到這個馬拉基書的時候
[00:25:26.000 --> 00:25:28.000]  其實我們就知道
[00:25:28.000 --> 00:25:31.000]  神的用心就是要讓更多的人
[00:25:31.000 --> 00:25:34.000]  好好來到去準備自己
[00:25:34.000 --> 00:25:36.000]  而且不要錯過了
[00:25:36.000 --> 00:25:38.000]  救主來到的時候
[00:25:38.000 --> 00:25:41.000]  他有機會去迎接
[00:25:41.000 --> 00:25:43.000]  有機會得到祝福
[00:25:43.000 --> 00:25:46.000]  有機會得到改變
[00:25:46.000 --> 00:25:49.000]  今天有很多的人
[00:25:49.000 --> 00:25:52.000]  他們仍然未有機會去認識基督
[00:25:52.000 --> 00:25:56.000]  但我們每一個就是基督的使者
[00:25:56.000 --> 00:26:00.000]  所以當我們準備去慶祝聖誕的時候
[00:26:00.000 --> 00:26:03.000]  其實不應該像其他人那樣
[00:26:03.000 --> 00:26:05.000]  去慶祝聖誕
[00:26:05.000 --> 00:26:09.000]  只是可能家裏有一些很漂亮的布置
[00:26:09.000 --> 00:26:14.000]  或者已經在想聖誕有什麼活動
[00:26:14.000 --> 00:26:18.000]  這些想法和其他人其實沒有分別
[00:26:18.000 --> 00:26:20.000]  我們要想的就是
[00:26:20.000 --> 00:26:23.000]  怎樣將基督會再來的訊息
[00:26:23.000 --> 00:26:25.000]  去和其他人分享
[00:26:25.000 --> 00:26:27.000]  預備好其他人的心
[00:26:27.000 --> 00:26:29.000]  讓他們都有機會
[00:26:29.000 --> 00:26:32.000]  來慶祝救主誕降之餘
[00:26:32.000 --> 00:26:34.000]  其實也要準備自己
[00:26:34.000 --> 00:26:37.000]  迎接基督的再來
[00:26:37.000 --> 00:26:41.000]  是一個人心極不穩定
[00:26:41.000 --> 00:26:43.000]  關係也非常緊張
[00:26:43.000 --> 00:26:45.000]  甚至乎我們覺得
[00:26:45.000 --> 00:26:48.000]  無論自己或者我們的社會
[00:26:48.000 --> 00:26:50.000]  似乎也沒有什麼出路的時候
[00:26:50.000 --> 00:26:53.000]  你願不願意成為主的先鋒
[00:26:53.000 --> 00:26:56.000]  來預備每一個人的人心
[00:26:56.000 --> 00:27:00.000]  它裏面是一條非常寬闊的道路
[00:27:00.000 --> 00:27:04.000]  可以讓基督進到當中
[00:27:04.000 --> 00:27:07.000]  盼望有更多更多的人
[00:27:07.000 --> 00:27:10.000]  都因著我們生命的見證
[00:27:10.000 --> 00:27:13.000]  我們對於信仰的堅持
[00:27:13.000 --> 00:27:16.000]  以致他們能夠在我們見證的當中
[00:27:16.000 --> 00:27:18.000]  得到鼓勵
[00:27:18.000 --> 00:27:19.000]  得到提醒
[00:27:19.000 --> 00:27:20.000]  打開他們的心
[00:27:20.000 --> 00:27:23.000]  以致基督能夠進入他們的當中
[00:27:23.000 --> 00:27:25.000]  讓我們同心祈禱
[00:27:25.000 --> 00:27:37.000]  我們知道我們有很多的雜質
[00:27:37.000 --> 00:27:40.000]  並未完全的除去
[00:27:40.000 --> 00:27:43.000]  我們懇求你來恩助
[00:27:43.000 --> 00:27:47.000]  使用我們能夠成為你的使者
[00:27:47.000 --> 00:27:49.000]  因為今天有很多的人
[00:27:49.000 --> 00:27:51.000]  他們仍然是沒有機會
[00:27:51.000 --> 00:27:54.000]  來認識耶穌基督
[00:27:54.000 --> 00:27:56.000]  懇求你讓我們
[00:27:56.000 --> 00:27:59.000]  得著這麼寶貴的禮物
[00:27:59.000 --> 00:28:03.000]  不單只是成為我們生命的祝福
[00:28:03.000 --> 00:28:05.000]  更加是可以
[00:28:05.000 --> 00:28:07.000]  讓我們在生活裏面
[00:28:07.000 --> 00:28:09.000]  每一個層面
[00:28:09.000 --> 00:28:11.000]  無論是我們的家庭
[00:28:11.000 --> 00:28:14.000]  我們工作學習的場景
[00:28:14.000 --> 00:28:17.000]  甚至是整個社會當中
[00:28:17.000 --> 00:28:21.000]  我們都可以顯示這種信仰的特質
[00:28:21.000 --> 00:28:23.000]  無論是在歡樂的時候
[00:28:23.000 --> 00:28:26.000]  甚至是在極其艱難的時候
[00:28:26.000 --> 00:28:28.000]  我們都不會放棄
[00:28:28.000 --> 00:28:32.000]  讓我們所作的都將榮耀歸給你
[00:28:32.000 --> 00:28:33.000]  聽我們的禱告
[00:28:33.000 --> 00:28:36.000]  直賴主耶穌基督的聖名而求
[00:28:36.000 --> 00:28:37.000]  阿門
