
[00:00:00.000 --> 00:00:02.500]  我們一起有個簡短的禱告 主耶穌
[00:21:11.400 --> 00:21:13.400]  所以你的行事為人
[00:21:13.400 --> 00:21:15.400]  你所有好的行為
[00:21:15.400 --> 00:21:17.400]  不是表現你自己
[00:21:17.400 --> 00:21:19.400]  剛才我們在團契的時候
[00:21:19.400 --> 00:21:22.400]  有信仰班出現的小組
[00:21:22.400 --> 00:21:25.400]  我們也談到基督徒的均衡的生活
[00:21:25.400 --> 00:21:27.400]  也講到我們均衡的生活
[00:21:27.400 --> 00:21:29.400]  很重要一點就是要
[00:21:29.400 --> 00:21:30.400]  榮耀神
[00:21:30.400 --> 00:21:31.400]  這個也是
[00:21:31.400 --> 00:21:34.400]  海德堡藥理小問答裡面的第一個問題
[00:21:34.400 --> 00:21:36.400]  人活著的意義是什麼
[00:21:36.400 --> 00:21:38.400]  那個答案就是
[00:21:38.400 --> 00:21:39.400]  榮耀神
[00:21:39.400 --> 00:21:41.400]  並以此為樂
[00:21:41.400 --> 00:21:42.400]  怎麼樣榮耀神呢
[00:21:42.400 --> 00:21:43.400]  就是在你身上
[00:21:43.400 --> 00:21:45.400]  可以彰顯神的美善
[00:21:45.400 --> 00:21:47.400]  可以彰顯神的榮耀
[00:21:47.400 --> 00:21:49.400]  所以你所做的這些的德行
[00:21:49.400 --> 00:21:51.400]  好的行為
[00:21:51.400 --> 00:21:53.400]  不是彰顯你自己
[00:21:53.400 --> 00:21:55.400]  個人的榮耀
[00:21:55.400 --> 00:21:57.400]  不是彰顯你個人的美德
[00:21:57.400 --> 00:21:59.400]  不是讓人來稱讚你
[00:21:59.400 --> 00:22:00.400]  這個人真好
[00:22:00.400 --> 00:22:02.400]  他好像很善良
[00:22:02.400 --> 00:22:04.400]  他做了很多很好的行為
[00:22:04.400 --> 00:22:06.400]  像那個彪哥一樣
[00:22:06.400 --> 00:22:08.400]  知道誰是彪哥嗎
[00:22:08.400 --> 00:22:09.400]  不知道
[00:22:09.400 --> 00:22:11.400]  彪哥整天去派錢
[00:22:11.400 --> 00:22:13.400]  你不知道
[00:22:13.400 --> 00:22:15.400]  對 陳光彪
[00:22:15.400 --> 00:22:16.400]  大家知道
[00:22:16.400 --> 00:22:18.400]  他要很高調的
[00:22:18.400 --> 00:22:19.400]  所有人都知道
[00:22:19.400 --> 00:22:21.400]  他還要拿很多的所謂的獎章
[00:22:21.400 --> 00:22:23.400]  要別人頒發給他
[00:22:23.400 --> 00:22:25.400]  他要去行善的時候
[00:22:25.400 --> 00:22:27.400]  他就要別人給他一個的獎章
[00:22:27.400 --> 00:22:29.400]  或者是那個獎狀
[00:22:29.400 --> 00:22:32.400]  來證明他有做善事
[00:22:32.400 --> 00:22:34.400]  我們這些的德行
[00:22:34.400 --> 00:22:37.400]  不是來讓人去稱讚我們個人
[00:22:37.400 --> 00:22:39.400]  還是要彰顯上帝的榮耀
[00:22:39.400 --> 00:22:41.400]  按照他的旨意
[00:22:41.400 --> 00:22:43.400]  來彰顯神的性情
[00:22:43.400 --> 00:22:46.400]  這是德行
[00:22:46.400 --> 00:22:51.400]  第三是知識
[00:22:51.400 --> 00:22:53.400]  很奇怪
[00:22:53.400 --> 00:22:56.400]  為什麼知識也是一種的品德呢
[00:22:56.400 --> 00:23:00.400]  好像這個跟品德不是太有關係
[00:23:00.400 --> 00:23:01.400]  對不對
[00:23:01.400 --> 00:23:05.400]  當我們看知識這個詞的時候
[00:23:05.400 --> 00:23:08.400]  好像這裡所提到的八樣
[00:23:08.400 --> 00:23:09.400]  除了知識
[00:23:09.400 --> 00:23:11.400]  其他的七樣呢
[00:23:11.400 --> 00:23:14.400]  我們都可以很清楚的看到
[00:23:14.400 --> 00:23:15.400]  好像是一種品德
[00:23:15.400 --> 00:23:17.400]  但是唯有知識呢
[00:23:17.400 --> 00:23:20.400]  好像看起來應該不算是品德
[00:23:20.400 --> 00:23:23.400]  因為知識本身並不能保證
[00:23:23.400 --> 00:23:27.400]  得著的人會把它運用在好的方面
[00:23:27.400 --> 00:23:29.400]  有的人可能會運用在不好的方面
[00:23:29.400 --> 00:23:32.400]  不但俗世的知識
[00:23:32.400 --> 00:23:34.400]  就算是屬靈的知識也是這樣的
[00:23:34.400 --> 00:23:36.400]  有人他很有屬靈的知識
[00:23:36.400 --> 00:23:40.400]  但不一定他能夠用在好的事情上面
[00:23:40.400 --> 00:23:43.400]  信徒如果不謙卑的倚靠神
[00:23:43.400 --> 00:23:45.400]  所有的真理的知識
[00:23:45.400 --> 00:23:49.400]  也不能保證他會行在神的旨意裡面
[00:23:49.400 --> 00:23:52.400]  所以保羅曾經對哥林多教會的信徒講
[00:23:52.400 --> 00:23:56.400]  他說知識是叫人自高自大
[00:23:56.400 --> 00:23:59.400]  唯有愛心能造就人
[00:23:59.400 --> 00:24:01.400]  但為什麼彼得在這裡
[00:24:01.400 --> 00:24:04.400]  卻把知識跟其他的幾樣品德
[00:24:04.400 --> 00:24:06.400]  列在一起呢
[00:24:06.400 --> 00:24:09.400]  其實這裡彼得所講的知識
[00:24:09.400 --> 00:24:12.400]  不是我們普通頭腦的知識
[00:24:12.400 --> 00:24:15.400]  乃是一種所謂實行的知識
[00:24:15.400 --> 00:24:17.400]  就是一種實踐的知識
[00:24:17.400 --> 00:24:19.400]  是在你經歷上面
[00:24:19.400 --> 00:24:23.400]  你尋求認識神而有的這種的知識
[00:24:23.400 --> 00:24:26.400]  這種的知識使我們
[00:24:26.400 --> 00:24:31.400]  一切屬靈的品德和恩賜都為神所使用
[00:24:31.400 --> 00:24:35.400]  都能夠讓我們所有的恩賜
[00:24:35.400 --> 00:24:39.400]  都可以發揮出來為神來做功
[00:24:39.400 --> 00:24:42.400]  並且對神的知識也越來越深
[00:24:42.400 --> 00:24:46.400]  所以這個很特別的一個次序
[00:24:46.400 --> 00:24:49.400]  就是我們看到彼得將知識排在
[00:24:49.400 --> 00:24:52.400]  信心還有德行之後的
[00:24:52.400 --> 00:24:54.400]  所以你看到這個次序是怎麼樣
[00:24:54.400 --> 00:24:58.400]  先是信然後才是行動
[00:24:58.400 --> 00:25:00.400]  然後才是知
[00:25:00.400 --> 00:25:03.400]  就是信行知這樣的一個次序
[00:25:03.400 --> 00:25:06.400]  但是這個次序跟我們一般人的
[00:25:06.400 --> 00:25:10.400]  所謂的認識的次序是不同的
[00:25:10.400 --> 00:25:11.400]  一般的次序是什麼呢
[00:25:11.400 --> 00:25:13.400]  應該是反過來對不對
[00:25:13.400 --> 00:25:17.400]  一般人應該是先知道這個道理怎麼樣
[00:25:17.400 --> 00:25:19.400]  然後按照那個去行
[00:25:19.400 --> 00:25:21.400]  然後最後覺得真的行得通了
[00:25:21.400 --> 00:25:23.400]  所以他就相信
[00:25:23.400 --> 00:25:26.400]  應該是知行所以才信
[00:25:26.400 --> 00:25:27.400]  但是我們是倒過來
[00:25:27.400 --> 00:25:30.400]  我們是先信然後我們去行
[00:25:30.400 --> 00:25:36.400]  行了以後我們更真實的才知道
[00:25:36.400 --> 00:25:40.400]  這個就是在次序上面的不同
[00:25:40.400 --> 00:25:42.400]  跟世俗的有點不同
[00:25:42.400 --> 00:25:45.400]  所以這個知識不是我們一般
[00:25:45.400 --> 00:25:47.400]  頭腦上面的這個知識
[00:25:47.400 --> 00:25:50.400]  而是在實行
[00:25:50.400 --> 00:25:52.400]  信仰的時候在精力神上面
[00:25:52.400 --> 00:25:55.400]  還有的那種的知識
[00:25:55.400 --> 00:26:01.400]  好 第四 節制
[00:26:01.400 --> 00:26:05.400]  我想節制應該是大家比較熟悉的
[00:26:05.400 --> 00:26:07.400]  一個品德
[00:26:07.400 --> 00:26:11.400]  在迦拉太書五章二十二節裡面
[00:26:11.400 --> 00:26:15.400]  有講到這個九個聖靈所接的果汁
[00:26:15.400 --> 00:26:18.400]  其中一個就是節制
[00:26:18.400 --> 00:26:22.400]  而節制是排在這九個果汁的最後一個
[00:26:22.400 --> 00:26:27.400]  大家還記得那九個果汁是什麼嗎
[00:26:27.400 --> 00:26:30.400]  沒有人能夠背出來是嗎
[00:26:30.400 --> 00:26:33.400]  其實你分三組來背就很容易背出來
[00:26:33.400 --> 00:26:35.400]  仁愛 喜樂 和平
[00:26:35.400 --> 00:26:37.400]  然後忍耐 恩慈 良善
[00:26:37.400 --> 00:26:40.400]  最後一組是信實 溫柔 節制
[00:26:40.400 --> 00:26:44.400]  你分三組來背就很容易記住
[00:26:44.400 --> 00:26:46.400]  那其實這不是九個果汁
[00:26:46.400 --> 00:26:50.400]  如果你看原文的是一個果汁
[00:26:50.400 --> 00:26:53.400]  九種味道
[00:26:53.400 --> 00:26:56.400]  一個果汁有九種的東西在裡面
[00:26:56.400 --> 00:26:58.400]  它不是九個不同的果汁
[00:26:58.400 --> 00:27:00.400]  而是同一個果汁
[00:27:00.400 --> 00:27:04.400]  可是它包含著九個方面
[00:27:04.400 --> 00:27:07.400]  那在這裡彼得也提出來
[00:27:07.400 --> 00:27:10.400]  節制是基督徒一個很重要的品德
[00:27:10.400 --> 00:27:11.400]  為什麼呢
[00:27:11.400 --> 00:27:19.400]  節制跟我自己那個自律有沒有什麼不同呢
[00:27:19.400 --> 00:27:21.400]  大家有沒有自律啊
[00:27:21.400 --> 00:27:25.400]  你看電視劇的時候可能不會太有自律
[00:27:25.400 --> 00:27:26.400]  通常我知道
[00:27:26.400 --> 00:27:30.400]  特別是姊妹比較喜歡看韓劇
[00:27:30.400 --> 00:27:34.400]  然後一個下午全部可以看完
[00:27:34.400 --> 00:27:40.400]  就是一個下午你就可以把所有的三十集的全部看完
[00:27:40.400 --> 00:27:45.400]  沒有
[00:27:45.400 --> 00:27:50.400]  常常沒有節制在這個事情上面
[00:27:50.400 --> 00:27:54.400]  那可能有的人會在別的事情上面沒有什麼節制
[00:27:54.400 --> 00:27:58.400]  那有的人可能在吃上面沒有什麼樣的節制
[00:27:58.400 --> 00:28:00.400]  他吃的話他會吃很多
[00:28:00.400 --> 00:28:06.400]  那這個節制跟我們平常所說的自律是有點不同的
[00:28:06.400 --> 00:28:08.400]  自律是什麼呢
[00:28:08.400 --> 00:28:14.400]  就是你自己來按照你自己個人的好處
[00:28:14.400 --> 00:28:18.400]  你來控制你自己某一方面的預念
[00:28:18.400 --> 00:28:20.400]  或者某一方面的行為
[00:28:20.400 --> 00:28:22.400]  這個叫做自律
[00:28:22.400 --> 00:28:24.400]  但是節制呢
[00:28:24.400 --> 00:28:27.400]  重點不是因為你自己
[00:28:27.400 --> 00:28:29.400]  是因為神的緣故
[00:28:29.400 --> 00:28:33.400]  你放棄或者說你
[00:28:33.400 --> 00:28:35.400]  在某一些的事情上面
[00:28:35.400 --> 00:28:37.400]  你有一個限度
[00:28:37.400 --> 00:28:39.400]  這個叫節制
[00:28:39.400 --> 00:28:40.400]  所以節制呢
[00:28:40.400 --> 00:28:44.400]  是在不只是在一些消極的事情方面
[00:28:44.400 --> 00:28:49.400]  也在一些我們說很積極的事情上面
[00:28:49.400 --> 00:28:50.400]  你也需要有節制
[00:28:50.400 --> 00:28:52.400]  甚至說我們在服飾上面
[00:28:52.400 --> 00:28:53.400]  你又要要有節制
[00:28:53.400 --> 00:28:56.400]  你不能說從早到晚二十四小時
[00:28:56.400 --> 00:28:57.400]  你都服飾
[00:28:57.400 --> 00:28:58.400]  你就很屬靈
[00:28:58.400 --> 00:28:59.400]  因為這樣子的話
[00:28:59.400 --> 00:29:01.400]  那你會很容易枯乾
[00:29:01.400 --> 00:29:03.400]  你在這方面不節制的話
[00:29:03.400 --> 00:29:04.400]  你在其他的方面呢
[00:29:04.400 --> 00:29:05.400]  你就會受到影響
[00:29:05.400 --> 00:29:07.400]  不是說你越屬靈越好
[00:29:07.400 --> 00:29:11.400]  然後每個禮拜所有的聚會你全部參加
[00:29:11.400 --> 00:29:14.400]  然後所有的禱告會你都參加
[00:29:14.400 --> 00:29:17.400]  禱告人家兩分鐘結束了
[00:29:17.400 --> 00:29:20.400]  你可以二十分鐘不結束
[00:29:20.400 --> 00:29:22.400]  這些都不是
[00:29:22.400 --> 00:29:23.400]  節制呢
[00:29:23.400 --> 00:29:27.400]  是需要我們按照神的心意來做的
[00:29:27.400 --> 00:29:30.400]  因為這個呢
[00:29:30.400 --> 00:29:31.400]  很特別
[00:29:31.400 --> 00:29:34.400]  他把節制放在知識之後
[00:29:34.400 --> 00:29:35.400]  這個是非常合理的
[00:29:35.400 --> 00:29:38.400]  因為你有了信心德行還有知識以後
[00:29:38.400 --> 00:29:40.400]  你才能夠有節制
[00:29:40.400 --> 00:29:43.400]  不然的話你是不能夠有節制的
[00:29:43.400 --> 00:29:45.400]  就像一般的人
[00:29:45.400 --> 00:29:47.400]  或者是那些其他宗教的人
[00:29:47.400 --> 00:29:49.400]  其實他們也有節制的
[00:29:49.400 --> 00:29:50.400]  他們靠什麼呢
[00:29:50.400 --> 00:29:54.400]  他們靠那個刻苦極深來節制
[00:29:54.400 --> 00:29:57.400]  他們有他們宗教的行為
[00:29:57.400 --> 00:29:59.400]  如果你了解一些其他的宗教
[00:29:59.400 --> 00:30:02.400]  他們也會修身
[00:30:02.400 --> 00:30:05.400]  他們會刻苦極深的來修煉
[00:30:05.400 --> 00:30:07.400]  他們認為那個是節制
[00:30:07.400 --> 00:30:09.400]  其實那個不是
[00:30:09.400 --> 00:30:12.400]  我們在基督裡面的節制
[00:30:12.400 --> 00:30:15.400]  也不是那種刻苦極深
[00:30:15.400 --> 00:30:19.400]  或者是那種所謂禁慾的節制
[00:30:19.400 --> 00:30:21.400]  那這個在教會的歷史裡面
[00:30:21.400 --> 00:30:24.400]  曾經有過一些的錯誤
[00:30:24.400 --> 00:30:28.400]  曾經走到修道主義那個方向去的
[00:30:28.400 --> 00:30:30.400]  就很多人他們跑去修道
[00:30:30.400 --> 00:30:32.400]  然後刻苦極深
[00:30:32.400 --> 00:30:33.400]  好了
[00:30:33.400 --> 00:30:35.400]  這個時間的關係不講太多了
[00:30:35.400 --> 00:30:37.400]  這個不是講在右體
[00:30:37.400 --> 00:30:42.400]  或者是在你的這個性方面的那種
[00:30:42.400 --> 00:30:45.400]  刻苦極深的那種節制
[00:30:45.400 --> 00:30:46.400]  而是按照神的心意
[00:30:46.400 --> 00:30:51.400]  你過一個有度的那種的生活
[00:30:51.400 --> 00:30:52.400]  好
[00:30:52.400 --> 00:30:55.400]  第五個是忍耐
[00:30:55.400 --> 00:30:56.400]  忍耐呢
[00:30:56.400 --> 00:30:57.400]  我是最沒有的了
[00:30:57.400 --> 00:31:00.400]  在這八個裡面
[00:31:00.400 --> 00:31:02.400]  那現在已經感謝神了
[00:31:02.400 --> 00:31:04.400]  已經有很多的一些改變
[00:31:04.400 --> 00:31:07.400]  我說我以前是很沒有耐心的一個人
[00:31:07.400 --> 00:31:08.400]  我很佩服
[00:31:08.400 --> 00:31:12.400]  我以前跟我一起佩達福斯的一位同工
[00:31:12.400 --> 00:31:15.400]  在內地的一位同工
[00:31:15.400 --> 00:31:17.400]  他是非常有耐心的一個人
[00:31:17.400 --> 00:31:18.400]  非常有耐心
[00:31:18.400 --> 00:31:19.400]  而且非常有忍耐
[00:31:19.400 --> 00:31:22.400]  他可以聽弟兄姊妹的分享
[00:31:22.400 --> 00:31:23.400]  訴苦可以聽三個小時
[00:31:23.400 --> 00:31:25.400]  坐在那裡
[00:31:25.400 --> 00:31:26.400]  非常厲害
[00:31:26.400 --> 00:31:27.400]  我很佩服他的
[00:31:27.400 --> 00:31:28.400]  也很欣賞他
[00:31:28.400 --> 00:31:31.400]  我自己大概聽半個小時
[00:31:31.400 --> 00:31:33.400]  我就開始有點坐不住了
[00:31:33.400 --> 00:31:36.400]  如果那個弟兄姊妹他跟我去訴苦
[00:31:36.400 --> 00:31:38.400]  講超過半個小時
[00:31:38.400 --> 00:31:40.400]  我就基本上有點坐不住了
[00:31:40.400 --> 00:31:42.400]  我是非常沒有耐心
[00:31:42.400 --> 00:31:44.400]  在很多的事情上面都沒有這種忍耐
[00:31:44.400 --> 00:31:45.400]  但聖經告訴我們
[00:31:45.400 --> 00:31:46.400]  特別在這裡
[00:31:46.400 --> 00:31:47.400]  彼得告訴我們
[00:31:47.400 --> 00:31:51.400]  忍耐是一個很重要的基督徒的一個品德
[00:31:51.400 --> 00:31:52.400]  那我們再看
[00:31:52.400 --> 00:31:56.400]  聖經裡面很多的屬靈的例子也是一樣
[00:31:56.400 --> 00:31:57.400]  很多都要忍耐
[00:31:57.400 --> 00:31:59.400]  像亞伯拉罕也是有很多的忍耐
[00:31:59.400 --> 00:32:01.400]  像挪亞也是
[00:32:01.400 --> 00:32:03.400]  他造方舟很多年
[00:32:03.400 --> 00:32:05.400]  他也要忍耐等候
[00:32:05.400 --> 00:32:09.400]  然後我們看熟悉的那位大衛也是一樣
[00:32:09.400 --> 00:32:12.400]  他很小的時候就被高利為王
[00:32:12.400 --> 00:32:14.400]  可是他也沒有馬上成為王
[00:32:14.400 --> 00:32:17.400]  他要忍耐等候多久
[00:32:17.400 --> 00:32:21.400]  等了很久才真正登基做王
[00:32:21.400 --> 00:32:23.400]  其實他很小的時候就被沙漠王高利的
[00:32:23.400 --> 00:32:25.400]  可是他還要忍耐等候
[00:32:25.400 --> 00:32:27.400]  不是一高利就做王
[00:32:27.400 --> 00:32:29.400]  還要經過很多的磨練
[00:32:29.400 --> 00:32:31.400]  也經過很多的征戰
[00:32:31.400 --> 00:32:32.400]  才能夠登基
[00:32:32.400 --> 00:32:34.400]  才能夠真正做王
[00:32:34.400 --> 00:32:36.400]  那一個學生也是一樣
[00:32:36.400 --> 00:32:38.400]  一個音樂家也是一樣
[00:32:38.400 --> 00:32:40.400]  都需要很多的忍耐
[00:32:40.400 --> 00:32:42.400]  特別今天是馬拉松
[00:32:42.400 --> 00:32:43.400]  你有去跑嗎
[00:32:43.400 --> 00:32:44.400]  有誰去跑了
[00:32:44.400 --> 00:32:46.400]  馬拉松
[00:32:46.400 --> 00:32:48.400]  有 袁弘去跑了
[00:32:48.400 --> 00:32:51.400]  馬拉松也需要很多的忍耐和堅持
[00:32:51.400 --> 00:32:52.400]  才能夠去完成
[00:32:52.400 --> 00:32:54.400]  我記得我上次講到的時候
[00:32:54.400 --> 00:32:57.400]  也用馬拉松來比喻基督徒的這個凌晨
[00:32:57.400 --> 00:32:59.400]  我們要不斷的奔跑
[00:32:59.400 --> 00:33:05.400]  那這個奔跑是一個馬拉松的障礙接力賽
[00:33:05.400 --> 00:33:06.400]  記得嗎
[00:33:06.400 --> 00:33:07.400]  不只是馬拉松
[00:33:07.400 --> 00:33:09.400]  而且是一個障礙賽
[00:33:09.400 --> 00:33:10.400]  我們要越過很多的障礙
[00:33:10.400 --> 00:33:12.400]  而且是一個接力賽
[00:33:12.400 --> 00:33:14.400]  我們跟歷史歷代的信徒
[00:33:14.400 --> 00:33:16.400]  一起來接力 接棒的
[00:33:16.400 --> 00:33:18.400]  來跑的
[00:33:18.400 --> 00:33:20.400]  所以需要很多的忍耐在當中
[00:33:20.400 --> 00:33:25.400]  第六是前進
[00:33:25.400 --> 00:33:29.400]  第六是前進
[00:33:29.400 --> 00:33:34.400]  這個前進不是那種
[00:33:34.400 --> 00:33:39.400]  你有很好的這種宗教的規律
[00:33:39.400 --> 00:33:40.400]  或者是宗教的生活
[00:33:40.400 --> 00:33:41.400]  或者宗教的態度
[00:33:41.400 --> 00:33:45.400]  你每個禮拜也參與奉獻
[00:33:45.400 --> 00:33:48.400]  然後你所有宗教的要求你都達到了
[00:33:48.400 --> 00:33:51.400]  這個叫做前進
[00:33:51.400 --> 00:33:54.400]  那個只是你外在的宗教的行為
[00:33:54.400 --> 00:33:57.400]  並不代表你內心的那種的前進
[00:33:57.400 --> 00:34:00.400]  前進其實是代表一種生活的態度
[00:34:00.400 --> 00:34:05.400]  你在凡事上面你要過一個聖潔的生活
[00:34:05.400 --> 00:34:09.400]  這裡主要是跟這個聖潔有關
[00:34:09.400 --> 00:34:12.400]  就是你在凡事上面你要過一個聖潔的生活
[00:34:12.400 --> 00:34:16.400]  你那個生活是能夠彰顯神的美善的
[00:34:16.400 --> 00:34:20.400]  而不是說你參加宗教的活動
[00:34:20.400 --> 00:34:22.400]  然後滿足宗教的要求
[00:34:22.400 --> 00:34:24.400]  那個叫前進
[00:34:24.400 --> 00:34:25.400]  不是那樣
[00:34:25.400 --> 00:34:27.400]  而是你站出來的時候
[00:34:27.400 --> 00:34:30.400]  別人真的能夠看出來你是一個基督徒
[00:34:30.400 --> 00:34:34.400]  能夠看到你身上是能夠發光的
[00:34:34.400 --> 00:34:38.400]  那你也常常有聽說過一個詞叫什麼
[00:34:38.400 --> 00:34:40.400]  叫做氣場對不對
[00:34:40.400 --> 00:34:42.400]  一個人站出來是不是要有氣場
[00:34:42.400 --> 00:34:44.400]  那有的人他很有氣場
[00:34:44.400 --> 00:34:47.400]  那基督徒會不會有這種氣場呢
[00:34:47.400 --> 00:34:49.400]  這種屬靈的氣質
[00:34:49.400 --> 00:34:52.400]  如果你是一個前進的人
[00:34:52.400 --> 00:34:53.400]  當你站出來的時候
[00:34:53.400 --> 00:34:55.400]  你就會有那種的氣場
[00:34:55.400 --> 00:35:00.400]  有那種屬靈的影響力還有感染力
[00:35:00.400 --> 00:35:03.400]  一站出來別人就能夠看到
[00:35:03.400 --> 00:35:05.400]  這個就叫前進
[00:35:05.400 --> 00:35:09.400]  第七 愛弟兄的心
[00:35:09.400 --> 00:35:12.400]  愛弟兄不只是說真的就是弟兄
[00:35:12.400 --> 00:35:13.400]  也包括姐妹
[00:35:13.400 --> 00:35:15.400]  因為聖經在寫的時候
[00:35:15.400 --> 00:35:16.400]  只是用弟兄這個詞
[00:35:16.400 --> 00:35:18.400]  也包括姐妹在裡面
[00:35:18.400 --> 00:35:21.400]  就是說在主裡面的弟兄姐妹
[00:35:21.400 --> 00:35:24.400]  我們要有這個愛的心
[00:35:24.400 --> 00:35:26.400]  我們要愛我們的弟兄姐妹
[00:35:26.400 --> 00:35:28.400]  在約翰一書裡面有講過說
[00:35:28.400 --> 00:35:30.400]  人若說我愛神卻恨他的弟兄
[00:35:30.400 --> 00:35:32.400]  就是說謊的
[00:35:32.400 --> 00:35:37.400]  也就是說我們如果說愛神的話
[00:35:37.400 --> 00:35:41.400]  一定是要愛神所愛的弟兄姐妹
[00:35:41.400 --> 00:35:43.400]  這樣子才是一個
[00:35:43.400 --> 00:35:46.400]  真的耶穌基督的門徒的記號
[00:35:46.400 --> 00:35:49.400]  這個也是你可以分辨
[00:35:49.400 --> 00:35:52.400]  假基督徒或者是假師父的一個記號
[00:35:52.400 --> 00:35:54.400]  在這些的假師父
[00:35:54.400 --> 00:35:57.400]  還有假基督徒的生命裡面
[00:35:57.400 --> 00:36:00.400]  他們沒有這個愛弟兄的心
[00:36:00.400 --> 00:36:04.400]  他們常常是結黨紛爭
[00:36:04.400 --> 00:36:09.400]  常常是彼此的來攻擊
[00:36:09.400 --> 00:36:11.400]  在同宮的關係裡面
[00:36:11.400 --> 00:36:12.400]  也不是同宮
[00:36:12.400 --> 00:36:14.400]  是另外一個宮是什麼呢
[00:36:14.400 --> 00:36:15.400]  公雞的公
[00:36:15.400 --> 00:36:18.400]  就是互相的公雞 同宮
[00:36:18.400 --> 00:36:21.400]  不是一起來做公
[00:36:21.400 --> 00:36:24.400]  所以愛弟兄的心不是一種結黨的心
[00:36:24.400 --> 00:36:27.400]  這個弟兄是指一切有生命的基督徒
[00:36:27.400 --> 00:36:32.400]  不是少數你自己喜歡的人
[00:36:32.400 --> 00:36:34.400]  所以在哥羅西書裡面
[00:36:34.400 --> 00:36:39.400]  保羅說愛心就是連絡全德的
[00:36:39.400 --> 00:36:40.400]  愛心
[00:36:40.400 --> 00:36:44.400]  基本上在彼得這個書信裡面
[00:36:44.400 --> 00:36:47.400]  他提到一個很高的地步
[00:36:47.400 --> 00:36:52.400]  在屬靈的階梯裡面放在第七
[00:36:52.400 --> 00:36:55.400]  最高的那個是什麼呢
[00:36:55.400 --> 00:36:58.400]  愛眾人的心
[00:36:58.400 --> 00:37:00.400]  這個愛其實在原文裡面
[00:37:00.400 --> 00:37:03.400]  他也用了一個最高級
[00:37:03.400 --> 00:37:05.400]  這個愛就是Agape這個愛
[00:37:05.400 --> 00:37:07.400]  如果是用動詞是Agape
[00:37:07.400 --> 00:37:09.400]  這個最愛
[00:37:09.400 --> 00:37:11.400]  用了最高級就是說
[00:37:11.400 --> 00:37:13.400]  這個愛是聖愛
[00:37:13.400 --> 00:37:15.400]  就是神所有的那種愛
[00:37:15.400 --> 00:37:17.400]  這種愛是不分階級
[00:37:17.400 --> 00:37:18.400]  不分等級
[00:37:18.400 --> 00:37:20.400]  不分民族
[00:37:20.400 --> 00:37:22.400]  是一種無條件的愛
[00:37:22.400 --> 00:37:27.400]  那這種愛是超越所有的文化傳統
[00:37:27.400 --> 00:37:29.400]  你的民族等等
[00:37:29.400 --> 00:37:31.400]  這個是從神而來的
[00:37:31.400 --> 00:37:34.400]  只有從神而生的人
[00:37:34.400 --> 00:37:37.400]  才能夠有這種的愛
[00:37:37.400 --> 00:37:39.400]  這個是最高的等級
[00:37:39.400 --> 00:37:41.400]  所以當我們在讀
[00:37:41.400 --> 00:37:43.400]  這個哥林多前書的時候
[00:37:43.400 --> 00:37:46.400]  我們常常也讀那段愛的頌歌
[00:37:46.400 --> 00:37:49.400]  那段的經文也講到這個愛
[00:37:49.400 --> 00:37:52.400]  保羅說愛是最大的
[00:37:52.400 --> 00:37:56.400]  他說其中有信、有望、有愛
[00:37:56.400 --> 00:37:58.400]  其中愛是最大的
[00:37:58.400 --> 00:38:00.400]  在這裡彼得也一樣
[00:38:00.400 --> 00:38:04.400]  他把愛提到最高的一個等級
[00:38:04.400 --> 00:38:06.400]  也在這裡教我們說
[00:38:06.400 --> 00:38:09.400]  要有愛眾人的心
[00:38:09.400 --> 00:38:11.400]  這個是最美的一個品德
[00:38:11.400 --> 00:38:14.400]  在所有的基督徒的品德裡面
[00:38:14.400 --> 00:38:15.400]  是最美的
[00:38:15.400 --> 00:38:19.400]  而且是最難做的
[00:38:19.400 --> 00:38:23.400]  需要我們畢生去努力去學習的
[00:38:23.400 --> 00:38:24.400]  好了
[00:38:24.400 --> 00:38:27.400]  這個就是好像一個台階一樣
[00:38:27.400 --> 00:38:32.400]  彼得他在教我們去不斷地成長
[00:38:32.400 --> 00:38:33.400]  從初階開始
[00:38:33.400 --> 00:38:35.400]  你先要有信心認識神
[00:38:35.400 --> 00:38:37.400]  然後慢慢地來成長
[00:38:37.400 --> 00:38:40.400]  以致你最後有愛眾人的心
[00:38:40.400 --> 00:38:43.400]  我也盼望中姐妹能夠在這個
[00:38:43.400 --> 00:38:46.400]  屬靈的階梯裡面不斷地來成長
[00:38:46.400 --> 00:38:50.400]  我不曉得你現在在哪一集
[00:38:50.400 --> 00:38:54.400]  我們來看最後的保羅的一個勸勉
[00:38:54.400 --> 00:38:56.400]  他後面在第八第九節裡面
[00:38:56.400 --> 00:38:57.400]  講到兩種情況
[00:38:57.400 --> 00:39:00.400]  一個是不長進的情況
[00:39:00.400 --> 00:39:01.400]  一個是長進的情況
[00:39:01.400 --> 00:39:02.400]  一個是不長進的情況
[00:39:02.400 --> 00:39:06.400]  那不長進的話就可以
[00:39:06.400 --> 00:39:09.400]  不至於顯覽不結果
[00:39:09.400 --> 00:39:11.400]  就是說你能夠接觸生命的果汁
[00:39:11.400 --> 00:39:14.400]  你的生命比較有影響力
[00:39:14.400 --> 00:39:16.400]  你能夠帶領人去慶祝
[00:39:16.400 --> 00:39:19.400]  我不曉得今天你帶了幾個人慶祝了
[00:39:19.400 --> 00:39:20.400]  你自己慶祝到年了
