
[00:00:00.000 --> 00:00:05.000]  主因點我們今天能夠健康、能夠平安
[00:20:38.000 --> 00:20:41.000]  這段不是寫實話
[00:20:41.000 --> 00:20:42.000]  一個異象
[00:20:42.000 --> 00:20:44.000]  更加是疑人法
[00:20:44.000 --> 00:20:47.000]  讓我們由這種這麼深沉、這麼失望
[00:20:47.000 --> 00:20:49.000]  不知道怎麼辦
[00:20:49.000 --> 00:20:52.000]  明君英主帶了我們半個世紀
[00:20:52.000 --> 00:20:55.000]  由一堆垃圾這樣站起來
[00:20:55.000 --> 00:20:57.000]  能夠立足在世界
[00:20:57.000 --> 00:21:02.000]  現在祂死了怎麼辦呢
[00:21:02.000 --> 00:21:06.000]  我們面對這樣的社會、這樣的世界
[00:21:06.000 --> 00:21:09.000]  怎樣說教會慶祝八十年
[00:21:09.000 --> 00:21:16.000]  然後歡欣的、有信心的、有使命的方向向前
[00:21:16.000 --> 00:21:18.000]  我們一定要搞定
[00:21:18.000 --> 00:21:20.000]  否則自欺欺人
[00:21:20.000 --> 00:21:23.000]  否則也沒有力氣這樣做
[00:21:23.000 --> 00:21:26.000]  好了,先知的異象就是這樣
[00:21:26.000 --> 00:21:29.000]  他見主坐在高高的寶座上
[00:21:29.000 --> 00:21:31.000]  首先是寶座
[00:21:31.000 --> 00:21:33.000]  我們一看這些
[00:21:33.000 --> 00:21:35.000]  特別是我們華人
[00:21:35.000 --> 00:21:37.000]  有我們的傳統文化
[00:21:37.000 --> 00:21:38.000]  馬上想像
[00:21:38.000 --> 00:21:41.000]  是不是玉皇帝帝有個天宮呢
[00:21:41.000 --> 00:21:43.000]  一定不是
[00:21:43.000 --> 00:21:45.000]  當時的社會
[00:21:45.000 --> 00:21:47.000]  我們人間的社會
[00:21:47.000 --> 00:21:55.000]  當日最好的、最有權柄的、最漂亮的、最威王的、最榮耀的就是皇帝
[00:21:55.000 --> 00:21:58.000]  皇帝的位置只有他能坐
[00:21:58.000 --> 00:22:00.000]  表示一個最高的權柄
[00:22:00.000 --> 00:22:01.000]  唯一的權柄
[00:22:01.000 --> 00:22:03.000]  絕對的權柄
[00:22:03.000 --> 00:22:09.000]  所以這個異象就用我們人間的經驗去表達
[00:22:09.000 --> 00:22:12.000]  上帝坐在寶座上
[00:22:12.000 --> 00:22:16.000]  什麼上帝要坐?下面還要穿衣服
[00:22:16.000 --> 00:22:18.000]  什麼上帝要穿衣服?
[00:22:18.000 --> 00:22:21.000]  衣服大到可以套著聖殿
[00:22:21.000 --> 00:22:23.000]  我強調
[00:22:23.000 --> 00:22:25.000]  這些不是寫實的
[00:22:25.000 --> 00:22:29.000]  這些用我們人間的經驗去幫我們體會
[00:22:29.000 --> 00:22:34.000]  你由我們人間眼前的明君英主
[00:22:34.000 --> 00:22:35.000]  好的領袖
[00:22:35.000 --> 00:22:37.000]  太平盛世的局面
[00:22:37.000 --> 00:22:39.000]  哎呀,現在失落了
[00:22:39.000 --> 00:22:40.000]  現在不知道怎麼辦
[00:22:40.000 --> 00:22:42.000]  你看看
[00:22:42.000 --> 00:22:45.000]  真真正正看著這個世界
[00:22:45.000 --> 00:22:47.000]  管著這個世界
[00:22:47.000 --> 00:22:50.000]  是上帝
[00:22:50.000 --> 00:22:52.000]  上帝在寶座
[00:22:52.000 --> 00:22:56.000]  意思就是權柄屬於上帝
[00:22:56.000 --> 00:22:59.000]  並且他的寶座是最高的
[00:22:59.000 --> 00:23:00.000]  所有皇帝
[00:23:00.000 --> 00:23:03.000]  歷史歷代的皇帝的寶座上朝
[00:23:03.000 --> 00:23:06.000]  我們看電影、看劇集都知道
[00:23:06.000 --> 00:23:10.000]  皇帝的寶座是高一點的
[00:23:10.000 --> 00:23:12.000]  上帝的寶座是最高的
[00:23:12.000 --> 00:23:14.000]  這裡的意思就是這樣
[00:23:14.000 --> 00:23:16.000]  上帝坐著
[00:23:16.000 --> 00:23:18.000]  用這樣的行動
[00:23:18.000 --> 00:23:19.000]  表達什麼呢?
[00:23:19.000 --> 00:23:21.000]  上帝累了,要坐了
[00:23:21.000 --> 00:23:23.000]  不是這個意思
[00:23:23.000 --> 00:23:28.000]  我們知道我們人間的朝廷上朝
[00:23:28.000 --> 00:23:30.000]  只有皇帝可以坐
[00:23:30.000 --> 00:23:32.000]  其他人要怎樣?
[00:23:32.000 --> 00:23:34.000]  左丞相、右丞相
[00:23:34.000 --> 00:23:36.000]  什麼都要站著
[00:23:36.000 --> 00:23:39.000]  只有皇帝可以坐
[00:23:39.000 --> 00:23:42.000]  次座才可以坐
[00:23:42.000 --> 00:23:46.000]  一上來還要叩頭還要跪著
[00:23:46.000 --> 00:23:49.000]  平身才可以站著
[00:23:49.000 --> 00:23:51.000]  站著也不能站著
[00:23:51.000 --> 00:23:53.000]  他用這些人間的制度
[00:23:53.000 --> 00:23:55.000]  我們能夠明白的
[00:23:55.000 --> 00:23:57.000]  去顯示什麼呢?
[00:23:57.000 --> 00:24:00.000]  世間最高的權柄
[00:24:00.000 --> 00:24:02.000]  是屬於上帝
[00:24:02.000 --> 00:24:05.000]  就好像我們人間的皇朝上朝一樣
[00:24:05.000 --> 00:24:07.000]  上帝坐在寶座上
[00:24:07.000 --> 00:24:10.000]  而且他的寶座是最高的
[00:24:10.000 --> 00:24:12.000]  宇宙世間有很多帝國
[00:24:12.000 --> 00:24:15.000]  但是上帝看著
[00:24:15.000 --> 00:24:20.000]  只有上帝去掌管一切
[00:24:20.000 --> 00:24:22.000]  掌管我們命運的
[00:24:22.000 --> 00:24:24.000]  不是烏西亞
[00:24:24.000 --> 00:24:27.000]  烏西亞能夠是明君英主
[00:24:27.000 --> 00:24:29.000]  因為他跟隨上帝
[00:24:29.000 --> 00:24:32.000]  我剛才提到他最後十年是麻風的
[00:24:32.000 --> 00:24:35.000]  以致要他的兒子去攝政
[00:24:35.000 --> 00:24:37.000]  為什麼他麻風呢?
[00:24:37.000 --> 00:24:39.000]  原來他有成就之後
[00:24:39.000 --> 00:24:42.000]  心高氣傲、驕傲
[00:24:42.000 --> 00:24:45.000]  你看回那些聖經記載
[00:24:45.000 --> 00:24:48.000]  是上帝對他的管教審判
[00:24:48.000 --> 00:24:52.000]  令到他馬上有個麻風
[00:24:52.000 --> 00:24:55.000]  所以人間的領袖
[00:24:55.000 --> 00:24:58.000]  能夠帶給我們安樂
[00:24:58.000 --> 00:25:00.000]  領袖都是上帝
[00:25:00.000 --> 00:25:01.000]  這裡指出
[00:25:01.000 --> 00:25:05.000]  我們的仰望是誰呢?
[00:25:05.000 --> 00:25:08.000]  我們生活在現實世界
[00:25:08.000 --> 00:25:11.000]  這些知識、常識、專業知識
[00:25:11.000 --> 00:25:13.000]  這些是很有用的
[00:25:13.000 --> 00:25:18.000]  不過真真正正帶領著我們的心
[00:25:18.000 --> 00:25:22.000]  我們人生的指向、目標、能力
[00:25:22.000 --> 00:25:25.000]  始終不是那些
[00:25:25.000 --> 00:25:28.000]  上帝的掌管
[00:25:28.000 --> 00:25:30.000]  這裡繼續去描述
[00:25:30.000 --> 00:25:32.000]  上帝的威榮
[00:25:32.000 --> 00:25:34.000]  以致我們的眼光
[00:25:34.000 --> 00:25:35.000]  看上帝的威榮
[00:25:35.000 --> 00:25:38.000]  而不是看皇上駕崩
[00:25:38.000 --> 00:25:40.000]  他繼續描述我們的衣裳
[00:25:40.000 --> 00:25:43.000]  他的衣裳誰客
[00:25:43.000 --> 00:25:45.000]  正如我剛才說
[00:25:45.000 --> 00:25:47.000]  上帝要穿衣服
[00:25:47.000 --> 00:25:49.000]  衣服大到遮滿聖殿
[00:25:49.000 --> 00:25:51.000]  你知道這些儀仗式
[00:25:51.000 --> 00:25:55.000]  用我們人間衣人法的描述
[00:25:55.000 --> 00:25:57.000]  我們很多民族的語文
[00:25:57.000 --> 00:26:00.000]  都有一種這樣的描述
[00:26:00.000 --> 00:26:02.000]  我用我的衣襟遮蓋你
[00:26:02.000 --> 00:26:04.000]  就表示什麼呢?
[00:26:04.000 --> 00:26:05.000]  我照顧你
[00:26:05.000 --> 00:26:06.000]  我看顧你
[00:26:06.000 --> 00:26:08.000]  我保護你
[00:26:08.000 --> 00:26:09.000]  大家記不記得
[00:26:09.000 --> 00:26:13.000]  有位路德和波亞斯
[00:26:13.000 --> 00:26:17.000]  當路德去到波亞斯的田間
[00:26:17.000 --> 00:26:18.000]  過了一夜
[00:26:18.000 --> 00:26:20.000]  波亞斯發現之後
[00:26:20.000 --> 00:26:22.000]  路德就說
[00:26:22.000 --> 00:26:25.000]  但願你用你的衣襟保護我
[00:26:25.000 --> 00:26:27.000]  就是同樣的話
[00:26:27.000 --> 00:26:28.000]  意思就是一種保護
[00:26:28.000 --> 00:26:29.000]  一種看顧
[00:26:29.000 --> 00:26:31.000]  一種眷有
[00:26:31.000 --> 00:26:34.000]  所以這裡也是用這樣的方式
[00:26:34.000 --> 00:26:36.000]  我們人間社會的文化
[00:26:36.000 --> 00:26:39.000]  能夠明白的方式去表示
[00:26:39.000 --> 00:26:44.000]  上帝除了至高無上的權柄
[00:26:44.000 --> 00:26:46.000]  威嚴之外
[00:26:46.000 --> 00:26:50.000]  上帝是眷顧我們的世界
[00:26:50.000 --> 00:26:52.000]  眷顧我們每一個人
[00:26:52.000 --> 00:26:54.000]  祂的衣裳睡
[00:26:54.000 --> 00:26:56.000]  上帝不是高高在上
[00:26:56.000 --> 00:26:58.000]  不食人間煙火
[00:26:58.000 --> 00:27:00.000]  不理我們人間死活
[00:27:00.000 --> 00:27:03.000]  上帝看顧著我們
[00:27:03.000 --> 00:27:06.000]  原來我們是在上帝的衣襟之下
[00:27:06.000 --> 00:27:07.000]  在祂的守護
[00:27:07.000 --> 00:27:10.000]  在祂的看顧之下
[00:27:10.000 --> 00:27:12.000]  不單止這樣
[00:27:12.000 --> 00:27:15.000]  這裡說是遮滿聖殿
[00:27:15.000 --> 00:27:20.000]  這個也是一個很特別的描述
[00:27:20.000 --> 00:27:22.000]  又不說遮地道
[00:27:22.000 --> 00:27:24.000]  說遮聖殿
[00:27:24.000 --> 00:27:26.000]  聖殿是什麼呢
[00:27:26.000 --> 00:27:28.000]  聖殿是人獻祭的地方
[00:27:28.000 --> 00:27:31.000]  聖殿是人禱告的地方
[00:27:31.000 --> 00:27:35.000]  所以聖殿是神與人相遇的地方
[00:27:35.000 --> 00:27:41.000]  聖殿是上帝和人建立緊密關係的地方
[00:27:41.000 --> 00:27:45.000]  所以上帝的衣襟和衣裳遮滿聖殿
[00:27:45.000 --> 00:27:49.000]  意思就是上帝用祂的權柄
[00:27:49.000 --> 00:27:51.000]  用祂的威榮
[00:27:51.000 --> 00:27:54.000]  去守護我們和祂的關係
[00:27:54.000 --> 00:27:57.000]  重要的是你肯來聖殿
[00:27:57.000 --> 00:28:00.000]  你就在上帝的衣襟裡
[00:28:00.000 --> 00:28:05.000]  來聖殿就是奉獻、呈獻、獻祭
[00:28:05.000 --> 00:28:08.000]  祭有些是贖罪祭
[00:28:08.000 --> 00:28:11.000]  有些是平安祭、繁祭
[00:28:11.000 --> 00:28:12.000]  種種的
[00:28:12.000 --> 00:28:14.000]  聖殿是什麼呢
[00:28:14.000 --> 00:28:16.000]  是禱告的地方
[00:28:16.000 --> 00:28:19.000]  原來上帝才是真真正正
[00:28:19.000 --> 00:28:24.000]  宇宙人間天下掌權的位
[00:28:24.000 --> 00:28:29.000]  並且祂眷顧守護我們和祂的關係
[00:28:29.000 --> 00:28:35.000]  朝廷會變
[00:28:35.000 --> 00:28:38.000]  對當時來說皇帝會變
[00:28:38.000 --> 00:28:42.000]  對我們來說政治制度會變
[00:28:42.000 --> 00:28:45.000]  高官會變
[00:28:45.000 --> 00:28:49.000]  特區和中央關係會變
[00:28:49.000 --> 00:28:52.000]  中美關係會變
[00:28:52.000 --> 00:28:55.000]  世界政治形勢會變
[00:28:55.000 --> 00:28:59.000]  但是上帝和我們的關係
[00:28:59.000 --> 00:29:02.000]  是在上帝的守護之中
[00:29:02.000 --> 00:29:05.000]  他的衣裳睡下
[00:29:05.000 --> 00:29:08.000]  遮滿聖殿
[00:29:08.000 --> 00:29:11.000]  這個意象是描述
[00:29:11.000 --> 00:29:14.000]  這些對我們來說很玄妙
[00:29:14.000 --> 00:29:16.000]  有撒拉忽
[00:29:16.000 --> 00:29:18.000]  撒拉忽是什麼呢
[00:29:18.000 --> 00:29:23.000]  就是上帝一些我們人間以外的受造之物
[00:29:23.000 --> 00:29:25.000]  其實有不少的
[00:29:25.000 --> 00:29:28.000]  我們聽過基魯柏
[00:29:28.000 --> 00:29:30.000]  基魯柏、撒拉忽
[00:29:30.000 --> 00:29:33.000]  上帝的使者
[00:29:33.000 --> 00:29:38.000]  加伯列、米加勒、天君
[00:29:38.000 --> 00:29:41.000]  原來有些我們人間之外的
[00:29:41.000 --> 00:29:47.000]  服侍上帝的創造
[00:29:47.000 --> 00:29:50.000]  聖經說這些不多
[00:29:50.000 --> 00:29:55.000]  我們現代人要避免鑽牛角尖去看
[00:29:55.000 --> 00:29:57.000]  為什麼有六對翼呢
[00:29:57.000 --> 00:29:58.000]  翼是用來飛的
[00:29:58.000 --> 00:30:00.000]  為什麼用兩隻呢
[00:30:00.000 --> 00:30:02.000]  用三分之一呢
[00:30:02.000 --> 00:30:04.000]  為什麼要用兩隻來遮腳呢
[00:30:04.000 --> 00:30:06.000]  他有多少隻腳呢
[00:30:06.000 --> 00:30:08.000]  然後遮眼
[00:30:08.000 --> 00:30:11.000]  如果我們這樣想就鑽牛角尖了
[00:30:11.000 --> 00:30:13.000]  聖經描述這些
[00:30:13.000 --> 00:30:15.000]  其實是讓我們知道
[00:30:15.000 --> 00:30:17.000]  在我們人間社會
[00:30:17.000 --> 00:30:19.000]  現世社會之外
[00:30:19.000 --> 00:30:22.000]  其實上帝創造世界
[00:30:22.000 --> 00:30:23.000]  掌管世界
[00:30:23.000 --> 00:30:25.000]  還有很多很多受造之物
[00:30:25.000 --> 00:30:28.000]  其他的在上帝的掌管之中
[00:30:28.000 --> 00:30:29.000]  我們不知道的
[00:30:29.000 --> 00:30:32.000]  聖經在這裡讓
[00:30:32.000 --> 00:30:33.000]  看到這個異象
[00:30:33.000 --> 00:30:36.000]  其實就是一個模範
[00:30:36.000 --> 00:30:37.000]  一個榜樣
[00:30:37.000 --> 00:30:39.000]  是什麼呢
[00:30:39.000 --> 00:30:43.000]  這些不受朝廷影響
[00:30:43.000 --> 00:30:48.000]  不受西亞的死、生的影響
[00:30:48.000 --> 00:30:51.000]  這些受造之物
[00:30:51.000 --> 00:30:54.000]  他們樹立一個榜樣給我們
[00:30:54.000 --> 00:30:56.000]  不斷地
[00:30:56.000 --> 00:30:59.000]  高聲地去讚嘆
[00:30:59.000 --> 00:31:02.000]  讚美上帝
[00:31:02.000 --> 00:31:04.000]  彼此呼喊
[00:31:04.000 --> 00:31:08.000]  聖哉!聖哉!聖哉!
[00:31:08.000 --> 00:31:11.000]  萬鈞之耶和華
[00:31:11.000 --> 00:31:13.000]  上帝有很多名字
[00:31:13.000 --> 00:31:16.000]  這裡特別強調萬鈞
[00:31:16.000 --> 00:31:19.000]  表示能力、權柄
[00:31:19.000 --> 00:31:23.000]  這裡特別去讚美、讚嘆
[00:31:23.000 --> 00:31:25.000]  三次聖哉
[00:31:25.000 --> 00:31:27.000]  這些是強調的
[00:31:27.000 --> 00:31:30.000]  這裡究竟有多少個薩拉忽呢
[00:31:30.000 --> 00:31:31.000]  沒有說的
[00:31:31.000 --> 00:31:32.000]  有很多
[00:31:32.000 --> 00:31:35.000]  總之這些我們人間以外的
[00:31:35.000 --> 00:31:38.000]  在上帝面前的
[00:31:38.000 --> 00:31:40.000]  受造之物
[00:31:40.000 --> 00:31:42.000]  在這裡向我們示範
[00:31:42.000 --> 00:31:45.000]  向當時的以才亞示範
[00:31:45.000 --> 00:31:47.000]  世間有很多東西
[00:31:47.000 --> 00:31:48.000]  令我們失望
[00:31:48.000 --> 00:31:49.000]  令我們渺茫
[00:31:49.000 --> 00:31:50.000]  令我們不知道怎麼辦
[00:31:50.000 --> 00:31:51.000]  令我們迷惘
[00:31:51.000 --> 00:31:52.000]  令我們憂心
[00:31:52.000 --> 00:31:54.000]  諸如此類
[00:31:54.000 --> 00:31:56.000]  看看上帝
[00:31:56.000 --> 00:32:00.000]  真正在管理世界的是上帝
[00:32:00.000 --> 00:32:03.000]  並且上帝
[00:32:03.000 --> 00:32:07.000]  一定會守護我們和祂的關係
[00:32:07.000 --> 00:32:09.000]  祂的衣裳
[00:32:09.000 --> 00:32:12.000]  遮滿盛典
[00:32:12.000 --> 00:32:14.000]  而且你看看
[00:32:14.000 --> 00:32:16.000]  但願我們的人生
[00:32:16.000 --> 00:32:20.000]  因若望主可以歡呼
[00:32:20.000 --> 00:32:23.000]  當我們的眼睛是看烏西雅皇崩的話
[00:32:23.000 --> 00:32:25.000]  只會嘆息
[00:32:25.000 --> 00:32:26.000]  只會顫抖
[00:32:26.000 --> 00:32:29.000]  只會不知道怎麼辦
[00:32:29.000 --> 00:32:31.000]  我們不是閉門造車
[00:32:31.000 --> 00:32:33.000]  我們不是理現實
[00:32:33.000 --> 00:32:34.000]  不理現實
[00:32:34.000 --> 00:32:39.000]  這個世界都不容許我們天真
[00:32:39.000 --> 00:32:40.000]  不過
[00:32:40.000 --> 00:32:41.000]  你看看
[00:32:41.000 --> 00:32:44.000]  真真正正看著世界的是誰
[00:32:44.000 --> 00:32:46.000]  是我們的上帝
[00:32:46.000 --> 00:32:48.000]  祂有充足的權柄
[00:32:48.000 --> 00:32:50.000]  充足的能力
[00:32:50.000 --> 00:32:52.000]  萬軍之夜和華
[00:32:52.000 --> 00:32:54.000]  並且祂所做的
[00:32:54.000 --> 00:32:57.000]  只會致勝公義
[00:32:57.000 --> 00:33:02.000]  勝在勝在勝在
[00:33:02.000 --> 00:33:05.000]  很多很高聲的
[00:33:05.000 --> 00:33:10.000]  不是這樣讚美的
[00:33:10.000 --> 00:33:12.000]  因為很興奮的
[00:33:12.000 --> 00:33:15.000]  很振奮的
[00:33:15.000 --> 00:33:19.000]  對主榮耀的讚嘆
[00:33:19.000 --> 00:33:21.000]  我相信以蔡亞
[00:33:21.000 --> 00:33:23.000]  因為她這樣轉眼
[00:33:23.000 --> 00:33:26.000]  她才這麼樂意
[00:33:26.000 --> 00:33:28.000]  我就是這類
[00:33:28.000 --> 00:33:30.000]  如果不是她不容易
[00:33:30.000 --> 00:33:33.000]  落到她那個呼召
[00:33:33.000 --> 00:33:35.000]  和那個使命
[00:33:35.000 --> 00:33:37.000]  我最後說一句
[00:33:37.000 --> 00:33:38.000]  看第四節
[00:33:38.000 --> 00:33:40.000]  因為這個讚嘆
[00:33:40.000 --> 00:33:41.000]  讚美
[00:33:41.000 --> 00:33:44.000]  去宣揚上帝的威榮
[00:33:44.000 --> 00:33:47.000]  門檻力根基震動
[00:33:47.000 --> 00:33:51.000]  電充滿了煙雲
[00:33:51.000 --> 00:33:54.000]  這些都是聖經經常這樣
[00:33:54.000 --> 00:33:56.000]  刻畫描述的
[00:33:56.000 --> 00:33:58.000]  表示上帝的同在
[00:33:58.000 --> 00:34:00.000]  當以色列人出埃及的時候
[00:34:00.000 --> 00:34:02.000]  摩西上了西乃山
[00:34:02.000 --> 00:34:05.000]  去見上帝領受十誡
[00:34:05.000 --> 00:34:06.000]  納約的時候
[00:34:06.000 --> 00:34:08.000]  上了乃山震動
[00:34:08.000 --> 00:34:12.000]  這些都是聖經很常有的描述
[00:34:12.000 --> 00:34:16.000]  不過有個電充滿了煙雲
[00:34:16.000 --> 00:34:18.000]  值得我們想一想
[00:34:18.000 --> 00:34:21.000]  為什麼會有煙呢?
[00:34:21.000 --> 00:34:23.000]  聖殿裡面的煙
[00:34:23.000 --> 00:34:25.000]  正是我們和上帝溝通
[00:34:25.000 --> 00:34:29.000]  建立關係的產品
[00:34:29.000 --> 00:34:31.000]  因為獻祭
[00:34:31.000 --> 00:34:33.000]  獻祭就是燒的
[00:34:33.000 --> 00:34:34.000]  祭有很多種
[00:34:34.000 --> 00:34:36.000]  有些是不燒的
[00:34:36.000 --> 00:34:38.000]  但其中梵祭
[00:34:38.000 --> 00:34:39.000]  贖罪祭那些
[00:34:39.000 --> 00:34:41.000]  燒一燒就有煙
[00:34:41.000 --> 00:34:45.000]  所以聖殿充滿了煙
[00:34:45.000 --> 00:34:46.000]  第二
[00:34:46.000 --> 00:34:47.000]  祈禱
[00:34:47.000 --> 00:34:49.000]  當時是燒香
[00:34:49.000 --> 00:34:50.000]  聖殿有很多物品
[00:34:50.000 --> 00:34:53.000]  其中有個叫香壇
[00:34:53.000 --> 00:34:55.000]  這個香壇就會有煙
[00:34:55.000 --> 00:34:57.000]  所以這個煙的產生
[00:34:57.000 --> 00:35:01.000]  就在於人和上帝的溝通
[00:35:01.000 --> 00:35:03.000]  來到上帝面前
[00:35:03.000 --> 00:35:05.000]  種種色色的祭
[00:35:05.000 --> 00:35:08.000]  和種種不同內容的禱告
[00:35:08.000 --> 00:35:13.000]  和神親近,和神建立關係
[00:35:13.000 --> 00:35:15.000]  「雲」
[00:35:15.000 --> 00:35:18.000]  中文翻譯很巧妙
[00:35:18.000 --> 00:35:20.000]  有個雲在這裡
[00:35:20.000 --> 00:35:24.000]  在聖經歷來的描述
[00:35:24.000 --> 00:35:28.000]  雲都是象徵上帝的臨在
[00:35:28.000 --> 00:35:31.000]  當摩西上西乃山
[00:35:31.000 --> 00:35:35.000]  和上帝領受律法合約的時候
[00:35:35.000 --> 00:35:39.000]  西乃山上有雲
[00:35:39.000 --> 00:35:42.000]  耶穌基督登山變相的時候
[00:35:42.000 --> 00:35:44.000]  有雲彩
[00:35:44.000 --> 00:35:46.000]  當耶穌基督受難
[00:35:46.000 --> 00:35:47.000]  復活升天的時候
[00:35:47.000 --> 00:35:49.000]  有雲彩
[00:35:49.000 --> 00:35:52.000]  表示上帝的同在
[00:35:52.000 --> 00:35:55.000]  上帝的臨在
[00:35:55.000 --> 00:35:57.000]  我們把這些放在這裡
[00:35:57.000 --> 00:36:01.000]  你就知道
[00:36:01.000 --> 00:36:04.000]  如果我們持守
[00:36:04.000 --> 00:36:06.000]  沒錯,在現實世界
[00:36:06.000 --> 00:36:08.000]  我們要認識
[00:36:08.000 --> 00:36:10.000]  知道烏西亞王
[00:36:10.000 --> 00:36:12.000]  這個明君英主
[00:36:12.000 --> 00:36:18.000]  對社會有很大的衝擊
[00:36:18.000 --> 00:36:21.000]  不是忽略現實
[00:36:21.000 --> 00:36:23.000]  不過正正是這個時代
[00:36:23.000 --> 00:36:25.000]  這個社會的需要
[00:36:25.000 --> 00:36:28.000]  促使義才下
[00:36:28.000 --> 00:36:31.000]  你就這樣看是沒有出路的
[00:36:31.000 --> 00:36:33.000]  就這樣想是沒有出路的
[00:36:33.000 --> 00:36:37.000]  靠人沒有出路
[00:36:37.000 --> 00:36:39.000]  興奮不起來
[00:36:39.000 --> 00:36:42.000]  信心產生不出來
[00:36:42.000 --> 00:36:44.000]  轉眼看上帝的榮耀
[00:36:44.000 --> 00:36:47.000]  轉眼看上帝的權能
[00:36:47.000 --> 00:36:50.000]  守護自己
[00:36:50.000 --> 00:36:52.000]  繼續來到主面前
[00:36:52.000 --> 00:36:55.000]  當時就是欠祭禱告
[00:36:55.000 --> 00:36:58.000]  所以聖殿有很多煙
[00:36:58.000 --> 00:37:00.000]  然後上帝一定會重視
[00:37:00.000 --> 00:37:03.000]  我們和祂的親近,祂的衣裳
[00:37:03.000 --> 00:37:09.000]  遮遮掩掩,聖殿有魂
[00:37:09.000 --> 00:37:14.000]  所以我今天和大家看這四節經文
[00:37:14.000 --> 00:37:19.000]  社會世界發生的很多事
[00:37:19.000 --> 00:37:22.000]  都叫我們興奮不起來
[00:37:22.000 --> 00:37:26.000]  擔心就多過興奮
[00:37:26.000 --> 00:37:29.000]  我們憑什麼可以有力量
[00:37:29.000 --> 00:37:35.000]  有信心,有目標向前去呢?
[00:37:35.000 --> 00:37:39.000]  真是心裡面一種奮起的力量
[00:37:39.000 --> 00:37:42.000]  不是捏出來的
[00:37:42.000 --> 00:37:46.000]  除非你們從人的敗壞
[00:37:46.000 --> 00:37:48.000]  人的軟弱
[00:37:48.000 --> 00:37:50.000]  或者人的限制
[00:37:50.000 --> 00:37:53.000]  轉去看掌管世界
[00:37:53.000 --> 00:37:57.000]  上帝的榮耀和權能
[00:37:57.000 --> 00:38:00.000]  和祂對我們的愛和守護
[00:38:00.000 --> 00:38:02.000]  主祝福大家
