
[00:00:00.000 --> 00:00:05.060]  人類經常會問一個問題,究竟這個世界有沒有神的存在呢?
[00:27:35.400 --> 00:27:40.400]  因為祂曾經與我們做過剛才的應許
[00:27:40.400 --> 00:27:41.400]  這個就是我們
[00:27:41.400 --> 00:27:45.400]  可以在人生裡跨性的原因
[00:27:45.400 --> 00:27:47.400]  請我們同低頭祈禱
[00:27:47.400 --> 00:27:49.400]  祖父祖母我們向你感恩
[00:27:49.400 --> 00:27:52.400]  在這三個年輕人的經驗
[00:27:52.400 --> 00:27:54.400]  他們的故事裡
[00:27:54.400 --> 00:27:58.400]  讓我們知道信心是甚麼一回事
[00:27:58.400 --> 00:28:00.400]  我們需要將我們的信心
[00:28:00.400 --> 00:28:03.400]  投放在永不改變的天父上帝
[00:28:03.400 --> 00:28:05.400]  所以祢就是那個從不改變
[00:28:05.400 --> 00:28:08.400]  所以祢就是我們的盤石
[00:28:08.400 --> 00:28:09.400]  我們來到祢面前的時候
[00:28:09.400 --> 00:28:12.400]  我們知道縱然這個世界怎麼那麼動盪
[00:28:12.400 --> 00:28:15.400]  縱然這個世界不斷的改變
[00:28:15.400 --> 00:28:16.400]  大神祢永不改變
[00:28:16.400 --> 00:28:18.400]  祢的應許永不落空
[00:28:18.400 --> 00:28:19.400]  正因如此
[00:28:19.400 --> 00:28:22.400]  我們能夠將我們的生命投放在裡面
[00:28:22.400 --> 00:28:26.400]  縱然我們遇到火的試驗
[00:28:26.400 --> 00:28:28.400]  遇到水的入侵
[00:28:28.400 --> 00:28:30.400]  但我們仍然可以持守信仰
[00:28:30.400 --> 00:28:32.400]  因為是祢的不變
[00:28:32.400 --> 00:28:33.400]  因為是祢的愛
[00:28:33.400 --> 00:28:34.400]  因為是祢的能力
[00:28:34.400 --> 00:28:36.400]  保佑我們
[00:28:36.400 --> 00:28:39.400]  以致我們不受絲毫的損傷
[00:28:39.400 --> 00:28:41.400]  多謝祢給我們的一切
[00:28:41.400 --> 00:28:43.400]  求祢繼續帶領祈禱
[00:28:43.400 --> 00:28:45.400]  奉主命求
[00:28:45.400 --> 00:28:46.400]  阿們
