
[00:00:00.000 --> 00:00:06.180]  蜀靈的分辨跟彼此相愛,結合在一起。
[00:42:07.300 --> 00:42:21.300]  這個弟兄,這個姊妹,會說到他在學校裡頭所碰到的難處,另外呢,也會說到這方面,說他神怎麼能夠藉著一些話來幫助他,來教導他。
[00:42:21.300 --> 00:42:34.300]  那麼就這樣的話呢,在一起分享,在一起交通,甚至有時候我們也會,弟兄姊妹在家裡面也會開放,叫我們這些青年人到他家裡面吃飯。
[00:42:34.300 --> 00:42:58.300]  那麼這樣的話,好像這些弟兄姊妹,甚至像一家人那樣的,中間有什麼難處,有時候他會說到,他在學校裡,人家因為他是基督徒,就會對他有一些看法、說法,那麼在聚會中間呢,大家彼此為對方禱告。
[00:42:58.300 --> 00:43:05.300]  那麼一樣,這樣的話呢,就使得我們都在這條樹林的道路上前進。
[00:43:05.300 --> 00:43:34.300]  雖然這幾年的時間,這幾年的時間,是我這一生中間不能忘記的一個教會的生活,但這樣的聚會呢,這情形呢,那個地方還是那個地方,等我在加拿大住了很長的時間以後,我第一次回到上海去,到我本來聚會的地方去看一看,已經是面目全非。
[00:43:34.300 --> 00:43:56.300]  面目全非了,不是房子沒有了,房子還在,人呢,很多,很擠,要分兩堂,但是當我去完會,我看看我本來聚會的地方,我離開教會房子的大門的時候,沒有人給我打個招呼,好像你來了也這樣,你去了也這樣。
[00:43:56.300 --> 00:44:06.300]  好像就沒有這種弟兄姊妹,像過去看見你來了就很高興,又怎麼見到你了,你怎麼樣了,都很關心。
[00:44:06.300 --> 00:44:35.300]  我那次去很奇怪,出來以後,沒有一個人來問問,你弟兄你從哪裡來的,沒有,就完了,好像就離開了,這就是跟當時的情況就不是一樣的。所以神給我特別的恩典,特別在我年輕的時候,在我生命還幼稚的時候,祂就賜給我這樣一個彼此相愛的光景。
[00:44:35.300 --> 00:44:55.300]  屬靈的成長,不單單是神的話,我們需要神的話,還需要弟兄姊妹彼此相愛,彼此鼓勵,有難處彼此擔當,像剛才所唱的詩歌一樣的,付的捆綁,用祂的生命幫我們捆綁在一起。
[00:44:55.300 --> 00:45:12.300]  雖然我們個人是軟弱的,個人我們會遇到很多的難處,是我們自己沒有辦法承擔的,但是有弟兄姊妹的一起為您帶到關心,這樣的話就是把神在我們中間能夠表現出來。
[00:45:12.300 --> 00:45:25.300]  所以我們感謝神,神不但是賜給我們救助,賜給我們有聚會的地方,可以一起聚會,神也把這樣的命令賜給我們,叫我們彼此相愛。
[00:45:25.300 --> 00:45:44.300]  所以我們可以在平時禱告的時候,紀念我們的弟兄姊妹,身體的軟弱,靈性的軟弱,各方面的需要可以為他們禱告,神會成見,神會紀念,神也會帶領我們一起往前。
[00:45:44.300 --> 00:45:55.300]  尤其是在現在,幕後的世代,有很多的難處,是我們個人不能夠擔當的,我們需要神。
[00:45:55.300 --> 00:46:13.300]  剛才唱那個詩歌,那個作者在一個地方當一個傳道人,等到他最後這趟講完道的話,他要離開的時候,他已經把,叫這個馬車來的話,已經早晨把行李都裝上了。
[00:46:13.300 --> 00:46:29.300]  都停在這個教會的這個房子的外面的過道裡頭了,就這個傳道人跟他的家,就講完道的話,他就離開了。
[00:46:29.300 --> 00:46:46.300]  可是這一離開的話,看見門口排隊,排在兩行旁邊的,這弟兄姊妹排在兩邊,這馬車是在後面,在等著,裝好行李了,馬上就動身了。
[00:46:46.300 --> 00:47:02.300]  那這個傳道人這個弟兄看到這些弟兄姊妹都是淋了淚,也不說你牧師你不能走,也捨不得他走,靜靜的大家都不說話。
[00:47:02.300 --> 00:47:17.300]  在這個時候,這個傳道人就問他的姊妹,問他的親人說,怎麼辦呢?我們怎麼辦呢?怎麼辦?弟兄姊妹這樣的愛的話,我們怎麼辦?
[00:47:17.300 --> 00:47:36.300]  他們姊妹說,那我們就不要走了,就不走了,就豐富的馬車回去,把這個行李都卸下來,他繼續又在那個地方,又扶持著些什麼,這個愛的捆綁,把他們給綁在一起。
[00:47:36.300 --> 00:47:56.300]  這個神要看見這個美好的風景,神在世上要我們有平安、有喜樂,叫我們來敬畏祂,神也更願意看見我們有一些在一起的弟兄姊妹彼此的相愛,能夠把神的愛表現出來。
[00:47:56.300 --> 00:48:16.300]  所以我們甚至要求神用祂的愛來充滿我們,來感動我們,叫我們能夠按照神所引導的,我們來彼此相愛,願神賜福給他的教會,賜福給眾弟兄姊妹,我們低頭一同禱告。
[00:48:16.300 --> 00:48:41.300]  愛我們的父神,我們感謝祢,祢為了愛我們,差遣祢的愛子耶穌基督來到世上,親身擔當我們的罪,使在十字架上,使我們能夠罪得到赦免,使神的憤怒不在我們身上,我們感謝祢。
[00:48:41.300 --> 00:49:10.300]  我們也感謝祢,祢把我們放在教會當中,不管是人多人少,祢把彼此相愛的心也放在我們當中,求主祢自己恩來我們,我們有些時候還是不夠關心人,或者我們還沒有做得好的,求主加倍我們的力量,能夠在祢的命運上,我們一同來持守,彼此相愛,在祢面前來操祢的喜悅。
[00:49:10.300 --> 00:49:31.300]  特別是現在在末世的時候,有各樣的困難會臨到我們,我們個人的力量都是很薄弱的,我們需要弟兄姊妹的扶持,需要弟兄姊妹的帶導,求主祢用祢的愛來激勵我們,叫我們能夠在愛的上面我們有學習。
[00:49:31.300 --> 00:49:50.300]  願主祢聽我們禱告,也祝福每一個來到祢面前的弟兄姊妹,與我們個人同在,也與我們的家同在,叫我們在祢面前能夠度過前面的日子,聽我們的禱告,感謝祢,奉耶穌基督的名。
