
[00:00:00.000 --> 00:00:06.000]  上天保佑我們善一同低頭祈禱
[00:24:50.000 --> 00:24:57.000]  我相信七印和七號都在表達同一個真理
[00:24:57.000 --> 00:25:00.000]  我們活在這個世界上
[00:25:00.000 --> 00:25:04.000]  是有不同的苦難
[00:25:04.000 --> 00:25:09.000]  所有的苦難都是上帝所容許的
[00:25:09.000 --> 00:25:12.000]  不過這些啟示
[00:25:12.000 --> 00:25:20.000]  讓我們知道苦難是有不同的源頭的
[00:25:20.000 --> 00:25:24.000]  野心家為了權力而發動戰爭
[00:25:24.000 --> 00:25:26.000]  帶來苦難
[00:25:26.000 --> 00:25:30.000]  上帝用自然的災害懲罰世人
[00:25:30.000 --> 00:25:32.000]  警告世人
[00:25:32.000 --> 00:25:34.000]  會帶來苦難
[00:25:34.000 --> 00:25:37.000]  還有邪靈世界的妖魔
[00:25:37.000 --> 00:25:39.000]  會攪亂人的思想
[00:25:39.000 --> 00:25:41.000]  並且引發戰爭
[00:25:41.000 --> 00:25:45.000]  也會帶來苦難
[00:25:45.000 --> 00:25:47.000]  但最重要的是
[00:25:47.000 --> 00:25:51.000]  在這個充滿苦難的世界當中
[00:25:51.000 --> 00:25:55.000]  上帝仍然掌權
[00:25:55.000 --> 00:25:59.000]  並且所有信福音
[00:25:59.000 --> 00:26:02.000]  真正跟隨上主的人
[00:26:02.000 --> 00:26:05.000]  雖然會受苦
[00:26:05.000 --> 00:26:11.000]  卻會有永恆的獎賞
[00:26:11.000 --> 00:26:15.000]  我們一起祈禱
[00:26:36.000 --> 00:26:39.000]  在這個充滿苦難的世界當中
[00:26:39.000 --> 00:26:42.000]  忠心傳講福音
[00:26:42.000 --> 00:26:44.000]  奉耶穌基督的名祈禱
[00:26:44.000 --> 00:26:46.000]  阿們
