
[00:00:00.000 --> 00:00:03.680]  我們今天要一起來看十篇四十六篇
[00:20:41.280 --> 00:20:43.840]  再給你上帝的恩賜
[00:20:43.840 --> 00:20:47.680]  這段聖經裡面講到
[00:20:47.680 --> 00:20:49.680]  上帝怎麼樣只騎刀兵
[00:20:49.680 --> 00:20:52.160]  上帝怎麼樣子能夠幫助他們得勝
[00:20:52.160 --> 00:20:53.920]  然後接著第十節就說
[00:20:53.920 --> 00:20:55.920]  你們要
[00:20:55.920 --> 00:20:57.920]  休息
[00:20:57.920 --> 00:20:59.920]  很多人很喜歡這句話
[00:20:59.920 --> 00:21:03.120]  牧師
[00:21:03.120 --> 00:21:04.880]  聖經上也告訴我們要休息
[00:21:04.880 --> 00:21:06.320]  所以我們要來禱告會
[00:21:06.320 --> 00:21:08.320]  你不要怪我
[00:21:08.320 --> 00:21:10.880]  上帝也告訴我們說要休息
[00:21:10.880 --> 00:21:12.880]  牧師你不要這麼操勞
[00:21:12.880 --> 00:21:16.000]  該休息就休息
[00:21:16.000 --> 00:21:18.000]  謝謝弟兄姊妹
[00:21:18.000 --> 00:21:20.800]  到底這休息什麼意思
[00:21:20.800 --> 00:21:22.800]  英文聖經怎麼說
[00:21:22.800 --> 00:21:24.800]  be still
[00:21:24.800 --> 00:21:26.800]  請問be still的意思
[00:21:26.800 --> 00:21:28.800]  你把翻譯出來一下好不好
[00:21:28.800 --> 00:21:30.800]  各位英文比較好的
[00:21:30.800 --> 00:21:32.800]  be still什麼意思
[00:21:32.800 --> 00:21:34.800]  站穩
[00:21:34.800 --> 00:21:40.800]  be still
[00:21:40.800 --> 00:21:42.800]  be still
[00:21:42.800 --> 00:21:44.800]  所以跟這裡說
[00:21:44.800 --> 00:21:46.800]  中文講說要休息一不一樣
[00:21:46.800 --> 00:21:48.800]  中文給人家一個感覺就是
[00:21:48.800 --> 00:21:50.800]  休息
[00:21:50.800 --> 00:21:52.800]  好像是怎麼樣
[00:21:52.800 --> 00:21:54.800]  睡覺
[00:21:54.800 --> 00:21:56.800]  哎呀太好了
[00:21:56.800 --> 00:21:58.800]  我就是喜歡睡覺
[00:21:58.800 --> 00:22:00.800]  還叫我來晨禱六點半
[00:22:00.800 --> 00:22:02.800]  come on
[00:22:02.800 --> 00:22:04.800]  對不對
[00:22:04.800 --> 00:22:06.800]  睡到自然醒多好
[00:22:06.800 --> 00:22:08.800]  所以聖經上也告訴我們說要休息
[00:22:08.800 --> 00:22:10.800]  你看我最近就是太累了
[00:22:10.800 --> 00:22:12.800]  所以你看
[00:22:12.800 --> 00:22:14.800]  嘴唇裡面的氣泡都出來了
[00:22:14.800 --> 00:22:16.800]  弟兄姊妹
[00:22:16.800 --> 00:22:18.800]  不要誤會我意思
[00:22:18.800 --> 00:22:20.800]  我不是要你變成天天在那邊忙忙碌碌
[00:22:20.800 --> 00:22:22.800]  然後都沒有時間好好睡覺
[00:22:22.800 --> 00:22:24.800]  不是這個意思
[00:22:24.800 --> 00:22:26.800]  但是這裡原來的意思是說
[00:22:26.800 --> 00:22:28.800]  你要安靜
[00:22:28.800 --> 00:22:30.800]  希伯來文這個字
[00:22:30.800 --> 00:22:32.800]  講到是說
[00:22:32.800 --> 00:22:34.800]  relax
[00:22:34.800 --> 00:22:36.800]  什麼叫relax
[00:22:36.800 --> 00:22:38.800]  放鬆
[00:22:38.800 --> 00:22:42.800]  be still
[00:22:42.800 --> 00:22:46.800]  不要緊張
[00:22:46.800 --> 00:22:48.800]  我們碰到難出來的時候
[00:22:48.800 --> 00:22:50.800]  第一個反應就是什麼
[00:22:50.800 --> 00:22:52.800]  緊張
[00:22:52.800 --> 00:22:54.800]  是不是
[00:22:54.800 --> 00:22:56.800]  全身的那個
[00:22:56.800 --> 00:22:58.800]  全身的什麼
[00:22:58.800 --> 00:23:00.800]  肌肉都緊張起來
[00:23:00.800 --> 00:23:02.800]  有沒有
[00:23:02.800 --> 00:23:04.800]  所以他說relax
[00:23:04.800 --> 00:23:06.800]  be still
[00:23:06.800 --> 00:23:08.800]  不要緊張
[00:23:08.800 --> 00:23:10.800]  不要怕
[00:23:10.800 --> 00:23:12.800]  這個意思
[00:23:12.800 --> 00:23:14.800]  也代表說
[00:23:14.800 --> 00:23:18.800]  你不要用你自己的方法
[00:23:18.800 --> 00:23:20.800]  你有沒有發現當我們碰到困難的時候
[00:23:20.800 --> 00:23:22.800]  我們一定會想辦法
[00:23:22.800 --> 00:23:24.800]  會不會
[00:23:24.800 --> 00:23:26.800]  不會想辦法的人就自殺了
[00:23:28.800 --> 00:23:30.800]  所以當我們碰到問題的時候
[00:23:30.800 --> 00:23:32.800]  我們一定想什麼辦法呢
[00:23:32.800 --> 00:23:34.800]  請告訴我你通常會想什麼辦法
[00:23:34.800 --> 00:23:36.800]  禱告
[00:23:36.800 --> 00:23:40.800]  我們教會
[00:23:40.800 --> 00:23:42.800]  真是越來越疏離了
[00:23:42.800 --> 00:23:44.800]  感謝讚美主
[00:23:44.800 --> 00:23:46.800]  我最後答案都已經講完了
[00:23:46.800 --> 00:23:48.800]  我先講說
[00:23:48.800 --> 00:23:50.800]  一般情況之下你會怎麼反應
[00:23:50.800 --> 00:23:52.800]  會怎麼樣
[00:23:52.800 --> 00:23:54.800]  如果自己可以解決怎麼辦
[00:23:54.800 --> 00:23:56.800]  就自己解決
[00:23:56.800 --> 00:23:58.800]  如果自己不能解決呢
[00:23:58.800 --> 00:24:00.800]  找人找誰
[00:24:00.800 --> 00:24:02.800]  找牧師
[00:24:02.800 --> 00:24:06.800]  謝謝你這麼看重我們牧師
[00:24:06.800 --> 00:24:10.800]  有誰可靠你一定靠
[00:24:10.800 --> 00:24:14.800]  有哪一個可以靠的
[00:24:14.800 --> 00:24:16.800]  你一定會靠
[00:24:16.800 --> 00:24:18.800]  不管是人不管是事不管是物
[00:24:18.800 --> 00:24:20.800]  你一定想辦法
[00:24:20.800 --> 00:24:22.800]  有可靠的你就去靠
[00:24:24.800 --> 00:24:26.800]  有多少人會
[00:24:26.800 --> 00:24:28.800]  當你碰到困難的時候
[00:24:28.800 --> 00:24:30.800]  你立刻先來找上帝了
[00:24:30.800 --> 00:24:32.800]  感謝讚美主
[00:24:32.800 --> 00:24:34.800]  手可以舉高一點
[00:24:34.800 --> 00:24:40.800]  所以
[00:24:40.800 --> 00:24:42.800]  詩人在這裡說
[00:24:42.800 --> 00:24:44.800]  你們要休息
[00:24:44.800 --> 00:24:46.800]  休息的意思
[00:24:46.800 --> 00:24:48.800]  在西伯來文
[00:24:48.800 --> 00:24:50.800]  在西伯來書
[00:24:50.800 --> 00:24:52.800]  這一段話
[00:24:52.800 --> 00:24:54.800]  是一個最好的說明
[00:24:54.800 --> 00:24:56.800]  我們一起來練好不好
[00:24:56.800 --> 00:24:58.800]  因為那進入安息的
[00:24:58.800 --> 00:25:00.800]  乃是歇了自己的宮
[00:25:00.800 --> 00:25:02.800]  誰歇了他的宮一樣
[00:25:02.800 --> 00:25:04.800]  所以我們
[00:25:04.800 --> 00:25:06.800]  務必竭力進入了安息
[00:25:06.800 --> 00:25:08.800]  免得有人
[00:25:08.800 --> 00:25:10.800]  學那不信從的樣子
[00:25:10.800 --> 00:25:12.800]  跌倒
[00:25:12.800 --> 00:25:14.800]  所以安息
[00:25:14.800 --> 00:25:16.800]  安靜
[00:25:16.800 --> 00:25:18.800]  就是歇了自己的宮
[00:25:20.800 --> 00:25:22.800]  你們都有游泳的
[00:25:22.800 --> 00:25:24.800]  有沒有游泳的經驗
[00:25:24.800 --> 00:25:26.800]  有沒有人有救人的經驗
[00:25:26.800 --> 00:25:28.800]  如果今天一個人掉在海裡面
[00:25:28.800 --> 00:25:30.800]  掉在水裡面快要淹死了
[00:25:30.800 --> 00:25:32.800]  你怎麼去救他
[00:25:32.800 --> 00:25:38.800]  你趕快過去的時候
[00:25:38.800 --> 00:25:40.800]  正面給他一抱抱住
[00:25:40.800 --> 00:25:42.800]  這樣拖著走吧
[00:25:42.800 --> 00:25:44.800]  你要怎麼辦
[00:25:44.800 --> 00:25:46.800]  從他後面
[00:25:48.800 --> 00:25:50.800]  如果他掙扎的話
[00:25:50.800 --> 00:25:52.800]  有人說
[00:25:52.800 --> 00:25:54.800]  把他打昏
[00:25:54.800 --> 00:26:00.800]  我的意思就是說
[00:26:00.800 --> 00:26:02.800]  當他還在那邊掙扎的時候
[00:26:02.800 --> 00:26:04.800]  其實是最危險的時候
[00:26:04.800 --> 00:26:06.800]  你去救他的人的時候
[00:26:06.800 --> 00:26:08.800]  他看到你來
[00:26:08.800 --> 00:26:10.800]  他第一個就要抓住你死抓不放
[00:26:10.800 --> 00:26:12.800]  只有當他
[00:26:12.800 --> 00:26:14.800]  什麼都不動的時候
[00:26:14.800 --> 00:26:16.800]  他才有辦法得救
[00:26:18.800 --> 00:26:20.800]  歇了自己的宮
[00:26:20.800 --> 00:26:22.800]  現代社會很難的
[00:26:22.800 --> 00:26:24.800]  很難的是嗎
[00:26:24.800 --> 00:26:26.800]  我們碰到問題
[00:26:26.800 --> 00:26:28.800]  一定想辦法自己解決
[00:26:28.800 --> 00:26:30.800]  一定想要努力
[00:26:30.800 --> 00:26:32.800]  一定想要做一些什麼東西
[00:26:32.800 --> 00:26:34.800]  不做我們覺得說
[00:26:34.800 --> 00:26:36.800]  好像就有問題了
[00:26:36.800 --> 00:26:38.800]  但是身心上告訴我們說
[00:26:38.800 --> 00:26:40.800]  要安靜
[00:26:40.800 --> 00:26:42.800]  不要亂動
[00:26:42.800 --> 00:26:44.800]  Be still
[00:26:44.800 --> 00:26:46.800]  歇下自己的工作
[00:26:46.800 --> 00:26:48.800]  不打
[00:26:48.800 --> 00:26:50.800]  這一步可能就是我們一生要操練
[00:26:50.800 --> 00:27:00.800]  所以安靜
[00:27:00.800 --> 00:27:02.800]  歇了自己的宮
[00:27:02.800 --> 00:27:04.800]  剛才我們所讀的這段經文
[00:27:04.800 --> 00:27:06.800]  如果你仔細去看
[00:27:06.800 --> 00:27:08.800]  在獵王記下
[00:27:08.800 --> 00:27:10.800]  十九章
[00:27:10.800 --> 00:27:14.800]  三十五節
[00:27:16.800 --> 00:27:18.800]  十九章那個地方
[00:27:18.800 --> 00:27:20.800]  講到什麼呢
[00:27:20.800 --> 00:27:22.800]  這個故事很長
[00:27:22.800 --> 00:27:24.800]  當這個亞述王
[00:27:24.800 --> 00:27:26.800]  派他的將軍
[00:27:26.800 --> 00:27:28.800]  來打這個
[00:27:28.800 --> 00:27:30.800]  這個猶大國的時候
[00:27:30.800 --> 00:27:32.800]  當時候
[00:27:32.800 --> 00:27:34.800]  西西家王
[00:27:34.800 --> 00:27:36.800]  他聽到這件事情的時候
[00:27:36.800 --> 00:27:40.800]  整個的國家
[00:27:40.800 --> 00:27:42.800]  你看在面臨一個很危機的情況之下
[00:27:44.800 --> 00:27:46.800]  當時候
[00:27:46.800 --> 00:27:48.800]  西西家王
[00:27:48.800 --> 00:27:50.800]  聽到神跟他這樣講
[00:27:50.800 --> 00:27:52.800]  告訴他說
[00:27:52.800 --> 00:27:54.800]  你不用去怕
[00:27:54.800 --> 00:27:56.800]  然後呢
[00:27:56.800 --> 00:27:58.800]  他禱告完之後當夜
[00:27:58.800 --> 00:28:00.800]  事實上說當夜就發生什麼事情
[00:28:00.800 --> 00:28:02.800]  天使一夜之間
[00:28:02.800 --> 00:28:04.800]  就出去
[00:28:04.800 --> 00:28:06.800]  殺了多少人
[00:28:06.800 --> 00:28:08.800]  十八萬五千人
[00:28:08.800 --> 00:28:12.800]  西西家王有沒有派
[00:28:12.800 --> 00:28:14.800]  軍兵一族出去
[00:28:14.800 --> 00:28:16.800]  沒有
[00:28:16.800 --> 00:28:18.800]  完全沒有
[00:28:18.800 --> 00:28:20.800]  但是上帝親自出手
[00:28:20.800 --> 00:28:22.800]  天使出去一夜之間
[00:28:22.800 --> 00:28:24.800]  死了十八萬五千人
[00:28:24.800 --> 00:28:28.800]  這是聖經上很明顯的一個例子
[00:28:28.800 --> 00:28:30.800]  神做工
[00:28:30.800 --> 00:28:32.800]  當我們停止
[00:28:32.800 --> 00:28:34.800]  神就開始做工
[00:28:34.800 --> 00:28:36.800]  當我們放下我們自己的工作
[00:28:36.800 --> 00:28:38.800]  神就做祂的工作
[00:28:38.800 --> 00:28:40.800]  第二個
[00:28:40.800 --> 00:28:42.800]  摩西代理以色列人
[00:28:42.800 --> 00:28:44.800]  出埃及的時候要進入紅海
[00:28:44.800 --> 00:28:46.800]  對不對
[00:28:46.800 --> 00:28:48.800]  是不是
[00:28:48.800 --> 00:28:50.800]  當他們後面
[00:28:50.800 --> 00:28:52.800]  埃及大軍已經追過來的時候
[00:28:52.800 --> 00:28:54.800]  前面是紅海
[00:28:54.800 --> 00:28:56.800]  那你想這個時候
[00:28:56.800 --> 00:28:58.800]  當時候的心情
[00:28:58.800 --> 00:29:00.800]  他們是怎麼樣的一個感覺
[00:29:00.800 --> 00:29:02.800]  往前走
[00:29:02.800 --> 00:29:04.800]  掉海裡面
[00:29:04.800 --> 00:29:06.800]  往後
[00:29:06.800 --> 00:29:08.800]  追兵來了
[00:29:08.800 --> 00:29:10.800]  你看
[00:29:10.800 --> 00:29:12.800]  這時候
[00:29:12.800 --> 00:29:14.800]  摩西就對以色列人說
[00:29:14.800 --> 00:29:16.800]  什麼
[00:29:16.800 --> 00:29:18.800]  耶和華必為你們征戰
[00:29:18.800 --> 00:29:20.800]  你們只管
[00:29:20.800 --> 00:29:22.800]  靜默
[00:29:22.800 --> 00:29:24.800]  不要作聲
[00:29:24.800 --> 00:29:26.800]  我們在禱告會常唱一首歌
[00:29:26.800 --> 00:29:28.800]  你只要靜默
[00:29:28.800 --> 00:29:30.800]  有沒有
[00:29:30.800 --> 00:29:32.800]  我們是禱告讚美
[00:29:32.800 --> 00:29:34.800]  後面有一句話就說
[00:29:34.800 --> 00:29:36.800]  你只要靜默
[00:29:36.800 --> 00:29:38.800]  得神大得神輸於我
[00:29:38.800 --> 00:29:40.800]  是不是
[00:29:40.800 --> 00:29:42.800]  很多人可能不明白為什麼還有一個靜默
[00:29:42.800 --> 00:29:44.800]  就是從這裡出來的
[00:29:44.800 --> 00:29:46.800]  意思就是說
[00:29:46.800 --> 00:29:48.800]  這時候你什麼都不能做的時候
[00:29:48.800 --> 00:29:50.800]  你安靜
[00:29:50.800 --> 00:29:52.800]  你讓上帝來做工
[00:29:52.800 --> 00:29:54.800]  你看上帝怎麼做
[00:29:54.800 --> 00:29:58.800]  兄弟妹
[00:29:58.800 --> 00:30:00.800]  所以摩西告訴百姓說
[00:30:00.800 --> 00:30:02.800]  你們要靜默
[00:30:02.800 --> 00:30:04.800]  你們要助聲
[00:30:04.800 --> 00:30:06.800]  這是信心
[00:30:06.800 --> 00:30:08.800]  是不是
[00:30:08.800 --> 00:30:10.800]  這是信心
[00:30:10.800 --> 00:30:12.800]  所以安靜需要信心
[00:30:12.800 --> 00:30:14.800]  所以歇了自己的工需要信心
[00:30:14.800 --> 00:30:16.800]  所以希伯來書才會說
[00:30:16.800 --> 00:30:18.800]  歇了自己的工你們不要學從那
[00:30:18.800 --> 00:30:20.800]  不信從人的樣子
[00:30:20.800 --> 00:30:22.800]  看到沒有
[00:30:22.800 --> 00:30:24.800]  換句話說
[00:30:24.800 --> 00:30:26.800]  我們不能夠安靜
[00:30:26.800 --> 00:30:28.800]  我們不能夠歇了自己的工
[00:30:28.800 --> 00:30:30.800]  因為不信
[00:30:30.800 --> 00:30:32.800]  所以
[00:30:32.800 --> 00:30:34.800]  接下來
[00:30:34.800 --> 00:30:42.800]  摩西帶以色列人
[00:30:42.800 --> 00:30:44.800]  我們都知道
[00:30:44.800 --> 00:30:46.800]  這百萬大軍
[00:30:46.800 --> 00:30:48.800]  其實不止一百萬
[00:30:48.800 --> 00:30:50.800]  整個這樣子就從
[00:30:50.800 --> 00:30:52.800]  紅海中間就出現甘地
[00:30:52.800 --> 00:30:54.800]  就走過去了
[00:30:54.800 --> 00:30:56.800]  有準備
[00:30:56.800 --> 00:30:58.800]  以色列人經歷過這些神蹟
[00:30:58.800 --> 00:31:00.800]  經歷過上帝與他們同在
[00:31:00.800 --> 00:31:02.800]  經歷過上帝幫助他們
[00:31:02.800 --> 00:31:04.800]  他們就能夠得勝
[00:31:04.800 --> 00:31:08.800]  那麼接著
[00:31:08.800 --> 00:31:10.800]  第十節
[00:31:10.800 --> 00:31:12.800]  你看這一句話
[00:31:12.800 --> 00:31:14.800]  他說你們要休息
[00:31:14.800 --> 00:31:16.800]  然後下面怎麼說
[00:31:16.800 --> 00:31:20.800]  要知道
[00:31:20.800 --> 00:31:22.800]  我是神
[00:31:22.800 --> 00:31:26.800]  所以這邊講了兩件事情
[00:31:26.800 --> 00:31:28.800]  一個是講休息
[00:31:28.800 --> 00:31:30.800]  後面接著講說
[00:31:30.800 --> 00:31:32.800]  要知道我是神
[00:31:32.800 --> 00:31:34.800]  剛才我們提到了
[00:31:34.800 --> 00:31:36.800]  剛才我們提到休息的意思
[00:31:36.800 --> 00:31:38.800]  是安靜
[00:31:38.800 --> 00:31:40.800]  安靜是歇了自己的工
[00:31:40.800 --> 00:31:42.800]  那麼更進一步的意思
[00:31:42.800 --> 00:31:44.800]  安靜
[00:31:44.800 --> 00:31:46.800]  歇了自己的工
[00:31:46.800 --> 00:31:48.800]  做什麼呢
[00:31:48.800 --> 00:31:50.800]  所以在以色列書
[00:31:50.800 --> 00:31:52.800]  第三十章十五節
[00:31:52.800 --> 00:31:54.800]  還有四十章三十一節
[00:31:54.800 --> 00:31:56.800]  都提到
[00:31:56.800 --> 00:31:58.800]  你們得利的秘訣是什麼
[00:31:58.800 --> 00:32:02.800]  你們得救
[00:32:02.800 --> 00:32:04.800]  是在乎
[00:32:04.800 --> 00:32:06.800]  歸回安息
[00:32:06.800 --> 00:32:08.800]  你們得利
[00:32:08.800 --> 00:32:10.800]  在乎平靜安穩
[00:32:10.800 --> 00:32:14.800]  但那等候耶和華的
[00:32:14.800 --> 00:32:16.800]  必重新得利
[00:32:16.800 --> 00:32:20.800]  他們必如應展翅上騰
[00:32:20.800 --> 00:32:22.800]  他們奔跑
[00:32:22.800 --> 00:32:24.800]  卻不困厥
[00:32:24.800 --> 00:32:26.800]  卻不疲乏
[00:32:26.800 --> 00:32:28.800]  好不好
[00:32:28.800 --> 00:32:32.800]  這兩處經文裡面就讓我們看見一件事情
[00:32:32.800 --> 00:32:34.800]  等候
[00:32:34.800 --> 00:32:36.800]  重新得利
[00:32:36.800 --> 00:32:38.800]  得利在乎平靜安穩
[00:32:38.800 --> 00:32:40.800]  那這個意思是什麼呢
[00:32:40.800 --> 00:32:42.800]  是平靜安穩
[00:32:42.800 --> 00:32:44.800]  是坐在那邊不動嗎
[00:32:44.800 --> 00:32:48.800]  其實它進一步更深的含義是說
[00:32:48.800 --> 00:32:50.800]  當你在那邊
[00:32:50.800 --> 00:32:52.800]  等候的時候
[00:32:52.800 --> 00:32:54.800]  等候誰啊
[00:32:54.800 --> 00:32:56.800]  等候耶和華
[00:32:56.800 --> 00:32:58.800]  什麼叫等候耶和華
[00:32:58.800 --> 00:33:00.800]  等候耶和華就是親近耶和華
[00:33:00.800 --> 00:33:04.800]  所以西西伽當他面臨到
[00:33:04.800 --> 00:33:06.800]  看到亞述大軍來的時候
[00:33:06.800 --> 00:33:08.800]  他怎麼辦呢
[00:33:08.800 --> 00:33:10.800]  他怎麼辦呢
[00:33:10.800 --> 00:33:12.800]  以前以色列的做法就是
[00:33:12.800 --> 00:33:14.800]  找埃及你來幫忙我
[00:33:14.800 --> 00:33:16.800]  找這個國家你來幫忙我
[00:33:16.800 --> 00:33:18.800]  但是那時候他沒有辦法幫忙
[00:33:18.800 --> 00:33:20.800]  因為亞述太強大了
[00:33:22.800 --> 00:33:24.800]  這些其他國家都被他打敗了
[00:33:24.800 --> 00:33:26.800]  所以這時候他說你好
[00:33:26.800 --> 00:33:28.800]  你再敢去找別的國家
[00:33:28.800 --> 00:33:30.800]  我就把你整個鏟掉
[00:33:30.800 --> 00:33:32.800]  所以這時候他們很懼怕
[00:33:32.800 --> 00:33:34.800]  但是你看見當西西伽聽見這些事情的時候
[00:33:34.800 --> 00:33:36.800]  西西伽怎麼做呢
[00:33:36.800 --> 00:33:38.800]  剛才講的在
[00:33:38.800 --> 00:33:40.800]  列王記下
[00:33:40.800 --> 00:33:42.800]  十九章三十五節
[00:33:42.800 --> 00:33:44.800]  以賽亞書三十七章十五節
[00:33:44.800 --> 00:33:46.800]  都是講同樣的事情
[00:33:46.800 --> 00:33:48.800]  他就在這裡聖經上這樣說
[00:33:48.800 --> 00:33:50.800]  西西伽向耶和華禱告
[00:33:52.800 --> 00:33:54.800]  說
[00:33:54.800 --> 00:33:56.800]  西西伽
[00:33:56.800 --> 00:33:58.800]  向耶和華禱告
[00:33:58.800 --> 00:34:00.800]  說
[00:34:00.800 --> 00:34:02.800]  西西伽在那個時候
[00:34:02.800 --> 00:34:04.800]  他沒有別的可以做了
[00:34:04.800 --> 00:34:06.800]  他只有一件事情可以做是什麼
[00:34:06.800 --> 00:34:08.800]  禱告
[00:34:08.800 --> 00:34:10.800]  就說你有沒有發現
[00:34:10.800 --> 00:34:12.800]  當我們什麼都不能靠的時候
[00:34:12.800 --> 00:34:14.800]  你只能夠做的是什麼
[00:34:14.800 --> 00:34:18.800]  那可不可以
[00:34:18.800 --> 00:34:20.800]  不要等到什麼都不能做的時候
[00:34:20.800 --> 00:34:22.800]  去禱告
[00:34:22.800 --> 00:34:24.800]  是不是
[00:34:24.800 --> 00:34:26.800]  平時不燒香
[00:34:26.800 --> 00:34:28.800]  那叫什麼
[00:34:28.800 --> 00:34:30.800]  臨時抱佛腳
[00:34:30.800 --> 00:34:32.800]  平時不禱告
[00:34:32.800 --> 00:34:34.800]  臨時怎麼樣
[00:34:34.800 --> 00:34:36.800]  抱耶穌腳
[00:34:36.800 --> 00:34:38.800]  就是你如果平時不禱告
[00:34:38.800 --> 00:34:40.800]  當你碰到困難的時候
[00:34:40.800 --> 00:34:42.800]  你會禱告嗎
[00:34:42.800 --> 00:34:46.800]  可能到最後真的是只有
[00:34:46.800 --> 00:34:48.800]  碰到一個困難大到一個地步
[00:34:48.800 --> 00:34:50.800]  你禱告你就發現你走不過去的時候
[00:34:50.800 --> 00:34:52.800]  你才來禱告
[00:34:52.800 --> 00:34:54.800]  那都是上帝的憐憫
[00:34:54.800 --> 00:34:56.800]  上帝容許這樣子的情況發生
[00:34:56.800 --> 00:34:58.800]  要讓我們學習
[00:34:58.800 --> 00:35:00.800]  來依靠誰
[00:35:00.800 --> 00:35:02.800]  依靠他
[00:35:02.800 --> 00:35:08.800]  我以前帶過一個弟兄
[00:35:08.800 --> 00:35:12.800]  他是黑龍江人
[00:35:12.800 --> 00:35:14.800]  來美國這邊練
[00:35:14.800 --> 00:35:16.800]  USC的建築系
[00:35:16.800 --> 00:35:18.800]  練碩士
[00:35:18.800 --> 00:35:20.800]  很優秀的一個弟兄
[00:35:20.800 --> 00:35:22.800]  但是他
[00:35:22.800 --> 00:35:24.800]  到教會來
[00:35:24.800 --> 00:35:26.800]  他信主了
[00:35:26.800 --> 00:35:28.800]  確實是有一段
[00:35:28.800 --> 00:35:30.800]  坎坷的過程
[00:35:30.800 --> 00:35:34.800]  雖然來教會
[00:35:34.800 --> 00:35:36.800]  但是他一直沒有信
[00:35:36.800 --> 00:35:38.800]  後來他怎麼信了
[00:35:38.800 --> 00:35:40.800]  他有一次考試
[00:35:40.800 --> 00:35:44.800]  他就做一個作業
[00:35:44.800 --> 00:35:46.800]  做一個project
[00:35:46.800 --> 00:35:48.800]  他抄了別人的
[00:35:48.800 --> 00:35:52.800]  結果呢
[00:35:52.800 --> 00:35:54.800]  被教授發現了
[00:35:54.800 --> 00:35:56.800]  那你們都知道在美國
[00:35:56.800 --> 00:35:58.800]  這是很嚴重的事情
[00:35:58.800 --> 00:36:00.800]  是不是
[00:36:00.800 --> 00:36:02.800]  他馬上面臨
[00:36:02.800 --> 00:36:04.800]  不單單可能這一科被當掉
[00:36:04.800 --> 00:36:06.800]  甚至可能怎麼樣
[00:36:06.800 --> 00:36:08.800]  就退學了
[00:36:08.800 --> 00:36:10.800]  在這樣子的情況之下
[00:36:10.800 --> 00:36:12.800]  他只有也沒人教他
[00:36:12.800 --> 00:36:14.800]  這個是他事後跟我們講
[00:36:14.800 --> 00:36:16.800]  也沒人教他
[00:36:16.800 --> 00:36:18.800]  但他自己就知道
[00:36:18.800 --> 00:36:20.800]  因為他有來教會
[00:36:20.800 --> 00:36:22.800]  他就禱告了
[00:36:22.800 --> 00:36:24.800]  他跟上帝禱告認罪
[00:36:24.800 --> 00:36:26.800]  然後求上帝幫助他
[00:36:26.800 --> 00:36:28.800]  神真是憐憫人啊
[00:36:28.800 --> 00:36:30.800]  上帝怎麼樣子
[00:36:30.800 --> 00:36:32.800]  就在後來讓他這件事情
[00:36:32.800 --> 00:36:34.800]  這個教授就原諒了他
[00:36:34.800 --> 00:36:38.800]  所以他後來就信了耶穌
[00:36:40.800 --> 00:36:42.800]  弟兄姊妹
[00:36:42.800 --> 00:36:44.800]  上帝允許一些的難處臨到我們
[00:36:44.800 --> 00:36:46.800]  他為了要讓我們怎麼樣
[00:36:46.800 --> 00:36:48.800]  來學習依靠他
[00:36:48.800 --> 00:36:50.800]  來信靠他
[00:36:50.800 --> 00:36:52.800]  所以歇了自己的工
[00:36:52.800 --> 00:36:54.800]  安靜在主人面前
[00:36:54.800 --> 00:36:56.800]  等候神學習
[00:36:56.800 --> 00:36:58.800]  就表示說要親近神
[00:36:58.800 --> 00:37:00.800]  要來依靠神
[00:37:00.800 --> 00:37:02.800]  下面一個
[00:37:02.800 --> 00:37:04.800]  這裡說你們要修習
[00:37:04.800 --> 00:37:06.800]  要知道我是神
[00:37:06.800 --> 00:37:08.800]  弟兄姊妹你知道是神嗎
[00:37:08.800 --> 00:37:10.800]  請問弟兄姊妹
[00:37:10.800 --> 00:37:12.800]  你知道神嗎
[00:37:12.800 --> 00:37:14.800]  這句話很簡單
[00:37:14.800 --> 00:37:16.800]  英文聖經是說
[00:37:16.800 --> 00:37:18.800]  Be still
[00:37:18.800 --> 00:37:20.800]  And know
[00:37:20.800 --> 00:37:22.800]  I am God
[00:37:22.800 --> 00:37:26.800]  弟兄姊妹
[00:37:26.800 --> 00:37:28.800]  今天很多人的問題是
[00:37:28.800 --> 00:37:30.800]  他不相信神是神
[00:37:30.800 --> 00:37:34.800]  是不是
[00:37:36.800 --> 00:37:38.800]  中國最偉大的
[00:37:38.800 --> 00:37:40.800]  文學家托爾斯泰
[00:37:40.800 --> 00:37:46.800]  我想
[00:37:46.800 --> 00:37:48.800]  他寫的
[00:37:48.800 --> 00:37:50.800]  像這個戰爭與和平
[00:37:50.800 --> 00:37:52.800]  家喻戶曉
[00:37:52.800 --> 00:37:54.800]  不僅僅是
[00:37:54.800 --> 00:37:56.800]  俄國 俄羅斯
[00:37:56.800 --> 00:37:58.800]  說這是他們歷史上
[00:37:58.800 --> 00:38:00.800]  最偉大的作家
[00:38:00.800 --> 00:38:02.800]  甚至整個世界
[00:38:02.800 --> 00:38:04.800]  都承認
[00:38:04.800 --> 00:38:06.800]  他是
[00:38:06.800 --> 00:38:08.800]  最偉大的作家之一
[00:38:08.800 --> 00:38:10.800]  但是
[00:38:10.800 --> 00:38:14.800]  托爾斯泰在他50歲
[00:38:14.800 --> 00:38:16.800]  的前後的時候
[00:38:16.800 --> 00:38:18.800]  他也面臨到
[00:38:18.800 --> 00:38:20.800]  人生當中的
[00:38:20.800 --> 00:38:22.800]  很大的一些困難難處
[00:38:22.800 --> 00:38:26.800]  所以在
