
[00:00:00.000 --> 00:00:04.400]  跟風不一定是一件不好的事
[00:19:15.200 --> 00:19:22.800]  不是信耶穌必須的一個資格
[00:19:22.800 --> 00:19:25.800]  我有親人信了耶穌洗了禮
[00:19:25.800 --> 00:19:31.600]  很多年之後他才戒了煙
[00:19:31.600 --> 00:19:34.000]  有很多人經過一段長時間
[00:19:34.000 --> 00:19:37.400]  才戒了打麻將已經習慣了
[00:19:37.400 --> 00:19:39.600]  我不是說容許這件事
[00:19:39.600 --> 00:19:43.000]  不過每個人的經歷不同
[00:19:43.000 --> 00:19:45.600]  今天的人反過來跟以往
[00:19:45.600 --> 00:19:48.200]  哥羅西教會的時代有些不同
[00:19:48.200 --> 00:19:50.400]  不是不准做什麼不准做什麼
[00:19:50.400 --> 00:19:52.000]  今天的人就反過來
[00:19:52.000 --> 00:19:54.200]  我很想做什麼我喜歡做什麼就做什麼
[00:19:54.200 --> 00:19:57.000]  同意嗎?
[00:19:57.000 --> 00:19:58.800]  甚至要試一下
[00:19:58.800 --> 00:20:00.400]  犯下規都不要緊
[00:20:00.400 --> 00:20:01.600]  有什麼所謂
[00:20:01.600 --> 00:20:03.000]  試一次就可以了
[00:20:03.000 --> 00:20:04.600]  毒品真的這麼厲害
[00:20:04.600 --> 00:20:06.600]  我就不信了
[00:20:06.600 --> 00:20:09.400]  那就中招了
[00:20:09.400 --> 00:20:11.600]  出位才有人知道
[00:20:11.600 --> 00:20:13.600]  不出位不試一下的效果
[00:20:13.600 --> 00:20:18.000]  誰知道自己這麼吸引
[00:20:18.000 --> 00:20:20.200]  有一個十四歲的女學生
[00:20:20.200 --> 00:20:23.200]  跟社工哭訴
[00:20:23.200 --> 00:20:26.000]  這個社工以為她被人侵犯
[00:20:26.000 --> 00:20:29.200]  於是關心她問她
[00:20:29.200 --> 00:20:32.400]  但原來這個女生哭的原因
[00:20:32.400 --> 00:20:35.000]  不是因為被人性侵犯
[00:20:35.000 --> 00:20:40.600]  是因為她到現在都沒有人侵犯過她
[00:20:40.600 --> 00:20:43.600]  她覺得在同輩的眼中
[00:20:43.600 --> 00:20:45.600]  是很老套的
[00:20:45.600 --> 00:20:47.200]  被稱為老處女
[00:20:47.200 --> 00:20:48.400]  怎麼見人呢?
[00:20:48.400 --> 00:20:51.000]  於是她哭
[00:20:51.000 --> 00:20:54.200]  非常可憐的一個觀念
[00:20:54.200 --> 00:20:56.000]  竟然今天有少女
[00:20:56.000 --> 00:21:01.600]  覺得沒有被人侵犯是一件落伍的事情
[00:21:01.600 --> 00:21:02.800]  今天我們做家長的
[00:21:02.800 --> 00:21:07.000]  做大人的我們何嘗不是被洗腦?
[00:21:07.000 --> 00:21:08.400]  我們要我們子女刀
[00:21:08.400 --> 00:21:10.800]  每一把刀 起碼全身都有刀
[00:21:10.800 --> 00:21:12.400]  不同的刀都不要緊
[00:21:12.400 --> 00:21:15.400]  因為這樣不用吃虧
[00:21:15.400 --> 00:21:16.600]  如果你不全身都有刀
[00:21:16.600 --> 00:21:21.200]  你怎麼能有機會搶進某些學校呢?
[00:21:21.200 --> 00:21:22.400]  所以我們的
[00:21:22.400 --> 00:21:23.600]  不一定是我們
[00:21:23.600 --> 00:21:28.200]  很多家長的小孩的時間表是很充實的
[00:21:28.200 --> 00:21:31.400]  很忙的 比我們做父母還要忙
[00:21:31.400 --> 00:21:33.800]  我們的子女每天都要趕場
[00:21:33.800 --> 00:21:35.000]  趕完放學去這裡
[00:21:35.000 --> 00:21:37.200]  趕完這裡又去那裡
[00:21:37.200 --> 00:21:39.200]  包括主日都不例外
[00:21:39.200 --> 00:21:42.400]  我認識一位姐妹
[00:21:42.400 --> 00:21:47.000]  因為她女兒十二點鐘在銅鑼灣上課
[00:21:47.000 --> 00:21:49.200]  教會在食鹽盤
[00:21:49.200 --> 00:21:51.200]  於是還沒崇拜完
[00:21:51.200 --> 00:21:54.400]  她就馬上帶女兒走了
[00:21:54.400 --> 00:21:56.800]  她先生又很可惜
[00:21:56.800 --> 00:21:58.400]  你帶女兒去算了
[00:21:58.400 --> 00:21:59.800]  我勸你不聽
[00:21:59.800 --> 00:22:01.000]  我繼續崇拜
[00:22:01.000 --> 00:22:02.200]  到時約在那裡等
[00:22:02.200 --> 00:22:04.200]  銅鑼灣吃飯沒問題
[00:22:04.200 --> 00:22:08.000]  可惜丈夫太過愛太太
[00:22:08.000 --> 00:22:10.800]  也太過沒骨氣
[00:22:10.800 --> 00:22:12.800]  跟太太一起去
[00:22:12.800 --> 00:22:14.800]  最後連教會都不回
[00:22:14.800 --> 00:22:17.800]  弟兄姊妹
[00:22:17.800 --> 00:22:22.400]  這樣的做法是不是對我們的子女好呢?
[00:22:22.400 --> 00:22:23.600]  細做觀念告訴你
[00:22:23.600 --> 00:22:25.000]  你子女現在不培養
[00:22:25.000 --> 00:22:26.200]  將來沒有了
[00:22:26.200 --> 00:22:27.400]  培養去讀書厲害
[00:22:27.400 --> 00:22:29.000]  收身刀
[00:22:29.000 --> 00:22:30.200]  進不了某些學校
[00:22:30.200 --> 00:22:32.000]  沒用的了
[00:22:32.000 --> 00:22:33.600]  為了自己子女
[00:22:33.600 --> 00:22:38.000]  是不是值得一家人離開上帝呢?
[00:22:38.000 --> 00:22:40.800]  今天《教周報》有個標題
[00:22:40.800 --> 00:22:44.600]  家庭就是名校
[00:22:44.600 --> 00:22:49.000]  父母才是良師
[00:22:49.000 --> 00:22:51.400]  我們做良師我們都不知道
[00:22:51.400 --> 00:22:53.000]  我們沒發揮做良師的責任
[00:22:53.000 --> 00:22:54.600]  去教導我們子女
[00:22:54.600 --> 00:22:58.400]  我們的家庭沒好的善用
[00:22:58.400 --> 00:22:59.800]  不是名校
[00:22:59.800 --> 00:23:02.000]  只是變成一個戰場
[00:23:02.000 --> 00:23:06.200]  戰場是一個遊戲場
[00:23:06.200 --> 00:23:08.600]  今天很多人都告訴我
[00:23:08.600 --> 00:23:09.800]  以為信耶穌沒有自由
[00:23:09.800 --> 00:23:10.800]  要付出很大代價
[00:23:10.800 --> 00:23:12.000]  不要回教會
[00:23:12.000 --> 00:23:14.400]  正如我小時候讀書的時候
[00:23:14.400 --> 00:23:17.400]  我書單裏有本新舊約傳書
[00:23:17.400 --> 00:23:18.600]  我同家姐告訴我
[00:23:18.600 --> 00:23:19.200]  你死了
[00:23:19.200 --> 00:23:21.400]  以後你有排捱了
[00:23:21.400 --> 00:23:23.800]  這本書有排你捱了
[00:23:23.800 --> 00:23:26.600]  那時候我不知道什麼是基督教
[00:23:26.600 --> 00:23:28.000]  有些人告訴我
[00:23:28.000 --> 00:23:30.600]  回教會要拿很多錢
[00:23:30.600 --> 00:23:31.800]  要奉獻的
[00:23:31.800 --> 00:23:32.800]  又不准做媽
[00:23:32.800 --> 00:23:33.800]  又不准做什麼
[00:23:33.800 --> 00:23:36.200]  現在很多人要放棄
[00:23:36.200 --> 00:23:37.600]  總之限制多多
[00:23:37.600 --> 00:23:39.400]  難怪很多人不肯信耶穌
[00:23:39.400 --> 00:23:40.800]  就算知道耶穌多真
[00:23:40.800 --> 00:23:43.400]  他也不會敢信耶穌
[00:23:43.400 --> 00:23:45.000]  等我快死的時候
[00:23:45.000 --> 00:23:47.600]  享受完世界
[00:23:47.600 --> 00:23:52.800]  於是有些基督徒就走這一面
[00:23:52.800 --> 00:23:54.200]  聖經教導我們
[00:23:54.200 --> 00:23:55.000]  污穢言語
[00:23:55.000 --> 00:23:57.000]  一句也不可出口
[00:23:57.000 --> 00:23:58.600]  我明明很恨某個人
[00:23:58.600 --> 00:24:00.400]  恨不得他快死
[00:24:00.400 --> 00:24:03.600]  恨不得咒詛他三世
[00:24:03.600 --> 00:24:06.200]  又不可以講粗言穢語
[00:24:06.200 --> 00:24:09.600]  於是改動字眼
[00:24:09.600 --> 00:24:13.000]  使我心裏的憤恨一樣可以表達
[00:24:13.000 --> 00:24:15.400]  但是其他人聽不出來
[00:24:15.400 --> 00:24:18.400]  其他人不會怪責我講污言穢語
[00:24:18.400 --> 00:24:20.200]  丙姐妹
[00:24:20.200 --> 00:24:24.200]  你以為我們不講這種字眼
[00:24:24.200 --> 00:24:26.600]  上帝不知道嗎?
[00:24:26.600 --> 00:24:29.400]  人和上帝會接納我們嗎?
[00:24:29.400 --> 00:24:31.600]  這種只不過是自欺欺人
[00:24:31.600 --> 00:24:33.800]  掩耳盜鈴的方法
[00:24:33.800 --> 00:24:35.600]  不是上帝所預納的
[00:24:35.600 --> 00:24:37.600]  但世界的觀念告訴我們
[00:24:37.600 --> 00:24:38.600]  你不做那件事就行
[00:24:38.600 --> 00:24:40.400]  不要做到出面就行
[00:24:40.400 --> 00:24:41.800]  沒有人知道就算了
[00:24:41.800 --> 00:24:44.200]  那就不算犯法
[00:24:44.200 --> 00:24:45.800]  信仰不是這樣的
[00:24:45.800 --> 00:24:48.600]  我們的上帝是監察我們的上帝
[00:24:48.600 --> 00:24:51.400]  也有基督徒採用自我安慰的方法
[00:24:51.400 --> 00:24:52.800]  以為我做好一點
[00:24:52.800 --> 00:24:54.400]  正所謂將功補過
[00:24:54.400 --> 00:24:56.200]  我做多少壞事都不要緊
[00:24:56.200 --> 00:24:58.000]  最怕我在父母面前
[00:24:58.000 --> 00:25:00.200]  乖一點聽他們的話
[00:25:00.200 --> 00:25:02.400]  那我就得到他們的喜悅了
[00:25:02.400 --> 00:25:04.400]  正如我們做基督徒
[00:25:04.400 --> 00:25:08.200]  只要我們每個星期準時回來
[00:25:08.200 --> 00:25:10.400]  有奉獻有侍奉有回主學
[00:25:10.400 --> 00:25:12.000]  那些教穆童宮
[00:25:12.000 --> 00:25:16.200]  長執童宮就不會勒索我了
[00:25:16.200 --> 00:25:18.200]  那是不是真的
[00:25:18.200 --> 00:25:22.200]  我是一個好的基督徒呢?
[00:25:22.200 --> 00:25:24.000]  慢慢慢慢
[00:25:24.000 --> 00:25:26.800]  我們原本是做給上帝看的
[00:25:26.800 --> 00:25:28.800]  結果不經意做給人看
[00:25:28.800 --> 00:25:32.600]  以致將榮耀歸了給自己
[00:25:32.600 --> 00:25:36.400]  耶穌為我們門徒做了很大的禱告
[00:25:36.400 --> 00:25:38.800]  他亦都告訴我們一個很重要的事實
[00:25:38.800 --> 00:25:41.800]  在約翰福音第十七章十五至十七節說
[00:25:41.800 --> 00:25:44.400]  我已將你的道賜給他們
[00:25:44.400 --> 00:25:45.800]  世界又恨他們
[00:25:45.800 --> 00:25:47.600]  因為他們不屬世界
[00:25:47.600 --> 00:25:49.400]  正如我不屬世界一樣
[00:25:49.400 --> 00:25:52.200]  我不求你叫他們脫離世界
[00:25:52.200 --> 00:25:55.600]  只求你保守他們脫離那惡者
[00:25:55.600 --> 00:25:58.600]  耶穌都告訴我們一個很重要的事實
[00:25:58.600 --> 00:26:02.800]  我們已經脫離世界的核管
[00:26:02.800 --> 00:26:07.000]  因為我們不是世界的子民
[00:26:07.000 --> 00:26:09.200]  我們不受他的限制
[00:26:09.200 --> 00:26:13.600]  我們擁有在基督裡面的真自由
[00:26:13.600 --> 00:26:15.800]  世界的價值觀不值得
[00:26:15.800 --> 00:26:19.000]  我花時間去研究
[00:26:19.000 --> 00:26:23.600]  我要花時間研究的是天國的價值觀
[00:26:23.600 --> 00:26:25.600]  天國的吩咐
[00:26:25.600 --> 00:26:28.600]  天國的使命
[00:26:28.600 --> 00:26:30.600]  我不應該再受任何影響
[00:26:30.600 --> 00:26:35.000]  包括那些「牙牙烏基督徒」的說話
[00:26:35.000 --> 00:26:37.800]  我都可以不需要聽
[00:26:37.800 --> 00:26:39.000]  第二方面
[00:26:39.000 --> 00:26:41.600]  保羅提醒我有一個很重要的事實
[00:26:41.600 --> 00:26:43.600]  二十二二十三節
[00:26:43.600 --> 00:26:45.600]  因為我們屬基督
[00:26:45.600 --> 00:26:48.400]  我們只會順從於他
[00:26:48.400 --> 00:26:51.400]  我們請大家讀二十二二十三節
[00:26:51.400 --> 00:26:52.800]  預備起
[00:26:52.800 --> 00:26:56.600]  這都是照人所吩咐所教導的
[00:26:56.600 --> 00:26:58.200]  說道這一切
[00:26:58.200 --> 00:27:01.200]  正用的時候就都敗壞了
[00:27:01.200 --> 00:27:04.800]  這些規條使人徒有智慧之明
[00:27:04.800 --> 00:27:06.800]  用思義崇拜
[00:27:06.800 --> 00:27:08.400]  自表謙卑
[00:27:08.400 --> 00:27:10.000]  苦待既生
[00:27:10.000 --> 00:27:11.400]  既生
[00:27:11.400 --> 00:27:14.600]  看我請老師好不好
[00:27:14.600 --> 00:27:16.600]  哥羅西的異端
[00:27:16.600 --> 00:27:19.000]  外表給人一個很有系統的感覺
[00:27:19.000 --> 00:27:20.400]  很多人欣賞的
[00:27:20.400 --> 00:27:23.000]  正如我們今天有時都會欣賞某些哲理
[00:27:23.000 --> 00:27:25.000]  很正很正
[00:27:25.000 --> 00:27:26.000]  但不要忘記
[00:27:26.000 --> 00:27:28.800]  這些很正很正的道理
[00:27:28.800 --> 00:27:32.800]  究竟來自人還是來自上帝
[00:27:32.800 --> 00:27:35.600]  哥羅西教會那些苦待既生
[00:27:35.600 --> 00:27:38.000]  那些謙卑
[00:27:38.000 --> 00:27:38.800]  克制慾念
[00:27:38.800 --> 00:27:40.200]  照的都好
[00:27:40.200 --> 00:27:42.000]  不過有些是過火
[00:27:42.000 --> 00:27:43.800]  超越了上帝的吩咐
[00:27:43.800 --> 00:27:46.000]  超越了上帝的期盼
[00:27:46.000 --> 00:27:47.400]  不單止這樣
[00:27:47.400 --> 00:27:50.000]  人慢慢慢慢進入到那個情況裏面的時候
[00:27:50.000 --> 00:27:52.800]  以為一切的好處
[00:27:52.800 --> 00:27:56.000]  都是自己操練回來的
[00:27:56.000 --> 00:27:58.000]  印度教
[00:27:58.000 --> 00:28:00.000]  很多東方神秘宗教
[00:28:00.000 --> 00:28:01.600]  都是要苦修
[00:28:01.600 --> 00:28:03.000]  以為這樣
[00:28:03.000 --> 00:28:07.000]  我們就可以與這位真神更加貼近
[00:28:07.000 --> 00:28:08.000]  但上帝說
[00:28:08.000 --> 00:28:10.200]  這個不是透過我們的苦修
[00:28:10.200 --> 00:28:11.400]  可以做到的
[00:28:11.400 --> 00:28:14.000]  聖經也沒有教我們要敬拜天使
[00:28:14.000 --> 00:28:17.800]  因為天使只不過是受造之物
[00:28:17.800 --> 00:28:20.600]  這些事只不過是人自己想出來
[00:28:20.600 --> 00:28:22.400]  然後自以為謙卑
[00:28:22.400 --> 00:28:24.000]  以為這樣做好之後
[00:28:24.000 --> 00:28:25.800]  就可以高人一等
[00:28:25.800 --> 00:28:27.800]  給人聖潔
[00:28:27.800 --> 00:28:29.600]  但聖經告訴我們
[00:28:29.600 --> 00:28:32.000]  我們基督徒已經有自由了
[00:28:32.000 --> 00:28:35.000]  這種自由不是從遵守規條
[00:28:35.000 --> 00:28:37.600]  你們自己的慾念而得到的
[00:28:37.600 --> 00:28:38.600]  基督徒的自由
[00:28:38.600 --> 00:28:42.000]  乃是從我們與主同活
[00:28:42.000 --> 00:28:46.400]  讓我們的主在我們生命裏面掌權
[00:28:46.400 --> 00:28:48.000]  而得到的
[00:28:48.000 --> 00:28:50.400]  一個讓主掌權
[00:28:50.400 --> 00:28:52.000]  由與主同活的基督徒
[00:28:52.000 --> 00:28:58.200]  自然能夠有真正的自由表達
[00:28:58.200 --> 00:29:01.000]  我們做這一切的事
[00:29:01.000 --> 00:29:04.400]  不是基於害怕認罰
[00:29:04.400 --> 00:29:09.400]  而是出於一份愛主的心
[00:29:09.400 --> 00:29:12.800]  正如有位學者羅賓遜所說
[00:29:12.800 --> 00:29:16.400]  他說是愛令我們真正自由地
[00:29:16.400 --> 00:29:19.000]  行正確的事
[00:29:19.000 --> 00:29:21.600]  有時候我們掩著良心
[00:29:21.600 --> 00:29:22.800]  很辛苦
[00:29:22.800 --> 00:29:25.400]  死撐做一些
[00:29:25.400 --> 00:29:27.000]  應該是正確的事
[00:29:27.000 --> 00:29:28.600]  但我覺得很難做的事
[00:29:28.600 --> 00:29:32.400]  但愛可以使我們很自由地做正確的事
[00:29:32.400 --> 00:29:36.600]  愛會使我們選擇容易
[00:29:36.600 --> 00:29:40.600]  愛會令我們責任的面孔美麗
[00:29:40.600 --> 00:29:44.800]  不是很牽強的,是媽媽叫我做的
[00:29:44.800 --> 00:29:50.200]  愛會使我們與基督保持甜蜜的聯繫
[00:29:50.200 --> 00:29:54.600]  愛是令美善的服侍得以自由
[00:29:54.600 --> 00:29:56.200]  親愛的姐妹
[00:29:56.200 --> 00:29:57.200]  今日世界告訴你
[00:29:57.200 --> 00:29:58.800]  你做都可以
[00:29:58.800 --> 00:30:00.600]  不要管你甘不甘心
[00:30:00.600 --> 00:30:03.600]  但上帝的心意要我們甘心樂意
[00:30:03.600 --> 00:30:06.200]  以一個愛主的心去做
[00:30:06.200 --> 00:30:10.600]  以至所做的一切是甘心樂意
[00:30:10.600 --> 00:30:13.800]  但今日的世界
[00:30:13.800 --> 00:30:15.800]  他們是濫用自由
[00:30:15.800 --> 00:30:19.000]  這種自由甚至會帶來人的虧損
[00:30:19.000 --> 00:30:21.000]  譬如醉酒駕駛
[00:30:21.000 --> 00:30:23.800]  我喜歡喝酒
[00:30:23.800 --> 00:30:25.200]  但我又駕車
[00:30:25.200 --> 00:30:26.400]  有什麼問題?
[00:30:26.400 --> 00:30:28.800]  但問題是醉酒駕駛
[00:30:28.800 --> 00:30:31.600]  你的自由就成為別人的妨礙
[00:30:31.600 --> 00:30:34.400]  甚至虧損
[00:30:34.400 --> 00:30:37.600]  如果我們已經與基督同死
[00:30:37.600 --> 00:30:40.600]  卻不能脫離這個世界
[00:30:40.600 --> 00:30:43.200]  仍受世界事物掌控的時候
[00:30:43.200 --> 00:30:47.200]  我們就好像生活在一個沒有上帝的世界裏面
[00:30:47.200 --> 00:30:50.800]  我們繼續被那些不可拿、不可嘗、不可摸的口號
[00:30:50.800 --> 00:30:52.800]  克制著我們自己
[00:30:52.800 --> 00:30:56.400]  繼續活在一些會過去的事物裏面
[00:30:56.400 --> 00:30:59.400]  我們繼續為那些會腐爛的事物、食物
[00:30:59.400 --> 00:31:03.200]  去過得很辛苦
[00:31:03.200 --> 00:31:07.600]  今天很多人用自己的方法去敬拜
[00:31:07.600 --> 00:31:10.000]  很放縱去敬拜
[00:31:10.000 --> 00:31:12.000]  這種都不是上帝的心意
[00:31:12.000 --> 00:31:17.000]  這種當然是毫無價值的敬拜
[00:31:17.000 --> 00:31:20.200]  《哈伯古書》二章十八、十九節
[00:31:20.200 --> 00:31:21.600]  先知看到
[00:31:21.600 --> 00:31:23.400]  偶像算不得什麼
[00:31:23.400 --> 00:31:25.600]  偶像的事物都會過去
[00:31:25.600 --> 00:31:28.400]  詩篇、一百一十五篇、一百三十五篇都告訴你
[00:31:28.400 --> 00:31:31.400]  偶像雖然外表金碧輝煌
[00:31:31.400 --> 00:31:33.200]  但是有口不能言
[00:31:33.200 --> 00:31:34.800]  有耳不能聽
[00:31:34.800 --> 00:31:35.800]  有鼻不能聞
[00:31:35.800 --> 00:31:37.400]  有手不能摸
[00:31:37.400 --> 00:31:39.800]  有喉嚨不能發聲
[00:31:39.800 --> 00:31:41.000]  即是虛假的
[00:31:41.000 --> 00:31:43.000]  是毫無價值的
[00:31:43.000 --> 00:31:45.200]  今天很多時候我們就用了很多時間
[00:31:45.200 --> 00:31:49.000]  用了很多精力在那些偶像的事物
[00:31:49.000 --> 00:31:51.000]  和那些觀念裏面
[00:31:51.000 --> 00:31:52.600]  這些好像保羅所說
[00:31:52.600 --> 00:31:54.800]  是在初級層次的東西
[00:31:54.800 --> 00:31:58.200]  我們不要盲目的跟從
[00:31:58.200 --> 00:32:00.000]  反過來
[00:32:00.000 --> 00:32:02.800]  我們真的要好好的在人生裏面
[00:32:02.800 --> 00:32:05.800]  多些看屬靈的傳記
[00:32:05.800 --> 00:32:08.400]  看多些屬靈的偉人
[00:32:08.400 --> 00:32:10.400]  學習他們愛神
[00:32:10.400 --> 00:32:14.400]  愛人的心和腳踭
[00:32:14.400 --> 00:32:18.200]  將我們的焦點和有限的年日心血
[00:32:18.200 --> 00:32:21.000]  多些放在神的國度裏面
[00:32:21.000 --> 00:32:23.000]  而不是在世上短暫
[00:32:23.000 --> 00:32:26.600]  又會敗壞的事物和習俗上
[00:32:26.600 --> 00:32:30.400]  有時候為了我們要持守傳統
[00:32:30.400 --> 00:32:32.600]  持守一些習慣
[00:32:32.600 --> 00:32:34.600]  我們花了很多精力
[00:32:34.600 --> 00:32:36.200]  花了很多唇舌
[00:32:36.200 --> 00:32:38.200]  花了很多時間和金錢
[00:32:38.200 --> 00:32:40.000]  但我們從來都不想
[00:32:40.000 --> 00:32:42.000]  這些傳統這些習慣
[00:32:42.000 --> 00:32:44.600]  是不是真的對我們自己
[00:32:44.600 --> 00:32:46.000]  對我們身邊的人
[00:32:46.000 --> 00:32:49.400]  對整個群體有益處
[00:32:49.400 --> 00:32:51.400]  但願我們只有一樣東西
[00:32:51.400 --> 00:32:54.000]  一樣東西我們必須要跟從的
[00:32:54.000 --> 00:32:55.400]  就是什麼呢
[00:32:55.400 --> 00:32:57.600]  只有耶穌基督
[00:32:57.600 --> 00:33:02.800]  是我獨一要愛和跟從的主
[00:33:02.800 --> 00:33:04.200]  可不可以說
[00:33:04.200 --> 00:33:07.200]  單單愛主
[00:33:07.200 --> 00:33:10.600]  成為我們人生的方向
[00:33:10.600 --> 00:33:14.600]  我們要挺起胸膛
[00:33:14.600 --> 00:33:19.600]  我們要有一個不彎的腰骨
[00:33:19.600 --> 00:33:22.000]  向世界宣告
[00:33:22.000 --> 00:33:25.800]  只有主值得我愛和跟從
[00:33:25.800 --> 00:33:29.200]  其他都不重要
[00:33:29.200 --> 00:33:31.600]  有些頂姐妹說
[00:33:31.600 --> 00:33:33.800]  世事如雲很快就過
[00:33:33.800 --> 00:33:35.200]  天國先永恆
[00:33:35.200 --> 00:33:37.400]  我何須理那麼多世界上的事
[00:33:37.400 --> 00:33:41.400]  我亦何須盡那麼多責任
[00:33:41.400 --> 00:33:42.600]  另一種人
[00:33:42.600 --> 00:33:44.400]  另一種信徒
[00:33:44.400 --> 00:33:46.400]  就會這樣想
[00:33:46.400 --> 00:33:47.400]  恩典
[00:33:47.400 --> 00:33:51.000]  恩典是那些軟弱的人
[00:33:51.000 --> 00:33:54.200]  是那些不行的人所需要的
[00:33:54.200 --> 00:33:57.600]  我不需要耶穌基督的恩典
[00:33:57.600 --> 00:33:59.000]  我仍要努力
[00:33:59.000 --> 00:34:00.400]  我要告訴耶穌
[00:34:00.400 --> 00:34:02.400]  我是行的
[00:34:02.400 --> 00:34:05.600]  這正正就是魔鬼的詭計
[00:34:05.600 --> 00:34:07.400]  魔鬼要告訴你
[00:34:07.400 --> 00:34:09.800]  領受恩典
[00:34:09.800 --> 00:34:12.000]  是沒有自尊的行為
[00:34:12.000 --> 00:34:15.600]  加上人那種不懂得欣賞恩典的心態
[00:34:15.600 --> 00:34:19.200]  於是人就要用自己的方法
[00:34:19.200 --> 00:34:22.000]  嘗試去取代耶穌基督的救贖
[00:34:22.000 --> 00:34:24.800]  甚至嘗試入股在
[00:34:24.800 --> 00:34:27.800]  耶穌基督救贖的大功上
[00:34:27.800 --> 00:34:29.600]  但我想告訴大家
[00:34:29.600 --> 00:34:31.600]  耶穌基督救贖的大功
[00:34:31.600 --> 00:34:38.600]  你和我都沒有任何能力可以入股
[00:34:38.600 --> 00:34:41.600]  因為任憑你用多少的金錢
[00:34:41.600 --> 00:34:44.000]  任憑你用多少的知識
[00:34:44.000 --> 00:34:46.000]  多少的善行
[00:34:46.000 --> 00:34:49.600]  你和我都沒有資格可以去完成
[00:34:49.600 --> 00:34:54.600]  耶穌基督救贖世人的大功
[00:34:54.600 --> 00:34:56.800]  所以我們不要被
[00:34:56.800 --> 00:34:58.400]  一些世俗
[00:34:58.400 --> 00:35:00.400]  一些謠言
[00:35:00.400 --> 00:35:03.400]  一些可能不符合聖經的教導
[00:35:03.400 --> 00:35:07.400]  來搖動我們對主的心
[00:35:07.400 --> 00:35:09.200]  我曾經多次說
[00:35:09.200 --> 00:35:13.800]  雖然我們不是憑我們的善行得救
[00:35:13.800 --> 00:35:17.800]  但一個真正基督基督也改變的基督徒
[00:35:17.800 --> 00:35:23.400]  他們的生命必帶著新的生命
[00:35:23.400 --> 00:35:25.400]  新的行為
[00:35:25.400 --> 00:35:27.600]  這是很自然的
[00:35:27.600 --> 00:35:31.200]  今天世界也有一種風氣
[00:35:31.200 --> 00:35:34.000]  可能你會聽到
[00:35:34.000 --> 00:35:36.000]  我永遠是對的
[00:35:36.000 --> 00:35:39.000]  你一定是錯的
[00:35:39.000 --> 00:35:40.800]  所以你不認錯
[00:35:40.800 --> 00:35:42.600]  你不在我面前認錯
[00:35:42.600 --> 00:35:46.000]  我誓不罷休
[00:35:46.000 --> 00:35:48.600]  今天人已經到了一個地步
[00:35:48.600 --> 00:35:52.400]  叫做去到盡
[00:35:52.400 --> 00:35:57.000]  可能對方已經說對不起了
[00:35:57.000 --> 00:36:01.000]  但我們仍然去堅持一些事情
[00:36:01.000 --> 00:36:04.000]  人已經落到一個不是原則
[00:36:04.000 --> 00:36:07.200]  不是公義的一個問題
[00:36:07.200 --> 00:36:10.400]  人已經落到一個失控的地步
[00:36:10.400 --> 00:36:14.200]  就是將自己變成一個審判官
[00:36:14.200 --> 00:36:19.000]  為我自大話事獨尊的地步
[00:36:19.000 --> 00:36:20.400]  正如耶穌說
[00:36:20.400 --> 00:36:26.000]  有誰有權赦免他的罪呢?
[00:36:26.000 --> 00:36:28.400]  我們沒有赦免他的權柄
[00:36:28.400 --> 00:36:31.000]  但今天世界有很多人
[00:36:31.000 --> 00:36:34.000]  會懂得去指責別人的問題
[00:36:34.000 --> 00:36:41.000]  但卻看不到自己心裏的良目
[00:36:41.000 --> 00:36:44.800]  於是大聲的來做審判官
[00:36:44.800 --> 00:36:47.000]  審判別人
[00:36:47.000 --> 00:36:48.400]  沒錯
[00:36:48.400 --> 00:36:50.400]  我們每個人都是罪人
[00:36:50.400 --> 00:36:52.600]  但不要做審判官
[00:36:52.600 --> 00:36:56.000]  真正的審判是指那位
[00:36:56.000 --> 00:37:00.600]  將來坐在保佑上的上帝
[00:37:00.600 --> 00:37:02.000]  我們的救主耶穌基督
[00:37:02.000 --> 00:37:04.600]  才有這個資格
[00:37:04.600 --> 00:37:07.600]  信徒不要走自由放縱
[00:37:07.600 --> 00:37:11.200]  跟從唯我獨尊心態的主義
[00:37:11.200 --> 00:37:13.600]  因為這不是基督的榜樣
[00:37:13.600 --> 00:37:17.600]  也不是他的教導
[00:37:17.600 --> 00:37:18.800]  最後
[00:37:18.800 --> 00:37:21.400]  我自己很深的感受
[00:37:21.400 --> 00:37:23.000]  獨立思考
[00:37:23.000 --> 00:37:24.800]  肯去批判
[00:37:24.800 --> 00:37:27.200]  這是非常好的成長
[00:37:27.200 --> 00:37:28.600]  我們不想自己
[00:37:28.600 --> 00:37:30.000]  或者我們下一代
[00:37:30.000 --> 00:37:31.600]  不懂得獨立思考
[00:37:31.600 --> 00:37:33.200]  不懂得批判
[00:37:33.200 --> 00:37:37.400]  只是一個蠻蟲附和的人
[00:37:37.400 --> 00:37:38.800]  不過問題
[00:37:38.800 --> 00:37:40.800]  如果我們的思考
[00:37:40.800 --> 00:37:42.400]  我們的批判
[00:37:42.400 --> 00:37:46.400]  背後沒有上帝
[00:37:46.400 --> 00:37:49.800]  過程有太多人性的博弈
[00:37:49.800 --> 00:37:51.600]  濫用自由
[00:37:51.600 --> 00:37:55.600]  不服權柄的心態元素加入的時候
[00:37:55.600 --> 00:37:57.800]  這樣的情況就好像
