
[00:00:00.000 --> 00:00:03.360]  他們的服裝是本地性的服裝
[00:17:59.600 --> 00:18:01.960]  他被馬代波斯所滅
[00:18:01.960 --> 00:18:03.840]  兩隻手臂是銀的
[00:18:03.840 --> 00:18:06.320]  波斯就是今天的伊朗
[00:18:06.320 --> 00:18:08.200]  伊朗盛產銀
[00:18:08.200 --> 00:18:10.440]  伊朗是第一個國家在歷史上
[00:18:10.440 --> 00:18:13.560]  用銀來做銀幣
[00:18:13.560 --> 00:18:15.080]  伊朗被誰所滅呢
[00:18:15.080 --> 00:18:16.600]  被亞歷山大大帝
[00:18:16.600 --> 00:18:18.320]  就是希臘
[00:18:18.320 --> 00:18:20.200]  你要去希臘旅行
[00:18:20.200 --> 00:18:21.760]  買那些獎品
[00:18:21.760 --> 00:18:23.040]  都是用銅做的
[00:18:23.040 --> 00:18:25.760]  因爲他當時開始用銅來做盾牌
[00:18:25.760 --> 00:18:27.720]  做標槍
[00:18:27.720 --> 00:18:29.360]  做頭盔
[00:18:29.360 --> 00:18:30.520]  所向無敵
[00:18:30.520 --> 00:18:32.680]  整個歐洲被他征服了
[00:18:32.680 --> 00:18:33.960]  整個歐洲被征服
[00:18:33.960 --> 00:18:34.920]  亞歷山大大帝
[00:18:34.920 --> 00:18:37.040]  只有夜二歲夜三歲
[00:18:37.040 --> 00:18:38.280]  象徵我們今天的年輕人
[00:18:38.280 --> 00:18:38.960]  打遊戲
[00:18:38.960 --> 00:18:41.800]  打到遊戲完了
[00:18:41.800 --> 00:18:42.640]  門門不落
[00:18:42.640 --> 00:18:45.160]  亞歷山大大帝就是這樣
[00:18:45.160 --> 00:18:46.560]  歷史上亞歷山大大帝
[00:18:46.560 --> 00:18:47.800]  夜二十二歲
[00:18:47.800 --> 00:18:48.760]  征服整個歐洲
[00:18:48.760 --> 00:18:50.640]  那時候就等於全世界了
[00:18:50.640 --> 00:18:52.440]  喝酒喝酒被蚊子咬
[00:18:52.440 --> 00:18:56.800]  其中一隻蚊子是有發冷病的
[00:18:56.800 --> 00:18:58.280]  那時候沒有特效藥
[00:18:58.280 --> 00:19:01.000]  今天發冷病是用奎納
[00:19:01.000 --> 00:19:02.400]  那時候沒有
[00:19:02.400 --> 00:19:04.160]  發冷病就是一種寄生蟲
[00:19:04.160 --> 00:19:05.240]  在血液裏面
[00:19:05.240 --> 00:19:06.640]  那種寄生蟲的名字叫做
[00:19:06.640 --> 00:19:08.000]  Plasmodium vivax
[00:19:08.000 --> 00:19:10.960]  是按時每一天破壞紅血球
[00:19:10.960 --> 00:19:13.000]  當人的身體紅血球被破壞的時候
[00:19:13.000 --> 00:19:13.840]  他就覺得很冷
[00:19:13.840 --> 00:19:15.440]  你蓋被子都不夠暖了
[00:19:15.440 --> 00:19:18.000]  亞歷山大大帝是發冷病死了
[00:19:18.000 --> 00:19:18.920]  他死了之後
[00:19:18.920 --> 00:19:20.600]  國家就瓜分
[00:19:20.600 --> 00:19:22.120]  四個將軍瓜分
[00:19:22.120 --> 00:19:24.800]  但不久就比另一個國家更加強
[00:19:24.800 --> 00:19:26.040]  那就是羅馬帝國
[00:19:26.040 --> 00:19:28.160]  羅馬帝國用鐵來做頭盔
[00:19:28.160 --> 00:19:29.480]  用鐵來做鏢槍
[00:19:29.480 --> 00:19:30.640]  用鐵來做盾牌
[00:19:30.640 --> 00:19:32.120]  比銅更加硬
[00:19:32.120 --> 00:19:34.240]  羅馬帝國因爲道德的緣故
[00:19:34.240 --> 00:19:36.200]  就變成兩個羅馬帝國
[00:19:36.200 --> 00:19:37.920]  一個東羅馬一個西羅馬
[00:19:37.920 --> 00:19:39.960]  首先羅馬帝國消滅
[00:19:39.960 --> 00:19:41.960]  然後到東羅馬
[00:19:41.960 --> 00:19:43.160]  羅馬帝國滅了之後
[00:19:43.160 --> 00:19:44.040]  有十個省份
[00:19:44.040 --> 00:19:46.200]  十個省份出現
[00:19:46.200 --> 00:19:47.800]  是有不同的語言
[00:19:47.800 --> 00:19:49.040]  今天我們看德文
[00:19:49.040 --> 00:19:49.880]  西班牙文
[00:19:49.880 --> 00:19:51.200]  葡萄牙文等等
[00:19:51.200 --> 00:19:53.200]  在歐洲只有一個語言
[00:19:53.200 --> 00:19:55.400]  Universal language 就是英文
[00:19:55.400 --> 00:19:57.160]  所有歐洲人都會說英文
[00:19:57.160 --> 00:20:00.040]  他讀書一定要讀英文
[00:20:00.040 --> 00:20:01.720]  《新約聖經》是用希列文
[00:20:01.720 --> 00:20:02.760]  當日的社會
[00:20:02.760 --> 00:20:04.440]  第一世界社會
[00:20:04.440 --> 00:20:08.120]  Universal language 是希列文
[00:20:08.120 --> 00:20:10.040]  因爲英國海軍強盛
[00:20:10.040 --> 00:20:10.920]  拿了殖民地
[00:20:10.920 --> 00:20:12.640]  整個美洲北美被他拿了
[00:20:12.640 --> 00:20:14.440]  南美被西班牙拿了
[00:20:14.440 --> 00:20:16.600]  葡萄牙就拿了巴西
[00:20:16.600 --> 00:20:18.360]  現在有一個國家講葡文
[00:20:18.360 --> 00:20:20.200]  其他國家就講西班牙文
[00:20:20.200 --> 00:20:22.400]  美洲、北美、加拿大講英文
[00:20:22.400 --> 00:20:23.840]  澳洲、紐西蘭講英文
[00:20:23.840 --> 00:20:26.600]  現在Universal language 就是英文
[00:20:26.600 --> 00:20:28.320]  這個王發現夢之後
[00:20:28.320 --> 00:20:29.920]  突然間看到
[00:20:29.920 --> 00:20:32.320]  一個非人手造的石頭
[00:20:32.320 --> 00:20:33.760]  下來打爛那個像
[00:20:33.760 --> 00:20:38.200]  那個像風一吹就消滅了
[00:20:38.200 --> 00:20:43.000]  歷史證明這個語言是出現的
[00:20:43.000 --> 00:20:44.600]  還有在但爾利書
[00:20:44.600 --> 00:20:46.560]  這個是但爾利書第二章
[00:20:46.560 --> 00:20:48.360]  但爾利書第七章
[00:20:48.360 --> 00:20:51.040]  這個就是舊羅馬帝國
[00:20:51.040 --> 00:20:53.560]  就是歐洲大部分是歐洲
[00:20:53.560 --> 00:20:56.440]  但爾利就講新羅馬帝國
[00:20:56.440 --> 00:20:58.080]  那十隻腳趾半鐵半泥
[00:20:58.080 --> 00:21:00.760]  就是說他有講不同的語言
[00:21:00.760 --> 00:21:04.120]  所以他們又聯合又合又散
[00:21:04.120 --> 00:21:06.000]  歐盟就是這樣
[00:21:06.000 --> 00:21:08.440]  有歐盟的成員member
[00:21:08.440 --> 00:21:12.240]  好像英國那樣要退出歐盟
[00:21:12.240 --> 00:21:15.640]  但爾利書第七章
[00:21:15.640 --> 00:21:17.120]  就發用四隻獸
[00:21:17.120 --> 00:21:18.600]  第一隻獸是獅子
[00:21:18.600 --> 00:21:20.000]  這個獅子有兩個翅膀
[00:21:20.000 --> 00:21:21.240]  凡是聖經講到翅膀
[00:21:21.240 --> 00:21:24.480]  就是快手快腳的意思
[00:21:24.480 --> 00:21:26.880]  藥櫃有兩個基督帕
[00:21:26.880 --> 00:21:29.760]  每隻基督帕有兩個翅膀
[00:21:29.760 --> 00:21:30.960]  一個翅膀遮住自己
[00:21:30.960 --> 00:21:33.480]  一個翅膀遮住藥櫃
[00:21:33.480 --> 00:21:35.040]  翅膀上滿有眼睛
[00:21:35.040 --> 00:21:36.640]  凡是看到聖經講滿有眼睛
[00:21:36.640 --> 00:21:38.280]  就是說他很knowledgeable
[00:21:38.280 --> 00:21:40.880]  是almost全知
[00:21:40.880 --> 00:21:43.880]  在尼布格尼薩的southern palace裏面
[00:21:43.880 --> 00:21:47.320]  有很多畫是代表當日的巴比倫
[00:21:47.320 --> 00:21:50.480]  有很多畫裏面有兩隻翅膀的獅子
[00:21:50.480 --> 00:21:52.760]  這個就是巴比倫
[00:21:52.760 --> 00:21:55.400]  第二隻紅是講馬代和波斯
[00:21:55.400 --> 00:21:56.480]  兩隻腳站着
[00:21:56.480 --> 00:21:58.600]  一隻這樣一隻這樣的
[00:21:58.600 --> 00:22:01.040]  口裏面含着三條肋骨
[00:22:01.040 --> 00:22:03.480]  當馬代波斯滅了以色列之後
[00:22:03.480 --> 00:22:05.120]  他再滅了三個國家
[00:22:05.120 --> 00:22:06.120]  一個是敘利亞
[00:22:06.120 --> 00:22:07.440]  一個是埃及
[00:22:07.440 --> 00:22:08.720]  還有一個我忘記了
[00:22:08.720 --> 00:22:10.920]  今天不是講這個題目
[00:22:10.920 --> 00:22:14.400]  第三隻手上有個四個頭的炮
[00:22:14.400 --> 00:22:18.400]  這個四個頭的炮代表希臘
[00:22:18.400 --> 00:22:20.200]  希臘亞歷山大死了之後
[00:22:20.200 --> 00:22:21.680]  有四個將軍要瓜分
[00:22:21.680 --> 00:22:23.360]  但是很快手
[00:22:23.360 --> 00:22:24.440]  但是不成功
[00:22:24.440 --> 00:22:26.120]  因爲勢力太弱
[00:22:26.120 --> 00:22:28.880]  就被羅馬take over
[00:22:28.880 --> 00:22:30.600]  當時沒有powerpoint
[00:22:30.600 --> 00:22:32.840]  其實尼布格尼薩王所發的夢
[00:22:32.840 --> 00:22:35.960]  和彈爾尼所發的夢是一樣的
[00:22:35.960 --> 00:22:37.240]  第一個是講巴比倫
[00:22:37.240 --> 00:22:39.160]  第二個是講波斯
[00:22:39.160 --> 00:22:40.720]  第三個是講希臘
[00:22:40.720 --> 00:22:42.000]  第四個是講羅馬
[00:22:42.000 --> 00:22:43.960]  羅馬就是講歐洲
[00:22:43.960 --> 00:22:48.600]  但是講到第四個獸是沒有名的
[00:22:48.600 --> 00:22:54.680]  第四個獸和十隻腳趾有少少分別
[00:22:54.680 --> 00:22:56.720]  這些野獸有七個頭
[00:22:56.720 --> 00:22:57.760]  你數一下真的有七個頭
[00:22:57.760 --> 00:22:58.520]  我數過了
[00:22:58.520 --> 00:23:00.880]  有七個頭有十個國
[00:23:00.880 --> 00:23:02.960]  這七個頭代表七個kingdom
[00:23:02.960 --> 00:23:06.720]  是埃及、亞述、巴比倫、波斯、希臘和羅馬
[00:23:06.720 --> 00:23:09.280]  這個是末世復興的羅馬帝國
[00:23:09.280 --> 00:23:12.560]  是新羅馬帝國,即是今天的歐洲
[00:23:12.560 --> 00:23:14.240]  這個不是狄基督
[00:23:14.240 --> 00:23:17.280]  你十個國,十個國代表有十個王
[00:23:17.280 --> 00:23:18.840]  狄基督出來就是
[00:23:18.840 --> 00:23:22.600]  那十個國之後有隻小國生出來
[00:23:22.600 --> 00:23:25.640]  小國生出來有眼像人的眼
[00:23:25.640 --> 00:23:27.640]  但以理說第七章講到這個獸
[00:23:27.640 --> 00:23:29.080]  那使臘者這樣說
[00:23:29.080 --> 00:23:31.640]  第四個獸是世上必有的第四國
[00:23:31.640 --> 00:23:34.240]  與一切國大不相同
[00:23:34.240 --> 00:23:35.320]  這個就是歐洲
[00:23:35.320 --> 00:23:36.280]  第四個獸
[00:23:36.280 --> 00:23:39.920]  必趁天喫全地並且踐踏嘴爪
[00:23:39.920 --> 00:23:40.920]  至於那十國
[00:23:40.920 --> 00:23:43.600]  就是這國中必興起十王
[00:23:43.600 --> 00:23:45.000]  後來,紅色的字
[00:23:45.000 --> 00:23:46.280]  後來又興起一王
[00:23:46.280 --> 00:23:48.080]  這個就是狄基督了
[00:23:48.080 --> 00:23:50.360]  興起一王與先前的不同
[00:23:50.360 --> 00:23:52.200]  他一出來就制服了
[00:23:52.200 --> 00:23:54.240]  拔了三個國,制服了三個王
[00:23:54.240 --> 00:23:58.120]  他必向至高者說誇大的話
[00:23:58.120 --> 00:24:01.880]  必磨折至高者的性民就是猶太人
[00:24:01.880 --> 00:24:02.880]  必想改猶太人
[00:24:02.880 --> 00:24:05.840]  哇,你改猶太人的律法和節旗
[00:24:05.840 --> 00:24:07.360]  你明天就要他命
[00:24:07.360 --> 00:24:08.680]  他一定要這樣改
[00:24:08.680 --> 00:24:11.040]  姓民必交付他手
[00:24:11.040 --> 00:24:12.840]  一載,二載,半載
[00:24:12.840 --> 00:24:14.280]  有些人不敢讀提事錄
[00:24:14.280 --> 00:24:16.040]  提事錄講得很象徵性
[00:24:16.040 --> 00:24:16.920]  都是抽象的
[00:24:16.920 --> 00:24:18.800]  我們不知道七年大災難是否正確
[00:24:18.800 --> 00:24:19.840]  那七年大災難
[00:24:19.840 --> 00:24:22.120]  是literally 七年
[00:24:22.120 --> 00:24:24.800]  因爲神用四個方法來表達
[00:24:24.800 --> 00:24:26.240]  三年半
[00:24:26.240 --> 00:24:28.560]  第二個就是一載,二載,半載
[00:24:28.560 --> 00:24:30.040]  第三個是四十二個月
[00:24:30.040 --> 00:24:32.480]  第四個是一千二百六十日
[00:24:32.480 --> 00:24:36.200]  以色列的日曆是用陰曆
[00:24:36.200 --> 00:24:37.920]  我們中國人和以色列是同出一源
[00:24:37.920 --> 00:24:40.000]  所以我們中國人用農曆
[00:24:40.000 --> 00:24:41.560]  每年是三百六十日
[00:24:41.560 --> 00:24:44.280]  不是三百六十五日
[00:24:44.280 --> 00:24:50.800]  一會兒有數據給你看看
[00:24:50.800 --> 00:24:56.080]  仕途約翰一書第二章講到小子們
[00:24:56.080 --> 00:24:57.000]  第二章是十八節
[00:24:57.000 --> 00:24:58.320]  小子們如今事沒時了
[00:24:58.320 --> 00:25:01.160]  你們曾經聽見說有拿狄基督的要來
[00:25:01.160 --> 00:25:03.120]  狄基督是一種活動
[00:25:03.120 --> 00:25:04.800]  是狄基督的活動
[00:25:04.800 --> 00:25:06.760]  但狄基督是一個人
[00:25:06.760 --> 00:25:08.720]  蛇的口語是一個人
[00:25:08.720 --> 00:25:10.320]  女人的口語是一個人
[00:25:10.320 --> 00:25:11.400]  這就是耶穌
[00:25:11.400 --> 00:25:13.840]  耶穌基督是女人的口語
[00:25:13.840 --> 00:25:16.760]  因爲祂同徵女瑪利亞所生
[00:25:16.760 --> 00:25:18.120]  我昨晚都講過
[00:25:18.120 --> 00:25:20.400]  亞當是無男無女的
[00:25:20.400 --> 00:25:22.520]  神不是從男從女而來
[00:25:22.520 --> 00:25:24.280]  神用泥土做了亞當
[00:25:24.280 --> 00:25:25.440]  在鼻孔吹下氣
[00:25:25.440 --> 00:25:27.480]  祂就成了有靈的活人
[00:25:27.480 --> 00:25:28.680]  祂是靈靈
[00:25:28.680 --> 00:25:30.160]  靈一是夏娃
[00:25:30.160 --> 00:25:32.880]  夏娃是亞當的肋骨裏做出來的
[00:25:32.880 --> 00:25:34.280]  所以女人的意思就是
[00:25:34.280 --> 00:25:35.960]  男人的骨中的骨
[00:25:35.960 --> 00:25:38.120]  肉中的肉
[00:25:38.120 --> 00:25:38.880]  到耶穌
[00:25:38.880 --> 00:25:40.240]  耶穌是從女人而來
[00:25:40.240 --> 00:25:42.760]  這就是同徵女瑪利亞
[00:25:42.760 --> 00:25:43.920]  是從聖靈懷孕
[00:25:43.920 --> 00:25:46.960]  藥室和耶穌沒有血統關係
[00:25:46.960 --> 00:25:48.080]  這是真真正正
[00:25:48.080 --> 00:25:49.760]  名正言順的女人的口語
[00:25:49.760 --> 00:25:51.560]  但我們是一一
[00:25:51.560 --> 00:25:52.520]  我講零零零一
[00:25:52.520 --> 00:25:54.480]  一零一是講數碼系統
[00:25:54.480 --> 00:25:57.400]  講科技
[00:25:57.400 --> 00:26:00.320]  現在已經有了迪基督出來的活動
[00:26:00.320 --> 00:26:02.840]  人還沒出來
[00:26:02.840 --> 00:26:05.640]  《約翰意書》第一章第七節
[00:26:05.640 --> 00:26:08.720]  因爲世上有很多迷惑人的人出來
[00:26:08.720 --> 00:26:11.160]  他們不承認耶穌基督是道成肉身的
[00:26:11.160 --> 00:26:12.320]  你想知道那個人
[00:26:12.320 --> 00:26:15.120]  不過我們基督徒沒法子看到迪基督出來了
[00:26:15.120 --> 00:26:17.880]  我們已經被提了
[00:26:17.880 --> 00:26:21.360]  被提了我們會後悔的
[00:26:21.360 --> 00:26:24.960]  我也不少機會接觸那些臨死的人
[00:26:24.960 --> 00:26:25.520]  那些病人
[00:26:25.520 --> 00:26:28.200]  我去探望他們 確保他們有救恩
[00:26:28.200 --> 00:26:29.560]  我發現
[00:26:29.560 --> 00:26:32.200]  一個人臨死有些後悔
[00:26:32.200 --> 00:26:33.640]  有個肉身 有個健康
[00:26:33.640 --> 00:26:35.680]  有做得到的事你不去做
[00:26:35.680 --> 00:26:37.240]  想到快要回天家了
[00:26:37.240 --> 00:26:38.480]  知道自己有救恩
[00:26:38.480 --> 00:26:42.240]  但空手見主面
[00:26:42.240 --> 00:26:44.400]  我們的靈魂出了個竅
[00:26:44.400 --> 00:26:45.800]  肉身毀壞了
[00:26:45.800 --> 00:26:47.760]  你可以見到你親愛的人
[00:26:47.760 --> 00:26:48.880]  沒上到天堂前
[00:26:48.880 --> 00:26:50.520]  你之前可以回家見到他
[00:26:50.520 --> 00:26:52.000]  跟他握手 跟他打招呼
[00:26:52.000 --> 00:26:52.760]  手過去了
[00:26:52.760 --> 00:26:56.320]  因爲不是四度空間 是十一度空間
[00:26:56.320 --> 00:26:57.760]  你又觸不到他
[00:26:57.760 --> 00:26:59.200]  你跟我說話他又聽不到
[00:26:59.200 --> 00:27:00.760]  很生氣
[00:27:00.760 --> 00:27:01.920]  我們還有肉身的時候
[00:27:01.920 --> 00:27:04.160]  我爲什麼不去做些事
[00:27:04.160 --> 00:27:05.040]  爲什麼
[00:27:05.040 --> 00:27:09.120]  福音座會有七天的室堂
[00:27:09.120 --> 00:27:10.520]  我們做基督徒做會友的
[00:27:10.520 --> 00:27:12.080]  不是說有福音座會
[00:27:12.080 --> 00:27:13.280]  我坐在那裏
[00:27:13.280 --> 00:27:14.760]  好看點 人多點
[00:27:14.760 --> 00:27:15.480]  不是
[00:27:15.480 --> 00:27:17.640]  你要帶微信主人去
[00:27:17.640 --> 00:27:19.320]  不要自己去
[00:27:19.320 --> 00:27:20.720]  出點本錢
[00:27:20.720 --> 00:27:22.080]  請他喫晚飯
[00:27:22.080 --> 00:27:24.080]  今晚請你喫晚飯
[00:27:24.080 --> 00:27:26.040]  有東西喫人家一定去
[00:27:26.040 --> 00:27:27.640]  你知不知道
[00:27:27.640 --> 00:27:29.080]  有東西喫人家來
[00:27:29.080 --> 00:27:30.720]  教會又破壞很多人來
[00:27:30.720 --> 00:27:35.920]  帶着爸爸媽媽三代出現
[00:27:35.920 --> 00:27:37.960]  他不承認道食耶穌是道食肉身
[00:27:37.960 --> 00:27:40.120]  那些是假的
[00:27:40.120 --> 00:27:41.960]  他是嫡基督
[00:27:41.960 --> 00:27:43.480]  以前曾經有人identify
[00:27:43.480 --> 00:27:44.520]  希特勒是嫡基督
[00:27:44.520 --> 00:27:46.080]  有些說尼克遜總統是嫡基督
[00:27:46.080 --> 00:27:47.360]  今天居然有人說
[00:27:47.360 --> 00:27:48.640]  Bill基是嫡基督
[00:27:48.640 --> 00:27:51.280]  你們這羣人不看聖經嗎
[00:27:51.280 --> 00:27:53.120]  嫡基督有條件的
[00:27:53.120 --> 00:27:55.000]  這個嫡基督有十個characteristics
[00:27:55.000 --> 00:27:55.640]  第一
[00:27:55.640 --> 00:28:00.040]  他在主後476年
[00:28:00.040 --> 00:28:02.160]  他隨時會出現
[00:28:02.160 --> 00:28:04.320]  十王之後出現
[00:28:04.320 --> 00:28:05.080]  第二
[00:28:05.080 --> 00:28:07.480]  他要一出來就毀滅三個王
[00:28:07.480 --> 00:28:07.960]  第三
[00:28:07.960 --> 00:28:11.520]  這個人是大有知識智慧
[00:28:11.520 --> 00:28:12.680]  Bill基有錢
[00:28:12.680 --> 00:28:14.000]  但Bill基也是有良心
[00:28:14.000 --> 00:28:15.120]  他知道自己的錢帶不去
[00:28:15.120 --> 00:28:16.120]  他是微信主人
[00:28:16.120 --> 00:28:17.240]  知道自己的錢帶不去
[00:28:17.240 --> 00:28:18.920]  所以整個foundation
[00:28:18.920 --> 00:28:21.680]  猛捐錢 猛捐錢 沒用的
[00:28:21.680 --> 00:28:25.040]  你靈魂不夠沒用的
[00:28:25.040 --> 00:28:26.720]  這個嫡基督誇大
[00:28:26.720 --> 00:28:27.480]  他很懂事
[00:28:27.480 --> 00:28:29.480]  他什麼都有答案
[00:28:29.480 --> 00:28:30.840]  你這些人不夠他拼的
[00:28:30.840 --> 00:28:31.440]  很有知識
[00:28:31.440 --> 00:28:33.880]  可能懂很多個language
[00:28:33.880 --> 00:28:36.920]  可能用很多個language來講道
[00:28:36.920 --> 00:28:38.880]  不單止中文英文
[00:28:38.880 --> 00:28:42.120]  可能用其他國家的語言來講道
[00:28:42.120 --> 00:28:43.720]  他沒有知識也有智慧
[00:28:43.720 --> 00:28:45.040]  誇大
[00:28:45.040 --> 00:28:45.880]  他要殺害聖民
[00:28:45.880 --> 00:28:48.120]  他最初一出來的時候
[00:28:48.120 --> 00:28:49.840]  他很可愛
[00:28:49.840 --> 00:28:50.960]  我講太平
[00:28:50.960 --> 00:28:51.600]  不要緊
[00:28:51.600 --> 00:28:52.880]  個個講global warming
[00:28:52.880 --> 00:28:55.960]  我有辦法
[00:28:55.960 --> 00:28:56.960]  和以色列立約
[00:28:56.960 --> 00:29:00.960]  我爲你建一個聖殿
[00:29:00.960 --> 00:29:03.640]  以色列根本不需要聖殿
[00:29:03.640 --> 00:29:04.760]  因爲耶穌來了之後
[00:29:04.760 --> 00:29:05.720]  我們敬拜上帝
[00:29:05.720 --> 00:29:09.880]  不需要由以色列去耶路撒冷的聖殿敬拜
[00:29:09.880 --> 00:29:13.040]  因爲耶穌是神人相會的地方
[00:29:13.040 --> 00:29:15.960]  他們只可以用心靈和誠實敬拜主
[00:29:15.960 --> 00:29:16.720]  夠了
[00:29:16.720 --> 00:29:18.080]  在操場可以敬拜神
[00:29:18.080 --> 00:29:18.960]  在這裏可以敬拜神
[00:29:18.960 --> 00:29:20.400]  在家裏也可以敬拜神
[00:29:20.400 --> 00:29:21.840]  因爲耶穌已經來了
[00:29:21.840 --> 00:29:24.120]  他是神人相會的地方
[00:29:24.120 --> 00:29:25.640]  以前是靠會幕
[00:29:25.640 --> 00:29:27.040]  靠聖殿
[00:29:27.040 --> 00:29:31.160]  耶和華神在會幕中向摩西說話
[00:29:31.160 --> 00:29:34.080]  耶和華神在會幕中向約書亞說話
[00:29:34.080 --> 00:29:34.880]  但是現在不需要
[00:29:34.880 --> 00:29:36.160]  現在沒有會幕
[00:29:36.160 --> 00:29:37.760]  耶穌就是那個會幕
[00:29:37.760 --> 00:29:38.880]  祂不是那塊石
[00:29:38.880 --> 00:29:40.360]  祂不是那個建築物
[00:29:40.360 --> 00:29:42.480]  祂就是神人相會的地方
[00:29:42.480 --> 00:29:44.760]  耶穌對撒瑪利亞
[00:29:44.760 --> 00:29:46.920]  井旁的撒瑪利亞婦人說
[00:29:46.920 --> 00:29:48.160]  因爲神是個靈
[00:29:48.160 --> 00:29:50.600]  敬拜祂的用心靈和誠實
[00:29:50.600 --> 00:29:51.480]  夠了
[00:29:51.480 --> 00:29:55.800]  我們今天不需要去耶路撒冷
[00:29:55.800 --> 00:29:57.560]  他要殺害神的子民
[00:29:57.560 --> 00:29:59.800]  一開始就和猶太人納約
[00:29:59.800 --> 00:30:01.240]  懶聰明懶好心
[00:30:01.240 --> 00:30:02.160]  給你建一個聖殿
[00:30:02.160 --> 00:30:04.600]  你可以獻祭
[00:30:04.600 --> 00:30:06.440]  但是這個聖殿是爲魔鬼建的
[00:30:06.440 --> 00:30:07.560]  不是爲以色列建的
[00:30:07.560 --> 00:30:09.200]  我一會兒有經文給你看
[00:30:09.200 --> 00:30:10.400]  啓示錄說道
[00:30:10.400 --> 00:30:12.560]  撒旦自己衝入聖殿
[00:30:12.560 --> 00:30:14.560]  坐在那個位置
[00:30:14.560 --> 00:30:16.320]  假裝是神
[00:30:16.320 --> 00:30:17.600]  承認啓示錄說
[00:30:17.600 --> 00:30:18.680]  凡是生命
[00:30:18.680 --> 00:30:19.520]  自古以來
[00:30:19.520 --> 00:30:22.520]  生命冊上沒有祂名字的那羣人
[00:30:22.520 --> 00:30:26.400]  都去那裏來敬拜撒旦
[00:30:26.400 --> 00:30:27.240]  撒旦要學神
[00:30:27.240 --> 00:30:29.640]  他學神三魂一體是失敗的
[00:30:29.640 --> 00:30:31.800]  我一會兒跟你說
[00:30:31.800 --> 00:30:33.600]  修改日期
[00:30:33.600 --> 00:30:34.680]  被世人敬拜
[00:30:34.680 --> 00:30:36.120]  世人想他
[00:30:36.120 --> 00:30:37.400]  這個真的好
[00:30:37.400 --> 00:30:40.360]  首先做歐洲的王
[00:30:40.360 --> 00:30:41.240]  三年半之後
[00:30:41.240 --> 00:30:45.120]  不如擁護他做世界的王
[00:30:45.120 --> 00:30:47.400]  這個就是第一個引出來的
[00:30:47.400 --> 00:30:49.080]  一個騎白馬的
[00:30:49.080 --> 00:30:50.240]  手拿着弓
[00:30:50.240 --> 00:30:51.280]  勝了又勝
[00:30:51.280 --> 00:30:51.840]  就是這個意思
[00:30:51.840 --> 00:30:52.720]  有弓無戰
[00:30:52.720 --> 00:30:54.520]  就是說他有先進的武器
[00:30:54.520 --> 00:30:55.480]  但是他不會用
[00:30:55.480 --> 00:30:56.680]  所以沒有戰爭
[00:30:56.680 --> 00:30:57.240]  勝了又勝
[00:30:57.240 --> 00:30:58.120]  他勝兩次
[00:30:58.120 --> 00:30:59.000]  做兩次的王
[00:30:59.000 --> 00:31:00.480]  第一次是做歐洲的王
[00:31:00.480 --> 00:31:02.520]  第二次是做世界的王
[00:31:02.520 --> 00:31:04.840]  但是要做一件事
[00:31:04.840 --> 00:31:06.520]  要犧牲以色列
[00:31:06.520 --> 00:31:08.880]  要殺光所有猶太人
[00:31:08.880 --> 00:31:11.120]  所以後三年半
[00:31:11.120 --> 00:31:12.960]  阿米加多頓平原大戰
[00:31:12.960 --> 00:31:14.760]  就是他們搞起的
[00:31:14.760 --> 00:31:17.360]  基督的大本營就是巴比倫
[00:31:17.360 --> 00:31:21.200]  基督的大本營就是耶路撒冷
[00:31:21.200 --> 00:31:23.720]  要統治以色列三年半
[00:31:23.720 --> 00:31:26.000]  撒旦要把能力給他
[00:31:26.000 --> 00:31:27.280]  人們會供奉他
[00:31:27.280 --> 00:31:29.480]  他要殺害信徒
[00:31:29.480 --> 00:31:30.880]  當然不是現在的信徒
[00:31:30.880 --> 00:31:31.600]  教會被提
[00:31:31.600 --> 00:31:32.720]  地上沒有信徒了
[00:31:32.720 --> 00:31:33.360]  地上沒有信徒
[00:31:33.360 --> 00:31:34.960]  誰傳福音
[00:31:34.960 --> 00:31:36.840]  我一會兒會說
[00:31:36.840 --> 00:31:39.400]  但以理屬於第七章第八節
[00:31:39.400 --> 00:31:42.120]  我正觀看這十個國
[00:31:42.120 --> 00:31:43.720]  見其中有掌握一個小國
[00:31:43.720 --> 00:31:45.600]  先前的國中有三國
[00:31:45.600 --> 00:31:48.000]  在這國前連根被他拔出來
[00:31:48.000 --> 00:31:48.920]  這國有眼
[00:31:48.920 --> 00:31:49.680]  像人的眼
[00:31:49.680 --> 00:31:51.360]  有口說誇大的話
[00:31:51.360 --> 00:31:53.080]  凡是眼是代表知道
[00:31:53.080 --> 00:31:54.400]  所以英文
[00:31:54.400 --> 00:31:55.640]  你明白嗎
[00:31:55.640 --> 00:31:56.720]  I understand
[00:31:56.720 --> 00:31:58.320]  有些人說不需要講
[00:31:58.320 --> 00:32:00.400]  I see
[00:32:00.400 --> 00:32:02.320]  有眼看到就代表你明白
[00:32:02.320 --> 00:32:03.880]  這個迪基督
[00:32:03.880 --> 00:32:04.800]  這國有眼
[00:32:04.800 --> 00:32:06.720]  好像人的眼
[00:32:06.720 --> 00:32:08.120]  He is knowledgeable
[00:32:08.120 --> 00:32:10.200]  No doubt
[00:32:10.200 --> 00:32:11.840]  那隻獸不是迪基督
[00:32:11.840 --> 00:32:13.160]  是那個國
