
[00:00:00.000 --> 00:00:03.960]  復活節正如我們師班指揮所說
[00:16:43.800 --> 00:16:46.520]  我們榮華富貴
[00:16:46.520 --> 00:16:47.560]  一路走的時候
[00:16:47.560 --> 00:16:51.400]  咦 可能是上去德國的時候
[00:16:51.400 --> 00:16:53.840]  誰的貢獻最多呢
[00:16:53.840 --> 00:16:55.920]  誰最偉大呢
[00:16:55.920 --> 00:16:57.000]  一路走的時候
[00:16:57.000 --> 00:16:58.120]  就一路打我勁
[00:16:58.120 --> 00:16:59.920]  我勁一點
[00:16:59.920 --> 00:17:01.160]  你這些不行的
[00:17:01.160 --> 00:17:02.080]  我就厲害
[00:17:02.080 --> 00:17:03.040]  我做得多好
[00:17:03.040 --> 00:17:05.840]  你不行啊
[00:17:05.840 --> 00:17:07.080]  大家在爭辯
[00:17:07.080 --> 00:17:08.160]  聖經說
[00:17:08.160 --> 00:17:09.960]  耶穌就知道你們在爭辯什麼
[00:17:09.960 --> 00:17:11.080]  所以去到加伯隆的時候
[00:17:11.080 --> 00:17:12.600]  你們在說什麼
[00:17:12.600 --> 00:17:14.840]  個個不敢出聲
[00:17:14.840 --> 00:17:15.720]  個個不敢出聲
[00:17:15.720 --> 00:17:16.120]  為什麼呢
[00:17:16.120 --> 00:17:16.880]  因為聖經說
[00:17:16.880 --> 00:17:19.320]  他們爭論誰偉大
[00:17:19.320 --> 00:17:23.360]  誰最偉大
[00:17:23.360 --> 00:17:25.560]  弟兄姊妹
[00:17:25.560 --> 00:17:27.000]  人是要上進的
[00:17:27.000 --> 00:17:28.120]  要進步的
[00:17:28.120 --> 00:17:29.120]  聖經也鼓勵我們
[00:17:29.120 --> 00:17:30.320]  人應該上進
[00:17:30.320 --> 00:17:32.360]  人應該要進步
[00:17:32.360 --> 00:17:34.280]  但是如果到了一個地步
[00:17:34.280 --> 00:17:36.640]  我們要踐踏他人
[00:17:36.640 --> 00:17:43.040]  而突出自己那種偉大和成就
[00:17:43.040 --> 00:17:46.480]  我們就要很小心了
[00:17:46.480 --> 00:17:48.320]  當我們要踩低別人
[00:17:48.320 --> 00:17:51.400]  讓我們的貢獻
[00:17:51.400 --> 00:17:54.880]  能夠顯露在人的眼前的時候
[00:17:54.880 --> 00:17:58.680]  我們會變得越來越自我中心
[00:17:58.680 --> 00:18:00.440]  不斷的去看自己
[00:18:00.440 --> 00:18:02.600]  然後你越自我
[00:18:02.600 --> 00:18:06.000]  你就越失去那個客觀性
[00:18:06.000 --> 00:18:06.840]  只看自己
[00:18:06.840 --> 00:18:07.880]  看著自己
[00:18:07.880 --> 00:18:08.880]  我做到什麼
[00:18:08.880 --> 00:18:10.320]  我能夠完成什麼
[00:18:10.320 --> 00:18:12.360]  我多厲害
[00:18:12.360 --> 00:18:15.840]  我們看不到別人的優點
[00:18:15.840 --> 00:18:18.440]  看不到別人能夠做什麼
[00:18:18.440 --> 00:18:23.960]  只看到自己能夠做什麼
[00:18:23.960 --> 00:18:25.560]  越來越自大
[00:18:25.560 --> 00:18:30.560]  越來越失去客觀性
[00:18:30.560 --> 00:18:34.400]  剛才我在網上看到
[00:18:34.400 --> 00:18:35.560]  Andy Stanley
[00:18:35.560 --> 00:18:36.760]  大家有沒有聽過他的牧師
[00:18:36.760 --> 00:18:38.080]  Charles Stanley的兒子
[00:18:38.080 --> 00:18:39.400]  Love Point Church
[00:18:39.400 --> 00:18:42.920]  很大的Megachurch
[00:18:42.920 --> 00:18:44.840]  很成功的牧師
[00:18:44.840 --> 00:18:47.320]  很多人look up to him
[00:18:47.320 --> 00:18:49.440]  但是他剛剛說了哪裏
[00:18:49.440 --> 00:18:52.880]  幾乎被人駡到死
[00:18:52.880 --> 00:18:54.960]  是被牧師駡他
[00:18:54.960 --> 00:18:56.360]  為什麼呢
[00:18:56.360 --> 00:18:58.200]  因為Andy Stanley在講道裏面
[00:18:58.200 --> 00:19:00.160]  他跟那些家長說
[00:19:00.160 --> 00:19:04.760]  如果你們不把小朋友帶到大教會
[00:19:04.760 --> 00:19:06.720]  留在小教會
[00:19:06.720 --> 00:19:09.280]  你不讓小朋友在大教會當中
[00:19:09.280 --> 00:19:11.120]  能夠有分靈的牧養
[00:19:11.120 --> 00:19:12.240]  分靈的主學
[00:19:12.240 --> 00:19:14.720]  分靈的小組
[00:19:14.720 --> 00:19:16.760]  讓他們不厭惡教會
[00:19:16.760 --> 00:19:20.960]  You are so selfish
[00:19:20.960 --> 00:19:22.160]  聽到他說什麼嗎
[00:19:22.160 --> 00:19:26.360]  他說那些家長把小朋友帶到大教會
[00:19:26.360 --> 00:19:27.480]  你不把小朋友帶到大教會
[00:19:27.480 --> 00:19:29.200]  留在小教會
[00:19:29.200 --> 00:19:30.640]  一百幾十人
[00:19:30.640 --> 00:19:32.640]  小朋友都在那裏
[00:19:32.640 --> 00:19:34.360]  誰知道他們不喜歡教會
[00:19:34.360 --> 00:19:36.080]  所以把小朋友帶到大教會
[00:19:36.080 --> 00:19:40.320]  讓他們能夠參加不同的小組
[00:19:40.320 --> 00:19:41.320]  和主要學的時候
[00:19:41.320 --> 00:19:42.240]  他們就會喜歡教會
[00:19:42.240 --> 00:19:43.200]  就會留在那裏
[00:19:43.200 --> 00:19:44.160]  你們不這樣做
[00:19:44.160 --> 00:19:45.120]  你們太自私了
[00:19:45.120 --> 00:19:48.720]  就是為了自己喜歡的那班人
[00:19:48.720 --> 00:19:51.920]  難怪被牧師駡他
[00:19:51.920 --> 00:19:53.000]  因為在美國
[00:19:53.000 --> 00:19:56.080]  七成以上都是小教會
[00:19:56.080 --> 00:19:59.200]  得罪了所有人
[00:19:59.200 --> 00:20:01.800]  事實上當我看到這個報道的時候
[00:20:01.800 --> 00:20:04.600]  我記得從前有一個牧師朋友告訴我
[00:20:04.600 --> 00:20:08.120]  有一個香港超級教會的牧師
[00:20:08.120 --> 00:20:10.880]  Megachurch是一個很大的教會
[00:20:10.880 --> 00:20:12.480]  有人請他來美國講道教
[00:20:12.480 --> 00:20:14.400]  教教會增長
[00:20:14.400 --> 00:20:16.000]  其實是好事
[00:20:16.000 --> 00:20:17.200]  問題是什麼
[00:20:17.200 --> 00:20:18.640]  你的方法不行
[00:20:18.640 --> 00:20:20.040]  你的做法不行
[00:20:20.040 --> 00:20:25.200]  你這樣一定會死的 你跟著我吧
[00:20:25.200 --> 00:20:28.920]  大家明白我說什麼嗎
[00:20:28.920 --> 00:20:31.680]  當我們太看重自己的成就
[00:20:31.680 --> 00:20:34.240]  太看重我們做了什麼出來
[00:20:34.240 --> 00:20:36.440]  太看重我們自己的貢獻
[00:20:36.440 --> 00:20:40.600]  就很容易
[00:20:40.600 --> 00:20:43.640]  看不到上帝的工作
[00:20:43.640 --> 00:20:47.440]  很容易看不到耶穌的恩典
[00:20:47.440 --> 00:20:53.880]  很容易看不到我們真的可以為教會貢獻什麼
[00:20:53.880 --> 00:20:57.040]  你明白我說什麼嗎
[00:20:57.040 --> 00:21:00.960]  所以很多時候為什麼我們有盲點
[00:21:00.960 --> 00:21:04.560]  少年的財主太著重自己的財富
[00:21:04.560 --> 00:21:08.360]  另一些人太著重自己的成就
[00:21:08.360 --> 00:21:09.360]  還有一班人呢
[00:21:09.360 --> 00:21:11.120]  都是門徒來的
[00:21:11.120 --> 00:21:12.600]  還有一班人是什麼呢
[00:21:12.600 --> 00:21:16.520]  太看重自己的地位身份
[00:21:16.520 --> 00:21:20.280]  西彼太的兒子雅昆和約翰見耶穌
[00:21:20.280 --> 00:21:20.920]  什麼事幹呢
[00:21:20.920 --> 00:21:23.000]  他說老師我們有一個請求
[00:21:23.000 --> 00:21:25.080]  希望你能夠答應
[00:21:25.080 --> 00:21:28.800]  耶穌說要我為你做什麼
[00:21:28.800 --> 00:21:30.040]  他沒有回答說
[00:21:30.040 --> 00:21:33.360]  當你坐在榮耀的寶座上的時候
[00:21:33.360 --> 00:21:37.000]  請讓我們跟你坐在一起
[00:21:37.000 --> 00:21:39.960]  一個在左邊一個在右邊
[00:21:39.960 --> 00:21:45.160]  行不行啊
[00:21:45.160 --> 00:21:48.040]  你說呢
[00:21:48.040 --> 00:21:50.640]  大家覺得雅昆和約翰
[00:21:50.640 --> 00:21:52.640]  他們看重的是什麼
[00:21:52.640 --> 00:21:55.040]  他們看重的是什麼
[00:21:55.040 --> 00:21:56.160]  我剛才說了
[00:21:56.160 --> 00:21:58.640]  地位和身份
[00:21:58.640 --> 00:22:00.680]  他們希望將來能夠坐在
[00:22:00.680 --> 00:22:04.080]  耶穌寶座的左邊和右邊
[00:22:04.080 --> 00:22:05.160]  他們是兩兄弟
[00:22:05.160 --> 00:22:06.560]  所以大家不分彼此
[00:22:06.560 --> 00:22:09.800]  但其他門徒都是跟著我們
[00:22:09.800 --> 00:22:13.760]  都在我們的下邊
[00:22:13.760 --> 00:22:16.800]  有些人不太看重財富
[00:22:16.800 --> 00:22:19.720]  有些人不太看重自己的成就
[00:22:19.720 --> 00:22:22.200]  最重要是自己夠不夠威風
[00:22:22.200 --> 00:22:24.240]  我坐在哪裏
[00:22:24.240 --> 00:22:25.440]  我的地位在哪裏
[00:22:25.440 --> 00:22:27.080]  我的身份在哪裏
[00:22:27.080 --> 00:22:31.920]  直以賺取別人對我們的尊重
[00:22:31.920 --> 00:22:35.120]  所以很多人是努力地向上爬
[00:22:35.120 --> 00:22:37.480]  希望能爬到頂峰
[00:22:37.480 --> 00:22:38.520]  但爬到頂峰的時候
[00:22:38.520 --> 00:22:41.120]  他們不知道
[00:22:41.120 --> 00:22:44.640]  他們不是看到萬物都在自己的腳下
[00:22:44.640 --> 00:22:47.520]  如果你爬過上山頂的話
[00:22:47.520 --> 00:22:48.560]  真的是最高的
[00:22:48.560 --> 00:22:49.520]  我沒有試過
[00:22:49.520 --> 00:22:51.720]  不過看圖畫和電影都看過
[00:22:51.720 --> 00:22:52.560]  爬到頂峰的時候
[00:22:52.560 --> 00:22:53.360]  就四處看
[00:22:53.360 --> 00:22:54.160]  四處都白濛濛
[00:22:54.160 --> 00:22:56.760]  什麼都看不到
[00:22:56.760 --> 00:23:00.480]  亞非爾士峰就上到去
[00:23:00.480 --> 00:23:02.160]  上到山頂的時候
[00:23:02.160 --> 00:23:03.720]  你以為看不到世界嗎
[00:23:03.720 --> 00:23:04.280]  你看不到
[00:23:04.280 --> 00:23:06.240]  什麼都看不到
[00:23:06.240 --> 00:23:07.640]  再沒有人生的目標
[00:23:07.640 --> 00:23:10.120]  再沒有人生的方向
[00:23:10.120 --> 00:23:15.520]  而且高處不勝寒
[00:23:15.520 --> 00:23:21.600]  所以耶穌知道門徒看這些東西
[00:23:21.600 --> 00:23:24.320]  於是對他們說
[00:23:24.320 --> 00:23:27.680]  你們也知道世上那些被認為是統治者的
[00:23:27.680 --> 00:23:30.000]  有權管轄人民
[00:23:30.000 --> 00:23:32.800]  領袖也有權支配人民
[00:23:32.800 --> 00:23:35.320]  但是你們卻不是這樣
[00:23:35.320 --> 00:23:37.920]  你們當中誰要作大人物
[00:23:37.920 --> 00:23:40.440]  誰就得作你們的僕人
[00:23:40.440 --> 00:23:42.040]  誰要居守
[00:23:42.040 --> 00:23:45.960]  誰就得做大眾的奴僕
[00:23:45.960 --> 00:23:48.760]  耶穌教導門徒什麼呢
[00:23:48.760 --> 00:23:51.160]  祂說你們以為在上位
[00:23:51.160 --> 00:23:52.480]  甚至有權柄
[00:23:52.480 --> 00:23:54.200]  有位置
[00:23:54.200 --> 00:23:56.880]  而且還有相對的權力
[00:23:56.880 --> 00:23:58.280]  你就可以管轄人
[00:23:58.280 --> 00:23:59.000]  影響人
[00:23:59.000 --> 00:24:00.560]  很多人喜歡這樣
[00:24:00.560 --> 00:24:03.080]  於是一生的努力就去追求
[00:24:03.080 --> 00:24:05.920]  怎樣爭取更高的權位
[00:24:05.920 --> 00:24:08.120]  沒錯
[00:24:08.120 --> 00:24:14.280]  在世上權位是一種很強的驅動力
[00:24:14.280 --> 00:24:17.000]  推你去做一些事
[00:24:17.000 --> 00:24:17.920]  但是弟兄姊妹
[00:24:17.920 --> 00:24:18.800]  如果我們相信耶穌
[00:24:18.800 --> 00:24:19.800]  我們明白聖經的時候
[00:24:19.800 --> 00:24:22.240]  我們不要看錯了
[00:24:22.240 --> 00:24:23.800]  這些是我們的盲點
[00:24:23.800 --> 00:24:24.840]  不要看錯了
[00:24:24.840 --> 00:24:30.000]  權位應該是用來服侍人
[00:24:30.000 --> 00:24:32.920]  不是用來支配人
[00:24:32.920 --> 00:24:35.160]  如果我們想得到更多的權位
[00:24:35.160 --> 00:24:36.960]  以致我們能夠影響更多的人
[00:24:36.960 --> 00:24:39.600]  支配人的時候
[00:24:39.600 --> 00:24:43.280]  這個我們完全錯過了
[00:24:43.280 --> 00:24:44.400]  追求權位的人
[00:24:44.400 --> 00:24:50.680]  如果不把人民放在他的心中
[00:24:50.680 --> 00:24:52.000]  不看重他們的人民
[00:24:52.000 --> 00:24:53.040]  不理他們的感受
[00:24:53.040 --> 00:24:54.680]  不理他們的看法
[00:24:54.680 --> 00:24:57.280]  不當他們是自己服侍的對象
[00:24:57.280 --> 00:24:59.360]  無論你多努力也好
[00:24:59.360 --> 00:25:01.080]  你可能真的做很多事
[00:25:01.080 --> 00:25:01.720]  你很努力
[00:25:01.720 --> 00:25:03.440]  你很用心
[00:25:03.440 --> 00:25:04.840]  做好自己想做的事
[00:25:04.840 --> 00:25:06.880]  但是你會發覺
[00:25:06.880 --> 00:25:12.360]  你完全錯過了標誌
[00:25:12.360 --> 00:25:15.400]  做的事做很多
[00:25:15.400 --> 00:25:16.480]  你覺得自己很偉大
[00:25:16.480 --> 00:25:19.600]  但是原來一點都不能夠幫助到
[00:25:19.600 --> 00:25:21.960]  你的市民、百姓
[00:25:21.960 --> 00:25:23.920]  是無的放矢
[00:25:23.920 --> 00:25:26.120]  所以做的事徒勞無功
[00:25:26.120 --> 00:25:27.400]  沒有人欣賞不得已
[00:25:27.400 --> 00:25:30.600]  還會引起別人的謾罵
[00:25:30.600 --> 00:25:31.600]  所以原來
[00:25:31.600 --> 00:25:34.160]  如果神有一天給我們權位
[00:25:34.160 --> 00:25:35.440]  有影響力
[00:25:35.440 --> 00:25:38.240]  是要用來服侍別人
[00:25:38.240 --> 00:25:41.160]  不是用來支配別人
[00:25:41.160 --> 00:25:42.000]  感謝主
[00:25:42.000 --> 00:25:43.080]  我們今天還有視覺
[00:25:43.080 --> 00:25:44.480]  我剛才已經說過
[00:25:44.480 --> 00:25:45.560]  起碼能夠看到東西
[00:25:45.560 --> 00:25:47.800]  雖然又要戴眼鏡
[00:25:47.800 --> 00:25:49.200]  但是弟兄姊妹
[00:25:49.200 --> 00:25:52.400]  請我們不要忘記
[00:25:52.400 --> 00:25:56.960]  你和我都有盲點
[00:25:56.960 --> 00:25:58.960]  同意嗎
[00:25:58.960 --> 00:26:02.720]  你和我都有盲點
[00:26:02.720 --> 00:26:04.360]  無論你在教會裡面
[00:26:04.360 --> 00:26:06.320]  參與什麼的侍奉
[00:26:06.320 --> 00:26:08.080]  你參加敬拜隊也好
[00:26:08.080 --> 00:26:14.040]  錄影負責的金馬也好
[00:26:14.040 --> 00:26:16.360]  或者參加小組的服侍
[00:26:16.360 --> 00:26:19.280]  或者是門徒訓練
[00:26:19.280 --> 00:26:20.800]  青年工作、兒童工作
[00:26:20.800 --> 00:26:22.120]  大家很努力
[00:26:22.120 --> 00:26:23.320]  越做越有經驗
[00:26:23.320 --> 00:26:24.560]  越做越好
[00:26:24.560 --> 00:26:26.520]  但是我們更加要小心
[00:26:26.520 --> 00:26:28.480]  當我們去到那個位置的時候
[00:26:28.480 --> 00:26:31.520]  我們的盲點可能會越來越大
[00:26:31.520 --> 00:26:34.520]  只看到自己所做的事
[00:26:34.520 --> 00:26:37.120]  看不到別人所做的事
[00:26:37.120 --> 00:26:42.280]  所以這是今天我們大家要學習的地方
[00:26:42.280 --> 00:26:43.800]  學習看到自己的盲點
[00:26:43.800 --> 00:26:45.760]  特別是那些屬靈的盲點
[00:26:45.760 --> 00:26:47.080]  我們就能夠做好自己的工作
[00:26:47.080 --> 00:26:51.120]  否則我們永遠只會停留在現在這個階段
[00:26:51.120 --> 00:26:53.520]  但是聖經裡面這個盲眼的人
[00:26:53.520 --> 00:26:54.720]  我們剛才叫什麼名字
[00:26:54.720 --> 00:26:56.320]  叫巴底馬
[00:26:56.320 --> 00:26:58.600]  他是盲的
[00:26:58.600 --> 00:26:59.480]  穿黑衣的
[00:26:59.480 --> 00:27:00.560]  吃飽飯的
[00:27:00.560 --> 00:27:02.280]  很明顯沒有什麼機會受教育
[00:27:02.280 --> 00:27:03.040]  沒有眼睛
[00:27:03.040 --> 00:27:05.520]  怎麼讀書、怎麼寫字、怎麼看東西呢
[00:27:05.520 --> 00:27:07.120]  沒有受過什麼教育
[00:27:07.120 --> 00:27:08.720]  沒有做過什麼工作
[00:27:08.720 --> 00:27:11.400]  但是我相信猶太人的傳統
[00:27:11.400 --> 00:27:13.200]  他們從小在家裡
[00:27:13.200 --> 00:27:15.520]  父母就教他們
[00:27:15.520 --> 00:27:18.920]  耶和華上帝怎麼帶領以色列人出埃及
[00:27:18.920 --> 00:27:21.400]  經歷過種種
[00:27:21.400 --> 00:27:23.920]  他們很熟悉猶太人的歷史
[00:27:23.920 --> 00:27:26.960]  巴底馬經常在外面黑吃
[00:27:26.960 --> 00:27:29.560]  黑吃的時候在街上聽到很多人說話
[00:27:29.560 --> 00:27:31.240]  可能他聽過
[00:27:31.240 --> 00:27:36.480]  聽過耶穌這個人所做的每一件事
[00:27:36.480 --> 00:27:40.160]  那裡傳得沸沸揚揚
[00:27:40.160 --> 00:27:42.560]  這個人雖然眼睛沒有了視覺
[00:27:42.560 --> 00:27:43.960]  看不到東西
[00:27:43.960 --> 00:27:46.600]  但是他心靈的那種眼目
[00:27:46.600 --> 00:27:50.600]  竟然看到今天很多我們看不到的事
[00:27:50.600 --> 00:27:54.960]  這個盲眼的人能夠看到什麼呢
[00:27:54.960 --> 00:27:57.560]  我相信第一件事他看到的是什麼
[00:27:57.560 --> 00:27:59.160]  自己的需要
[00:27:59.160 --> 00:28:04.360]  巴底馬他看到自己的需要是什麼
[00:28:04.360 --> 00:28:07.160]  耶穌來靠近耶利哥的地方
[00:28:07.160 --> 00:28:10.160]  一個盲人在路旁討飯
[00:28:10.160 --> 00:28:12.760]  你覺得這個人的需要是什麼呢
[00:28:12.760 --> 00:28:15.160]  他知道自己的需要是什麼
[00:28:15.160 --> 00:28:19.960]  從聖經裡面你覺得這個人的需要是什麼呢
[00:28:19.960 --> 00:28:23.960]  不是肚子餓沒飯吃
[00:28:23.960 --> 00:28:27.560]  不是沒錢沒人周濟
[00:28:27.560 --> 00:28:29.360]  那是什麼呢
[00:28:29.360 --> 00:28:31.560]  看不見
[00:28:31.560 --> 00:28:32.160]  看不見
[00:28:32.160 --> 00:28:33.560]  這個才是最終的問題
[00:28:33.560 --> 00:28:35.160]  這個才是最大的需要
[00:28:35.160 --> 00:28:37.560]  能夠看到東西就可以開始做工
[00:28:37.560 --> 00:28:40.360]  可以做很多其他不同的事
[00:28:40.360 --> 00:28:43.160]  他知道最大的需要不是沒東西吃
[00:28:43.160 --> 00:28:44.760]  不然怎麼熬這麼久
[00:28:44.760 --> 00:28:46.360]  最大的需要不是沒人幫
[00:28:46.360 --> 00:28:49.160]  社會裡面如果大家知道要幫忙周濟
[00:28:49.160 --> 00:28:51.560]  是黑眼、傷殘的人
[00:28:51.560 --> 00:28:55.560]  這是猶太人社區裡面一個傳統
[00:28:55.560 --> 00:28:59.160]  但是他知道他最大的需要就是能夠看見
[00:28:59.160 --> 00:29:00.960]  所以當耶穌叫到他面前的時候
[00:29:00.960 --> 00:29:02.160]  你要我為你做什麼
[00:29:02.160 --> 00:29:03.160]  他怎麼說
[00:29:03.160 --> 00:29:05.560]  我要能看見
[00:29:05.560 --> 00:29:08.160]  我要能夠看到
[00:29:08.160 --> 00:29:11.160]  我發覺今天我們很多人
[00:29:11.160 --> 00:29:13.560]  在座當中或者我們朋友裡面
[00:29:13.560 --> 00:29:15.960]  大家看看
[00:29:15.960 --> 00:29:17.960]  我們當中很多人不是沒飯吃
[00:29:17.960 --> 00:29:19.160]  不是沒衣服穿
[00:29:19.160 --> 00:29:20.160]  不是沒工作
[00:29:20.160 --> 00:29:22.560]  不是沒房子沒汽車
[00:29:22.560 --> 00:29:27.160]  事實上多過我們能夠去吃的東西
[00:29:27.160 --> 00:29:29.160]  多過我們能夠穿的衣服
[00:29:29.160 --> 00:29:31.560]  大家自己衣櫃數一數有多少件衣服
[00:29:31.560 --> 00:29:33.560]  起碼一二百件
[00:29:33.560 --> 00:29:35.560]  可能三四百件也不一定
[00:29:35.560 --> 00:29:38.160]  鞋也幾十雙
[00:29:38.160 --> 00:29:40.160]  我不是只說女人
[00:29:40.160 --> 00:29:41.160]  男士也是
[00:29:41.160 --> 00:29:43.160]  走路拿個鞋打球一隻鞋
[00:29:43.160 --> 00:29:45.160]  跑步一雙鞋
[00:29:45.160 --> 00:29:50.360]  我都穿不完這麼多衣服
[00:29:50.360 --> 00:29:51.560]  穿不完這麼多鞋
[00:29:51.560 --> 00:29:53.560]  穿不完這麼多東西
[00:29:53.560 --> 00:29:55.560]  家裡多過一間房
[00:29:55.560 --> 00:29:57.560]  有沒有空房沒有用
[00:29:57.560 --> 00:30:00.560]  車房裡面有沒有車很少開
[00:30:00.560 --> 00:30:01.560]  因為不用去那麼多車
[00:30:01.560 --> 00:30:02.560]  今天開一部
[00:30:02.560 --> 00:30:07.560]  改天開另一部
[00:30:07.560 --> 00:30:08.560]  我發覺今天我們很多人
[00:30:08.560 --> 00:30:10.560]  不是需要這些東西
[00:30:10.560 --> 00:30:12.560]  我們需要的是什麼
[00:30:12.560 --> 00:30:17.560]  是看到自己真正的需要
[00:30:17.560 --> 00:30:19.560]  你知不知道你自己
[00:30:19.560 --> 00:30:20.560]  真正的需要是什麼
[00:30:20.560 --> 00:30:22.560]  你見不見到
[00:30:22.560 --> 00:30:23.560]  看不看到
[00:30:23.560 --> 00:30:25.560]  你明不明白
[00:30:25.560 --> 00:30:27.560]  第一件事我想告訴你
[00:30:27.560 --> 00:30:28.560]  就算你信耶穌也好
[00:30:28.560 --> 00:30:29.560]  其實我們真正需要的是
[00:30:29.560 --> 00:30:34.560]  要能夠時時見到神
[00:30:34.560 --> 00:30:37.560]  你時時見到神嗎
[00:30:37.560 --> 00:30:38.560]  你有沒有時時看到神
[00:30:38.560 --> 00:30:40.560]  在你心靈當中的作為
[00:30:40.560 --> 00:30:41.560]  你有沒有時時看到神
[00:30:41.560 --> 00:30:44.560]  在我們教會當中的工作
[00:30:44.560 --> 00:30:45.560]  你有沒有看到神
[00:30:45.560 --> 00:30:49.560]  怎樣去招引你帶領你幫助你
[00:30:49.560 --> 00:30:50.560]  很多時候
[00:30:50.560 --> 00:30:51.560]  就算我們信耶穌
[00:30:51.560 --> 00:30:52.560]  十年二十年三十年
[00:30:52.560 --> 00:30:55.560]  我們整天都見不到神
[00:30:55.560 --> 00:30:57.560]  我們都是用一系列的情緒
[00:30:57.560 --> 00:31:00.560]  每個禮拜就回來坐著聽牧師講
[00:31:00.560 --> 00:31:04.560]  看牧師講得悶不悶
[00:31:04.560 --> 00:31:06.560]  每個禮拜做同樣的事
[00:31:06.560 --> 00:31:09.560]  但到底在敬拜裡面
[00:31:09.560 --> 00:31:11.560]  我們見不見到神
[00:31:11.560 --> 00:31:16.560]  聽不聽到神跟我們說話
[00:31:16.560 --> 00:31:18.560]  曾經有人這樣說
[00:31:18.560 --> 00:31:23.560]  The best and most beautiful things in the world
[00:31:23.560 --> 00:31:26.560]  cannot be seen or touched
[00:31:26.560 --> 00:31:31.560]  but are felt in the heart
[00:31:31.560 --> 00:31:35.560]  他說世界上最好和最美的事物
[00:31:35.560 --> 00:31:38.560]  是要用心去感受的
[00:31:38.560 --> 00:31:45.560]  是不可以看到和觸摸得到的
[00:31:45.560 --> 00:31:46.560]  聽天會報道的朋友
[00:31:46.560 --> 00:31:49.560]  天父上帝的愛和耶穌的救恩
[00:31:49.560 --> 00:31:53.560]  都是要我們用心去體會的
[00:31:53.560 --> 00:31:55.560]  不過我們不同的地方是什麼呢
[00:31:55.560 --> 00:31:57.560]  神愛我們
[00:31:57.560 --> 00:31:59.560]  所以我們可以求天父上帝
[00:31:59.560 --> 00:32:01.560]  打開我們屬靈的眼睛
[00:32:01.560 --> 00:32:03.560]  讓我們能夠見到多一點
[00:32:03.560 --> 00:32:04.560]  我們可以這樣求的
[00:32:04.560 --> 00:32:07.560]  天父上帝祈求打開我們屬靈的眼睛
[00:32:07.560 --> 00:32:09.560]  讓我們不要做一個屬靈的盲人
[00:32:09.560 --> 00:32:11.560]  我能夠見到你
[00:32:11.560 --> 00:32:13.560]  到底要怎樣帶領我前面的道路
[00:32:13.560 --> 00:32:15.560]  讓我能夠看到你的作為
[00:32:15.560 --> 00:32:18.560]  讓我知道你想我們怎樣去做
[00:32:18.560 --> 00:32:21.560]  怎樣能夠求神打開我們屬靈的眼睛呢
[00:32:21.560 --> 00:32:22.560]  很簡單
[00:32:22.560 --> 00:32:24.560]  第一件事要承認自己有盲點
[00:32:24.560 --> 00:32:26.560]  這個我不斷重複的
[00:32:26.560 --> 00:32:30.560]  如果你想當年不去了解
[00:32:30.560 --> 00:32:31.560]  不去明白
[00:32:31.560 --> 00:32:34.560]  不去知道原來我以為自己很厲害
[00:32:34.560 --> 00:32:35.560]  做得很好
[00:32:35.560 --> 00:32:36.560]  這個是我的專長
[00:32:36.560 --> 00:32:38.560]  原來也有盲點的
[00:32:38.560 --> 00:32:40.560]  我們就不會進步
[00:32:40.560 --> 00:32:42.560]  我們就不會見到神的工作
[00:32:42.560 --> 00:32:44.560]  首先我們要承認自己有盲點
[00:32:44.560 --> 00:32:45.560]  看不到上帝
[00:32:45.560 --> 00:32:47.560]  其實不是因為上帝不存在
[00:32:47.560 --> 00:32:51.560]  是因為我們太著重其他的事物
[00:32:51.560 --> 00:32:52.560]  剛才我說了好幾樣
[00:32:52.560 --> 00:32:53.560]  我不知道你是屬於哪一樣
[00:32:53.560 --> 00:32:55.560]  我希望你沒有
[00:32:55.560 --> 00:32:57.560]  但你自己知道
[00:32:57.560 --> 00:32:58.560]  你現在看重的
[00:32:58.560 --> 00:33:01.560]  在你生命當中是什麼呢
[00:33:01.560 --> 00:33:02.560]  有幾個說
[00:33:02.560 --> 00:33:06.560]  我心中最看重的是神是否預納我
[00:33:06.560 --> 00:33:07.560]  我不知道你們幾個人
[00:33:07.560 --> 00:33:08.560]  可以大膽地向神說
[00:33:08.560 --> 00:33:10.560]  我最看重的是
[00:33:10.560 --> 00:33:12.560]  神覺得我行不行
[00:33:12.560 --> 00:33:14.560]  神覺得我配不配做祂的子女
[00:33:14.560 --> 00:33:16.560]  因為我最看重的
[00:33:16.560 --> 00:33:17.560]  是我們剛才所見到
[00:33:17.560 --> 00:33:19.560]  即使是門徒也一樣
[00:33:19.560 --> 00:33:21.560]  將來我得到什麼
[00:33:21.560 --> 00:33:23.560]  將來我可以擁有什麼
[00:33:23.560 --> 00:33:25.560]  我會坐在什麼位置上
[00:33:25.560 --> 00:33:29.560]  我能夠貢獻什麼給你
[00:33:29.560 --> 00:33:31.560]  還是我能夠應付什麼人
[00:33:31.560 --> 00:33:35.560]  我不知道
[00:33:35.560 --> 00:33:36.560]  但今天求天父上
[00:33:36.560 --> 00:33:39.560]  讓你看到你自己的盲點
[00:33:39.560 --> 00:33:40.560]  在哪裡
[00:33:40.560 --> 00:33:42.560]  這是第一件事我們要做
[00:33:42.560 --> 00:33:44.560]  第二件事來說
