
[00:00:00.000 --> 00:00:03.100]  好 各位親愛的弟兄姊妹 大家祝福平安
[00:19:17.800 --> 00:19:21.000]  這個彼得內心的愧疚
[00:19:21.000 --> 00:19:24.700]  讓他一切的不堪都淡忘在那個虛晃當中
[00:19:24.700 --> 00:19:28.800]  而是這時候主耶穌不顧自己的情況
[00:19:28.800 --> 00:19:33.000]  不住不顧自己的這個絕境安危
[00:19:33.000 --> 00:19:38.000]  轉過身來注視彼得這樣的眼神當中呢
[00:19:38.000 --> 00:19:42.600]  就無言的把彼得帶回到他的軟弱當中
[00:19:42.600 --> 00:19:46.300]  我們常說啊
[00:19:46.300 --> 00:19:48.300]  人應該忘去過去的傷痛
[00:19:50.200 --> 00:19:53.300]  但在主裡面是不是也是如此呢
[00:19:53.300 --> 00:19:57.300]  我特別的覺得有一個很重要的事情
[00:19:57.300 --> 00:20:00.400]  就是主耶穌復活之後
[00:20:00.400 --> 00:20:06.500]  他是帶著手足的釘痕和淚旁的槍傷去見這些門徒的
[00:20:06.500 --> 00:20:13.400]  他沒有讓十字架這個恐怖的刑罰帶給他的傷痛過去
[00:20:13.400 --> 00:20:16.200]  沒有讓抹去一切的傷疤
[00:20:17.500 --> 00:20:21.300]  他復活以後可以讓他所有的傷完好如初對不對
[00:20:21.300 --> 00:20:21.800]  他是神
[00:20:21.800 --> 00:20:23.300]  他是復活的主
[00:20:23.300 --> 00:20:24.900]  但是他沒有選擇這樣
[00:20:24.900 --> 00:20:28.900]  他選擇是帶著傷去見他的門徒
[00:20:28.900 --> 00:20:33.800]  所以解決痛苦的辦法
[00:20:33.800 --> 00:20:36.900]  在主裡面不是忘去
[00:20:36.900 --> 00:20:38.800]  而是怎麼樣
[00:20:38.800 --> 00:20:42.400]  帶出重新的解釋
[00:20:42.400 --> 00:20:45.300]  帶出重新的意義
[00:20:45.300 --> 00:20:48.800]  你要在你的傷痛當中發現一個新的意義
[00:20:48.800 --> 00:20:50.300]  價值何在
[00:20:50.300 --> 00:20:55.200]  你也許對你經歷過的就不會太過負面
[00:20:55.200 --> 00:20:56.600]  發現其中的含義
[00:20:56.600 --> 00:20:58.400]  所以呢
[00:20:58.400 --> 00:21:01.100]  主耶穌基督他的十字架的苦難
[00:21:01.100 --> 00:21:06.000]  在世上帶給我們的一個意義和答案是什麼呢
[00:21:06.000 --> 00:21:07.900]  以賽亞書五三章說這個受苦
[00:21:07.900 --> 00:21:09.200]  僕說的很清楚
[00:21:09.200 --> 00:21:10.700]  就是因他受的刑罰
[00:21:10.700 --> 00:21:11.700]  我們得平安
[00:21:11.700 --> 00:21:12.800]  因他受的鞭傷
[00:21:12.800 --> 00:21:14.300]  我們得醫治
[00:21:14.300 --> 00:21:18.000]  這就是我們一個共同的歷史記憶
[00:21:18.000 --> 00:21:20.100]  我們對於主十字架這個事件
[00:21:20.100 --> 00:21:21.600]  我們有個共同的解釋
[00:21:21.600 --> 00:21:23.900]  共同的理解是從聖經而來的
[00:21:23.900 --> 00:21:25.200]  是從啟示而來的
[00:21:25.200 --> 00:21:27.500]  是神親自的告訴我們的
[00:21:27.500 --> 00:21:29.200]  他讓他的兒子丁死
[00:21:29.200 --> 00:21:30.700]  到底意義何在
[00:21:30.700 --> 00:21:35.800]  我覺得日本
[00:21:35.800 --> 00:21:39.100]  一個不信主的人問出了一個問題
[00:21:39.100 --> 00:21:40.900]  是非常合理的問題
[00:21:40.900 --> 00:21:42.700]  就是說他既然是神
[00:21:42.700 --> 00:21:44.200]  何必這麼麻煩呢
[00:21:44.200 --> 00:21:44.900]  他說一句
[00:21:44.900 --> 00:21:47.900]  既然他說了有就有命利就利
[00:21:47.900 --> 00:21:49.800]  他創造的宇宙萬物
[00:21:49.800 --> 00:21:51.200]  這麼複雜的一個世界
[00:21:51.200 --> 00:21:52.800]  他都是用他話語
[00:21:52.800 --> 00:21:55.700]  他為什麼救我們非得搞這麼麻煩
[00:21:55.700 --> 00:21:58.500]  說一句就行了嗎
[00:21:58.500 --> 00:21:59.900]  我赦免了你們
[00:21:59.900 --> 00:22:01.200]  你們得救了
[00:22:01.200 --> 00:22:02.800]  哇我們不就得救了嗎
[00:22:02.800 --> 00:22:06.300]  他幹嘛非得搞這麼大套麻煩事
[00:22:06.300 --> 00:22:08.800]  又上十字架又死又復活的呢
[00:22:10.800 --> 00:22:15.800]  原因是讓我們對於苦難有新的理解
[00:22:15.800 --> 00:22:19.800]  後話
[00:22:19.800 --> 00:22:21.300]  現在我說一段後話
[00:22:21.300 --> 00:22:23.500]  彼得
[00:22:23.500 --> 00:22:25.600]  他後來是
[00:22:25.600 --> 00:22:27.800]  出來服侍了
[00:22:27.800 --> 00:22:28.900]  對嗎
[00:22:28.900 --> 00:22:30.300]  他是被主三聚
[00:22:30.300 --> 00:22:31.000]  你愛我嗎
[00:22:31.000 --> 00:22:31.900]  和三個託付
[00:22:31.900 --> 00:22:33.500]  你照看我的羊
[00:22:33.500 --> 00:22:35.100]  重新的恢復了
[00:22:35.100 --> 00:22:37.100]  他回來服侍
[00:22:37.100 --> 00:22:39.100]  但他是不是會忘記了
[00:22:39.100 --> 00:22:40.300]  他這種糗事呢
[00:22:41.000 --> 00:22:42.700]  他三次曾經不認主的事
[00:22:42.700 --> 00:22:43.900]  他是不是會忘記了
[00:22:43.900 --> 00:22:45.900]  然後主也或者是他求主
[00:22:45.900 --> 00:22:47.400]  你把我的記憶抹去吧
[00:22:47.400 --> 00:22:50.400]  你把我的好像手機裡面
[00:22:50.400 --> 00:22:52.800]  而且給眾人抵立了算了
[00:22:52.800 --> 00:22:57.900]  然後就讓我重新換一個新的面貌來服侍吧
[00:22:57.900 --> 00:22:59.400]  沒有啊
[00:22:59.400 --> 00:23:00.200]  為什麼這麼說呢
[00:23:00.200 --> 00:23:03.700]  你看到新約記載了彼得這件事
[00:23:03.700 --> 00:23:09.000]  彼得作為當時教會的最核心的領袖之一
[00:23:09.000 --> 00:23:13.000]  他竟然允許新約聖經當中
[00:23:13.000 --> 00:23:15.200]  記載了他的糗事
[00:23:15.200 --> 00:23:18.100]  那我從這個角度來看
[00:23:18.100 --> 00:23:22.800]  彼得是帶著他的這個傷痛的記憶去服侍了
[00:23:22.800 --> 00:23:25.500]  他效法了他的主
[00:23:25.500 --> 00:23:29.500]  他的主既然帶著傷來重新的安慰他
[00:23:29.500 --> 00:23:30.400]  醫治他
[00:23:30.400 --> 00:23:35.900]  他也帶著他自己的傷痛記憶去服侍他的世代的人
[00:23:35.900 --> 00:23:41.000]  這就是我覺得北森家藏這位日本的神學家看到了一點
[00:23:41.000 --> 00:23:45.700]  就是當我們用我們的傷痛去服侍主的傷痛的時候
[00:23:45.700 --> 00:23:48.200]  你的傷痛就真正得了醫治了
[00:23:48.200 --> 00:23:53.100]  我們怎麼樣帶著傷去服侍主呢
[00:23:53.100 --> 00:23:56.800]  我們所經歷的痛苦
[00:23:56.800 --> 00:23:58.200]  挫敗羞辱
[00:23:58.200 --> 00:24:03.100]  如果我們努力只是努力去忘記他們
[00:24:04.600 --> 00:24:11.800]  其實除非我們是到了老年得了失憶症
[00:24:11.800 --> 00:24:14.600]  我們其實忘不了的
[00:24:14.600 --> 00:24:18.400]  他仍然是我們心裡面的痛
[00:24:18.400 --> 00:24:21.400]  儘管有一些呢是我們可能都沒察覺的
[00:24:21.400 --> 00:24:24.300]  但是那個傷口呢其實還在
[00:24:24.300 --> 00:24:28.100]  他還在我們生命裡面發炎發炎的傷口
[00:24:28.100 --> 00:24:30.400]  你知道是埋不了的
[00:24:30.400 --> 00:24:31.300]  是合不上
[00:24:31.300 --> 00:24:34.900]  他是總是在那裡讓我們感到痛楚
[00:24:34.900 --> 00:24:41.300]  這種發炎的傷口在我們生命裡面會蠶食污染
[00:24:41.300 --> 00:24:44.200]  甚至敗壞我們的今天和明天
[00:24:44.200 --> 00:24:48.300]  我們常說往事是不堪回首的
[00:24:48.300 --> 00:24:57.600]  我們都沒有辦法也無力去處理這些沒有痊癒的傷口
[00:24:57.600 --> 00:24:59.800]  我們只能說不堪回首
[00:25:01.300 --> 00:25:02.400]  但是我們做不到
[00:25:02.400 --> 00:25:06.200]  我們實在是需要主的醫治
[00:25:06.200 --> 00:25:11.400]  他也完全理解我們的感受
[00:25:11.400 --> 00:25:14.200]  就像他理解彼得的感受一樣
[00:25:14.200 --> 00:25:19.400]  而且他也是一個受傷的人
[00:25:19.400 --> 00:25:20.600]  他是個受傷者
[00:25:20.600 --> 00:25:23.400]  對於我們大多數人來說
[00:25:23.400 --> 00:25:30.300]  或多或少的我們行走的人生的旅途當中都遲早會受傷
[00:25:30.300 --> 00:25:32.400]  多少都會受傷
[00:25:32.400 --> 00:25:34.800]  有傷口還在流血
[00:25:34.800 --> 00:25:36.500]  有的傷口已經結痂
[00:25:36.500 --> 00:25:38.200]  有的傷口可能就是一個疤
[00:25:38.200 --> 00:25:40.900]  有的傷口甚至連我們都不記得了
[00:25:40.900 --> 00:25:47.200]  但仍然卻影響著我們對人對事對物的看法以及反應
[00:25:47.200 --> 00:25:49.700]  你知道我在北京墓會的時候呢
[00:25:49.700 --> 00:25:54.500]  我怎麼會發現有些弟兄姊妹需要我跟他去聊聊呢
[00:25:54.500 --> 00:25:59.400]  就是因為我發現他對於某些事情
[00:25:59.400 --> 00:26:01.900]  他的反應和別人不太一樣
[00:26:01.900 --> 00:26:03.600]  往往是過激的
[00:26:03.600 --> 00:26:07.000]  別人遇到一些事情不會這麼大反應
[00:26:07.000 --> 00:26:08.100]  他反應很大
[00:26:08.100 --> 00:26:12.100]  那我就知道一定有故事在他的生命裡面
[00:26:12.100 --> 00:26:13.700]  我就會跟他聊聊
[00:26:13.700 --> 00:26:18.500]  慢慢的請他講出背後的故事來
[00:26:18.500 --> 00:26:20.500]  他一定是有原因的
[00:26:20.500 --> 00:26:25.200]  這就是我們很容易發現人有傷的地方
[00:26:25.200 --> 00:26:26.200]  他不會告訴你
[00:26:26.200 --> 00:26:30.600]  但是他用他的反應對某些事情的特別的反應
[00:26:30.600 --> 00:26:36.300]  他來讓你知道後面他有他的經歷
[00:26:36.300 --> 00:26:37.400]  所以信主之後呢
[00:26:37.400 --> 00:26:42.200]  我們也都經歷過我們的傷痛被醫治
[00:26:42.200 --> 00:26:44.700]  這種經驗我們大家都有
[00:26:44.700 --> 00:26:46.800]  但是我也知道呢
[00:26:46.800 --> 00:26:49.500]  有的時候我們會發現我們有好多傷
[00:26:49.500 --> 00:26:52.900]  但主主只是醫治了其中一些
[00:26:52.900 --> 00:26:53.600]  還有一些呢
[00:26:53.600 --> 00:26:57.000]  他沒動為什麼呢
[00:26:57.000 --> 00:27:01.500]  慢慢我瞭解到主耶穌其實知道我們這些傷
[00:27:01.500 --> 00:27:03.800]  他也知道先醫治哪一個
[00:27:03.800 --> 00:27:07.300]  哪一個放在後面
[00:27:07.300 --> 00:27:11.400]  你要知道他是陪伴你終身的那個醫治者
[00:27:11.400 --> 00:27:14.100]  這個傷現在當下沒有醫治
[00:27:14.100 --> 00:27:17.800]  不意味著他永遠不管
[00:27:17.800 --> 00:27:21.100]  因為每當我們打打開一出舊傷的時候呢
[00:27:21.100 --> 00:27:22.700]  其實我們都忍不住逃跑
[00:27:22.700 --> 00:27:26.000]  我最深的印象就是我在終神讀書的時候
[00:27:26.000 --> 00:27:28.500]  我的靈培小組的同學
[00:27:28.500 --> 00:27:29.100]  他發現了
[00:27:29.100 --> 00:27:32.400]  有的時候我會有一些表現
[00:27:32.400 --> 00:27:33.800]  我估計啊
[00:27:33.800 --> 00:27:35.300]  然後這邊同學特別愛我
[00:27:35.300 --> 00:27:36.600]  就圍著我說
[00:27:36.600 --> 00:27:39.700]  你說說吧你經歷了什麼
[00:27:39.700 --> 00:27:41.000]  一次兩次
[00:27:41.000 --> 00:27:43.400]  我心想我夢會這麼多年經驗
[00:27:43.400 --> 00:27:44.600]  你們還在讀神學
[00:27:44.600 --> 00:27:45.800]  剛開始讀神學
[00:27:45.800 --> 00:27:48.500]  你懂得我這些東西嗎
[00:27:48.500 --> 00:27:52.900]  後來我被他們的愛所感動啊
[00:27:52.900 --> 00:27:55.100]  跟他們講了一小點
[00:27:55.100 --> 00:27:56.500]  沒人出聲了
[00:27:56.500 --> 00:28:00.500]  紛紛的都為你禱告拜拜
[00:28:00.500 --> 00:28:03.000]  我當時的反應是奇糟糕的
[00:28:03.000 --> 00:28:03.500]  你知道嗎
[00:28:03.500 --> 00:28:05.900]  我就感覺到我是上了手術台
[00:28:05.900 --> 00:28:08.000]  開了開了肚子啊
[00:28:08.000 --> 00:28:10.500]  然後醫生接電話去了
[00:28:10.500 --> 00:28:12.600]  沒人管我了
[00:28:12.600 --> 00:28:14.700]  這個是後來我知道的
[00:28:14.700 --> 00:28:17.000]  不是你什麼時候都可以打開
[00:28:17.000 --> 00:28:21.800]  你自己的這個傷痛了
[00:28:21.800 --> 00:28:25.500]  所以我知道每一個傷
[00:28:25.500 --> 00:28:27.600]  越重的傷打開的時候
[00:28:27.600 --> 00:28:30.400]  你越想逃越不想面對
[00:28:30.400 --> 00:28:31.000]  但是呢
[00:28:31.000 --> 00:28:34.100]  主耶穌和那個我那些同學不一樣
[00:28:34.100 --> 00:28:36.400]  我的同學嚇嚇壞了跑了
[00:28:36.400 --> 00:28:38.800]  但主耶穌是他一定會有辦法
[00:28:38.800 --> 00:28:42.700]  讓你安穩在他醫治的手中
[00:28:42.700 --> 00:28:43.700]  我也先信呢
[00:28:43.700 --> 00:28:46.300]  那些其餘還沒有碰的傷呢
[00:28:46.300 --> 00:28:47.500]  他也不會放棄
[00:28:47.500 --> 00:28:48.500]  他也不會不管
[00:28:48.500 --> 00:28:49.100]  只不過呢
[00:28:49.100 --> 00:28:52.000]  他知道什麼時候是最適合你的
[00:28:52.000 --> 00:28:53.800]  在這個過程當中呢
[00:28:53.800 --> 00:28:55.300]  我還經歷到什麼呢
[00:28:55.300 --> 00:28:56.200]  主耶穌
[00:28:56.200 --> 00:29:02.700]  他呼籲我們去加入到他的醫治的隊伍當中
[00:29:02.700 --> 00:29:05.400]  也像他那一樣帶著他的傷
[00:29:05.400 --> 00:29:10.800]  也讓我們帶著我們的傷去醫治別人的傷
[00:29:10.800 --> 00:29:12.400]  所以久病成醫呢
[00:29:12.400 --> 00:29:13.700]  按字面意思來講
[00:29:13.700 --> 00:29:15.400]  我們就是身體不好
[00:29:15.400 --> 00:29:16.100]  常常病了
[00:29:16.100 --> 00:29:18.300]  然後我們就越來越懂得怎麼樣調理
[00:29:18.300 --> 00:29:20.300]  但是在主裡面
[00:29:20.300 --> 00:29:23.500]  在教會裡面有另外的一層意思
[00:29:23.500 --> 00:29:28.300]  我們可以在這裡做一個稍稍的隱身
[00:29:28.300 --> 00:29:32.200]  什麼叫做主裡面的久病成醫呢
[00:29:32.200 --> 00:29:33.700]  或者你的人生的閱歷
[00:29:33.700 --> 00:29:35.100]  久病成醫的隱身
[00:29:35.100 --> 00:29:40.000]  意思就是你有一種想像力
[00:29:40.000 --> 00:29:41.900]  你在你的病痛傷痛當中
[00:29:41.900 --> 00:29:44.100]  你在你過往的經歷裡面
[00:29:44.100 --> 00:29:46.900]  其實你藉著這些經驗
[00:29:46.900 --> 00:29:48.800]  你有了一種特別的想像力
[00:29:48.800 --> 00:29:51.900]  而這種想像力呢
[00:29:51.900 --> 00:29:53.400]  是什麼
[00:29:53.400 --> 00:29:55.100]  是你能夠明白
[00:29:55.100 --> 00:30:00.600]  你可以想像別人現在類似的境況當中的人
[00:30:00.600 --> 00:30:02.700]  他是怎樣的感受
[00:30:02.700 --> 00:30:05.400]  他有什麼樣的需要
[00:30:05.400 --> 00:30:06.600]  你是可以想像的
[00:30:06.600 --> 00:30:11.800]  所以同理心就在這裡出現了
[00:30:11.800 --> 00:30:14.100]  你跟別人說
[00:30:14.100 --> 00:30:15.100]  我很同情你
[00:30:15.100 --> 00:30:16.300]  你是安慰不到人的
[00:30:16.300 --> 00:30:19.100]  除非你跟他有類似的經歷
[00:30:19.100 --> 00:30:22.100]  你才能最懂得他
[00:30:22.100 --> 00:30:23.900]  我在北京物會的時候有個學生
[00:30:23.900 --> 00:30:27.600]  大學生他考四級考了好幾次
[00:30:27.600 --> 00:30:31.100]  總差1.5分
[00:30:31.100 --> 00:30:31.900]  然後他就跟我說
[00:30:31.900 --> 00:30:33.300]  他做什麼事都是這樣的
[00:30:33.300 --> 00:30:36.100]  都是差那麼一點點
[00:30:36.100 --> 00:30:38.600]  問題是他不是不努力
[00:30:38.600 --> 00:30:41.700]  但是他總覺得自己不走運
[00:30:41.700 --> 00:30:43.100]  更讓他生氣的是
[00:30:43.100 --> 00:30:46.800]  他有同學就是剛過那個條線1.5
[00:30:46.800 --> 00:30:47.900]  他就差了一點
[00:30:47.900 --> 00:30:52.600]  人一比就容易特別的生氣
[00:30:52.600 --> 00:30:54.000]  所以他寫了一頁紙
[00:30:54.000 --> 00:30:57.000]  滿滿的寫的是都是為什麼為什麼為什麼
[00:30:57.000 --> 00:30:59.500]  問神
[00:30:59.500 --> 00:31:00.900]  當然誰也沒法回答
[00:31:00.900 --> 00:31:01.800]  沒有回答他
[00:31:01.800 --> 00:31:04.100]  我也沒法回答他
[00:31:04.100 --> 00:31:04.600]  不過呢
[00:31:04.600 --> 00:31:05.400]  後來他跟我說
[00:31:05.400 --> 00:31:06.600]  他發現呢
[00:31:06.600 --> 00:31:09.200]  他自己可以很容易安慰
[00:31:09.200 --> 00:31:16.000]  他同學當中跟他差不多的那種人
[00:31:16.000 --> 00:31:18.400]  另外的我們教會還有一個姊妹
[00:31:18.400 --> 00:31:22.400]  他失去了他19歲的兒子
[00:31:22.400 --> 00:31:25.400]  這個母親他在神面前不斷的說
[00:31:25.400 --> 00:31:26.100]  我受不了
[00:31:26.100 --> 00:31:27.400]  這個代價太大了
[00:31:27.400 --> 00:31:29.800]  太重了
[00:31:29.800 --> 00:31:33.300]  過於自己能夠承受的
[00:31:33.300 --> 00:31:35.600]  我也很難安慰他
[00:31:35.600 --> 00:31:36.500]  我也沒有孩子
[00:31:36.500 --> 00:31:41.000]  我沒有失去這麼重的所摯愛的人
[00:31:41.000 --> 00:31:44.900]  當時我爸媽都還都還健在
[00:31:44.900 --> 00:31:45.400]  後來呢
[00:31:45.400 --> 00:31:47.300]  教會裡面另外的一位姊妹
[00:31:47.300 --> 00:31:49.700]  他也失去了他的孩子
[00:31:49.700 --> 00:31:50.900]  傷心欲絕
[00:31:50.900 --> 00:31:51.900]  誰安慰他不行
[00:31:51.900 --> 00:31:53.400]  我說話也不行
[00:31:53.400 --> 00:31:54.700]  對所有安慰他的人
[00:31:54.700 --> 00:31:55.700]  他都一句話
[00:31:55.700 --> 00:31:57.300]  你們站著說話不嫌腰疼
[00:31:57.300 --> 00:32:00.500]  你們誰懂得我的傷悲痛呢
[00:32:00.500 --> 00:32:01.600]  那麼這時候
[00:32:01.600 --> 00:32:04.500]  那位失去他19歲兒子的姊妹
[00:32:04.500 --> 00:32:06.400]  他就站起來走過去
[00:32:06.400 --> 00:32:08.900]  他們兩個人低聲的說了幾句話
[00:32:08.900 --> 00:32:12.100]  就抱頭痛哭了
[00:32:12.100 --> 00:32:15.300]  這個姊妹從另一個姊妹的傷痛當中
[00:32:15.300 --> 00:32:17.200]  得到安慰
[00:32:17.200 --> 00:32:18.600]  說真的很奇怪
[00:32:18.600 --> 00:32:20.700]  人就是莫名其妙的
[00:32:20.700 --> 00:32:23.900]  能夠被有相似經歷的人安慰
[00:32:23.900 --> 00:32:25.100]  這個就是我們人性
[00:32:25.100 --> 00:32:29.400]  或者我們人就是這樣
[00:32:29.400 --> 00:32:32.700]  這個學期我講遠藤周作小說中的神學呢
[00:32:32.700 --> 00:32:33.800]  我就鼓勵同學
[00:32:33.800 --> 00:32:36.800]  你寫一個小說的構思
[00:32:36.800 --> 00:32:38.500]  我不是讓你寫出完整的小說
[00:32:38.500 --> 00:32:41.400]  你寫個構思給我作為作業
[00:32:41.400 --> 00:32:43.800]  其中有一個同學
[00:32:43.800 --> 00:32:48.000]  他寫了一個作業
[00:32:48.000 --> 00:32:50.300]  他是說他是性二代
[00:32:50.300 --> 00:32:52.300]  但是他作為一個性二代呢
[00:32:52.300 --> 00:32:55.900]  他在教會當中反而感到非常的孤單
[00:32:55.900 --> 00:32:58.700]  而這種孤單最後連說都說不出來
[00:32:58.700 --> 00:33:03.900]  最後就成為一種叫做抑鬱
[00:33:03.900 --> 00:33:07.600]  所謂的抑鬱是你說不出你的感受
[00:33:07.600 --> 00:33:12.000]  或者你也沒有辦法跟別人說出你的感受
[00:33:12.000 --> 00:33:14.100]  他的小說是這樣寫的
[00:33:14.100 --> 00:33:15.400]  他說寫一個12歲
[00:33:15.400 --> 00:33:17.500]  他說我要寫個私小說
[00:33:17.500 --> 00:33:20.800]  所謂私小說就日本那種寫自己的
[00:33:20.800 --> 00:33:23.900]  好像自己人生成長歷程的那種小說
[00:33:23.900 --> 00:33:28.700]  他把他自己設定成12歲
[00:33:28.700 --> 00:33:30.900]  我不知道他12歲那年發生了什麼
[00:33:30.900 --> 00:33:33.100]  我估計他在他的人生生命線裡面
[00:33:33.100 --> 00:33:36.300]  12歲這一年對他很重要
[00:33:36.300 --> 00:33:38.200]  他寫的小說的開始就是
[00:33:38.200 --> 00:33:41.000]  這個12歲的少年坐在窗臺上
[00:33:41.000 --> 00:33:44.000]  飛身就落下樓
[00:33:44.000 --> 00:33:45.800]  但是沒摔死
[00:33:45.800 --> 00:33:50.000]  摔的到處骨折躺在醫院裡面
[00:33:50.000 --> 00:33:51.300]  動都不能動
[00:33:51.300 --> 00:33:57.400]  但他發現他的臨床有一個跟他同樣歲數的小朋友
[00:33:57.400 --> 00:33:59.100]  也是個少年人
[00:33:59.100 --> 00:34:00.800]  在他臨床
[00:34:00.800 --> 00:34:05.900]  而且跟他骨折位置全部都是一樣的
[00:34:05.900 --> 00:34:12.100]  只不過就是那兩個眼睛的雙眼睛眼神不同
[00:34:12.100 --> 00:34:13.800]  增增發亮的
[00:34:13.800 --> 00:34:15.600]  然後他們倆慢慢成為朋友
[00:34:15.600 --> 00:34:18.000]  而且臨床的小朋友
[00:34:18.000 --> 00:34:21.400]  還有一天在他們傷好了差就是好了
[00:34:21.400 --> 00:34:22.300]  好了一點的時候
[00:34:22.300 --> 00:34:23.700]  帶他呢
[00:34:23.700 --> 00:34:26.600]  利了歪斜的出去闖世界去了
[00:34:26.600 --> 00:34:27.900]  他說他設定的小說
[00:34:27.900 --> 00:34:36.900]  他們兩個人在外面經歷了很多的故事
[00:34:36.900 --> 00:34:37.700]  他上我的課
[00:34:37.700 --> 00:34:40.500]  他很知道遠騰寫小說
[00:34:40.500 --> 00:34:46.100]  小說裡面總有一個是類比主耶穌的存在
[00:34:46.100 --> 00:34:48.100]  所以我看得出來這個同學
[00:34:48.100 --> 00:34:51.100]  他把他自己的人生設定在12歲
[00:34:51.100 --> 00:34:53.600]  而且一躍身跳下樓
[00:34:53.600 --> 00:34:54.600]  但同時呢
[00:34:54.600 --> 00:35:00.000]  他發現那位主耶穌類比的主耶穌
[00:35:00.000 --> 00:35:02.100]  不是作為一個成年人去安慰他
[00:35:02.100 --> 00:35:03.900]  去教導他去改變他
[00:35:03.900 --> 00:35:06.300]  而是跟他成為一個同樣歲數的
[00:35:06.300 --> 00:35:08.000]  跟他同樣受傷的
[00:35:08.000 --> 00:35:10.600]  而且斷的骨頭都一樣的位置的
[00:35:10.600 --> 00:35:16.700]  那麼一個孩子帶他去經歷各樣的故事
[00:35:16.700 --> 00:35:19.500]  帶他去經歷一致
[00:35:19.500 --> 00:35:23.300]  我覺得這個同學的作業寫得非常的
[00:35:23.300 --> 00:35:25.100]  讓我有興趣
[00:35:25.100 --> 00:35:28.700]  希望將來讀到他這本小說
[00:35:28.700 --> 00:35:30.300]  他是個新二代
[00:35:30.300 --> 00:35:32.600]  本身就夠讓我有興趣的了
[00:35:32.600 --> 00:35:38.900]  他又寫到他的抑鬱和他在教會裡面的經驗
[00:35:38.900 --> 00:35:42.900]  這更讓我覺得想知道
[00:35:42.900 --> 00:35:45.000]  他12歲發生了什麼
[00:35:45.000 --> 00:35:47.200]  而他現在想像當中的12歲
[00:35:47.200 --> 00:35:48.600]  如果遇到主耶穌的話
[00:35:48.600 --> 00:35:50.500]  應該是怎樣的一位主
[00:35:50.500 --> 00:35:55.300]  帶領他走出那個困境
[00:35:55.300 --> 00:35:56.600]  我們可以幫助一些
[00:35:56.600 --> 00:35:58.900]  與我們有過類似傷痛的人
[00:35:58.900 --> 00:36:01.000]  去安慰去愛護
[00:36:01.000 --> 00:36:05.800]  去領他到真正的那位醫治他的主
[00:36:05.800 --> 00:36:07.900]  那位大醫生的面前
[00:36:07.900 --> 00:36:10.000]  得到真正的醫治
[00:36:10.000 --> 00:36:14.500]  其實這是我們每個人都可以做的事情
[00:36:14.500 --> 00:36:16.200]  因為我們每一個人
[00:36:16.200 --> 00:36:21.200]  前提是都有各自人生當中的
[00:36:21.200 --> 00:36:22.500]  一些逆境
[00:36:22.500 --> 00:36:23.900]  一些傷痛
[00:36:23.900 --> 00:36:27.800]  我們其實都是負傷者
[00:36:27.800 --> 00:36:31.500]  這使得我們可以去安慰和醫治
[00:36:31.500 --> 00:36:37.000]  幫助那些與我們有相似經驗的人
[00:36:37.000 --> 00:36:39.400]  我們面對你身邊的
[00:36:39.400 --> 00:36:42.200]  教會當中的職場的
[00:36:42.200 --> 00:36:45.700]  家庭裡面的那些人受傷的人
[00:36:45.700 --> 00:36:47.400]  我們不僅是要表面說
[00:36:47.400 --> 00:36:48.900]  我為你帶刀
[00:36:48.900 --> 00:36:52.400]  你要仰望神等候神這一類
[00:36:52.400 --> 00:36:57.900]  根本就是隔學搔癢的那些安慰的話
[00:36:57.900 --> 00:37:00.700]  我們要真想幫助一個人
[00:37:00.700 --> 00:37:04.400]  你就要在他的生命當中臨在
[00:37:04.400 --> 00:37:07.700]  而不是隔著一些屬靈的話語
[00:37:07.700 --> 00:37:09.700]  高空喊話
[00:37:09.700 --> 00:37:11.000]  當然我們也不能夠
[00:37:11.000 --> 00:37:12.900]  貿然的去到人的生命裡面
[00:37:12.900 --> 00:37:14.400]  幫人打開他的傷口
[00:37:14.400 --> 00:37:15.700]  然後你就不知道該怎麼辦了
[00:37:15.700 --> 00:37:19.800]  下一步
[00:37:19.800 --> 00:37:22.000]  我們進入其他人的傷痛
[00:37:22.000 --> 00:37:25.200]  其實才能讓他真正得安慰
[00:37:25.200 --> 00:37:27.200]  而最終把他傷痛帶出來
[00:37:27.200 --> 00:37:30.600]  從傷痛深淵當中帶出來的
[00:37:30.600 --> 00:37:35.100]  是讓他看見一直在他身邊關愛他
[00:37:35.100 --> 00:37:36.200]  關愛他那位神
[00:37:36.200 --> 00:37:38.700]  不是我們自己真正能做什麼
[00:37:38.700 --> 00:37:44.100]  是讓他遇見那位愛他的主
[00:37:44.100 --> 00:37:46.500]  那我們如何的進入別人的傷痛呢
[00:37:46.500 --> 00:37:48.100]  其實有一道門
[00:37:48.100 --> 00:37:49.300]  這道門呢
[00:37:49.300 --> 00:37:54.200]  就是你曾經的傷痛
[00:37:54.200 --> 00:37:58.000]  如果我們有這個傷痛
[00:37:58.000 --> 00:38:00.300]  這是一個繼承的事實的話
[00:38:00.300 --> 00:38:03.100]  而渴望經歷主的醫治
[00:38:03.100 --> 00:38:06.600]  是我們每個人信主之後的經驗和期望的話
[00:38:06.600 --> 00:38:09.100]  那麼今天這兩節經文呢
[00:38:09.100 --> 00:38:12.900]  就所聽到的就是這樣的一個呼喚
[00:38:12.900 --> 00:38:14.500]  是這位受傷的醫治者
[00:38:14.500 --> 00:38:15.900]  他也呼喚我們
