
[00:00:00.000 --> 00:00:03.720]  謝謝主席 各位「頂姐妹」早安
[00:21:00.380 --> 00:21:01.380]  我們讚美神
[00:21:01.380 --> 00:21:03.380]  祢是那位創天造力的主
[00:21:03.380 --> 00:21:04.380]  祢是我們公司的神
[00:21:04.380 --> 00:21:06.380]  祢是我們每一個同事的主
[00:21:06.380 --> 00:21:07.380]  祢是信神的
[00:21:07.380 --> 00:21:11.380]  祢是那位會帶我們離開圍爐之地的上帝
[00:21:11.380 --> 00:21:14.380]  祢充滿著在我們的辦公室當中
[00:21:14.380 --> 00:21:15.380]  祝福我們的生命
[00:21:15.380 --> 00:21:17.380]  祢是我們的救主
[00:21:17.380 --> 00:21:21.380]  我們就不停在辦公室裏面很多次的來讚美
[00:21:21.380 --> 00:21:22.380]  來敬拜我們的主
[00:21:22.380 --> 00:21:24.380]  我們很開心
[00:21:24.380 --> 00:21:25.380]  因為我們見到神
[00:21:25.380 --> 00:21:26.380]  是很信神
[00:21:26.380 --> 00:21:27.380]  的而且確
[00:21:27.380 --> 00:21:29.380]  在我們開始這樣做之後
[00:21:29.380 --> 00:21:30.380]  一段時間
[00:21:30.380 --> 00:21:31.380]  我們發覺
[00:21:31.380 --> 00:21:33.380]  公司會開始
[00:21:33.380 --> 00:21:35.380]  我們的人事部
[00:21:35.380 --> 00:21:37.380]  叫我們老闆
[00:21:37.380 --> 00:21:40.380]  要注重員工的身心靈
[00:21:40.380 --> 00:21:43.380]  開始叫我們不要太晚下班
[00:21:43.380 --> 00:21:46.380]  也有些特別的假期給過我們
[00:21:46.380 --> 00:21:49.380]  有一件事更加奇妙的就是
[00:21:49.380 --> 00:21:52.380]  其實在之前我們經常都嘗試
[00:21:52.380 --> 00:21:56.380]  在辦公室裏面跟同事傳福音
[00:21:56.380 --> 00:21:58.380]  但是他們總是沒有什麼反應
[00:21:58.380 --> 00:22:01.380]  但是當我們在上帝的同在裏面
[00:22:01.380 --> 00:22:03.380]  我們在公司裏面敬拜的時候
[00:22:03.380 --> 00:22:06.380]  我們發覺公司的宿命氣氛都不同了
[00:22:06.380 --> 00:22:11.380]  在裏面開始很多同事對我們所說的話有興趣
[00:22:11.380 --> 00:22:13.380]  甚至乎有些是歸向神
[00:22:13.380 --> 00:22:16.380]  所以我們在Hallelujah見到神
[00:22:16.380 --> 00:22:19.380]  實在是很奇妙
[00:22:19.380 --> 00:22:21.380]  在我們公司裏面讚美
[00:22:21.380 --> 00:22:23.380]  他就按他的應許
[00:22:23.380 --> 00:22:27.380]  站在當中來施展他自己的大能
[00:22:27.380 --> 00:22:30.380]  另外一個見證就是
[00:22:30.380 --> 00:22:34.380]  是一個朋友的身上來聽到
[00:22:34.380 --> 00:22:37.380]  他是一位混音師
[00:22:37.380 --> 00:22:39.380]  即是音控師
[00:22:39.380 --> 00:22:41.380]  其實之前他在香港
[00:22:41.380 --> 00:22:47.380]  在唱片公司裏面是一個頗有名的高層人士
[00:22:47.380 --> 00:22:50.380]  他之後移民到台灣工作
[00:22:50.380 --> 00:22:52.380]  他跟我分享一件事
[00:22:52.380 --> 00:22:56.380]  就是有一次當他幫一個慈善機構
[00:22:56.380 --> 00:22:59.380]  來做一首主題曲的時候
[00:22:59.380 --> 00:23:01.380]  當快要完成的時候
[00:23:01.380 --> 00:23:03.380]  他的混音機器
[00:23:03.380 --> 00:23:05.380]  大家可以見到其實很大
[00:23:05.380 --> 00:23:07.380]  忽然間壞了
[00:23:07.380 --> 00:23:11.380]  他沒有辦法去完成那首歌
[00:23:11.380 --> 00:23:13.380]  其實用盡方法想去修理
[00:23:13.380 --> 00:23:15.380]  但是不知為何都修理不了
[00:23:15.380 --> 00:23:16.380]  亦都很艱鉅
[00:23:16.380 --> 00:23:18.380]  因為機器太大
[00:23:18.380 --> 00:23:21.380]  當他很束手無策的時候
[00:23:21.380 --> 00:23:25.380]  他心裏面忽然間聽到一個聲音跟他說
[00:23:25.380 --> 00:23:27.380]  他在台灣
[00:23:27.380 --> 00:23:28.380]  神很奇妙
[00:23:28.380 --> 00:23:30.380]  他是一個廣東人
[00:23:30.380 --> 00:23:32.380]  講廣東話的人
[00:23:32.380 --> 00:23:34.380]  他在台灣常常跟他說博弈
[00:23:34.380 --> 00:23:36.380]  大家知不知道他在說什麼
[00:23:36.380 --> 00:23:38.380]  上帝跟他說「敬拜佛」
[00:23:38.380 --> 00:23:40.380]  敬拜佛
[00:23:40.380 --> 00:23:42.380]  叫他去敬拜神
[00:23:42.380 --> 00:23:44.380]  他就開始去稱讚神
[00:23:44.380 --> 00:23:46.380]  開始宣告神的能力
[00:23:46.380 --> 00:23:50.380]  是他們幫助他的
[00:23:50.380 --> 00:23:52.380]  其實沒多久
[00:23:52.380 --> 00:23:54.380]  他的那副機器
[00:23:54.380 --> 00:23:57.380]  竟然「啪」一聲就康復了
[00:23:57.380 --> 00:23:59.380]  是不是很奇妙?
[00:23:59.380 --> 00:24:01.380]  我也覺得非常奇妙
[00:24:01.380 --> 00:24:03.380]  我經常聽的時候會想
[00:24:03.380 --> 00:24:06.380]  因為他是我的一個屬靈的長輩
[00:24:06.380 --> 00:24:08.380]  可能這些事只是發生在
[00:24:08.380 --> 00:24:11.380]  這些屬靈人士身上
[00:24:11.380 --> 00:24:13.380]  我就聽了
[00:24:13.380 --> 00:24:15.380]  就跟他一起「阿彌陀佛」
[00:24:15.380 --> 00:24:17.380]  我就將這件事放在心裏
[00:24:17.380 --> 00:24:20.380]  直到有一次
[00:24:20.380 --> 00:24:22.380]  當我在公司裏面
[00:24:22.380 --> 00:24:25.380]  我們各部門其中一件要做的事
[00:24:25.380 --> 00:24:27.380]  就是幫我們一些客人
[00:24:27.380 --> 00:24:31.380]  匯一些很大額的金錢
[00:24:31.380 --> 00:24:33.380]  去其他國家
[00:24:33.380 --> 00:24:35.380]  去不同的地方
[00:24:35.380 --> 00:24:38.380]  因為金錢的額很大
[00:24:38.380 --> 00:24:39.380]  人馬很大
[00:24:39.380 --> 00:24:41.380]  所以我們如果有少有差錢
[00:24:41.380 --> 00:24:43.380]  匯不出去
[00:24:43.380 --> 00:24:44.380]  我們要付息
[00:24:44.380 --> 00:24:46.380]  我們要賠息給客人
[00:24:46.380 --> 00:24:48.380]  所以我們匯一個人的工作額
[00:24:48.380 --> 00:24:49.380]  是非常之大
[00:24:49.380 --> 00:24:51.380]  不容有失
[00:24:51.380 --> 00:24:53.380]  有一天
[00:24:53.380 --> 00:24:56.380]  大概半小時後
[00:24:56.380 --> 00:24:58.380]  就是死時
[00:24:58.380 --> 00:25:00.380]  收到一個電話
[00:25:00.380 --> 00:25:02.380]  IKEA同事說
[00:25:02.380 --> 00:25:03.380]  糟糕了
[00:25:03.380 --> 00:25:05.380]  我們的系統出現了問題
[00:25:05.380 --> 00:25:07.380]  我們現在出錢全部都有問題
[00:25:07.380 --> 00:25:08.380]  出不到
[00:25:08.380 --> 00:25:10.380]  我們找不到那個原因
[00:25:10.380 --> 00:25:13.380]  不知道怎麼解決這件事
[00:25:13.380 --> 00:25:15.380]  大家都很出手很殘忍
[00:25:15.380 --> 00:25:17.380]  老闆都在那裏喊救命
[00:25:17.380 --> 00:25:19.380]  我們都不知道怎麼去做
[00:25:19.380 --> 00:25:22.380]  我忽然間想起這個見證
[00:25:22.380 --> 00:25:24.380]  不好意思在同事面前
[00:25:24.380 --> 00:25:26.380]  大家來到去讚美神
[00:25:26.380 --> 00:25:28.380]  走了去洗手間
[00:25:28.380 --> 00:25:30.380]  去禱告讚美小主
[00:25:30.380 --> 00:25:31.380]  祢起不來
[00:25:31.380 --> 00:25:34.380]  我們各位隨時的幫助
[00:25:34.380 --> 00:25:36.380]  困難裏隨時的幫助
[00:25:36.380 --> 00:25:37.380]  現在我們真的沒有辦法
[00:25:37.380 --> 00:25:39.380]  沒有人能夠去解決這件事
[00:25:39.380 --> 00:25:41.380]  求主祢幫助
[00:25:41.380 --> 00:25:43.380]  我們真的搞不定
[00:25:43.380 --> 00:25:45.380]  將這件事交給神
[00:25:45.380 --> 00:25:46.380]  我心都安穩些
[00:25:46.380 --> 00:25:47.380]  走出去的時候
[00:25:47.380 --> 00:25:49.380]  仍然都是
[00:25:49.380 --> 00:25:51.380]  大家都是出手謀財
[00:25:51.380 --> 00:25:52.380]  很愁
[00:25:52.380 --> 00:25:54.380]  我們樣子真的很愁
[00:25:54.380 --> 00:25:56.380]  但是過了一會
[00:25:56.380 --> 00:25:57.380]  我竟然收到一個電話
[00:25:57.380 --> 00:26:00.380]  IT的同事打來跟我說
[00:26:00.380 --> 00:26:01.380]  Lillian
[00:26:01.380 --> 00:26:03.380]  我們的錢都出來了
[00:26:03.380 --> 00:26:04.380]  系統恢復了
[00:26:04.380 --> 00:26:06.380]  錢都出來了
[00:26:06.380 --> 00:26:07.380]  我心裏真是
[00:26:07.380 --> 00:26:08.380]  Hallelujah
[00:26:08.380 --> 00:26:09.380]  感謝主
[00:26:09.380 --> 00:26:13.380]  多謝祂的康復
[00:26:13.380 --> 00:26:14.380]  祂的幫忙
[00:26:14.380 --> 00:26:16.380]  我想這個不是一個偶然
[00:26:16.380 --> 00:26:20.380]  而是我相信是上帝的幫助
[00:26:20.380 --> 00:26:22.380]  不過我想說
[00:26:22.380 --> 00:26:24.380]  其實可能頂智慧都會說
[00:26:24.380 --> 00:26:26.380]  其實我們都有讚美神
[00:26:26.380 --> 00:26:28.380]  很多時候我們都讚美神
[00:26:28.380 --> 00:26:30.380]  但是不是經常work
[00:26:30.380 --> 00:26:32.380]  不是經常都會
[00:26:32.380 --> 00:26:34.380]  那些事會按我們
[00:26:34.380 --> 00:26:37.380]  那個心意去發生
[00:26:37.380 --> 00:26:39.380]  我都完全同意
[00:26:39.380 --> 00:26:42.380]  因為讚美的確不是
[00:26:42.380 --> 00:26:45.380]  我們好像去拆拉丁神燈
[00:26:45.380 --> 00:26:46.380]  我們說讚神
[00:26:46.380 --> 00:26:47.380]  我有困難
[00:26:47.380 --> 00:26:48.380]  我讚美祢
[00:26:48.380 --> 00:26:50.380]  祢一定會幫我搞定
[00:26:50.380 --> 00:26:53.380]  我們不是拆拉丁神燈
[00:26:53.380 --> 00:26:56.380]  我們的神都不是一個
[00:26:56.380 --> 00:26:59.380]  讓我們去操控的神
[00:26:59.380 --> 00:27:03.380]  但因為一切善情的主權
[00:27:03.380 --> 00:27:06.380]  永遠都在祂的手膝當中
[00:27:06.380 --> 00:27:08.380]  所以雖然我們讚美神
[00:27:08.380 --> 00:27:10.380]  有時候我們未必會見到
[00:27:10.380 --> 00:27:12.380]  那些事情、環境
[00:27:12.380 --> 00:27:14.380]  是會隨著我們的讚美
[00:27:14.380 --> 00:27:17.380]  來改變到我們自己
[00:27:17.380 --> 00:27:19.380]  合我們的心意
[00:27:19.380 --> 00:27:21.380]  反而讚美
[00:27:21.380 --> 00:27:23.380]  只是我們能夠在裡面
[00:27:23.380 --> 00:27:24.380]  透過讚美
[00:27:24.380 --> 00:27:27.380]  宣告我們對上帝的信仰
[00:27:27.380 --> 00:27:32.380]  而我們來聽從上帝的指令
[00:27:32.380 --> 00:27:33.380]  遵從祂
[00:27:33.380 --> 00:27:35.380]  而我相信
[00:27:35.380 --> 00:27:38.380]  很多時候上帝沒有令環境去改變
[00:27:38.380 --> 00:27:39.380]  有另外一種意識就是
[00:27:39.380 --> 00:27:42.380]  祂要透過這個環境
[00:27:42.380 --> 00:27:44.380]  透過我們在裡面的讚美
[00:27:44.380 --> 00:27:47.380]  來改變我們的生命
[00:27:47.380 --> 00:27:49.380]  讓我們的生命被祂去改變
[00:27:49.380 --> 00:27:51.380]  這就來到第二點
[00:27:51.380 --> 00:27:53.380]  今天讚美是什麼呢?
[00:27:53.380 --> 00:27:55.380]  讚美就是讓神
[00:27:55.380 --> 00:27:57.380]  在我們的心裡面
[00:27:57.380 --> 00:27:59.380]  坐在寶座
[00:27:59.380 --> 00:28:01.380]  我們看回今天的經文
[00:28:01.380 --> 00:28:03.380]  一開始的時候
[00:28:03.380 --> 00:28:05.380]  大衛就向神發出
[00:28:05.380 --> 00:28:08.380]  極其痛苦的一個呼求
[00:28:08.380 --> 00:28:10.380]  甚至埋怨上帝
[00:28:10.380 --> 00:28:12.380]  來離棄祂
[00:28:12.380 --> 00:28:16.380]  我們看到大衛稱呼神
[00:28:16.380 --> 00:28:17.380]  我的神我的神
[00:28:17.380 --> 00:28:20.380]  可以看到他和神的關係很密切
[00:28:20.380 --> 00:28:21.380]  很近
[00:28:21.380 --> 00:28:23.380]  但是在這麼絕望
[00:28:23.380 --> 00:28:25.380]  這麼無奈的境況下
[00:28:25.380 --> 00:28:27.380]  他在心裡都是向神發出
[00:28:27.380 --> 00:28:30.380]  這些痛苦的聲音
[00:28:30.380 --> 00:28:32.380]  但是當我們去到第三節
[00:28:32.380 --> 00:28:33.380]  看到他
[00:28:33.380 --> 00:28:34.380]  剛才我也說了
[00:28:34.380 --> 00:28:35.380]  他忽然間開始
[00:28:35.380 --> 00:28:36.380]  彈指出現了
[00:28:36.380 --> 00:28:37.380]  轉變了
[00:28:37.380 --> 00:28:40.380]  他來到讚美上帝的聖潔
[00:28:40.380 --> 00:28:42.380]  讚美他是用意識來
[00:28:42.380 --> 00:28:48.380]  用意識來讚美為他寶座的居所
[00:28:48.380 --> 00:28:49.380]  這個彈指
[00:28:49.380 --> 00:28:53.380]  我相信對於大衛是一個轉捩點
[00:28:53.380 --> 00:28:56.380]  因為當我們在第三節之前
[00:28:56.380 --> 00:28:57.380]  我們看到
[00:28:57.380 --> 00:29:00.380]  他的目光都在自己的身上
[00:29:00.380 --> 00:29:01.380]  為什麼呢?
[00:29:01.380 --> 00:29:02.380]  我們看到很多「我」字
[00:29:02.380 --> 00:29:04.380]  你為什麼離棄我
[00:29:04.380 --> 00:29:06.380]  你為什麼遠離不救我
[00:29:06.380 --> 00:29:10.380]  不聽我深淵的聲音
[00:29:10.380 --> 00:29:12.380]  都是我的感覺
[00:29:12.380 --> 00:29:13.380]  我的東西
[00:29:13.380 --> 00:29:15.380]  為什麼你不理我
[00:29:15.380 --> 00:29:16.380]  但是到了第三節
[00:29:16.380 --> 00:29:17.380]  讚字之後
[00:29:17.380 --> 00:29:20.380]  我們看到「你」字開始出現
[00:29:20.380 --> 00:29:23.380]  這個「你」當然是指上帝
[00:29:23.380 --> 00:29:25.380]  所以我們說
[00:29:25.380 --> 00:29:28.380]  讚美就是讓我們
[00:29:28.380 --> 00:29:30.380]  能夠將我們的目光
[00:29:30.380 --> 00:29:31.380]  我們的焦點
[00:29:31.380 --> 00:29:35.380]  由我們自己來轉向神
[00:29:35.380 --> 00:29:37.380]  我也相信
[00:29:37.380 --> 00:29:39.380]  大衛在這個時候
[00:29:39.380 --> 00:29:40.380]  他突然想起
[00:29:40.380 --> 00:29:42.380]  神是聖潔的
[00:29:42.380 --> 00:29:44.380]  是眷顧他的
[00:29:44.380 --> 00:29:48.380]  他必定能夠來遵守他的文約
[00:29:48.380 --> 00:29:51.380]  施行他的慈愛和拯救
[00:29:51.380 --> 00:29:53.380]  所以我們再說
[00:29:53.380 --> 00:29:54.380]  讚美
[00:29:54.380 --> 00:29:57.380]  神要我們讚美他
[00:29:57.380 --> 00:30:00.380]  因為他要我們將我們的目光
[00:30:00.380 --> 00:30:05.380]  從我們自己身上來轉向他
[00:30:05.380 --> 00:30:07.380]  我想神讓我們更加知道我們的問題
[00:30:07.380 --> 00:30:09.380]  因為很多時候我們人
[00:30:09.380 --> 00:30:13.380]  比較注視我們自己的感受
[00:30:13.380 --> 00:30:15.380]  我們的感覺
[00:30:15.380 --> 00:30:17.380]  我們比較自我中心
[00:30:17.380 --> 00:30:19.380]  重視我們自己的想法
[00:30:19.380 --> 00:30:21.380]  我們覺得自己想的東西一定是對的
[00:30:21.380 --> 00:30:22.380]  我們的感受
[00:30:22.380 --> 00:30:23.380]  別人是要注重的
[00:30:23.380 --> 00:30:25.380]  結果我們不能夠
[00:30:25.380 --> 00:30:27.380]  開放我們自己
[00:30:27.380 --> 00:30:31.380]  讓神在我們生命裡做事
[00:30:31.380 --> 00:30:32.380]  我想問大家
[00:30:32.380 --> 00:30:34.380]  其實大家有沒有開車
[00:30:34.380 --> 00:30:37.380]  當中有沒有頂替他們開車
[00:30:37.380 --> 00:30:38.380]  其實開車
[00:30:38.380 --> 00:30:39.380]  沒有開車也不要緊
[00:30:39.380 --> 00:30:41.380]  你也會明白這個比喻
[00:30:41.380 --> 00:30:43.380]  比喻我們的生命
[00:30:43.380 --> 00:30:46.380]  就好像一輛車
[00:30:46.380 --> 00:30:48.380]  我們就是司機
[00:30:48.380 --> 00:30:50.380]  我們坐在司機位上
[00:30:50.380 --> 00:30:52.380]  我們是自由的
[00:30:52.380 --> 00:30:54.380]  這輛車是屬於我的
[00:30:54.380 --> 00:30:56.380]  我將它開到哪裡都行
[00:30:56.380 --> 00:30:57.380]  我的方向
[00:30:57.380 --> 00:30:58.380]  我的速度
[00:30:58.380 --> 00:31:01.380]  當然不是由我操控
[00:31:01.380 --> 00:31:04.380]  但是這個比喻就是說
[00:31:04.380 --> 00:31:08.380]  神要我們將這個司機位
[00:31:08.380 --> 00:31:10.380]  這輛車的司機位
[00:31:10.380 --> 00:31:11.380]  讓給祂坐
[00:31:11.380 --> 00:31:13.380]  當我們今天說
[00:31:13.380 --> 00:31:14.380]  我們倚靠神
[00:31:14.380 --> 00:31:18.380]  我們相信祢的時候
[00:31:18.380 --> 00:31:21.380]  神說我們就要學習將這個司機位
[00:31:21.380 --> 00:31:22.380]  不要自己坐
[00:31:22.380 --> 00:31:24.380]  讓給祂坐
[00:31:24.380 --> 00:31:26.380]  而這個司機位就是說
[00:31:26.380 --> 00:31:28.380]  其實是那個寶座
[00:31:28.380 --> 00:31:29.380]  我們生命裡的寶座
[00:31:29.380 --> 00:31:31.380]  本來我們自己坐在上面的
[00:31:31.380 --> 00:31:33.380]  但是神說要給祂
[00:31:33.380 --> 00:31:34.380]  讓給祂
[00:31:34.380 --> 00:31:36.380]  而寶座是有主權的意思
[00:31:36.380 --> 00:31:39.380]  所以以贊美為寶座
[00:31:39.380 --> 00:31:41.380]  就是說我們透過贊美
[00:31:41.380 --> 00:31:44.380]  我們宣告神美是我們的王
[00:31:44.380 --> 00:31:45.380]  祢是我們生命的主
[00:31:45.380 --> 00:31:47.380]  一切都要屬於祢
[00:31:47.380 --> 00:31:48.380]  我們不停
[00:31:48.380 --> 00:31:50.380]  我們很多時候都是贊美神
[00:31:50.380 --> 00:31:51.380]  我們見拜神的時候
[00:31:51.380 --> 00:31:55.380]  我們都會唱這些詩歌歌詞
[00:31:55.380 --> 00:31:59.380]  但是神說你要透過宣告真真正正
[00:31:59.380 --> 00:32:01.380]  將你生命裡的寶座
[00:32:01.380 --> 00:32:02.380]  這個司機位
[00:32:02.380 --> 00:32:04.380]  讓給我坐
[00:32:04.380 --> 00:32:05.380]  將生命的主權
[00:32:05.380 --> 00:32:07.380]  來交給我
[00:32:07.380 --> 00:32:09.380]  我發覺其實
[00:32:09.380 --> 00:32:13.380]  唱詩或者是祈禱
[00:32:13.380 --> 00:32:14.380]  這一句話
[00:32:14.380 --> 00:32:15.380]  神啊
[00:32:15.380 --> 00:32:16.380]  祢是我的主
[00:32:16.380 --> 00:32:17.380]  我的生命是屬於祢
[00:32:17.380 --> 00:32:21.380]  唱是非常容易的
[00:32:21.380 --> 00:32:23.380]  但是原來在生命裡
[00:32:23.380 --> 00:32:25.380]  真正來到去生命成就
[00:32:25.380 --> 00:32:27.380]  實踐出來的時候
[00:32:27.380 --> 00:32:30.380]  其實是一點都不容易
[00:32:30.380 --> 00:32:32.380]  因為在過程裡面
[00:32:32.380 --> 00:32:35.380]  神容讓很多事情去發生
[00:32:35.380 --> 00:32:37.380]  很多東西在我們身上
[00:32:37.380 --> 00:32:39.380]  我們會覺得很不自在
[00:32:39.380 --> 00:32:40.380]  我們不喜歡
[00:32:40.380 --> 00:32:43.380]  我們覺得想逃避
[00:32:43.380 --> 00:32:44.380]  很難過
[00:32:44.380 --> 00:32:45.380]  很辛苦
[00:32:45.380 --> 00:32:48.380]  有時候我們會面對一些這樣的處境
[00:32:48.380 --> 00:32:51.380]  神容讓發生在我們面前的時候
[00:32:51.380 --> 00:32:53.380]  我們會那種痛
[00:32:53.380 --> 00:32:54.380]  那種艱難
[00:32:54.380 --> 00:32:56.380]  甚至好像大圍那樣
[00:32:56.380 --> 00:32:57.380]  在慘劫
[00:32:57.380 --> 00:32:59.380]  向神呼求
[00:32:59.380 --> 00:33:03.380]  但是當我們回想
[00:33:03.380 --> 00:33:08.380]  將主權這樣來交給神的時候
[00:33:08.380 --> 00:33:10.380]  其實當我們回想
[00:33:10.380 --> 00:33:12.380]  思想我們所相信的主耶穌
[00:33:12.380 --> 00:33:14.380]  他何嘗不是這樣呢
[00:33:14.380 --> 00:33:16.380]  他甘心的
[00:33:16.380 --> 00:33:21.380]  將祂自己導成肉身來到這個世上
[00:33:21.380 --> 00:33:24.380]  就為著我們這群人
[00:33:24.380 --> 00:33:26.380]  得罪祂的人
[00:33:26.380 --> 00:33:28.380]  罪是釘在十字架上
[00:33:28.380 --> 00:33:31.380]  為我們承受了痛苦
[00:33:31.380 --> 00:33:32.380]  將祂的生命
[00:33:32.380 --> 00:33:34.380]  就是這樣來交上
[00:33:34.380 --> 00:33:36.380]  這個何嘗不是一個
[00:33:36.380 --> 00:33:38.380]  將生命的主權交給神
[00:33:38.380 --> 00:33:41.380]  一個最佳的例子呢
[00:33:41.380 --> 00:33:43.380]  所以我相信
[00:33:43.380 --> 00:33:46.380]  靜止回神是要藉著讚美
[00:33:46.380 --> 00:33:49.380]  來改變人的生命
[00:33:49.380 --> 00:33:51.380]  改變我們的生命
[00:33:51.380 --> 00:33:53.380]  我自己有很多學習
[00:33:53.380 --> 00:33:55.380]  我自己有一個見證
[00:33:55.380 --> 00:33:57.380]  就是我覺得其實
[00:33:57.380 --> 00:34:02.380]  之前是一個都挺沒有耐性的人
[00:34:02.380 --> 00:34:05.380]  我形容自己脾氣有點公主
[00:34:05.380 --> 00:34:09.380]  就是說很多事情不順利
[00:34:09.380 --> 00:34:11.380]  或者煩
[00:34:11.380 --> 00:34:13.380]  我覺得我就會發脾氣
[00:34:13.380 --> 00:34:15.380]  會罵人的
[00:34:15.380 --> 00:34:19.380]  信了主之後一段時間都是這樣的
[00:34:19.380 --> 00:34:22.380]  以前我在加拿大開車
[00:34:22.380 --> 00:34:24.380]  我回來香港的方向感太差
[00:34:24.380 --> 00:34:25.380]  少開車
[00:34:25.380 --> 00:34:27.380]  在加拿大開車的時候
[00:34:27.380 --> 00:34:29.380]  我遇到塞車
[00:34:29.380 --> 00:34:31.380]  大家都會遇到塞車
[00:34:31.380 --> 00:34:33.380]  我塞車很不耐煩
[00:34:33.380 --> 00:34:34.380]  在車上煩躁不安
[00:34:34.380 --> 00:34:35.380]  不停地罵人
[00:34:35.380 --> 00:34:36.380]  罵這個罵那個
[00:34:36.380 --> 00:34:37.380]  罵前面的車
[00:34:37.380 --> 00:34:39.380]  在那裡怨
[00:34:39.380 --> 00:34:42.380]  然後人家Cut線
[00:34:42.380 --> 00:34:44.380]  我就很順理成章
[00:34:44.380 --> 00:34:45.380]  我就踩油門
[00:34:45.380 --> 00:34:47.380]  我就希望人家不想去
[00:34:47.380 --> 00:34:48.380]  不要煩到我
[00:34:48.380 --> 00:34:49.380]  Cut在我前面
[00:34:49.380 --> 00:34:50.380]  但是當我Cut線
[00:34:50.380 --> 00:34:51.380]  人家不讓我
[00:34:51.380 --> 00:34:52.380]  我又會罵人
[00:34:52.380 --> 00:34:54.380]  另一個面向人家走的時候
[00:34:54.380 --> 00:34:56.380]  我又會瞪人
[00:34:56.380 --> 00:34:59.380]  有時候我罵人不止
[00:34:59.380 --> 00:35:01.380]  我會罵神
[00:35:01.380 --> 00:35:04.380]  當我走錯路
[00:35:04.380 --> 00:35:06.380]  我會埋怨神
[00:35:06.380 --> 00:35:08.380]  你不知道我趕時間嗎
[00:35:08.380 --> 00:35:11.380]  還點我走這條路
[00:35:11.380 --> 00:35:13.380]  但是當我定義
[00:35:13.380 --> 00:35:14.380]  我想住一段時間
[00:35:14.380 --> 00:35:19.380]  當我明白讚美的目的
[00:35:19.380 --> 00:35:20.380]  意思的時候
[00:35:20.380 --> 00:35:22.380]  我就開始跟神說
[00:35:22.380 --> 00:35:24.380]  你可不可以改變我呢
[00:35:24.380 --> 00:35:28.380]  我很想學習讚美神
[00:35:28.380 --> 00:35:30.380]  所以我就開始學習
[00:35:30.380 --> 00:35:32.380]  塞車的時候
[00:35:32.380 --> 00:35:33.380]  我跟神說
[00:35:33.380 --> 00:35:34.380]  求你幫助我
[00:35:34.380 --> 00:35:35.380]  不要不耐煩
[00:35:35.380 --> 00:35:36.380]  學習讚美
[00:35:36.380 --> 00:35:37.380]  我就開始讚美神
[00:35:37.380 --> 00:35:39.380]  多謝你這個處境
[00:35:39.380 --> 00:35:41.380]  你容納我在這裡
[00:35:41.380 --> 00:35:43.380]  有你的心意
[00:35:43.380 --> 00:35:45.380]  多謝你給我一個耐性
[00:35:45.380 --> 00:35:48.380]  在這裡塞車
[00:35:48.380 --> 00:35:49.380]  在這裡等待
[00:35:49.380 --> 00:35:51.380]  我也很相信神
[00:35:51.380 --> 00:35:53.380]  你會將我無論如何
[00:35:53.380 --> 00:35:55.380]  很平安地帶到目的地
[00:35:55.380 --> 00:35:57.380]  神也讚美你
[00:35:57.380 --> 00:36:01.380]  我相信你是來背負我重擔的主
[00:36:01.380 --> 00:36:03.380]  所以無論我會不會遲到
[00:36:03.380 --> 00:36:07.380]  無論如何你都會和我一起
[00:36:07.380 --> 00:36:10.380]  教我如何承擔這個後果
[00:36:10.380 --> 00:36:15.380]  所以我將這件無奈地塞車的事情
[00:36:15.380 --> 00:36:18.380]  用讚美來交託給神
[00:36:18.380 --> 00:36:20.380]  我就發覺
[00:36:20.380 --> 00:36:22.380]  漸漸地
[00:36:22.380 --> 00:36:24.380]  我發覺我自己有改變
[00:36:24.380 --> 00:36:26.380]  因為我發現我自己
[00:36:26.380 --> 00:36:29.380]  一直在塞車的時候
[00:36:29.380 --> 00:36:31.380]  我沒有再有很多的脾氣
[00:36:31.380 --> 00:36:33.380]  沒有再有很多的煩躁
[00:36:33.380 --> 00:36:35.380]  很多的憤怒、不安
[00:36:35.380 --> 00:36:37.380]  反而我整個人變得
[00:36:37.380 --> 00:36:39.380]  裡面很平安
[00:36:39.380 --> 00:36:41.380]  事實上也有起流
[00:36:41.380 --> 00:36:43.380]  我也是越來越變得
[00:36:43.380 --> 00:36:45.380]  人是隨和的
[00:36:45.380 --> 00:36:47.380]  身邊的人都看到
[00:36:47.380 --> 00:36:48.380]  罵少了人
[00:36:48.380 --> 00:36:50.380]  我現在好多了
[00:36:50.380 --> 00:36:52.380]  我要將這個榮耀
[00:36:52.380 --> 00:36:53.380]  歸還給神
[00:36:53.380 --> 00:36:57.380]  因為祂透過讚美來改變生命
[00:36:57.380 --> 00:36:59.380]  所以我相信神
[00:36:59.380 --> 00:37:04.380]  是透過讚美來改變
[00:37:04.380 --> 00:37:08.380]  祂要我們脫離我們的老臥
[00:37:08.380 --> 00:37:10.380]  我們的一些舊的性情
[00:37:10.380 --> 00:37:13.380]  脫離我們的自我中心
[00:37:13.380 --> 00:37:15.380]  我相信
[00:37:15.380 --> 00:37:17.380]  我們看到第三節
[00:37:17.380 --> 00:37:21.380]  大衛讚美神是聖潔的
[00:37:21.380 --> 00:37:23.380]  因為看回聖經的原文
[00:37:23.380 --> 00:37:27.380]  聖潔是有健康、美好的意思
[00:37:27.380 --> 00:37:30.380]  所以我們要透過讚美
