
[00:00:00.000 --> 00:00:09.120]  歡迎大家來到我們的周六、上個週末,我們開始了一個為期四個月的回顧十誡的系列
[00:22:01.760 --> 00:22:04.720]  上帝向埃及人所行的事
[00:22:04.720 --> 00:22:06.320]  所行了些什麼?
[00:22:06.320 --> 00:22:07.480]  是十災
[00:22:07.480 --> 00:22:09.520]  尤其是第十災
[00:22:09.520 --> 00:22:11.720]  還有在他們眼前
[00:22:11.720 --> 00:22:13.720]  那個紅海
[00:22:13.720 --> 00:22:16.840]  滅絕整個埃及的大軍
[00:22:16.840 --> 00:22:18.040]  上帝說這些事
[00:22:18.040 --> 00:22:20.800]  我的審判我是一個聖潔的上帝
[00:22:20.800 --> 00:22:23.360]  我審判埃及裏面的眾神明
[00:22:23.360 --> 00:22:26.640]  你要記得你已經看見了
[00:22:26.640 --> 00:22:30.560]  然後你要記得我如何拯救你們出去
[00:22:30.560 --> 00:22:31.760]  第五節
[00:22:31.760 --> 00:22:36.600]  如今你們若真的聽從我的話
[00:22:36.600 --> 00:22:38.280]  遵守我的約
[00:22:38.280 --> 00:22:40.480]  上帝不是帶你出去
[00:22:40.480 --> 00:22:43.200]  然後好像放一隻龜一樣走
[00:22:43.200 --> 00:22:44.800]  放一些白鴿一樣走
[00:22:44.800 --> 00:22:45.880]  我放生
[00:22:45.880 --> 00:22:47.600]  不是
[00:22:47.600 --> 00:22:49.600]  上帝帶他們出去
[00:22:49.600 --> 00:22:54.000]  以至他們再不會聽埃及神明的話
[00:22:54.000 --> 00:22:58.120]  不會再遵守埃及神明給他們的律例典章
[00:22:58.120 --> 00:23:01.080]  而是他們去聽上帝的話
[00:23:01.080 --> 00:23:03.640]  遵守上帝的律例典章
[00:23:03.640 --> 00:23:04.840]  然後他說
[00:23:04.840 --> 00:23:06.440]  如果你會聽我的話
[00:23:06.440 --> 00:23:07.840]  如果你會遵守我的約
[00:23:07.840 --> 00:23:12.160]  你就要在萬民中作屬我的子民
[00:23:12.160 --> 00:23:15.640]  要歸作我祭司的國度
[00:23:15.640 --> 00:23:17.400]  神聖的國民
[00:23:17.400 --> 00:23:19.280]  這句說話是甚麼時候說的
[00:23:19.280 --> 00:23:22.880]  這句說話是上帝給他們十誡之前
[00:23:22.880 --> 00:23:25.320]  那個前夕的人說的
[00:23:25.320 --> 00:23:26.200]  下一章是甚麼
[00:23:26.200 --> 00:23:29.200]  下一章上帝就會將十誡給他們
[00:23:29.200 --> 00:23:32.160]  他說如果你聽我的話
[00:23:32.160 --> 00:23:33.360]  你遵守我的約
[00:23:33.360 --> 00:23:34.000]  那個約在哪裏
[00:23:34.000 --> 00:23:35.880]  那個約下一章就來了
[00:23:35.880 --> 00:23:38.680]  你遵守我十誡當中的約
[00:23:38.680 --> 00:23:40.800]  你會成為屬我的子民
[00:23:40.800 --> 00:23:42.840]  你會成為神聖的國度
[00:23:42.840 --> 00:23:43.800]  神聖的國度是甚麼
[00:23:43.800 --> 00:23:47.480]  和這個世界分別了出來
[00:23:47.480 --> 00:23:50.280]  他已經再不是跟隨隨波逐流
[00:23:50.280 --> 00:23:52.960]  和這個世界埃及的偶像一起行
[00:23:52.960 --> 00:23:55.680]  他要被分別出來
[00:23:55.680 --> 00:23:57.680]  所有的關鍵在哪裏
[00:23:57.680 --> 00:23:59.920]  關鍵是你若聽我的話
[00:23:59.920 --> 00:24:01.960]  你若遵守我的約
[00:24:01.960 --> 00:24:04.680]  你若戴上我的指環
[00:24:04.680 --> 00:24:07.360]  你若戴著這個十誡的指環
[00:24:07.360 --> 00:24:08.880]  不脫下
[00:24:08.880 --> 00:24:11.960]  而每天去思想這個指環
[00:24:11.960 --> 00:24:13.720]  裏面上帝給我們的指引
[00:24:13.720 --> 00:24:16.200]  如果你用心地去愛上帝
[00:24:16.200 --> 00:24:19.480]  你用心地去愛你的論者
[00:24:19.480 --> 00:24:21.400]  你就會與眾不同
[00:24:21.400 --> 00:24:24.840]  你會活出一個完全不一樣的人生
[00:24:24.840 --> 00:24:27.440]  這亦是我們教會的使命
[00:24:27.440 --> 00:24:31.000]  早陣子我已經錄了一套東西
[00:24:31.000 --> 00:24:33.720]  叫做十誡教會與眾不同
[00:24:33.720 --> 00:24:35.120]  有甚麼不同
[00:24:35.120 --> 00:24:36.600]  不同的去到
[00:24:36.600 --> 00:24:37.800]  在舊約是十誡
[00:24:37.800 --> 00:24:39.080]  新約是十誡
[00:24:39.080 --> 00:24:40.200]  你明白嗎
[00:24:40.200 --> 00:24:41.800]  不同的地方在哪裏
[00:24:41.800 --> 00:24:43.800]  今天沒有機會說完
[00:24:43.800 --> 00:24:46.640]  不同的地方就是背十字架
[00:24:46.640 --> 00:24:48.800]  是一個傳揚十誡的教會
[00:24:48.800 --> 00:24:50.920]  是一個相信十誡的教會
[00:24:50.920 --> 00:24:53.080]  是一個背負十誡的教會
[00:24:53.080 --> 00:24:56.760]  這個十誡的教會與眾不同
[00:24:56.760 --> 00:24:59.440]  十誡使他們與眾不同
[00:24:59.440 --> 00:25:01.720]  十誡使我們與眾不同
[00:25:01.720 --> 00:25:06.680]  當然其實十誡是指向十誡
[00:25:06.680 --> 00:25:07.680]  我再說一次
[00:25:07.680 --> 00:25:09.920]  上帝要他們聽他的話
[00:25:09.920 --> 00:25:11.320]  遵守他的約
[00:25:11.320 --> 00:25:13.120]  不是完全的
[00:25:13.120 --> 00:25:15.600]  不是完全沒有瑕疵的
[00:25:15.600 --> 00:25:18.280]  是在上帝的恩典的包容之下
[00:25:18.280 --> 00:25:19.520]  叫他們戴上這隻
[00:25:19.520 --> 00:25:23.720]  正如我戴了我結婚的戒指
[00:25:23.720 --> 00:25:25.280]  我不是一個完美的丈夫
[00:25:25.280 --> 00:25:27.440]  但是我是一個丈夫
[00:25:27.440 --> 00:25:29.600]  我是一個屬於我太太的丈夫
[00:25:29.600 --> 00:25:30.840]  你明不明白
[00:25:30.840 --> 00:25:35.440]  上帝要我們忠心去侍奉他
[00:25:35.440 --> 00:25:39.640]  如果你是可以這樣去守住這個誡命
[00:25:39.640 --> 00:25:41.000]  不是完全的
[00:25:41.000 --> 00:25:42.920]  但是忠心的手段
[00:25:42.920 --> 00:25:45.240]  你就會成全了
[00:25:45.240 --> 00:25:46.600]  實踐了
[00:25:46.600 --> 00:25:49.480]  實現了這三重的關係
[00:25:49.480 --> 00:25:51.280]  三重的關係是什麼
[00:25:51.280 --> 00:25:55.920]  上帝是憐憫我們的主人
[00:25:55.920 --> 00:25:59.600]  我們是上帝被釋放的僕人
[00:25:59.600 --> 00:26:01.720]  上帝是慈愛的父親
[00:26:01.720 --> 00:26:04.880]  我們是蒙愛的兒子
[00:26:04.880 --> 00:26:06.960]  上帝是社稷的丈夫
[00:26:06.960 --> 00:26:10.240]  我們會成為上帝忠貞的妻子
[00:26:10.240 --> 00:26:11.240]  正如我之前所說
[00:26:11.240 --> 00:26:14.760]  三重的關係都萌芽於《出埃及記》
[00:26:14.760 --> 00:26:16.920]  《出埃及記》是我們第一次
[00:26:16.920 --> 00:26:18.000]  在《正本聖經》裡面
[00:26:18.000 --> 00:26:20.320]  看到這三重的關係
[00:26:20.320 --> 00:26:24.160]  我想跟你回到《出埃及記》裡面
[00:26:24.160 --> 00:26:25.800]  看這三重的關係
[00:26:25.800 --> 00:26:27.400]  我們先看的第一個
[00:26:27.400 --> 00:26:29.720]  是上帝是憐憫的主人
[00:26:29.720 --> 00:26:32.560]  我們是被上帝所釋放的僕人
[00:26:32.560 --> 00:26:34.480]  我帶你回去看《出埃及記》
[00:26:34.480 --> 00:26:36.480]  第八章第一節
[00:26:36.480 --> 00:26:47.120]  「如此說,放我的百姓走,好使他們好叫他們侍奉我,Let my people go」
[00:26:47.120 --> 00:26:50.320]  這是整本《出埃及記》的主題曲
[00:26:50.320 --> 00:26:51.040]  為什麼?
[00:26:51.040 --> 00:26:52.480]  因為你繼續下去
[00:26:52.480 --> 00:26:53.880]  第八章二十節
[00:26:53.880 --> 00:26:54.880]  九章第一節
[00:26:54.880 --> 00:26:55.680]  十三節
[00:26:55.680 --> 00:26:57.360]  十章第三節
[00:26:57.360 --> 00:27:01.400]  重複又重複唱這首主題曲
[00:27:01.400 --> 00:27:02.720]  《出埃及記》是關於什麼?
[00:27:02.720 --> 00:27:04.760]  Let my people go
[00:27:04.760 --> 00:27:05.680]  然後做什麼?
[00:27:05.680 --> 00:27:06.960]  不是放生
[00:27:06.960 --> 00:27:08.720]  So that they may serve me
[00:27:08.720 --> 00:27:10.640]  讓我的百姓走
[00:27:10.640 --> 00:27:13.680]  使他們不再侍奉你
[00:27:13.680 --> 00:27:17.320]  使他們侍奉我
[00:27:17.320 --> 00:27:18.240]  我想問大家
[00:27:18.240 --> 00:27:22.800]  上帝是怎樣去達成《出埃及記》的拯救?
[00:27:22.800 --> 00:27:25.520]  答案是通過流血
[00:27:25.520 --> 00:27:28.320]  很多很多的血
[00:27:28.320 --> 00:27:30.440]  通過流埃及人的血
[00:27:30.440 --> 00:27:31.760]  十災的血
[00:27:31.760 --> 00:27:35.400]  尤其是第十災流了很多埃及人的血
[00:27:35.400 --> 00:27:38.120]  也都通過了流
[00:27:38.120 --> 00:27:39.760]  如月節羔羊的血
[00:27:39.760 --> 00:27:44.480]  上帝所預備的羔羊要很多很多的血
[00:27:44.480 --> 00:27:48.160]  而整個故事的高峰
[00:27:48.160 --> 00:27:49.960]  不是《出埃及記》那一幕
[00:27:49.960 --> 00:27:50.840]  如果你拍戲
[00:27:50.840 --> 00:27:52.480]  就是《出埃及記》那一幕很轟動
[00:27:52.480 --> 00:27:54.080]  然後他們過紅海
[00:27:54.080 --> 00:27:55.560]  很轟動
[00:27:55.560 --> 00:27:58.320]  整個故事的高峰
[00:27:58.320 --> 00:28:02.000]  是上帝給他們十戒
[00:28:02.000 --> 00:28:03.240]  十戒拿來做什麼?
[00:28:03.240 --> 00:28:05.280]  十戒拿來保命
[00:28:05.280 --> 00:28:10.840]  十戒使他們可以安全離開了埃及
[00:28:10.840 --> 00:28:13.840]  慢慢安全地進入應許之地
[00:28:13.840 --> 00:28:16.640]  流奶與乙物之地
[00:28:16.640 --> 00:28:19.480]  那個應許之地
[00:28:19.480 --> 00:28:22.040]  迦南其實是一個新的伊甸園
[00:28:22.040 --> 00:28:23.280]  新的契樂園
[00:28:23.280 --> 00:28:25.400]  上帝要帶領他們
[00:28:25.400 --> 00:28:27.960]  由沙漠裡面走出來
[00:28:27.960 --> 00:28:30.800]  回到他家的祠堂
[00:28:30.800 --> 00:28:32.680]  上帝怎樣可以將那些魚
[00:28:32.680 --> 00:28:34.720]  從沙漠裡面拿出來
[00:28:34.720 --> 00:28:36.920]  安全地帶到家裡的祠堂
[00:28:36.920 --> 00:28:39.960]  上帝一定要給他們水
[00:28:39.960 --> 00:28:43.200]  於是上帝將律法給他們
[00:28:43.200 --> 00:28:46.120]  在西奶的山下
[00:28:46.120 --> 00:28:49.680]  上帝將十戒賜給他們
[00:28:49.680 --> 00:28:52.640]  這是上帝恩典盟約的明證
[00:28:52.640 --> 00:28:54.040]  上帝和他們結婚
[00:28:54.040 --> 00:28:55.920]  都要給他們一些信物
[00:28:55.920 --> 00:28:58.560]  十戒是上帝給我們的信物
[00:28:58.560 --> 00:29:01.960]  十戒代表了上帝與我們同在
[00:29:01.960 --> 00:29:05.600]  十戒又是我們侍奉上帝的指南
[00:29:05.600 --> 00:29:08.120]  好侍奉我們怎麼侍奉上帝
[00:29:08.120 --> 00:29:09.240]  你要有些指南
[00:29:09.240 --> 00:29:10.120]  有個menu
[00:29:10.120 --> 00:29:12.160]  What's the job description
[00:29:12.160 --> 00:29:12.960]  是十戒
[00:29:12.960 --> 00:29:17.960]  十戒最終是生命起落的泉源
[00:29:17.960 --> 00:29:19.600]  要救魚
[00:29:19.600 --> 00:29:21.320]  出死入生
[00:29:21.320 --> 00:29:25.880]  就必須要將他們放在水中
[00:29:25.880 --> 00:29:27.680]  因此
[00:29:27.680 --> 00:29:29.240]  被釋放的僕人
[00:29:29.240 --> 00:29:32.160]  必定要成為誡命中的子民
[00:29:32.160 --> 00:29:33.120]  你明不明白
[00:29:33.120 --> 00:29:34.360]  你不是被釋放了
[00:29:34.360 --> 00:29:36.160]  然後喜歡做什麼就做什麼
[00:29:36.160 --> 00:29:37.160]  不是
[00:29:37.160 --> 00:29:38.640]  被釋放的僕人
[00:29:38.640 --> 00:29:40.880]  要安全進入上帝的國度
[00:29:40.880 --> 00:29:43.800]  必須要成為誡命的子民
[00:29:43.800 --> 00:29:46.280]  誡命不是上帝給我們的枷鎖
[00:29:46.280 --> 00:29:48.360]  不是上帝給我們的限制
[00:29:48.360 --> 00:29:50.080]  誡命是生命的泉源
[00:29:50.080 --> 00:29:54.680]  誡命是起落的保障
[00:29:54.680 --> 00:29:56.800]  在餘下的聖經裏面
[00:29:56.800 --> 00:29:58.960]  我們現在還在看第二本
[00:29:58.960 --> 00:30:00.160]  繼續下去你會發現
[00:30:00.160 --> 00:30:03.920]  誡命不斷的陪伴著上帝的子民
[00:30:03.920 --> 00:30:05.680]  不是因為上帝要控制他們
[00:30:05.680 --> 00:30:08.600]  不是上帝要給他們枷鎖
[00:30:08.600 --> 00:30:09.320]  罰他們
[00:30:09.320 --> 00:30:13.400]  而是因為上帝要安全引導他們
[00:30:13.400 --> 00:30:16.720]  經歷了死亡的試探
[00:30:16.720 --> 00:30:21.440]  平安進入他永恆的國度
[00:30:21.440 --> 00:30:23.640]  生命記第六章
[00:30:23.640 --> 00:30:25.240]  第四節
[00:30:25.240 --> 00:30:26.680]  最大的誡命
[00:30:26.680 --> 00:30:27.880]  是拿去做什麼的
[00:30:27.880 --> 00:30:28.960]  保命的
[00:30:28.960 --> 00:30:30.560]  用來救他們
[00:30:30.560 --> 00:30:32.560]  以色列人說你們要聽
[00:30:32.560 --> 00:30:35.960]  也會說我們的上帝是獨一的上帝
[00:30:35.960 --> 00:30:38.960]  你們要盡心盡性盡力愛
[00:30:38.960 --> 00:30:40.480]  也會說你的上帝
[00:30:40.480 --> 00:30:43.240]  也要因勤教導你的兒女
[00:30:43.240 --> 00:30:44.040]  用來做什麼的
[00:30:44.040 --> 00:30:46.080]  用來救命的
[00:30:46.080 --> 00:30:49.480]  不是要給你一些東西壓住你
[00:30:49.480 --> 00:30:52.240]  令你覺得人生很辛苦
[00:30:52.240 --> 00:30:54.760]  已經賺錢也很艱難
[00:30:54.760 --> 00:30:57.600]  上小學中學也有很多功課
[00:30:57.600 --> 00:30:59.280]  還要加一些東西
[00:30:59.280 --> 00:31:00.720]  還要做聖經老師
[00:31:00.720 --> 00:31:02.320]  為什麼要做這件事
[00:31:02.320 --> 00:31:04.280]  這是用來保命的動勢
[00:31:04.280 --> 00:31:05.920]  讓你進入喜樂
[00:31:05.920 --> 00:31:07.280]  進入生命
[00:31:07.280 --> 00:31:09.200]  進入永恆
[00:31:09.200 --> 00:31:11.520]  就是靠這件事
[00:31:11.520 --> 00:31:13.120]  到了新約一樣
[00:31:13.120 --> 00:31:14.480]  這是舊約的世界
[00:31:14.480 --> 00:31:15.400]  到了新約的時候
[00:31:15.400 --> 00:31:17.120]  上帝的誡命
[00:31:17.120 --> 00:31:19.880]  從來不會離開上帝的子民
[00:31:19.880 --> 00:31:21.280]  所以有人問
[00:31:21.280 --> 00:31:22.880]  我們現在信了耶穌
[00:31:22.880 --> 00:31:24.040]  我們在新約裡面
[00:31:24.040 --> 00:31:25.680]  究竟我們要不要守律法
[00:31:25.680 --> 00:31:26.200]  不用
[00:31:26.200 --> 00:31:28.600]  很多人說你錯了
[00:31:28.600 --> 00:31:30.600]  你沒有了律法
[00:31:30.600 --> 00:31:32.160]  沒有了上帝的誡命
[00:31:32.160 --> 00:31:34.160]  就沒有生命
[00:31:34.160 --> 00:31:36.880]  羅馬書第六章第十七節
[00:31:36.880 --> 00:31:40.240]  你會看到上帝要我們成為
[00:31:40.240 --> 00:31:43.440]  祂自己的奴僕
[00:31:43.440 --> 00:31:44.080]  什麼意思
[00:31:44.080 --> 00:31:47.800]  我們要成為服侍上帝的子民
[00:31:47.800 --> 00:31:49.280]  感謝上帝保羅這樣說
[00:31:49.280 --> 00:31:52.200]  羅馬書第六章第十七節
[00:31:52.200 --> 00:31:55.920]  你們從前雖然作罪的奴隸
[00:31:55.920 --> 00:31:58.960]  舊約聖經裡面就是做埃及人的奴隸
[00:31:58.960 --> 00:32:01.320]  新約聖經裡面沒有了埃及人
[00:32:01.320 --> 00:32:02.880]  其實所有人
[00:32:02.880 --> 00:32:03.680]  舊約是影子
[00:32:03.680 --> 00:32:04.760]  新約是真體
[00:32:04.760 --> 00:32:06.520]  真體裡面所有人
[00:32:06.520 --> 00:32:07.920]  無論是不是埃及人
[00:32:07.920 --> 00:32:09.880]  都是在做罪的奴隸
[00:32:09.880 --> 00:32:11.920]  現在從心裡面純復
[00:32:11.920 --> 00:32:14.320]  你要所傳給你們的教導
[00:32:14.320 --> 00:32:16.280]  你們教導的典範
[00:32:16.280 --> 00:32:17.560]  聽了福音
[00:32:17.560 --> 00:32:19.920]  你們從罪裡得道釋放
[00:32:19.920 --> 00:32:21.800]  好像埃及人一樣
[00:32:21.800 --> 00:32:23.520]  釋放了去做什麼
[00:32:23.520 --> 00:32:24.800]  做義的奴僕
[00:32:24.800 --> 00:32:26.000]  做上帝的奴僕
[00:32:26.000 --> 00:32:30.880]  做上帝誡命的奴僕
[00:32:30.880 --> 00:32:32.960]  我再次強調
[00:32:32.960 --> 00:32:38.040]  我們得救不是因為我們遵守律法
[00:32:38.040 --> 00:32:41.200]  我們得救完全是信靠耶穌基督
[00:32:41.200 --> 00:32:43.360]  信靠高揚的保佑
[00:32:43.360 --> 00:32:44.280]  舊約是這樣
[00:32:44.280 --> 00:32:45.040]  新約也是這樣
[00:32:45.040 --> 00:32:45.960]  或者新約是這樣
[00:32:45.960 --> 00:32:47.760]  舊約也是這樣
[00:32:47.760 --> 00:32:49.800]  但是上帝的誡命
[00:32:49.800 --> 00:32:51.520]  上帝拯救我們
[00:32:51.520 --> 00:32:52.880]  出了罪
[00:32:52.880 --> 00:32:53.840]  要進入什麼
[00:32:53.840 --> 00:32:54.880]  進入上帝的誡命
[00:32:54.880 --> 00:32:57.360]  一定是進入上帝的誡命
[00:32:57.360 --> 00:32:59.080]  因為上帝
[00:32:59.080 --> 00:33:00.680]  沒有了上帝的誡命
[00:33:00.680 --> 00:33:03.320]  我們就沒有了護身符
[00:33:03.320 --> 00:33:05.600]  我們沒有了養氣筒
[00:33:05.600 --> 00:33:06.960]  我們就沒有辦法
[00:33:06.960 --> 00:33:09.280]  安全的離開這個世界
[00:33:09.280 --> 00:33:11.400]  進入上帝的天國
[00:33:11.400 --> 00:33:12.480]  第六章
[00:33:12.480 --> 00:33:13.480]  第二十字這麼說
[00:33:13.480 --> 00:33:16.280]  你們作罪的奴隸時
[00:33:16.280 --> 00:33:21.320]  不被義的義所約束
[00:33:21.320 --> 00:33:22.920]  你們作罪的時候
[00:33:22.920 --> 00:33:27.040]  你完全不在上帝的誡命當中
[00:33:27.040 --> 00:33:28.880]  我們任自妄為
[00:33:28.880 --> 00:33:30.040]  喜歡守就守
[00:33:30.040 --> 00:33:31.560]  不喜歡守就不守
[00:33:31.560 --> 00:33:33.720]  結局是死亡
[00:33:33.720 --> 00:33:35.960]  當你離開了水之後
[00:33:35.960 --> 00:33:37.720]  魚只有一條路
[00:33:37.720 --> 00:33:39.040]  就是死路
[00:33:39.040 --> 00:33:42.240]  但如今你們從罪裡面得釋放了
[00:33:42.240 --> 00:33:44.440]  從沙漠裡面釋放了
[00:33:44.440 --> 00:33:46.200]  我們成為了上帝的奴隸
[00:33:46.200 --> 00:33:49.800]  上帝將我們擺放在水的當中
[00:33:49.800 --> 00:33:53.480]  我們將會 如果我們留在這個水裡面
[00:33:53.480 --> 00:33:55.280]  我們享受我們的新生命
[00:33:55.280 --> 00:33:57.120]  我們適應我們的新生命
[00:33:57.120 --> 00:33:58.480]  我們跟隨上帝
[00:33:58.480 --> 00:34:01.040]  相信上帝在這個水裡面
[00:34:01.040 --> 00:34:02.640]  我們會結出果子
[00:34:02.640 --> 00:34:04.360]  我們會成聖
[00:34:04.360 --> 00:34:07.560]  就是永生
[00:34:07.560 --> 00:34:13.720]  上帝將我們擺在一袋清水的裡面
[00:34:13.720 --> 00:34:14.960]  因為上帝要將我們
[00:34:14.960 --> 00:34:17.360]  從罪孽死亡裡面拯救出來
[00:34:17.360 --> 00:34:21.320]  帶我們回到祂永恆的天下
[00:34:21.320 --> 00:34:24.880]  這個是我們需要傳遞的福音的一部分
[00:34:24.880 --> 00:34:25.920]  是不是
[00:34:25.920 --> 00:34:28.680]  就是上帝不單止幫我們拯救了
[00:34:28.680 --> 00:34:30.000]  饒恕了我們的罪
[00:34:30.000 --> 00:34:33.200]  上帝將我們拯救進入一袋的清水
[00:34:33.200 --> 00:34:34.120]  在這個清水裡面
[00:34:34.120 --> 00:34:37.120]  上帝教導我們要敬畏
[00:34:37.120 --> 00:34:39.280]  我們要服侍
[00:34:39.280 --> 00:34:40.640]  我們要追求
[00:34:40.640 --> 00:34:42.560]  唯有上帝是真神
[00:34:42.560 --> 00:34:45.360]  我們要活出一個慷慨
[00:34:45.360 --> 00:34:47.920]  忠誠 淳樸的人生
[00:34:47.920 --> 00:34:50.240]  而不是說你現在自由了
[00:34:50.240 --> 00:34:53.040]  你現在繼續去追求這個世界
[00:34:53.040 --> 00:34:56.680]  這個只有讓我們擺在一袋沙裡面
[00:34:56.680 --> 00:34:59.040]  讓我們繼續去敬拜這個世界的
[00:34:59.040 --> 00:35:02.000]  假神 金錢 情慾 權力
[00:35:02.000 --> 00:35:03.920]  所以我們一定要拒絕
[00:35:03.920 --> 00:35:05.120]  拒絕的原因
[00:35:05.120 --> 00:35:06.720]  不是林牧師要求很高
[00:35:06.720 --> 00:35:08.520]  不是聖經要求很高
[00:35:08.520 --> 00:35:13.160]  是因為你不可以繼續在沙袋裡面生存
[00:35:13.160 --> 00:35:14.560]  因為你是魚
[00:35:14.560 --> 00:35:15.720]  你要是魚
[00:35:15.720 --> 00:35:19.000]  你就要回到水的當中
[00:35:19.000 --> 00:35:20.920]  如果沒有水
[00:35:20.920 --> 00:35:21.920]  就只有沙
[00:35:21.920 --> 00:35:24.720]  如果沒有誡命就只有死亡
[00:35:24.720 --> 00:35:27.760]  我們必須要回到上帝的話語
[00:35:27.760 --> 00:35:30.280]  上帝的誡命的當中
[00:35:30.280 --> 00:35:32.680]  上帝是一個憐憫
[00:35:32.680 --> 00:35:34.480]  我們的主人
[00:35:34.480 --> 00:35:36.800]  我們是被釋放的僕人
[00:35:36.800 --> 00:35:38.960]  從沙漠裡面被釋放
[00:35:38.960 --> 00:35:41.360]  進入上帝的清泉裡面
[00:35:41.360 --> 00:35:45.040]  這個是第一重的恩典關係
[00:35:45.040 --> 00:35:47.800]  接著我們要看的是第二重的恩典關係
[00:35:47.800 --> 00:35:50.760]  上帝是那個慈愛的父親
[00:35:50.760 --> 00:35:54.920]  我們是一個蒙上帝年外的兒子
[00:35:54.920 --> 00:35:57.760]  我們再次回到出埃及記
[00:35:57.760 --> 00:36:00.800]  這個孩子與父親的關係
[00:36:00.800 --> 00:36:04.800]  在出埃及記裡面開始越來越明顯
[00:36:04.800 --> 00:36:07.240]  出埃及記第四章第二十二節
[00:36:07.240 --> 00:36:12.560]  耶和華如此說 以色列是我的兒子我的長子
[00:36:12.560 --> 00:36:17.400]  我對你說過 放我的兒子走好侍奉我
[00:36:17.400 --> 00:36:19.880]  這個「你」是代表埃及的法老
[00:36:19.880 --> 00:36:21.960]  你還是不肯放他走
[00:36:21.960 --> 00:36:27.320]  看那我要殺你埃及人投生的兒子
[00:36:27.320 --> 00:36:28.960]  我們記得我剛才有問過
[00:36:28.960 --> 00:36:31.520]  上帝是怎樣成全出埃及記
[00:36:31.520 --> 00:36:32.840]  答案是
[00:36:32.840 --> 00:36:37.080]  血要流很多很多的血
[00:36:37.080 --> 00:36:40.640]  通過流埃及人的血十災
[00:36:40.640 --> 00:36:42.360]  尤其是第十災
[00:36:42.360 --> 00:36:45.080]  亦都通過了逾越節的羔羊
[00:36:45.080 --> 00:36:49.120]  上帝通過血成全了出埃及記
[00:36:49.120 --> 00:36:50.880]  我們現在再問
[00:36:50.880 --> 00:36:53.560]  出埃及記是一個怎樣的故事
[00:36:53.560 --> 00:36:55.000]  如果有人問你
[00:36:55.000 --> 00:36:56.960]  出埃及記是一個怎樣的故事
[00:36:56.960 --> 00:36:59.760]  其中一個你可以嘗試的答案
[00:36:59.760 --> 00:37:01.920]  你可以說出埃及記是一個
[00:37:01.920 --> 00:37:07.280]  上帝領養以色列人做兒子的故事
[00:37:07.280 --> 00:37:11.120]  是一個領養的故事
[00:37:11.120 --> 00:37:13.160]  出埃及記是一個怎樣的故事
[00:37:13.160 --> 00:37:16.000]  一個從奴役進自由的故事
[00:37:16.000 --> 00:37:16.800]  sure
[00:37:16.800 --> 00:37:18.160]  出埃及記是怎樣的故事
[00:37:18.160 --> 00:37:23.120]  是上帝領養以色列人作祂兒子的故事
[00:37:23.120 --> 00:37:27.480]  這個是第二重的恩典關係
[00:37:27.480 --> 00:37:29.160]  在我們香港這裡
[00:37:29.160 --> 00:37:33.320]  比較少人會去領養兒子
[00:37:33.320 --> 00:37:35.680]  你自己住也覺得不夠
[00:37:35.680 --> 00:37:39.400]  怎會那麼有空去領養多一個孩子
[00:37:39.400 --> 00:37:41.280]  但當我們在美國的時候
[00:37:41.280 --> 00:37:47.360]  經常聽人就會想領養孩子
[00:37:47.360 --> 00:37:51.240]  尤其是基督徒更加會思想
[00:37:51.240 --> 00:37:53.080]  就算自己已經有孩子
[00:37:53.080 --> 00:37:55.480]  他都想再領養多一些
[00:37:55.480 --> 00:37:58.160]  還會嘗試去出國領養
[00:37:58.160 --> 00:38:00.560]  不在美國本地
[00:38:00.560 --> 00:38:03.800]  在眾多領養的故事裏面
[00:38:03.800 --> 00:38:07.080]  通常人們有兩端的想法
[00:38:07.080 --> 00:38:08.760]  甚麼叫兩端的想法
[00:38:08.760 --> 00:38:10.040]  第一種人是這樣的
[00:38:10.040 --> 00:38:12.240]  他說不好就不要
[00:38:12.240 --> 00:38:15.640]  要最可愛的最健康的那種
[00:38:15.640 --> 00:38:18.720]  另一種人領養很有趣
[00:38:18.720 --> 00:38:20.760]  不壞就不要
[00:38:20.760 --> 00:38:23.640]  要最不可愛的最不健康的
[00:38:23.640 --> 00:38:26.480]  那我才領養回家
[00:38:26.480 --> 00:38:27.000]  為甚麼
[00:38:27.000 --> 00:38:29.080]  就是因為那些人是沒有人選擇的
[00:38:29.080 --> 00:38:31.160]  於是我將他領養回家
[00:38:31.160 --> 00:38:32.880]  我要疼愛他
[00:38:32.880 --> 00:38:37.360]  我要幫他從不健康進入健康
[00:38:37.360 --> 00:38:40.200]  有一些小朋友真的少了一些愛心
[00:38:40.200 --> 00:38:41.200]  少了一些資源
[00:38:41.200 --> 00:38:45.000]  你都沒有辦法下手將他領養
[00:38:45.000 --> 00:38:46.160]  我想你想想
[00:38:46.160 --> 00:38:49.480]  《蔡依及記》是一個領養的故事
[00:38:49.480 --> 00:38:51.680]  《蔡依及記》的領養故事
[00:38:51.680 --> 00:38:54.440]  是一個領養一個健康的嬰兒
[00:38:54.440 --> 00:38:57.840]  還是領養一個很不健康的嬰兒
[00:38:57.840 --> 00:38:59.920]  當然是後者
[00:38:59.920 --> 00:39:03.400]  《蔡依及記》其實是一個領養的惡夢
[00:39:03.400 --> 00:39:04.840]  Adoption Nightmare
[00:39:04.840 --> 00:39:06.120]  你領了一個嬰兒出來
[00:39:06.120 --> 00:39:09.720]  是這樣的
