
[00:00:00.000 --> 00:00:05.000]  我的題目是職場上的「光與熱」
[00:20:59.000 --> 00:21:03.000]  從此公司就一視同仁
[00:21:03.000 --> 00:21:06.000]  這一次是我第一次在職場上
[00:21:06.000 --> 00:21:10.000]  為一些不公義的事情去發聲
[00:21:10.000 --> 00:21:13.000]  感恩的是上帝沒有打沉我
[00:21:13.000 --> 00:21:17.000]  給我有機會去為他作見證
[00:21:17.000 --> 00:21:23.000]  職場見證其實不只是做好工作這麼簡單
[00:21:23.000 --> 00:21:26.000]  做好工作只是最起碼的要求
[00:21:26.000 --> 00:21:29.000]  你不吞撲不射波
[00:21:29.000 --> 00:21:32.000]  要遵守紀律
[00:21:32.000 --> 00:21:34.000]  這些其實是基本的
[00:21:34.000 --> 00:21:36.000]  更重要的就是我們要知道
[00:21:36.000 --> 00:21:40.000]  我們效忠的是天上的那位老闆
[00:21:40.000 --> 00:21:42.000]  我們不單要向地上老闆負責
[00:21:42.000 --> 00:21:46.000]  滿足老闆上司同事客戶的要求
[00:21:46.000 --> 00:21:48.000]  我們還要有智慧去分辨
[00:21:48.000 --> 00:21:51.000]  什麼時候要做什麼事情
[00:21:51.000 --> 00:21:54.000]  我們要有道德勇氣
[00:21:54.000 --> 00:21:58.000]  去做合乎上帝心意的事
[00:21:58.000 --> 00:22:00.000]  當然不是每件事都是
[00:22:00.000 --> 00:22:02.000]  是非黑白這麼清楚
[00:22:02.000 --> 00:22:04.000]  這麼絕對
[00:22:04.000 --> 00:22:06.000]  有時站在不同的位置
[00:22:06.000 --> 00:22:08.000]  就會有不同的考慮
[00:22:08.000 --> 00:22:10.000]  不過我們都要小心
[00:22:10.000 --> 00:22:14.000]  不要讓我們的屁股主導了我們的頭腦
[00:22:14.000 --> 00:22:18.000]  不是在什麼位置就說什麼話
[00:22:18.000 --> 00:22:19.000]  見人就說人話
[00:22:19.000 --> 00:22:21.000]  見鬼就說鬼話
[00:22:21.000 --> 00:22:22.000]  我們要去分辨清楚
[00:22:22.000 --> 00:22:25.000]  誰才是我們真正的老闆
[00:22:25.000 --> 00:22:30.000]  我下班後都會看劇
[00:22:30.000 --> 00:22:34.000]  最近大台有出劇
[00:22:34.000 --> 00:22:37.000]  不知道大家有沒有看
[00:22:37.000 --> 00:22:39.000]  你們有沒有看
[00:22:39.000 --> 00:22:42.000]  現在已經沒有人看大台了
[00:22:42.000 --> 00:22:44.000]  真的要檢討一下
[00:22:44.000 --> 00:22:47.000]  這是一套警匪片
[00:22:47.000 --> 00:22:48.000]  我看這套片的時候
[00:22:48.000 --> 00:22:50.000]  其實我自己的領袖
[00:22:50.000 --> 00:22:52.000]  其中一個領袖是什麼呢
[00:22:52.000 --> 00:22:54.000]  就是
[00:22:54.000 --> 00:22:58.000]  每個群體都總會有害群之馬
[00:22:58.000 --> 00:23:02.000]  但我們不要因為少數人的錯誤
[00:23:02.000 --> 00:23:07.000]  就抹殺整個群體的功勞
[00:23:07.000 --> 00:23:09.000]  還有一個領袖就是
[00:23:09.000 --> 00:23:11.000]  如果你有看這套劇的話
[00:23:11.000 --> 00:23:12.000]  看到這幅相
[00:23:12.000 --> 00:23:14.000]  你應該知道誰是忠誰是奸
[00:23:14.000 --> 00:23:17.000]  誰是忠
[00:23:17.000 --> 00:23:19.000]  不如先說誰是奸
[00:23:19.000 --> 00:23:20.000]  誰是奸
[00:23:20.000 --> 00:23:23.000]  那位女士 熊姐
[00:23:23.000 --> 00:23:26.000]  惠英熊就是做奸的
[00:23:26.000 --> 00:23:29.000]  其餘三個男角都是忠的
[00:23:29.000 --> 00:23:34.000]  他們就是為了不同流合污
[00:23:34.000 --> 00:23:37.000]  他們不願意和上層
[00:23:37.000 --> 00:23:40.000]  權鬥的上層同流合污
[00:23:40.000 --> 00:23:43.000]  他們不惜付出沉重的代價
[00:23:43.000 --> 00:23:45.000]  來實踐公義
[00:23:45.000 --> 00:23:48.000]  這個是不是和我剛才所說的
[00:23:48.000 --> 00:23:50.000]  為義受逼迫
[00:23:50.000 --> 00:23:52.000]  是不是很相似
[00:23:52.000 --> 00:23:54.000]  還有一齣劇
[00:23:54.000 --> 00:23:56.000]  現在正在熱播
[00:23:56.000 --> 00:23:57.000]  不知道你們有沒有看
[00:23:57.000 --> 00:23:58.000]  又是大台
[00:23:58.000 --> 00:23:59.000]  不好意思
[00:23:59.000 --> 00:24:02.000]  我不是一定要看大台
[00:24:02.000 --> 00:24:05.000]  不過我都會選一些認真的製作
[00:24:05.000 --> 00:24:07.000]  這兩套我有看
[00:24:07.000 --> 00:24:11.000]  這個正在熱播的《白色強人》
[00:24:11.000 --> 00:24:13.000]  早幾天有一集
[00:24:13.000 --> 00:24:15.000]  我覺得很有意思
[00:24:15.000 --> 00:24:18.000]  就是一個塌樓的現場
[00:24:18.000 --> 00:24:22.000]  有一個傷者被一個很大的石屎壓住
[00:24:22.000 --> 00:24:27.000]  心口有石屎進入了心
[00:24:27.000 --> 00:24:30.000]  幾位醫生就要即場搶救
[00:24:30.000 --> 00:24:31.000]  他們要做一個抉擇
[00:24:31.000 --> 00:24:36.000]  到底在不在現場去開心
[00:24:36.000 --> 00:24:39.000]  因為如果不開就死定了
[00:24:39.000 --> 00:24:40.000]  但開有風險
[00:24:40.000 --> 00:24:43.000]  風險就是容易有感染
[00:24:43.000 --> 00:24:45.000]  因為那個環境不是清潔的環境
[00:24:45.000 --> 00:24:50.000]  並且不依照醫療程序
[00:24:50.000 --> 00:24:52.000]  日後會被人追究
[00:24:52.000 --> 00:24:53.000]  他們就要去抉擇
[00:24:53.000 --> 00:24:55.000]  到底應該怎樣做
[00:24:55.000 --> 00:24:57.000]  終於他們決定了
[00:24:57.000 --> 00:25:00.000]  非常時期就要做非常的事
[00:25:00.000 --> 00:25:02.000]  他們選擇了
[00:25:02.000 --> 00:25:04.000]  哪怕日後要被人追究
[00:25:04.000 --> 00:25:08.000]  他們都選擇了即場做手術
[00:25:08.000 --> 00:25:15.000]  這兩套劇並不是甚麼有宗教元素的劇
[00:25:15.000 --> 00:25:18.000]  不過提醒我們一件事
[00:25:18.000 --> 00:25:21.000]  我們工作除了賺錢
[00:25:21.000 --> 00:25:24.000]  和滿足自己個人的需要之外
[00:25:24.000 --> 00:25:27.000]  其實還有一個更高的意義
[00:25:27.000 --> 00:25:31.000]  工作之中我們需要有道德操守
[00:25:31.000 --> 00:25:38.000]  要知道有所為有所不為
[00:25:38.000 --> 00:25:40.000]  可能你現在做的那份工作
[00:25:40.000 --> 00:25:42.000]  你都做了一段時間
[00:25:42.000 --> 00:25:45.000]  覺得有點厭倦
[00:25:45.000 --> 00:25:48.000]  可能這份工作你都覺得很刻板
[00:25:48.000 --> 00:25:51.000]  一報一 年復年都是這樣去做
[00:25:51.000 --> 00:25:54.000]  但怎樣在這些刻板的工作裏
[00:25:54.000 --> 00:25:57.000]  去找到意義呢
[00:25:57.000 --> 00:25:59.000]  有兩個字
[00:25:59.000 --> 00:26:04.000]  Job 工作和Career 事業
[00:26:04.000 --> 00:26:08.000]  這兩個字有甚麼分別
[00:26:08.000 --> 00:26:10.000]  Job 工作
[00:26:10.000 --> 00:26:14.000]  應該是屬於比較短期性的
[00:26:14.000 --> 00:26:19.000]  Career 可以是一生的職業
[00:26:19.000 --> 00:26:20.000]  每一份的Job
[00:26:20.000 --> 00:26:25.000]  其實都是預備建立事業的一個過程
[00:26:25.000 --> 00:26:27.000]  因此
[00:26:27.000 --> 00:26:30.000]  我不會覺得我在律師樓做了八年
[00:26:30.000 --> 00:26:33.000]  是浪費青春的
[00:26:33.000 --> 00:26:35.000]  我很感恩
[00:26:35.000 --> 00:26:37.000]  在那份工作裏
[00:26:37.000 --> 00:26:42.000]  我是訓練了我的理性思維
[00:26:42.000 --> 00:26:47.000]  訓練了我怎樣去運用文字的技巧
[00:26:47.000 --> 00:26:52.000]  怎樣去精準地運用文字
[00:26:52.000 --> 00:26:57.000]  亦教了我怎樣跟別人相處
[00:26:57.000 --> 00:26:59.000]  或者今天你所做的
[00:26:59.000 --> 00:27:02.000]  不是你喜歡的工作
[00:27:02.000 --> 00:27:06.000]  但你可以將工作視為一個訓練你
[00:27:06.000 --> 00:27:12.000]  和轉化你生命的一個機會 一個場景
[00:27:12.000 --> 00:27:15.000]  大家認不認識這位仁兄
[00:27:15.000 --> 00:27:17.000]  他叫做張偉忠
[00:27:17.000 --> 00:27:21.000]  他曾經在幾個大機構做過高層
[00:27:21.000 --> 00:27:23.000]  他有一個座右銘
[00:27:23.000 --> 00:27:24.000]  那座座右銘就是
[00:27:24.000 --> 00:27:29.000]  打工是副業 正職是做人
[00:27:29.000 --> 00:27:32.000]  這句說話是相當有意思
[00:27:32.000 --> 00:27:35.000]  我靜靜地告訴你
[00:27:35.000 --> 00:27:41.000]  我工作到現在超過三十年
[00:27:41.000 --> 00:27:43.000]  無論是在商業社會
[00:27:43.000 --> 00:27:46.000]  在基督教機構或教會
[00:27:46.000 --> 00:27:49.000]  其實都經歷過艱難的日子
[00:27:49.000 --> 00:27:52.000]  亦見過不少的以儒我詐
[00:27:52.000 --> 00:27:54.000]  分門結黨
[00:27:54.000 --> 00:27:59.000]  甚至試過被人跟蹤
[00:27:59.000 --> 00:28:02.000]  目的就是為了找我的把柄
[00:28:02.000 --> 00:28:05.000]  排除異己
[00:28:05.000 --> 00:28:06.000]  感恩的是
[00:28:06.000 --> 00:28:09.000]  上帝在我做第一份工作時
[00:28:09.000 --> 00:28:10.000]  讓我認識他
[00:28:10.000 --> 00:28:13.000]  改變了我的生命
[00:28:13.000 --> 00:28:16.000]  並且在往後的日子裡
[00:28:16.000 --> 00:28:19.000]  神亦藉著工作上的艱難
[00:28:19.000 --> 00:28:21.000]  來磨練我
[00:28:21.000 --> 00:28:24.000]  令我沒有那麼驕傲
[00:28:24.000 --> 00:28:26.000]  令我少一點靈覺
[00:28:26.000 --> 00:28:29.000]  多一點智慧
[00:28:29.000 --> 00:28:31.000]  到今天
[00:28:31.000 --> 00:28:33.000]  我仍然在工作
[00:28:33.000 --> 00:28:37.000]  我仍然在學習怎樣去做一個人
[00:28:37.000 --> 00:28:43.000]  我正在學習怎樣跟這個世代的人同行
[00:28:43.000 --> 00:28:47.000]  昨晚我在黃昏堂講完這篇道之後
[00:28:47.000 --> 00:28:50.000]  我問一位姊妹請她給我一些意見
[00:28:50.000 --> 00:28:52.000]  她給了我其中一個意見
[00:28:52.000 --> 00:28:54.000]  「不如你嘗試一下
[00:28:54.000 --> 00:28:56.000]  向一些年輕人
[00:28:56.000 --> 00:28:58.000]  做了工作不久的
[00:28:58.000 --> 00:29:01.000]  多一些生活例子」
[00:29:01.000 --> 00:29:02.000]  於是我昨晚回去
[00:29:02.000 --> 00:29:03.000]  我就想
[00:29:03.000 --> 00:29:05.000]  我有甚麼生活例子
[00:29:05.000 --> 00:29:06.000]  可以對年輕人來說呢?
[00:29:06.000 --> 00:29:08.000]  我找了很多資料
[00:29:08.000 --> 00:29:10.000]  我看了不同的世代
[00:29:10.000 --> 00:29:11.000]  我們這些叫做
[00:29:11.000 --> 00:29:14.000]  嬰兒朝末期的世代
[00:29:14.000 --> 00:29:16.000]  即是1945年至1965年出生的那些
[00:29:16.000 --> 00:29:17.000]  這些叫做
[00:29:17.000 --> 00:29:20.000]  二次大戰後的嬰兒朝的人
[00:29:20.000 --> 00:29:21.000]  這個世代
[00:29:21.000 --> 00:29:23.000]  接著是甚麼世代呢?
[00:29:23.000 --> 00:29:25.000]  XYZ世代
[00:29:25.000 --> 00:29:27.000]  Z之後呢?
[00:29:27.000 --> 00:29:28.000]  都是英文字
[00:29:28.000 --> 00:29:29.000]  但我不知道是甚麼世代
[00:29:29.000 --> 00:29:31.000]  我只是看了那麼多資料
[00:29:31.000 --> 00:29:33.000]  我只是總結了一件事
[00:29:33.000 --> 00:29:36.000]  就是越來越多的世代
[00:29:36.000 --> 00:29:39.000]  長江後浪推前浪
[00:29:39.000 --> 00:29:41.000]  他們的文化
[00:29:41.000 --> 00:29:44.000]  他們的喜好
[00:29:44.000 --> 00:29:47.000]  都和我們不同
[00:29:47.000 --> 00:29:49.000]  我要接受一個事實
[00:29:49.000 --> 00:29:50.000]  就是
[00:29:50.000 --> 00:29:54.000]  我會慢慢淡出
[00:29:54.000 --> 00:29:56.000]  要fade out
[00:29:56.000 --> 00:29:57.000]  結論是甚麼呢?
[00:29:57.000 --> 00:29:59.000]  我覺得我可以說的是甚麼呢?
[00:29:59.000 --> 00:30:01.000]  我只能夠說的是
[00:30:01.000 --> 00:30:04.000]  我們有一把年紀的人
[00:30:04.000 --> 00:30:07.000]  我覺得我們真的要謙卑
[00:30:07.000 --> 00:30:09.000]  我們要承認
[00:30:09.000 --> 00:30:11.000]  我們認識的
[00:30:11.000 --> 00:30:14.000]  或者我們能夠掌握的最新的資訊
[00:30:14.000 --> 00:30:17.000]  其實都不及我們的下一代
[00:30:17.000 --> 00:30:19.000]  我們要明白
[00:30:19.000 --> 00:30:21.000]  一個社會不斷地改變
[00:30:21.000 --> 00:30:23.000]  我們未必跟得上
[00:30:23.000 --> 00:30:28.000]  對於年青的一代來說
[00:30:28.000 --> 00:30:30.000]  我們可以說甚麼呢?
[00:30:30.000 --> 00:30:31.000]  沒錯
[00:30:31.000 --> 00:30:34.000]  你們是可以掌握很多最新的資訊
[00:30:34.000 --> 00:30:35.000]  不過
[00:30:35.000 --> 00:30:37.000]  不只是頭腦知識
[00:30:37.000 --> 00:30:39.000]  我們都需要懂得去分辨
[00:30:39.000 --> 00:30:40.000]  哪些是真
[00:30:40.000 --> 00:30:41.000]  哪些是假
[00:30:41.000 --> 00:30:42.000]  哪些應該做
[00:30:42.000 --> 00:30:45.000]  哪些不應該做
[00:30:45.000 --> 00:30:47.000]  經驗是重要的
[00:30:47.000 --> 00:30:50.000]  所以我們都需要去學習
[00:30:50.000 --> 00:30:52.000]  上一代的經驗
[00:30:52.000 --> 00:30:54.000]  對於我們全部的人來說
[00:30:54.000 --> 00:30:56.000]  其實在這個世代
[00:30:56.000 --> 00:30:57.000]  今天我們可以做些甚麼
[00:30:57.000 --> 00:30:59.000]  應該做些甚麼
[00:30:59.000 --> 00:31:01.000]  我昨晚看到一段
[00:31:01.000 --> 00:31:04.000]  令人覺得很可惜的一段新聞
[00:31:04.000 --> 00:31:06.000]  亦都很悲傷的一段新聞
[00:31:06.000 --> 00:31:11.000]  一個21歲的女大學生輕生
[00:31:11.000 --> 00:31:15.000]  今天我們這個世代需要的
[00:31:15.000 --> 00:31:16.000]  是對話
[00:31:16.000 --> 00:31:18.000]  而不是抗爭
[00:31:18.000 --> 00:31:20.000]  我們需要的是
[00:31:20.000 --> 00:31:23.000]  彼此並肩去同行
[00:31:23.000 --> 00:31:26.000]  而不是互相攻擊
[00:31:26.000 --> 00:31:29.000]  沒有人知道這個局
[00:31:29.000 --> 00:31:32.000]  可以怎樣去拆
[00:31:32.000 --> 00:31:35.000]  所以我們需要互相尊重
[00:31:35.000 --> 00:31:37.000]  尊重不同的人
[00:31:37.000 --> 00:31:39.000]  有不同的見解
[00:31:39.000 --> 00:31:44.000]  用不同的方式來對應
[00:31:44.000 --> 00:31:47.000]  最後我想講一個故事
[00:31:47.000 --> 00:31:49.000]  從前有一個父親
[00:31:49.000 --> 00:31:52.000]  他有三個兒子
[00:31:52.000 --> 00:31:53.000]  他想想
[00:31:53.000 --> 00:31:56.000]  他應該將他的生意交給誰呢
[00:31:56.000 --> 00:31:58.000]  他想了一條計
[00:31:58.000 --> 00:32:02.000]  就可以測試到誰是最聰明
[00:32:02.000 --> 00:32:05.000]  他給三個兒子每人一百元
[00:32:05.000 --> 00:32:08.000]  叫他們去買東西
[00:32:08.000 --> 00:32:12.000]  來將貨倉填滿
[00:32:12.000 --> 00:32:15.000]  第一個兒子買了些草回來
[00:32:15.000 --> 00:32:17.000]  夠便宜的
[00:32:17.000 --> 00:32:19.000]  買了一大堆草回來
[00:32:19.000 --> 00:32:20.000]  運了回來
[00:32:20.000 --> 00:32:23.000]  塞入貨倉
[00:32:23.000 --> 00:32:25.000]  但只能塞到一半
[00:32:25.000 --> 00:32:27.000]  二兒子比較聰明
[00:32:27.000 --> 00:32:29.000]  他去買廁紙
[00:32:29.000 --> 00:32:31.000]  廁紙搓鬆之後
[00:32:31.000 --> 00:32:32.000]  都會膨脹
[00:32:32.000 --> 00:32:34.000]  膨脹幾倍
[00:32:34.000 --> 00:32:40.000]  但他再塞都塞不多過三分之二
[00:32:40.000 --> 00:32:43.000]  仍然有很多空間
[00:32:43.000 --> 00:32:46.000]  小兒子見到兩個哥哥
[00:32:46.000 --> 00:32:48.000]  他吸取經驗
[00:32:48.000 --> 00:32:51.000]  請爸爸進入貨倉
[00:32:51.000 --> 00:32:55.000]  將所有門和窗都關上
[00:32:55.000 --> 00:32:57.000]  貨倉就黑漆漆
[00:32:57.000 --> 00:33:01.000]  他從袋中取出一支火柴
[00:33:01.000 --> 00:33:04.000]  這支火柴幾毛錢都不用
[00:33:04.000 --> 00:33:06.000]  他點燃
[00:33:06.000 --> 00:33:08.000]  發生什麼事
[00:33:08.000 --> 00:33:12.000]  整個貨倉就填滿光
[00:33:12.000 --> 00:33:15.000]  爸爸非常滿意
[00:33:15.000 --> 00:33:19.000]  他將所有生意交給小兒子
[00:33:19.000 --> 00:33:21.000]  弟兄姊妹
[00:33:21.000 --> 00:33:24.000]  上帝就是光
[00:33:24.000 --> 00:33:29.000]  用上帝的道填滿人的心
[00:33:29.000 --> 00:33:31.000]  這才是最聰明
[00:33:31.000 --> 00:33:33.000]  今時今日的社會
[00:33:33.000 --> 00:33:35.000]  很多人在職場上
[00:33:35.000 --> 00:33:38.000]  在不同崗位上不擇手段
[00:33:38.000 --> 00:33:43.000]  用盡方法追求名利權勢
[00:33:43.000 --> 00:33:49.000]  但卻難以令空虛的心靈得到滿足
[00:33:49.000 --> 00:33:53.000]  唯有上帝的道能夠填滿人的心
[00:33:53.000 --> 00:33:56.000]  願不願意以自己的生命
[00:33:56.000 --> 00:33:58.000]  作為一片活的道
[00:33:58.000 --> 00:34:01.000]  為主發光
[00:34:01.000 --> 00:34:05.000]  在職場上照亮每一個人的心
[00:34:05.000 --> 00:34:08.000]  我們一起來禱告
[00:34:08.000 --> 00:34:13.000]  親愛的天父上帝,我們的力量很微小
[00:34:13.000 --> 00:34:15.000]  我們都很軟弱
[00:34:15.000 --> 00:34:18.000]  我們的見識淺薄
[00:34:18.000 --> 00:34:25.000]  我們不知道怎樣去回應世事
[00:34:25.000 --> 00:34:27.000]  在我們的職場上
[00:34:27.000 --> 00:34:29.000]  在我們的崗位上
[00:34:29.000 --> 00:34:32.000]  有很多事我們都覺得束手無策
[00:34:32.000 --> 00:34:38.000]  我們甚至不知道在異如我詐的社會中怎樣去立足
[00:34:38.000 --> 00:34:41.000]  社會不斷地改變
[00:34:41.000 --> 00:34:43.000]  日新月異
[00:34:43.000 --> 00:34:47.000]  主啊,我們怎樣在不斷改變的洪流中
[00:34:47.000 --> 00:34:49.000]  站得住腳呢?
[00:34:49.000 --> 00:34:51.000]  主啊,求祢幫助我們
[00:34:51.000 --> 00:34:55.000]  求祢讓我們認識到自己的軟弱微小
[00:34:55.000 --> 00:34:59.000]  好叫我們懂得依靠祢,這位大能的主
[00:34:59.000 --> 00:35:01.000]  祢才是真正的光
[00:35:01.000 --> 00:35:03.000]  祢是光的來源
[00:35:03.000 --> 00:35:07.000]  主啊,我們當中有疲乏,有軟弱的
[00:35:07.000 --> 00:35:09.000]  主求祢來加力
[00:35:09.000 --> 00:35:12.000]  我們有受傷的,求天父來醫治
[00:35:12.000 --> 00:35:14.000]  使我們能夠重新得力
[00:35:14.000 --> 00:35:17.000]  在祢的道上能夠站立得穩
[00:35:17.000 --> 00:35:19.000]  以致我們再去我們的職場
[00:35:19.000 --> 00:35:21.000]  我們生活的崗位的時候
[00:35:21.000 --> 00:35:23.000]  我們能夠為祢來發光
[00:35:23.000 --> 00:35:31.000]  我們可以好像鹽一樣,為這個社會發揮應有的影響力
[00:35:31.000 --> 00:35:36.000]  我們流露出上帝改變我們生命之後的質素
[00:35:36.000 --> 00:35:41.000]  以致人從我們的身上能夠看到上帝的榮耀
[00:35:41.000 --> 00:35:45.000]  主啊,求祢差遣我們進入這個黑暗的世代
[00:35:45.000 --> 00:35:48.000]  主啊,求祢給力量我們
[00:35:48.000 --> 00:35:50.000]  感謝祢,聽我們的禱告
[00:35:50.000 --> 00:35:52.000]  奉耶穌基督得勝的名,阿們
