
[00:00:00.000 --> 00:00:04.760]  我們今天也會繼續透過尼希米記
[00:22:54.280 --> 00:22:58.120]  我們都是在不信的人當中
[00:22:58.120 --> 00:22:59.840]  而在這個不信的世代
[00:22:59.840 --> 00:23:02.800]  其實我們怎樣去分別為性
[00:23:02.800 --> 00:23:04.720]  去活出恩賜呢
[00:23:04.720 --> 00:23:07.440]  很多方面可以做的
[00:23:07.440 --> 00:23:09.720]  但是我最起碼想到
[00:23:09.720 --> 00:23:13.800]  我們起碼要真正去跟神結連
[00:23:13.800 --> 00:23:15.720]  在不同的選擇當中
[00:23:15.720 --> 00:23:18.440]  去探求神的心儀
[00:23:18.440 --> 00:23:21.440]  不是純粹自己的意思
[00:23:21.440 --> 00:23:22.680]  昔日的以色列民
[00:23:22.680 --> 00:23:24.400]  他們就守安息日
[00:23:24.400 --> 00:23:27.440]  就去提醒自己思想、行為
[00:23:27.440 --> 00:23:28.720]  轉向神
[00:23:28.720 --> 00:23:30.160]  神是作主的
[00:23:30.160 --> 00:23:31.640]  神是供應的
[00:23:31.640 --> 00:23:35.720]  就好像不斷地去更新跟神的納約
[00:23:35.720 --> 00:23:38.600]  在安息日的那個意義
[00:23:38.600 --> 00:23:41.640]  現在我們都可以在主日裏面
[00:23:41.640 --> 00:23:46.800]  繼續多去每主日留心神的作為
[00:23:46.800 --> 00:23:49.720]  亦都留心我們自己有沒有犯罪
[00:23:49.720 --> 00:23:52.040]  得罪神的地方
[00:23:52.040 --> 00:23:53.960]  但是我們平日呢
[00:23:53.960 --> 00:23:57.440]  我們平日是不是仍然仍逆逆
[00:23:57.440 --> 00:23:58.240]  很多抉擇
[00:23:58.240 --> 00:24:00.120]  甚至一些重要抉擇
[00:24:00.120 --> 00:24:02.440]  或者得罪了神的抉擇
[00:24:02.440 --> 00:24:04.040]  很快就做了
[00:24:04.040 --> 00:24:06.880]  我們就是沒有分別為勝
[00:24:06.880 --> 00:24:08.920]  我以前看過一本屬靈的書
[00:24:08.920 --> 00:24:11.680]  它講關於「短討」
[00:24:11.680 --> 00:24:13.240]  一個short prayer
[00:24:13.240 --> 00:24:14.240]  短討
[00:24:14.240 --> 00:24:16.560]  其實就是在我們日常生活當中
[00:24:16.560 --> 00:24:23.320]  經常堅持的、有意志的去跟神溝通
[00:24:23.320 --> 00:24:29.400]  時常在邀請神去參與在我們的生活裏面
[00:24:29.400 --> 00:24:34.760]  本書講到這種禱告就好像呼吸一樣
[00:24:34.760 --> 00:24:37.800]  弟兄姊妹,你不會不呼吸的嘛
[00:24:37.800 --> 00:24:39.480]  你一定會呼吸的嘛
[00:24:39.480 --> 00:24:42.000]  就是一直去呼吸
[00:24:42.000 --> 00:24:47.000]  就好像不去停止跟神的這個聯繫
[00:24:47.000 --> 00:24:51.360]  很多時都邀請神在你的生活裏面
[00:24:51.360 --> 00:24:53.880]  你做大大小小的決定
[00:24:53.880 --> 00:24:56.000]  你想去做什麼事情
[00:24:56.000 --> 00:25:00.480]  你都容讓神進入在裏面
[00:25:00.480 --> 00:25:02.200]  這樣的時候我發覺
[00:25:02.200 --> 00:25:08.640]  真的會少做了很多不合神心意的決定
[00:25:08.640 --> 00:25:10.080]  在不信的人當中
[00:25:10.080 --> 00:25:12.600]  我們就是在事實上去提醒自己
[00:25:12.600 --> 00:25:15.160]  我們是被神埋屬的
[00:25:15.160 --> 00:25:17.800]  我們是要分別為勝
[00:25:17.800 --> 00:25:21.280]  大家其實在香港、在教會
[00:25:21.280 --> 00:25:24.320]  也都有信仰群體可以一起去走
[00:25:24.320 --> 00:25:28.280]  去互相提醒、去跟從神分別為勝
[00:25:28.280 --> 00:25:30.400]  現在我們踏入猜傳穴
[00:25:30.400 --> 00:25:33.720]  其實我在想一班宣教士
[00:25:33.720 --> 00:25:35.400]  他們去到的地方
[00:25:35.400 --> 00:25:40.120]  是有更加多不信的人在他們的身邊
[00:25:40.120 --> 00:25:44.000]  他們同樣就是要這樣活出分別為勝
[00:25:44.000 --> 00:25:46.120]  活出這一份的恩慈
[00:25:46.120 --> 00:25:49.800]  以至於別人能夠去轉向神
[00:25:49.800 --> 00:25:51.720]  他們能夠認識真神
[00:25:51.720 --> 00:25:54.000]  可以跟從這個真神
[00:25:54.000 --> 00:25:59.320]  我記得有一位初到這個宣教工場的宣教士
[00:25:59.320 --> 00:26:00.680]  這樣跟我說
[00:26:00.680 --> 00:26:02.840]  去到宣教工場是很不適應的
[00:26:02.840 --> 00:26:04.640]  最不適應是什麼呢?
[00:26:04.640 --> 00:26:08.560]  不能回到這個不信的信仰群體
[00:26:08.560 --> 00:26:11.160]  一起去敬拜神
[00:26:11.160 --> 00:26:15.080]  不能讓姐妹們一起去分享
[00:26:15.080 --> 00:26:16.600]  是很不習慣的
[00:26:16.600 --> 00:26:20.120]  其實他們最終最重要
[00:26:20.120 --> 00:26:23.200]  真的要得到這一份屬靈的支援
[00:26:23.200 --> 00:26:25.880]  因為他們要能夠親近神
[00:26:25.880 --> 00:26:29.200]  去吸引、去讓未信的人去見證
[00:26:29.200 --> 00:26:32.160]  他們要見證基督
[00:26:32.160 --> 00:26:35.360]  所以一方面我們剛才看了這段經文
[00:26:35.360 --> 00:26:39.040]  我們自己群體就要在這個地方
[00:26:39.040 --> 00:26:41.520]  去立志努力跟從神
[00:26:41.520 --> 00:26:43.320]  在這個地方見證基督
[00:26:43.320 --> 00:26:44.800]  另一方面
[00:26:44.800 --> 00:26:48.320]  我們都同樣應該要很努力去關注
[00:26:48.320 --> 00:26:49.960]  就是我們猜了出去
[00:26:49.960 --> 00:26:52.560]  他們立志在這些外邦
[00:26:52.560 --> 00:26:54.640]  要去見證基督
[00:26:54.640 --> 00:26:56.320]  活出聖潔
[00:26:56.320 --> 00:27:01.120]  活出這個分別為聖生活的這班宣教士
[00:27:01.120 --> 00:27:04.360]  其實宣教士比我們更加像是在外邦
[00:27:04.360 --> 00:27:06.680]  我們這裡都已經有一大班基督徒
[00:27:06.680 --> 00:27:09.360]  能夠一起去敬拜神
[00:27:09.360 --> 00:27:11.160]  我們更加應該關注他們
[00:27:11.160 --> 00:27:13.880]  為他們祈禱
[00:27:13.880 --> 00:27:16.000]  求神幫助我們
[00:27:16.000 --> 00:27:18.160]  我們能夠一起去立志
[00:27:18.160 --> 00:27:20.880]  不單止不犯罪
[00:27:20.880 --> 00:27:24.680]  更加是立志去活出這一份的聖潔
[00:27:24.680 --> 00:27:28.400]  分別為聖有恩慈的生活
[00:27:28.400 --> 00:27:33.960]  亦都去支持這些我們猜到遠方的宣教士
[00:27:33.960 --> 00:27:35.920]  我們都很想無論人
[00:27:35.920 --> 00:27:38.800]  在這裡見到我們的生活
[00:27:38.800 --> 00:27:41.320]  或者其他人在宣教士身邊
[00:27:41.320 --> 00:27:43.120]  見到他們的生命的時候
[00:27:43.120 --> 00:27:44.760]  他們能夠跟我們一樣
[00:27:44.760 --> 00:27:48.680]  能夠認識這位的真神
[00:27:48.680 --> 00:27:52.320]  弟兄姊妹,今天來希米帶同回歸的以色列民
[00:27:52.320 --> 00:27:54.960]  就在神面前一同的認罪
[00:27:54.960 --> 00:27:59.040]  讓我們知道其實罪真的可以很根深蒂固
[00:27:59.040 --> 00:28:00.680]  我們跟以色列民一樣
[00:28:00.680 --> 00:28:05.960]  很容易就會不小心落在這個循環裡面
[00:28:05.960 --> 00:28:09.920]  求主幫助我們突破這個循環
[00:28:09.920 --> 00:28:12.760]  而且當其他的信徒在罪裡面
[00:28:12.760 --> 00:28:14.920]  他們有困難的時候
[00:28:14.920 --> 00:28:19.920]  我們勇於、勇敢地作這個代討者
[00:28:19.920 --> 00:28:22.760]  另外求神幫助我們
[00:28:22.760 --> 00:28:27.920]  讓道不要真的當這個犯罪是一件小事
[00:28:27.920 --> 00:28:32.000]  它是把握著神很豐富、豐盛的憐憫
[00:28:32.000 --> 00:28:34.640]  讓自己能夠脫離罪的合制
[00:28:34.640 --> 00:28:37.600]  不去作這個牢符
[00:28:37.600 --> 00:28:39.920]  最後讓道我們一同的
[00:28:39.920 --> 00:28:42.560]  一同去立志跟隨神
[00:28:42.560 --> 00:28:45.160]  讓自己活出分別為性
[00:28:45.160 --> 00:28:47.680]  是有恩慈的生命
[00:28:47.680 --> 00:28:50.240]  無論是我們、無論是宣教士
[00:28:50.240 --> 00:28:53.160]  同樣都要去見證真神
[00:28:53.160 --> 00:28:55.240]  見證這位真實的基督
[00:28:55.240 --> 00:29:00.680]  我們一起低頭有個祈禱
[00:29:00.680 --> 00:29:02.440]  我先讓弟兄姊妹
[00:29:02.440 --> 00:29:06.960]  你去思想到我們自己有沒有犯罪得罪神的地方
[00:29:06.960 --> 00:29:09.360]  我們把握著今天的機會
[00:29:09.360 --> 00:29:10.920]  把握著神的憐憫
[00:29:10.920 --> 00:29:18.800]  我們認罪立志不再犯罪
[00:29:18.800 --> 00:29:20.360]  我們一起祈禱
[00:29:20.360 --> 00:29:21.480]  親愛的天父上帝
[00:29:21.480 --> 00:29:24.680]  你是創天造地的主宰
[00:29:24.680 --> 00:29:26.120]  你是大能的上帝
[00:29:26.120 --> 00:29:30.240]  但是你滿有豐富的憐憫
[00:29:30.240 --> 00:29:33.520]  我們的確有在大處、在小處
[00:29:33.520 --> 00:29:35.920]  可能有意無意的去犯罪
[00:29:35.920 --> 00:29:37.840]  得罪了你
[00:29:37.840 --> 00:29:40.440]  但是你的經文在告訴我們
[00:29:40.440 --> 00:29:42.120]  你去愛我們
[00:29:42.120 --> 00:29:45.640]  你不想我們成為這種奴僕
[00:29:45.640 --> 00:29:47.400]  是不得釋放的
[00:29:47.400 --> 00:29:49.000]  是被合制的
[00:29:49.000 --> 00:29:52.080]  求主你按你豐富的憐憫
[00:29:52.080 --> 00:29:56.760]  你就去幫助我們不再去犯罪
[00:29:56.760 --> 00:30:00.040]  我們也為我們的群體交上給你
[00:30:00.040 --> 00:30:05.480]  求主你讓我們能夠去愛我們身邊的弟兄姊妹
[00:30:05.480 --> 00:30:08.600]  我們是一切同行的弟兄姊妹
[00:30:08.600 --> 00:30:11.520]  當我們身邊有人犯罪的時候
[00:30:11.520 --> 00:30:15.880]  求你讓我們勇於去為他們祈禱
[00:30:15.880 --> 00:30:20.280]  我們能夠帶他們的罪去到神你的面前
[00:30:20.280 --> 00:30:25.120]  由願主你讓我們在你面前堅心的立志
[00:30:25.120 --> 00:30:28.960]  去共同的活出你這份的聖潔
[00:30:28.960 --> 00:30:32.520]  分別為聖有恩賜的生活
[00:30:32.520 --> 00:30:34.080]  主我們這樣去多謝你
[00:30:34.080 --> 00:30:35.880]  願主你與我們同在
[00:30:35.880 --> 00:30:37.920]  你加力給我們
[00:30:37.920 --> 00:30:40.580]  我們這樣祈禱 奉主耶穌基督的名求
[00:30:40.580 --> 00:30:41.580]  阿們
