
[00:00:00.000 --> 00:00:04.000]  我們已經看過啟示錄第二章
[00:25:34.000 --> 00:25:39.000]  他們聽到那些熱心基督徒為基督做的事情的時候
[00:25:39.000 --> 00:25:41.000]  內心非常感動
[00:25:41.000 --> 00:25:44.000]  但是只有感動
[00:25:44.000 --> 00:25:46.000]  他們不會有任何的行動
[00:25:46.000 --> 00:25:50.000]  因為他們認為只有那些宗教狂熱分子才會做那些事情
[00:25:50.000 --> 00:25:52.000]  一般人是不會做的
[00:25:52.000 --> 00:25:58.000]  他們認為耶穌對跟隨者所做的要求是非常極端
[00:25:58.000 --> 00:25:59.000]  第六點
[00:25:59.000 --> 00:26:04.000]  他們很少跟鄰居同事或者朋友分享他們的信仰
[00:26:04.000 --> 00:26:06.000]  因為他們不想被人拒絕
[00:26:06.000 --> 00:26:13.000]  也不希望別人會因為談及信仰而感到不舒服
[00:26:13.000 --> 00:26:16.000]  這個似乎也是澳洲的大風氣
[00:26:16.000 --> 00:26:18.000]  第七點
[00:26:18.000 --> 00:26:23.000]  他們將自己的道德觀和良善跟這個世界相比
[00:26:23.000 --> 00:26:26.000]  他們覺得自己比上不足比下有餘
[00:26:26.000 --> 00:26:30.000]  對他們來說已經足夠了
[00:26:30.000 --> 00:26:35.000]  他們可能真的不像一般人那樣時時喝酒或者說粗言穢語
[00:26:35.000 --> 00:26:37.000]  但是除此之外
[00:26:37.000 --> 00:26:41.000]  他們跟非基督徒似乎沒有太大的差別
[00:26:41.000 --> 00:26:43.000]  第八點
[00:26:43.000 --> 00:26:46.000]  他們說他們愛耶穌
[00:26:46.000 --> 00:26:52.000]  但是實際上耶穌只是他們生活上的一個部分
[00:26:52.000 --> 00:26:54.000]  他們分一點時間
[00:26:54.000 --> 00:26:55.000]  分一點錢
[00:26:55.000 --> 00:26:57.000]  還有思想是給耶穌
[00:26:57.000 --> 00:27:02.000]  所以耶穌是沒有辦法完全掌管他們的生命
[00:27:02.000 --> 00:27:03.000]  第九點
[00:27:03.000 --> 00:27:05.000]  他們愛神
[00:27:05.000 --> 00:27:08.000]  但是並不是盡心盡性盡力的愛
[00:27:08.000 --> 00:27:12.000]  他們會告訴你他們的確很努力地愛神
[00:27:12.000 --> 00:27:14.000]  只不過那種全人的奉獻
[00:27:14.000 --> 00:27:18.000]  不是很可能發生在一般人身上
[00:27:18.000 --> 00:27:20.000]  只是發生在牧師宣教士
[00:27:20.000 --> 00:27:23.000]  宗教抗議分子身上
[00:27:23.000 --> 00:27:24.000]  第十點
[00:27:24.000 --> 00:27:25.000]  他們都愛人
[00:27:25.000 --> 00:27:29.000]  但是永遠不會像愛自己那麼多
[00:27:29.000 --> 00:27:31.000]  基本上他們愛的對象
[00:27:31.000 --> 00:27:36.000]  是那些可以用同樣的愛來回報他們的人
[00:27:36.000 --> 00:27:41.000]  他們沒有辦法只去愛那些不能夠回報他們的人
[00:27:41.000 --> 00:27:43.000]  他們不喜歡的人
[00:27:43.000 --> 00:27:46.000]  他們就更加不用提了
[00:27:46.000 --> 00:27:48.000]  他們對所愛的對象
[00:27:48.000 --> 00:27:50.000]  是有高度的選擇性
[00:27:50.000 --> 00:27:54.000]  而且通常都是帶有附帶條件
[00:27:54.000 --> 00:27:55.000]  第十一點
[00:27:55.000 --> 00:27:57.000]  他們不只服事神
[00:27:57.000 --> 00:27:59.000]  也服事人
[00:27:59.000 --> 00:28:01.000]  至於要付出多少
[00:28:01.000 --> 00:28:02.000]  做到什麼程度
[00:28:02.000 --> 00:28:06.000]  就要看自己的意願來決定
[00:28:06.000 --> 00:28:09.000]  他們會做一些服事的原因
[00:28:09.000 --> 00:28:16.000]  其實很可能只不過是想減少他們自己的罪疚感
[00:28:16.000 --> 00:28:17.000]  第十二點
[00:28:17.000 --> 00:28:22.000]  他們花較多時間思考地上的生活
[00:28:22.000 --> 00:28:27.000]  是較少時間去思考屬天永生的事
[00:28:27.000 --> 00:28:29.000]  第十三點
[00:28:29.000 --> 00:28:32.000]  他們是為舒適的生活感謝神
[00:28:32.000 --> 00:28:37.000]  但是很少想到要盡力去幫助窮人
[00:28:37.000 --> 00:28:38.000]  第十四點
[00:28:38.000 --> 00:28:42.000]  他們是注意自身的安全和保障
[00:28:42.000 --> 00:28:47.000]  沒有辦法為神做什麼犧牲或者冒險
[00:28:47.000 --> 00:28:50.000]  他們也會慶幸自己很年輕的時候
[00:28:50.000 --> 00:28:51.000]  信主受洗
[00:28:51.000 --> 00:28:53.000]  而得救
[00:28:53.000 --> 00:28:56.000]  是很有安全感的
[00:28:56.000 --> 00:28:57.000]  第十五點
[00:28:57.000 --> 00:28:59.000]  他們是不需要憑信心生活
[00:28:59.000 --> 00:29:05.000]  因為他們早就已經為自己的生活做好最妥善的安排和規劃
[00:29:05.000 --> 00:29:08.000]  即使生活出現了不可預測的意外
[00:29:08.000 --> 00:29:12.000]  他們也不需要為生活而去倚靠神
[00:29:12.000 --> 00:29:17.000]  因為他們已經買了各種不同的意外保險
[00:29:26.000 --> 00:29:30.000]  我們想教會成為一個怎樣的教會呢?
[00:29:30.000 --> 00:29:34.000]  我們自己就要做一個怎樣的基督徒
[00:29:34.000 --> 00:29:40.000]  我盼望我們沒有人想像撒迪教會或者老弟家教會那樣
[00:29:40.000 --> 00:29:42.000]  一無是處
[00:29:42.000 --> 00:29:45.000]  被主責備
[00:29:45.000 --> 00:29:46.000]  求主幫助我們
[00:29:46.000 --> 00:29:50.000]  賜給我們有智慧去分辨真道
[00:29:50.000 --> 00:29:53.000]  然後去持守真道
[00:29:53.000 --> 00:29:57.000]  有愛神、愛人的心
[00:29:57.000 --> 00:29:58.000]  有熱心
[00:29:58.000 --> 00:30:01.000]  盡上自己最大的力量
[00:30:01.000 --> 00:30:03.000]  無論在教會當中
[00:30:03.000 --> 00:30:05.000]  或者在我們的社會
[00:30:05.000 --> 00:30:08.000]  我們的工作場所裡面
[00:30:08.000 --> 00:30:10.000]  我們去侍奉主
[00:30:10.000 --> 00:30:12.000]  我們一起祈禱
[00:30:23.000 --> 00:30:25.000]  熱愛真理
[00:30:25.000 --> 00:30:27.000]  事實上行在你的真理中
[00:30:27.000 --> 00:30:30.000]  更加幫助我們愛你和愛其他人
[00:30:30.000 --> 00:30:32.000]  奉耶穌基督的名祈禱
[00:30:32.000 --> 00:30:34.000]  阿門
