
[00:00:00.000 --> 00:00:03.160]  在家中的弟兄姊妹們平安
[00:21:55.840 --> 00:21:57.480]  其實就是頭尾
[00:21:57.480 --> 00:22:00.320]  祂帶出祂最終的意思
[00:22:00.320 --> 00:22:02.640]  如果有人要跟隨祂的話
[00:22:02.640 --> 00:22:05.000]  愛祂就不應該超過
[00:22:05.000 --> 00:22:06.240]  愛自己的父母
[00:22:06.240 --> 00:22:07.040]  妻子兒女
[00:22:07.040 --> 00:22:08.240]  兄弟姊妹
[00:22:08.240 --> 00:22:10.600]  甚至自己的性命
[00:22:10.600 --> 00:22:12.400]  如果不背著自己的十字架
[00:22:12.400 --> 00:22:13.600]  跟隨耶穌
[00:22:13.600 --> 00:22:16.080]  就不能夠作祂的門徒
[00:22:16.080 --> 00:22:16.680]  祂也說
[00:22:16.680 --> 00:22:19.120]  如果不撇下一切所有的
[00:22:19.120 --> 00:22:21.880]  就不配作祂的門徒
[00:22:21.880 --> 00:22:24.480]  耶穌是想我們明白
[00:22:24.480 --> 00:22:29.000]  作主門徒,你要清楚
[00:22:29.000 --> 00:22:33.000]  要不就破釜沉舟跟隨耶穌
[00:22:33.000 --> 00:22:35.520]  要不就屈辱投降
[00:22:35.520 --> 00:22:39.240]  做基督門徒的生命
[00:22:39.240 --> 00:22:42.440]  是不能半途而廢的
[00:22:42.440 --> 00:22:45.400]  所以,今天我們也值得
[00:22:45.400 --> 00:22:46.920]  如果我們說我們要信耶穌
[00:22:46.920 --> 00:22:49.400]  我們要想清楚
[00:22:49.400 --> 00:22:50.360]  有這樣的代價
[00:22:50.360 --> 00:22:54.480]  我也願意付,我才會跟隨耶穌
[00:22:54.480 --> 00:22:55.640]  第二點
[00:22:55.640 --> 00:22:57.400]  我們計算完代價之後
[00:22:57.400 --> 00:22:59.320]  我們就要站穩立場
[00:22:59.320 --> 00:23:02.320]  無論你決定死心塌地信耶穌也好
[00:23:02.320 --> 00:23:03.440]  或者你要決定
[00:23:03.440 --> 00:23:05.400]  哎呀,代價這麼大
[00:23:05.400 --> 00:23:07.040]  我還是不信了
[00:23:07.040 --> 00:23:08.840]  你就要站穩你的立場
[00:23:08.840 --> 00:23:12.000]  不信的立場
[00:23:12.000 --> 00:23:16.320]  信耶穌是沒有中間騎牆派的
[00:23:16.320 --> 00:23:23.920]  因為耶穌也在一節經文裡提及過
[00:23:23.920 --> 00:23:25.640]  如果我們說信
[00:23:25.640 --> 00:23:30.600]  但我們真實沒有真正的生命的時候
[00:23:30.600 --> 00:23:33.040]  你不要以為耶穌不知道
[00:23:33.040 --> 00:23:34.320]  耶穌說
[00:23:34.320 --> 00:23:36.680]  不是每一個對我說主呀主呀的人
[00:23:36.680 --> 00:23:38.320]  都能夠進天國
[00:23:38.320 --> 00:23:42.480]  唯有遵行我天父旨意的人才能夠進去
[00:23:42.480 --> 00:23:46.160]  我們一說要是信
[00:23:46.160 --> 00:23:48.720]  就認認真真地信
[00:23:48.720 --> 00:23:52.400]  否則我怕我們隨隨便便地信
[00:23:52.400 --> 00:23:54.240]  去到主面前的時候
[00:23:54.240 --> 00:23:55.360]  主告訴我們
[00:23:55.360 --> 00:23:57.560]  我不認識你
[00:23:57.560 --> 00:23:59.920]  我記得我小時候信耶穌的時候
[00:23:59.920 --> 00:24:02.080]  我初中的時候信耶穌
[00:24:02.080 --> 00:24:03.680]  帶我信耶穌的老師
[00:24:03.680 --> 00:24:06.000]  他也經常跟我們說
[00:24:06.000 --> 00:24:09.080]  要麼你就不要信
[00:24:09.080 --> 00:24:11.560]  要麼你就好好地信
[00:24:11.560 --> 00:24:18.120]  並且你要毀身你的生命給神使用
[00:24:18.120 --> 00:24:19.800]  所以當我們清楚
[00:24:19.800 --> 00:24:22.280]  我們自己想站在哪一個立場
[00:24:22.280 --> 00:24:24.120]  哪一個信念的時候
[00:24:24.120 --> 00:24:25.640]  我們就要站穩
[00:24:25.640 --> 00:24:29.160]  並且當你很清楚你自己信念立場的時候
[00:24:29.160 --> 00:24:30.680]  就算有挑戰
[00:24:30.680 --> 00:24:32.960]  有試煉來到的時候
[00:24:32.960 --> 00:24:35.480]  你就能夠像那三個朋友一樣
[00:24:35.480 --> 00:24:37.080]  很果斷地行動
[00:24:37.080 --> 00:24:38.760]  不需要猶豫
[00:24:38.760 --> 00:24:40.440]  我記得有一個例子
[00:24:40.440 --> 00:24:43.120]  就是當年我在內地工作的時候
[00:24:43.120 --> 00:24:44.440]  有一天我的辦公室
[00:24:44.440 --> 00:24:46.640]  來了一個不明來歷的男士
[00:24:46.640 --> 00:24:47.560]  我不認識他
[00:24:47.560 --> 00:24:50.480]  也不知道他真正的身份是什麼
[00:24:50.480 --> 00:24:52.000]  他來到我的辦公室找我
[00:24:52.000 --> 00:24:53.440]  開口就問
[00:24:53.440 --> 00:24:54.880]  你們機構有沒有想過
[00:24:54.880 --> 00:24:58.360]  在這裡做復興教會的工作
[00:24:58.360 --> 00:25:01.960]  一方面我自己當然是很警覺
[00:25:01.960 --> 00:25:03.680]  第二就是我很清楚
[00:25:03.680 --> 00:25:07.920]  我們機構工作的定位不是這樣
[00:25:07.920 --> 00:25:12.120]  所以我就毫不猶豫很明確地回覆他
[00:25:12.120 --> 00:25:14.880]  我說我們在這裡是切切實實
[00:25:14.880 --> 00:25:18.160]  來做社區發展的工作
[00:25:18.160 --> 00:25:23.360]  我們是切切實實來服侍這裡的老百姓
[00:25:23.360 --> 00:25:26.160]  他聽完之後就很安樂地離開了
[00:25:26.160 --> 00:25:29.520]  從此就沒有再來過
[00:25:29.520 --> 00:25:31.880]  所以我要說這一點就是說
[00:25:31.880 --> 00:25:35.160]  當你決定跟隨神的時候
[00:25:35.160 --> 00:25:38.160]  如果有人引誘你離開神
[00:25:38.160 --> 00:25:41.960]  好像尼布格尼薩引誘那三個朋友一樣
[00:25:41.960 --> 00:25:44.440]  給你機會背棄神的時候
[00:25:44.440 --> 00:25:51.200]  你都仍然能夠堅守你的立場
[00:25:51.200 --> 00:25:54.920]  第三就是
[00:25:54.920 --> 00:25:58.160]  我鼓勵我們真的要至死忠心
[00:25:58.160 --> 00:26:00.680]  等姐妹可能我們生活在香港
[00:26:00.680 --> 00:26:05.000]  過去一路以來我們很自由很安逸
[00:26:05.000 --> 00:26:08.080]  但你有沒有想過可能有一天
[00:26:08.080 --> 00:26:11.880]  你都會被要求放棄你的信仰
[00:26:11.880 --> 00:26:16.600]  否則會有很嚴重的後果
[00:26:16.600 --> 00:26:18.680]  兩年多前
[00:26:18.680 --> 00:26:22.480]  我認識了內地一對回族的姐妹
[00:26:22.480 --> 00:26:24.320]  她們信了耶穌
[00:26:24.320 --> 00:26:25.720]  但因為她們是回族
[00:26:25.720 --> 00:26:29.040]  所以她們的親族是非常不高興
[00:26:29.040 --> 00:26:32.000]  極力反對要求她們放棄信仰
[00:26:32.000 --> 00:26:34.200]  否則對她們不利
[00:26:34.200 --> 00:26:36.520]  但兩姐妹死不妥協
[00:26:36.520 --> 00:26:39.160]  最後她們被趕出家門
[00:26:39.160 --> 00:26:41.320]  於是她們唯有離鄉別井
[00:26:41.320 --> 00:26:44.280]  到另一個城市謀生
[00:26:44.280 --> 00:26:48.040]  但她們仍不斷為她們的家人禱告
[00:26:48.040 --> 00:26:49.240]  逢年過節
[00:26:49.240 --> 00:26:51.000]  她們會打電話回家
[00:26:51.000 --> 00:26:54.400]  和她們的親人關心她們
[00:26:54.400 --> 00:26:55.720]  問候她們
[00:26:55.720 --> 00:26:56.720]  告訴她們
[00:26:56.720 --> 00:26:58.520]  耶穌很愛她們
[00:26:58.520 --> 00:27:02.120]  耶穌教我們要來關心她們
[00:27:02.120 --> 00:27:03.320]  我聽她們說
[00:27:03.320 --> 00:27:06.000]  她們的親人也有些改變
[00:27:06.000 --> 00:27:07.760]  不過現在最新的情況是怎樣
[00:27:07.760 --> 00:27:10.120]  我們就不知道了
[00:27:10.120 --> 00:27:11.520]  弟兄姊妹
[00:27:11.520 --> 00:27:12.840]  如果有一天
[00:27:12.840 --> 00:27:17.920]  有人要你在人的面前
[00:27:17.920 --> 00:27:19.560]  否認基督
[00:27:19.560 --> 00:27:21.960]  放棄這個信仰
[00:27:21.960 --> 00:27:23.880]  否則會殺了你
[00:27:23.880 --> 00:27:26.080]  又或者殺了你的配偶
[00:27:26.080 --> 00:27:27.200]  你的兒女
[00:27:27.200 --> 00:27:29.720]  你的父母
[00:27:29.720 --> 00:27:32.200]  你會怎樣做呢?
[00:27:32.200 --> 00:27:38.240]  我們是否仍然能夠對住忠心呢?
[00:27:38.240 --> 00:27:40.040]  上個主日
[00:27:40.040 --> 00:27:42.440]  羅穆斯跟我們說了
[00:27:42.440 --> 00:27:46.120]  新天新地是多麼美好
[00:27:46.120 --> 00:27:47.720]  相信我們每一個基督徒
[00:27:47.720 --> 00:27:49.720]  我們都嚮往有一天
[00:27:49.720 --> 00:27:51.520]  自己都能夠去到其中
[00:27:51.520 --> 00:27:54.040]  成為當中的一份子
[00:27:54.040 --> 00:27:55.360]  不過我們也知道
[00:27:55.360 --> 00:27:58.160]  在前往這個新天新地
[00:27:58.160 --> 00:28:00.760]  行走這條天路的過程裏面
[00:28:00.760 --> 00:28:04.800]  我們一定會面對很多的艱難險阻
[00:28:04.800 --> 00:28:06.080]  但願我們都能夠
[00:28:06.080 --> 00:28:08.480]  好像主耶穌吩咐使徒約翰
[00:28:08.480 --> 00:28:13.760]  寫給善美娜教會的信裏所說的一樣
[00:28:13.760 --> 00:28:17.040]  祂說「你不要怕你將要受的苦
[00:28:17.040 --> 00:28:19.960]  看那魔鬼將要將你們中間幾個人
[00:28:19.960 --> 00:28:21.440]  下在監裏
[00:28:21.440 --> 00:28:23.480]  叫你們受試煉
[00:28:23.480 --> 00:28:26.040]  你們要受患難十天
[00:28:26.040 --> 00:28:28.480]  你要忠心至死
[00:28:28.480 --> 00:28:33.320]  我就把那生命的冠冕賜給你」
[00:28:33.320 --> 00:28:35.960]  求主幫助我們
[00:28:35.960 --> 00:28:39.240]  能夠即或不然地毀身基督
[00:28:39.240 --> 00:28:45.640]  我們一齊同心低頭祈禱
[00:28:45.640 --> 00:28:48.440]  七位主當我們來到祢面前
[00:28:48.440 --> 00:28:50.480]  我們都問自己
[00:28:50.480 --> 00:28:53.160]  倘若危難來到的時候
[00:28:53.160 --> 00:28:56.320]  我們是否能夠至死忠心
[00:28:56.320 --> 00:28:59.640]  主這一刻我們自己都不敢說
[00:28:59.640 --> 00:29:01.880]  但神我們知道
[00:29:01.880 --> 00:29:03.280]  祢在十字架上
[00:29:03.280 --> 00:29:05.080]  為著我們的罪
[00:29:05.080 --> 00:29:08.960]  祢先自己傳言來犧牲
[00:29:08.960 --> 00:29:10.600]  祢將祢的身體擦開
[00:29:10.600 --> 00:29:12.480]  祢將祢的補血流出
[00:29:12.480 --> 00:29:16.600]  就是為了我們這群本來不配的人
[00:29:16.600 --> 00:29:18.840]  主啊祢將祢自己
[00:29:18.840 --> 00:29:21.040]  白白賜給我們
[00:29:21.040 --> 00:29:23.400]  祢是那位死而復活的神
[00:29:23.400 --> 00:29:30.720]  我們相信即使我們真的來到
[00:29:30.720 --> 00:29:32.920]  為主祢來受死
[00:29:32.920 --> 00:29:35.840]  我們相信我們永活的神
[00:29:35.840 --> 00:29:39.840]  祢已經將永活的生命賜給我們
[00:29:39.840 --> 00:29:42.160]  今日願祢親自用祢的說話
[00:29:42.160 --> 00:29:44.040]  來鼓勵我們
[00:29:44.040 --> 00:29:47.560]  今日縱然我們信心可能有軟弱
[00:29:47.560 --> 00:29:49.400]  但我們知道
[00:29:49.400 --> 00:29:51.000]  當我們倚靠耶和華
[00:29:51.000 --> 00:29:52.560]  倚靠耶穌基督
[00:29:52.560 --> 00:29:56.520]  倚靠聖靈這三位一體的真神的時候
[00:29:56.520 --> 00:29:58.240]  我們就甚麼都不怕
[00:29:58.240 --> 00:30:01.240]  好像剛才的詩歌提醒我們一樣
[00:30:01.240 --> 00:30:03.360]  主啊願祢來兼顧我們
[00:30:03.360 --> 00:30:04.920]  願祢幫助我們
[00:30:04.920 --> 00:30:08.560]  願祢今日讓我們仍然在
[00:30:08.560 --> 00:30:11.120]  自由安逸的日子的時候
[00:30:11.120 --> 00:30:13.280]  我們更加來警醒
[00:30:13.280 --> 00:30:15.840]  我們預備我們自己
[00:30:15.840 --> 00:30:18.360]  一旦困難來到的時候
[00:30:18.360 --> 00:30:19.280]  主啊
[00:30:19.280 --> 00:30:23.680]  讓我們能夠好像那三位朋友一樣對祢說
[00:30:23.680 --> 00:30:25.000]  即或不然
[00:30:25.000 --> 00:30:27.640]  我們仍然要忠心的跟隨祢
[00:30:27.640 --> 00:30:29.160]  求祢幫助我們
[00:30:29.160 --> 00:30:32.160]  你誰聽我們禱告奉耶穌基督的命求
[00:30:32.160 --> 00:30:33.520]  阿們
