
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姊妹早上好
[00:23:42.500 --> 00:23:46.500]  使他們有能力脫離世界與罪的詮釋
[00:23:46.500 --> 00:23:48.500]  當教會甦醒而奮起
[00:23:48.500 --> 00:23:53.500]  就有罪人得救與更新
[00:23:53.500 --> 00:23:55.500]  從他的這個解釋裡面
[00:23:55.500 --> 00:23:57.500]  我們也要思考
[00:23:57.500 --> 00:23:59.500]  我們要反思
[00:23:59.500 --> 00:24:04.500]  那我有什麼需要來向神認罪的呢
[00:24:04.500 --> 00:24:08.500]  第二 我愛神的心有多少呢
[00:24:08.500 --> 00:24:11.500]  我願意為神來火熱嗎
[00:24:11.500 --> 00:24:15.500]  教會現在普遍存在的一種現象就是
[00:24:15.500 --> 00:24:19.500]  吃吃喝喝我們就樂此不疲
[00:24:19.500 --> 00:24:23.500]  反正吃吃喝喝的聚會都會人很多
[00:24:23.500 --> 00:24:28.500]  但是屬靈的胃口我們卻很少
[00:24:28.500 --> 00:24:30.500]  凡事團聚
[00:24:30.500 --> 00:24:34.500]  茶經 禱告 敬拜
[00:24:34.500 --> 00:24:36.500]  我們就老覺得可有可無
[00:24:36.500 --> 00:24:40.500]  甚至不太熱衷來參與
[00:24:40.500 --> 00:24:44.500]  因著疫情我們不能有實體的聚會
[00:24:44.500 --> 00:24:49.500]  往上如果我們也不珍惜的話
[00:24:49.500 --> 00:24:54.500]  那其實我們的信仰就剩下無幾了
[00:24:54.500 --> 00:24:58.500]  我們常常說希望跟弟兄姊妹建立關係
[00:24:58.500 --> 00:25:00.500]  可是很多時候我又發現
[00:25:00.500 --> 00:25:03.500]  我們不太願意花時間
[00:25:03.500 --> 00:25:06.500]  付出時間去彼此交往
[00:25:06.500 --> 00:25:11.500]  彼此建立在天路上成為同路人的這份關係
[00:25:11.500 --> 00:25:14.500]  這是值得我們去思考的
[00:25:14.500 --> 00:25:18.500]  第三 我願意為神而活嗎
[00:25:18.500 --> 00:25:22.500]  迦拉太書有這句話
[00:25:22.500 --> 00:25:24.500]  我已經與基督同盯十字架
[00:25:24.500 --> 00:25:29.500]  現在活著的不再是我 而是基督活在我裡面
[00:25:29.500 --> 00:25:31.500]  如今在肉身中活著的我
[00:25:31.500 --> 00:25:34.500]  是因信神的兒子而活的
[00:25:34.500 --> 00:25:37.500]  他愛我 為我 捨己
[00:25:37.500 --> 00:25:41.500]  弟兄姊妹 我們願不願意為神而活呢
[00:25:41.500 --> 00:25:45.500]  很多時候我們信徒生命最大的困難
[00:25:45.500 --> 00:25:47.500]  就是放下自我
[00:25:47.500 --> 00:25:49.500]  我們每個人都有自我
[00:25:49.500 --> 00:25:51.500]  無論是教會的生活
[00:25:51.500 --> 00:25:54.500]  無論是我們的侍奉
[00:25:54.500 --> 00:25:56.500]  我們很多時候就用我
[00:25:56.500 --> 00:25:58.500]  我自己 我的自我
[00:25:58.500 --> 00:26:01.500]  作為一個箭牌
[00:26:01.500 --> 00:26:05.500]  我們就不願意走出我們的安殊去服侍神
[00:26:05.500 --> 00:26:07.500]  去服侍人
[00:26:07.500 --> 00:26:10.500]  但願我們能夠來到神面前
[00:26:10.500 --> 00:26:12.500]  為自己禱告
[00:26:12.500 --> 00:26:16.500]  求神拿走我們的自我
[00:26:16.500 --> 00:26:17.500]  因為耶穌說
[00:26:17.500 --> 00:26:22.500]  你跟隨我的 要捨己天天背起我的十字架
[00:26:22.500 --> 00:26:26.500]  跟隨主
[00:26:26.500 --> 00:26:33.500]  第四 我們有沒有愛人靈魂的心呢
[00:26:33.500 --> 00:26:35.500]  會友大會的時候
[00:26:35.500 --> 00:26:37.500]  曾經也有弟兄姊妹說
[00:26:37.500 --> 00:26:40.500]  我們教會現在有三個單位
[00:26:40.500 --> 00:26:44.500]  我們租金也確實不少
[00:26:44.500 --> 00:26:47.500]  但看起來好像很不划算
[00:26:47.500 --> 00:26:49.500]  正是因為這個
[00:26:49.500 --> 00:26:53.500]  我們也是因為看到我們有越來越多的孩子
[00:26:53.500 --> 00:26:55.500]  所以我們需要更多的空間
[00:26:55.500 --> 00:26:59.500]  我希望我們看到這個情況
[00:26:59.500 --> 00:27:00.500]  我們有三個地方
[00:27:00.500 --> 00:27:02.500]  我們就更加的努力
[00:27:02.500 --> 00:27:06.500]  我們不是滿足我們目前有的幾十個人
[00:27:06.500 --> 00:27:10.500]  而是我們要努力的向人來傳福音
[00:27:10.500 --> 00:27:12.500]  使更多的人可以認識基督
[00:27:12.500 --> 00:27:15.500]  加入上帝這個大家庭
[00:27:15.500 --> 00:27:16.500]  否則的話
[00:27:16.500 --> 00:27:20.500]  我們這三個單位真的是白占地圖
[00:27:20.500 --> 00:27:23.500]  有一位香港的傳道人
[00:27:23.500 --> 00:27:26.500]  在我們下禮拜開始
[00:27:26.500 --> 00:27:29.500]  主日學第四課最後一課的時候
[00:27:29.500 --> 00:27:32.500]  我們就去他的教會來觀摩
[00:27:32.500 --> 00:27:35.500]  這位陳淑娟傳道
[00:27:35.500 --> 00:27:38.500]  她本來是一位商界高層的姊妹
[00:27:38.500 --> 00:27:41.500]  她在商界擔任高層
[00:27:41.500 --> 00:27:42.500]  但是慶祝之後
[00:27:42.500 --> 00:27:46.500]  她成為一個商界的代職傳道
[00:27:46.500 --> 00:27:49.500]  她常常向她的同事傳福音
[00:27:49.500 --> 00:27:52.500]  帶領同事回教會
[00:27:52.500 --> 00:27:55.500]  不過在一個農曆新年的情景
[00:27:55.500 --> 00:28:01.500]  讓她第一次思考全職侍奉的可能
[00:28:01.500 --> 00:28:03.500]  她分享說
[00:28:03.500 --> 00:28:05.500]  有一年的年初三
[00:28:05.500 --> 00:28:07.500]  她在台上講道的時候
[00:28:07.500 --> 00:28:13.500]  她望向會眾僅有二三十人
[00:28:13.500 --> 00:28:17.500]  那個時候她心裡有一個很大的感慨
[00:28:17.500 --> 00:28:19.500]  她就想
[00:28:19.500 --> 00:28:23.500]  為什麼這個可以容納二百五十人的地方
[00:28:23.500 --> 00:28:27.500]  上帝的殿是如此的荒涼呢
[00:28:27.500 --> 00:28:31.500]  自此之後她就開始感到神催促她
[00:28:31.500 --> 00:28:35.500]  成為一個全時間為神工作的人
[00:28:35.500 --> 00:28:38.500]  後來她就成為一個傳道人
[00:28:38.500 --> 00:28:42.500]  我希望大家你都能夠藏出時間來
[00:28:42.500 --> 00:28:45.500]  九月六號如果可以的話
[00:28:45.500 --> 00:28:48.500]  我們一起去她的教會來觀摩
[00:28:48.500 --> 00:28:49.500]  聽她們的分享
[00:28:49.500 --> 00:28:52.500]  如果不能實體去觀摩的話
[00:28:52.500 --> 00:28:56.500]  我們也會透過Zoom來聽她的分享
[00:28:56.500 --> 00:28:57.500]  復興
[00:28:57.500 --> 00:29:02.500]  今天神不一定要改變你
[00:29:02.500 --> 00:29:05.500]  成為一個全職的傳道人
[00:29:05.500 --> 00:29:10.500]  但是你有沒有為神的家荒涼而著急呢
[00:29:10.500 --> 00:29:13.500]  復興一定是痛苦的過程
[00:29:13.500 --> 00:29:17.500]  如果我們不願意放下自我的話
[00:29:17.500 --> 00:29:19.500]  根本不可能復興
[00:29:19.500 --> 00:29:22.500]  但是你要真正的復興
[00:29:22.500 --> 00:29:24.500]  必須我們放下自我
[00:29:24.500 --> 00:29:27.500]  這個改變是很不容易的
[00:29:27.500 --> 00:29:28.500]  是痛苦的
[00:29:28.500 --> 00:29:30.500]  但是只要你願意
[00:29:30.500 --> 00:29:33.500]  神就能在你的生命中親自的做工
[00:29:33.500 --> 00:29:37.500]  魔造你成為他所喜悅的人
[00:29:37.500 --> 00:29:39.500]  弟兄姊妹
[00:29:39.500 --> 00:29:42.500]  你帶著什麼心態回來傳恩呢
[00:29:42.500 --> 00:29:44.500]  你是想參加一個俱樂部
[00:29:44.500 --> 00:29:47.500]  還是參加一個真正的教會呢
[00:29:47.500 --> 00:29:50.500]  你心目中的教會是一個很大
[00:29:50.500 --> 00:29:51.500]  很大
[00:29:51.500 --> 00:29:52.500]  坐很多人
[00:29:52.500 --> 00:29:56.500]  可是空空的一個教會
[00:29:56.500 --> 00:30:00.500]  還是一個充滿愛
[00:30:00.500 --> 00:30:03.500]  充滿使命感的一個教會呢
[00:30:03.500 --> 00:30:05.500]  到底我們現在傳堂
[00:30:05.500 --> 00:30:08.500]  我們是剛才那個小鬼和大王
[00:30:08.500 --> 00:30:11.500]  他們所說的那種教會
[00:30:11.500 --> 00:30:16.500]  還是真正和神心意的教會呢
[00:30:16.500 --> 00:30:20.500]  你可目擬自己的生命得到復興嗎
[00:30:20.500 --> 00:30:21.500]  如果你想的話
[00:30:21.500 --> 00:30:26.500]  我希望你等一下你親自的來告訴上帝
[00:30:26.500 --> 00:30:27.500]  只要你真願意
[00:30:27.500 --> 00:30:29.500]  我相信神一定會幫助你
[00:30:29.500 --> 00:30:30.500]  感動你
[00:30:30.500 --> 00:30:36.500]  並且告訴你你當怎麼行
[00:30:36.500 --> 00:30:37.500]  你的復興
[00:30:37.500 --> 00:30:39.500]  傳堂才會復興
[00:30:39.500 --> 00:30:41.500]  我希望我們傳堂
[00:30:41.500 --> 00:30:44.500]  每一個人都願意得著復興
[00:30:44.500 --> 00:30:46.500]  以至我們整個教會
[00:30:46.500 --> 00:30:49.500]  被神大大的復興
[00:30:49.500 --> 00:30:50.500]  我請大家
[00:30:50.500 --> 00:30:52.500]  現在我們一同低頭
[00:30:52.500 --> 00:30:56.500]  我請大家先有一分鐘左右的時間
[00:30:56.500 --> 00:30:58.500]  你先為自己來禱告
[00:30:58.500 --> 00:31:08.500]  然後我會帶領大家一起來禱告
[00:31:08.500 --> 00:31:11.500]  一同禱告
[00:31:11.500 --> 00:31:13.500]  親愛的主我們感謝你
[00:31:13.500 --> 00:31:18.500]  你護照我們成為傳堂這個家的一份子
[00:31:18.500 --> 00:31:20.500]  你把我們放在一起
[00:31:20.500 --> 00:31:22.500]  主啊你是教會的元首
[00:31:22.500 --> 00:31:24.500]  是我們生命的頭
[00:31:24.500 --> 00:31:25.500]  我們來到你面前
[00:31:25.500 --> 00:31:27.500]  我們向你來禱告
[00:31:27.500 --> 00:31:30.500]  主啊剛才弟兄姊妹向你的禱告
[00:31:30.500 --> 00:31:31.500]  你都聽見
[00:31:31.500 --> 00:31:37.500]  我們當中我們說要得到復興的
[00:31:37.500 --> 00:31:38.500]  主啊你都聽到
[00:31:38.500 --> 00:31:39.500]  你都知道
[00:31:39.500 --> 00:31:41.500]  求你幫助我們
[00:31:41.500 --> 00:31:43.500]  你拿走我們的自我
[00:31:43.500 --> 00:31:44.500]  讓我們的生命
[00:31:44.500 --> 00:31:47.500]  讓你來做我們生命的王
[00:31:47.500 --> 00:31:51.500]  以致復興就在我們當中來出現
[00:31:51.500 --> 00:31:53.500]  主啊求你復興的靈
[00:31:53.500 --> 00:31:55.500]  充滿我們每一個弟兄姊妹
[00:31:55.500 --> 00:31:58.500]  你復興的靈充滿整個傳堂
[00:31:58.500 --> 00:32:01.500]  以致我們成為一個你所喜悅的教會
[00:32:01.500 --> 00:32:05.500]  讓你的名在這個教會裡面得到榮耀
[00:32:05.500 --> 00:32:06.500]  我們同心的禱告
[00:32:06.500 --> 00:32:08.500]  奉主耶穌基督的名
[00:32:08.500 --> 00:32:09.500]  Amen
