
[00:00:00.000 --> 00:00:04.500]  我們特別講一個題目叫
[00:16:35.400 --> 00:16:38.200]  為一件事投入和付出
[00:16:38.200 --> 00:16:41.800]  很多事沒有專注長時間
[00:16:41.800 --> 00:16:45.200]  永遠做不好
[00:16:45.200 --> 00:16:49.600]  我在開始學講道以前
[00:16:49.600 --> 00:16:51.400]  我第一件服事
[00:16:51.400 --> 00:16:53.500]  其實是幫講完翻譯的
[00:16:53.500 --> 00:16:55.500]  我翻譯了十年
[00:16:55.500 --> 00:16:58.500]  從剛剛信主開始就翻譯
[00:16:58.500 --> 00:17:00.700]  翻譯英文 廣東話 國語
[00:17:00.700 --> 00:17:02.800]  翻譯廣東話 英文 廣東話
[00:17:02.800 --> 00:17:05.400]  英文 國語都做過
[00:17:05.400 --> 00:17:07.900]  後來當我翻譯了很多年之後
[00:17:07.900 --> 00:17:08.700]  我以前不知道
[00:17:08.700 --> 00:17:10.700]  我一直都不覺得我適合翻譯
[00:17:10.700 --> 00:17:12.900]  只是不斷去做
[00:17:12.900 --> 00:17:14.200]  每個星期做
[00:17:14.200 --> 00:17:16.600]  做了很多年後我後來發覺
[00:17:16.600 --> 00:17:19.000]  原來我翻譯都挺好的
[00:17:19.000 --> 00:17:21.400]  後來我有上網參考
[00:17:21.400 --> 00:17:23.500]  大家知道唐松明是很出名的講員
[00:17:23.500 --> 00:17:25.100]  他對翻譯要求很高
[00:17:25.100 --> 00:17:26.300]  很多翻譯都不好
[00:17:26.300 --> 00:17:27.900]  被他罵了
[00:17:27.900 --> 00:17:29.300]  他有一個指定的翻譯
[00:17:29.300 --> 00:17:30.900]  聽說他是最滿意的
[00:17:30.900 --> 00:17:32.000]  我特別上去聽
[00:17:32.000 --> 00:17:34.200]  聽聽這個人到底什麼水平
[00:17:34.200 --> 00:17:35.900]  我聽完之後覺得
[00:17:35.900 --> 00:17:37.000]  即使我沒有超過他
[00:17:37.000 --> 00:17:38.900]  應該我可以跟他同樣水平
[00:17:38.900 --> 00:17:41.200]  即是速度 順暢 精準度
[00:17:41.200 --> 00:17:42.600]  應該做得挺好的
[00:17:42.600 --> 00:17:43.100]  為什麼呢
[00:17:43.100 --> 00:17:45.500]  因為畢竟花了十年的時間
[00:17:45.500 --> 00:17:48.000]  去很專注做這件事
[00:17:48.000 --> 00:17:50.200]  很多事情是要花時間做
[00:17:50.200 --> 00:17:52.900]  其實我們教會很希望
[00:17:52.900 --> 00:17:55.100]  栽培一批人
[00:17:55.100 --> 00:17:59.100]  你懂得怎樣帶小組
[00:17:59.100 --> 00:18:01.500]  帶一個小組的聚會
[00:18:01.500 --> 00:18:02.900]  這個很重要
[00:18:02.900 --> 00:18:04.800]  在小組的setting
[00:18:04.800 --> 00:18:06.900]  能夠一起懂得帶頂尖
[00:18:06.900 --> 00:18:10.100]  在小組的setting成為門徒
[00:18:10.100 --> 00:18:12.600]  這種技巧 這種服侍
[00:18:12.600 --> 00:18:15.700]  一定是很長時間
[00:18:15.700 --> 00:18:19.900]  不斷去磨才做得好
[00:18:19.900 --> 00:18:22.600]  有時你見那些人帶組
[00:18:22.600 --> 00:18:24.600]  見那些人帶組帶得好
[00:18:24.600 --> 00:18:25.900]  一坐下幾個人
[00:18:25.900 --> 00:18:28.000]  你看他帶別人的問題
[00:18:28.000 --> 00:18:29.700]  談得多開心
[00:18:29.700 --> 00:18:33.300]  你在旁邊看簡直是欣賞一件藝術品
[00:18:33.300 --> 00:18:35.800]  你知道這個人是帶了很多年
[00:18:35.800 --> 00:18:38.200]  花了很多功夫
[00:18:38.200 --> 00:18:40.400]  我們教會對小組組長的commitment
[00:18:40.400 --> 00:18:41.200]  其實很低
[00:18:41.200 --> 00:18:42.800]  你只做一年
[00:18:42.800 --> 00:18:45.000]  其實九個月而已
[00:18:45.000 --> 00:18:48.100]  很多人到七月已經開始找新組長
[00:18:48.100 --> 00:18:51.300]  其實你都未熱身已經準備退
[00:18:51.300 --> 00:18:52.900]  做不好的
[00:18:52.900 --> 00:18:55.000]  當然我們怕commitment太多
[00:18:55.000 --> 00:18:55.800]  嚇到你
[00:18:55.800 --> 00:18:57.100]  但我都鼓勵你們
[00:18:57.100 --> 00:19:01.300]  如果你想在神的國
[00:19:01.300 --> 00:19:02.800]  真的完成到神的使命
[00:19:02.800 --> 00:19:05.700]  你都想活出一些永恆的價值
[00:19:05.700 --> 00:19:07.000]  在帶組方面
[00:19:07.000 --> 00:19:10.100]  其實值得藉著這個機會
[00:19:10.100 --> 00:19:13.600]  嘗試鼓勵自己多一點commitment
[00:19:13.600 --> 00:19:15.600]  不要只做一年就算
[00:19:15.600 --> 00:19:17.400]  多做幾年
[00:19:17.400 --> 00:19:19.700]  有些skill是要磨出來的
[00:19:19.700 --> 00:19:20.800]  帶組也是一樣
[00:19:20.800 --> 00:19:23.800]  不要經常說帶組只是今年第一次
[00:19:23.800 --> 00:19:25.500]  大家輪流
[00:19:25.500 --> 00:19:26.600]  帶組的東西
[00:19:26.600 --> 00:19:28.900]  你越帶才會帶得越好
[00:19:28.900 --> 00:19:30.600]  帶program也是一樣
[00:19:30.600 --> 00:19:31.800]  所以我鼓勵大家
[00:19:31.800 --> 00:19:35.200]  如果你想將你最好的給神
[00:19:35.200 --> 00:19:37.000]  這個是我們可以參考的
[00:19:37.000 --> 00:19:39.700]  長時間專注做一件事
[00:19:39.700 --> 00:19:40.700]  是重要的
[00:19:40.700 --> 00:19:42.600]  這個都是保羅提醒提摩台
[00:19:42.600 --> 00:19:43.600]  當兵一樣
[00:19:43.600 --> 00:19:46.000]  不要給形外的太多前身
[00:19:46.000 --> 00:19:47.500]  簡單一件事就做
[00:19:47.500 --> 00:19:48.300]  做好它
[00:19:48.300 --> 00:19:49.800]  長時間投入去做
[00:19:49.800 --> 00:19:50.800]  是值得的
[00:19:50.800 --> 00:19:54.800]  所以這個是我鼓勵大家一起去努力的地方
[00:19:54.800 --> 00:19:59.500]  第二個身份當然是運動員
[00:19:59.500 --> 00:20:02.500]  保羅說學習做一個得獎的運動員
[00:20:02.500 --> 00:20:06.700]  在哥倫多前書第九章二十四到二十七節
[00:20:06.700 --> 00:20:11.300]  那裡說你們一定知道在運動場上賽跑的人很多
[00:20:11.300 --> 00:20:13.900]  但是得獎的只有一個
[00:20:13.900 --> 00:20:17.900]  所以你們要抱著奪標的心來跑
[00:20:17.900 --> 00:20:21.500]  抱著拿獎的心態去跑屬靈的路
[00:20:21.500 --> 00:20:26.400]  他說每一個運動員都要接受嚴格的訓練
[00:20:26.400 --> 00:20:30.500]  為要爭取那會壞的冠冕
[00:20:30.500 --> 00:20:33.900]  這個金牌其實是很暫時的會壞
[00:20:33.900 --> 00:20:35.300]  但是我們所求的
[00:20:35.300 --> 00:20:37.800]  神給我們的那個獎賞
[00:20:37.800 --> 00:20:38.900]  是不會扭壞的
[00:20:38.900 --> 00:20:40.300]  不會扭壞的冠冕
[00:20:40.300 --> 00:20:43.700]  他說所以我只向著目標直奔
[00:20:43.700 --> 00:20:46.300]  我又像拳擊的人一樣
[00:20:46.300 --> 00:20:47.600]  一拳都不落空
[00:20:47.600 --> 00:20:50.100]  我嚴格對付自己的身體
[00:20:50.100 --> 00:20:52.100]  為要完全控制它
[00:20:52.100 --> 00:20:54.800]  免得我呼召別人參加競賽
[00:20:54.800 --> 00:20:59.400]  自己反而被淘汰了
[00:20:59.400 --> 00:21:01.100]  保羅說運動員第一個特點就是
[00:21:01.100 --> 00:21:02.800]  第一你一定要抱著什麼
[00:21:02.800 --> 00:21:05.500]  拿獎的心態去跑
[00:21:05.500 --> 00:21:06.800]  運動員分兩種
[00:21:06.800 --> 00:21:11.200]  一種就是為了拿獎參加比賽的運動員
[00:21:11.200 --> 00:21:14.800]  一種是沒想過參加比賽沒想過拿獎的
[00:21:14.800 --> 00:21:15.800]  分別在哪裡呢
[00:21:15.800 --> 00:21:18.100]  想拿獎的那批運動員
[00:21:18.100 --> 00:21:20.200]  叫做職業運動員
[00:21:20.200 --> 00:21:23.100]  不拿獎從來沒參加比賽的
[00:21:23.100 --> 00:21:25.000]  稱之為業餘的運動員
[00:21:25.000 --> 00:21:26.200]  業餘的愛好
[00:21:26.200 --> 00:21:27.800]  就好像打籃球
[00:21:27.800 --> 00:21:28.800]  我喜歡打籃球
[00:21:28.800 --> 00:21:30.600]  打籃球對我來說業餘的愛好
[00:21:30.600 --> 00:21:32.800]  從來沒想過參加任何比賽
[00:21:32.800 --> 00:21:35.000]  年輕時打籃球為了追女孩
[00:21:35.000 --> 00:21:37.000]  現在打籃球為了減肥
[00:21:37.000 --> 00:21:39.500]  再老一點就打籃球為了防止老人痴呆
[00:21:39.500 --> 00:21:40.700]  很簡單的
[00:21:40.700 --> 00:21:42.400]  目標清晰
[00:21:42.400 --> 00:21:43.400]  有空就打一下
[00:21:43.400 --> 00:21:45.400]  沒空就不打
[00:21:45.400 --> 00:21:45.900]  扔在一邊
[00:21:45.900 --> 00:21:47.200]  因為不是職業的
[00:21:47.200 --> 00:21:50.600]  業餘的
[00:21:50.600 --> 00:21:53.000]  請問基督徒這個身份
[00:21:53.000 --> 00:21:54.400]  你覺得
[00:21:54.400 --> 00:21:58.000]  你當是一個業餘愛好的身份
[00:21:58.000 --> 00:22:01.000]  還是一個職業的身份呢
[00:22:01.000 --> 00:22:02.400]  很不同的心態
[00:22:02.400 --> 00:22:05.300]  是完全不同的心態
[00:22:05.300 --> 00:22:06.000]  有些
[00:22:06.000 --> 00:22:07.800]  我們現在網上有人罵人
[00:22:07.800 --> 00:22:10.200]  做人做得很不職業
[00:22:10.200 --> 00:22:11.400]  下次會有人罵你
[00:22:11.400 --> 00:22:12.400]  你懂得做人嗎
[00:22:12.400 --> 00:22:14.200]  你會說不好意思我業餘的
[00:22:14.200 --> 00:22:15.600]  不是專業的
[00:22:15.600 --> 00:22:17.200]  業餘的
[00:22:17.200 --> 00:22:19.000]  非專業人類
[00:22:19.000 --> 00:22:21.000]  做人的我當業餘的愛好做一下
[00:22:21.000 --> 00:22:23.400]  有時不太像
[00:22:23.400 --> 00:22:26.200]  有些人做動物比做人專業
[00:22:26.200 --> 00:22:28.600]  我以前有個留學生
[00:22:28.600 --> 00:22:29.400]  在哪裏留學
[00:22:29.400 --> 00:22:31.800]  住在寄宿家庭
[00:22:31.800 --> 00:22:35.000]  喜歡了房東的女兒
[00:22:35.000 --> 00:22:37.400]  有一晚半夜三點
[00:22:37.400 --> 00:22:41.000]  偷偷摸進房東女兒的房間
[00:22:41.000 --> 00:22:43.600]  當然她自己說只是進去聊天
[00:22:43.600 --> 00:22:44.800]  當然信不信由你
[00:22:44.800 --> 00:22:46.800]  反正我就不信
[00:22:46.800 --> 00:22:49.600]  誰知房東半夜起床
[00:22:49.600 --> 00:22:52.000]  剛好上廁所聽到有聲音
[00:22:52.000 --> 00:22:54.200]  於是大叫一聲是誰
[00:22:54.200 --> 00:22:57.400]  我這位同學想都不想回答一聲
[00:22:57.400 --> 00:22:58.800]  是一隻貓
[00:22:58.800 --> 00:23:01.800]  然後扮一聲喵
[00:23:01.800 --> 00:23:03.600]  據他女朋友所說
[00:23:03.600 --> 00:23:07.600]  那一聲貓叫是很專業的
[00:23:07.600 --> 00:23:10.600]  有時做動物比做人專業
[00:23:10.600 --> 00:23:12.600]  網絡上都有句話很經典
[00:23:12.600 --> 00:23:14.200]  人和豬的分別是
[00:23:14.200 --> 00:23:15.400]  豬永遠是豬
[00:23:15.400 --> 00:23:17.200]  但人有時不像人
[00:23:17.200 --> 00:23:19.000]  所以基督徒
[00:23:19.000 --> 00:23:22.600]  你是專業和業餘
[00:23:22.600 --> 00:23:24.800]  是差很遠的
[00:23:24.800 --> 00:23:26.600]  這個分別在於
[00:23:26.600 --> 00:23:28.600]  如果你只是想做一個得救的基督徒
[00:23:28.600 --> 00:23:30.400]  其實業餘都可以
[00:23:30.400 --> 00:23:32.000]  因為得救事實是因典的
[00:23:32.000 --> 00:23:33.800]  是完全靠主耶穌因典
[00:23:33.800 --> 00:23:35.600]  你一點功勞都沒有
[00:23:35.600 --> 00:23:37.600]  但如果你說得救停在這裏
[00:23:37.600 --> 00:23:39.400]  業餘是可以的
[00:23:39.400 --> 00:23:43.000]  但如果你想做一個得獎的基督徒
[00:23:43.000 --> 00:23:45.000]  那你就要專業
[00:23:45.000 --> 00:23:46.800]  業餘你想都不用想
[00:23:46.800 --> 00:23:48.200]  沒有業餘愛好者
[00:23:48.200 --> 00:23:50.600]  可以玩得過專業的運動員
[00:23:50.600 --> 00:23:52.000]  玩不過的
[00:23:52.000 --> 00:23:55.000]  我以前專業練體操很辛苦的
[00:23:55.000 --> 00:23:57.000]  每天五點四十五分要起床
[00:23:57.000 --> 00:23:58.000]  六點集合
[00:23:58.000 --> 00:23:59.800]  六點七點要跑步
[00:23:59.800 --> 00:24:01.400]  七點八點吃早餐
[00:24:01.400 --> 00:24:03.400]  九點開始練習一直到馬克
[00:24:03.400 --> 00:24:05.600]  所以業餘是玩不過的
[00:24:05.600 --> 00:24:07.200]  沒得玩的
[00:24:07.200 --> 00:24:10.600]  所以如果你想做一個得獎的基督徒
[00:24:10.600 --> 00:24:12.200]  你說我不是只想得救
[00:24:12.200 --> 00:24:13.400]  我想有一天
[00:24:13.400 --> 00:24:14.800]  有一個永恆的獎賞
[00:24:14.800 --> 00:24:17.200]  是不會扭壞的
[00:24:17.200 --> 00:24:19.200]  你需要考慮一下
[00:24:19.200 --> 00:24:20.400]  專業一點
[00:24:20.400 --> 00:24:22.000]  做基督徒做得專業一點
[00:24:22.000 --> 00:24:25.000]  讓人感覺多專業
[00:24:25.000 --> 00:24:27.200]  有些人信仰當業餘愛好
[00:24:27.200 --> 00:24:28.400]  有空就玩
[00:24:28.400 --> 00:24:30.000]  沒空就算了
[00:24:30.000 --> 00:24:31.800]  專業才玩得好
[00:24:31.800 --> 00:24:33.400]  專業才像
[00:24:33.400 --> 00:24:35.000]  才像一個基督徒
[00:24:35.000 --> 00:24:38.000]  第二樣我們需要知道的就是
[00:24:38.000 --> 00:24:40.200]  作為一個專業的基督徒
[00:24:40.200 --> 00:24:41.400]  是要經過訓練的
[00:24:41.400 --> 00:24:44.200]  你要經過很嚴格的訓練
[00:24:44.200 --> 00:24:45.200]  而且這種訓練
[00:24:45.200 --> 00:24:48.000]  你要忍受很多不舒服的地方
[00:24:48.000 --> 00:24:50.000]  真的要付出的
[00:24:50.000 --> 00:24:51.000]  但是值得
[00:24:51.000 --> 00:24:53.600]  因為保羅說
[00:24:53.600 --> 00:24:55.600]  作為一個基督徒運動員的身份
[00:24:55.600 --> 00:24:57.600]  他好像一個拳擊的選手一樣
[00:24:57.600 --> 00:24:59.400]  每一拳都不落空
[00:24:59.400 --> 00:25:02.400]  有沒有看過拳擊比賽
[00:25:02.400 --> 00:25:05.400]  拳擊比賽十拳有一拳中都不錯
[00:25:05.400 --> 00:25:07.600]  其他九拳是浪費力氣的
[00:25:07.600 --> 00:25:11.000]  但是作為一個基督徒的運動員
[00:25:11.000 --> 00:25:13.200]  保羅說每一拳都不落空
[00:25:13.200 --> 00:25:14.200]  不得了
[00:25:14.200 --> 00:25:15.000]  意思就是說
[00:25:15.000 --> 00:25:16.600]  你每一樣的努力
[00:25:16.600 --> 00:25:18.200]  每一分的付出
[00:25:18.200 --> 00:25:20.000]  沒有一拳是白打的
[00:25:20.000 --> 00:25:23.200]  沒有任何一分鐘的時間是白白浪費
[00:25:23.200 --> 00:25:25.600]  大部分我們的時間是浪費的
[00:25:25.600 --> 00:25:29.000]  其實人生浪費很多時間
[00:25:29.000 --> 00:25:31.400]  精力做一些沒什麼意義的事情
[00:25:31.400 --> 00:25:36.000]  我以前有個大學的時候的室友
[00:25:36.000 --> 00:25:37.600]  他是湖南人
[00:25:37.600 --> 00:25:40.800]  說一種方言叫做香香話
[00:25:40.800 --> 00:25:42.400]  聽過毛主席也是說那種
[00:25:42.400 --> 00:25:43.200]  很少人說的
[00:25:43.200 --> 00:25:45.000]  這個地球上很少人說的
[00:25:45.000 --> 00:25:46.400]  有一天他問我
[00:25:46.400 --> 00:25:47.800]  你想不想學這種方言
[00:25:47.800 --> 00:25:49.000]  我教你
[00:25:49.000 --> 00:25:51.600]  我就說全美國只有兩個人說這種方言
[00:25:51.600 --> 00:25:52.800]  一個是你 一個是你媽
[00:25:52.800 --> 00:25:54.200]  我說學你沒用
[00:25:54.200 --> 00:25:56.600]  我出了你家門口就沒用了
[00:25:56.600 --> 00:25:57.600]  沒用
[00:25:57.600 --> 00:26:00.200]  有時候我們人生都做很多這樣的事
[00:26:00.200 --> 00:26:03.800]  躲在家裡做一堆出了家門口就沒用的事
[00:26:03.800 --> 00:26:04.600]  你在學校
[00:26:04.600 --> 00:26:06.400]  我相信我和你在學校讀
[00:26:06.400 --> 00:26:09.000]  求學的時期也做了很多這些事
[00:26:09.000 --> 00:26:10.000]  我和你在求學的時期
[00:26:10.000 --> 00:26:12.200]  應該花大部分時間做一些
[00:26:12.200 --> 00:26:14.800]  離開了校園就用不到的事情
[00:26:14.800 --> 00:26:16.800]  如果當年我知道畢業的時候
[00:26:16.800 --> 00:26:18.800]  是做這些事情
[00:26:18.800 --> 00:26:20.600]  當年在學校的時間
[00:26:20.600 --> 00:26:22.000]  我不會這樣用的
[00:26:22.000 --> 00:26:24.800]  我一定會重新編排我的時間
[00:26:24.800 --> 00:26:25.800]  我不會做一堆
[00:26:25.800 --> 00:26:28.200]  離開了學校就用不到的事情
[00:26:28.200 --> 00:26:31.800]  不應該花時間在那些事情上
[00:26:31.800 --> 00:26:34.200]  再放大一些看
[00:26:34.200 --> 00:26:35.600]  你知道我們人生在世
[00:26:35.600 --> 00:26:37.400]  活在地球上
[00:26:37.400 --> 00:26:38.800]  我們應該做了很多
[00:26:38.800 --> 00:26:41.200]  大部分時間是做了一些
[00:26:41.200 --> 00:26:43.800]  只要離開了地球就用不到的事情
[00:26:43.800 --> 00:26:45.800]  很多時候沒什麼意義
[00:26:45.800 --> 00:26:48.000]  年輕的時候打籃球
[00:26:48.000 --> 00:26:51.400]  為了跳起來可以抓到籃框
[00:26:51.400 --> 00:26:55.200]  我花了無數個小時去練彈跳力
[00:26:55.200 --> 00:26:56.800]  後來終於成功了
[00:26:56.800 --> 00:26:58.000]  雖然我這個身材
[00:26:58.000 --> 00:26:59.400]  我拿到籃框是不錯的
[00:26:59.400 --> 00:27:00.200]  當年很瘦的
[00:27:00.200 --> 00:27:01.800]  現在不行了 這麼胖
[00:27:01.800 --> 00:27:03.600]  後來想一想
[00:27:03.600 --> 00:27:06.600]  這項技能離開了地球就沒用了
[00:27:06.600 --> 00:27:08.600]  去到月球就用不上了
[00:27:08.600 --> 00:27:10.400]  人生就是這樣
[00:27:10.400 --> 00:27:11.800]  花很多時間做一些
[00:27:11.800 --> 00:27:13.800]  離開地球就沒用的事情
[00:27:13.800 --> 00:27:14.800]  想一想
[00:27:14.800 --> 00:27:16.200]  其實有些事情
[00:27:16.200 --> 00:27:18.400]  離開地球仍然有價值的
[00:27:18.400 --> 00:27:19.400]  那些事情
[00:27:19.400 --> 00:27:22.400]  是不是應該也花一些時間
[00:27:22.400 --> 00:27:24.800]  精力多些去做
[00:27:24.800 --> 00:27:26.800]  這件事值得我們去想
[00:27:26.800 --> 00:27:28.000]  作為一個運動員
[00:27:28.000 --> 00:27:30.200]  保羅比較
[00:27:30.200 --> 00:27:32.000]  保羅鼓勵我們
[00:27:32.000 --> 00:27:34.600]  說我們和世上的運動員不同
[00:27:34.600 --> 00:27:37.600]  運動員是拳擊十拳中一拳不錯
[00:27:37.600 --> 00:27:38.600]  但作為基督徒
[00:27:38.600 --> 00:27:41.600]  如果你肯為神而付出
[00:27:41.600 --> 00:27:43.600]  他說每一拳都不落空
[00:27:43.600 --> 00:27:45.000]  朝著目標去
[00:27:45.000 --> 00:27:45.800]  是很清楚的
[00:27:45.800 --> 00:27:47.400]  不會浪費時間
[00:27:47.400 --> 00:27:48.600]  所以這是很重要的
[00:27:48.600 --> 00:27:50.600]  第三樣我們要學習的
[00:27:50.600 --> 00:27:55.600]  就是學習做一個很勤力的農夫
[00:27:55.600 --> 00:27:58.600]  在高林多後書第九章
[00:27:58.600 --> 00:28:00.600]  十六到十四節說
[00:28:00.600 --> 00:28:01.600]  要記住
[00:28:01.600 --> 00:28:03.600]  少種的少收
[00:28:03.600 --> 00:28:05.600]  多種的多收
[00:28:05.600 --> 00:28:07.600]  所以每一個都應該
[00:28:07.600 --> 00:28:10.600]  按照自己的心願來捐助
[00:28:10.600 --> 00:28:11.600]  不猶豫
[00:28:11.600 --> 00:28:12.600]  不勉強
[00:28:12.600 --> 00:28:16.600]  因為上帝喜愛樂意奉獻的人
[00:28:16.600 --> 00:28:19.600]  上帝會更加豐富地賜給你們
[00:28:19.600 --> 00:28:23.600]  使你們不但自己充足有餘
[00:28:23.600 --> 00:28:29.600]  還能夠在各樣慈善的事上出力
[00:28:29.600 --> 00:28:31.600]  這段聖經當然是
[00:28:31.600 --> 00:28:34.600]  保羅說到鼓勵他們去奉獻的時候
[00:28:34.600 --> 00:28:37.600]  一些原則和背後應該有的心態
[00:28:37.600 --> 00:28:39.600]  人生就好像
[00:28:39.600 --> 00:28:41.600]  有時真的好像種地一樣
[00:28:41.600 --> 00:28:43.600]  去plant一個garden
[00:28:43.600 --> 00:28:47.600]  有時神賜給你種子和資源去種植
[00:28:47.600 --> 00:28:49.600]  你怎樣用這些資源呢
[00:28:49.600 --> 00:28:51.600]  如果用得忠心 種得好
[00:28:51.600 --> 00:28:55.600]  應該在永恆的天國有收成
[00:28:55.600 --> 00:28:56.600]  應該有收成
[00:28:56.600 --> 00:29:00.600]  你的收成價值應該更加長遠
[00:29:00.600 --> 00:29:04.600]  其實神在我們身邊賜有很多資源
[00:29:04.600 --> 00:29:07.600]  有些資源我們未必知道
[00:29:07.600 --> 00:29:09.600]  有些我們以為是垃圾
[00:29:09.600 --> 00:29:11.600]  但後來發覺是資源
[00:29:11.600 --> 00:29:14.600]  有時這些資源賣在地上很豐富
[00:29:14.600 --> 00:29:17.600]  好像斯里蘭卡這個國家
[00:29:17.600 --> 00:29:19.600]  滿地都是寶石
[00:29:19.600 --> 00:29:21.600]  隨便一個人家裡有後壹
[00:29:21.600 --> 00:29:23.600]  你挖一挖就有寶石
[00:29:23.600 --> 00:29:25.600]  但人們懶不去挖
[00:29:25.600 --> 00:29:27.600]  政府鼓勵他們挖出來
[00:29:27.600 --> 00:29:29.600]  可以抽20%的commission
[00:29:29.600 --> 00:29:31.600]  有時地上已經有很多寶藏
[00:29:31.600 --> 00:29:33.600]  你挖一挖就有
[00:29:33.600 --> 00:29:35.600]  有時這些寶藏是從天上掉下來的
[00:29:35.600 --> 00:29:37.600]  秘魯這個國家
[00:29:37.600 --> 00:29:39.600]  中南美資源很豐富
[00:29:39.600 --> 00:29:41.600]  秘魯這個國家
[00:29:41.600 --> 00:29:43.600]  曾經一度很煩惱
[00:29:43.600 --> 00:29:45.600]  有三百隻堅鳥
[00:29:45.600 --> 00:29:47.600]  三百萬隻
[00:29:47.600 --> 00:29:49.600]  一天到晚從天上掉下來的鳥糞
[00:29:49.600 --> 00:29:51.600]  那些大便
[00:29:51.600 --> 00:29:53.600]  他們以為是垃圾
[00:29:53.600 --> 00:29:55.600]  但後來發覺堅鳥的糞便
[00:29:55.600 --> 00:30:01.600]  其實是全世界最好質量的肥料
[00:30:01.600 --> 00:30:03.600]  種任何東西都肥
[00:30:03.600 --> 00:30:07.600]  所以後來他們把這些糞便包裝好
[00:30:07.600 --> 00:30:09.600]  然後出銷出口
[00:30:09.600 --> 00:30:13.600]  然後成為當地秘魯所謂的大便經濟
[00:30:13.600 --> 00:30:17.600]  每年的GDP最重要的一部份就是鳥糞
[00:30:17.600 --> 00:30:19.600]  有時從天上掉下來的東西
[00:30:19.600 --> 00:30:21.600]  你以為這麼垃圾其實是好東西
[00:30:21.600 --> 00:30:23.600]  有時是遍地黃金
[00:30:23.600 --> 00:30:27.600]  雖然神不會直接從天上掉下來燒餅給你
[00:30:27.600 --> 00:30:29.600]  但神會掉鳥糞給你的
[00:30:29.600 --> 00:30:31.600]  糞便可以做肥料
[00:30:31.600 --> 00:30:33.600]  可以種麥
[00:30:33.600 --> 00:30:35.600]  麥磨成粉可以做燒餅
[00:30:35.600 --> 00:30:37.600]  這個就是原則
[00:30:37.600 --> 00:30:39.600]  所以神給我們很多資源
[00:30:39.600 --> 00:30:41.600]  無論是金錢
[00:30:41.600 --> 00:30:43.600]  還是我們的健康
[00:30:43.600 --> 00:30:45.600]  時間 財綱 機遇
[00:30:45.600 --> 00:30:47.600]  這些都是資源
[00:30:47.600 --> 00:30:49.600]  怎樣用就有選擇
[00:30:49.600 --> 00:30:51.600]  選擇怎樣用
[00:30:51.600 --> 00:30:53.600]  用得好 種得好
[00:30:53.600 --> 00:30:55.600]  應該收成不錯
[00:30:55.600 --> 00:30:57.600]  應該可以在天上收成
[00:30:57.600 --> 00:31:01.600]  主耶穌在聖經上給我們一個提醒
[00:31:01.600 --> 00:31:03.600]  祂至少有五字跟我們說
[00:31:03.600 --> 00:31:07.600]  你要積聚財寶在天上
[00:31:07.600 --> 00:31:09.600]  積聚財寶在天上
[00:31:09.600 --> 00:31:11.600]  五字 更重要的多說兩次
[00:31:11.600 --> 00:31:13.600]  五字
[00:31:13.600 --> 00:31:15.600]  我有時跟弟兄姊妹說
[00:31:15.600 --> 00:31:19.600]  有時我們會假設天上用不到財寶
[00:31:19.600 --> 00:31:21.600]  如果天上不需要用財寶
[00:31:21.600 --> 00:31:23.600]  主耶穌不會叫你積聚財寶在天上
[00:31:23.600 --> 00:31:25.600]  可見有用的 怎樣用不知道
[00:31:25.600 --> 00:31:29.600]  當然天國的主耶穌說的並非那麼多
[00:31:29.600 --> 00:31:31.600]  完全不一樣 很難想像
[00:31:31.600 --> 00:31:33.600]  但至少你單純相信
[00:31:33.600 --> 00:31:37.600]  主耶穌建議我們在地上的時候
[00:31:37.600 --> 00:31:39.600]  懂得積聚財寶在天上
[00:31:39.600 --> 00:31:41.600]  就表示應該有用
[00:31:41.600 --> 00:31:45.600]  生命樹果子應該免費
[00:31:45.600 --> 00:31:47.600]  所以是可以的
[00:31:47.600 --> 00:31:49.600]  你不會想到四九九一磅
[00:31:49.600 --> 00:31:51.600]  你早點告訴他
[00:31:51.600 --> 00:31:53.600]  你不可以假設財寶沒有用
[00:31:53.600 --> 00:31:55.600]  所以一定要現在想一想
[00:31:55.600 --> 00:31:57.600]  神秘的資源
[00:31:57.600 --> 00:31:59.600]  怎樣用 用得忠心的時候
[00:31:59.600 --> 00:32:01.600]  其實是非常好的
[00:32:01.600 --> 00:32:03.600]  最後我想用一個
[00:32:03.600 --> 00:32:07.600]  一節聖經 也是主耶穌一個的應許
[00:32:07.600 --> 00:32:09.600]  作為一個鼓勵
[00:32:09.600 --> 00:32:11.600]  然後我們有個短片想和大家分享
[00:32:11.600 --> 00:32:15.600]  在馬克福音第十章二十八到三十節
[00:32:15.600 --> 00:32:18.600]  那裡說彼得接著發言
[00:32:18.600 --> 00:32:21.600]  他說你看我們已經撇下一切
[00:32:21.600 --> 00:32:23.600]  一切來跟從你
[00:32:23.600 --> 00:32:25.600]  彼得很厲害 預算都買了
[00:32:25.600 --> 00:32:29.600]  意思就是問主耶穌有什麼好處
[00:32:29.600 --> 00:32:33.600]  猶太人是很現實的
[00:32:33.600 --> 00:32:35.600]  當然主耶穌沒有罵他
[00:32:35.600 --> 00:32:37.600]  那麼現實 我以為你為了愛我跟我
[00:32:37.600 --> 00:32:39.600]  主耶穌說 我告訴你你得著什麼
[00:32:39.600 --> 00:32:41.600]  主耶穌對他們說 是的
