
[00:00:00.000 --> 00:00:05.880]  一開始想考考大家
[00:24:15.680 --> 00:24:17.840]  我一定可以留在路面
[00:24:17.840 --> 00:24:20.560]  不會滾下山
[00:24:20.560 --> 00:24:22.800]  但第三個司機怎麼回答
[00:24:22.800 --> 00:24:24.400]  他說不行不行不行
[00:24:24.400 --> 00:24:27.840]  我一定會貼近山邊來駕駛
[00:24:27.840 --> 00:24:30.080]  遠離懸崖
[00:24:30.080 --> 00:24:36.560]  結果將軍就請了第三個司機
[00:24:36.560 --> 00:24:39.120]  原因很簡單
[00:24:39.120 --> 00:24:41.920]  其實因為第三個司機
[00:24:41.920 --> 00:24:46.880]  他意識到重要原則
[00:24:46.880 --> 00:24:53.040]  就是他沒有需要冒那些不必要的險
[00:24:53.040 --> 00:24:55.200]  尤其是剛才說的
[00:24:55.200 --> 00:24:57.840]  他們已經在戰場
[00:24:57.840 --> 00:25:01.360]  還要險上加險
[00:25:01.360 --> 00:25:03.520]  其實這個原則
[00:25:03.520 --> 00:25:08.800]  是同樣適用於我們的信仰
[00:25:08.800 --> 00:25:10.880]  我們必須留心
[00:25:10.880 --> 00:25:13.120]  罪很危險
[00:25:13.120 --> 00:25:17.600]  我們絕不能跟罪眉來眼去
[00:25:17.600 --> 00:25:21.360]  相反,我們必須遠離它
[00:25:21.360 --> 00:25:29.120]  有些時候,甚至罪仍然未去到那個位置
[00:25:29.120 --> 00:25:32.800]  未去到一些要做犯罪的事情
[00:25:32.800 --> 00:25:36.480]  想一些犯罪有關的事情
[00:25:36.480 --> 00:25:38.800]  我們都要逃避
[00:25:38.800 --> 00:25:44.240]  避免自己跌落山崖
[00:25:44.240 --> 00:25:47.280]  當罪能夠被對付
[00:25:47.280 --> 00:25:49.280]  被消滅之後
[00:25:49.280 --> 00:25:55.200]  姚華就說他會永遠住在他的子民中間
[00:25:55.200 --> 00:25:58.160]  如果我們回顧歷史
[00:25:58.160 --> 00:26:01.840]  聖殿
[00:26:01.840 --> 00:26:10.160]  曾經以不同的方式展現在歷史之前
[00:26:10.160 --> 00:26:13.680]  摩西就有回望
[00:26:13.680 --> 00:26:15.280]  到了所羅門的時候
[00:26:15.280 --> 00:26:18.720]  第一所聖殿就建成了
[00:26:18.720 --> 00:26:21.280]  及後以色列民雖然經歷被擄
[00:26:21.280 --> 00:26:26.000]  不過歸回之後又可以重建
[00:26:26.000 --> 00:26:31.360]  當然,之後被重建的聖殿又是再次被毀
[00:26:31.360 --> 00:26:35.520]  但如果我們繼續在歷史當中看下去
[00:26:35.520 --> 00:26:38.640]  由中世紀到現在
[00:26:38.640 --> 00:26:40.720]  我們都不得不承認
[00:26:40.720 --> 00:26:42.160]  特別在歐洲
[00:26:42.160 --> 00:26:47.680]  真的有很多很漂亮的建築的禮拜堂
[00:26:47.680 --> 00:26:53.040]  雖然它們不是聖經裏所描述的聖殿
[00:26:53.040 --> 00:26:58.160]  但這些建築真的漂亮得不得了
[00:26:58.160 --> 00:27:00.880]  不過,漂亮又如何?
[00:27:00.880 --> 00:27:04.560]  神的殿,如果沒有神的同在
[00:27:04.560 --> 00:27:10.320]  它只不過是一座空空的建築物
[00:27:10.320 --> 00:27:17.040]  走進去的人是沒有辦法解決他生命內心
[00:27:17.040 --> 00:27:21.920]  空虛和其他淋淋腫腫的問題
[00:27:21.920 --> 00:27:26.880]  生命仍然會是軟弱無力
[00:27:26.880 --> 00:27:28.880]  記得有一個技術這樣說
[00:27:28.880 --> 00:27:33.040]  有一天羅馬的教皇帶著一個神學家
[00:27:33.040 --> 00:27:37.200]  叫做阿奎拿(Thomas Aquinas)
[00:27:37.200 --> 00:27:40.400]  他參觀聖彼得的大教堂
[00:27:40.400 --> 00:27:45.200]  教皇指著金碧輝煌的教堂
[00:27:45.200 --> 00:27:48.560]  很自豪地跟阿奎拿說
[00:27:48.560 --> 00:27:52.400]  當年彼得說「金和銀我都沒有」
[00:27:52.400 --> 00:27:54.240]  記得這段聖經嗎?
[00:27:54.240 --> 00:27:57.920]  「感謝神,我們現在有金又有銀」
[00:27:57.920 --> 00:28:03.280]  這位神學家如何回應教皇?
[00:28:03.280 --> 00:28:04.880]  他覺得很感觸
[00:28:04.880 --> 00:28:08.880]  接著他說「是的,金和銀我們現在都有了」
[00:28:08.880 --> 00:28:15.280]  「但是奉耶穌的名叫人起來行走的能力」
[00:28:15.280 --> 00:28:19.120]  「我們就沒有了」
[00:28:19.120 --> 00:28:21.200]  教會是甚麼來的呢?
[00:28:21.200 --> 00:28:22.560]  我相信大家都很明白
[00:28:22.560 --> 00:28:25.120]  教會不是一座建築物
[00:28:25.120 --> 00:28:28.080]  而是裡面的人的生命
[00:28:28.080 --> 00:28:35.680]  很明顯神的同在在羅馬教皇的生命中已經失落了
[00:28:35.680 --> 00:28:37.680]  但是我要問的是
[00:28:37.680 --> 00:28:40.240]  今天我們的生命
[00:28:40.240 --> 00:28:45.120]  是否同樣失落了神的同在呢?
[00:28:45.120 --> 00:28:47.600]  我要問我的生命
[00:28:47.600 --> 00:28:50.960]  所以你不要看旁邊那個人失落了
[00:28:50.960 --> 00:28:52.800]  他失落了關你甚麼事?
[00:28:52.800 --> 00:28:56.240]  我現在是問究竟我的生命
[00:28:56.240 --> 00:29:01.760]  有沒有失落了神的同在?
[00:29:01.760 --> 00:29:03.040]  過去很多年
[00:29:03.040 --> 00:29:04.480]  每年的十二月
[00:29:04.480 --> 00:29:08.720]  其實教會都會有報家音的安排
[00:29:08.720 --> 00:29:10.080]  但是如果大家記得
[00:29:10.080 --> 00:29:12.880]  去年因為疫情的緣故
[00:29:12.880 --> 00:29:17.200]  結果到最後限聚令的人數縮到很小
[00:29:17.200 --> 00:29:20.560]  我們就算在這個禮堂
[00:29:20.560 --> 00:29:26.640]  想做一個直播的聖誕聚會
[00:29:26.640 --> 00:29:31.440]  等於姐妹們在網上看都搞不定
[00:29:31.440 --> 00:29:35.040]  到今年
[00:29:35.040 --> 00:29:36.320]  大家都明白了
[00:29:36.320 --> 00:29:41.760]  似乎疫情都是常常反反覆覆
[00:29:41.760 --> 00:29:42.960]  有很多變數
[00:29:42.960 --> 00:29:48.000]  所以早前我們的同工就商量了
[00:29:48.000 --> 00:29:52.560]  聖誕節剛好是25號和26號
[00:29:52.560 --> 00:29:55.840]  橫跨了週六和主日
[00:29:55.840 --> 00:29:58.560]  不如我們變陣吧
[00:29:58.560 --> 00:30:00.480]  外出是不能外出的
[00:30:00.480 --> 00:30:06.080]  就將我們星期六和星期日的三堂崇拜
[00:30:06.080 --> 00:30:08.800]  變成福音崇拜吧
[00:30:08.800 --> 00:30:13.360]  希望透過大家去邀請那些未認識福音的人
[00:30:13.360 --> 00:30:14.640]  回來教會
[00:30:14.640 --> 00:30:21.120]  將那個叫人起來行走的能力彰顯出來
[00:30:21.120 --> 00:30:22.640]  不單止這樣
[00:30:22.640 --> 00:30:25.280]  過去兩個星期的程序表
[00:30:25.280 --> 00:30:30.320]  都和大家推介由同心圓籌辦一個叫Boxing Love
[00:30:30.320 --> 00:30:36.080]  打開愛的聖誕關愛的社區行動
[00:30:36.080 --> 00:30:41.440]  當時我在觀塘區22號
[00:30:41.440 --> 00:30:45.440]  有些弟兄姊妹就問了,很快就滿了
[00:30:45.440 --> 00:30:49.600]  我們也有少部分弟兄姊妹能夠報名
[00:30:49.600 --> 00:30:52.560]  在觀塘這個地區來參與
[00:30:52.560 --> 00:30:57.040]  這個行動的目的是透過探訪和派禮物
[00:30:57.040 --> 00:30:58.880]  去將耶穌基督降生
[00:30:58.880 --> 00:31:04.080]  要與人同在的訊息和我們的鄰舍分享
[00:31:04.080 --> 00:31:06.400]  還有第三個聚會
[00:31:06.400 --> 00:31:09.440]  12月24號平安夜的晚上
[00:31:09.440 --> 00:31:15.600]  抗禮部雅比斯團邀請了梁師母來團聚分享
[00:31:15.600 --> 00:31:17.120]  我講過了
[00:31:17.120 --> 00:31:21.360]  師母目前雖然仍然在孫悟差會裏面服侍
[00:31:21.360 --> 00:31:24.000]  不過由12月開始
[00:31:24.000 --> 00:31:28.320]  她每個星期都會抽兩天去中心做義工
[00:31:28.320 --> 00:31:30.240]  為什麼她要這樣做呢?
[00:31:30.240 --> 00:31:36.640]  原因就是她遲些在孫教士這個崗位退下來
[00:31:36.640 --> 00:31:38.640]  夠歲數退休了
[00:31:38.640 --> 00:31:44.080]  她仍然盼望能夠在全福音的事情上有份
[00:31:44.080 --> 00:31:45.920]  弟兄姊妹
[00:31:45.920 --> 00:31:50.000]  她沒有忘記福音的初心
[00:31:50.000 --> 00:31:54.000]  於是神就為她預備另外一條跑道
[00:31:54.000 --> 00:31:57.440]  讓她可以繼續為主奔跑
[00:31:57.440 --> 00:32:00.000]  我相信師母的分享
[00:32:00.000 --> 00:32:03.760]  對我們很多差不多去到這個生命階段
[00:32:03.760 --> 00:32:07.520]  又或者關心梁牧師師母
[00:32:07.520 --> 00:32:11.600]  她們的弟兄姊妹都有興趣去了解更多
[00:32:11.600 --> 00:32:19.760]  所以當晚雅比斯團開放讓其他的弟兄姊妹一齊出席
[00:32:19.760 --> 00:32:25.760]  我一連講了這三個聖誕期間的聚會
[00:32:25.760 --> 00:32:29.360]  22號有探訪我們的輪舍
[00:32:29.360 --> 00:32:34.960]  24號我們有梁師母在雅比斯團的分享
[00:32:34.960 --> 00:32:37.680]  25、26號有福音崇拜
[00:32:37.680 --> 00:32:42.880]  星期三、星期五、星期六、星期日
[00:32:42.880 --> 00:32:46.400]  幾個聚會的性質都不同
[00:32:46.400 --> 00:32:48.640]  總有一個你能夠參與
[00:32:48.640 --> 00:32:55.280]  很盼望透過這個聖誕節的節期
[00:32:55.280 --> 00:32:59.840]  讓我們身邊的人能夠得蒙祝福
[00:32:59.840 --> 00:33:06.480]  我再問:今天神的同在在我的生命當中
[00:33:06.480 --> 00:33:09.920]  有沒有失落?
[00:33:09.920 --> 00:33:12.720]  教會有沒有神的同在?
[00:33:12.720 --> 00:33:13.680]  不是!
[00:33:13.680 --> 00:33:15.600]  牧師是否與神同在?
[00:33:15.600 --> 00:33:16.800]  不是!
[00:33:16.800 --> 00:33:22.560]  而是在乎我們每一個人
[00:33:22.560 --> 00:33:27.040]  最後一個段落是一個總結
[00:33:27.040 --> 00:33:29.920]  我們已經量度完了
[00:33:29.920 --> 00:33:34.080]  亦提醒以西傑他是榮耀的主
[00:33:34.080 --> 00:33:39.920]  並且他叫以西傑家要保持聖潔
[00:33:39.920 --> 00:33:42.720]  神才會與他們同在
[00:33:42.720 --> 00:33:46.640]  就像一開始的第40章第4節
[00:33:46.640 --> 00:33:47.840]  曾經這樣說
[00:33:47.840 --> 00:33:49.760]  現在又再說一次
[00:33:49.760 --> 00:33:53.440]  要以西傑將他的所見所聞
[00:33:53.440 --> 00:33:57.120]  傳達給這些以色列民知道
[00:33:57.120 --> 00:33:58.880]  第10節這樣說
[00:33:58.880 --> 00:34:02.400]  「人子啊!你要將這殿指示以色列家
[00:34:02.400 --> 00:34:05.760]  使他們因自己的罪孽慚愧
[00:34:05.760 --> 00:34:09.440]  也要他們量殿的尺寸」
[00:34:09.440 --> 00:34:10.480]  不要忘記
[00:34:10.480 --> 00:34:14.560]  當時以色列民已經是被擄多時
[00:34:14.560 --> 00:34:17.120]  甚至當中亦有人
[00:34:17.120 --> 00:34:21.840]  我相信他是親眼看著聖殿被毀
[00:34:21.840 --> 00:34:27.360]  今天竟然又再一次繪影繪聲
[00:34:27.360 --> 00:34:31.600]  以西傑說得好像真的一樣
[00:34:31.600 --> 00:34:33.600]  第11節接著說
[00:34:33.600 --> 00:34:38.000]  「他們若因自己所行的一切事慚愧
[00:34:38.000 --> 00:34:41.840]  你就將殿的規模、樣式、出入之處
[00:34:41.840 --> 00:34:46.320]  和一切的形狀、典章、禮儀、法則
[00:34:46.320 --> 00:34:47.520]  指示他們
[00:34:47.520 --> 00:34:49.680]  在他們眼前寫上
[00:34:49.680 --> 00:34:55.760]  使他們遵照殿的一切規模、典章去作」
[00:34:55.760 --> 00:34:59.520]  無論這個殿的所有東西
[00:34:59.520 --> 00:35:01.840]  這裡提到是甚麼?
[00:35:01.840 --> 00:35:05.040]  規模、樣式、出入、形狀
[00:35:05.040 --> 00:35:05.920]  諸如此類
[00:35:05.920 --> 00:35:09.680]  很多很多細微、細眼的東西
[00:35:09.680 --> 00:35:13.920]  全部都要告訴這些以色列民
[00:35:13.920 --> 00:35:15.440]  目的是甚麼?
[00:35:15.440 --> 00:35:17.200]  第10節到第11節
[00:35:17.200 --> 00:35:20.240]  分別有兩個「使他們」
[00:35:20.240 --> 00:35:21.760]  「使他們」是甚麼?
[00:35:21.760 --> 00:35:25.680]  第一個「使他們因自己的罪孽慚愧」
[00:35:25.680 --> 00:35:34.880]  第二個「使他們遵照殿的一切規模、典章去作」
[00:35:34.880 --> 00:35:39.840]  上帝的教導絕不含糊
[00:35:39.840 --> 00:35:42.000]  聖經的教導不是求求其其
[00:35:42.000 --> 00:35:47.280]  撿撿就算數,很仔細去讀
[00:35:47.280 --> 00:35:49.840]  很仔細去留意
[00:35:49.840 --> 00:35:54.080]  很仔細去跟
[00:35:54.080 --> 00:35:56.800]  神是透過這個聖殿的異象
[00:35:56.800 --> 00:35:58.800]  要讓以色列人知道
[00:35:58.800 --> 00:36:02.960]  祂最終仍然會與祂的子民同在
[00:36:02.960 --> 00:36:04.720]  但即使如此
[00:36:04.720 --> 00:36:06.400]  這裡告訴我們
[00:36:06.400 --> 00:36:10.480]  我們仍然要不斷去認罪悔改
[00:36:10.480 --> 00:36:14.480]  以及緊貼神的指示去行
[00:36:14.480 --> 00:36:21.360]  這兩個是我們一生都學不完的功課
[00:36:21.360 --> 00:36:23.840]  與我們彼此的勉勵
