
[00:00:00.000 --> 00:00:02.000]  明天是父親節
[00:19:34.000 --> 00:19:35.000]  簡單來說
[00:19:35.000 --> 00:19:39.000]  上一代的爸爸很有威嚴
[00:19:39.000 --> 00:19:40.000]  很有格
[00:19:40.000 --> 00:19:41.000]  不多說話
[00:19:41.000 --> 00:19:44.000]  明知你是聰明你是能幹
[00:19:44.000 --> 00:19:45.000]  你有好東西
[00:19:45.000 --> 00:19:47.000]  他都不會稱讚
[00:19:47.000 --> 00:19:49.000]  什麼都藏在心裡
[00:19:49.000 --> 00:19:51.000]  我不知道你爸爸是不是這樣
[00:19:51.000 --> 00:19:52.000]  我爸爸也有一點像
[00:19:52.000 --> 00:19:55.000]  不過也不是這樣的人
[00:19:55.000 --> 00:19:57.000]  但是很多上一代的爸爸
[00:19:57.000 --> 00:19:59.000]  就算他欣賞你
[00:19:59.000 --> 00:20:00.000]  什麼都藏在心裡
[00:20:00.000 --> 00:20:04.000]  經常都會堆起一個嚴酷的樣子
[00:20:04.000 --> 00:20:08.000]  希望我們在座的上一代的爸爸不是這樣
[00:20:08.000 --> 00:20:11.000]  有時候有些上一代的爸爸甚至嚴厲到
[00:20:11.000 --> 00:20:15.000]  兒女一不聽話就立刻去罵
[00:20:15.000 --> 00:20:18.000]  再不相信的話就立刻出手去打
[00:20:18.000 --> 00:20:20.000]  所以在兒女的心目中
[00:20:20.000 --> 00:20:23.000]  那些爸爸是很嚴苛的
[00:20:23.000 --> 00:20:26.000]  兒女覺得爸爸和爸爸相處的時候
[00:20:26.000 --> 00:20:27.000]  感覺是很害怕
[00:20:27.000 --> 00:20:28.000]  只有害怕字
[00:20:28.000 --> 00:20:33.000]  覺得爸爸永遠都不會明白兒女的心意
[00:20:33.000 --> 00:20:35.000]  新一代又如何呢
[00:20:35.000 --> 00:20:38.000]  新一代相對之下現在開放了很多
[00:20:38.000 --> 00:20:41.000]  有些爸爸反而很想改變
[00:20:41.000 --> 00:20:45.000]  很想知道自己的兒女究竟在想什麼
[00:20:45.000 --> 00:20:46.000]  在做什麼
[00:20:46.000 --> 00:20:48.000]  很想去溝通
[00:20:48.000 --> 00:20:51.000]  但是無奈因為今時今日
[00:20:51.000 --> 00:20:53.000]  工作的壓力實在太大
[00:20:53.000 --> 00:20:58.000]  可能很多爸爸根本沒有時間或者精力
[00:20:58.000 --> 00:21:01.000]  可以和子女好好相處
[00:21:01.000 --> 00:21:04.000]  所以有時候下班很晚
[00:21:04.000 --> 00:21:05.000]  下班回家後
[00:21:05.000 --> 00:21:12.000]  太太還叫丈夫叫爸爸去教子女做功課
[00:21:12.000 --> 00:21:19.000]  那個爸爸已經因為整天上班已經很累
[00:21:19.000 --> 00:21:22.000]  到兒子打開書本打開功課的時候
[00:21:22.000 --> 00:21:24.000]  已經覺得很煩
[00:21:24.000 --> 00:21:29.000]  所以到頭來父子的關係再不是親子
[00:21:29.000 --> 00:21:32.000]  反而變成關係惡劣
[00:21:32.000 --> 00:21:34.000]  兒子每次做完功課之後
[00:21:34.000 --> 00:21:39.000]  感覺就是令兒子發惡夢那麼害怕
[00:21:39.000 --> 00:21:41.000]  還有另一類父母是怎樣呢
[00:21:41.000 --> 00:21:44.000]  很想和子女溝通
[00:21:44.000 --> 00:21:47.000]  不過什麼都遷就子女
[00:21:47.000 --> 00:21:51.000]  去到一個地步是沒有限量的給兒女空間
[00:21:51.000 --> 00:21:53.000]  給兒女自由
[00:21:53.000 --> 00:21:57.000]  沒有按照神的心意來教育兒女
[00:21:57.000 --> 00:22:01.000]  所以這一類父母很放縱兒女
[00:22:01.000 --> 00:22:03.000]  很縱容子女
[00:22:03.000 --> 00:22:05.000]  子女很容易接受了
[00:22:05.000 --> 00:22:09.000]  在這樣的教育或者這樣的家庭模式下
[00:22:09.000 --> 00:22:12.000]  很容易接受了一些錯誤的價值觀
[00:22:12.000 --> 00:22:15.000]  或者錯誤的處事方法
[00:22:15.000 --> 00:22:17.000]  或者處事的態度
[00:22:17.000 --> 00:22:21.000]  到頭來當這些子女長大之後
[00:22:21.000 --> 00:22:23.000]  踏出社會的時候
[00:22:23.000 --> 00:22:25.000]  甚至是被人誣陷
[00:22:25.000 --> 00:22:28.000]  或者是闖禍甚至犯罪
[00:22:28.000 --> 00:22:33.000]  所以我們培育子女健康成長
[00:22:33.000 --> 00:22:36.000]  爸爸的責任實在很大
[00:22:36.000 --> 00:22:40.000]  保羅教導我們不要惹兒女的氣
[00:22:40.000 --> 00:22:42.000]  不要激你的兒女
[00:22:42.000 --> 00:22:45.000]  但這樣並不是等於叫做父母的
[00:22:45.000 --> 00:22:47.000]  要去放縱子女
[00:22:47.000 --> 00:22:51.000]  保羅的意思是我們要合理的去管教
[00:22:51.000 --> 00:22:56.000]  去教育甚至乎合理的給予自由和空間給子女
[00:22:56.000 --> 00:22:59.000]  我們看回這句話的原文
[00:22:59.000 --> 00:23:02.000]  那個教訓的意思是什麼呢
[00:23:02.000 --> 00:23:07.000]  在新約聖經裡面教訓這個詞曾經出現過六次
[00:23:07.000 --> 00:23:11.000]  它的意思就是指導訓練或者管教
[00:23:11.000 --> 00:23:17.000]  這個詞主要出現在希伯來書第十二章那裡
[00:23:17.000 --> 00:23:23.000]  我們想請大家一起讀希伯來書第十二章第五節和第十一節
[00:23:23.000 --> 00:23:24.000]  一二三
[00:23:24.000 --> 00:23:27.000]  我兒理不可輕看主的管教
[00:23:27.000 --> 00:23:31.000]  被他責備的時候也不可灰心
[00:23:31.000 --> 00:23:34.000]  犯管教的事當時不覺得快樂
[00:23:34.000 --> 00:23:36.000]  反覺得受苦
[00:23:36.000 --> 00:23:39.000]  後來卻為那經練過的人
[00:23:39.000 --> 00:23:42.000]  結出平安的果子就是義
[00:23:42.000 --> 00:23:47.000]  當中我高亮了原文就是管教這個詞
[00:23:47.000 --> 00:23:51.000]  希伯來書十二章五第五節和第十一節
[00:23:51.000 --> 00:23:57.000]  其實我們也看到聖經的作者也勸導我們
[00:23:57.000 --> 00:24:00.000]  不可輕看主的管教
[00:24:00.000 --> 00:24:03.000]  有時候我們看管教是很負面很負面
[00:24:03.000 --> 00:24:07.000]  但是聖經的作者反而平衡我們的看法
[00:24:07.000 --> 00:24:10.000]  你不可以輕看神的管教
[00:24:10.000 --> 00:24:13.000]  因為他的管教會帶來
[00:24:13.000 --> 00:24:17.000]  雖然不開心被管教的過程會不開心
[00:24:17.000 --> 00:24:19.000]  但是你經過了這個管教
[00:24:19.000 --> 00:24:22.000]  整理了你的人格人生生命素質的時候
[00:24:22.000 --> 00:24:25.000]  就會結出義的果子
[00:24:25.000 --> 00:24:27.000]  我相信大家都明白
[00:24:27.000 --> 00:24:33.000]  我們不是天生就懂得辨明什麼叫善惡是非
[00:24:33.000 --> 00:24:35.000]  什麼叫對錯
[00:24:35.000 --> 00:24:37.000]  不是生出來我們就懂得選擇
[00:24:37.000 --> 00:24:39.000]  在我們成長的階段上
[00:24:39.000 --> 00:24:43.000]  我們很需要有一個導師或者生命的師傅
[00:24:43.000 --> 00:24:46.000]  甚至前輩甚至我們的父母
[00:24:46.000 --> 00:24:50.000]  來教導我們指引我們人生應走的路
[00:24:50.000 --> 00:24:52.000]  如果有需要的話
[00:24:52.000 --> 00:24:57.000]  甚至我們需要我們的長輩父母來管教糾正我們
[00:24:57.000 --> 00:25:01.000]  我們才可以培育出那種辨別的能力
[00:25:01.000 --> 00:25:03.000]  辨別是非善惡的能力
[00:25:03.000 --> 00:25:06.000]  這樣我們才不至於行差踏錯
[00:25:06.000 --> 00:25:10.000]  至於經文裏面保羅所用的警戒這個字
[00:25:10.000 --> 00:25:15.000]  其實在整個新約聖經裏面只出現過三次
[00:25:15.000 --> 00:25:18.000]  特別在提多書第三章
[00:25:18.000 --> 00:25:21.000]  第十和十一節兩度
[00:25:21.000 --> 00:25:23.000]  我請大家一起去讀
[00:25:23.000 --> 00:25:24.000]  一二三
[00:25:24.000 --> 00:25:29.000]  「昏門傑黨的人警戒過一兩次就要棄絕他
[00:25:29.000 --> 00:25:33.000]  因為知道這等人已經背道犯了罪
[00:25:33.000 --> 00:25:36.000]  自己明知不是還是去作」
[00:25:36.000 --> 00:25:40.000]  讀完這兩節經文
[00:25:40.000 --> 00:25:42.000]  相信大家都可以感受到
[00:25:42.000 --> 00:25:45.000]  這個字所帶來的嚴厲和認真
[00:25:45.000 --> 00:25:47.000]  大家不要誤會
[00:25:47.000 --> 00:25:50.000]  以為保羅叫我們動手就去罵人
[00:25:50.000 --> 00:25:52.000]  甚至棄絕人
[00:25:52.000 --> 00:25:55.000]  但是對於那些橫梗的人
[00:25:55.000 --> 00:25:59.000]  不斷犯罪都不肯悔改的人
[00:25:59.000 --> 00:26:02.000]  保羅說警戒過不斷警戒過
[00:26:02.000 --> 00:26:04.000]  而對方仍然不肯聽的話
[00:26:04.000 --> 00:26:06.000]  那就要棄絕他
[00:26:06.000 --> 00:26:09.000]  所以回到這所書第六章
[00:26:09.000 --> 00:26:12.000]  當保羅說作為父母的信徒
[00:26:12.000 --> 00:26:16.000]  確實我們是不可以濫用我們的權柄
[00:26:16.000 --> 00:26:17.000]  或者我們的身份
[00:26:17.000 --> 00:26:20.000]  免得傷害了我們的兒女
[00:26:20.000 --> 00:26:21.000]  但另一方面
[00:26:21.000 --> 00:26:24.000]  我們也不能夠一味去姑息
[00:26:24.000 --> 00:26:26.000]  溺愛我們的兒女
[00:26:26.000 --> 00:26:29.000]  因為我們實在有那份屬靈的責任
[00:26:29.000 --> 00:26:32.000]  去幫我們的兒女成長
[00:26:32.000 --> 00:26:36.000]  總結我們今天的訊息主題
[00:26:36.000 --> 00:26:39.000]  教我如何更愛他
[00:26:39.000 --> 00:26:41.000]  這句話說的是甚麼
[00:26:41.000 --> 00:26:44.000]  無論是爸爸對兒女
[00:26:44.000 --> 00:26:47.000]  或者是兒女對爸爸
[00:26:47.000 --> 00:26:51.000]  我們都要放下我們自己的成見
[00:26:51.000 --> 00:26:55.000]  我們都要放下我們那份自我執著
[00:26:55.000 --> 00:26:58.000]  大家去學在主裡
[00:26:58.000 --> 00:27:00.000]  如何去更加愛他
[00:27:00.000 --> 00:27:03.000]  就是說我們要用主的愛
[00:27:03.000 --> 00:27:05.000]  和主的教導
[00:27:05.000 --> 00:27:07.000]  來愛對方
[00:27:07.000 --> 00:27:10.000]  建立一份和諧的關係
[00:27:10.000 --> 00:27:12.000]  作為爸爸的在主裡
[00:27:12.000 --> 00:27:14.000]  是要以身作則
[00:27:14.000 --> 00:27:17.000]  在生活上要有好的榜樣
[00:27:17.000 --> 00:27:19.000]  給子女作為一個指引
[00:27:19.000 --> 00:27:20.000]  生命的教育
[00:27:20.000 --> 00:27:21.000]  生命的指引
[00:27:21.000 --> 00:27:24.000]  作為兒女的要在主裡
[00:27:24.000 --> 00:27:28.000]  聽從和敬重父親的教導
[00:27:28.000 --> 00:27:30.000]  這樣的父慈子孝
[00:27:30.000 --> 00:27:33.000]  其實才可以成為一個good model
[00:27:33.000 --> 00:27:35.000]  成為一個好的榜樣
[00:27:35.000 --> 00:27:38.000]  也成為一個美好的見證

