
[00:00:00.000 --> 00:00:03.120]  我想給你讀生命記第六章
[00:15:17.060 --> 00:15:19.060]  耶穌出來說的都是這樣
[00:15:19.060 --> 00:15:21.060]  獅子約翰出來說的都是這樣
[00:15:21.060 --> 00:15:21.960]  祂不會跟你說
[00:15:21.960 --> 00:15:24.060]  如果你感覺到上帝感動你
[00:15:24.060 --> 00:15:25.060]  那你不如迴轉
[00:15:25.060 --> 00:15:26.560]  祂不會這樣說的
[00:15:26.560 --> 00:15:28.060]  祂會跟你說
[00:15:28.060 --> 00:15:32.060]  你必須迴轉
[00:15:32.060 --> 00:15:33.060]  為什麼
[00:15:33.060 --> 00:15:34.060]  因為生命記裡面都說
[00:15:34.060 --> 00:15:36.860]  你要割你自己的心
[00:15:36.860 --> 00:15:40.060]  然後讓隱秘的事情
[00:15:40.060 --> 00:15:42.060]  是屬於耶穌說的
[00:15:42.060 --> 00:15:44.060]  好
[00:15:44.060 --> 00:15:46.060]  我們回到這個
[00:15:46.060 --> 00:15:49.060]  心受割禮心愛主
[00:15:49.060 --> 00:15:50.060]  我想跟你說
[00:15:50.060 --> 00:15:53.560]  這件事在生命記裡面開始
[00:15:53.560 --> 00:15:56.060]  但是在舊約的其他書卷裡面
[00:15:56.060 --> 00:15:58.060]  我們看到同樣的教導
[00:15:58.060 --> 00:16:01.060]  我幫你引一引耶利米書
[00:16:01.060 --> 00:16:03.060]  耶利米書是很出名的
[00:16:03.060 --> 00:16:04.060]  他說
[00:16:04.060 --> 00:16:06.560]  猶太人和耶路撒冷的居民
[00:16:06.560 --> 00:16:08.560]  這個已經說進了那塊地
[00:16:08.560 --> 00:16:09.560]  那就糟了
[00:16:09.560 --> 00:16:12.060]  你們當自行割禮
[00:16:12.060 --> 00:16:13.060]  歸耶和華
[00:16:13.060 --> 00:16:15.060]  將你們心裡的污穢除掉
[00:16:15.060 --> 00:16:17.060]  這個污穢除掉就是幫心
[00:16:17.060 --> 00:16:21.060]  就是原文是幫心裡面割你的心
[00:16:21.060 --> 00:16:23.060]  免得我的憤怒
[00:16:23.060 --> 00:16:25.060]  因你們的惡行發作
[00:16:25.060 --> 00:16:26.560]  如火燃起
[00:16:26.560 --> 00:16:28.060]  甚至無人能息免
[00:16:28.060 --> 00:16:30.060]  你看到這個是叫他們迴轉
[00:16:30.060 --> 00:16:32.060]  叫他們自己割自己的心
[00:16:32.060 --> 00:16:33.060]  誰割
[00:16:33.060 --> 00:16:34.060]  是他們自己要割心
[00:16:34.060 --> 00:16:36.060]  但是你去到耶利米書
[00:16:36.060 --> 00:16:38.060]  第31章的時候
[00:16:38.060 --> 00:16:40.060]  又不是這樣說的
[00:16:40.060 --> 00:16:42.060]  有另外一個秘密
[00:16:42.060 --> 00:16:45.060]  就是呼喊你迴轉背後有一個秘密
[00:16:45.060 --> 00:16:46.060]  秘密是什麼呢
[00:16:46.060 --> 00:16:47.060]  看啊
[00:16:47.060 --> 00:16:48.060]  日子將到
[00:16:48.060 --> 00:16:49.060]  我要與耶和華
[00:16:49.060 --> 00:16:51.060]  加和由大家
[00:16:51.060 --> 00:16:52.060]  另立新約
[00:16:52.060 --> 00:16:54.060]  很多東西讀東西
[00:16:54.060 --> 00:16:56.060]  你不要讀字面的
[00:16:56.060 --> 00:16:57.060]  他說另立新約
[00:16:57.060 --> 00:16:59.060]  就不是新約來的
[00:16:59.060 --> 00:17:02.060]  是要成就了從前未成就的約
[00:17:02.060 --> 00:17:04.060]  你暫時這樣聽著
[00:17:04.060 --> 00:17:06.060]  這約不像我拉著你們
[00:17:06.060 --> 00:17:08.060]  祖宗的首領
[00:17:08.060 --> 00:17:09.060]  他們出埃及斯的時候
[00:17:09.060 --> 00:17:11.060]  與他們所立的約
[00:17:11.060 --> 00:17:13.060]  有些人就會立刻說
[00:17:13.060 --> 00:17:14.060]  那個是摩西之約
[00:17:14.060 --> 00:17:15.060]  是靠行為
[00:17:15.060 --> 00:17:16.060]  現在這個恩典
[00:17:16.060 --> 00:17:17.060]  又是搞錯的
[00:17:17.060 --> 00:17:19.060]  從頭到尾只有一個約
[00:17:19.060 --> 00:17:20.060]  你不要理他們
[00:17:20.060 --> 00:17:21.060]  你先聽我說
[00:17:21.060 --> 00:17:23.060]  我須作他們的丈夫
[00:17:23.060 --> 00:17:25.060]  他們卻背了我的約
[00:17:25.060 --> 00:17:26.060]  你看不看到
[00:17:26.060 --> 00:17:28.060]  那個所謂舊約的問題是什麼
[00:17:28.060 --> 00:17:29.060]  就是根本沒有成就
[00:17:29.060 --> 00:17:31.060]  就是以色列人沒有信主
[00:17:31.060 --> 00:17:33.060]  所以我做了他的老公
[00:17:33.060 --> 00:17:34.060]  就是我想救他
[00:17:34.060 --> 00:17:35.060]  做他老公
[00:17:35.060 --> 00:17:37.060]  他又不會背棄我的約
[00:17:37.060 --> 00:17:39.060]  他說那些日子以後
[00:17:39.060 --> 00:17:43.060]  我與以色列家所立的約是這樣的
[00:17:43.060 --> 00:17:44.060]  是什麼呢
[00:17:44.060 --> 00:17:48.060]  我要將我的律法放在他們裡面
[00:17:48.060 --> 00:17:50.060]  寫在他們身上
[00:17:50.060 --> 00:17:52.060]  這個就是上帝幫你割心
[00:17:52.060 --> 00:17:54.060]  上帝割了個心
[00:17:54.060 --> 00:17:55.060]  將他的律法放在你裡面
[00:17:55.060 --> 00:17:56.060]  寫在你的身上
[00:17:56.060 --> 00:17:59.060]  我要作他們的上帝
[00:17:59.060 --> 00:18:01.060]  他們要作我的子民
[00:18:01.060 --> 00:18:03.060]  他們各人不再教導
[00:18:03.060 --> 00:18:04.060]  自己的輪舍
[00:18:04.060 --> 00:18:05.060]  和弟兄說
[00:18:05.060 --> 00:18:08.060]  你該認識耶和華
[00:18:08.060 --> 00:18:10.060]  因為他們從最小的
[00:18:10.060 --> 00:18:12.060]  做最大的都必認識我
[00:18:12.060 --> 00:18:14.060]  你再不用女兒、兒子
[00:18:14.060 --> 00:18:16.060]  起床回教會
[00:18:16.060 --> 00:18:17.060]  不要啊
[00:18:17.060 --> 00:18:19.060]  老爸今天讓我多睡一會
[00:18:19.060 --> 00:18:21.060]  你不再需要做這件事
[00:18:21.060 --> 00:18:24.060]  因為他們從最小做到最大的
[00:18:24.060 --> 00:18:27.060]  早上已經起床準備回教會
[00:18:27.060 --> 00:18:30.060]  因為他們每一個人都認識上帝
[00:18:30.060 --> 00:18:31.060]  你看到那個分別嗎
[00:18:31.060 --> 00:18:33.060]  就是你不用逼的
[00:18:33.060 --> 00:18:34.060]  我不代表
[00:18:34.060 --> 00:18:36.060]  你未信主應不應該要逼他來
[00:18:36.060 --> 00:18:39.060]  如果可以逼到都逼的
[00:18:39.060 --> 00:18:40.060]  你不可以說
[00:18:40.060 --> 00:18:42.060]  我不想上學我就不上學
[00:18:42.060 --> 00:18:44.060]  有些事情是對的
[00:18:44.060 --> 00:18:45.060]  是需要做的
[00:18:45.060 --> 00:18:46.060]  那就做吧
[00:18:46.060 --> 00:18:47.060]  你明白嗎
[00:18:47.060 --> 00:18:48.060]  上學其中一件事
[00:18:48.060 --> 00:18:49.060]  回教會另外一件事
[00:18:49.060 --> 00:18:50.060]  就是更重要的事
[00:18:50.060 --> 00:18:51.060]  你不會說
[00:18:51.060 --> 00:18:52.060]  哎呀
[00:18:52.060 --> 00:18:53.060]  Don't feel like
[00:18:53.060 --> 00:18:54.060]  就不會做
[00:18:54.060 --> 00:18:56.060]  因為是絕對的事情
[00:18:56.060 --> 00:18:57.060]  OK
[00:18:57.060 --> 00:18:58.060]  但是他這個講道
[00:18:58.060 --> 00:18:59.060]  他說
[00:18:59.060 --> 00:19:01.060]  當這個新約完成的時候
[00:19:01.060 --> 00:19:02.060]  我在他們心裡面
[00:19:02.060 --> 00:19:03.060]  做了個手腳
[00:19:03.060 --> 00:19:04.060]  我將我的律法
[00:19:04.060 --> 00:19:06.060]  放在他們心裡面
[00:19:06.060 --> 00:19:07.060]  不是說
[00:19:07.060 --> 00:19:08.060]  他們心裡面現在負擔很重
[00:19:08.060 --> 00:19:10.060]  因為經常都待著那個律法
[00:19:10.060 --> 00:19:11.060]  覺得自己自在
[00:19:11.060 --> 00:19:12.060]  不是說這件事
[00:19:12.060 --> 00:19:13.060]  是說
[00:19:13.060 --> 00:19:15.060]  這個律法進了他們心裡面
[00:19:15.060 --> 00:19:17.060]  他很喜愛這個律法
[00:19:17.060 --> 00:19:18.060]  你聽著這件事
[00:19:18.060 --> 00:19:19.060]  因為你後面
[00:19:19.060 --> 00:19:21.060]  你說到一些詩篇那些東西
[00:19:21.060 --> 00:19:22.060]  你會發現
[00:19:22.060 --> 00:19:24.060]  這個生命的意圖
[00:19:24.060 --> 00:19:26.060]  詩篇有很多關係的
[00:19:26.060 --> 00:19:27.060]  那個關係
[00:19:27.060 --> 00:19:29.060]  就是講上帝的律法
[00:19:29.060 --> 00:19:31.060]  律法進了心裡
[00:19:31.060 --> 00:19:32.060]  那個人會怎樣
[00:19:32.060 --> 00:19:34.060]  就事思想
[00:19:34.060 --> 00:19:35.060]  好得無比
[00:19:35.060 --> 00:19:37.060]  沒辦法不想這些事情
[00:19:37.060 --> 00:19:39.060]  因為上帝做了這件事
[00:19:39.060 --> 00:19:40.060]  從小到大
[00:19:40.060 --> 00:19:41.060]  全部都認識
[00:19:41.060 --> 00:19:43.060]  我要赦免他們的罪業
[00:19:43.060 --> 00:19:46.060]  不再記得他們的罪惡
[00:19:46.060 --> 00:19:50.060]  這些是受上帝所拯救
[00:19:50.060 --> 00:19:52.060]  罪得赦免的人
[00:19:52.060 --> 00:19:54.060]  你在講新約的東西
[00:19:54.060 --> 00:19:56.060]  新約的基督徒
[00:19:56.060 --> 00:19:58.060]  正常的基督徒
[00:19:58.060 --> 00:19:59.060]  你不要跟我說不正常
[00:19:59.060 --> 00:20:00.060]  不正常
[00:20:00.060 --> 00:20:02.060]  正常就是通常有些問題
[00:20:02.060 --> 00:20:04.060]  但是正常的基督徒
[00:20:04.060 --> 00:20:05.060]  是深受割禮
[00:20:05.060 --> 00:20:07.060]  深愛主
[00:20:07.060 --> 00:20:08.060]  我再次強調
[00:20:08.060 --> 00:20:10.060]  不是說你完美
[00:20:10.060 --> 00:20:12.060]  我不是說完美
[00:20:12.060 --> 00:20:14.060]  但是這個人是不一樣的
[00:20:14.060 --> 00:20:16.060]  他是愛上帝的話語的
[00:20:16.060 --> 00:20:17.060]  所以你記不記得
[00:20:17.060 --> 00:20:19.060]  我不知道我有沒有跟你分享過
[00:20:19.060 --> 00:20:20.060]  那天 Packer
[00:20:20.060 --> 00:20:21.060]  我很多年前
[00:20:21.060 --> 00:20:22.060]  剛剛出來工作
[00:20:22.060 --> 00:20:23.060]  我在新加坡
[00:20:23.060 --> 00:20:26.060]  有一天去聽 Packer 說話
[00:20:26.060 --> 00:20:27.060]  那天第一次去聽
[00:20:27.060 --> 00:20:29.060]  他都覺得他滿滿的了
[00:20:29.060 --> 00:20:31.060]  接著有人問他問題完結之後
[00:20:31.060 --> 00:20:32.060]  就沒那麼悶了
[00:20:32.060 --> 00:20:33.060]  有個人跟他說
[00:20:33.060 --> 00:20:35.060]  我有個朋友剛剛信了主
[00:20:35.060 --> 00:20:38.060]  我就給他一本聖經叫他讀
[00:20:38.060 --> 00:20:39.060]  他讀了兩天就不再讀了
[00:20:39.060 --> 00:20:40.060]  為什麼呢
[00:20:40.060 --> 00:20:42.060]  他說他覺得看不明白
[00:20:42.060 --> 00:20:43.060]  很悶就不讀了
[00:20:43.060 --> 00:20:45.060]  他說我應該怎樣去幫助
[00:20:45.060 --> 00:20:47.060]  我這個朋友呢
[00:20:47.060 --> 00:20:49.060]  Packer 還沒回答這個問題
[00:20:49.060 --> 00:20:50.060]  自己在深思
[00:20:50.060 --> 00:20:51.060]  他在講
[00:20:51.060 --> 00:20:52.060]  我們又聽到了
[00:20:52.060 --> 00:20:53.060]  又有咪高峰
[00:20:53.060 --> 00:20:56.060]  他說你朋友信了主
[00:20:56.060 --> 00:20:58.060]  但是他又不太喜歡讀聖經
[00:20:58.060 --> 00:21:00.060]  又不想讀聖經
[00:21:00.060 --> 00:21:01.060]  覺得悶
[00:21:01.060 --> 00:21:02.060]  很奇怪
[00:21:02.060 --> 00:21:04.060]  不應該是這樣的
[00:21:04.060 --> 00:21:05.060]  哇
[00:21:05.060 --> 00:21:06.060]  那一下我真的覺得
[00:21:06.060 --> 00:21:10.060]  從來沒有人聽過有人這樣講話
[00:21:10.060 --> 00:21:12.060]  因為我們大部分信了的人
[00:21:12.060 --> 00:21:14.060]  就是我們在我們的圈子裏面
[00:21:14.060 --> 00:21:15.060]  說沒有人缺了字的人
[00:21:15.060 --> 00:21:17.060]  都是故意讀聖經的
[00:21:17.060 --> 00:21:19.060]  就是已經見怪不怪
[00:21:19.060 --> 00:21:22.060]  但是 Packer 他是在用聖經的邏輯去想
[00:21:22.060 --> 00:21:25.060]  他說這件事不可能
[00:21:25.060 --> 00:21:26.060]  接著他又出來回答
[00:21:26.060 --> 00:21:31.060]  他說如果你的朋友真的不太肯讀聖經
[00:21:31.060 --> 00:21:33.060]  覺得不想看
[00:21:33.060 --> 00:21:34.060]  覺得悶
[00:21:34.060 --> 00:21:37.060]  可能你的朋友真的不相信
[00:21:37.060 --> 00:21:39.060]  當然他接著給了一些貼士
[00:21:39.060 --> 00:21:42.060]  但是他那句話很震撼人
[00:21:42.060 --> 00:21:45.060]  但是他講的是反映著
[00:21:45.060 --> 00:21:48.060]  舊約至新約的神汗
