
[00:00:00.000 --> 00:00:02.760]  我經常都覺得到我這個年紀
[00:16:37.860 --> 00:16:38.820]  我不知道為什麼
[00:16:38.820 --> 00:16:41.020]  就是Joseph會是
[00:16:41.020 --> 00:16:43.300]  將一些很名貴的東西
[00:16:43.300 --> 00:16:44.780]  放在他的糧食裡
[00:16:44.780 --> 00:16:45.860]  然後就說他們
[00:16:45.860 --> 00:16:47.180]  哦 你偷了東西走
[00:16:47.180 --> 00:16:48.580]  就全部抓了
[00:16:48.580 --> 00:16:49.660]  那到最後呢
[00:16:49.660 --> 00:16:50.580]  就是簡單一點說
[00:16:50.580 --> 00:16:51.540]  不說那麼長了
[00:16:51.540 --> 00:16:52.940]  那最後就是
[00:16:52.940 --> 00:16:55.100]  才和那些哥哥相認
[00:16:55.100 --> 00:16:57.380]  就是說其實我就是Joseph了
[00:16:57.380 --> 00:16:59.740]  但他沒有怪到他的哥哥
[00:16:59.740 --> 00:17:01.020]  在那裡這麼難受
[00:17:01.020 --> 00:17:03.140]  這些就是你看到這個杯子
[00:17:03.140 --> 00:17:04.940]  就是那些名貴的東西
[00:17:04.940 --> 00:17:06.380]  放在他的糧食裡
[00:17:06.380 --> 00:17:07.900]  然後就抓了他
[00:17:07.900 --> 00:17:08.620]  抓了他們之後
[00:17:08.620 --> 00:17:09.940]  接著去到最後
[00:17:09.940 --> 00:17:12.220]  完全是和氣收場的
[00:17:12.220 --> 00:17:15.660]  接著就爸爸兄弟姊妹
[00:17:15.660 --> 00:17:16.500]  全部都知道
[00:17:16.500 --> 00:17:18.220]  原來這個就是Joseph
[00:17:18.220 --> 00:17:19.620]  是當時他們曾經
[00:17:19.620 --> 00:17:21.380]  這樣去對待他的
[00:17:21.380 --> 00:17:23.340]  所以其實人生裡面很重要
[00:17:23.340 --> 00:17:25.380]  我覺得一件事就是Forgiveness
[00:17:25.380 --> 00:17:27.380]  就是如果我們是
[00:17:27.380 --> 00:17:29.940]  有一句電影對白我很喜歡的
[00:17:29.940 --> 00:17:33.020]  它說It's not that I can forget
[00:17:33.020 --> 00:17:34.380]  它說不是我可以不記得
[00:17:34.380 --> 00:17:36.140]  事情發生過的一定記得
[00:17:36.140 --> 00:17:37.860]  但是我們有時候可以做到什麼?
[00:17:37.860 --> 00:17:38.900]  原諒
[00:17:38.900 --> 00:17:41.420]  就正如很偉大的說
[00:17:41.420 --> 00:17:42.660]  神你原諒他們吧
[00:17:42.660 --> 00:17:44.940]  因為他所做的是不知道
[00:17:44.940 --> 00:17:46.060]  那我們只可以怎麼樣?
[00:17:46.060 --> 00:17:47.260]  不斷去為他祈禱
[00:17:47.260 --> 00:17:49.380]  我經常都說有時候遇到很mean的人
[00:17:49.380 --> 00:17:51.020]  不要瞄準
[00:17:51.020 --> 00:17:51.940]  我經常覺得
[00:17:51.940 --> 00:17:53.700]  就是不要整臭自己
[00:17:53.700 --> 00:17:55.620]  有一個秘訣告訴你
[00:17:55.620 --> 00:17:57.380]  就是如果你經常
[00:17:57.380 --> 00:17:59.220]  你想想如果將來我再老一點的時候
[00:17:59.220 --> 00:18:01.020]  我的樣子就
[00:18:01.020 --> 00:18:02.100]  多噁心啊你說
[00:18:02.100 --> 00:18:03.980]  但是如果你經常都笑
[00:18:03.980 --> 00:18:05.260]  隨便吧
[00:18:05.260 --> 00:18:06.740]  四兩撥千斤
[00:18:06.740 --> 00:18:08.020]  靠著耶穌的德性
[00:18:08.020 --> 00:18:08.900]  如果你經常都笑
[00:18:08.900 --> 00:18:10.540]  將來你年紀大一點
[00:18:10.540 --> 00:18:12.180]  你是笑文來的
[00:18:12.180 --> 00:18:13.500]  樣子是這樣的
[00:18:13.500 --> 00:18:14.500]  不是這樣的
[00:18:14.500 --> 00:18:15.980]  很可怕
[00:18:15.980 --> 00:18:17.060]  所以這是第一個故事
[00:18:17.060 --> 00:18:18.660]  我覺得提醒了我
[00:18:18.660 --> 00:18:20.140]  其實人生裡面
[00:18:20.140 --> 00:18:21.620]  如果要痊癒
[00:18:21.620 --> 00:18:23.700]  不是身體病這麼簡單
[00:18:23.700 --> 00:18:24.940]  很多人是心病的
[00:18:24.940 --> 00:18:25.980]  你知不知道
[00:18:25.980 --> 00:18:27.660]  心病就為需心藥醫
[00:18:27.660 --> 00:18:29.620]  那就是你真的要找到一個方法
[00:18:29.620 --> 00:18:31.820]  第二個故事我覺得是很特別的
[00:18:31.820 --> 00:18:33.100]  我最近不知道你們有沒有看
[00:18:33.100 --> 00:18:33.980]  看不看中文片的
[00:18:33.980 --> 00:18:34.900]  你們這裡
[00:18:34.900 --> 00:18:36.100]  我去了看
[00:18:36.100 --> 00:18:38.460]  《尋秦記》
[00:18:38.460 --> 00:18:40.860]  哪些人看了的舉手
[00:18:40.860 --> 00:18:41.300]  是啊
[00:18:41.300 --> 00:18:43.380]  去尋秦始皇
[00:18:43.380 --> 00:18:44.140]  很好笑的
[00:18:44.140 --> 00:18:48.220]  你有沒有聽過古天樂講英文
[00:18:48.220 --> 00:18:49.140]  很好笑的
[00:18:49.140 --> 00:18:50.500]  真的相信我
[00:18:50.500 --> 00:18:52.060]  我陪朋友看了幾次
[00:18:52.060 --> 00:18:52.860]  很好笑
[00:18:52.860 --> 00:18:54.740]  當中跟這個很相似
[00:18:54.740 --> 00:18:55.660]  就是怎樣呢
[00:18:55.660 --> 00:18:58.620]  原來那個叫韓紹龍
[00:18:58.620 --> 00:19:00.260]  就是那個古天樂
[00:19:00.260 --> 00:19:01.180]  他有個兒子
[00:19:01.180 --> 00:19:02.340]  兒子就是韓愈
[00:19:02.340 --> 00:19:04.820]  韓愈其實將來
[00:19:04.820 --> 00:19:07.180]  接管了秦始皇
[00:19:07.180 --> 00:19:08.780]  秦始皇就很生氣
[00:19:08.780 --> 00:19:10.860]  其實情況有點像這裡
[00:19:10.860 --> 00:19:12.500]  經常都想殺他們
[00:19:12.500 --> 00:19:13.620]  這家人
[00:19:13.620 --> 00:19:16.380]  但是韓愈他們一家人
[00:19:16.380 --> 00:19:18.340]  包括古天樂那些角色
[00:19:18.340 --> 00:19:21.180]  其實是他一直栽培
[00:19:21.180 --> 00:19:22.580]  一直栽培
[00:19:22.580 --> 00:19:24.540]  由這個秦始皇
[00:19:24.540 --> 00:19:25.700]  他叫他做師父的
[00:19:25.700 --> 00:19:27.020]  叫古天樂做師父的
[00:19:27.020 --> 00:19:28.780]  他叫做韓紹龍
[00:19:28.780 --> 00:19:31.820]  他一直栽培到他做到皇帝
[00:19:31.820 --> 00:19:33.220]  打完六國
[00:19:33.220 --> 00:19:34.500]  但是去到最後
[00:19:34.500 --> 00:19:37.500]  這個皇帝是想將他所謂的師父
[00:19:37.500 --> 00:19:39.140]  都要殺掉
[00:19:39.140 --> 00:19:40.700]  是一直追殺他們的
[00:19:40.700 --> 00:19:41.980]  追殺他們整家人
[00:19:41.980 --> 00:19:43.660]  你聽到之後你覺得
[00:19:43.660 --> 00:19:45.180]  嘩 真是人心何測
[00:19:45.180 --> 00:19:46.020]  怪不得經常都說
[00:19:46.020 --> 00:19:47.260]  我們要保守我們的心性
[00:19:47.260 --> 00:19:48.420]  要保守一切
[00:19:48.420 --> 00:19:50.700]  因為一切的果後從心而生
[00:19:50.700 --> 00:19:52.420]  我給你看看這個故事
[00:19:52.420 --> 00:19:55.860]  這些都是我在網上拿的圖片
[00:19:55.860 --> 00:19:58.380]  他真是很多次
[00:19:58.380 --> 00:20:00.420]  其實他們真是親戚
[00:20:00.420 --> 00:20:01.180]  還有一樣東西
[00:20:01.180 --> 00:20:02.620]  我覺得很特別的就是
[00:20:02.620 --> 00:20:03.340]  他說
[00:20:03.340 --> 00:20:05.420]  神所按的
[00:20:05.420 --> 00:20:07.460]  高的那個王
[00:20:07.460 --> 00:20:08.660]  其實
[00:20:08.660 --> 00:20:12.100]  素羅一直去追殺大衛的時候
[00:20:12.100 --> 00:20:13.460]  在一個山洞裡面的時候
[00:20:13.460 --> 00:20:16.420]  其實大衛是可以兩次
[00:20:16.420 --> 00:20:18.340]  去殺死素羅的
[00:20:18.340 --> 00:20:19.380]  但是他不殺的時候
[00:20:19.380 --> 00:20:20.780]  就是因為這句話
[00:20:20.780 --> 00:20:23.540]  他說這個王是神高的
[00:20:23.540 --> 00:20:25.420]  就是神是指定的
[00:20:25.420 --> 00:20:28.580]  是祝福他做皇帝的
[00:20:28.580 --> 00:20:31.380]  所以他明明有機會去脫難
[00:20:31.380 --> 00:20:31.860]  你明不明白
[00:20:31.860 --> 00:20:33.740]  殺了他之後他自己做皇帝
[00:20:33.740 --> 00:20:35.140]  但是他沒有
[00:20:35.140 --> 00:20:36.620]  我經常覺得有時候
[00:20:36.620 --> 00:20:38.860]  人的情操是很重要的
[00:20:38.860 --> 00:20:40.340]  還有我們作為基督徒
[00:20:40.340 --> 00:20:42.620]  我們的謙卑馴服
[00:20:42.620 --> 00:20:43.300]  要聽話
[00:20:43.300 --> 00:20:44.820]  是很不容易的
[00:20:44.820 --> 00:20:45.620]  有時候遇到一些事情
[00:20:45.620 --> 00:20:46.740]  你會覺得不是啊
[00:20:46.740 --> 00:20:48.140]  為什麼會這樣
[00:20:48.140 --> 00:20:51.740]  所以你看到後面那個就是素羅
[00:20:51.740 --> 00:20:53.180]  前面那個拿著一把刀素羅
[00:20:53.180 --> 00:20:54.540]  後面那個就是大衛
[00:20:54.540 --> 00:20:55.700]  其實是可以殺他的
[00:20:55.700 --> 00:20:57.980]  去到最後沒有做這件事
[00:20:57.980 --> 00:20:59.220]  是和氣收場的
[00:20:59.220 --> 00:21:01.900]  我覺得其實真是一個很簡單
[00:21:01.900 --> 00:21:02.700]  這裡有很多文字
[00:21:02.700 --> 00:21:03.900]  我不寫太多了
[00:21:03.900 --> 00:21:05.260]  他在那段時間
[00:21:05.260 --> 00:21:07.420]  其實大衛是很慘的
[00:21:07.420 --> 00:21:08.660]  一直被他追殺
[00:21:08.660 --> 00:21:11.460]  還要是他本身是親戚
[00:21:11.460 --> 00:21:13.340]  我自己覺得這段話很好
[00:21:13.340 --> 00:21:14.540]  他說我的上帝
[00:21:14.540 --> 00:21:16.540]  求你救我脫離仇敵
[00:21:16.540 --> 00:21:18.100]  其實有時候我們真的可以
[00:21:18.100 --> 00:21:20.300]  那個仇敵不一定是追殺我們
[00:21:20.300 --> 00:21:22.140]  他有很多的破壞
[00:21:22.140 --> 00:21:26.220]  很多的不公義的一些行為
[00:21:26.220 --> 00:21:27.340]  他說我要把
[00:21:27.340 --> 00:21:30.940]  請你把我安置在高處
[00:21:30.940 --> 00:21:33.780]  然後能夠脫離這些人的攻擊
[00:21:33.780 --> 00:21:36.460]  我們很多時候都是求父慈平安
[00:21:36.460 --> 00:21:37.340]  保護我們
[00:21:37.340 --> 00:21:40.180]  我經常到處去一些很不應該去的地方
[00:21:40.180 --> 00:21:41.340]  我還記得我在孟加拉
[00:21:41.340 --> 00:21:44.740]  有一次和選美會他們做副評
[00:21:44.740 --> 00:21:45.420]  說過了
[00:21:45.420 --> 00:21:47.780]  如果你要過去那邊看那個水災
[00:21:47.780 --> 00:21:49.180]  Oxford Bazaar那裡
[00:21:49.180 --> 00:21:50.620]  你一定要過一條橋
[00:21:50.620 --> 00:21:52.060]  不然你看不到
[00:21:52.060 --> 00:21:53.860]  我們真的祈完禱之後
[00:21:53.860 --> 00:21:56.500]  走遠過一條橋就倒下
[00:21:56.500 --> 00:21:58.260]  真的又是這麼巧
[00:21:58.260 --> 00:21:58.940]  是不是
[00:21:58.940 --> 00:22:00.340]  所以我自己覺得有時候
[00:22:00.340 --> 00:22:02.380]  我們真的好像埃塞俄比亞
[00:22:02.380 --> 00:22:04.220]  坐那些飛機
[00:22:04.220 --> 00:22:05.740]  轉兩個圈
[00:22:05.740 --> 00:22:07.740]  然後跌三個圈
[00:22:07.740 --> 00:22:09.540]  飛來飛去都飛不出那個海灘
[00:22:09.540 --> 00:22:11.260]  就是那個峽谷
[00:22:11.260 --> 00:22:13.100]  但是我們基督徒
[00:22:13.100 --> 00:22:15.020]  個個都是嘻嘻哈哈地笑
[00:22:15.020 --> 00:22:16.580]  但是有兩三個善長
[00:22:16.580 --> 00:22:18.620]  他們是未信主的
[00:22:18.620 --> 00:22:19.420]  下來的時候
[00:22:19.420 --> 00:22:19.860]  你知道嗎
[00:22:19.860 --> 00:22:20.980]  都是大家沒有seat belt的
[00:22:20.980 --> 00:22:22.300]  因為那個地方很窮
[00:22:22.300 --> 00:22:23.100]  坐那些飛機
[00:22:23.100 --> 00:22:24.940]  然後駕駛飛機的那個是傳道人
[00:22:24.940 --> 00:22:27.260]  要騎了一趟才上飛機的
[00:22:27.260 --> 00:22:28.140]  接著下來的時候
[00:22:28.140 --> 00:22:30.540]  看到他們真的手都握得快要瘀青了
[00:22:30.540 --> 00:22:32.300]  真的是害怕的
[00:22:32.300 --> 00:22:33.540]  但當我們知道
[00:22:33.540 --> 00:22:35.380]  原來我們將來會去哪裡
[00:22:35.380 --> 00:22:36.380]  基督徒知道的
[00:22:36.380 --> 00:22:37.100]  很清晰地
[00:22:37.100 --> 00:22:38.380]  如果他們真的信主
[00:22:38.380 --> 00:22:40.060]  接受了那個救恩
[00:22:40.060 --> 00:22:42.420]  我們是知道自己很清楚去哪裡的
[00:22:42.420 --> 00:22:44.060]  好了 第三個故事
[00:22:44.060 --> 00:22:45.260]  耶穌釘十字架
[00:22:45.260 --> 00:22:46.460]  我想大家都知道
[00:22:46.460 --> 00:22:48.940]  在他人生最後那三年多裡面
[00:22:48.940 --> 00:22:51.180]  他有很多的神蹟
[00:22:51.180 --> 00:22:52.940]  死人復活
[00:22:52.940 --> 00:22:54.460]  水變酒
[00:22:54.460 --> 00:22:55.660]  然後麻風
[00:22:55.660 --> 00:22:57.180]  很多很多很多
[00:22:57.180 --> 00:23:00.180]  這些全部都是對世人來說
[00:23:00.180 --> 00:23:01.740]  是一個恩典
[00:23:01.740 --> 00:23:02.820]  但是很可惜
[00:23:02.820 --> 00:23:05.260]  那些凡尼賽人看不過眼
[00:23:05.260 --> 00:23:06.540]  可能對於自己
[00:23:06.540 --> 00:23:07.340]  很多人是這樣的
[00:23:07.340 --> 00:23:09.420]  其實這個是一個自卑
[00:23:09.420 --> 00:23:11.100]  就是你沒有信心
[00:23:11.100 --> 00:23:14.260]  怕別人取代了你那個身份
[00:23:14.260 --> 00:23:15.740]  或者那個位置
[00:23:15.740 --> 00:23:18.340]  很多時候我們都會做一些事情
[00:23:18.340 --> 00:23:19.820]  回望人生其實很重要
[00:23:19.820 --> 00:23:21.940]  好像我現在這個年紀
[00:23:21.940 --> 00:23:23.780]  有一天你坐在搖椅上搖來搖去
[00:23:23.780 --> 00:23:26.500]  或者在輪椅上被人推的時候
[00:23:26.500 --> 00:23:30.060]  很多過往的事情會像flashback那樣
[00:23:30.060 --> 00:23:31.700]  所以做事我們有時候是
[00:23:31.700 --> 00:23:33.860]  對得起別人 對得起自己才可以
[00:23:33.860 --> 00:23:35.220]  這裡他講得很好
[00:23:35.220 --> 00:23:37.940]  耶穌到最後釘在十字架上面
[00:23:37.940 --> 00:23:39.740]  祂沒有埋怨任何人
[00:23:39.740 --> 00:23:41.140]  祂只是說 苦啊
[00:23:41.140 --> 00:23:42.420]  赦免他們
[00:23:42.420 --> 00:23:43.620]  因為他們所做的
[00:23:43.620 --> 00:23:45.220]  他們不知道
[00:23:45.220 --> 00:23:46.940]  如果你看回這三個故事
[00:23:46.940 --> 00:23:48.420]  很簡單的跟你說
[00:23:48.420 --> 00:23:50.060]  人生裡面其實就是這樣
[00:23:50.060 --> 00:23:51.500]  很多時候我們是
[00:23:51.500 --> 00:23:53.260]  心裡面覺得不平安
[00:23:53.260 --> 00:23:54.180]  或者有時候很有趣
[00:23:54.180 --> 00:23:56.740]  人到了某個位置爭權奪利
[00:23:56.740 --> 00:23:58.580]  為了自己的益處
[00:23:58.580 --> 00:24:00.140]  很多事情我們會做
[00:24:00.140 --> 00:24:03.780]  而是令到在身邊的人受傷害
[00:24:03.780 --> 00:24:04.980]  又破碎的
[00:24:04.980 --> 00:24:06.260]  所以我自己覺得
[00:24:06.260 --> 00:24:08.300]  希望我們每個人都不會這樣做
[00:24:08.300 --> 00:24:11.460]  耶穌基督釘在十字架上面給我
[00:24:11.460 --> 00:24:13.220]  我覺得是一個很大的愛
[00:24:13.220 --> 00:24:15.100]  一個犧牲的愛
[00:24:15.100 --> 00:24:18.140]  我們很多基督徒都是白白的可以得到的
[00:24:18.140 --> 00:24:21.100]  OK 我又想你們上來跟我唱歌
[00:24:21.100 --> 00:24:22.780]  這首歌我喜歡的
[00:24:22.780 --> 00:24:25.260]  今天整個主題我覺得
[00:24:25.260 --> 00:24:27.140]  只要你是原諒那個人
[00:24:27.140 --> 00:24:29.220]  你心裡面真的原諒他
[00:24:29.220 --> 00:24:31.180]  你就會得到那份平安
[00:24:31.180 --> 00:24:34.020]  這份平安不是世人可以給
[00:24:34.020 --> 00:24:35.820]  是天賦特別的給我們
[00:24:35.820 --> 00:24:38.220]  讓我們每一步走的時候很輕鬆
[00:24:38.220 --> 00:24:40.140]  好 我們唱這首歌《平安》
[00:24:40.140 --> 00:24:41.340]  廣東話的
[00:25:05.820 --> 00:25:11.300]  有灰暗 有傷困倦
[00:25:11.300 --> 00:25:18.060]  你讓我站穩 磐石之柱
[00:25:18.060 --> 00:25:25.780]  就算困楚艱難仍要著望
[00:25:25.780 --> 00:25:32.900]  我心藏著不死盼望
[00:25:32.900 --> 00:25:39.940]  耶穌是我目者 永在我旁
[00:25:39.940 --> 00:25:46.020]  祢將彼官都安慰我
[00:25:46.020 --> 00:25:53.740]  讓主祢此刻平安
[00:25:53.740 --> 00:26:00.700]  不像世人所恥
[00:26:00.700 --> 00:26:08.540]  我的心不必再憂傷
[00:26:08.540 --> 00:26:15.380]  也不用膽怯
[00:26:15.380 --> 00:26:21.220]  主祢此刻這平安
[00:26:21.220 --> 00:26:27.940]  是用重金換來的恩典
[00:26:27.940 --> 00:26:35.020]  求別相思 我得天賜
[00:26:35.020 --> 00:26:44.860]  受營費 若我得到赦免
[00:26:44.860 --> 00:26:46.180]  好 為了爭取時間
[00:26:46.180 --> 00:26:47.700]  我們唱一段好嗎
[00:26:47.700 --> 00:26:49.580]  但這首歌很好的 很多安慰
[00:26:49.580 --> 00:26:51.380]  我不知道你有沒有一個習慣
[00:26:51.380 --> 00:26:53.340]  我是背歌詞的
[00:26:53.340 --> 00:26:55.780]  我們待會慢慢再唱這首歌
[00:26:55.780 --> 00:27:01.860]  為什麼我會覺得背歌詞有兩樣東西
[00:27:01.860 --> 00:27:04.660]  第一 其實我當時的祈禱
[00:27:04.660 --> 00:27:06.380]  我都是用聖詩來祈禱
[00:27:06.380 --> 00:27:09.780]  你聽一下 它的邊霜令我們得到醫治
[00:27:09.780 --> 00:27:13.220]  它的刑罰可以令我們的罪得到赦免
[00:27:13.220 --> 00:27:15.380]  有時候我們不懂得祈禱的時候
[00:27:15.380 --> 00:27:17.260]  有一個音樂就很好
[00:27:17.260 --> 00:27:18.700]  我一個小秘密告訴你
[00:27:18.700 --> 00:27:20.940]  如果我讀書的時間
[00:27:20.940 --> 00:27:23.060]  所有的書本都是配音樂的
[00:27:23.060 --> 00:27:24.700]  我想我可能會考第一
[00:27:24.700 --> 00:27:26.780]  但很可惜不是
[00:27:26.780 --> 00:27:28.500]  你硬要用腦筋是不行的
[00:27:28.500 --> 00:27:30.220]  原來我和我女兒都是
[00:27:30.220 --> 00:27:32.980]  她考試是看著音樂劇讀書的
[00:27:32.980 --> 00:27:35.620]  即是那時候的音樂劇
[00:27:35.620 --> 00:27:39.180]  原來那種音樂是幫到我們的記憶的
[00:27:39.180 --> 00:27:42.460]  所以多些唱歌不怕五音不全有什麼所謂
[00:27:42.460 --> 00:27:45.380]  我最記得香港有一個牧師是利美學院的
[00:27:45.380 --> 00:27:46.700]  專門教敬拜的
[00:27:46.700 --> 00:27:48.180]  他知道我唱歌之後
[00:27:48.180 --> 00:27:51.220]  Mary不要緊 你就以你的拍子唱
[00:27:51.220 --> 00:27:52.860]  你知道是什麼意思
[00:27:52.860 --> 00:27:54.460]  幸好我還沒有奏音
[00:27:54.460 --> 00:27:57.380]  今天的主題 剛才聽完三個故事
[00:27:57.380 --> 00:28:00.740]  突破生命困境 人生傷害
[00:28:00.740 --> 00:28:03.940]  我們受傷了 怎樣可以得到醫治呢?
[00:28:03.940 --> 00:28:06.500]  我想和你說一點我自己的故事
[00:28:06.500 --> 00:28:08.220]  有些朋友可能是新朋友
[00:28:08.220 --> 00:28:10.900]  我是生於50年代、60年代的香港
[00:28:10.900 --> 00:28:12.180]  那時候很窮
[00:28:12.180 --> 00:28:14.540]  但是我在街上四年做街童之後
[00:28:14.540 --> 00:28:16.300]  被他們送了我進寶良谷
[00:28:16.300 --> 00:28:17.140]  在寶良谷裏面
[00:28:17.140 --> 00:28:19.860]  它不是一個有宗教信仰的機構
[00:28:19.860 --> 00:28:22.620]  那些姑娘、家長全部都是拜石頭
[00:28:22.620 --> 00:28:24.780]  拜白蘭樹等等
[00:28:24.780 --> 00:28:27.740]  但是原來難過的時間很快就過去了
[00:28:27.740 --> 00:28:28.700]  真的很快就過去了
[00:28:28.700 --> 00:28:30.820]  回望只是覺得感恩
[00:28:30.820 --> 00:28:32.340]  因為寶良谷是我娘家
[00:28:32.340 --> 00:28:33.660]  我經常都回去
[00:28:33.660 --> 00:28:35.660]  還有我最感恩的一件事就是
[00:28:35.660 --> 00:28:37.460]  那時候在寶良谷我可以出街
[00:28:37.460 --> 00:28:38.940]  又要拿出街紙
[00:28:38.940 --> 00:28:41.700]  我就在銅鑼灣所有不同的教會
[00:28:41.700 --> 00:28:42.860]  我都去過了
[00:28:42.860 --> 00:28:44.620]  那裏有靈良堂
[00:28:44.620 --> 00:28:45.940]  有很多不同的教會
[00:28:45.940 --> 00:28:47.340]  我經常都去那些教會坐
[00:28:47.340 --> 00:28:48.820]  它是給我星期天去
[00:28:48.820 --> 00:28:50.420]  我想是因為這樣
[00:28:50.420 --> 00:28:53.580]  所以我小時候就開始喜歡唱歌
[00:28:53.580 --> 00:28:55.100]  喜歡聽道理
[00:28:55.100 --> 00:28:56.500]  雖然有時不是很明白
[00:28:56.500 --> 00:28:57.700]  但是聖經說的
[00:28:57.700 --> 00:28:59.820]  它說神是會保護寄居的
[00:28:59.820 --> 00:29:01.220]  我們全部都是寄居的
[00:29:01.220 --> 00:29:03.220]  尤其是孤兒和寡婦
[00:29:03.220 --> 00:29:05.180]  神真的 我覺得祂很疼我
[00:29:05.180 --> 00:29:07.380]  OK 那我今天和你講一些
[00:29:07.380 --> 00:29:08.780]  我自己的故事
[00:29:08.780 --> 00:29:11.020]  每次我都是講媽媽的
[00:29:11.020 --> 00:29:13.820]  其實大約是八年前
[00:29:13.820 --> 00:29:17.500]  我自己講福堂是二千多人的教會
[00:29:17.500 --> 00:29:21.460]  總共有廣東話是四堂
[00:29:21.460 --> 00:29:22.700]  廣東話有四堂
[00:29:22.700 --> 00:29:24.180]  英文一堂 國語一堂
[00:29:24.180 --> 00:29:26.660]  其實我們總共有六堂不同的道
[00:29:26.660 --> 00:29:28.340]  就是崇拜的
[00:29:28.340 --> 00:29:29.980]  竟然在父親節
[00:29:29.980 --> 00:29:32.540]  我的主任牧師知道我沒有爸爸
[00:29:32.540 --> 00:29:34.380]  其實他可能都不知道
[00:29:34.380 --> 00:29:36.620]  知不知道我原來這麼憎恨他
[00:29:36.620 --> 00:29:38.500]  他說Mary 你經常出去分享
[00:29:38.500 --> 00:29:42.260]  你不如這個周活教會你來講
[00:29:42.260 --> 00:29:43.380]  我說 好啊
[00:29:43.380 --> 00:29:44.820]  我不知道是父親節
[00:29:44.820 --> 00:29:46.300]  是六月初
[00:29:46.300 --> 00:29:47.580]  我就答應了
[00:29:47.580 --> 00:29:49.660]  慢慢慢慢周遊列國
[00:29:49.660 --> 00:29:52.100]  周圍去完之後 回來了
[00:29:52.100 --> 00:29:55.060]  咦 父親節我去講?
[00:29:55.060 --> 00:29:56.700]  不是吧?
[00:29:56.700 --> 00:29:58.660]  我簡直是很少驚慌的
[00:29:58.660 --> 00:30:00.420]  我在台上從來不驚慌的
[00:30:00.420 --> 00:30:01.660]  我拿著咪高峰就說話的
[00:30:01.660 --> 00:30:04.740]  那些人來的
[00:30:04.740 --> 00:30:06.420]  星期五晚上睡不到
[00:30:06.420 --> 00:30:08.740]  直到星期六下午六點鐘
[00:30:08.740 --> 00:30:09.860]  不是 五點鐘開始
[00:30:09.860 --> 00:30:11.380]  一直講到七點鐘
[00:30:11.380 --> 00:30:13.100]  就有一堂要自己講
[00:30:13.100 --> 00:30:14.980]  就是講父親
[00:30:14.980 --> 00:30:16.900]  我可以講天父的愛的
[00:30:16.900 --> 00:30:17.860]  但是我不是
[00:30:17.860 --> 00:30:19.300]  我都說我不是牧師
[00:30:19.300 --> 00:30:21.420]  我怎樣都要講一些我自己
[00:30:21.420 --> 00:30:23.820]  和我爸爸的關係
[00:30:23.820 --> 00:30:25.740]  我有一個習慣是二十多年了
[00:30:25.740 --> 00:30:27.620]  在香港的太平山頂
[00:30:27.620 --> 00:30:29.860]  我經常上去行山的
[00:30:29.860 --> 00:30:31.780]  每天都走一個圈45分鐘
[00:30:31.780 --> 00:30:33.340]  就是要運動那些
[00:30:33.340 --> 00:30:36.100]  那天早上 星期六很早
[00:30:36.100 --> 00:30:37.540]  六點鐘我已經上了山頂
[00:30:37.540 --> 00:30:40.740]  插著耳朵一邊聽著聖詩一邊走
[00:30:40.740 --> 00:30:42.820]  走了五分鐘左右
[00:30:42.820 --> 00:30:44.380]  很清晰的
[00:30:44.380 --> 00:30:45.980]  耳朵有聲說
[00:30:45.980 --> 00:30:48.380]  「你爸爸呢?」
[00:30:48.380 --> 00:30:50.460]  我第一個反應就是
[00:30:50.460 --> 00:30:52.900]  「我天父的爸爸 你看我多棒」
[00:30:52.900 --> 00:30:54.700]  我自己和自己講話沒有出聲
[00:30:54.700 --> 00:30:56.500]  只聽到「你爸爸呢?」
[00:30:56.500 --> 00:30:57.380]  我就馬上說
[00:30:57.380 --> 00:30:59.060]  「我天父很疼我」
[00:30:59.060 --> 00:31:00.220]  他真的怎樣怎樣怎樣
[00:31:00.220 --> 00:31:01.780]  就是我自己心裡在想
[00:31:01.780 --> 00:31:03.780]  那就繼續走 你明不明白
[00:31:03.780 --> 00:31:05.660]  走多一會又來了
[00:31:05.660 --> 00:31:06.900]  我說「你的爸爸」
[00:31:06.900 --> 00:31:09.060]  「你的親生爸爸」
[00:31:09.060 --> 00:31:11.180]  我站在那裡
[00:31:11.180 --> 00:31:12.380]  靜呆了
[00:31:12.380 --> 00:31:13.340]  旁邊沒有人
[00:31:13.340 --> 00:31:15.980]  我不是傻的 你聽我說話就有紋路
[00:31:15.980 --> 00:31:16.980]  我說「糟了 什麼事呢」
[00:31:16.980 --> 00:31:17.740]  站在那裡
[00:31:17.740 --> 00:31:20.980]  因為真的自己上教會就要開始分享
[00:31:20.980 --> 00:31:22.780]  接著呢
[00:31:22.780 --> 00:31:23.780]  一點都控制不了
[00:31:23.780 --> 00:31:24.700]  好像開了水喉一樣
[00:31:24.700 --> 00:31:26.940]  我的眼淚不斷流
[00:31:26.940 --> 00:31:28.860]  全身好像本來的傷口
[00:31:28.860 --> 00:31:31.700]  全部劈開了
[00:31:31.700 --> 00:31:33.780]  被人全部撕開了
[00:31:33.780 --> 00:31:36.620]  那時我走整條路是要45分鐘
[00:31:36.620 --> 00:31:37.700]  我走了五分鐘
[00:31:37.700 --> 00:31:40.020]  一路哭哭哭哭哭
[00:31:40.020 --> 00:31:41.500]  哭了八個字
[00:31:41.500 --> 00:31:42.540]  還沒哭得完
