
[00:00:00.000 --> 00:00:05.420]  今日係一個非常之特別嘅父親節
[00:21:15.380 --> 00:21:17.100]  嚟到將你鎮壓
[00:21:17.100 --> 00:21:19.940]  我用我嘅武力嚟抵抗你
[00:21:19.940 --> 00:21:23.220]  為要叫你屈服喺上帝嘅面前
[00:21:23.220 --> 00:21:25.020]  對唔住
[00:21:25.020 --> 00:21:27.260]  原來呢個錯
[00:21:27.260 --> 00:21:29.700]  用呢一種嘅武力
[00:21:29.700 --> 00:21:33.300]  嚟到去到對抗邪惡嘅嘢
[00:21:33.300 --> 00:21:36.460]  結果你只會變得更加邪惡
[00:21:36.460 --> 00:21:38.420]  明唔明白
[00:21:38.420 --> 00:21:40.020]  阿仔阿女
[00:21:40.020 --> 00:21:42.300]  你今晚諗住去衝呀
[00:21:42.300 --> 00:21:44.180]  我叫你唔好呀
[00:21:44.180 --> 00:21:46.060]  因為我嘅主耶穌話
[00:21:46.060 --> 00:21:50.220]  凡動刀的必死在刀下
[00:21:50.220 --> 00:21:52.380]  我嗰日走去正總嗰度
[00:21:52.380 --> 00:21:54.700]  站喺呢個石壆上面
[00:21:54.700 --> 00:21:56.860]  我就話耶穌叫我哋
[00:21:56.860 --> 00:21:58.500]  唔好以暴亦暴
[00:21:58.500 --> 00:22:01.580]  唔好以辱罵還辱罵
[00:22:01.580 --> 00:22:03.420]  我勸嗰啲人
[00:22:03.420 --> 00:22:06.060]  去對住警察粗口濫竊
[00:22:06.060 --> 00:22:07.780]  我話你哋停止
[00:22:07.780 --> 00:22:11.060]  你哋唔好用呢啲說話
[00:22:11.060 --> 00:22:13.740]  危險動作嚟㗎
[00:22:13.740 --> 00:22:19.820]  佢唔鬧警察嚟鬧我㗎
[00:22:19.820 --> 00:22:22.900]  不過上帝嘅憐憫
[00:22:22.900 --> 00:22:27.460]  佢哋真係收咗聲
[00:22:27.460 --> 00:22:32.820]  然之後我對住警察講
[00:22:32.820 --> 00:22:36.540]  祝福 祝福 祝福
[00:22:36.540 --> 00:22:38.060]  我希望你聽到
[00:22:38.060 --> 00:22:42.300]  我話祝福你嘅說話
[00:22:42.300 --> 00:22:43.820]  我話畀佢聽
[00:22:43.820 --> 00:22:45.900]  聖經講
[00:22:45.900 --> 00:22:47.620]  冇根據嘅咒助
[00:22:47.620 --> 00:22:52.340]  係唔會有作用㗎
[00:22:52.340 --> 00:22:53.540]  如果你醒目嘅話
[00:22:53.540 --> 00:22:58.060]  當然你聽出弦外之音啦
[00:22:58.060 --> 00:23:00.020]  如果你真係有嘢俾人咒助
[00:23:00.020 --> 00:23:03.700]  你真係小心啲好
[00:23:03.700 --> 00:23:07.340]  我希望你靠著耶穌嘅愛
[00:23:07.340 --> 00:23:09.620]  靠著恩典
[00:23:09.620 --> 00:23:23.300]  成為一個能夠恢復香港警隊聲譽嘅一個人
[00:23:23.300 --> 00:23:28.020]  我哋冇乜嘢嘅資格
[00:23:28.020 --> 00:23:35.100]  去到用所謂獅子嘅力量去到做嘢
[00:23:35.100 --> 00:23:41.300]  另外一派呢 佢哋叫做羔羊基督徒
[00:23:41.300 --> 00:23:46.140]  幾熟靈呀 幾啱聽呀
[00:23:46.140 --> 00:23:50.860]  耶穌淨係救我哋離開呢個混亂嘅世界
[00:23:50.860 --> 00:23:54.140]  千祈唔好燙呢一燙嘅渾水
[00:23:54.140 --> 00:23:56.300]  我哋潔身自愛
[00:23:56.300 --> 00:24:03.100]  唔好入去 千祈唔好
[00:24:03.100 --> 00:24:05.940]  有啲人好智慧
[00:24:05.940 --> 00:24:11.660]  覺得呢一個人多嘅地方唔好去
[00:24:11.660 --> 00:24:15.660]  阿爸阿媽都係咁教我哋
[00:24:15.660 --> 00:24:17.540]  好混亂嘅
[00:24:17.540 --> 00:24:21.740]  係呀 真係好危險
[00:24:21.740 --> 00:24:24.580]  因為我哋太識得明哲保身
[00:24:24.580 --> 00:24:28.940]  我哋所有嘅嘢我哋都係避之則吉
[00:24:28.940 --> 00:24:30.660]  然之後我哋覺得
[00:24:30.660 --> 00:24:35.740]  耶穌基督其實淨係關心我哋個人嘅舊因
[00:24:35.740 --> 00:24:39.100]  呢啲係所謂楊高識嘅基督徒
[00:24:39.100 --> 00:24:42.660]  然之後佢哋話政治太複雜啦
[00:24:42.660 --> 00:24:45.220]  我哋玩唔起
[00:24:45.220 --> 00:24:47.300]  玩政治
[00:24:47.300 --> 00:24:50.980]  同埋在任何重大嘅議題上面
[00:24:50.980 --> 00:24:53.580]  嚟到高舉耶穌基督
[00:24:53.580 --> 00:24:55.540]  嚟到發聲
[00:24:55.540 --> 00:24:57.820]  嚟到獻上自己
[00:24:57.820 --> 00:25:00.340]  應該獻上嘅
[00:25:00.340 --> 00:25:02.060]  呢個起唔係
[00:25:02.060 --> 00:25:07.540]  高揚面對住暴力黑暗嘅時候
[00:25:07.540 --> 00:25:09.620]  佢冇離開咩
[00:25:09.620 --> 00:25:11.300]  耶穌起唔係
[00:25:11.300 --> 00:25:13.660]  嗰一位親自臨到人世間
[00:25:13.660 --> 00:25:16.380]  成了肉身嘅救主咩
[00:25:16.380 --> 00:25:18.580]  諗下親愛嘅
[00:25:18.580 --> 00:25:20.860]  諗下
[00:25:20.860 --> 00:25:26.260]  我冇叫你去做任何嘅動作
[00:25:26.260 --> 00:25:30.340]  我只係叫你注視高揚
[00:25:30.340 --> 00:25:32.860]  注視獅子
[00:25:32.860 --> 00:25:38.660]  獅子係完全一個政治嘅概念
[00:25:38.660 --> 00:25:44.780]  在今日點樣活出呢一種信仰
[00:25:44.780 --> 00:25:46.620]  但係請記得
[00:25:46.620 --> 00:25:51.500]  佢嘅勝利始終係高揚嘅犧牲
[00:25:51.500 --> 00:25:53.500]  如果你聽得明白
[00:25:53.500 --> 00:25:57.420]  又能夠按照住聖靈帶領你去行
[00:25:57.420 --> 00:25:59.500]  咁我唔怕
[00:25:59.500 --> 00:26:01.940]  唔怕豐盛生命堂
[00:26:01.940 --> 00:26:04.300]  會俾人分化
[00:26:04.300 --> 00:26:06.500]  會俾人標籤
[00:26:06.500 --> 00:26:10.740]  求主施恩紀念
[00:26:10.740 --> 00:26:12.740]  一齊祈禱
[00:26:24.500 --> 00:26:26.500]  慈愛嘅天父
[00:26:26.500 --> 00:26:32.500]  係你工作嘅良機
[00:26:32.500 --> 00:26:39.500]  亦同時係惡者破壞嘅時機
[00:26:39.500 --> 00:26:45.500]  讓我哋嘅心藏於你裏面
[00:26:45.500 --> 00:26:49.500]  讓平靜風浪嘅耶穌基督
[00:26:49.500 --> 00:26:52.500]  駕馭我哋嘅野性
[00:26:53.500 --> 00:26:56.500]  駕馭我哋嘅雄心
[00:26:56.500 --> 00:27:01.500]  願主耶穌基督
[00:27:01.500 --> 00:27:03.500]  在今日
[00:27:03.500 --> 00:27:06.500]  臨在香港
[00:27:06.500 --> 00:27:14.500]  呢一個再次波濤洶湧嘅一個城市
[00:27:14.500 --> 00:27:17.500]  好多嘅論述
[00:27:17.500 --> 00:27:21.500]  好多似是而非嘅說話
[00:27:21.500 --> 00:27:26.500]  好多令人血氣沖動嘅時光
[00:27:26.500 --> 00:27:31.500]  但願你幫助我哋
[00:27:31.500 --> 00:27:36.500]  但願你教我哋點樣與人同行
[00:27:36.500 --> 00:27:39.500]  教我哋點樣與人同哭
[00:27:39.500 --> 00:27:42.500]  教我哋點樣無懼嘅
[00:27:42.500 --> 00:27:45.500]  嚟到宣講真理
[00:27:45.500 --> 00:27:48.500]  教我哋嚟到辨別真相
[00:27:48.500 --> 00:27:52.500]  教我哋成為行在光明中
[00:27:52.500 --> 00:27:56.500]  與同神在光明中
[00:27:56.500 --> 00:28:01.500]  洗除我哋一切嘅自高一切嘅自異
[00:28:01.500 --> 00:28:06.500]  勒住我哋嘅舌頭不出惡言
[00:28:06.500 --> 00:28:10.500]  當我哋過度憤激嘅時候
[00:28:10.500 --> 00:28:13.500]  求你以你嘅溫柔
[00:28:13.500 --> 00:28:15.500]  以你嘅憐憫
[00:28:15.500 --> 00:28:17.500]  平靜我哋
[00:28:17.500 --> 00:28:19.500]  求主聽我哋嘅祈禱
[00:28:19.500 --> 00:28:21.500]  帶領我哋嘅腳步
[00:28:21.500 --> 00:28:23.500]  能夠榮耀你
[00:28:23.500 --> 00:28:25.500]  奉耶穌基督的聖名
[00:28:25.500 --> 00:28:27.500]  阿們
