
[00:00:00.000 --> 00:00:04.360]  那你們有沒有人第一次去報道會的?
[00:17:00.980 --> 00:17:02.340]  但是你的兒子有一天
[00:17:02.340 --> 00:17:05.180]  當你去到這個15歲男孩那裏的時候
[00:17:05.180 --> 00:17:06.580]  他一樣遇到這個問題
[00:17:06.580 --> 00:17:08.420]  回答不了
[00:17:08.420 --> 00:17:12.420]  你賺那麼多是怎麼回事呢
[00:17:12.420 --> 00:17:13.580]  因爲爲什麼呢
[00:17:13.580 --> 00:17:15.780]  我這麼有信心去問他呢
[00:17:15.780 --> 00:17:18.260]  因爲我做心理輔導
[00:17:18.260 --> 00:17:19.660]  統計學就說
[00:17:19.660 --> 00:17:21.060]  一世人由出世
[00:17:21.060 --> 00:17:22.660]  如果你長命的話
[00:17:22.660 --> 00:17:24.660]  到九十歲,九十幾歲
[00:17:24.660 --> 00:17:27.540]  平均每個人有七次
[00:17:27.540 --> 00:17:31.900]  七次危急的災難
[00:17:31.900 --> 00:17:34.220]  有七次,平均
[00:17:34.220 --> 00:17:37.140]  有些人是七十次
[00:17:37.140 --> 00:17:38.820]  你說,哎呀,我沒有
[00:17:38.820 --> 00:17:39.820]  那你就慘了
[00:17:39.820 --> 00:17:42.860]  你以後一起來就很
[00:17:42.860 --> 00:17:44.500]  很慘的
[00:17:44.500 --> 00:17:47.500]  哎呀,你很嚇我
[00:17:47.500 --> 00:17:51.100]  因爲平均,現在講計數不是講什麼
[00:17:51.100 --> 00:17:53.380]  如果真的有,你又沒試過
[00:17:53.380 --> 00:17:57.420]  有症來就很密,很可怕
[00:17:57.420 --> 00:17:58.380]  當然
[00:17:58.380 --> 00:17:59.820]  有些人真的沒什麼
[00:17:59.820 --> 00:18:01.300]  真的沒什麼
[00:18:01.300 --> 00:18:02.820]  但是
[00:18:02.820 --> 00:18:04.940]  不知道那個是不是我
[00:18:04.940 --> 00:18:08.140]  證明不了,不知道的
[00:18:08.140 --> 00:18:09.100]  但問題就是
[00:18:09.100 --> 00:18:10.980]  這些災難
[00:18:10.980 --> 00:18:14.020]  可以將你很努力預備好的計劃
[00:18:14.020 --> 00:18:15.580]  扔掉的
[00:18:15.580 --> 00:18:17.940]  扔掉的
[00:18:17.940 --> 00:18:20.260]  所以你周圍遇到的人都跟你說
[00:18:20.260 --> 00:18:21.300]  他說我沒心機了
[00:18:21.300 --> 00:18:23.140]  就是這個意思,沒心機了
[00:18:23.140 --> 00:18:25.340]  就是他以前有心機的
[00:18:25.340 --> 00:18:26.740]  他以前有計劃的
[00:18:26.740 --> 00:18:28.820]  他以前很有把握的
[00:18:28.820 --> 00:18:30.140]  但是他告訴你沒心機了
[00:18:30.140 --> 00:18:34.100]  這些話周圍的人一生都講過無數次的
[00:18:34.100 --> 00:18:36.180]  但是建立起心機,然後又沒心機
[00:18:36.180 --> 00:18:36.940]  整天都這樣
[00:18:36.940 --> 00:18:39.260]  你說你講中了,我對我的兒子就這樣了
[00:18:39.260 --> 00:18:42.220]  沒錯,你繼續有心機是好的
[00:18:42.220 --> 00:18:44.180]  不過有時候真的沒辦法
[00:18:44.180 --> 00:18:45.980]  真的沒輔
[00:18:45.980 --> 00:18:48.340]  這個災難性,如果講在性經裏面
[00:18:48.340 --> 00:18:51.220]  兩個字叫急難
[00:18:51.220 --> 00:18:52.740]  有很多東西都是急難
[00:18:52.740 --> 00:18:54.180]  好像香港這樣
[00:18:54.180 --> 00:18:55.660]  你最平靜的時候
[00:18:55.660 --> 00:18:57.700]  突然有什麼沙士
[00:18:57.700 --> 00:18:59.580]  突然有什麼負資產
[00:18:59.580 --> 00:19:01.180]  甚至有時候會覺得
[00:19:01.180 --> 00:19:03.620]  這些好像能控制住
[00:19:03.620 --> 00:19:05.060]  接下來的那些
[00:19:05.060 --> 00:19:06.940]  都不明白原因是什麼
[00:19:06.940 --> 00:19:08.540]  這些更令人害怕
[00:19:08.540 --> 00:19:11.220]  如果你有個病
[00:19:11.220 --> 00:19:13.540]  醫生告訴你
[00:19:13.540 --> 00:19:15.140]  我都不明白這是什麼病
[00:19:15.140 --> 00:19:16.860]  你就真的會很害怕
[00:19:16.860 --> 00:19:19.020]  因爲不是什麼都可以明白的
[00:19:19.020 --> 00:19:20.060]  不是的
[00:19:20.060 --> 00:19:22.980]  所以今天我想送一個禮物給你
[00:19:22.980 --> 00:19:25.180]  其實我爲什麼星期六
[00:19:25.180 --> 00:19:27.300]  約我講講座呢
[00:19:27.300 --> 00:19:31.260]  以前我的人生,星期六下午到晚上
[00:19:31.260 --> 00:19:33.860]  我就不太喜歡接工作的
[00:19:33.860 --> 00:19:35.380]  因爲一直都很忙
[00:19:35.380 --> 00:19:38.980]  上下夜,上下夜,上下夜,全部上下夜
[00:19:38.980 --> 00:19:41.460]  但是我的人生,星期六
[00:19:41.460 --> 00:19:44.620]  近這五年多
[00:19:44.620 --> 00:19:46.620]  我又很喜歡星期六
[00:19:46.620 --> 00:19:49.740]  特別是去學校,去教會
[00:19:49.740 --> 00:19:51.780]  或者任何地方
[00:19:51.780 --> 00:19:53.420]  爲什麼呢?就是
[00:19:53.420 --> 00:19:55.540]  有個原因的
[00:19:55.540 --> 00:19:58.340]  我覺得最有價值,用得好
[00:19:58.340 --> 00:20:00.260]  是星期六
[00:20:00.260 --> 00:20:02.100]  所以你今天來都很聰明
[00:20:02.100 --> 00:20:03.620]  星期六
[00:20:03.620 --> 00:20:06.140]  爲什麼呢?因爲星期六
[00:20:06.140 --> 00:20:09.420]  給人的感覺是週末
[00:20:09.420 --> 00:20:10.980]  週末就是那個星期完了
[00:20:10.980 --> 00:20:13.420]  明天再開始過
[00:20:13.420 --> 00:20:14.900]  如果一個星期
[00:20:14.900 --> 00:20:16.940]  天天都覺得沒什麼
[00:20:16.940 --> 00:20:18.220]  沒什麼,沒什麼
[00:20:18.220 --> 00:20:21.500]  哎,都不知道搞到一頭煙
[00:20:21.500 --> 00:20:24.980]  給自己一個臨尾的那天
[00:20:24.980 --> 00:20:27.100]  有一個很開心
[00:20:27.100 --> 00:20:29.380]  很有成功感覺
[00:20:29.380 --> 00:20:31.180]  的最後結束
[00:20:31.180 --> 00:20:32.580]  不枉此行
[00:20:32.580 --> 00:20:34.460]  星期六,不枉此行
[00:20:34.460 --> 00:20:36.900]  所以很多人都說
[00:20:36.900 --> 00:20:39.220]  如果我最後的句號
[00:20:39.220 --> 00:20:42.020]  寫得很漂亮,不枉此行
[00:20:42.020 --> 00:20:44.100]  所以有些人說人生
[00:20:44.100 --> 00:20:46.940]  少年,青年,中年,晚年
[00:20:46.940 --> 00:20:49.820]  最後過得很開心
[00:20:49.820 --> 00:20:52.460]  哎,以前的算了,算了
[00:20:52.460 --> 00:20:53.900]  最不開心
[00:20:53.900 --> 00:20:56.180]  就是從頭到尾都是這麼壞的
[00:20:56.180 --> 00:20:58.340]  還是越說越壞
[00:20:58.340 --> 00:20:59.580]  很難堪
[00:20:59.580 --> 00:21:01.500]  不過我的原因就不同
[00:21:01.500 --> 00:21:05.060]  我的原因就是星期六對我很有紀念
[00:21:05.060 --> 00:21:06.820]  我太太在五年
[00:21:06.820 --> 00:21:09.020]  零一個月前的星期六
[00:21:09.020 --> 00:21:11.260]  離開了世界
[00:21:11.260 --> 00:21:12.900]  那天
[00:21:12.900 --> 00:21:16.780]  我就做了一個很特別的選擇
[00:21:16.780 --> 00:21:19.180]  她在上午十點鐘死了
[00:21:19.180 --> 00:21:21.540]  我就跟女兒說
[00:21:21.540 --> 00:21:24.740]  下午我也不知道該做什麼了
[00:21:24.740 --> 00:21:28.300]  不過我有份工作是取消了在上午
[00:21:28.300 --> 00:21:30.740]  因爲我知道我太太有個危急
[00:21:30.740 --> 00:21:33.100]  所以告訴人家我去不了
[00:21:33.100 --> 00:21:35.780]  我說不如打電話去那家公司
[00:21:35.780 --> 00:21:37.100]  我照舊來
[00:21:37.100 --> 00:21:38.780]  我們在尖沙咀玩MCA
[00:21:38.780 --> 00:21:41.060]  就是青年會有個演講
[00:21:41.060 --> 00:21:42.820]  我就去了
[00:21:42.820 --> 00:21:44.660]  去了那個下午
[00:21:44.660 --> 00:21:46.580]  很好,很開心
[00:21:46.580 --> 00:21:48.140]  因爲我覺得那個下午
[00:21:48.140 --> 00:21:50.060]  如果我沒有這個內容
[00:21:50.060 --> 00:21:52.460]  我想我捱了坐在那裏
[00:21:52.460 --> 00:21:54.820]  未必很快適應到
[00:21:54.820 --> 00:21:56.580]  現在我人生裏面
[00:21:56.580 --> 00:21:58.620]  開個門回家
[00:21:58.620 --> 00:22:00.180]  很靜
[00:22:00.180 --> 00:22:01.660]  以前兩個人
[00:22:01.660 --> 00:22:03.540]  特別是以前星期六
[00:22:03.540 --> 00:22:05.340]  是跟她去街
[00:22:05.340 --> 00:22:07.180]  現在開了門
[00:22:07.180 --> 00:22:09.660]  做什麼呢
[00:22:09.660 --> 00:22:11.980]  但到了晚上
[00:22:11.980 --> 00:22:13.780]  晚上六點鐘
[00:22:13.780 --> 00:22:16.660]  我講完講座去醫院
[00:22:16.660 --> 00:22:17.860]  去世界醫院
[00:22:17.860 --> 00:22:20.580]  拿個死亡證
[00:22:20.580 --> 00:22:22.540]  拿之前有個手足
[00:22:22.540 --> 00:22:25.300]  下去一個很冰凍的
[00:22:25.300 --> 00:22:27.500]  雪的地方
[00:22:27.500 --> 00:22:30.500]  他就推了張鐵牀出來
[00:22:30.500 --> 00:22:31.780]  我太太躺在裏面
[00:22:31.780 --> 00:22:32.860]  讓我拍
[00:22:32.860 --> 00:22:34.980]  確定是她
[00:22:34.980 --> 00:22:36.380]  看了一面
[00:22:36.380 --> 00:22:40.580]  接着就上去拿死亡證
[00:22:40.580 --> 00:22:43.100]  女兒問我
[00:22:43.100 --> 00:22:45.060]  現在我們怎麼樣
[00:22:45.060 --> 00:22:48.220]  在醫院餐廳喫飯
[00:22:48.220 --> 00:22:49.740]  你有胃口喫嗎
[00:22:49.740 --> 00:22:50.900]  我說你有沒有
[00:22:50.900 --> 00:22:52.900]  她說好啊,我們試試
[00:22:52.900 --> 00:22:55.900]  我們就喫一餐飯
[00:22:55.900 --> 00:22:57.340]  喫飯的時候就說
[00:22:57.340 --> 00:22:59.860]  你掛不掛念媽媽問我
[00:22:59.860 --> 00:23:03.620]  我說我不懂怎麼回答你這個問題
[00:23:03.620 --> 00:23:05.060]  我不懂怎麼回答你這個問題
[00:23:05.060 --> 00:23:07.140]  因爲這個是第一天
[00:23:07.140 --> 00:23:08.900]  第一袖應該說
[00:23:08.900 --> 00:23:10.220]  但我想
[00:23:10.220 --> 00:23:11.940]  我需要做一件事
[00:23:11.940 --> 00:23:15.100]  我要計劃一下我接下來怎麼生活
[00:23:15.100 --> 00:23:17.180]  那餐飯喫得很好
[00:23:17.180 --> 00:23:20.820]  還加多了一碟東西
[00:23:20.820 --> 00:23:23.260]  喫完了就走了
[00:23:23.260 --> 00:23:24.500]  女兒問我
[00:23:24.500 --> 00:23:26.740]  我們走往黎中道回銅鑼灣好不好
[00:23:26.740 --> 00:23:29.580]  你和媽媽很喜歡這樣走散步
[00:23:29.580 --> 00:23:32.460]  我說好啊,我們兩個一起走
[00:23:32.460 --> 00:23:33.900]  下一條路
[00:23:33.900 --> 00:23:36.940]  這條路曾經是過去兩年
[00:23:36.940 --> 00:23:39.980]  我和我太太經常散步在那裏
[00:23:39.980 --> 00:23:42.140]  這次的感覺很不同
[00:23:42.140 --> 00:23:45.860]  跟我一起走的人已經不是那個人了
[00:23:45.860 --> 00:23:48.540]  我就和自己說,不行了
[00:23:48.540 --> 00:23:51.700]  我一定要由今天開始
[00:23:51.700 --> 00:23:54.860]  決定每一天,特別是星期六
[00:23:54.860 --> 00:23:59.260]  最有價值怎麼度過
[00:23:59.260 --> 00:24:03.140]  我沒理由活在一個以前的日子裏面
[00:24:03.140 --> 00:24:07.060]  以前的日子都不會另外再回頭
[00:24:07.060 --> 00:24:08.940]  擁有我想要的東西
[00:24:08.940 --> 00:24:10.340]  我要活下去
[00:24:10.340 --> 00:24:13.620]  每一個星期六都是精彩的
[00:24:13.620 --> 00:24:17.180]  你代替了以前都很好的東西
[00:24:17.180 --> 00:24:20.100]  這些我就尋找了
[00:24:20.100 --> 00:24:23.700]  可能我告訴你,你會說爲什麼說這些
[00:24:23.700 --> 00:24:25.500]  但我告訴你
[00:24:25.500 --> 00:24:30.020]  學習找這些東西是積極的
[00:24:30.020 --> 00:24:31.460]  我想我們人生裏面
[00:24:31.460 --> 00:24:35.180]  多少次損失了你身邊的人
[00:24:35.180 --> 00:24:37.940]  但是如果你懂得積極
[00:24:37.940 --> 00:24:41.060]  不等於這個損失會有什麼損害對你
[00:24:41.060 --> 00:24:42.780]  不等於的
[00:24:42.780 --> 00:24:45.100]  因爲我看聖經有句話是這樣說的
[00:24:45.100 --> 00:24:48.940]  在《詩篇》138篇第三節
[00:24:48.940 --> 00:24:51.900]  當你呼求的日子
[00:24:51.900 --> 00:24:54.740]  神就聽你講
[00:24:54.740 --> 00:24:56.980]  聽你講,應允你
[00:24:56.980 --> 00:24:59.020]  聽你講,還答應你
[00:24:59.020 --> 00:25:00.780]  鼓勵你
[00:25:00.780 --> 00:25:01.860]  還有什麼呢
[00:25:01.860 --> 00:25:05.580]  還有給你心中有力量
[00:25:05.580 --> 00:25:08.020]  我是讀輔導的
[00:25:08.020 --> 00:25:13.020]  你看那些什麼策心學讀這些東西
[00:25:13.020 --> 00:25:16.220]  有些人說輔導好像批命一樣,其實不是的
[00:25:16.220 --> 00:25:18.700]  我們懂的東西很少
[00:25:18.700 --> 00:25:20.940]  我們做什麼工作呢
[00:25:20.940 --> 00:25:23.340]  我們就做三樣東西
[00:25:23.340 --> 00:25:25.980]  如果你讀書比較喜歡心理學
[00:25:25.980 --> 00:25:28.820]  心理學有個字叫同理心,你聽過沒有
[00:25:28.820 --> 00:25:30.660]  你聽過嗎
[00:25:30.660 --> 00:25:32.940]  同理心是講三個行動的
[00:25:32.940 --> 00:25:36.060]  就是我注意你
[00:25:36.060 --> 00:25:37.780]  我關心你
[00:25:37.780 --> 00:25:40.940]  我想幫你,這三樣東西
[00:25:40.940 --> 00:25:44.500]  如果你能夠做到這三樣東西對你周圍的人
[00:25:44.500 --> 00:25:47.860]  哇,你就是一個最好的朋友
[00:25:47.860 --> 00:25:50.860]  如果你對你的老公
[00:25:50.860 --> 00:25:53.220]  我注意你,即是我盯着你
[00:25:53.220 --> 00:25:54.900]  哇,嚇得他很近
[00:25:54.900 --> 00:25:57.060]  我關心你,哇,你很煩
[00:25:57.060 --> 00:25:59.220]  我想幫你,用不着你幫
[00:25:59.220 --> 00:26:02.740]  你發覺到這些東西
[00:26:02.740 --> 00:26:04.180]  你用的
[00:26:04.180 --> 00:26:07.140]  未必人家喜歡你用的,未必的
[00:26:07.140 --> 00:26:10.180]  但是呢,要起手
[00:26:10.180 --> 00:26:13.260]  你想找人這樣對你,你未必找到的,老實說
[00:26:13.260 --> 00:26:15.780]  找不到的,你試一下很慘
[00:26:15.780 --> 00:26:20.340]  很慘,我昨晚去講講座在教會,在德福
[00:26:20.340 --> 00:26:24.260]  德福,即是九龍灣站,我看到原來德福的廣場
[00:26:24.260 --> 00:26:27.900]  有條很長,人們坐着,坐得滿滿的
[00:26:27.900 --> 00:26:31.580]  圍着邊坐,兩個,兩個,兩個,兩個這樣坐着
[00:26:31.580 --> 00:26:35.540]  但是他們不是拍拖的,他們是這樣的
[00:26:35.540 --> 00:26:37.660]  那個人不肯跟他講,兩個女人
[00:26:37.660 --> 00:26:40.460]  我知道肯定是不開心的事,我走也來不及了
[00:26:40.460 --> 00:26:43.540]  但是你看到,很多人都講心事
[00:26:43.540 --> 00:26:46.900]  在德福的廣場,香港是奇景
[00:26:46.900 --> 00:26:50.060]  每個地方都有那個景這麼漂亮
[00:26:50.060 --> 00:26:51.900]  每個人都是
[00:26:51.900 --> 00:26:53.580]  他不聽旁邊那個,只聽這個
[00:26:53.580 --> 00:26:55.820]  他不聽旁邊那個,只聽這個,兩個,兩個
[00:26:55.820 --> 00:26:57.940]  但是全部都沒有人笑的
[00:26:57.940 --> 00:26:59.900]  全部沒有人笑的
[00:26:59.900 --> 00:27:03.420]  我在想,其實很多人都很慘
[00:27:03.420 --> 00:27:07.900]  不過慘得來,最不慘,因爲有人聽他講的
[00:27:07.900 --> 00:27:12.100]  我注意你,我關心你,我想幫你
[00:27:12.100 --> 00:27:13.740]  你是不是有很多這些人呢?
[00:27:13.740 --> 00:27:16.340]  所以有些人說,如果你找到五個
[00:27:16.340 --> 00:27:18.180]  你就是幸福的人了
[00:27:18.180 --> 00:27:21.420]  我注意你,我關心你,我想幫你
[00:27:21.420 --> 00:27:24.380]  不是找警察,我注意你
[00:27:24.380 --> 00:27:28.220]  不是那些,是真的朋友
[00:27:28.220 --> 00:27:31.700]  當然你說,有個漏洞的
[00:27:31.700 --> 00:27:35.300]  就是最後一個字,我想幫你
[00:27:35.300 --> 00:27:39.380]  想而已,我不知道能不能幫到
[00:27:39.380 --> 00:27:42.420]  所以當你讀心理學,你就說朋友有兩種
[00:27:42.420 --> 00:27:45.580]  一種叫做感情朋友
[00:27:45.580 --> 00:27:48.980]  一種叫做實力朋友,是不同的
[00:27:48.980 --> 00:27:51.420]  感情朋友就是陪你哭
[00:27:51.420 --> 00:27:54.700]  你被人欺負,我幫你打他,那些是感情朋友
[00:27:54.700 --> 00:27:57.780]  比你更瘋狂的,那些是感情朋友
[00:27:57.780 --> 00:28:00.340]  實力朋友就不是了,你不明白
[00:28:00.340 --> 00:28:03.780]  我幫你查到,我認識那個人
[00:28:03.780 --> 00:28:05.740]  我幫你找那個資料回來
[00:28:05.740 --> 00:28:08.540]  他是很有資料的,不過
[00:28:08.540 --> 00:28:12.820]  通常這些實力朋友,多數是年紀大一點的
[00:28:12.820 --> 00:28:16.060]  比如老師,或者很忙碌
[00:28:16.060 --> 00:28:19.860]  他要幫很多人的,所以他不能給你那麼多時間
[00:28:19.860 --> 00:28:21.940]  他就不是你那個感情朋友
[00:28:21.940 --> 00:28:25.260]  天天都幫你擋箭牌,幫你打硬仗
[00:28:25.260 --> 00:28:28.540]  但問題是這個感情朋友,有時瘋得你叫他
[00:28:28.540 --> 00:28:32.420]  不要了,你不要那麼瘋狂,我不是那麼慘
[00:28:32.420 --> 00:28:35.140]  因爲他拿刀幫你斬人
[00:28:35.140 --> 00:28:37.420]  你不要搞這些東西
[00:28:37.420 --> 00:28:40.780]  所以有時你要分得很清楚
[00:28:40.780 --> 00:28:47.420]  感情加實力都一樣的人,真的不多
[00:28:47.420 --> 00:28:50.620]  你所謂有多少個呢?如果你今晚
[00:28:50.620 --> 00:28:53.900]  在今晚想一想,你覺得不多
[00:28:53.900 --> 00:28:58.100]  甚至會說以前有,但現在再不是了
[00:28:58.100 --> 00:29:00.900]  甚至說我現在困難度高了
[00:29:00.900 --> 00:29:04.900]  那個實力朋友已經不夠幫你幫我了
[00:29:04.900 --> 00:29:07.740]  你一定要去教會再找一個
[00:29:07.740 --> 00:29:11.580]  如果不是你的人生,終於走到無力
[00:29:11.580 --> 00:29:14.300]  你發現人生是很痛苦的東西
[00:29:14.300 --> 00:29:16.460]  很痛苦的東西
[00:29:16.460 --> 00:29:18.540]  但是這樣,這個聖經說
[00:29:18.540 --> 00:29:21.500]  我必定應允你,應承你
[00:29:21.500 --> 00:29:25.580]  鼓勵你,成爲你心的力量
[00:29:25.580 --> 00:29:29.940]  他給力量你,他的力量是高過你的力量
[00:29:29.940 --> 00:29:31.820]  幫你搞定
[00:29:31.820 --> 00:29:33.700]  這些應承你的人
[00:29:33.700 --> 00:29:37.300]  你第一個反應會問,多少錢
[00:29:37.300 --> 00:29:40.540]  很簡單,真的,專業的一定是
[00:29:40.540 --> 00:29:44.300]  很厲害的,但他回答你,我不跟他講錢
[00:29:44.300 --> 00:29:45.900]  第二個問題當然是
[00:29:45.900 --> 00:29:48.500]  你要我爲你做些什麼
[00:29:48.500 --> 00:29:49.780]  我怕拿到你的好處
[00:29:49.780 --> 00:29:51.780]  你要我還些什麼怎麼搞
[00:29:51.780 --> 00:29:54.860]  他說,不用,不用
[00:29:54.860 --> 00:29:56.700]  接着說,那我怎麼找到你
[00:29:56.700 --> 00:29:58.900]  不難了,電話挺好的
[00:29:58.900 --> 00:30:00.420]  這個你找到了
[00:30:00.420 --> 00:30:01.900]  如果不是你聽得那麼好
[00:30:01.900 --> 00:30:03.020]  你不懂得找他
[00:30:03.020 --> 00:30:06.460]  那就丟人了,丟人了,是吧,丟人了
[00:30:06.460 --> 00:30:08.940]  我曾經找過
[00:30:08.940 --> 00:30:11.820]  我找的情況很微妙
[00:30:11.820 --> 00:30:14.580]  很多人都找我幫忙
[00:30:14.580 --> 00:30:16.780]  很多很喜歡我的好朋友都問我
[00:30:16.780 --> 00:30:18.380]  義生,其實你有沒有煩惱
[00:30:18.380 --> 00:30:21.500]  你整天都幫人家
[00:30:21.500 --> 00:30:22.540]  我很小聲地告訴你
[00:30:22.540 --> 00:30:25.380]  我的煩惱就是你們這麼煩惱的東西
[00:30:25.380 --> 00:30:27.740]  其實你搞得我很煩
[00:30:27.740 --> 00:30:30.500]  但幸運一件事
[00:30:30.500 --> 00:30:32.140]  我懂得說一句話
[00:30:32.140 --> 00:30:35.580]  就是,我不是全部都幫到你的
[00:30:35.580 --> 00:30:36.780]  所以我很會說話
[00:30:36.780 --> 00:30:37.860]  我經常都說
[00:30:37.860 --> 00:30:40.060]  我幫到你的那些,我幫你
[00:30:40.060 --> 00:30:42.780]  你明白我說什麼嗎
[00:30:42.780 --> 00:30:45.260]  我幫到你的那些,我幫你
[00:30:45.260 --> 00:30:46.020]  第二是什麼
[00:30:46.020 --> 00:30:49.540]  如果你等到我可以的時間,我就幫你
[00:30:49.540 --> 00:30:51.780]  懂得說這兩句是天下無敵的
[00:30:51.780 --> 00:30:53.580]  是吧,我幫到你,我幫得到那些
[00:30:53.580 --> 00:30:55.580]  第二就是你等得我來
[00:30:55.580 --> 00:30:57.300]  我就做吧,這樣那些
[00:30:57.300 --> 00:31:00.340]  所以我永遠都很輕鬆,睡得着覺
[00:31:00.340 --> 00:31:01.940]  接着說,那是什麼意思
[00:31:01.940 --> 00:31:04.260]  我就說,還有
[00:31:04.260 --> 00:31:07.420]  你找一個20小時服務的地方
[00:31:07.420 --> 00:31:09.580]  找一個比我厲害的地方
[00:31:09.580 --> 00:31:10.700]  在哪裏
[00:31:10.700 --> 00:31:11.980]  你找耶穌
[00:31:11.980 --> 00:31:14.860]  啊,多好電話
[00:31:14.860 --> 00:31:16.220]  這個聖經說
[00:31:16.220 --> 00:31:18.740]  我呼求的日子
[00:31:18.740 --> 00:31:19.940]  我想問一下大家
[00:31:19.940 --> 00:31:21.980]  有多少人蔘加過訓練班
[00:31:21.980 --> 00:31:23.420]  是學叫救命的
[00:31:23.420 --> 00:31:25.460]  有沒有人蔘加過叫救命訓練班
[00:31:25.460 --> 00:31:27.140]  當然沒有,是吧
[00:31:27.140 --> 00:31:29.540]  是會說話的人都會叫救命的
[00:31:29.540 --> 00:31:31.660]  叫救命是不用學的
[00:31:31.660 --> 00:31:33.100]  到時候你叫就行了
[00:31:33.100 --> 00:31:35.420]  所以祈禱其實不用學的
[00:31:35.420 --> 00:31:37.860]  你當叫救命這樣說下去就行了
[00:31:37.860 --> 00:31:40.180]  所以你就pass的了
[00:31:40.180 --> 00:31:42.340]  我呼求的日子
[00:31:42.340 --> 00:31:47.060]  沒有說過你究竟是用過什麼形式
[00:31:47.060 --> 00:31:49.660]  什麼手續,沒有說這些
[00:31:49.660 --> 00:31:51.700]  是說你肯不肯去說
[00:31:51.700 --> 00:31:53.460]  你不肯,沒得救你
[00:31:53.460 --> 00:31:56.180]  但你肯的話,你說下去
[00:31:56.180 --> 00:31:58.100]  你說什麼話
[00:31:58.100 --> 00:31:59.860]  上帝是會聽的
[00:31:59.860 --> 00:32:01.780]  由四川話,上海話,什麼話都會聽
[00:32:01.780 --> 00:32:03.740]  是不用即時傳譯的
[00:32:03.740 --> 00:32:06.020]  你說天堂有這麼多傳譯的嗎
[00:32:06.020 --> 00:32:07.380]  不用擔心的
[00:32:07.380 --> 00:32:08.980]  叫得做神
[00:32:08.980 --> 00:32:12.420]  就是實得,否則就不是神的能力了
[00:32:12.420 --> 00:32:14.860]  所以想通了,覺得這樣不難
[00:32:14.860 --> 00:32:16.420]  是不難的
[00:32:16.420 --> 00:32:19.180]  不過我現在要說一個絕點的問題
[00:32:19.180 --> 00:32:21.540]  這個問題是什麼呢
[00:32:21.540 --> 00:32:23.340]  那個神
[00:32:23.340 --> 00:32:26.260]  譬如我自己,我自己做心理
[00:32:26.260 --> 00:32:28.620]  剛纔我有機會見到一個專家
[00:32:28.620 --> 00:32:30.180]  研究創造什麼的
[00:32:30.180 --> 00:32:32.620]  很好,你想想
[00:32:32.620 --> 00:32:34.500]  我們這個世界
[00:32:34.500 --> 00:32:35.500]  有很多人都說
[00:32:35.500 --> 00:32:36.780]  這個世界怎麼來的
[00:32:36.780 --> 00:32:39.340]  這個世界就這樣爆炸爆出來的
[00:32:39.340 --> 00:32:42.500]  我們以前全部是猴子來的
[00:32:42.500 --> 00:32:44.580]  你信不信這些
[00:32:44.580 --> 00:32:45.820]  你信這些就被人找了癟
[00:32:45.820 --> 00:32:48.020]  你這個阿爺是猴子
[00:32:48.020 --> 00:32:50.140]  那就是你被人找癟了
[00:32:50.140 --> 00:32:51.500]  但我問你呢
[00:32:51.500 --> 00:32:52.820]  我未必會回答
[00:32:52.820 --> 00:32:54.260]  但我可以告訴你
[00:32:54.260 --> 00:32:57.020]  我的學問告訴我
[00:32:57.020 --> 00:33:00.700]  如果你見到一朵花
[00:33:00.700 --> 00:33:01.620]  一朵花
[00:33:01.620 --> 00:33:04.300]  男人看花和女人看花是不同的
[00:33:04.300 --> 00:33:05.860]  男人看,譬如我看花
[00:33:05.860 --> 00:33:06.900]  看很久
[00:33:06.900 --> 00:33:09.820]  我都未必分得出是真是假的花
[00:33:09.820 --> 00:33:11.220]  最後要撕開才發現
[00:33:11.220 --> 00:33:13.020]  啊,原來是真的
[00:33:13.020 --> 00:33:14.180]  男人是這麼頓的
[00:33:14.180 --> 00:33:16.380]  女人就不是離遠看就說是假花
[00:33:16.380 --> 00:33:19.420]  我都不明白女人怎麼看得出是假花
[00:33:19.420 --> 00:33:23.020]  因爲花這麼精密
[00:33:23.020 --> 00:33:25.700]  花有很多種花的美
[00:33:25.700 --> 00:33:26.580]  每一種花
[00:33:26.580 --> 00:33:27.820]  你會看都有花
[00:33:27.820 --> 00:33:31.140]  所以看花展很多人都是給錢去看的
[00:33:31.140 --> 00:33:33.420]  如果你找一個世界爆出來
[00:33:33.420 --> 00:33:35.300]  美麗是怎麼來的呢
[00:33:35.300 --> 00:33:37.540]  如果沒有經過創造
[00:33:37.540 --> 00:33:40.220]  胡亂混在一起就踩出美麗呢
[00:33:40.220 --> 00:33:41.260]  不可能
[00:33:41.260 --> 00:33:43.260]  你試試坐飛機
[00:33:43.260 --> 00:33:45.180]  那些雲
[00:33:45.180 --> 00:33:46.900]  那些雲怎麼做出來呢
[00:33:46.900 --> 00:33:49.060]  每一塊都可以不同的
[00:33:49.060 --> 00:33:51.100]  你試過如果去澳洲
[00:33:51.100 --> 00:33:52.940]  坐飛機回香港
[00:33:52.940 --> 00:33:55.100]  你試試在窗口
[00:33:55.100 --> 00:33:56.780]  往下看
[00:33:56.780 --> 00:33:59.460]  淺咖啡色
[00:33:59.460 --> 00:34:01.980]  是沙漠
[00:34:01.980 --> 00:34:03.460]  你一路看
[00:34:03.460 --> 00:34:05.460]  唉,看得累
[00:34:05.460 --> 00:34:07.220]  閉上窗戶
