
[00:00:00.000 --> 00:00:05.520]  我猜想这可能是我有生以来第一次主持讲台的时候穿T恤
[00:16:49.480 --> 00:16:50.480]  使用一些契民
[00:16:50.480 --> 00:16:52.280]  上帝大大的使用他们
[00:16:52.280 --> 00:16:53.440]  他们就在那讨论
[00:16:53.440 --> 00:16:57.240]  为什么上帝使用这些人比使用我们更多
[00:16:57.240 --> 00:17:01.760]  使用一些圣徒比使用我们更多呢
[00:17:01.760 --> 00:17:04.400]  是因为他们更伟大吗
[00:17:04.400 --> 00:17:05.800]  更恩赐吗
[00:17:05.800 --> 00:17:06.680]  更优秀吗
[00:17:06.680 --> 00:17:08.720]  各位
[00:17:08.720 --> 00:17:09.120]  不是
[00:17:10.480 --> 00:17:16.360]  其实上帝使用那些比我们更需要上帝的人
[00:17:16.360 --> 00:17:23.800]  上帝通常会使用那些比我们更需要他的人
[00:17:23.800 --> 00:17:26.560]  紧紧的依靠他什么叫做伟大的圣徒
[00:17:26.560 --> 00:17:28.360]  什么叫做伟大的仆人
[00:17:28.360 --> 00:17:31.320]  不是那些比我们更有口才
[00:17:31.320 --> 00:17:32.240]  更有恩赐
[00:17:32.240 --> 00:17:35.120]  而是那些比我们更需要的耶稣
[00:17:35.120 --> 00:17:36.280]  更需要耶稣
[00:17:36.280 --> 00:17:41.800]  比我们更强烈的感受到我需要耶稣
[00:17:41.800 --> 00:17:43.800]  需要耶稣把我从罪恶当中
[00:17:43.800 --> 00:17:44.600]  败坏当中
[00:17:44.600 --> 00:17:45.400]  软弱当中
[00:17:45.400 --> 00:17:46.200]  不幸当中
[00:17:46.200 --> 00:17:49.000]  一切的疑惑当中拯救出来的人
[00:17:49.000 --> 00:17:52.680]  各位不怕我们内心有软弱
[00:17:52.680 --> 00:17:54.440]  不怕我们内心有疑惑
[00:17:54.440 --> 00:17:56.200]  不怕你性格上有缺陷
[00:17:56.200 --> 00:17:58.320]  但是你看到你的软弱
[00:17:58.320 --> 00:18:00.000]  你需要耶稣吗
[00:18:00.000 --> 00:18:02.720]  如果你承认你是个软弱的人
[00:18:02.720 --> 00:18:07.000]  如果你强烈的因着你的软弱去抓住耶稣
[00:18:07.000 --> 00:18:08.320]  说耶稣力量你
[00:18:08.320 --> 00:18:09.520]  我什么都不能做
[00:18:09.520 --> 00:18:10.200]  感谢主
[00:18:10.200 --> 00:18:11.320]  你知道吗
[00:18:11.320 --> 00:18:12.640]  上帝要使用你
[00:18:12.640 --> 00:18:14.400]  但问题就是在这里
[00:18:14.400 --> 00:18:17.080]  问题就是我们在这里太优秀了
[00:18:17.080 --> 00:18:18.520]  我们优秀到一个地步
[00:18:18.520 --> 00:18:18.920]  各位啊
[00:18:18.920 --> 00:18:20.680]  当然你不会说你不需要耶稣
[00:18:20.680 --> 00:18:24.480]  但是你并没有你自己想象的那样迫切的需要耶稣
[00:18:24.480 --> 00:18:26.920]  是吗
[00:18:26.920 --> 00:18:27.480]  是这样吗
[00:18:27.480 --> 00:18:31.960]  但是神护照什么样的人呢
[00:18:31.960 --> 00:18:33.920]  我们一起来读好吗
[00:18:33.920 --> 00:18:37.680]  弟兄们可见你们蒙昭的
[00:18:37.680 --> 00:18:40.760]  安着肉体有智慧的不多
[00:18:40.760 --> 00:18:42.600]  有能力的不多
[00:18:42.600 --> 00:18:45.080]  有尊贵的也不多
[00:18:45.080 --> 00:18:45.320]  是
[00:18:45.320 --> 00:18:56.160]  又拣选了世上软弱的叫那强壮的羞愧
[00:18:56.160 --> 00:19:00.840]  也拣选了世上卑贱的被人厌恶的
[00:19:00.840 --> 00:19:02.560]  以及那无有的
[00:19:02.560 --> 00:19:07.400]  为要废掉那有的是一切有血气的
[00:19:07.400 --> 00:19:12.880]  在神面前一个也不能自夸
[00:19:12.880 --> 00:19:16.160]  各位神就是拣选软弱的
[00:19:16.160 --> 00:19:18.200]  神就是拣选愚拙的
[00:19:18.200 --> 00:19:21.360]  神就是拣选那些无有的
[00:19:21.360 --> 00:19:23.640]  各位这是神做工的方式
[00:19:23.640 --> 00:19:28.240]  上帝绝对不会拣选一个汤姆克鲁斯来来完成这个任务
[00:19:28.240 --> 00:19:30.600]  恰恰相反
[00:19:30.600 --> 00:19:32.480]  就是我们这群凡夫俗子
[00:19:32.480 --> 00:19:34.600]  或者愿意承认我们的平凡
[00:19:34.600 --> 00:19:35.520]  我们的微小
[00:19:35.520 --> 00:19:38.560]  有的时候我挺怕的
[00:19:38.560 --> 00:19:39.000]  你知道吗
[00:19:39.000 --> 00:19:42.280]  在北美
[00:19:42.280 --> 00:19:43.400]  在Torrance
[00:19:43.400 --> 00:19:45.400]  我们是最大的华人教会
[00:19:45.400 --> 00:19:50.560]  我们不缺经济上
[00:19:50.560 --> 00:19:51.280]  在经济上
[00:19:51.280 --> 00:19:52.160]  在人数上
[00:19:52.160 --> 00:19:54.080]  我们都是一个不缺乏的
[00:19:54.080 --> 00:19:56.280]  但是这种的不缺乏
[00:19:56.280 --> 00:19:58.400]  让我们以为我们是属灵的汤姆克鲁斯
[00:19:58.400 --> 00:19:58.840]  你知道吗
[00:20:00.160 --> 00:20:02.480]  我们以为我们凭着自己可以do something
[00:20:02.480 --> 00:20:02.880]  为主
[00:20:02.880 --> 00:20:05.640]  各位
[00:20:05.640 --> 00:20:06.320]  we are nobody
[00:20:06.320 --> 00:20:12.880]  在基督教的信仰当中
[00:20:12.880 --> 00:20:14.840]  和我们东方的文化
[00:20:14.840 --> 00:20:18.200]  是有一个针锋相对的地方
[00:20:18.200 --> 00:20:20.960]  孔子在他的论语当中曾经说
[00:20:20.960 --> 00:20:22.520]  人能弘道
[00:20:22.520 --> 00:20:24.200]  非道弘人
[00:20:24.200 --> 00:20:24.920]  你知道什么意思吗
[00:20:24.920 --> 00:20:29.200]  孔子也是个传道的人
[00:20:29.200 --> 00:20:30.000]  对吧
[00:20:30.000 --> 00:20:30.920]  他把他的道
[00:20:30.920 --> 00:20:32.960]  他周游列国
[00:20:32.960 --> 00:20:34.560]  他周游列国在那里传道
[00:20:34.560 --> 00:20:35.560]  他说
[00:20:35.560 --> 00:20:36.960]  怎么样才能传道呢
[00:20:36.960 --> 00:20:39.000]  我应该是个高尚的人
[00:20:39.000 --> 00:20:40.120]  尊贵的人
[00:20:40.120 --> 00:20:41.800]  我是一个厉害的人
[00:20:41.800 --> 00:20:45.960]  所以我就能够把道弘扬出去
[00:20:45.960 --> 00:20:46.800]  但什么叫做
[00:20:46.800 --> 00:20:49.600]  但基督教不是人能弘道
[00:20:49.600 --> 00:20:52.000]  基督教是道能弘人
[00:20:52.000 --> 00:20:55.280]  是耶稣基督的福音本身是拯救的大能
[00:20:55.280 --> 00:20:56.200]  我们是什么
[00:20:56.200 --> 00:20:57.200]  毋庸的契民
[00:20:57.200 --> 00:20:58.120]  毋庸的仆人
[00:21:01.000 --> 00:21:06.480]  神从来不是找一群
[00:21:06.480 --> 00:21:08.720]  这个世界上最优秀的
[00:21:08.720 --> 00:21:09.360]  最有能力
[00:21:09.360 --> 00:21:10.400]  最有口才的说
[00:21:10.400 --> 00:21:10.720]  嘿
[00:21:10.720 --> 00:21:12.680]  你们替我完成这大使命
[00:21:12.680 --> 00:21:14.200]  恰恰相反
[00:21:14.200 --> 00:21:16.640]  上帝常常捐献那些平凡的
[00:21:16.640 --> 00:21:17.240]  卑微的
[00:21:17.240 --> 00:21:17.840]  软弱的
[00:21:17.840 --> 00:21:18.800]  不起眼的
[00:21:18.800 --> 00:21:21.040]  甚至内心当中还带着疑惑的人
[00:21:21.040 --> 00:21:25.600]  你记不记得当耶稣呼召
[00:21:25.600 --> 00:21:30.680]  拣选这些门徒打鱼的收税的
[00:21:30.680 --> 00:21:31.320]  各位
[00:21:31.320 --> 00:21:32.920]  耶稣并不是说
[00:21:32.920 --> 00:21:34.440]  我看到你是个潜力股
[00:21:34.440 --> 00:21:41.480]  我看到你将来有得人如得鱼的潜力
[00:21:41.480 --> 00:21:41.960]  不是的
[00:21:41.960 --> 00:21:43.920]  他说
[00:21:43.920 --> 00:21:44.840]  我呼召你们来
[00:21:44.840 --> 00:21:46.840]  你们负责来
[00:21:46.840 --> 00:21:49.920]  我负责赐给你们智慧
[00:21:49.920 --> 00:21:51.000]  权柄能力
[00:21:51.000 --> 00:21:55.160]  耶和华的热心要成就他的使命
[00:21:55.160 --> 00:21:55.680]  阿门
[00:21:55.680 --> 00:22:01.120]  其实我这次去CCM最让我触动的
[00:22:01.120 --> 00:22:02.720]  最让我意难平的
[00:22:02.720 --> 00:22:05.400]  直到今天我都没有办法完全消化的一件事
[00:22:05.400 --> 00:22:06.760]  我在小组当中有分享
[00:22:06.760 --> 00:22:09.760]  我们去一间教会
[00:22:09.760 --> 00:22:12.080]  一间台湾的教会叫喜乐教会
[00:22:12.080 --> 00:22:15.240]  你知道他们拆派了一个宣教士是什么人吗
[00:22:15.240 --> 00:22:15.880]  去北非
[00:22:15.880 --> 00:22:17.760]  我不提那个国家的名字了
[00:22:17.760 --> 00:22:20.320]  一个穆斯林国家
[00:22:20.320 --> 00:22:22.760]  他拆派了一个自闭症患者
[00:22:24.640 --> 00:22:25.400]  自闭症
[00:22:25.400 --> 00:22:28.320]  为了宣教大会
[00:22:28.320 --> 00:22:29.600]  他录了一段音
[00:22:29.600 --> 00:22:31.680]  然后在我们的宣教大会当中播放
[00:22:31.680 --> 00:22:34.040]  你一听他的事
[00:22:34.040 --> 00:22:36.080]  他他讲中文都都讲不溜
[00:22:36.080 --> 00:22:36.520]  对吧
[00:22:36.520 --> 00:22:37.440]  记得吗
[00:22:37.440 --> 00:22:38.160]  他讲中文
[00:22:38.160 --> 00:22:41.120]  你一听到他就是一个有问题的
[00:22:41.120 --> 00:22:42.920]  他他不是一个正常人类
[00:22:42.920 --> 00:22:48.200]  他他说话都说不利索
[00:22:48.200 --> 00:22:50.320]  各位他可以成为宣教士吗
[00:22:52.160 --> 00:22:56.360]  这真的对我来说是很大的一个一个一个一个一个冲击
[00:22:56.360 --> 00:22:59.080]  我们一直想说
[00:22:59.080 --> 00:23:00.760]  我们要把最优秀的拆派出去
[00:23:00.760 --> 00:23:02.840]  优秀到一个地步
[00:23:02.840 --> 00:23:04.840]  你才能成为宣教士
[00:23:04.840 --> 00:23:09.640]  他们怎么能够把一个年轻的自闭症患者拆派到工厂去呢
[00:23:09.640 --> 00:23:10.880]  那么难的地方
[00:23:10.880 --> 00:23:12.640]  李永慈妹
[00:23:12.640 --> 00:23:17.680]  我越来越其实无论是幕会
[00:23:17.680 --> 00:23:18.800]  无论是宣教
[00:23:18.800 --> 00:23:21.360]  我自己越来越意识到一件事
[00:23:21.360 --> 00:23:22.280]  坦白说
[00:23:22.280 --> 00:23:26.880]  其实一个人能够接受福音
[00:23:26.880 --> 00:23:28.720]  一个人能够重生得救
[00:23:28.720 --> 00:23:32.640]  和咱没什么太大关系
[00:23:32.640 --> 00:23:34.040]  其实是圣灵的工作
[00:23:34.040 --> 00:23:40.880]  我觉得说传道人就好像或者宣教士就好像是一个媒人
[00:23:40.880 --> 00:23:42.560]  做媒的拿着照片
[00:23:42.560 --> 00:23:44.880]  拿着资料去帮人家相亲
[00:23:44.880 --> 00:23:46.280]  去帮人家做媒
[00:23:46.280 --> 00:23:50.880]  但这个媒做不做的成和这个媒人没有太大关系
[00:23:51.800 --> 00:23:57.360]  取决于那个人有没有被对方所打动
[00:23:57.360 --> 00:23:59.040]  有没有感受到爱
[00:23:59.040 --> 00:24:02.400]  被这个爱所征服
[00:24:02.400 --> 00:24:06.120]  而这一切都是传道人和宣教士没有办法做到的
[00:24:06.120 --> 00:24:08.720]  而是圣灵的工作
[00:24:08.720 --> 00:24:10.800]  只有圣灵能够让一个人打开心门
[00:24:10.800 --> 00:24:14.080]  只有圣灵能够让一个灵魂重生得救
[00:24:14.080 --> 00:24:15.360]  我们呢
[00:24:15.360 --> 00:24:17.160]  我们就是要顺服
[00:24:17.160 --> 00:24:19.200]  我们就是要回应主的护照
[00:24:21.320 --> 00:24:22.000]  为什么
[00:24:22.000 --> 00:24:24.360]  我今天读经文的时候多读了一节
[00:24:24.360 --> 00:24:26.480]  读了十一节
[00:24:26.480 --> 00:24:27.800]  读了第十节
[00:24:27.800 --> 00:24:29.480]  第十节那里说
[00:24:29.480 --> 00:24:31.680]  耶稣对他们说不要怕
[00:24:31.680 --> 00:24:34.280]  他们是那些妇女
[00:24:34.280 --> 00:24:36.560]  那些妇女先见证了耶稣的复活
[00:24:36.560 --> 00:24:37.320]  对吧
[00:24:37.320 --> 00:24:38.400]  然后不要怕
[00:24:38.400 --> 00:24:39.160]  让他们做一件事
[00:24:39.160 --> 00:24:40.000]  干什么事呢
[00:24:40.000 --> 00:24:41.520]  你们去告诉我的弟兄
[00:24:41.520 --> 00:24:44.120]  就是告诉这十一个门徒们使徒们
[00:24:44.120 --> 00:24:45.720]  叫他们往加利利去
[00:24:45.720 --> 00:24:46.840]  在那怎么样
[00:24:46.840 --> 00:24:50.720]  不要见我
[00:24:50.720 --> 00:24:52.400]  让他们往加利利去
[00:24:52.400 --> 00:24:54.920]  各位
[00:24:54.920 --> 00:24:57.320]  到了第十六节
[00:24:57.320 --> 00:24:58.240]  他们去了没有啊
[00:24:58.240 --> 00:25:00.640]  他们就去了
[00:25:00.640 --> 00:25:04.680]  他们去了
[00:25:04.680 --> 00:25:06.000]  其实他们是有疑惑的
[00:25:06.000 --> 00:25:07.440]  有挣扎的
[00:25:07.440 --> 00:25:08.480]  有软弱
[00:25:08.480 --> 00:25:10.520]  但他们还是去了
[00:25:10.520 --> 00:25:11.600]  然后再接下来呢
[00:25:11.600 --> 00:25:14.520]  十九节呢
[00:25:14.520 --> 00:25:15.400]  你们要去
[00:25:15.400 --> 00:25:17.720]  往哪里去
[00:25:17.720 --> 00:25:19.320]  往地级去
[00:25:19.320 --> 00:25:20.320]  往普天下去
[00:25:21.680 --> 00:25:22.320]  各位
[00:25:22.320 --> 00:25:24.040]  这群软弱的人
[00:25:24.040 --> 00:25:25.440]  他们虽然软弱
[00:25:25.440 --> 00:25:27.920]  但是他们并不是悖逆的
[00:25:27.920 --> 00:25:30.200]  他们在他们的困惑和挣扎当中
[00:25:30.200 --> 00:25:32.240]  仍然选择顺服
[00:25:32.240 --> 00:25:35.680]  仍然选择把自己交出去
[00:25:35.680 --> 00:25:37.120]  他们先去加利利
[00:25:37.120 --> 00:25:40.280]  然后才能够领受往普天下去的使命
[00:25:40.280 --> 00:25:41.400]  你不去加利利
[00:25:41.400 --> 00:25:44.000]  怎么去普天下呢
[00:25:44.000 --> 00:25:44.320]  各位
[00:25:44.320 --> 00:25:45.760]  我们在小世上中心
[00:25:45.760 --> 00:25:47.240]  上帝把大事给我们
[00:25:47.240 --> 00:25:50.040]  不是吗
[00:25:51.720 --> 00:25:54.360]  我们在静处
[00:25:54.360 --> 00:25:57.720]  在我们的本地本族附加传福音
[00:25:57.720 --> 00:26:00.200]  神就差派我们往更远的地方去
[00:26:00.200 --> 00:26:04.640]  我今天要加快速度
[00:26:04.640 --> 00:26:09.960]  为什么这段经文叫做大使命
[00:26:09.960 --> 00:26:13.680]  因为这段经文的格局很大
[00:26:13.680 --> 00:26:15.160]  中文有点读不出来
[00:26:15.160 --> 00:26:20.320]  这段经文的框架很大
[00:26:20.320 --> 00:26:21.640]  其实在原文当中
[00:26:21.640 --> 00:26:25.040]  有四个一模一样的四个副词
[00:26:25.040 --> 00:26:27.240]  你可以翻译成所有
[00:26:27.240 --> 00:26:29.920]  在希腊文当中
[00:26:29.920 --> 00:26:31.080]  你可以翻译成所有
[00:26:31.080 --> 00:26:32.360]  你可以翻译成完全
[00:26:32.360 --> 00:26:33.560]  你可以翻译成一切
[00:26:33.560 --> 00:26:35.440]  你可以翻译成全然
[00:26:35.440 --> 00:26:37.360]  就是表达全部的一个意思
[00:26:37.360 --> 00:26:40.200]  就是这个意思
[00:26:40.200 --> 00:26:48.760]  这个词在我们的中文圣经当中
[00:26:48.760 --> 00:26:51.000]  只有一处翻译成所有
[00:26:51.000 --> 00:26:52.640]  天上地下什么
[00:26:52.640 --> 00:26:54.880]  所有的全民就是用这个词
[00:26:54.880 --> 00:26:56.200]  然后第二处
[00:26:56.200 --> 00:26:57.960]  其实你们已经看到PPT了
[00:26:57.960 --> 00:27:00.960]  什么中文翻译成万民
[00:27:00.960 --> 00:27:03.760]  其实是所有的民
[00:27:03.760 --> 00:27:04.680]  然后还有什么呢
[00:27:04.680 --> 00:27:08.560]  凡我所吩咐你们的
[00:27:08.560 --> 00:27:10.520]  其实这里翻译不出来
[00:27:10.520 --> 00:27:15.160]  凡我所吩咐你都教训他们遵守
[00:27:15.160 --> 00:27:20.080]  就是凡都这个也是所有的教训
[00:27:20.080 --> 00:27:20.920]  然后呢
[00:27:20.920 --> 00:27:22.280]  最后一个更看不出来了
[00:27:22.280 --> 00:27:25.520]  他说我就常与你们同在直到世界的末了
[00:27:25.520 --> 00:27:28.640]  这个常其实就是我直到世界末了
[00:27:28.640 --> 00:27:30.040]  所有的时间
[00:27:30.040 --> 00:27:33.640]  每时每刻我都跟你们在一起
[00:27:33.640 --> 00:27:34.680]  其实这个大使命
[00:27:34.680 --> 00:27:36.480]  好大的
[00:27:36.480 --> 00:27:38.880]  好大的
[00:27:38.880 --> 00:27:41.400]  我们中文翻译不出来
[00:27:41.400 --> 00:27:42.640]  各位弟兄姊妹
[00:27:42.640 --> 00:27:47.440]  但是我是觉得其实在进入这四个所有之前
[00:27:47.440 --> 00:27:49.360]  还暗藏了一个所有
[00:27:49.360 --> 00:27:50.680]  我问大家一个问题
[00:27:50.680 --> 00:27:52.560]  请问大使命到底是给谁的
[00:27:52.560 --> 00:27:56.040]  阿们
[00:27:56.040 --> 00:28:01.840]  但你知道教会的荒凉就会在教会中产生一种心态
[00:28:01.840 --> 00:28:05.280]  大使命是给传道人
[00:28:05.280 --> 00:28:07.840]  或者说产生一种心态
[00:28:07.840 --> 00:28:10.520]  大使命是给宣教机构的
[00:28:12.440 --> 00:28:14.200]  大使命是给机构的
[00:28:14.200 --> 00:28:16.920]  是给全世界的那些人的
[00:28:16.920 --> 00:28:19.120]  那弟兄姊妹这种观念
[00:28:19.120 --> 00:28:27.040]  对于对整个大使命的这种的误解导致教会的使命渐渐被抽空
[00:28:27.040 --> 00:28:29.640]  导致教会变成了一个内向化
[00:28:29.640 --> 00:28:33.160]  内卷化的一个一个俱乐部式的存在
[00:28:33.160 --> 00:28:35.000]  因为如果今天在你的小组
[00:28:35.000 --> 00:28:35.960]  在你的教会当中
[00:28:35.960 --> 00:28:37.840]  弟兄姊妹非常的彼此相爱
[00:28:37.840 --> 00:28:39.320]  常常约着一起吃饭
[00:28:39.320 --> 00:28:40.200]  一起看电影
[00:28:40.200 --> 00:28:41.640]  分享好东西
[00:28:41.640 --> 00:28:42.800]  甚至在生病的时候
[00:28:42.800 --> 00:28:45.640]  彼此关心问候爱的如交似气
[00:28:45.640 --> 00:28:46.840]  请问这好不好
[00:28:46.840 --> 00:28:49.560]  是好事对吧
[00:28:49.560 --> 00:28:51.000]  是好事对吧
[00:28:51.000 --> 00:28:53.760]  但是我们相爱到一个地步
[00:28:53.760 --> 00:28:55.200]  谁也离不开谁
[00:28:55.200 --> 00:28:56.560]  永远在一起
[00:28:56.560 --> 00:28:57.640]  一直在一起
[00:28:57.640 --> 00:28:58.560]  就在这里
[00:28:58.560 --> 00:29:01.160]  各位啊
[00:29:01.160 --> 00:29:04.640]  你知道有的时候人和人之间的爱
[00:29:04.640 --> 00:29:06.200]  爱到一个地步的时候
[00:29:06.200 --> 00:29:09.920]  就拦阻了我们去活出那更大的爱
[00:29:11.640 --> 00:29:12.160]  对吧
[00:29:12.160 --> 00:29:22.840]  对不起
[00:29:22.840 --> 00:29:24.600]  我落了一张PPT
[00:29:24.600 --> 00:29:26.120]  有一位认识的神学家
[00:29:26.120 --> 00:29:27.640]  神学家叫做
[00:29:27.640 --> 00:29:30.960]  Emil Bruno
[00:29:30.960 --> 00:29:34.440]  他是在上个世纪初
[00:29:34.440 --> 00:29:35.960]  1931年的时候
[00:29:35.960 --> 00:29:37.800]  他写了一本很有名的书
[00:29:37.800 --> 00:29:39.720]  叫做《神的话》
[00:29:39.720 --> 00:29:40.560]  在世界当中
[00:29:40.560 --> 00:29:42.120]  他说过这样的一句话
[00:29:42.120 --> 00:29:42.920]  他说
[00:29:42.920 --> 00:29:46.840]  The church exists by mission
[00:29:46.840 --> 00:29:50.480]  just as a fire exists by burning
[00:29:50.480 --> 00:29:55.280]  教会是因使命而存在
[00:29:55.280 --> 00:30:00.800]  正好像火焰是因着燃烧而存在
[00:30:00.800 --> 00:30:02.800]  后面其实他还有一句话
[00:30:02.800 --> 00:30:04.800]  Where there is no mission
[00:30:04.800 --> 00:30:06.840]  there is no church
[00:30:06.840 --> 00:30:10.000]  各位啊
[00:30:10.000 --> 00:30:11.560]  哪里没有使命
[00:30:11.560 --> 00:30:14.520]  其实教会就名存实亡
[00:30:14.520 --> 00:30:16.960]  你在里面再相爱
[00:30:16.960 --> 00:30:18.080]  在你好我好
[00:30:18.080 --> 00:30:19.320]  大家好
[00:30:19.320 --> 00:30:20.640]  他说
[00:30:20.640 --> 00:30:22.960]  教会的本质已经被抽空了
[00:30:22.960 --> 00:30:24.760]  咏慈妹
[00:30:24.760 --> 00:30:26.000]  我们这一群罪人
[00:30:26.000 --> 00:30:28.600]  荆棘的生命
[00:30:28.600 --> 00:30:30.160]  像荆棘一样
[00:30:30.160 --> 00:30:30.800]  但是各位
[00:30:30.800 --> 00:30:33.600]  借着宣教
[00:30:33.600 --> 00:30:36.200]  圣灵的火要烧在我们中间
[00:30:36.200 --> 00:30:39.560]  我们要成为好像摩西所看见的那个大异象
[00:30:39.560 --> 00:30:41.560]  焚而不毁的荆棘
[00:30:41.560 --> 00:30:47.480]  各位大使命不是教会
[00:30:47.480 --> 00:30:50.400]  许多的施工当中的一个项目
[00:30:50.400 --> 00:30:52.880]  大使命本身塑造了教会
[00:30:52.880 --> 00:30:56.720]  大使命本身定义了什么是教会
[00:30:56.720 --> 00:31:00.400]  这不是给当时的十一个门徒的护照
[00:31:00.400 --> 00:31:03.840]  这不是单单给今天的牧师传道人宣教士的护照
[00:31:03.840 --> 00:31:06.400]  这是给所有基督徒
[00:31:06.400 --> 00:31:07.040]  As long as
[00:31:07.040 --> 00:31:08.040]  你只要受洗
[00:31:08.040 --> 00:31:09.520]  你只要是一个基督徒
[00:31:09.520 --> 00:31:11.200]  今天这就是向着你的护照
[00:31:11.200 --> 00:31:14.400]  各位丁慈妹
[00:31:14.400 --> 00:31:16.640]  我其实想问大家一个问题
[00:31:16.640 --> 00:31:18.040]  你想想看
[00:31:18.040 --> 00:31:19.120]  为什么
[00:31:19.120 --> 00:31:20.800]  为什么你信主的那一天
[00:31:20.800 --> 00:31:24.480]  没有被主立刻接走
[00:31:24.480 --> 00:31:26.360]  你重生得救的那一天之后
[00:31:26.360 --> 00:31:28.800]  你还继续的活在地上
[00:31:28.800 --> 00:31:33.520]  如果你真的相信与主同在好的无比
[00:31:33.520 --> 00:31:35.040]  为什么你不祷告求神
[00:31:35.040 --> 00:31:35.480]  主啊
[00:31:35.480 --> 00:31:36.080]  我得救了
[00:31:36.080 --> 00:31:36.920]  我受洗了
[00:31:36.920 --> 00:31:38.720]  那今天你就直接带我回家好了
[00:31:39.640 --> 00:31:41.080]  有这样做这样祷告的吗
[00:31:41.080 --> 00:31:42.320]  没有是吧
[00:31:42.320 --> 00:31:44.120]  你今天还活在地上
[00:31:44.120 --> 00:31:46.120]  那我们的人生的最高使命
[00:31:46.120 --> 00:31:48.840]  其实就是马太福音第28章18节
[00:31:48.840 --> 00:31:54.760]  对任何一个真正意义上重生得救的基督徒而言
[00:31:54.760 --> 00:32:00.680]  没有再也没有比这一节圣经更高的目的了
[00:32:00.680 --> 00:32:01.720]  其他的人生目的
[00:32:01.720 --> 00:32:03.760]  你当然有现阶段的人生目的
[00:32:03.760 --> 00:32:04.400]  对吧
[00:32:04.400 --> 00:32:05.640]  其他的人生目的
[00:32:05.640 --> 00:32:09.840]  读书工作吃喝旅游
[00:32:09.840 --> 00:32:11.360]  这些不是坏事
[00:32:11.360 --> 00:32:16.880]  但是这些必须被最高的目的所引导
[00:32:16.880 --> 00:32:20.680]  被最高的使命为最高的使命去服务
[00:32:20.680 --> 00:32:26.200]  如果你说我刚才说的这些事是独立存在的
[00:32:26.200 --> 00:32:30.720]  是不是在这个使命的影响和控制之下的
[00:32:30.720 --> 00:32:32.160]  我让我这样说
[00:32:32.160 --> 00:32:33.760]  这些的目的就不合法
[00:32:34.800 --> 00:32:36.040]  在上帝的眼中
[00:32:36.040 --> 00:32:38.160]  这就是不当的人生目标
[00:32:38.160 --> 00:32:41.480]  所以你应该这么祷告
[00:32:41.480 --> 00:32:42.880]  你敢不敢这么祷告
[00:32:42.880 --> 00:32:43.560]  主啊
[00:32:43.560 --> 00:32:45.320]  要么你改变我
[00:32:45.320 --> 00:32:47.920]  让我以你的使命为我的人生目标
[00:32:47.920 --> 00:32:48.480]  要么
[00:32:48.480 --> 00:32:48.840]  要么
[00:32:48.840 --> 00:32:50.480]  你现在就接我回天家
[00:32:50.480 --> 00:32:51.440]  敢吗
[00:32:51.440 --> 00:32:51.880]  敢不敢
[00:32:51.880 --> 00:32:53.760]  不敢啊
[00:32:53.760 --> 00:32:54.400]  什么时候敢
[00:32:54.400 --> 00:32:55.360]  什么时候就要回复信
[00:32:55.360 --> 00:33:01.440]  在英国有一位叫做约翰诺克斯的
[00:33:01.440 --> 00:33:02.440]  他就是这么祷告的
[00:33:02.440 --> 00:33:06.720]  他被那个血腥玛丽女王所迫害
[00:33:06.720 --> 00:33:08.840]  逃到日内瓦
[00:33:08.840 --> 00:33:09.840]  后来伸护照他
[00:33:09.840 --> 00:33:11.160]  他回到英国的时候
[00:33:11.160 --> 00:33:14.960]  他在坐船回到苏格兰的时候
[00:33:14.960 --> 00:33:16.080]  他在回程的路上
[00:33:16.080 --> 00:33:17.120]  他这么祷告
[00:33:17.120 --> 00:33:18.400]  他说主啊
[00:33:18.400 --> 00:33:22.240]  要么你把苏格兰给我
[00:33:22.240 --> 00:33:24.520]  要么你把我带回去见你
[00:33:24.520 --> 00:33:26.520]  换句话说
[00:33:26.520 --> 00:33:28.040]  他回苏格兰不是买房子
[00:33:28.040 --> 00:33:31.600]  他回苏格兰不是找工作
[00:33:31.600 --> 00:33:35.520]  甚至他回苏格兰不是要建立一个百人千人教会
[00:33:35.520 --> 00:33:37.160]  他回去只有一个目的
[00:33:37.160 --> 00:33:40.600]  要么让苏格兰借着我归向主
[00:33:40.600 --> 00:33:41.960]  要么
[00:33:41.960 --> 00:33:43.360]  要么船沉了算了
[00:33:43.360 --> 00:33:45.080]  我干嘛回去啊
[00:33:45.080 --> 00:33:50.360]  无论你今天从事什么职业
[00:33:50.360 --> 00:33:54.320]  无论你在这个地上如何含辛茹苦的工作
[00:33:54.320 --> 00:33:55.320]  学习生活
[00:33:55.320 --> 00:33:58.480]  今天你成为基督徒的时候
[00:33:58.480 --> 00:34:01.480]  你唯一人生的目的就是领人归诸
[00:34:02.080 --> 00:34:04.080]  就好像彼得前书二章
[00:34:04.080 --> 00:34:07.040]  那里所说的
[00:34:07.040 --> 00:34:08.600]  我念给大家
[00:34:08.600 --> 00:34:09.400]  二章九节
[00:34:09.400 --> 00:34:11.120]  唯有你们是被拣选的族类
[00:34:11.120 --> 00:34:12.160]  是有君尊的祭祀
[00:34:12.160 --> 00:34:13.440]  是圣洁的国度
[00:34:13.440 --> 00:34:14.480]  是属神的子民
[00:34:14.480 --> 00:34:15.480]  怎么样
