
[00:00:00.000 --> 00:00:03.640]  我們就開始今天的《查經》
[00:17:41.440 --> 00:17:42.640]  大家在筆記裡面
[00:17:42.640 --> 00:17:44.640]  就看到我們列了很多篇詩篇出來
[00:17:44.640 --> 00:17:46.140]  你就來對照
[00:17:46.140 --> 00:17:47.540]  是很相似的
[00:17:47.540 --> 00:17:50.840]  他們在歷史之中是一個很重要的時刻
[00:17:50.840 --> 00:17:54.140]  是顯出神的屬性和拯救
[00:17:54.140 --> 00:17:57.640]  因為這樣對神有更大的確信
[00:17:57.640 --> 00:18:01.140]  哇 昔日埃及有這麼大的強國
[00:18:01.140 --> 00:18:03.340]  但是神也可以給我們有力量
[00:18:03.340 --> 00:18:05.940]  離開了他們的克制
[00:18:05.940 --> 00:18:07.440]  好了 在抗野
[00:18:07.440 --> 00:18:10.140]  我們經歷到神的眷顧
[00:18:10.140 --> 00:18:13.340]  在紅海我們前無去路 後有追兵
[00:18:13.340 --> 00:18:14.840]  我們打算死定了
[00:18:14.840 --> 00:18:17.040]  但是神又為我們開出路
[00:18:17.040 --> 00:18:18.940]  甚至水淹七軍
[00:18:18.940 --> 00:18:23.140]  使埃及的強軍在紅海淹死了
[00:18:23.140 --> 00:18:24.540]  神拯救我們
[00:18:24.540 --> 00:18:28.140]  今天我們雖然好像在困境當中
[00:18:28.140 --> 00:18:29.840]  但是我們仍然相信
[00:18:29.840 --> 00:18:33.640]  神是會眷顧和保守的
[00:18:33.640 --> 00:18:37.640]  接著在這個過程當中
[00:18:37.640 --> 00:18:39.840]  我們逐項逐項看
[00:18:39.840 --> 00:18:41.940]  第九到第十節
[00:18:41.940 --> 00:18:46.640]  我們看到神怎樣眷顧他們的苦情
[00:18:46.640 --> 00:18:47.940]  第九節
[00:18:47.940 --> 00:18:52.040]  他說 你曾看見我們列祖在埃及所受的困苦
[00:18:52.040 --> 00:18:55.940]  誰聽他們在紅海邊的哀求
[00:18:55.940 --> 00:18:57.640]  就施行神職歧視
[00:18:57.640 --> 00:18:59.840]  在法老和他一切臣僕
[00:18:59.840 --> 00:19:02.240]  並在他國中的眾民身上
[00:19:02.240 --> 00:19:03.740]  你有得了名聲
[00:19:03.740 --> 00:19:05.040]  正如今天一樣
[00:19:05.040 --> 00:19:09.240]  因為你知道他們向我們列祖行狂傲事
[00:19:09.240 --> 00:19:10.540]  這裡看到
[00:19:10.540 --> 00:19:14.740]  他說 神 你看到我們的苦情
[00:19:14.740 --> 00:19:17.740]  也聽到我們的哀求
[00:19:17.740 --> 00:19:19.740]  今天就是看著我們
[00:19:19.740 --> 00:19:22.840]  知道我們的困境是怎樣的
[00:19:22.840 --> 00:19:26.840]  接著神就開路拯救他們
[00:19:26.840 --> 00:19:28.440]  剛才我說過
[00:19:28.440 --> 00:19:31.040]  他們面對著埃及
[00:19:31.040 --> 00:19:32.840]  後來他們反悔
[00:19:32.840 --> 00:19:35.240]  派軍兵去追殺他們的時候
[00:19:35.240 --> 00:19:37.240]  還有戰車
[00:19:37.240 --> 00:19:38.940]  到了紅海的時候怎麼辦
[00:19:38.940 --> 00:19:39.840]  第十一節
[00:19:39.840 --> 00:19:44.040]  你又在我們列祖面前把海分開
[00:19:44.040 --> 00:19:46.040]  其他問題都沒有問題的, 請大家繼續關注。
[00:19:46.040 --> 00:19:54.530]  「他們在海中行走乾地 將追趕他們的人拋在深海 如石頭拋在大水中」
[00:19:54.530 --> 00:19:58.530]  有沒有留意到那種奇妙 水分開了
[00:19:58.530 --> 00:20:01.530]  海床其實是泥濘滿佈的
[00:20:01.530 --> 00:20:06.530]  你踩下去的時候 泥足是深陷的
[00:20:06.530 --> 00:20:09.530]  很難拔出來 走得很辛苦的
[00:20:09.530 --> 00:20:12.530]  但是神的神蹟奇妙度是怎麼樣呢
[00:20:12.530 --> 00:20:15.530]  海床竟然是硬地
[00:20:15.530 --> 00:20:19.530]  讓他們可以很容易走過
[00:20:19.530 --> 00:20:23.530]  我也有一點思想上的轉變
[00:20:23.530 --> 00:20:27.530]  我發現我看到兩個孫女 為什麼經常穿水鞋呢
[00:20:27.530 --> 00:20:29.530]  沒有下雨為什麼會穿水鞋呢
[00:20:29.530 --> 00:20:31.530]  或者跟我說 沒有啊
[00:20:31.530 --> 00:20:33.530]  有時候會跟他們去公園
[00:20:33.530 --> 00:20:35.530]  他們會踩那些草地
[00:20:35.530 --> 00:20:38.530]  草地有很多泥 濕濕的
[00:20:38.530 --> 00:20:40.530]  所以整個腳都是泥
[00:20:40.530 --> 00:20:43.530]  如果穿普通鞋就很難洗
[00:20:43.530 --> 00:20:45.530]  但是穿水鞋因為塑膠
[00:20:45.530 --> 00:20:48.530]  水一沖 就可以沖到了
[00:20:48.530 --> 00:20:50.530]  我現在又明白了
[00:20:50.530 --> 00:20:53.530]  所以你留意到 原來神就賜福給他們
[00:20:53.530 --> 00:20:57.530]  讓他們來大海開路 拯救他們
[00:20:57.530 --> 00:20:59.530]  還有什麼呢
[00:20:59.530 --> 00:21:01.530]  就是保護引導他們
[00:21:01.530 --> 00:21:03.530]  第十二節
[00:21:03.530 --> 00:21:06.530]  「並且白晝用雲柱引導他們
[00:21:06.530 --> 00:21:09.530]  黑夜用火柱照亮他們當行的路」
[00:21:09.530 --> 00:21:11.530]  他們在抗夜的時候
[00:21:11.530 --> 00:21:13.530]  晚上很黑
[00:21:13.530 --> 00:21:15.530]  所以有火柱的出現
[00:21:15.530 --> 00:21:20.530]  於是晚上也有光
[00:21:20.530 --> 00:21:22.530]  可以來做事
[00:21:22.530 --> 00:21:25.530]  英國現在的電費特別是4月1日
[00:21:25.530 --> 00:21:28.530]  加價了 都很慘的
[00:21:28.530 --> 00:21:30.530]  所以節省就節省
[00:21:30.530 --> 00:21:32.530]  也不要開這麼多燈 如果沒什麼需要
[00:21:32.530 --> 00:21:36.530]  但是原來那時候他們有免費的光
[00:21:36.530 --> 00:21:38.530]  來照耀 多寶貴啊
[00:21:38.530 --> 00:21:40.530]  還有
[00:21:40.530 --> 00:21:42.530]  雲柱
[00:21:42.530 --> 00:21:44.530]  我不知道你有沒有去過中東的地方
[00:21:44.530 --> 00:21:48.530]  我每一年都會帶隊去以色列
[00:21:48.530 --> 00:21:51.530]  或者去普爾奇
[00:21:51.530 --> 00:21:53.530]  看洩露的七教會
[00:21:53.530 --> 00:21:56.530]  當然這兩年因為COVID的緣故
[00:21:56.530 --> 00:21:58.530]  我都很寢窩待嘆
[00:21:58.530 --> 00:22:00.530]  我都很想快點再帶領子妹去
[00:22:00.530 --> 00:22:02.530]  因為我都很想去旅行
[00:22:02.530 --> 00:22:03.530]  但是你有沒有留意到
[00:22:03.530 --> 00:22:05.530]  當我帶隊去旅行的時候
[00:22:05.530 --> 00:22:07.530]  我是特別嚇那個的 為什麼呢
[00:22:07.530 --> 00:22:09.530]  原來雖然我們基督徒
[00:22:09.530 --> 00:22:11.530]  他們很喜歡站在陰間
[00:22:11.530 --> 00:22:14.530]  有陰的地方我就站在那裡
[00:22:14.530 --> 00:22:16.530]  因為很曬的
[00:22:16.530 --> 00:22:18.530]  我要講解的就對著他們
[00:22:18.530 --> 00:22:21.530]  就是說我是被陽光照得特別厲害的那個
[00:22:21.530 --> 00:22:25.530]  原來那些陽光是很熾熱
[00:22:25.530 --> 00:22:27.530]  甚至是很傷皮膚的
[00:22:27.530 --> 00:22:29.530]  但是神是用雲柱
[00:22:29.530 --> 00:22:33.530]  去遮蓋這些猛烈的陽光
[00:22:33.530 --> 00:22:36.530]  讓他們不用被驕陽暴曬
[00:22:36.530 --> 00:22:38.530]  晚上用火柱
[00:22:38.530 --> 00:22:39.530]  這個就是怎樣
[00:22:39.530 --> 00:22:43.530]  就是神去自己的那個保護和引導
[00:22:43.530 --> 00:22:45.530]  不單單這樣
[00:22:45.530 --> 00:22:47.530]  不知是祝福還是咒咒
[00:22:47.530 --> 00:22:48.530]  但是肯定是祝福
[00:22:48.530 --> 00:22:51.530]  就是賜下了律法
[00:22:51.530 --> 00:22:52.530]  十三十四節
[00:22:52.530 --> 00:22:54.530]  李亞江臨在西賴山
[00:22:54.530 --> 00:22:57.530]  從天上與他們說話
[00:22:57.530 --> 00:22:59.530]  賜給他們正直的典章
[00:22:59.530 --> 00:23:01.530]  真實的律法
[00:23:01.530 --> 00:23:03.530]  美好的條例與誡命
[00:23:03.530 --> 00:23:07.530]  又使他們知道你的安息聖日
[00:23:07.530 --> 00:23:11.530]  並藉你僕人摩西傳給他們誡命
[00:23:11.530 --> 00:23:13.530]  條例律法
[00:23:13.530 --> 00:23:14.530]  看不看到
[00:23:14.530 --> 00:23:19.530]  這裡就是神將律法賜給他們
[00:23:19.530 --> 00:23:22.530]  這個就是讓他們成為一個國家的初形
[00:23:22.530 --> 00:23:24.530]  這麼大班的民族
[00:23:24.530 --> 00:23:26.530]  如果沒有了律法典章的時候
[00:23:26.530 --> 00:23:30.530]  我想他們會活得很恐怖
[00:23:30.530 --> 00:23:32.530]  喂 殺人不是罪
[00:23:32.530 --> 00:23:34.530]  強姦不是罪
[00:23:34.530 --> 00:23:35.530]  非禮不是罪
[00:23:35.530 --> 00:23:37.530]  偷渡不是罪的時候
[00:23:37.530 --> 00:23:41.530]  這個民族是多麼混亂
[00:23:41.530 --> 00:23:43.530]  所以神賜下律法
[00:23:43.530 --> 00:23:44.530]  要他們遵守
[00:23:44.530 --> 00:23:46.530]  好像是規範他們
[00:23:46.530 --> 00:23:49.530]  但是卻是去幫助他們
[00:23:49.530 --> 00:23:51.530]  所以你留意到
[00:23:51.530 --> 00:23:54.530]  這是令他們很和諧的生活
[00:23:54.530 --> 00:23:55.530]  比如指定
[00:23:55.530 --> 00:23:57.530]  如果你看神的律法
[00:23:57.530 --> 00:24:00.530]  僱主不可以剋扣工人的工資
[00:24:00.530 --> 00:24:03.530]  當天就要馬上出糧給他們
[00:24:03.530 --> 00:24:05.530]  很多這樣的律例
[00:24:05.530 --> 00:24:08.530]  原來對他們來說是祝福
[00:24:08.530 --> 00:24:10.530]  還有就是神的供應
[00:24:10.530 --> 00:24:14.530]  是令他們一無所缺
[00:24:14.530 --> 00:24:16.530]  第九章第21節
[00:24:16.530 --> 00:24:18.530]  在抗爺四十年
[00:24:18.530 --> 00:24:20.530]  你養育他們
[00:24:20.530 --> 00:24:22.530]  他們就一無所缺
[00:24:22.530 --> 00:24:23.530]  衣服沒有穿破
[00:24:23.530 --> 00:24:25.530]  腳也沒有腫
[00:24:25.530 --> 00:24:26.530]  看不看到
[00:24:26.530 --> 00:24:29.530]  原來在抗爺這四十年的時候
[00:24:29.530 --> 00:24:31.530]  神供應他們
[00:24:31.530 --> 00:24:33.530]  他們不會說沒東西吃
[00:24:33.530 --> 00:24:35.530]  不會說沒水喝
[00:24:35.530 --> 00:24:36.530]  不會說穿破衣服
[00:24:36.530 --> 00:24:38.530]  沒得帶去替換
[00:24:38.530 --> 00:24:41.530]  神就為他們來預備
[00:24:41.530 --> 00:24:43.530]  更加重要的
[00:24:43.530 --> 00:24:44.530]  我們沒有打出來
[00:24:44.530 --> 00:24:45.530]  九章22到24節
[00:24:45.530 --> 00:24:47.530]  神就說到
[00:24:47.530 --> 00:24:50.530]  要將這個美地賜給他們
[00:24:50.530 --> 00:24:52.530]  讓他們能夠可以有蠟燭
[00:24:52.530 --> 00:24:54.530]  可以有安居之所
[00:24:54.530 --> 00:24:57.530]  這個是很感恩的
[00:24:57.530 --> 00:24:58.530]  但是最可惜
[00:24:58.530 --> 00:25:01.530]  數算了神一切的恩典
[00:25:01.530 --> 00:25:03.530]  但是看回他們的列祖
[00:25:03.530 --> 00:25:06.530]  竟然忘恩叛逆神
[00:25:06.530 --> 00:25:08.530]  這是最大的悲哀
[00:25:08.530 --> 00:25:09.530]  神賜福給他們
[00:25:09.530 --> 00:25:11.530]  他們沒有知恩圖報
[00:25:11.530 --> 00:25:14.530]  反而行事來帶去狂奧
[00:25:14.530 --> 00:25:17.530]  任意妄為 尊橫跋扈
[00:25:17.530 --> 00:25:20.530]  第九章16到第17節
[00:25:20.530 --> 00:25:23.530]  但我們的列祖行事狂奧
[00:25:23.530 --> 00:25:24.530]  硬著頸巷
[00:25:24.530 --> 00:25:26.530]  不聽從你的誡命
[00:25:26.530 --> 00:25:27.530]  不肯信從
[00:25:27.530 --> 00:25:28.530]  有一筆紀念你
[00:25:28.530 --> 00:25:30.530]  在他們中間所行的歧視
[00:25:30.530 --> 00:25:32.530]  竟硬著頸巷
[00:25:32.530 --> 00:25:34.530]  居心叛逆
[00:25:34.530 --> 00:25:35.530]  自立首領
[00:25:35.530 --> 00:25:37.530]  要回他們圍爐之地
[00:25:37.530 --> 00:25:39.530]  但你是樂意堯樹人
[00:25:39.530 --> 00:25:41.530]  有恩典
[00:25:41.530 --> 00:25:42.530]  有憐憫
[00:25:42.530 --> 00:25:44.530]  不輕易發怒
[00:25:44.530 --> 00:25:45.530]  有豐盛慈愛的神
[00:25:45.530 --> 00:25:49.530]  並不掉棄他們
[00:25:49.530 --> 00:25:51.530]  看到嗎
[00:25:51.530 --> 00:25:54.530]  這幫人是很叛逆
[00:25:54.530 --> 00:25:57.530]  有三筆政策
[00:25:57.530 --> 00:25:59.530]  不聽從神的誡命
[00:25:59.530 --> 00:26:01.530]  不信從神
[00:26:01.530 --> 00:26:04.530]  不記念神所行的
[00:26:04.530 --> 00:26:07.530]  他們竟然要殺了摩西
[00:26:07.530 --> 00:26:09.530]  另立一個領袖
[00:26:09.530 --> 00:26:12.530]  然後帶他們回去埃及
[00:26:12.530 --> 00:26:13.530]  多麼離譜
[00:26:13.530 --> 00:26:15.530]  更加做金牛族
[00:26:15.530 --> 00:26:17.530]  來帶他們去敬拜偶像
[00:26:17.530 --> 00:26:18.530]  用人的方式
[00:26:18.530 --> 00:26:20.530]  來帶他們去敬拜
[00:26:20.530 --> 00:26:22.530]  侮辱神
[00:26:22.530 --> 00:26:26.530]  但神仍然來帶去憐憫他們
[00:26:26.530 --> 00:26:30.530]  神的恩典依然臨到他們當中
[00:26:30.530 --> 00:26:32.530]  十七到二十五節
[00:26:32.530 --> 00:26:35.530]  就記載到神的恩典
[00:26:35.530 --> 00:26:37.530]  第十七節
[00:26:37.530 --> 00:26:39.530]  但你是樂意堯樹人
[00:26:39.530 --> 00:26:40.530]  有恩典
[00:26:40.530 --> 00:26:41.530]  有憐憫
[00:26:41.530 --> 00:26:42.530]  不輕易發怒
[00:26:42.530 --> 00:26:44.530]  有豐盛慈愛的神
[00:26:44.530 --> 00:26:46.530]  並不掉棄他們
[00:26:46.530 --> 00:26:48.530]  第十九節
[00:26:48.530 --> 00:26:50.530]  你也賜下你良善的靈
[00:26:50.530 --> 00:26:52.530]  教訓他們
[00:26:52.530 --> 00:26:54.530]  神仍然來循循線
[00:26:54.530 --> 00:26:55.530]  有忍耐
[00:26:55.530 --> 00:26:57.530]  來提醒他們
[00:26:57.530 --> 00:26:59.530]  教導他們
[00:26:59.530 --> 00:27:01.530]  更加的祝福他們
[00:27:01.530 --> 00:27:02.530]  剛才我們看過了
[00:27:02.530 --> 00:27:03.530]  四十年來
[00:27:03.530 --> 00:27:05.530]  他們沒有穿爛衣服
[00:27:05.530 --> 00:27:06.530]  沒有替換
[00:27:06.530 --> 00:27:07.530]  腳不會有鞋
[00:27:07.530 --> 00:27:09.530]  穿爛了也沒有鞋穿
[00:27:09.530 --> 00:27:11.530]  甚至腳重
[00:27:11.530 --> 00:27:13.530]  神是怎樣來帶去祝福
[00:27:13.530 --> 00:27:14.530]  供應他們呢
[00:27:14.530 --> 00:27:16.530]  這是何等的寶貴
[00:27:16.530 --> 00:27:18.530]  所以很重要的
[00:27:18.530 --> 00:27:20.530]  還有 他說
[00:27:20.530 --> 00:27:22.530]  因你的大恩
[00:27:22.530 --> 00:27:25.530]  我們就心中快樂
[00:27:25.530 --> 00:27:28.530]  他們得到神的眷顧
[00:27:28.530 --> 00:27:30.530]  所以神的恩典
[00:27:30.530 --> 00:27:33.530]  是依然的臨到他們當中
[00:27:33.530 --> 00:27:34.530]  好了 回顧了
[00:27:34.530 --> 00:27:36.530]  他們進了迦南地
[00:27:36.530 --> 00:27:37.530]  迦南地之後
[00:27:37.530 --> 00:27:39.530]  摩西離開了世界
[00:27:39.530 --> 00:27:41.530]  後來約書也死了
[00:27:41.530 --> 00:27:43.530]  接著就稱之為什麼
[00:27:43.530 --> 00:27:45.530]  我們叫做時施時代
[00:27:45.530 --> 00:27:48.530]  那些人在歷史裡面
[00:27:48.530 --> 00:27:50.530]  進了迦南地的時候
[00:27:50.530 --> 00:27:52.530]  但是後來他們拜偶像
[00:27:52.530 --> 00:27:55.530]  神就於是利用外邦人
[00:27:55.530 --> 00:27:58.530]  來對他們有侵略
[00:27:58.530 --> 00:27:59.530]  甚至迫害
[00:27:59.530 --> 00:28:02.530]  讓他們在苦難當中才反省
[00:28:02.530 --> 00:28:03.530]  於是他們就呼求神
[00:28:03.530 --> 00:28:06.530]  神就興起不同的時施
[00:28:06.530 --> 00:28:08.530]  來幫助他們
[00:28:08.530 --> 00:28:09.530]  來對抗敵人
[00:28:09.530 --> 00:28:11.530]  時施記就是一個這樣的循環
[00:28:11.530 --> 00:28:12.530]  他們得到平安
[00:28:12.530 --> 00:28:14.530]  於是他們又來犧牲
[00:28:14.530 --> 00:28:16.530]  又容讓其他的外族侵入
[00:28:16.530 --> 00:28:17.530]  於是他們又哀求神
[00:28:17.530 --> 00:28:20.530]  神又興起時施
[00:28:20.530 --> 00:28:24.530]  來希米記第9章的第26節
[00:28:24.530 --> 00:28:26.530]  建議他們不順從
[00:28:26.530 --> 00:28:28.530]  竟背叛你
[00:28:28.530 --> 00:28:31.530]  將你的律法雕在背後
[00:28:31.530 --> 00:28:34.530]  殺害那勸他們歸向你的眾先知
[00:28:34.530 --> 00:28:37.530]  大大野動你的怒氣
[00:28:37.530 --> 00:28:38.530]  看不看到
[00:28:38.530 --> 00:28:40.530]  他野動神的怒氣
[00:28:40.530 --> 00:28:43.530]  這個是很重要的
[00:28:43.530 --> 00:28:44.530]  第27節
[00:28:44.530 --> 00:28:46.530]  所以你將他們交在敵人手中
[00:28:46.530 --> 00:28:48.530]  磨爛他們
[00:28:48.530 --> 00:28:51.530]  他們遭難的時候哀求你
[00:28:51.530 --> 00:28:54.530]  你就從天上垂聽
[00:28:54.530 --> 00:28:57.530]  照你大憐憫賜給他們拯救者
[00:28:57.530 --> 00:29:00.530]  救他們脫離敵人的手
[00:29:00.530 --> 00:29:02.530]  這個拯救者就是時施
[00:29:02.530 --> 00:29:03.530]  我們很熟悉的
[00:29:03.530 --> 00:29:04.530]  譬如基甸
[00:29:04.530 --> 00:29:07.530]  帶著300人來對抗12萬人
[00:29:07.530 --> 00:29:08.530]  可以打贏
[00:29:08.530 --> 00:29:10.530]  就是米甸人
[00:29:10.530 --> 00:29:12.530]  我們看到耶佛他
[00:29:12.530 --> 00:29:15.530]  怎樣拯救他們
[00:29:15.530 --> 00:29:18.530]  可以打贏敵人
[00:29:18.530 --> 00:29:21.530]  所以你留意到
[00:29:21.530 --> 00:29:24.530]  神仍然有愛心
[00:29:24.530 --> 00:29:26.530]  忍耐等候他們
[00:29:26.530 --> 00:29:27.530]  特別第28、29節
[00:29:27.530 --> 00:29:29.530]  為大家看
[00:29:29.530 --> 00:29:31.530]  原來人就是忘恩負義
[00:29:31.530 --> 00:29:33.530]  但他們得平安之後
[00:29:33.530 --> 00:29:35.530]  又在你面前行惡
[00:29:35.530 --> 00:29:38.530]  所以你雕起他們在仇敵的手中
[00:29:38.530 --> 00:29:41.530]  使仇敵克制他們
[00:29:41.530 --> 00:29:43.530]  然而他們轉回哀求你
[00:29:43.530 --> 00:29:46.530]  你迎從天上垂聽
[00:29:46.530 --> 00:29:49.530]  屢次照你的憐憫拯救他們
[00:29:49.530 --> 00:29:51.530]  又警戒他們
[00:29:51.530 --> 00:29:54.530]  要使他們歸服你的律法
[00:29:54.530 --> 00:29:57.530]  他們行事狂妄
[00:29:57.530 --> 00:29:59.530]  不聽從你的誡命
[00:29:59.530 --> 00:30:01.530]  干犯你的典章
[00:30:01.530 --> 00:30:03.530]  扭轉肩頭
[00:30:03.530 --> 00:30:05.530]  硬著頸看
[00:30:05.530 --> 00:30:07.530]  不肯聽從
[00:30:07.530 --> 00:30:09.530]  看不看到
[00:30:09.530 --> 00:30:12.530]  這幫人就是這麼可悲
[00:30:12.530 --> 00:30:15.530]  但整個歷史不斷循環
[00:30:15.530 --> 00:30:17.530]  他們背叛神
[00:30:17.530 --> 00:30:19.530]  遭受奴役
[00:30:19.530 --> 00:30:21.530]  後來強神悔改
[00:30:21.530 --> 00:30:23.530]  於是神就拯救
[00:30:23.530 --> 00:30:26.530]  但這會不會都是我們的寫照呢
[00:30:26.530 --> 00:30:28.530]  透過歷史我們都會有
[00:30:28.530 --> 00:30:30.530]  想想你的信仰的生命
[00:30:30.530 --> 00:30:32.530]  會不會有時候
[00:30:32.530 --> 00:30:34.530]  我們都沒有遵從神的教導
[00:30:34.530 --> 00:30:36.530]  沒有按神的心意而行
[00:30:36.530 --> 00:30:38.530]  我們犯錯
[00:30:38.530 --> 00:30:40.530]  我們會受到很多的折磨
[00:30:40.530 --> 00:30:42.530]  我們就反省
[00:30:42.530 --> 00:30:44.530]  神救你救我
[00:30:44.530 --> 00:30:47.530]  然後神就因為愛我們的緣故
[00:30:47.530 --> 00:30:49.530]  而憐憫我們
[00:30:49.530 --> 00:30:51.530]  幫我們脫離困境
[00:30:51.530 --> 00:30:53.530]  我們那段時間平安都好
[00:30:53.530 --> 00:30:55.530]  特別那段時間都會清淨神
[00:30:55.530 --> 00:30:57.530]  但慢慢我們又鬆懈
[00:30:57.530 --> 00:31:00.530]  沒多久又重複類似的情況
[00:31:00.530 --> 00:31:02.530]  我不知道你有沒有
[00:31:02.530 --> 00:31:04.530]  我也試過
[00:31:04.530 --> 00:31:06.530]  所以求神幫助我們
[00:31:06.530 --> 00:31:08.530]  好好地記得我們過去的歷史
[00:31:08.530 --> 00:31:10.530]  特別失敗的歷史
[00:31:10.530 --> 00:31:11.530]  神的拯救
[00:31:11.530 --> 00:31:13.530]  就不要再重鋪覆轍
[00:31:13.530 --> 00:31:14.530]  否則的時候
[00:31:14.530 --> 00:31:16.530]  那個禍環是更加大的
[00:31:16.530 --> 00:31:17.530]  好了
[00:31:17.530 --> 00:31:19.530]  士師時代之後
[00:31:19.530 --> 00:31:21.530]  就到先知時代了
[00:31:21.530 --> 00:31:23.530]  先知時代是什麼呢
[00:31:23.530 --> 00:31:25.530]  儘管人不時的背叛
[00:31:25.530 --> 00:31:28.530]  神就將他交付在敵人的手裏面
[00:31:28.530 --> 00:31:30.530]  但是神仍然會
[00:31:30.530 --> 00:31:32.530]  傾起一些的人
[00:31:32.530 --> 00:31:33.530]  就是先知
[00:31:33.530 --> 00:31:35.530]  先知就是神的代言人
[00:31:35.530 --> 00:31:36.530]  去提醒他們
[00:31:36.530 --> 00:31:37.530]  去勸導他們
[00:31:37.530 --> 00:31:38.530]  去教導他們
[00:31:38.530 --> 00:31:40.530]  甚至去責備他們
[00:31:40.530 --> 00:31:42.530]  第九章三十節
[00:31:42.530 --> 00:31:45.530]  但你多年寬容他們
[00:31:45.530 --> 00:31:46.530]  又用你的靈
[00:31:46.530 --> 00:31:49.530]  直中先知勸誡他們
[00:31:49.530 --> 00:31:51.530]  他們仍不聽從
[00:31:51.530 --> 00:31:53.530]  所以你將他們
[00:31:53.530 --> 00:31:56.530]  交在列國之民的手中
[00:31:56.530 --> 00:31:58.530]  這裡很清楚就是看到
[00:31:58.530 --> 00:32:01.530]  他們不斷的失敗
[00:32:01.530 --> 00:32:03.530]  循興起先知
[00:32:03.530 --> 00:32:05.530]  但是他們抗拒先知
[00:32:05.530 --> 00:32:08.530]  那個的勸導
[00:32:08.530 --> 00:32:12.530]  結果他們就被人侵入
[00:32:12.530 --> 00:32:14.530]  他們國家滅亡
[00:32:14.530 --> 00:32:16.530]  這個就是他們檢討
[00:32:16.530 --> 00:32:18.530]  為什麼他們現在
[00:32:18.530 --> 00:32:19.530]  是否這個綱頸
[00:32:19.530 --> 00:32:21.530]  就是他們國家亡了
[00:32:21.530 --> 00:32:22.530]  避老
[00:32:22.530 --> 00:32:23.530]  不過現在歸回
[00:32:23.530 --> 00:32:25.530]  第三十一節
[00:32:25.530 --> 00:32:28.530]  建議你大發憐憫
[00:32:28.530 --> 00:32:30.530]  不傳言滅絕他們
[00:32:30.530 --> 00:32:32.530]  也不丟棄他們
[00:32:32.530 --> 00:32:34.530]  因為你是有恩典憐憫的神
[00:32:34.530 --> 00:32:36.530]  不要忘記現在
[00:32:36.530 --> 00:32:38.530]  回歸的那幫人叫餘種
[00:32:38.530 --> 00:32:40.530]  什麼叫餘種呢
[00:32:40.530 --> 00:32:41.530]  快要到端午節了
[00:32:41.530 --> 00:32:42.530]  有果精種
[00:32:42.530 --> 00:32:43.530]  有鹹肉種
[00:32:43.530 --> 00:32:44.530]  有鹼水種
[00:32:44.530 --> 00:32:46.530]  沒有什麼叫餘種
[00:32:46.530 --> 00:32:47.530]  餘種的意思是什麼呢
[00:32:47.530 --> 00:32:48.530]  用廣東話大家就明白
[00:32:48.530 --> 00:32:50.530]  是死症種
[00:32:50.530 --> 00:32:53.530]  原來他們是一幫
[00:32:53.530 --> 00:32:55.530]  避老的人
[00:32:55.530 --> 00:32:56.530]  但是可以保存性命
[00:32:56.530 --> 00:32:59.530]  這個就是神的恩典
[00:32:59.530 --> 00:33:02.530]  好 接著就去到
[00:33:02.530 --> 00:33:04.530]  他們現在這個年代了
[00:33:04.530 --> 00:33:07.530]  就是他們回歸的年代了
[00:33:07.530 --> 00:33:08.530]  這個就是
[00:33:08.530 --> 00:33:11.530]  這個土民裡面
[00:33:11.530 --> 00:33:13.530]  最重要的一部份
[00:33:13.530 --> 00:33:15.530]  就是他們現在
[00:33:15.530 --> 00:33:18.530]  所面對的處境
[00:33:18.530 --> 00:33:21.530]  第九章的第三十二節
[00:33:21.530 --> 00:33:22.530]  我們的神啊
[00:33:22.530 --> 00:33:26.530]  你是最大 智能 智可畏
[00:33:26.530 --> 00:33:28.530]  守若司祠我們的神
[00:33:28.530 --> 00:33:30.530]  我們的君王 首領
[00:33:30.530 --> 00:33:32.530]  祭司 先知 列祖
[00:33:32.530 --> 00:33:33.530]  和你的眾民
[00:33:33.530 --> 00:33:35.530]  從阿述列王的時候
[00:33:35.530 --> 00:33:38.530]  直到今天所遭遇的苦難
[00:33:38.530 --> 00:33:42.530]  現在求你不要以為小
[00:33:42.530 --> 00:33:44.530]  這裡很清楚說到
[00:33:44.530 --> 00:33:46.530]  哇 神啊
[00:33:46.530 --> 00:33:47.530]  我們已經受了很多苦
[00:33:47.530 --> 00:33:49.530]  我們被阿述侵略我們
[00:33:49.530 --> 00:33:52.530]  被巴比倫攻擊我們
[00:33:52.530 --> 00:33:54.530]  我們現在國家亡了
[00:33:54.530 --> 00:33:56.530]  我們已經受很多苦了
[00:33:56.530 --> 00:33:58.530]  你不要以為這個懲罰是很小事
[00:33:58.530 --> 00:33:59.530]  很大件事
[00:33:59.530 --> 00:34:01.530]  我們已經真的忍受不了
[00:34:01.530 --> 00:34:03.530]  你憐憫我們吧
[00:34:03.530 --> 00:34:05.530]  就是說 神啊
[00:34:05.530 --> 00:34:07.530]  求你輕手一點
[00:34:07.530 --> 00:34:09.530]  不要再這麼重手的
[00:34:09.530 --> 00:34:10.530]  你要懲罰我們
[00:34:10.530 --> 00:34:12.530]  這個是很重要
[00:34:12.530 --> 00:34:15.530]  他承認神是公義的
[00:34:15.530 --> 00:34:17.530]  神是可畏的
[00:34:17.530 --> 00:34:20.530]  但是神仍然是守若司祠愛的
