
[00:00:00.000 --> 00:00:05.920]  相信剛才透過之前我們一起在崇拜裡面唱的詩歌
[00:18:41.880 --> 00:18:43.880]  (一開始的結局)
[00:18:43.880 --> 00:18:45.880]  (一開始的結局)
[00:18:45.880 --> 00:18:47.880]  (一開始的結局)
[00:18:47.880 --> 00:18:49.880]  各位弟兄姊妹
[00:18:49.880 --> 00:18:51.880]  什麼是最美的禮物呢
[00:18:51.880 --> 00:18:53.880]  最美
[00:18:53.880 --> 00:18:55.880]  不在於那份禮物的價錢
[00:18:55.880 --> 00:18:57.880]  最美
[00:18:57.880 --> 00:18:59.880]  是在於那份禮物背後的意義
[00:18:59.880 --> 00:19:03.880]  媽媽
[00:19:03.880 --> 00:19:05.880]  希望失去了一隻腳的兒子
[00:19:05.880 --> 00:19:07.880]  能夠好像那隻有殘疾的
[00:19:07.880 --> 00:19:09.880]  小狗
[00:19:09.880 --> 00:19:11.880]  卻是很活潑的小狗一樣
[00:19:11.880 --> 00:19:13.880]  活得很開心很快樂
[00:19:13.880 --> 00:19:15.880]  雖然最初收到禮物的時候
[00:19:15.880 --> 00:19:17.880]  兒子並不是很接受
[00:19:17.880 --> 00:19:19.880]  可能就是
[00:19:19.880 --> 00:19:21.880]  崩口人忌崩口玩
[00:19:21.880 --> 00:19:23.880]  但之後當他發現
[00:19:23.880 --> 00:19:25.880]  這份禮物背後的意義的時候
[00:19:25.880 --> 00:19:27.880]  他樂於接受
[00:19:27.880 --> 00:19:29.880]  並且即時
[00:19:29.880 --> 00:19:31.880]  作出改變
[00:19:31.880 --> 00:19:33.880]  二千多年前
[00:19:33.880 --> 00:19:35.880]  上帝透過瑪利亞
[00:19:35.880 --> 00:19:37.880]  為你和我
[00:19:37.880 --> 00:19:39.880]  預備了一份最美的禮物
[00:19:39.880 --> 00:19:41.880]  就是主耶穌基督
[00:19:41.880 --> 00:19:43.880]  或者
[00:19:43.880 --> 00:19:45.880]  剛剛收到這份禮物的時候
[00:19:45.880 --> 00:19:47.880]  我們是不喜歡
[00:19:47.880 --> 00:19:49.880]  因為聖潔的主耶穌
[00:19:49.880 --> 00:19:51.880]  反照了我們內心
[00:19:51.880 --> 00:19:53.880]  那份的黑暗
[00:19:53.880 --> 00:19:55.880]  和那些罪
[00:19:55.880 --> 00:19:57.880]  但當人漸漸明白
[00:19:57.880 --> 00:19:59.880]  這份禮物背後的意義的時候
[00:19:59.880 --> 00:20:01.880]  一定會
[00:20:01.880 --> 00:20:03.880]  欣然接受
[00:20:03.880 --> 00:20:05.880]  當我
[00:20:05.880 --> 00:20:07.880]  預備講章的時候
[00:20:07.880 --> 00:20:09.880]  我將禮物這個名詞反覆思量
[00:20:09.880 --> 00:20:11.880]  我得出了一個結論
[00:20:11.880 --> 00:20:13.880]  就是這個
[00:20:13.880 --> 00:20:15.880]  上帝預先賜給
[00:20:15.880 --> 00:20:17.880]  一世人的禮物
[00:20:17.880 --> 00:20:19.880]  就是上帝與人同在
[00:20:19.880 --> 00:20:23.880]  凱傑你在說什麼
[00:20:23.880 --> 00:20:25.880]  這麼棘手
[00:20:25.880 --> 00:20:27.880]  首先
[00:20:27.880 --> 00:20:29.880]  耶穌是上帝
[00:20:29.880 --> 00:20:31.880]  因為愛世人而賜給我們的
[00:20:31.880 --> 00:20:33.880]  Present
[00:20:33.880 --> 00:20:35.880]  即是禮物
[00:20:35.880 --> 00:20:37.880]  因為約翰福音三章十六節說
[00:20:37.880 --> 00:20:39.880]  上帝愛世人甚至將他的
[00:20:39.880 --> 00:20:41.880]  獨生子賜給他們
[00:20:41.880 --> 00:20:43.880]  叫一切信他的
[00:20:43.880 --> 00:20:45.880]  反得永生
[00:20:45.880 --> 00:20:47.880]  耶穌基督就是上帝因為愛我們
[00:20:47.880 --> 00:20:49.880]  而賜給我們的禮物
[00:20:49.880 --> 00:20:51.880]  而Present
[00:20:51.880 --> 00:20:53.880]  如果你將它拆開
[00:20:53.880 --> 00:20:55.880]  可以叫做Present
[00:20:55.880 --> 00:20:57.880]  即是
[00:20:57.880 --> 00:20:59.880]  預先給我們的
[00:20:59.880 --> 00:21:01.880]  當我們還未信主耶穌
[00:21:01.880 --> 00:21:03.880]  還是一個罪人的時候
[00:21:03.880 --> 00:21:05.880]  甚至詩篇說我們
[00:21:05.880 --> 00:21:07.880]  未出世的時候
[00:21:07.880 --> 00:21:09.880]  原來上帝已經將耶穌
[00:21:09.880 --> 00:21:11.880]  Present給我們
[00:21:13.880 --> 00:21:15.880]  羅馬書五章第八節這樣說
[00:21:15.880 --> 00:21:17.880]  唯有基督在我們
[00:21:17.880 --> 00:21:19.880]  還作罪人的時候
[00:21:19.880 --> 00:21:21.880]  為我們死
[00:21:21.880 --> 00:21:23.880]  上帝的愛就在此
[00:21:23.880 --> 00:21:25.880]  向我們顯明
[00:21:25.880 --> 00:21:27.880]  當我們還作罪人的時候
[00:21:27.880 --> 00:21:29.880]  上帝就差派主耶穌基督
[00:21:29.880 --> 00:21:31.880]  為我們死
[00:21:31.880 --> 00:21:33.880]  這個就是Present給我們
[00:21:33.880 --> 00:21:35.880]  而Present
[00:21:35.880 --> 00:21:37.880]  除了解禮物之外
[00:21:37.880 --> 00:21:39.880]  也可以解在場
[00:21:39.880 --> 00:21:41.880]  或者同在
[00:21:41.880 --> 00:21:43.880]  的意思
[00:21:43.880 --> 00:21:45.880]  馬太福音第一章
[00:21:45.880 --> 00:21:47.880]  二十三節
[00:21:47.880 --> 00:21:49.880]  這一切事的成就
[00:21:49.880 --> 00:21:51.880]  就是要應驗主
[00:21:51.880 --> 00:21:53.880]  即先知所說的話
[00:21:53.880 --> 00:21:55.880]  必有同女懷孕生子
[00:21:55.880 --> 00:21:57.880]  人要稱他的名為
[00:21:57.880 --> 00:21:59.880]  以馬來利
[00:21:59.880 --> 00:22:01.880]  以馬來利翻出來
[00:22:01.880 --> 00:22:03.880]  就是上帝與我們同在
[00:22:03.880 --> 00:22:05.880]  耶穌的名字
[00:22:05.880 --> 00:22:07.880]  根本就是叫做
[00:22:07.880 --> 00:22:09.880]  Present
[00:22:09.880 --> 00:22:11.880]  與人同在
[00:22:11.880 --> 00:22:13.880]  所以我說
[00:22:13.880 --> 00:22:15.880]  反覆思量Present這個字的時候
[00:22:15.880 --> 00:22:17.880]  讓我得出一個結論
[00:22:17.880 --> 00:22:19.880]  就是原來上帝給世人的
[00:22:19.880 --> 00:22:21.880]  這份Present的Present
[00:22:21.880 --> 00:22:23.880]  就是Present
[00:22:23.880 --> 00:22:25.880]  就是這一句
[00:22:25.880 --> 00:22:27.880]  上帝預先賜給
[00:22:27.880 --> 00:22:29.880]  你和我的禮物
[00:22:29.880 --> 00:22:31.880]  就是上帝與人同在
[00:22:31.880 --> 00:22:33.880]  這一切
[00:22:33.880 --> 00:22:35.880]  不是偶然
[00:22:35.880 --> 00:22:37.880]  這一切不是意外
[00:22:37.880 --> 00:22:39.880]  是上帝為了
[00:22:39.880 --> 00:22:41.880]  愛你和我
[00:22:41.880 --> 00:22:43.880]  而精心安排的計劃
[00:22:43.880 --> 00:22:45.880]  各位頂姐妹
[00:22:45.880 --> 00:22:47.880]  又到聖誕了
[00:22:47.880 --> 00:22:49.880]  每一年教會
[00:22:49.880 --> 00:22:51.880]  都會繼續傳講
[00:22:51.880 --> 00:22:53.880]  關乎萬民的大喜的訊息
[00:22:53.880 --> 00:22:55.880]  但是我們會不會
[00:22:55.880 --> 00:22:57.880]  因為
[00:22:57.880 --> 00:22:59.880]  已經接受了
[00:22:59.880 --> 00:23:01.880]  這份禮物
[00:23:01.880 --> 00:23:03.880]  而停止在這裡呢
[00:23:03.880 --> 00:23:05.880]  我們不應該
[00:23:05.880 --> 00:23:07.880]  就這樣停在這裡
[00:23:07.880 --> 00:23:09.880]  上帝的心意是不願一人沉淪
[00:23:09.880 --> 00:23:11.880]  所以我們應該
[00:23:11.880 --> 00:23:13.880]  要繼續努力
[00:23:13.880 --> 00:23:15.880]  我們要堅持
[00:23:15.880 --> 00:23:17.880]  要讓更加多的人
[00:23:17.880 --> 00:23:19.880]  收到這份最美的禮物
[00:23:19.880 --> 00:23:21.880]  頂姐妹
[00:23:21.880 --> 00:23:23.880]  你願不願意將這份最美的禮物
[00:23:23.880 --> 00:23:25.880]  就是我們主耶穌基督的同在
[00:23:25.880 --> 00:23:27.880]  繼續送給一些
[00:23:27.880 --> 00:23:29.880]  未收這份禮物的人呢
[00:23:29.880 --> 00:23:31.880]  你們心裡面
[00:23:31.880 --> 00:23:33.880]  千萬不要怕
[00:23:33.880 --> 00:23:35.880]  這個人會拒絕自己
[00:23:35.880 --> 00:23:37.880]  或者
[00:23:37.880 --> 00:23:39.880]  他第一個反應就是
[00:23:39.880 --> 00:23:41.880]  很有保留
[00:23:41.880 --> 00:23:43.880]  不想接受這份禮物
[00:23:43.880 --> 00:23:45.880]  拒絕我們
[00:23:45.880 --> 00:23:47.880]  但是我相信有一天
[00:23:47.880 --> 00:23:49.880]  當他們發現這份禮物背後的意義的話
[00:23:49.880 --> 00:23:51.880]  他們一定
[00:23:51.880 --> 00:23:53.880]  欣然接受
[00:23:53.880 --> 00:23:55.880]  當你心愛的人
[00:23:55.880 --> 00:23:57.880]  你所重視的人
[00:23:57.880 --> 00:23:59.880]  他願意接受主耶穌
[00:23:59.880 --> 00:24:01.880]  為他
[00:24:01.880 --> 00:24:03.880]  作為他生命的救主
[00:24:03.880 --> 00:24:05.880]  耶穌這一份出人意外的平安
[00:24:05.880 --> 00:24:07.880]  就會淋到你的心裡面
[00:24:07.880 --> 00:24:11.880]  我祝願各位頂姐妹
[00:24:11.880 --> 00:24:13.880]  聖誕節
[00:24:13.880 --> 00:24:15.880]  平安
[00:24:15.880 --> 00:24:17.880]  新年快樂
