
[00:00:00.000 --> 00:00:03.040]  今天要和大家分享一個題目
[00:21:13.760 --> 00:21:14.520]  所引誘
[00:21:14.520 --> 00:21:16.080]  然後私欲懷了胎
[00:21:16.080 --> 00:21:17.520]  就誕下罪來
[00:21:17.520 --> 00:21:18.800]  罪記長成
[00:21:18.800 --> 00:21:21.640]  就身出死亡
[00:21:21.640 --> 00:21:23.920]  聖傑自首的實踐
[00:21:23.920 --> 00:21:28.960]  首先是需要拆穿謊言
[00:21:28.960 --> 00:21:32.160]  拆穿謊話
[00:21:32.160 --> 00:21:34.160]  這裡有七件事
[00:21:34.160 --> 00:21:38.840]  罪進入生命的七種途徑
[00:21:38.840 --> 00:21:43.200]  是一位南加州的牧師艾德曼所說
[00:21:43.200 --> 00:21:47.480]  這個絕對不會發生在我的身上
[00:21:47.480 --> 00:21:53.080]  頂姐妹,傲慢是會讓人落入險境
[00:21:53.080 --> 00:22:01.720]  你和我都可以跌入這些陷阱裡
[00:22:01.720 --> 00:22:04.600]  不要太驕傲
[00:22:04.600 --> 00:22:07.960]  絕對不會發生在我身上
[00:22:07.960 --> 00:22:10.400]  第二,我這麼忙
[00:22:10.400 --> 00:22:12.960]  你也知道我生活這麼忙
[00:22:12.960 --> 00:22:15.280]  我哪有時間去親近神
[00:22:15.280 --> 00:22:16.840]  哪有時間禱告、讀經
[00:22:16.840 --> 00:22:19.680]  哪有時間去參加落響聖言
[00:22:19.680 --> 00:22:22.120]  哪有閒情去與神同行
[00:22:22.120 --> 00:22:25.920]  哪有閒情去與主結連
[00:22:25.920 --> 00:22:27.840]  當我們這麼忙
[00:22:27.840 --> 00:22:31.560]  而跟耶穌基督很疏離的時候
[00:22:31.560 --> 00:22:36.680]  這正是一個很大的陷阱
[00:22:36.680 --> 00:22:38.200]  遠離聖潔
[00:22:38.200 --> 00:22:40.240]  有一個小孩子
[00:22:40.240 --> 00:22:44.240]  經常在床邊滾到地上
[00:22:44.240 --> 00:22:46.280]  他很不明白就問媽媽
[00:22:46.280 --> 00:22:47.840]  媽媽就跟他說
[00:22:47.840 --> 00:22:55.480]  你應該跟床邊保持夠遠的距離
[00:22:55.480 --> 00:23:02.000]  這個媽媽的回應很有智慧
[00:23:02.000 --> 00:23:03.720]  一樣的理由就是
[00:23:03.720 --> 00:23:05.080]  我們陷入罪裡
[00:23:05.080 --> 00:23:12.080]  是未能深刻居住在上帝聖潔的保護裡
[00:23:12.080 --> 00:23:15.880]  我們要跟床邊距離遠一點
[00:23:15.880 --> 00:23:17.720]  不健康的異性關係
[00:23:17.720 --> 00:23:21.680]  也是罪進入我們生命的一個途徑
[00:23:21.680 --> 00:23:24.240]  我們拿捏得沒有分寸
[00:23:24.240 --> 00:23:29.720]  我知道這個人很需要幫助
[00:23:29.720 --> 00:23:31.240]  他這麼慘
[00:23:31.240 --> 00:23:32.520]  我需要服侍他
[00:23:32.520 --> 00:23:39.040]  我需要關心他、愛他
[00:23:39.040 --> 00:23:41.760]  我們需要拿捏得好
[00:23:41.760 --> 00:23:45.320]  不要給自己一個錯誤的藉口
[00:23:45.320 --> 00:23:48.880]  沒有警覺到自己已經陷入誘惑的陷阱
[00:23:48.880 --> 00:23:50.320]  而不自知
[00:23:50.320 --> 00:23:53.680]  另外我們未能夠堅固自己的軟弱
[00:23:53.680 --> 00:23:55.840]  今天我們在香港生活
[00:23:55.840 --> 00:23:59.240]  香港實在有很大的生活壓力
[00:23:59.240 --> 00:24:03.680]  迫使我們很多人尋求酒精
[00:24:03.680 --> 00:24:08.000]  尋求情慾的滿足
[00:24:08.000 --> 00:24:10.720]  這個我們真的都需要警醒
[00:24:10.720 --> 00:24:12.720]  第六就是推卸責任
[00:24:12.720 --> 00:24:14.800]  這個是社會的錯
[00:24:14.800 --> 00:24:16.200]  這個是媒體的錯
[00:24:16.200 --> 00:24:18.080]  這個是對方的錯
[00:24:18.080 --> 00:24:19.080]  你看看
[00:24:19.080 --> 00:24:21.400]  他為甚麼會穿這麼少布
[00:24:21.400 --> 00:24:23.760]  不關我的事
[00:24:23.760 --> 00:24:26.280]  如果不是他們
[00:24:26.280 --> 00:24:28.360]  我怎麼會滾下床呢
[00:24:28.360 --> 00:24:32.880]  仇敵躲在黑暗的裏面欺騙人
[00:24:32.880 --> 00:24:34.000]  弟兄姊妹
[00:24:34.000 --> 00:24:42.280]  你務必一定要有屬靈的家人
[00:24:42.280 --> 00:24:44.360]  共同守護你的軟弱
[00:24:44.360 --> 00:24:46.560]  這個是你的責任
[00:24:46.560 --> 00:24:49.160]  我們各人要懂得的意思
[00:24:49.160 --> 00:24:50.400]  就是要學習的
[00:24:50.400 --> 00:24:52.600]  要培養這方面的操練
[00:24:52.600 --> 00:24:54.200]  最後就是
[00:24:54.200 --> 00:24:58.120]  工作這麼辛苦
[00:24:58.120 --> 00:25:01.040]  服侍這麼辛苦
[00:25:01.040 --> 00:25:04.560]  使人心力耗竭
[00:25:04.560 --> 00:25:08.880]  很多時候都會有寂寞
[00:25:08.880 --> 00:25:14.840]  當你自以為能夠因此而得到特殊的待遇
[00:25:14.840 --> 00:25:16.960]  我都是想滿足一下自己
[00:25:16.960 --> 00:25:19.000]  開心一下
[00:25:19.000 --> 00:25:21.440]  往往就失去了分辨能力
[00:25:21.440 --> 00:25:24.120]  不要讓這些挫敗負面的情緒
[00:25:24.120 --> 00:25:26.120]  導引你走錯路
[00:25:26.120 --> 00:25:26.760]  弟兄姊妹
[00:25:26.760 --> 00:25:29.400]  倘若你在懸崖邊
[00:25:29.400 --> 00:25:31.800]  或者已經墜落的時候
[00:25:31.800 --> 00:25:34.360]  你應該認罪悔改
[00:25:34.360 --> 00:25:36.320]  儘管是相同
[00:25:36.320 --> 00:25:41.120]  但是結下的果子必然超乎所想所求
[00:25:41.120 --> 00:25:43.520]  有三句說話很重要
[00:25:43.520 --> 00:25:44.840]  對不起
[00:25:44.840 --> 00:25:46.200]  我錯了
[00:25:46.200 --> 00:25:49.720]  請原諒我
[00:25:49.720 --> 00:25:54.800]  我們有沒有都可以對上帝這樣說
[00:25:54.800 --> 00:26:00.640]  真心認罪悔改是出路
[00:26:00.640 --> 00:26:02.240]  拿走無謂的藉口
[00:26:02.240 --> 00:26:04.480]  拿走自己編造的謊話
[00:26:04.480 --> 00:26:09.240]  讓上帝的依治臨在
[00:26:09.240 --> 00:26:10.440]  拆穿謊話
[00:26:10.440 --> 00:26:12.560]  另外我們要教準我們的神觀
[00:26:12.560 --> 00:26:15.720]  有很多時候我們看神都看錯了
[00:26:15.720 --> 00:26:16.880]  神創造我們
[00:26:16.880 --> 00:26:21.000]  所以我們有義務做取悅神的事
[00:26:21.000 --> 00:26:22.960]  來到教會的人對聖倫理
[00:26:22.960 --> 00:26:26.360]  是沒有一致的看法或者是想法
[00:26:26.360 --> 00:26:28.440]  但是共識的起點是
[00:26:28.440 --> 00:26:35.520]  究竟我們和這位獨一的真神的關係是怎樣呢?
[00:26:35.520 --> 00:26:37.280]  我不管你有什麼看法
[00:26:37.280 --> 00:26:38.600]  什麼想法
[00:26:38.600 --> 00:26:44.040]  究竟我們和這位獨一的真神的關係是怎樣呢?
[00:26:44.040 --> 00:26:46.120]  以神的聖情為基礎
[00:26:46.120 --> 00:26:48.880]  是越來越像耶穌基督
[00:26:48.880 --> 00:26:52.200]  效法神的聖情
[00:26:52.200 --> 00:26:53.800]  拆穿謊話
[00:26:53.800 --> 00:26:56.600]  教準我們的神觀
[00:26:56.600 --> 00:27:00.320]  另外就是對於一些事情
[00:27:00.320 --> 00:27:04.000]  我們要立即逃跑
[00:27:04.000 --> 00:27:07.680]  對於已婚者來說
[00:27:07.680 --> 00:27:14.320]  疏遠某一些不應該吸引自己的人
[00:27:14.320 --> 00:27:20.720]  我和某一位人很合得來
[00:27:20.720 --> 00:27:23.520]  我心裡的心事
[00:27:23.520 --> 00:27:25.080]  什麼都可以說
[00:27:25.080 --> 00:27:30.320]  我和她很開心、很滿足
[00:27:30.320 --> 00:27:33.040]  但這個真的需要留意
[00:27:33.040 --> 00:27:35.720]  婚外情造成的創傷是
[00:27:35.720 --> 00:27:39.360]  雙方之間的信任破滅
[00:27:39.360 --> 00:27:42.200]  打擊自尊、自責、悔疚
[00:27:42.200 --> 00:27:45.480]  這個對已婚者是要留心的
[00:27:45.480 --> 00:27:48.800]  與神的關係、與人的關係、與己的關係
[00:27:48.800 --> 00:27:50.320]  是完全破裂的
[00:27:50.320 --> 00:27:52.400]  不要以為不關人事
[00:27:52.400 --> 00:27:56.000]  是我們自己的事,不是的
[00:27:56.000 --> 00:27:57.840]  對於未婚者來說
[00:27:57.840 --> 00:28:01.000]  避免婚前的性行為
[00:28:01.000 --> 00:28:05.120]  和一些太親暱的接觸
[00:28:05.120 --> 00:28:10.440]  頂姐妹真愛要等待
[00:28:10.440 --> 00:28:11.800]  馬丁路德曾經這樣說
[00:28:11.800 --> 00:28:15.640]  他說你不能夠防止雀鳥在你的頭上飛過
[00:28:15.640 --> 00:28:20.160]  但你可以阻止牠在你的頭髮裡面去觸巢
[00:28:20.160 --> 00:28:22.760]  正如奧古斯丁這樣說
[00:28:22.760 --> 00:28:25.320]  我們不能夠防止試探和試煉的發生
[00:28:25.320 --> 00:28:27.640]  但是藉著我們的禱告
[00:28:27.640 --> 00:28:30.440]  我們倚靠上帝的幫助
[00:28:30.440 --> 00:28:34.400]  可以阻止試探勝過我們
[00:28:34.400 --> 00:28:39.160]  頂姐妹,今天在這個世代是不容易的
[00:28:39.160 --> 00:28:44.000]  但是我們更需要去倚靠上帝
[00:28:44.000 --> 00:28:47.560]  來在每一天過得勝的生活
[00:28:47.560 --> 00:28:49.840]  另外就是問責守望
[00:28:49.840 --> 00:28:51.760]  我們回到教會
[00:28:51.760 --> 00:28:53.480]  這是神的家
[00:28:53.480 --> 00:28:55.640]  這是一個屬靈的群體
[00:28:55.640 --> 00:29:00.640]  這個群體是一個憂戚與共的群體
[00:29:00.640 --> 00:29:03.160]  我們需要同伴
[00:29:03.160 --> 00:29:04.720]  我們需要頂姐妹
[00:29:04.720 --> 00:29:05.880]  我們需要導師
[00:29:05.880 --> 00:29:07.880]  我們需要mentor
[00:29:07.880 --> 00:29:13.520]  可以安全地分享自己的掙扎
[00:29:13.520 --> 00:29:16.040]  黑暗面、軟弱
[00:29:16.040 --> 00:29:17.200]  頂姐妹你在成長班
[00:29:17.200 --> 00:29:18.360]  你在小組裡面
[00:29:18.360 --> 00:29:23.040]  你敢不敢分享這些東西?
[00:29:23.040 --> 00:29:24.760]  在這個群體裡面
[00:29:24.760 --> 00:29:28.040]  我們不只是指責或者論斷
[00:29:28.040 --> 00:29:33.280]  而是當我們聽到頂姐妹生命中的軟弱的時候
[00:29:33.280 --> 00:29:36.560]  我們有沒有真心去聆聽
[00:29:36.560 --> 00:29:38.000]  去和她同行
[00:29:38.000 --> 00:29:40.840]  甚至同哭
[00:29:40.840 --> 00:29:43.520]  我們來到有一份同理心
[00:29:43.520 --> 00:29:46.240]  知道那個掙扎
[00:29:46.240 --> 00:29:52.560]  在那個搏鬥裡面的嚴峻程度
[00:29:52.560 --> 00:29:55.720]  誠實面對自己
[00:29:55.720 --> 00:30:02.440]  亦有這些同伴在旁
[00:30:02.440 --> 00:30:04.640]  誠實面對自己
[00:30:04.640 --> 00:30:08.640]  在什麼時間情緒最低落
[00:30:08.640 --> 00:30:12.800]  最寂寞、最空虛、最大試探的時候
[00:30:12.800 --> 00:30:17.120]  這個是曾經台灣一位牧者說
[00:30:17.120 --> 00:30:19.400]  如果我們都知道某一個時間
[00:30:19.400 --> 00:30:23.240]  你是最容易跌入這些陷阱的時候
[00:30:23.240 --> 00:30:26.960]  其實你就要預先去安排這些的時候
[00:30:26.960 --> 00:30:28.160]  去做些什麼
[00:30:28.160 --> 00:30:30.440]  做些其他的事情
[00:30:30.440 --> 00:30:36.240]  或者很多教牧他們星期一放假
[00:30:36.240 --> 00:30:39.920]  他們很多時候星期一約人去行山
[00:30:39.920 --> 00:30:42.880]  或者我在澳洲一位同學
[00:30:42.880 --> 00:30:46.160]  就約在星期一去打羽毛球
[00:30:46.160 --> 00:30:49.920]  可能有一些教牧在香港有一隊足球隊
[00:30:49.920 --> 00:30:51.320]  星期一就會去打
[00:30:51.320 --> 00:30:54.840]  我們需要一些群體的活動
[00:30:54.840 --> 00:30:58.400]  以致我們能夠知道
[00:30:58.400 --> 00:31:04.280]  我們自己要真實地、誠實地去面對自己
[00:31:04.280 --> 00:31:05.680]  我認識一些牧者
[00:31:05.680 --> 00:31:09.080]  往往他們去海外來公幹的時候
[00:31:09.080 --> 00:31:11.080]  他們就不會自己一個人住
[00:31:11.080 --> 00:31:16.240]  要麼就帶他的太太或者他們的先生去
[00:31:16.240 --> 00:31:20.840]  有些就住在當地的信徒家裡
[00:31:20.840 --> 00:31:25.760]  其實沒有一個是不會跌入陷阱的
[00:31:25.760 --> 00:31:27.480]  沒有一個人都會
[00:31:27.480 --> 00:31:29.120]  所以我們要很留心
[00:31:29.120 --> 00:31:31.440]  積極來說
[00:31:31.440 --> 00:31:34.800]  我們應該要發展健康的人際關係
[00:31:34.800 --> 00:31:37.800]  滿足個人的心理和社交的需要
[00:31:37.800 --> 00:31:39.360]  和弟兄姊妹一起
[00:31:39.360 --> 00:31:41.560]  我們一起可以有聊有說
[00:31:41.560 --> 00:31:44.280]  我們一起去服侍人、去關心人
[00:31:44.280 --> 00:31:46.160]  我們一起可以進入社區
[00:31:46.160 --> 00:31:47.760]  做很多很多的事情
[00:31:47.760 --> 00:31:50.760]  發展健康的友情
[00:31:50.760 --> 00:31:54.360]  教會是一個愛的群體
[00:31:54.360 --> 00:31:57.920]  但與此同時也是一個彼此守望
[00:31:57.920 --> 00:32:01.320]  問責守望的群體
[00:32:01.320 --> 00:32:03.080]  另外
[00:32:03.080 --> 00:32:04.400]  敢於不同
[00:32:04.400 --> 00:32:08.720]  弟兄姊妹,我們有沒有敢於逆流而上
[00:32:08.720 --> 00:32:11.600]  可能今天聽完這一堂課
[00:32:11.600 --> 00:32:15.240]  「牧師,你說得這麼簡單」
[00:32:15.240 --> 00:32:17.880]  「很難的」
[00:32:17.880 --> 00:32:19.680]  就是因為難
[00:32:19.680 --> 00:32:22.880]  就是因為不容易
[00:32:22.880 --> 00:32:27.040]  敢不敢於逆流而上
[00:32:27.040 --> 00:32:28.240]  敢於不同
[00:32:28.240 --> 00:32:32.080]  Dare to be different
[00:32:32.080 --> 00:32:35.160]  我們需要神賜給我們勇氣
[00:32:35.160 --> 00:32:37.440]  逃離、引誘、試探
[00:32:37.440 --> 00:32:40.520]  即使被人取笑,仍然設立界線
[00:32:40.520 --> 00:32:43.800]  神定下這些準則
[00:32:43.800 --> 00:32:45.680]  是要保護我們
[00:32:45.680 --> 00:32:48.720]  神定下這些準則是要保護我們
[00:32:48.720 --> 00:32:51.480]  因為神愛我們
[00:32:51.480 --> 00:32:54.120]  在結束的時候
[00:32:54.120 --> 00:32:58.240]  我想講一個故事
[00:32:58.240 --> 00:33:01.160]  在一千六百多年前
[00:33:01.160 --> 00:33:04.240]  在現在的北非、阿爾及尼亞
[00:33:04.240 --> 00:33:08.280]  有一個特別聰穎的少年人
[00:33:08.280 --> 00:33:12.720]  十四歲的時候出城讀書
[00:33:12.720 --> 00:33:14.400]  那個城
[00:33:14.400 --> 00:33:15.800]  風氣不是很好
[00:33:15.800 --> 00:33:17.880]  很多娛樂、消遣的場所
[00:33:17.880 --> 00:33:21.080]  十六歲他轉到另一個城市繼續學業
[00:33:21.080 --> 00:33:25.080]  而這個美輪美奐的城市有著各種文化體育活動
[00:33:25.080 --> 00:33:30.200]  賽車、比劍、歌劇、社交、宴會等等
[00:33:30.200 --> 00:33:33.880]  但最吸引他的是學術、文化的氣氛
[00:33:33.880 --> 00:33:37.000]  在那裏他攻讀辯論學、修辭學
[00:33:37.000 --> 00:33:39.600]  幾何、音樂、法律和數學
[00:33:39.600 --> 00:33:44.480]  十九歲他已經開始收徒弟來教授修辭學
[00:33:44.480 --> 00:33:48.080]  但生活開始放蕩不羈
[00:33:48.080 --> 00:33:50.040]  他和一個女子同居
[00:33:50.040 --> 00:33:51.240]  生了一個兒子
[00:33:51.240 --> 00:33:55.360]  而且是接受了一個異端的邪教
[00:33:55.360 --> 00:33:58.080]  或者異端的教派
[00:33:58.080 --> 00:34:02.360]  二十一歲這位青年人帶著她的情婦和兒子回鄉
[00:34:02.360 --> 00:34:03.800]  然後開班教書
[00:34:03.800 --> 00:34:04.520]  很受歡迎
[00:34:04.520 --> 00:34:06.640]  他的工作也很成功
[00:34:06.640 --> 00:34:09.360]  二十九歲他隻身去了羅馬教書
[00:34:09.360 --> 00:34:10.960]  之後又轉到米蘭
[00:34:10.960 --> 00:34:16.040]  在米蘭他遇到他的表兄安波羅索
[00:34:16.040 --> 00:34:18.320]  他是當時米蘭的主教
[00:34:18.320 --> 00:34:20.800]  他受到安波羅索的影響
[00:34:20.800 --> 00:34:23.760]  也是被上帝的道吸引
[00:34:23.760 --> 00:34:29.720]  一步一步想認識耶穌基督
[00:34:29.720 --> 00:34:31.920]  但是罪的問題
[00:34:31.920 --> 00:34:35.160]  特別淫亂的罪的問題
[00:34:35.160 --> 00:34:37.720]  仍然困擾他
[00:34:37.720 --> 00:34:39.280]  他曾經這樣說
[00:34:39.280 --> 00:34:40.720]  「年輕的我
[00:34:40.720 --> 00:34:42.440]  擔於淫樂
[00:34:42.440 --> 00:34:44.720]  黑暗無常的愛
[00:34:44.720 --> 00:34:46.920]  我在淫屈裡打滾
[00:34:46.920 --> 00:34:50.200]  消耗我大好的精力
[00:34:50.200 --> 00:34:52.680]  可憐我的青春
[00:34:52.680 --> 00:34:59.640]  就這樣沉淪在情慾的漩渦中」
[00:34:59.640 --> 00:35:00.440]  有一天
[00:35:00.440 --> 00:35:02.000]  他在米蘭的花園裡
[00:35:02.000 --> 00:35:03.240]  第一次
[00:35:03.240 --> 00:35:06.680]  第一次向神禱告
[00:35:06.680 --> 00:35:08.520]  流淚求問
[00:35:08.520 --> 00:35:11.480]  為什麼自己的罪得不到解脫
[00:35:11.480 --> 00:35:14.120]  在這個時候聽到一把聲音
[00:35:14.120 --> 00:35:15.720]  來呼喚他
[00:35:15.720 --> 00:35:17.320]  「拿起來讀吧
[00:35:17.320 --> 00:35:19.080]  拿起來讀吧」
[00:35:19.080 --> 00:35:22.120]  他感受到這個是神的聲音
[00:35:22.120 --> 00:35:25.560]  於是他打開椅子上一本聖經
[00:35:25.560 --> 00:35:27.720]  他讀到一段經文
[00:35:27.720 --> 00:35:31.160]  這段經文是羅馬書十三章
[00:35:31.160 --> 00:35:34.720]  十三至十四節
[00:35:34.720 --> 00:35:37.080]  「行事為人要端正
[00:35:37.080 --> 00:35:38.680]  好像在白晝行走
[00:35:38.680 --> 00:35:40.080]  不可謊言敘舊
[00:35:40.080 --> 00:35:41.880]  不可好色淫蕩
[00:35:41.880 --> 00:35:43.600]  不可紛爭嫉妒
[00:35:43.600 --> 00:35:45.720]  總要披戴主耶穌基督
[00:35:45.720 --> 00:35:48.080]  不要只顧滿足肉體
[00:35:48.080 --> 00:35:52.560]  去放縱私慾
[00:35:52.560 --> 00:35:55.800]  要自重自愛
[00:35:55.800 --> 00:35:59.480]  要做光明之子
[00:35:59.480 --> 00:36:04.360]  不要沉屈在這些淫蕩
[00:36:04.360 --> 00:36:06.520]  紛爭嫉妒的裡邊」
[00:36:06.520 --> 00:36:09.640]  他終於感受到跟世界的關係
[00:36:09.640 --> 00:36:12.320]  可以一刀兩斷
[00:36:12.320 --> 00:36:14.800]  全心的歸向耶穌基督
[00:36:14.800 --> 00:36:17.960]  當他將這個消息告訴他的媽媽的時候
[00:36:17.960 --> 00:36:19.520]  這位敬虔的媽媽
[00:36:19.520 --> 00:36:25.200]  已經為兒子祈禱了幾十年的時間
[00:36:25.200 --> 00:36:27.160]  終於蒙英雲
[00:36:27.160 --> 00:36:30.560]  一切的哀哭都化為喜樂
[00:36:30.560 --> 00:36:32.280]  後來這位年輕人
[00:36:32.280 --> 00:36:35.160]  引他深入研究基督教的要道
[00:36:35.160 --> 00:36:38.480]  三十三歲的時候他受浸
[00:36:38.480 --> 00:36:41.720]  四十一歲他出任希波主教
[00:36:41.720 --> 00:36:47.040]  他一生寫過無數的書籍
[00:36:47.040 --> 00:36:50.240]  超過二百三十本的書
[00:36:50.240 --> 00:36:53.720]  他口述或者親筆寫下的作品
[00:36:53.720 --> 00:36:55.360]  可能是熱心的讀者
[00:36:55.360 --> 00:36:59.800]  窮一生之力都未必能夠讀完的
[00:36:59.800 --> 00:37:02.440]  其中最廣為人知的作品
[00:37:02.440 --> 00:37:05.440]  就是《懺悔錄》
[00:37:05.440 --> 00:37:08.280]  剛才我講的那幾句說話
[00:37:08.280 --> 00:37:11.280]  就在《懺悔錄》裡的說話
[00:37:11.280 --> 00:37:16.080]  記下他一生追求認識神
[00:37:16.080 --> 00:37:18.680]  認識自己的力情
[00:37:18.680 --> 00:37:20.720]  相信大家已經都猜到
[00:37:20.720 --> 00:37:23.680]  這位仁兄是哪一位
[00:37:23.680 --> 00:37:25.760]  是奧古斯丁
[00:37:25.760 --> 00:37:27.720]  求主幫助我們
[00:37:27.720 --> 00:37:32.080]  聖潔自守 遠避淫行
[00:37:32.080 --> 00:37:35.600]  或者我們一起讀一下這兩節的經文
[00:37:35.600 --> 00:37:38.400]  行事為人要端正
[00:37:38.400 --> 00:37:41.040]  好象白白就行走
[00:37:41.040 --> 00:37:43.280]  不可謊言醉酒
[00:37:43.280 --> 00:37:45.440]  不可好色淫蕩
[00:37:45.440 --> 00:37:47.560]  不可紛爭嫉妒
[00:37:47.560 --> 00:37:50.680]  總要披戴主耶穌基督
[00:37:50.680 --> 00:37:53.240]  不要僅顧滿足肉體
[00:37:53.240 --> 00:37:55.600]  去放縱肆慾
[00:37:55.600 --> 00:37:57.680]  讓我們一起低頭祈禱
[00:37:57.680 --> 00:38:01.240]  神下祢呼召我們
[00:38:01.240 --> 00:38:03.480]  不是要我們顛掩污穢
[00:38:03.480 --> 00:38:06.920]  而是要我們聖潔分別出來屬神
[00:38:06.920 --> 00:38:08.840]  為祢所用
[00:38:08.840 --> 00:38:11.400]  主要求祢磨鍊我們的軟弱
[00:38:11.400 --> 00:38:14.200]  用祢的補血赦免我們的罪
[00:38:14.200 --> 00:38:18.720]  我們願意更像我們的恩主
[00:38:18.720 --> 00:38:20.160]  求主堅叫我們個人的心
[00:38:20.160 --> 00:38:23.280]  在這個世代有祢的智慧
[00:38:23.280 --> 00:38:25.000]  去拆穿謊話
[00:38:25.000 --> 00:38:27.600]  校準神觀
[00:38:27.600 --> 00:38:29.360]  對淫亂的事情
[00:38:29.360 --> 00:38:30.800]  立即say no
[00:38:30.800 --> 00:38:32.320]  立即逃離
[00:38:32.320 --> 00:38:36.800]  求主賜我們有同伴在身邊
[00:38:36.800 --> 00:38:38.800]  來問責守望
[00:38:38.800 --> 00:38:41.440]  在這個放縱肆慾的世代裡
[00:38:41.440 --> 00:38:42.800]  敢於不同
[00:38:42.800 --> 00:38:44.840]  作神光明的兒女
[00:38:44.840 --> 00:38:46.200]  求主幫助
[00:38:46.200 --> 00:38:48.400]  奉耶穌基督的名祈禱
[00:38:48.400 --> 00:38:49.400]  阿門
