
[00:00:00.000 --> 00:00:02.640]  在上星期我們討論的題目是
[00:16:21.140 --> 00:16:22.740]  我們一邊吃飯一邊走的時候
[00:16:22.740 --> 00:16:24.020]  他跟我說
[00:16:24.020 --> 00:16:26.180]  牧師我都信了耶穌
[00:16:26.180 --> 00:16:26.940]  很奇怪
[00:16:26.940 --> 00:16:29.500]  有些人一見到牧師一定會懺悔
[00:16:29.500 --> 00:16:30.940]  牧師我都信了耶穌
[00:16:30.940 --> 00:16:33.340]  不過很忙
[00:16:33.340 --> 00:16:36.340]  現在少了回教會
[00:16:36.340 --> 00:16:38.460]  你既然知道就多點回來
[00:16:38.460 --> 00:16:41.460]  因為你下次見到我都會這樣說
[00:16:41.460 --> 00:16:43.260]  我五十多歲了
[00:16:43.260 --> 00:16:45.780]  他說你怎麼信耶穌的呢
[00:16:45.780 --> 00:16:49.140]  我原本在加拿大執業做醫生的
[00:16:49.140 --> 00:16:51.140]  我爸爸叫我回來
[00:16:51.140 --> 00:16:55.100]  回來香港管理他的家族生意
[00:16:55.100 --> 00:16:57.980]  我給他不甘情願
[00:16:57.980 --> 00:16:58.940]  但是沒辦法
[00:16:58.940 --> 00:17:00.980]  我是唯一的兒子
[00:17:00.980 --> 00:17:02.820]  所以回來幫我爸爸管理
[00:17:02.820 --> 00:17:04.740]  因為我不回來就沒人管
[00:17:04.740 --> 00:17:07.100]  回來管理爸爸的家族生意
[00:17:07.100 --> 00:17:10.100]  我說辛苦嗎
[00:17:10.100 --> 00:17:13.060]  加拿大做醫生已經不辛苦了
[00:17:13.060 --> 00:17:17.980]  回來管理我爸爸的家族生意
[00:17:17.980 --> 00:17:19.420]  還不辛苦
[00:17:19.420 --> 00:17:20.780]  我說怎麼不辛苦
[00:17:20.780 --> 00:17:22.420]  他說收租而已
[00:17:22.420 --> 00:17:25.380]  收租也辛苦
[00:17:25.380 --> 00:17:28.300]  逐家逐戶進去收
[00:17:28.300 --> 00:17:30.620]  我說你收有多少個單位
[00:17:30.620 --> 00:17:31.700]  不是的
[00:17:31.700 --> 00:17:35.260]  我一棟一棟的
[00:17:35.260 --> 00:17:36.700]  我說你有多少棟
[00:17:36.700 --> 00:17:39.220]  不方便說了
[00:17:39.220 --> 00:17:41.220]  我們一佔有什麼做
[00:17:41.220 --> 00:17:42.700]  沒什麼做的
[00:17:42.700 --> 00:17:45.060]  回公司就等著下班
[00:17:45.060 --> 00:17:47.060]  還要檢查誰還沒交
[00:17:47.060 --> 00:17:48.060]  就去追一下
[00:17:48.060 --> 00:17:49.060]  叫夥計去追
[00:17:49.060 --> 00:17:50.060]  也不是我追
[00:17:50.060 --> 00:17:51.540]  一佔就這樣上班
[00:17:51.540 --> 00:17:54.060]  星期六就去打高爾夫球
[00:17:54.060 --> 00:17:56.060]  打高爾夫球
[00:17:56.060 --> 00:17:58.060]  半天打18個棟
[00:17:58.060 --> 00:18:01.060]  打一天就打完
[00:18:01.060 --> 00:18:05.060]  星期日就去打麻將
[00:18:05.060 --> 00:18:07.060]  這樣就一個星期了
[00:18:07.060 --> 00:18:09.060]  人生不錯
[00:18:09.060 --> 00:18:11.060]  就是不錯
[00:18:11.060 --> 00:18:13.060]  我過了半年之後
[00:18:13.060 --> 00:18:15.060]  我在想人生為什麼
[00:18:15.060 --> 00:18:18.060]  一佔就這樣上班
[00:18:18.060 --> 00:18:20.060]  其實很無聊的工作
[00:18:20.060 --> 00:18:23.060]  你想想有多少人恨我
[00:18:23.060 --> 00:18:25.060]  你想清楚
[00:18:25.060 --> 00:18:27.060]  一佔回去不用做
[00:18:27.060 --> 00:18:28.060]  有錢收
[00:18:28.060 --> 00:18:30.060]  這些不是自己做回來的
[00:18:30.060 --> 00:18:31.060]  爸爸幫你做回來的
[00:18:31.060 --> 00:18:32.060]  星期六做什麼
[00:18:32.060 --> 00:18:33.060]  打高爾夫球
[00:18:33.060 --> 00:18:36.060]  多高級啊打高爾夫球
[00:18:36.060 --> 00:18:38.060]  打高爾夫球最主要不是打
[00:18:38.060 --> 00:18:39.060]  最主要是走的
[00:18:39.060 --> 00:18:41.060]  走多過打
[00:18:41.060 --> 00:18:43.060]  這是一個很無聊的遊戲
[00:18:43.060 --> 00:18:45.060]  一佔就走了
[00:18:45.060 --> 00:18:47.060]  全天在走
[00:18:47.060 --> 00:18:48.060]  星期日做什麼
[00:18:48.060 --> 00:18:49.060]  星期日就打麻將
[00:18:49.060 --> 00:18:51.060]  然後問一個問題
[00:18:51.060 --> 00:18:53.060]  這樣是不是人生
[00:18:53.060 --> 00:18:55.060]  人生是不是這樣
[00:18:55.060 --> 00:18:57.060]  我的意義是不是這樣
[00:18:57.060 --> 00:18:59.060]  問得真好
[00:18:59.060 --> 00:19:01.060]  因為這樣的緣故
[00:19:01.060 --> 00:19:03.060]  他才相信耶穌
[00:19:03.060 --> 00:19:05.060]  因為這樣的緣故
[00:19:05.060 --> 00:19:07.060]  他才相信耶穌
[00:19:07.060 --> 00:19:09.060]  他才相信耶穌
[00:19:09.060 --> 00:19:10.060]  弟兄姊妹
[00:19:10.060 --> 00:19:11.060]  今天我說
[00:19:11.060 --> 00:19:14.060]  如果我們受到這個社會價值觀影響我們
[00:19:14.060 --> 00:19:15.060]  我們努力讀書
[00:19:15.060 --> 00:19:16.060]  我們拼命讀書
[00:19:16.060 --> 00:19:17.060]  我們找一份好工作
[00:19:17.060 --> 00:19:18.060]  拼命做它
[00:19:18.060 --> 00:19:19.060]  升職加薪
[00:19:19.060 --> 00:19:20.060]  賺到錢
[00:19:20.060 --> 00:19:22.060]  做生意賺多一點
[00:19:22.060 --> 00:19:24.060]  買一層樓再買另一層樓
[00:19:24.060 --> 00:19:26.060]  買一輛車再換一輛漂亮一點
[00:19:26.060 --> 00:19:27.060]  生下子女
[00:19:27.060 --> 00:19:29.060]  生多一個
[00:19:29.060 --> 00:19:31.060]  致人勇
[00:19:31.060 --> 00:19:32.060]  生三個
[00:19:32.060 --> 00:19:33.060]  養大他
[00:19:33.060 --> 00:19:34.060]  肥肥白白
[00:19:34.060 --> 00:19:35.060]  讀好一點書
[00:19:35.060 --> 00:19:37.060]  一個是工程師
[00:19:37.060 --> 00:19:38.060]  一個是醫師
[00:19:38.060 --> 00:19:40.060]  最重要不是做牧師
[00:19:40.060 --> 00:19:43.060]  你明白我說嗎
[00:19:43.060 --> 00:19:45.060]  接著發生什麼事
[00:19:45.060 --> 00:19:46.060]  弟兄姊妹
[00:19:46.060 --> 00:19:47.060]  這一切都是好的
[00:19:47.060 --> 00:19:48.060]  我再說
[00:19:48.060 --> 00:19:49.060]  這一切都是好的
[00:19:49.060 --> 00:19:52.060]  但是如果這一切成為我人生的終極目標
[00:19:52.060 --> 00:19:53.060]  它就變成壞
[00:19:53.060 --> 00:19:56.060]  聖經說
[00:19:56.060 --> 00:19:57.060]  自我的形象
[00:19:57.060 --> 00:20:00.060]  不是你物質擁有多少東西
[00:20:00.060 --> 00:20:02.060]  你的學位擁有多少東西
[00:20:02.060 --> 00:20:03.060]  弟兄姊妹
[00:20:03.060 --> 00:20:04.060]  為什麼今天有基督徒會自卑
[00:20:04.060 --> 00:20:06.060]  信了耶穌之後都缺乏自信
[00:20:06.060 --> 00:20:10.060]  是因為我們仍然沒有擺脫到社會的價值觀
[00:20:10.060 --> 00:20:15.060]  再聽清楚我這句話
[00:20:15.060 --> 00:20:17.060]  今天很多人信了耶穌之後
[00:20:17.060 --> 00:20:19.060]  為什麼自我的形象仍然很低落
[00:20:19.060 --> 00:20:22.060]  或者自信仍然很不夠
[00:20:22.060 --> 00:20:26.060]  是因為我們沒有擺脫到其中一個原因
[00:20:26.060 --> 00:20:27.060]  其中一個原因
[00:20:27.060 --> 00:20:30.060]  我們沒有擺脫到社會的價值觀
[00:20:30.060 --> 00:20:33.060]  我們必須回到聖經裡面找找
[00:20:33.060 --> 00:20:35.060]  聖經裡面告訴我們
[00:20:35.060 --> 00:20:38.060]  是耶穌愛我們愛到肯為我死
[00:20:38.060 --> 00:20:41.060]  我是何等有寶貴的有價值
[00:20:41.060 --> 00:20:43.060]  只要我什麼時候看不起我自己
[00:20:43.060 --> 00:20:46.060]  其實我是直接看不起整個舊因
[00:20:46.060 --> 00:20:50.060]  因為牧師是不是這麼嚴重
[00:20:50.060 --> 00:20:52.060]  你看看聖經裡面怎麼說
[00:20:52.060 --> 00:20:54.060]  如果他為我死
[00:20:54.060 --> 00:20:56.060]  我是這麼寶貴的話
[00:20:56.060 --> 00:20:58.060]  什麼時候我看不起我自己
[00:20:58.060 --> 00:21:02.060]  其實我什麼時候就是看不起整個舊因
[00:21:03.060 --> 00:21:04.060]  想清楚是不是
[00:21:04.060 --> 00:21:06.060]  當我們看起這個舊因
[00:21:06.060 --> 00:21:08.060]  我知道是這麼寶貴的時候
[00:21:08.060 --> 00:21:14.060]  本來就說我要得著基督為我生命的終極目標
[00:21:14.060 --> 00:21:15.060]  這個是我的立志
[00:21:15.060 --> 00:21:19.060]  這個是我的決定
[00:21:19.060 --> 00:21:21.060]  是我的渴求
[00:21:21.060 --> 00:21:23.060]  如果這樣的話
[00:21:23.060 --> 00:21:26.060]  究竟聖經裡面除了我們上兩次提到的
[00:21:26.060 --> 00:21:29.060]  親近主和要遵守律法所說
[00:21:29.060 --> 00:21:31.060]  要盡心盡性盡力愛上帝
[00:21:31.060 --> 00:21:32.060]  其次愛人如己之外
[00:21:32.060 --> 00:21:36.060]  還有什麼更加透徹地去建立了自我形象呢
[00:21:36.060 --> 00:21:42.060]  在保羅透過《肥納比書》裡面提到好幾樣非常重要的事情
[00:21:42.060 --> 00:21:45.060]  第一我們看到的是學習積極的看事物
[00:21:45.060 --> 00:21:47.060]  《肥納比書》一章十五到十七節
[00:21:47.060 --> 00:21:51.060]  保羅說縱使有人傳福音是出自不好的動機
[00:21:51.060 --> 00:21:57.060]  但是基督總算被傳開去了
[00:21:58.060 --> 00:22:02.060]  頂智慧所有東西都有消極
[00:22:02.060 --> 00:22:04.060]  這個世界所有東西都有消極
[00:22:04.060 --> 00:22:05.060]  自從人類犯罪之後
[00:22:05.060 --> 00:22:07.060]  你知道所有東西都有消極面
[00:22:07.060 --> 00:22:08.060]  是不是
[00:22:08.060 --> 00:22:11.060]  如果你要找出事件的消極
[00:22:11.060 --> 00:22:14.060]  是十分容易的
[00:22:14.060 --> 00:22:16.060]  你記清楚這件事
[00:22:16.060 --> 00:22:18.060]  如果你評論一樣東西
[00:22:18.060 --> 00:22:19.060]  人家問你
[00:22:19.060 --> 00:22:20.060]  我今天穿的衣服漂亮嗎
[00:22:20.060 --> 00:22:22.060]  你找出不好的地方
[00:22:22.060 --> 00:22:24.060]  是太容易了
[00:22:24.060 --> 00:22:25.060]  想清楚是不是
[00:22:25.060 --> 00:22:28.060]  原來找出好的地方才困難
[00:22:28.060 --> 00:22:29.060]  為什麼
[00:22:29.060 --> 00:22:30.060]  因為人類犯罪之後
[00:22:30.060 --> 00:22:31.060]  我們往往都是消極
[00:22:31.060 --> 00:22:33.060]  我們看的東西都是不好的
[00:22:33.060 --> 00:22:35.060]  但是聖經告訴我們
[00:22:35.060 --> 00:22:37.060]  在極惡劣的環境裡面
[00:22:37.060 --> 00:22:40.060]  能不能夠找到積極面呢
[00:22:40.060 --> 00:22:44.060]  這個是我們裡面的資源
[00:22:44.060 --> 00:22:46.060]  你裡面健康的話
[00:22:46.060 --> 00:22:48.060]  你會看到健康的東西
[00:22:48.060 --> 00:22:50.060]  你裡面不健康的話
[00:22:50.060 --> 00:22:51.060]  你看到不健康的東西
[00:22:51.060 --> 00:22:53.060]  你裡面積極的話
[00:22:53.060 --> 00:22:54.060]  你會看到積極的東西
[00:22:54.060 --> 00:22:55.060]  你裡面消極的話
[00:22:55.060 --> 00:22:57.060]  你看到永遠都是消極的東西
[00:22:57.060 --> 00:22:59.060]  Amen
[00:22:59.060 --> 00:23:02.060]  當我今早去探望這四個家庭之後
[00:23:02.060 --> 00:23:05.060]  其中有一個人哭得很厲害
[00:23:05.060 --> 00:23:07.060]  探望完之後哭得很厲害
[00:23:07.060 --> 00:23:08.060]  牧師
[00:23:08.060 --> 00:23:10.060]  人間有這樣的悲劇
[00:23:10.060 --> 00:23:12.060]  我說老友
[00:23:12.060 --> 00:23:13.060]  那個當事人還沒哭
[00:23:13.060 --> 00:23:14.060]  你已經哭成這樣
[00:23:14.060 --> 00:23:16.060]  你是不是不太適宜進去坐下
[00:23:16.060 --> 00:23:18.060]  好像別人比你慘
[00:23:18.060 --> 00:23:19.060]  還是你比他慘
[00:23:19.060 --> 00:23:20.060]  我們去探望他
[00:23:20.060 --> 00:23:22.060]  你哭得比別人還要厲害
[00:23:22.060 --> 00:23:23.060]  別人會覺得很尷尬
[00:23:23.060 --> 00:23:24.060]  我這麼慘嗎
[00:23:24.060 --> 00:23:25.060]  你哭成這樣
[00:23:25.060 --> 00:23:27.060]  我還沒死
[00:23:27.060 --> 00:23:28.060]  為什麼我哭成這樣
[00:23:28.060 --> 00:23:29.060]  你哭成這樣是不是有些問題
[00:23:29.060 --> 00:23:31.060]  是有些問題的
[00:23:31.060 --> 00:23:33.060]  有些人去做貧窮工作
[00:23:33.060 --> 00:23:36.060]  做完之後要走出去扔公仔
[00:23:36.060 --> 00:23:39.060]  現在最流行的就是公仔
[00:23:39.060 --> 00:23:41.060]  社會不公平
[00:23:41.060 --> 00:23:43.060]  扔到已經斷貨了
[00:23:43.060 --> 00:23:45.060]  沒有了
[00:23:45.060 --> 00:23:46.060]  你看到為什麼會這樣
[00:23:46.060 --> 00:23:47.060]  為什麼有人
[00:23:47.060 --> 00:23:49.060]  有人是甘於
[00:23:49.060 --> 00:23:50.060]  老老實實說
[00:23:50.060 --> 00:23:53.060]  我沒見過德蘭修女
[00:23:53.060 --> 00:23:56.060]  在印度為了服侍貧窮人
[00:23:56.060 --> 00:23:58.060]  而粉身碎骨
[00:23:58.060 --> 00:24:01.060]  聽清楚我說
[00:24:01.060 --> 00:24:04.060]  各位在這裡做社工的弟兄姊妹
[00:24:04.060 --> 00:24:06.060]  請留意一件事情
[00:24:06.060 --> 00:24:08.060]  我沒見過德蘭修女
[00:24:08.060 --> 00:24:09.060]  在這麼不公平
[00:24:09.060 --> 00:24:11.060]  不公義的印度社會裡面
[00:24:11.060 --> 00:24:13.060]  去服侍貧窮人的時候
[00:24:13.060 --> 00:24:15.060]  會粉身碎骨
[00:24:15.060 --> 00:24:16.060]  為什麼
[00:24:16.060 --> 00:24:17.060]  因為德蘭修女
[00:24:17.060 --> 00:24:20.060]  心裡面見到的是積極的東西
[00:24:20.060 --> 00:24:21.060]  她見到一個人
[00:24:21.060 --> 00:24:23.060]  一個人臨死之前
[00:24:23.060 --> 00:24:24.060]  我給她尊嚴
[00:24:24.060 --> 00:24:27.060]  這就是何等無價的事情
[00:24:27.060 --> 00:24:29.060]  而不是我送個雪櫃給她
[00:24:29.060 --> 00:24:33.060]  聽清楚嗎
[00:24:33.060 --> 00:24:34.060]  聽清楚
[00:24:34.060 --> 00:24:36.060]  今天我必須去裡面
[00:24:36.060 --> 00:24:39.060]  學習怎樣看事情
[00:24:39.060 --> 00:24:40.060]  積極的一面
[00:24:40.060 --> 00:24:43.060]  導致我的生命是積極的
[00:24:43.060 --> 00:24:45.060]  健康的自我形象的人
[00:24:45.060 --> 00:24:48.060]  她裡面是積極的
[00:24:48.060 --> 00:24:49.060]  所以她往往看到
[00:24:49.060 --> 00:24:51.060]  是積極的事情
[00:24:51.060 --> 00:24:53.060]  回應這個姐妹
[00:24:53.060 --> 00:24:54.060]  我跟她說
[00:24:54.060 --> 00:24:55.060]  姐妹
[00:24:55.060 --> 00:24:57.060]  你有沒有發覺這幾個家庭
[00:24:57.060 --> 00:24:59.060]  雖然好像在物質上很貧窮
[00:24:59.060 --> 00:25:01.060]  但是
[00:25:01.060 --> 00:25:03.060]  有幸他們來到香港
[00:25:03.060 --> 00:25:06.060]  以致有機會接觸福音
[00:25:06.060 --> 00:25:08.060]  她現在信了耶穌
[00:25:08.060 --> 00:25:11.060]  她的物質是不富裕的
[00:25:11.060 --> 00:25:14.060]  但是心靈她是富足的
[00:25:14.060 --> 00:25:15.060]  聽清楚嗎
[00:25:15.060 --> 00:25:19.060]  今天我們不能夠去看到事情的消極的一面
[00:25:19.060 --> 00:25:22.060]  而看不到積極的一面
[00:25:22.060 --> 00:25:23.060]  我們必須去看看
[00:25:23.060 --> 00:25:25.060]  究竟事情的積極面是什麼
[00:25:25.060 --> 00:25:26.060]  在第二方面
[00:25:26.060 --> 00:25:28.060]  在《彼得比書》第二章第五到第八節
[00:25:28.060 --> 00:25:29.060]  保羅就勸喻我們
[00:25:29.060 --> 00:25:31.060]  要以基督的心為心
[00:25:31.060 --> 00:25:32.060]  做什麼事
[00:25:32.060 --> 00:25:34.060]  耶穌基督取了奴僕的形象
[00:25:34.060 --> 00:25:36.060]  所以我們今天要取了奴僕的形象
[00:25:36.060 --> 00:25:37.060]  做什麼事
[00:25:37.060 --> 00:25:39.060]  是服侍別人
[00:25:39.060 --> 00:25:42.060]  健康形象是透過服侍
[00:25:42.060 --> 00:25:44.060]  而建立回來
[00:25:44.060 --> 00:25:47.060]  而不是透過
[00:25:47.060 --> 00:25:49.060]  論述建立回來
[00:25:49.060 --> 00:25:51.060]  聽清楚我說
[00:25:51.060 --> 00:25:53.060]  健康的形象
[00:25:53.060 --> 00:25:58.060]  自我形象是透過服侍別人的過程裡面建立回來
[00:25:58.060 --> 00:26:00.060]  我還記得我讀過一個課程
[00:26:00.060 --> 00:26:02.060]  是在醫院裡面探病
[00:26:02.060 --> 00:26:05.060]  CPE的課程
[00:26:05.060 --> 00:26:06.060]  我記得我們進去醫院的時候
[00:26:06.060 --> 00:26:08.060]  我探病的時候
[00:26:08.060 --> 00:26:09.060]  每一次探完我回到家
[00:26:09.060 --> 00:26:11.060]  我都跟師母說
[00:26:11.060 --> 00:26:15.060]  人生死是無常的
[00:26:15.060 --> 00:26:16.060]  如果我死了
[00:26:16.060 --> 00:26:17.060]  那時候就改嫁好了
[00:26:17.060 --> 00:26:19.060]  剛剛結婚第一年
[00:26:19.060 --> 00:26:21.060]  那時候我是很消極的
[00:26:21.060 --> 00:26:22.060]  所有事情都
[00:26:22.060 --> 00:26:23.060]  去到醫院還死得
[00:26:23.060 --> 00:26:24.060]  你見到那些人
[00:26:24.060 --> 00:26:26.060]  18歲有癌症
[00:26:26.060 --> 00:26:28.060]  32歲被人撞跛腳
[00:26:28.060 --> 00:26:30.060]  你知道醫院沒有一個好人
[00:26:30.060 --> 00:26:31.060]  好人就不進醫院
[00:26:31.060 --> 00:26:33.060]  個個都有病
[00:26:33.060 --> 00:26:34.060]  重病
[00:26:34.060 --> 00:26:35.060]  嚴重
[00:26:35.060 --> 00:26:37.060]  個個配合一個故事
[00:26:37.060 --> 00:26:39.060]  有些媽媽沒人理
[00:26:39.060 --> 00:26:40.060]  很可憐
[00:26:40.060 --> 00:26:41.060]  人間悲劇
[00:26:41.060 --> 00:26:42.060]  在醫院裡面
[00:26:42.060 --> 00:26:43.060]  差不多
[00:26:43.060 --> 00:26:45.060]  聽不到好東西
[00:26:45.060 --> 00:26:46.060]  就算去到嬰兒房裡面
[00:26:46.060 --> 00:26:47.060]  看看那些嬰兒
[00:26:47.060 --> 00:26:48.060]  原來爸媽
[00:26:48.060 --> 00:26:49.060]  生了之後
[00:26:49.060 --> 00:26:50.060]  逃跑了
[00:26:50.060 --> 00:26:51.060]  剩下一個B在那裡
[00:26:51.060 --> 00:26:53.060]  現在都不知道誰理
[00:26:53.060 --> 00:26:54.060]  遲些社會服務處
[00:26:54.060 --> 00:26:55.060]  現在把他捧走
[00:26:55.060 --> 00:26:58.060]  你聽完這些故事
[00:26:58.060 --> 00:27:01.060]  接著我開始
[00:27:01.060 --> 00:27:03.060]  裡面很多
[00:27:03.060 --> 00:27:05.060]  很負面的東西就出來了
[00:27:05.060 --> 00:27:07.060]  很多情緒出來了
[00:27:07.060 --> 00:27:10.060]  我的老師就跟我說
[00:27:10.060 --> 00:27:11.060]  他說
[00:27:11.060 --> 00:27:12.060]  你有沒有發覺
[00:27:12.060 --> 00:27:13.060]  你去探病的時候
[00:27:13.060 --> 00:27:14.060]  你走過去
[00:27:14.060 --> 00:27:16.060]  因為我們探完之後
[00:27:16.060 --> 00:27:17.060]  要寫一份逐字報告
[00:27:17.060 --> 00:27:18.060]  很可憐
[00:27:18.060 --> 00:27:19.060]  逐字報告就是
[00:27:19.060 --> 00:27:20.060]  你跟這個人聊天的過程裡面
[00:27:20.060 --> 00:27:21.060]  他講了什麼
[00:27:21.060 --> 00:27:22.060]  你講了什麼
[00:27:22.060 --> 00:27:23.060]  接著你講了什麼
[00:27:23.060 --> 00:27:24.060]  他講了什麼
[00:27:24.060 --> 00:27:25.060]  逐個字寫出來
[00:27:25.060 --> 00:27:26.060]  他說
[00:27:26.060 --> 00:27:27.060]  你有沒有留意
[00:27:27.060 --> 00:27:28.060]  你過去探他的時候
[00:27:28.060 --> 00:27:29.060]  你的姿態是什麼姿態
[00:27:29.060 --> 00:27:31.060]  我沒有留意
[00:27:31.060 --> 00:27:32.060]  他說
[00:27:32.060 --> 00:27:33.060]  你看看你講的話
[00:27:33.060 --> 00:27:34.060]  你就知道
[00:27:34.060 --> 00:27:35.060]  你現在的姿態
[00:27:35.060 --> 00:27:39.060]  我去幫一個有需要的人
[00:27:39.060 --> 00:27:40.060]  我去醫院不是這樣
[00:27:40.060 --> 00:27:41.060]  是什麼
[00:27:41.060 --> 00:27:42.060]  我去醫院這麼健康
[00:27:42.060 --> 00:27:43.060]  我走過去探病
[00:27:43.060 --> 00:27:45.060]  當然我去幫一個有需要的人
[00:27:45.060 --> 00:27:47.060]  全錯了
[00:27:47.060 --> 00:27:49.060]  全錯了
[00:27:49.060 --> 00:27:51.060]  你不是幫一個有需要的人
[00:27:51.060 --> 00:27:55.060]  你是跟這個人同行
[00:27:55.060 --> 00:27:56.060]  我感恩到
[00:27:56.060 --> 00:27:57.060]  我學會這件事之後
[00:27:57.060 --> 00:28:01.060]  我今早去探這些貧窮人的時候
[00:28:01.060 --> 00:28:03.060]  我真的沒有一點兒的心態
[00:28:03.060 --> 00:28:06.060]  覺得我是來幫他們的
[00:28:06.060 --> 00:28:08.060]  我覺得我去探一個朋友
[00:28:08.060 --> 00:28:09.060]  很感動
[00:28:09.060 --> 00:28:11.060]  我們上到那個家庭裡面
[00:28:11.060 --> 00:28:12.060]  我們問他
[00:28:12.060 --> 00:28:14.060]  為什麼你三個小朋友
[00:28:14.060 --> 00:28:16.060]  其中那兩個去了哪裡
[00:28:16.060 --> 00:28:17.060]  他說沒有
[00:28:17.060 --> 00:28:19.060]  機構給了麥當勞券我們
[00:28:19.060 --> 00:28:20.060]  我們就叫那兩個小朋友
[00:28:20.060 --> 00:28:21.060]  去麥當勞那裡吃東西
[00:28:21.060 --> 00:28:22.060]  為什麼
[00:28:22.060 --> 00:28:23.060]  我們想見一下他
[00:28:23.060 --> 00:28:25.060]  他說那間屋子不夠
[00:28:25.060 --> 00:28:26.060]  不夠雞
[00:28:26.060 --> 00:28:27.060]  OK
[00:28:27.060 --> 00:28:28.060]  所以我們就去吃東西
[00:28:28.060 --> 00:28:29.060]  我們一去
[00:28:29.060 --> 00:28:31.060]  七個人就很離譜
[00:28:31.060 --> 00:28:33.060]  七個人擠進去一個
[00:28:33.060 --> 00:28:35.060]  根本無法擠七個人的地方
[00:28:35.060 --> 00:28:37.060]  劏房是超貴的
[00:28:37.060 --> 00:28:39.060]  青宜花園
[00:28:39.060 --> 00:28:41.060]  我們青衣青宜花園
[00:28:41.060 --> 00:28:43.060]  是全香港算是便宜租的
[00:28:43.060 --> 00:28:45.060]  其中的一棟屋苑
[00:28:45.060 --> 00:28:47.060]  兩房一廳
[00:28:47.060 --> 00:28:49.060]  四百多呎的地方
[00:28:49.060 --> 00:28:51.060]  現在市價租
[00:28:51.060 --> 00:28:54.060]  市租大概是八千多元左右
[00:28:54.060 --> 00:28:56.060]  四百多呎
[00:28:56.060 --> 00:28:57.060]  不行嗎
[00:28:57.060 --> 00:28:59.060]  九千多嗎
[00:28:59.060 --> 00:29:00.060]  一萬嗎
[00:29:00.060 --> 00:29:01.060]  去到一萬元
[00:29:01.060 --> 00:29:02.060]  OK
[00:29:02.060 --> 00:29:03.060]  我今早去一個劏房
[00:29:03.060 --> 00:29:05.060]  荃灣一個劏房
[00:29:05.060 --> 00:29:07.060]  一百呎不夠是三千六百元
[00:29:07.060 --> 00:29:12.060]  很離譜的
[00:29:12.060 --> 00:29:15.060]  劏房是貴過
[00:29:15.060 --> 00:29:17.060]  正常屋的
[00:29:17.060 --> 00:29:19.060]  所以現在越來越多人
[00:29:19.060 --> 00:29:21.060]  買屋就劏開四間
[00:29:21.060 --> 00:29:22.060]  租
[00:29:22.060 --> 00:29:24.060]  這樣有好處嘛
[00:29:24.060 --> 00:29:25.060]  是不是
[00:29:25.060 --> 00:29:27.060]  你現在知道
[00:29:27.060 --> 00:29:29.060]  今天我們透過服務
[00:29:29.060 --> 00:29:31.060]  你必須要透過服務
[00:29:31.060 --> 00:29:32.060]  想清楚
[00:29:32.060 --> 00:29:33.060]  有多少人播了
[00:29:33.060 --> 00:29:35.060]  十月去海傍做義工
[00:29:35.060 --> 00:29:37.060]  請舉手
[00:29:37.060 --> 00:29:38.060]  那些人
[00:29:38.060 --> 00:29:40.060]  在十月去透過服務
[00:29:40.060 --> 00:29:42.060]  建立你自我形象
[00:29:42.060 --> 00:29:46.060]  你見到那班居民
[00:29:46.060 --> 00:29:48.060]  是很不可愛的
[00:29:48.060 --> 00:29:50.060]  可以很不可愛的
[00:29:50.060 --> 00:29:52.060]  不排隊
[00:29:52.060 --> 00:29:54.060]  玩遊戲
[00:29:54.060 --> 00:29:57.060]  出貓的
[00:29:57.060 --> 00:29:59.060]  你怎樣面對這些人呢
[00:29:59.060 --> 00:30:01.060]  你怎樣面對這些人呢
[00:30:01.060 --> 00:30:03.060]  你很憤慨
[00:30:03.060 --> 00:30:05.060]  還是會怎樣呢
[00:30:05.060 --> 00:30:07.060]  弟兄姊妹
[00:30:07.060 --> 00:30:09.060]  透過服務
[00:30:09.060 --> 00:30:12.060]  真真正正去服務有需要的人
[00:30:12.060 --> 00:30:17.060]  才能夠建立你和我的健康自我形象
[00:30:17.060 --> 00:30:21.060]  健康自我形象不是打坐修煉而回來的
[00:30:21.060 --> 00:30:23.060]  不是透過默想而回來的
[00:30:23.060 --> 00:30:25.060]  是透過服務而回來的
[00:30:25.060 --> 00:30:27.060]  我們看看
[00:30:27.060 --> 00:30:28.060]  在聖經裡告訴我們
[00:30:28.060 --> 00:30:30.060]  在菲律賓書第二章十二到十三節
[00:30:30.060 --> 00:30:32.060]  耶穌透過信服
[00:30:32.060 --> 00:30:34.060]  一個健康自我形象的人
[00:30:34.060 --> 00:30:36.060]  是能夠信服別人的
[00:30:36.060 --> 00:30:40.060]  反叛
[00:30:40.060 --> 00:30:42.060]  抗拒權威
[00:30:42.060 --> 00:30:44.060]  其實
[00:30:44.060 --> 00:30:49.060]  是裡面有一些衰朔導致的
[00:30:49.060 --> 00:30:51.060]  健康的人
[00:30:51.060 --> 00:30:53.060]  是能夠信服的
[00:30:53.060 --> 00:30:55.060]  因為耶穌是能夠信服
[00:30:55.060 --> 00:30:59.060]  甚至是信服到已死
[00:30:59.060 --> 00:31:01.060]  菲律賓書裡面說
[00:31:01.060 --> 00:31:03.060]  因為你們立志行事
[00:31:03.060 --> 00:31:05.060]  都是上帝在你們心裡面運行
[00:31:05.060 --> 00:31:07.060]  為了要成就他的美意
[00:31:07.060 --> 00:31:09.060]  意思是說
