
[00:00:00.000 --> 00:00:02.800]  我的題目是「不完全的完全人」
[00:17:47.520 --> 00:17:49.520]  多些僥倖
[00:17:49.520 --> 00:17:50.520]  少些遺憾
[00:17:50.520 --> 00:17:53.520]  幸好我今早出門的時候
[00:17:53.520 --> 00:17:56.520]  和看更都說了一聲早晨
[00:17:56.520 --> 00:18:00.520]  我幸好善待我身邊一個人
[00:18:00.520 --> 00:18:02.520]  是不是
[00:18:02.520 --> 00:18:04.520]  我有把握到機會
[00:18:04.520 --> 00:18:06.520]  或者就算是
[00:18:06.520 --> 00:18:12.520]  我幸好今天很享受我那餐午餐
[00:18:12.520 --> 00:18:15.520]  我沒有糟蹋了這個時間
[00:18:15.520 --> 00:18:17.520]  這個都是一個幸運
[00:18:17.520 --> 00:18:20.520]  有僥倖就沒有那麼多遺憾
[00:18:20.520 --> 00:18:21.520]  是不是
[00:18:21.520 --> 00:18:23.520]  有僥倖沒有遺憾
[00:18:23.520 --> 00:18:25.520]  大英姐妹
[00:18:25.520 --> 00:18:29.520]  問自己的婚姻和家庭是不是最理想
[00:18:29.520 --> 00:18:31.520]  問自己的生活是不是最如意
[00:18:31.520 --> 00:18:32.520]  答案不用說
[00:18:32.520 --> 00:18:33.520]  是 Sure or No
[00:18:33.520 --> 00:18:34.520]  當然不是
[00:18:34.520 --> 00:18:36.520]  我有很多要突破
[00:18:36.520 --> 00:18:37.520]  要進步
[00:18:37.520 --> 00:18:38.520]  要改變的空間
[00:18:38.520 --> 00:18:41.520]  過去我確實錯失了一些機會
[00:18:41.520 --> 00:18:43.520]  犯了很多錯誤
[00:18:43.520 --> 00:18:45.520]  有些錯誤一定追補到
[00:18:45.520 --> 00:18:46.520]  不過
[00:18:46.520 --> 00:18:49.520]  為什麼要整天埋單計數
[00:18:49.520 --> 00:18:51.520]  全盤計數
[00:18:51.520 --> 00:18:53.520]  總結我這一生
[00:18:53.520 --> 00:18:55.520]  我是輸多過贏
[00:18:55.520 --> 00:18:56.520]  我是失敗多過成功
[00:18:56.520 --> 00:18:58.520]  問這些有什麼意義
[00:18:58.520 --> 00:19:01.520]  有一件選一件不是很好嗎
[00:19:01.520 --> 00:19:03.520]  埋單計數不是不做
[00:19:03.520 --> 00:19:04.520]  等耶穌回來
[00:19:04.520 --> 00:19:06.520]  祂幫我們做
[00:19:06.520 --> 00:19:07.520]  是不是
[00:19:07.520 --> 00:19:11.520]  我現在努力
[00:19:11.520 --> 00:19:13.520]  我現在珍惜
[00:19:13.520 --> 00:19:15.520]  Never too late
[00:19:15.520 --> 00:19:17.520]  永遠不會太遲
[00:19:17.520 --> 00:19:18.520]  而老實說
[00:19:18.520 --> 00:19:20.520]  你都不知道將來埋單計數
[00:19:20.520 --> 00:19:22.520]  怎樣計算
[00:19:22.520 --> 00:19:25.520]  耶穌隔離的強度
[00:19:25.520 --> 00:19:29.520]  做壞事做了一生
[00:19:29.520 --> 00:19:32.520]  斷氣纏訊耶穌
[00:19:32.520 --> 00:19:34.520]  都有得救
[00:19:34.520 --> 00:19:37.520]  你怎麼知道我們怎樣埋單計數
[00:19:37.520 --> 00:19:39.520]  所以你說太遲嗎
[00:19:39.520 --> 00:19:40.520]  不見得
[00:19:40.520 --> 00:19:43.520]  可能還有機會
[00:19:43.520 --> 00:19:45.520]  回到我們的主題
[00:19:45.520 --> 00:19:47.520]  前面保羅說
[00:19:47.520 --> 00:19:52.520]  不管那些信徒曾經犯過多少罪
[00:19:52.520 --> 00:19:54.520]  今天如果他們願意悔改
[00:19:54.520 --> 00:19:56.520]  他們就做完前人
[00:19:56.520 --> 00:19:58.520]  你說法好像很抽象
[00:19:58.520 --> 00:20:00.520]  不過其實
[00:20:00.520 --> 00:20:03.520]  豈不是我們日常的想法和做法嗎
[00:20:03.520 --> 00:20:05.520]  例如你兒子放學回家
[00:20:05.520 --> 00:20:07.520]  興致勃勃地跟你說
[00:20:07.520 --> 00:20:10.520]  今天我測驗拿了九十分
[00:20:10.520 --> 00:20:12.520]  你是不是馬上稱讚他
[00:20:12.520 --> 00:20:13.520]  聰明
[00:20:13.520 --> 00:20:14.520]  媽媽疼愛你
[00:20:14.520 --> 00:20:15.520]  是不是這樣
[00:20:15.520 --> 00:20:17.520]  你老公突然今早心血來潮
[00:20:17.520 --> 00:20:20.520]  開車送你上班
[00:20:20.520 --> 00:20:21.520]  你是不是馬上很開心地說
[00:20:21.520 --> 00:20:22.520]  算你了
[00:20:22.520 --> 00:20:26.520]  這次做回好老公
[00:20:26.520 --> 00:20:28.520]  嚴格地說
[00:20:28.520 --> 00:20:32.520]  一次測驗不會使你兒子變成好老公
[00:20:32.520 --> 00:20:37.520]  他的成績在班上是中油浮浮沉沉
[00:20:37.520 --> 00:20:39.520]  老公開車送你一次上班
[00:20:39.520 --> 00:20:42.520]  也不會使他馬上變成好老公
[00:20:42.520 --> 00:20:44.520]  他今年第二次載你
[00:20:44.520 --> 00:20:46.520]  今年已經去到十一月尾
[00:20:46.520 --> 00:20:47.520]  對不對
[00:20:47.520 --> 00:20:48.520]  不過
[00:20:48.520 --> 00:20:51.520]  什麼叫做好老公
[00:20:51.520 --> 00:20:53.520]  難道要高嘴拿到狀元
[00:20:53.520 --> 00:20:55.520]  入到精算系才叫聰明嗎
[00:20:55.520 --> 00:20:57.520]  那你兒子可能這輩子都做不到聰明
[00:20:57.520 --> 00:20:58.520]  對不起
[00:20:58.520 --> 00:21:00.520]  我冒犯了他
[00:21:00.520 --> 00:21:02.520]  什麼叫做好老公
[00:21:02.520 --> 00:21:06.520]  你老公在全港冒犯丈夫選舉脫穎而出
[00:21:06.520 --> 00:21:08.520]  這樣才算嗎
[00:21:08.520 --> 00:21:10.520]  我猜你老公可能都跑不贏大使
[00:21:10.520 --> 00:21:12.520]  對不對
[00:21:12.520 --> 00:21:15.520]  今天下班的時候
[00:21:15.520 --> 00:21:18.520]  心血來潮去花檔買了一束花給老婆
[00:21:18.520 --> 00:21:19.520]  想想
[00:21:19.520 --> 00:21:20.520]  給他一點驚喜
[00:21:20.520 --> 00:21:22.520]  很久沒浪漫過了
[00:21:22.520 --> 00:21:24.520]  誰知道你太太收了一束花之後
[00:21:24.520 --> 00:21:26.520]  不是說好喜歡謝謝
[00:21:26.520 --> 00:21:28.520]  而是說
[00:21:28.520 --> 00:21:30.520]  你終於覺悟前非
[00:21:30.520 --> 00:21:32.520]  根據紀錄
[00:21:32.520 --> 00:21:34.520]  你是在一千四百八十七日之後
[00:21:34.520 --> 00:21:36.520]  再次送花給我
[00:21:36.520 --> 00:21:38.520]  加上拍拖
[00:21:38.520 --> 00:21:40.520]  你平均是每一千零七十三日
[00:21:40.520 --> 00:21:42.520]  送一次花給我
[00:21:42.520 --> 00:21:44.520]  我不知道
[00:21:44.520 --> 00:21:46.520]  你聽了太太這番說話之後會有什麼反應
[00:21:46.520 --> 00:21:48.520]  不過我可以很肯定說
[00:21:48.520 --> 00:21:50.520]  你們夫妻關係
[00:21:50.520 --> 00:21:52.520]  不是很好
[00:21:52.520 --> 00:21:54.520]  不算很好
[00:21:54.520 --> 00:21:56.520]  聽姐妹
[00:21:56.520 --> 00:21:58.520]  我們沒有一個人是完全人
[00:21:58.520 --> 00:22:00.520]  要埋單計數
[00:22:00.520 --> 00:22:02.520]  能夠拿一個bear pass
[00:22:02.520 --> 00:22:04.520]  都已經算差不多
[00:22:04.520 --> 00:22:06.520]  勉強合格
[00:22:06.520 --> 00:22:08.520]  不過
[00:22:08.520 --> 00:22:11.520]  當我此刻心中有一個善念
[00:22:11.520 --> 00:22:13.520]  有一個要做好的立志
[00:22:13.520 --> 00:22:15.520]  並且
[00:22:15.520 --> 00:22:17.520]  做出第一個
[00:22:17.520 --> 00:22:19.520]  改過千線的行動
[00:22:19.520 --> 00:22:20.520]  我就是
[00:22:20.520 --> 00:22:22.520]  作完全人的過程中
[00:22:22.520 --> 00:22:24.520]  身邊的人
[00:22:24.520 --> 00:22:26.520]  麻煩給我一個like
[00:22:26.520 --> 00:22:28.520]  讚一下我
[00:22:28.520 --> 00:22:30.520]  不要和我埋單計數
[00:22:30.520 --> 00:22:31.520]  我現在做好
[00:22:31.520 --> 00:22:33.520]  你讚一下我
[00:22:33.520 --> 00:22:35.520]  舊約聖經
[00:22:35.520 --> 00:22:37.520]  有很多套地方
[00:22:37.520 --> 00:22:38.520]  講到作完全人
[00:22:38.520 --> 00:22:40.520]  我們沒有時間詳細講
[00:22:40.520 --> 00:22:42.520]  和大家讀一段大衛的詩
[00:22:42.520 --> 00:22:44.520]  要按著我的公義報答我
[00:22:44.520 --> 00:22:46.520]  按著我手中的清潔賞賜我
[00:22:46.520 --> 00:22:48.520]  因為我遵守了耶和華的道
[00:22:48.520 --> 00:22:51.520]  未曾作惡離開我的上帝
[00:22:51.520 --> 00:22:52.520]  祂的一切典章
[00:22:52.520 --> 00:22:53.520]  尚在我面前
[00:22:53.520 --> 00:22:54.520]  祂的律例
[00:22:54.520 --> 00:22:55.520]  我又未曾離棄
[00:22:55.520 --> 00:22:57.520]  我在祂面前作完全人
[00:22:57.520 --> 00:22:59.520]  我又保守自己遠離我的罪孽
[00:22:59.520 --> 00:23:01.520]  所以耶和華按我的公義
[00:23:01.520 --> 00:23:05.520]  按我在祂眼前的清潔賞賜我
[00:23:05.520 --> 00:23:08.520]  大衛認什麼認什麼
[00:23:08.520 --> 00:23:11.520]  說自己在上帝面前作完全人
[00:23:11.520 --> 00:23:12.520]  不過
[00:23:12.520 --> 00:23:14.520]  你熟讀大衛的一生
[00:23:14.520 --> 00:23:17.520]  他犯罪多過你和我
[00:23:17.520 --> 00:23:19.520]  你和我多數都未殺過人
[00:23:19.520 --> 00:23:20.520]  他殺過的
[00:23:20.520 --> 00:23:22.520]  你有沒有搞過強姦
[00:23:22.520 --> 00:23:24.520]  你有沒有侵佔別人老婆
[00:23:24.520 --> 00:23:25.520]  我估我未試過
[00:23:25.520 --> 00:23:26.520]  你未試過吧
[00:23:26.520 --> 00:23:27.520]  他試過
[00:23:27.520 --> 00:23:29.520]  他衰過我們很多
[00:23:29.520 --> 00:23:30.520]  他衰過我們很多
[00:23:30.520 --> 00:23:32.520]  他說自己是完全人
[00:23:32.520 --> 00:23:33.520]  慳電
[00:23:33.520 --> 00:23:34.520]  不過
[00:23:34.520 --> 00:23:35.520]  不過
[00:23:35.520 --> 00:23:37.520]  最少他寫這首詩
[00:23:37.520 --> 00:23:39.520]  做這套圖文的時候
[00:23:39.520 --> 00:23:42.520]  他是立志要遵守上帝的道
[00:23:42.520 --> 00:23:44.520]  所以他說什麼
[00:23:44.520 --> 00:23:50.520]  我保守自己遠離我自己的罪孽
[00:23:50.520 --> 00:23:52.520]  他也承認他犯罪
[00:23:52.520 --> 00:23:54.520]  他說我現在沒有
[00:23:54.520 --> 00:23:55.520]  我現在沒有
[00:23:55.520 --> 00:23:59.520]  我現在決志要遵守上帝的話
[00:23:59.520 --> 00:24:01.520]  他就在做完全人
[00:24:01.520 --> 00:24:03.520]  他就在做完全人
[00:24:03.520 --> 00:24:04.520]  是不是
[00:24:04.520 --> 00:24:05.520]  所以
[00:24:05.520 --> 00:24:06.520]  作完全人
[00:24:06.520 --> 00:24:08.520]  是遵守上帝的命令
[00:24:08.520 --> 00:24:11.520]  按他的標準去行事
[00:24:11.520 --> 00:24:14.520]  這也是保羅對哥倫多信徒的期望
[00:24:14.520 --> 00:24:15.520]  兩次提到作完全人
[00:24:15.520 --> 00:24:17.520]  就希望他們盡快悔改
[00:24:17.520 --> 00:24:18.520]  不再犯罪
[00:24:18.520 --> 00:24:19.520]  所以
[00:24:19.520 --> 00:24:22.520]  不需要達到一個完美的境界
[00:24:22.520 --> 00:24:24.520]  立志悔改
[00:24:24.520 --> 00:24:25.520]  做好就夠了
[00:24:25.520 --> 00:24:28.520]  有跟大家講過題外話
[00:24:28.520 --> 00:24:31.520]  我們經常聽到很多人
[00:24:31.520 --> 00:24:34.520]  對基督徒做很多批評
[00:24:34.520 --> 00:24:37.520]  非基督徒有批評我們
[00:24:37.520 --> 00:24:39.520]  但最多批評我們是基督徒
[00:24:39.520 --> 00:24:42.520]  最常指責的就是我們假道學
[00:24:42.520 --> 00:24:43.520]  偽君子
[00:24:43.520 --> 00:24:45.520]  滿口仁義道德
[00:24:45.520 --> 00:24:47.520]  以為自己比別人高一等
[00:24:47.520 --> 00:24:50.520]  甚至經常批評非基督徒
[00:24:50.520 --> 00:24:52.520]  說他們要下地獄
[00:24:52.520 --> 00:24:54.520]  不過這些基督徒只是口講一套
[00:24:54.520 --> 00:24:55.520]  做另一套
[00:24:55.520 --> 00:24:56.520]  外表風光
[00:24:56.520 --> 00:24:58.520]  裡面安裝
[00:24:58.520 --> 00:25:00.520]  你知道這些指責
[00:25:00.520 --> 00:25:01.520]  不一定公平
[00:25:01.520 --> 00:25:03.520]  不過這些指責
[00:25:03.520 --> 00:25:06.520]  他們的重點不是在於基督徒犯罪
[00:25:06.520 --> 00:25:08.520]  因為很少人真的期望基督徒不犯罪
[00:25:08.520 --> 00:25:11.520]  他們的指責通常是說
[00:25:11.520 --> 00:25:15.520]  基督徒以為自己不犯罪
[00:25:15.520 --> 00:25:16.520]  假扮道德
[00:25:16.520 --> 00:25:18.520]  假扮良善
[00:25:18.520 --> 00:25:21.520]  假扮才是問題所在
[00:25:21.520 --> 00:25:22.520]  你知道非基督徒
[00:25:22.520 --> 00:25:31.520]  常常都不喜歡我們的虛偽
[00:25:31.520 --> 00:25:33.520]  年輕人最喜歡真誠
[00:25:33.520 --> 00:25:34.520]  真實
[00:25:34.520 --> 00:25:36.520]  Authenticity
[00:25:36.520 --> 00:25:37.520]  我們假
[00:25:37.520 --> 00:25:39.520]  他們很不喜歡
[00:25:39.520 --> 00:25:44.520]  這篇文章是一個弟兄傳給我的
[00:25:44.520 --> 00:25:46.520]  希望我做一些評論
[00:25:46.520 --> 00:25:47.520]  我看了之後
[00:25:47.520 --> 00:25:48.520]  也不想有什麼評論
[00:25:48.520 --> 00:25:51.520]  不過裡面說的有些東西都很有意思
[00:25:51.520 --> 00:25:53.520]  他主要說的是
[00:25:53.520 --> 00:25:55.520]  我們很多時候基督徒
[00:25:55.520 --> 00:25:56.520]  喜歡對這個世界
[00:25:56.520 --> 00:25:58.520]  對身邊的人指點點
[00:25:58.520 --> 00:26:00.520]  他說我們是做求評家
[00:26:00.520 --> 00:26:03.520]  或者做廣播佬
[00:26:03.520 --> 00:26:04.520]  如果你看球賽
[00:26:04.520 --> 00:26:05.520]  就知道一定有很多人在廣播
[00:26:05.520 --> 00:26:08.520]  而不是做球員
[00:26:08.520 --> 00:26:12.520]  他說我們應該被呼召來做球員
[00:26:12.520 --> 00:26:14.520]  不是做廣播佬
[00:26:14.520 --> 00:26:19.520]  所以那個態度是完全不應該是這樣的
[00:26:19.520 --> 00:26:28.520]  我必須先說
[00:26:28.520 --> 00:26:31.520]  基督徒我們要實踐信仰
[00:26:31.520 --> 00:26:35.520]  我們常常面對很多矛盾性和張力
[00:26:35.520 --> 00:26:37.520]  有時候被人覺得虛偽
[00:26:37.520 --> 00:26:39.520]  是很難避免的
[00:26:39.520 --> 00:26:43.520]  我很難不讓人覺得我虛偽
[00:26:43.520 --> 00:26:46.520]  因為幫我們樹立標準的是上帝
[00:26:46.520 --> 00:26:48.520]  不是我自己
[00:26:48.520 --> 00:26:51.520]  上帝的要求記載在聖經裡面
[00:26:51.520 --> 00:26:52.520]  而這個要求
[00:26:52.520 --> 00:26:55.520]  總是我們無法完全實現的
[00:26:55.520 --> 00:26:57.520]  要我像天父一樣完全
[00:26:57.520 --> 00:26:59.520]  省一點吧
[00:26:59.520 --> 00:27:02.520]  我無論如何都不能像天父一樣完全
[00:27:02.520 --> 00:27:04.520]  我做不到的
[00:27:04.520 --> 00:27:11.520]  所以理想和現實的差距是一定存在的
[00:27:11.520 --> 00:27:12.520]  我在台上說到
[00:27:12.520 --> 00:27:14.520]  我說的要求不是我做得到的
[00:27:14.520 --> 00:27:17.520]  很多是我做不到的
[00:27:17.520 --> 00:27:18.520]  我們在提出一個
[00:27:18.520 --> 00:27:21.520]  我們明知無法在人間充分實現的要求
[00:27:21.520 --> 00:27:24.520]  這個mission impossible
[00:27:24.520 --> 00:27:26.520]  面對這樣的張力
[00:27:26.520 --> 00:27:27.520]  有什麼出路
[00:27:27.520 --> 00:27:29.520]  通常人們給的簡易出路就是
[00:27:29.520 --> 00:27:30.520]  靠賴聖靈的幫助
[00:27:30.520 --> 00:27:32.520]  我們就能夠做到
[00:27:32.520 --> 00:27:33.520]  省一點吧
[00:27:33.520 --> 00:27:36.520]  這個其實是廢話
[00:27:36.520 --> 00:27:39.520]  我們大家都跟隨聖靈
[00:27:39.520 --> 00:27:42.520]  依靠聖靈
[00:27:42.520 --> 00:27:43.520]  誰跟隨了聖靈之後
[00:27:43.520 --> 00:27:45.520]  你告訴我你會變成完全人
[00:27:45.520 --> 00:27:46.520]  你像天父一樣完全
[00:27:46.520 --> 00:27:47.520]  舉手來看看吧
[00:27:47.520 --> 00:27:49.520]  又或者不舉你自己的手
[00:27:49.520 --> 00:27:50.520]  你指引吧
[00:27:50.520 --> 00:27:52.520]  你認識的哪個基督徒
[00:27:52.520 --> 00:27:53.520]  因為靠賴聖靈的緣故
[00:27:53.520 --> 00:27:55.520]  就變成完全人
[00:27:55.520 --> 00:27:56.520]  變成perfect
[00:27:56.520 --> 00:27:58.520]  你可以舉林牧師的手
[00:27:58.520 --> 00:27:59.520]  我不會反對的
[00:27:59.520 --> 00:28:01.520]  因為這個場是他的
[00:28:01.520 --> 00:28:02.520]  我不反對
[00:28:02.520 --> 00:28:03.520]  不過
[00:28:03.520 --> 00:28:04.520]  誰可以呢
[00:28:04.520 --> 00:28:05.520]  沒有人可以
[00:28:05.520 --> 00:28:08.520]  不可以說靠賴聖靈的幫助
[00:28:08.520 --> 00:28:10.520]  就可以變成天父完全
[00:28:10.520 --> 00:28:12.520]  這是不可能的
[00:28:12.520 --> 00:28:13.520]  在人間
[00:28:13.520 --> 00:28:15.520]  真正的出路
[00:28:15.520 --> 00:28:17.520]  是靠賴耶穌基督的代宿恩典
[00:28:17.520 --> 00:28:19.520]  我們被稱為義
[00:28:19.520 --> 00:28:21.520]  我們實際做不到義人
[00:28:21.520 --> 00:28:23.520]  上帝因為基督的緣故
[00:28:23.520 --> 00:28:25.520]  當我們是義人
[00:28:25.520 --> 00:28:26.520]  我們做
[00:28:26.520 --> 00:28:27.520]  做是重要的
[00:28:27.520 --> 00:28:28.520]  不過我們做不到
[00:28:28.520 --> 00:28:30.520]  上帝的恩典包容我們
[00:28:30.520 --> 00:28:31.520]  接納我們
[00:28:31.520 --> 00:28:33.520]  唯獨恩典
[00:28:33.520 --> 00:28:34.520]  是我們在人間
[00:28:34.520 --> 00:28:36.520]  唯一的出路
[00:28:36.520 --> 00:28:38.520]  唯一的出路
[00:28:38.520 --> 00:28:39.520]  恩典
[00:28:39.520 --> 00:28:41.520]  是我們唯一的出路
[00:28:41.520 --> 00:28:43.520]  就好像人間恩情
[00:28:43.520 --> 00:28:45.520]  是我們唯一的出路
[00:28:45.520 --> 00:28:47.520]  我做到好勞工嗎
[00:28:47.520 --> 00:28:48.520]  我努力的
[00:28:48.520 --> 00:28:50.520]  不過我做不到的
[00:28:50.520 --> 00:28:52.520]  不過我太太
[00:28:52.520 --> 00:28:53.520]  肯
[00:28:53.520 --> 00:28:55.520]  認識我
[00:28:55.520 --> 00:28:57.520]  她肯接納
[00:28:57.520 --> 00:29:00.520]  那我就可以繼續做下去
[00:29:00.520 --> 00:29:02.520]  我是好爸爸嗎
[00:29:02.520 --> 00:29:03.520]  我的子女
[00:29:03.520 --> 00:29:05.520]  知道
[00:29:05.520 --> 00:29:07.520]  我做事的
[00:29:07.520 --> 00:29:09.520]  我經常最怕
[00:29:09.520 --> 00:29:11.520]  我兒子用一些憐憫的眼神
[00:29:11.520 --> 00:29:12.520]  看著我
[00:29:12.520 --> 00:29:13.520]  又失敗了
[00:29:13.520 --> 00:29:14.520]  這個老人家
[00:29:14.520 --> 00:29:16.520]  又犯錯了
[00:29:16.520 --> 00:29:17.520]  不過
[00:29:17.520 --> 00:29:18.520]  他們肯接納
[00:29:18.520 --> 00:29:20.520]  那我就可以繼續努力
[00:29:20.520 --> 00:29:21.520]  是不是
[00:29:21.520 --> 00:29:23.520]  是身邊人的恩情
[00:29:23.520 --> 00:29:26.520]  使得我可以繼續做下去
[00:29:26.520 --> 00:29:27.520]  不是我
[00:29:27.520 --> 00:29:30.520]  真的達到一個客觀的標準
[00:29:30.520 --> 00:29:31.520]  我做
[00:29:31.520 --> 00:29:33.520]  不過是恩典答救
[00:29:33.520 --> 00:29:34.520]  是不是
[00:29:34.520 --> 00:29:36.520]  對上帝是恩典
[00:29:36.520 --> 00:29:38.520]  對身邊的人是恩情
[00:29:38.520 --> 00:29:40.520]  是恩典和恩情
[00:29:40.520 --> 00:29:41.520]  叫我們
[00:29:41.520 --> 00:29:42.520]  做不到
[00:29:42.520 --> 00:29:43.520]  都可以繼續做
[00:29:43.520 --> 00:29:44.520]  是不是
[00:29:44.520 --> 00:29:46.520]  你繼續唱好你的詩
[00:29:46.520 --> 00:29:48.520]  不過你說你要變成Good Perfect
[00:29:48.520 --> 00:29:49.520]  就很難了
[00:29:49.520 --> 00:29:51.520]  但是上帝的恩典
[00:29:51.520 --> 00:29:52.520]  人間的恩情
[00:29:52.520 --> 00:29:55.520]  叫你的侍奉繼續成為可能
[00:29:55.520 --> 00:29:56.520]  你繼續努力
[00:29:56.520 --> 00:29:59.520]  成為一個好的唱頌者
[00:29:59.520 --> 00:30:00.520]  是不是
[00:30:00.520 --> 00:30:07.520]  什麼時候我們離開恩典
[00:30:07.520 --> 00:30:09.520]  離開恩情
[00:30:09.520 --> 00:30:11.520]  只是講道德和法律的要求
[00:30:11.520 --> 00:30:13.520]  只是講律法
[00:30:13.520 --> 00:30:15.520]  你就只能夠辦事
[00:30:15.520 --> 00:30:17.520]  你就只能夠落在減無為善的地步
[00:30:17.520 --> 00:30:18.520]  是不是
[00:30:18.520 --> 00:30:22.520]  你就無法疏解理想和現實的差距
[00:30:22.520 --> 00:30:25.520]  法律猜人的問題是
[00:30:25.520 --> 00:30:27.520]  自己做不到假裝做到
[00:30:27.520 --> 00:30:29.520]  上上用來批評其他人做不到
[00:30:29.520 --> 00:30:32.520]  這是扮演求評家的角色
[00:30:32.520 --> 00:30:35.520]  我要和大家講求評家
[00:30:35.520 --> 00:30:36.520]  求評家
[00:30:36.520 --> 00:30:40.520]  上上看著球去指責
[00:30:40.520 --> 00:30:41.520]  你要知道他指責的東西
[00:30:41.520 --> 00:30:43.520]  通常他做不到
[00:30:43.520 --> 00:30:45.520]  為什麼那個球員不跑快一點
[00:30:45.520 --> 00:30:47.520]  為什麼他又浪費了這個機會
[00:30:47.520 --> 00:30:48.520]  你試著叫他下場
[00:30:48.520 --> 00:30:50.520]  你猜他跑不跑得到
[00:30:50.520 --> 00:30:51.520]  你猜他做不做得到
[00:30:51.520 --> 00:30:52.520]  他都做不到
[00:30:52.520 --> 00:30:53.520]  是不是
[00:30:53.520 --> 00:30:54.520]  不過
[00:30:54.520 --> 00:30:55.520]  求評家的好處就是
[00:30:55.520 --> 00:30:57.520]  廣播佬是不打算自己做的
[00:30:57.520 --> 00:30:58.520]  我說而已
[00:30:58.520 --> 00:30:59.520]  是不是
[00:30:59.520 --> 00:31:00.520]  那也無所謂
[00:31:00.520 --> 00:31:01.520]  不過
[00:31:01.520 --> 00:31:02.520]  基督徒
[00:31:02.520 --> 00:31:03.520]  我們應該是球員
[00:31:03.520 --> 00:31:04.520]  不是求評
[00:31:04.520 --> 00:31:05.520]  所以
[00:31:05.520 --> 00:31:07.520]  我們下場打球的人
[00:31:07.520 --> 00:31:08.520]  如果你有打過球
[00:31:08.520 --> 00:31:09.520]  你就知道
[00:31:09.520 --> 00:31:12.520]  是不應該做什麼批評的
[00:31:12.520 --> 00:31:14.520]  專心打好自己的球
[00:31:14.520 --> 00:31:16.520]  努力和隊友配合
[00:31:16.520 --> 00:31:18.520]  當然有時候心中都會怪責
[00:31:18.520 --> 00:31:20.520]  那個隊友表現得不太好
[00:31:20.520 --> 00:31:22.520]  交球不準
[00:31:22.520 --> 00:31:23.520]  又或者
[00:31:23.520 --> 00:31:25.520]  壞的是什麼
[00:31:25.520 --> 00:31:27.520]  敗戶自己踢進自己的龍門
[00:31:27.520 --> 00:31:28.520]  你是不是很生氣
[00:31:28.520 --> 00:31:29.520]  又或者
[00:31:29.520 --> 00:31:31.520]  無端端犯規
[00:31:31.520 --> 00:31:32.520]  輸了12碼
[00:31:32.520 --> 00:31:34.520]  你都想掐死他
[00:31:34.520 --> 00:31:35.520]  不過
[00:31:35.520 --> 00:31:36.520]  心中想掐死他
[00:31:36.520 --> 00:31:37.520]  你一定不會說出口
[00:31:37.520 --> 00:31:38.520]  為什麼
[00:31:38.520 --> 00:31:39.520]  因為如果一隊球
[00:31:39.520 --> 00:31:41.520]  球員互相埋怨
[00:31:41.520 --> 00:31:42.520]  互相指責
[00:31:42.520 --> 00:31:43.520]  根本不用打下去
[00:31:43.520 --> 00:31:45.520]  根本不用打下去
[00:31:45.520 --> 00:31:46.520]  是不是
[00:31:46.520 --> 00:31:47.520]  所以
[00:31:47.520 --> 00:31:49.520]  就算隊友交球不準
[00:31:49.520 --> 00:31:50.520]  即使他沒有把握機會
[00:31:50.520 --> 00:31:52.520]  你會怎麼做
[00:31:52.520 --> 00:31:53.520]  都是給他一個讚
[00:31:53.520 --> 00:31:54.520]  是不是
[00:31:54.520 --> 00:31:55.520]  你看那個球就知道
[00:31:55.520 --> 00:31:57.520]  我怎樣都是讚他
[00:31:57.520 --> 00:31:59.520]  因為批評是
[00:31:59.520 --> 00:32:02.520]  就剛才的犯錯
[00:32:02.520 --> 00:32:03.520]  做論斷
[00:32:03.520 --> 00:32:04.520]  鼓勵呢
[00:32:04.520 --> 00:32:06.520]  是期望他
[00:32:06.520 --> 00:32:08.520]  面前做得好
[00:32:08.520 --> 00:32:09.520]  希望他
[00:32:09.520 --> 00:32:11.520]  下一次做好一點
[00:32:11.520 --> 00:32:12.520]  是不是
[00:32:12.520 --> 00:32:13.520]  所以我們叫look forward
[00:32:13.520 --> 00:32:14.520]  向前看
[00:32:14.520 --> 00:32:16.520]  不是向後看
[00:32:16.520 --> 00:32:19.520]  球員很少互相批評
[00:32:19.520 --> 00:32:22.520]  他們不會批評自己對球打得不好
[00:32:22.520 --> 00:32:24.520]  更加不會批評別人對球打得不好
[00:32:24.520 --> 00:32:25.520]  期望都期望別人打得不好
[00:32:25.520 --> 00:32:26.520]  對不對
[00:32:26.520 --> 00:32:27.520]  他交錯球
[00:32:27.520 --> 00:32:28.520]  我都不知道要給他一個讚
[00:32:28.520 --> 00:32:29.520]  是不是
[00:32:29.520 --> 00:32:31.520]  我講這番說話
[00:32:31.520 --> 00:32:33.520]  可能傷害了我們中間的人的心靈
[00:32:33.520 --> 00:32:35.520]  上個月呢
[00:32:35.520 --> 00:32:38.520]  曼聯輸給利物浦
[00:32:38.520 --> 00:32:39.520]  0比5
[00:32:39.520 --> 00:32:40.520]  是不是
[00:32:40.520 --> 00:32:42.520]  馬上有人就叫炒教練
[00:32:42.520 --> 00:32:44.520]  很多人叫
[00:32:44.520 --> 00:32:45.520]  炒了
[00:32:45.520 --> 00:32:46.520]  現在炒了
[00:32:46.520 --> 00:32:48.520]  不過
[00:32:48.520 --> 00:32:50.520]  馬上有個聲音興起
[00:32:50.520 --> 00:32:51.520]  反對炒教練
[00:32:51.520 --> 00:32:53.520]  你知道是什麼人反對嗎
