
[00:00:00.000 --> 00:00:06.400]  好,我們讀一段聖經,在詩篇126篇第四到第六節。
[00:23:44.660 --> 00:23:51.540]  就問他說,你牧會這麼多年,你經歷過這麼多的艱難跟風暴,
[00:23:51.540 --> 00:23:55.780]  請問你牧會成功的秘訣是什麼?
[00:23:55.780 --> 00:24:04.820]  他毫不考慮,立刻笑著回答說,I pray and I obey!
[00:24:04.820 --> 00:24:09.460]  他說,我禱告,然後我順從。
[00:24:09.460 --> 00:24:16.340]  這答案就這麼簡單,這麼經典,這是全世界最經典的答案。
[00:24:16.340 --> 00:24:22.820]  你成功的秘訣是什麼?I pray and I obey!
[00:24:22.820 --> 00:24:28.180]  第二點,今天無論在我們侍奉的道路,在帶領教會的過程當中,
[00:24:28.180 --> 00:24:35.700]  最重要一件事情,不是你想做什麼,也不是我想做什麼。
[00:24:35.700 --> 00:24:39.860]  在跟隨神的時候,最困難的一件事情是什麼?
[00:24:39.860 --> 00:24:44.820]  在跟隨神最困難的一件事情,就是我們常常有我們自己的想法,
[00:24:44.820 --> 00:24:47.620]  有我們自己的看法。
[00:24:47.620 --> 00:24:51.460]  我們總覺得應該有更好的方法,
[00:24:51.460 --> 00:24:54.820]  我們總覺得應該有更好的途徑,
[00:24:54.820 --> 00:24:58.340]  但事實上,在我們整個侍奉神的過程當中,
[00:24:58.340 --> 00:25:04.900]  最重要一件事情是神要你做什麼。
[00:25:04.900 --> 00:25:10.580]  照樣去做,你就必能夠得蒙神的祝福,
[00:25:10.580 --> 00:25:13.380]  你就能夠經歷神的作為。
[00:25:13.380 --> 00:25:17.380]  我在這重要的不是你想做什麼,
[00:25:17.380 --> 00:25:20.500]  而是神要你做什麼。
[00:25:20.500 --> 00:25:26.180]  很重要,照樣去做,你就能夠經歷神。
[00:25:26.180 --> 00:25:31.860]  就像彼得一樣,你還記得彼得有一次在一個樓房上,
[00:25:31.860 --> 00:25:34.100]  神給他看見一個異象,
[00:25:34.100 --> 00:25:39.620]  看見一個大布包放下來裡面充滿不潔淨的食物,
[00:25:39.620 --> 00:25:43.140]  神對他說三個字,
[00:25:43.140 --> 00:25:45.540]  宰了,吃。
[00:25:45.540 --> 00:25:48.180]  請問你,這三個字簡不簡單?
[00:25:48.180 --> 00:25:51.140]  很簡單,宰了,吃。
[00:25:51.140 --> 00:25:54.820]  清不清楚?很清楚,宰了,吃。
[00:25:54.820 --> 00:25:59.380]  容不容易做?很容易做,就是宰了,吃就好了。
[00:25:59.380 --> 00:26:02.980]  但對彼得來講,很難。
[00:26:02.980 --> 00:26:08.420]  難到一個地步,他三次對主說:主啊,不可。
[00:26:08.420 --> 00:26:10.260]  你知道這句話本身就很矛盾,
[00:26:10.260 --> 00:26:12.580]  你既然說主,應該說:Yes, Sir,
[00:26:12.580 --> 00:26:16.420]  你不是說:主啊,不可,很矛盾的事情。
[00:26:16.420 --> 00:26:19.700]  他三次對主說:主啊,不可。
[00:26:19.700 --> 00:26:23.220]  因為這是他過去按照他的傳統經驗,
[00:26:23.220 --> 00:26:26.980]  從來覺得不可以做的事情。
[00:26:26.980 --> 00:26:33.220]  但感謝神,彼得自終順從了,順從了。
[00:26:33.220 --> 00:26:37.940]  他就照著,後來神就差遣外邦人,
[00:26:37.940 --> 00:26:40.740]  哥尼留的太僕人敲門,
[00:26:40.740 --> 00:26:43.540]  他就知道原來神要他去外邦人家,
[00:26:43.540 --> 00:26:48.180]  他就照著去做,福音就因著他,
[00:26:48.180 --> 00:26:50.420]  傳到哥尼留的家。
[00:26:50.420 --> 00:26:54.340]  哇,我告訴你,那是第一次,
[00:26:54.340 --> 00:26:59.700]  一個使徒進入到一個外邦人的家,傳福音。
[00:26:59.700 --> 00:27:02.260]  傳福音給外邦人,而且第一次,
[00:27:02.260 --> 00:27:06.020]  能夠見證外邦人被聖靈充滿的光景。
[00:27:06.020 --> 00:27:09.300]  哇,那真是歷史的時刻,我告訴你。
[00:27:09.300 --> 00:27:15.940]  我常常這樣形容啊,當彼得腳踏入哥尼留家的那一個時刻,
[00:27:15.940 --> 00:27:22.660]  那就好像阿姆斯壯登陸月球,腳踏上月球那一步是一樣的,
[00:27:22.660 --> 00:27:25.140]  是因為彼得那一小步,
[00:27:25.140 --> 00:27:30.100]  卻成為跨文化宣教的一大步啊。
[00:27:30.100 --> 00:27:35.620]  因為他的順服,因為他的順服。
[00:27:35.620 --> 00:27:38.020]  同樣教會也是如此。
[00:27:38.020 --> 00:27:41.620]  你知道神給每一個教會的使命都不同,
[00:27:41.620 --> 00:27:45.540]  不是每一間教會都要做所有的事情,
[00:27:45.540 --> 00:27:49.380]  也不是每一間教會都要做同樣的事情,No!
[00:27:49.380 --> 00:27:55.300]  最重要一件事,神要我們教會做什麼嗎?
[00:27:55.300 --> 00:28:00.100]  在這樣一個充滿危險的世代,求神給我們一個柔軟的心啊,
[00:28:00.100 --> 00:28:06.580]  尋求神的心意,而且順從神一步一步的帶領。
[00:28:06.580 --> 00:28:13.700]  我深深的相信,一間教會如果能夠不顧己身,
[00:28:13.700 --> 00:28:17.060]  捨己順從來完成神的心意的時候,
[00:28:17.060 --> 00:28:20.180]  神不能夠不祝福這個教會,
[00:28:20.180 --> 00:28:25.780]  而且要使用這個教會成為神手中的器皿,Amen?
[00:28:25.780 --> 00:28:30.580]  第二點,今天我們所信的神,是獨行其事的神。
[00:28:30.580 --> 00:28:32.180]  什麼意思?
[00:28:32.180 --> 00:28:35.380]  祂永遠按照祂的意志行事。
[00:28:35.380 --> 00:28:37.700]  這個世界沒有一件事能夠攔阻掉祂,
[00:28:37.700 --> 00:28:41.140]  祂是獨行其事。
[00:28:41.140 --> 00:28:43.940]  無論這個世界跟我們的環境如何改變,
[00:28:43.940 --> 00:28:47.940]  我告訴你,神永遠按照祂的旨意行事,
[00:28:47.940 --> 00:28:50.260]  沒有人可以阻擋。
[00:28:50.260 --> 00:28:54.340]  而且祂所應許的必定成就。
[00:28:54.340 --> 00:28:58.740]  求主幫助我們,讓我們眼目永遠定心在神,
[00:28:58.740 --> 00:29:01.300]  和神所給我們的應許上。
[00:29:01.300 --> 00:29:07.300]  Shakana Glory,神榮耀同在的彰顯,
[00:29:07.300 --> 00:29:11.540]  仍然是神對這個教會的心意。
[00:29:11.540 --> 00:29:14.100]  就讓我們存著期待的心,
[00:29:14.100 --> 00:29:19.460]  來迎接神下一波復興的作為來。
[00:29:19.460 --> 00:29:21.860]  Amen?我們一起禱告。
[00:29:21.860 --> 00:29:24.580]  親愛的,我們再次來到你們身上感謝與讚美,
[00:29:24.580 --> 00:29:28.500]  雖然我們現在處在一波過去,
[00:29:28.500 --> 00:29:32.340]  另一波還沒來的中間。
[00:29:32.340 --> 00:29:37.220]  好像我們在黑暗當中什麼都看不見,
[00:29:37.220 --> 00:29:40.100]  但是我們堅持的相信,
[00:29:40.100 --> 00:29:43.140]  你對這個教會是有應許的。
[00:29:43.140 --> 00:29:47.860]  Shakana Glory,這個會堂就是印證。
[00:29:47.860 --> 00:29:51.620]  每一次我們看見這個會堂,我們就知道,
[00:29:51.620 --> 00:29:55.380]  你對這個教會是有一個應許的。
[00:29:55.380 --> 00:30:00.020]  你要榮耀的同在彰顯在我們中間。
[00:30:00.020 --> 00:30:04.660]  只要世人看見,不能夠不敬畏你啊。
[00:30:04.660 --> 00:30:06.580]  Hallelujah!
[00:30:06.580 --> 00:30:11.220]  再一次來幫助我們眼目回轉到你的身上來,
[00:30:11.220 --> 00:30:16.580]  定睛看著你,看著你所應許的,
[00:30:16.580 --> 00:30:20.980]  而你所應許的必定成就。
[00:30:20.980 --> 00:30:22.420]  Hallelujah!
[00:30:22.420 --> 00:30:28.740]  我們就期待,期待那新的一波的復興到來臨。
[00:30:28.740 --> 00:30:32.340]  那是又深又廣,
[00:30:32.340 --> 00:30:35.540]  超乎我們所求所想的。
[00:30:35.540 --> 00:30:36.660]  Hallelujah!
[00:30:36.660 --> 00:30:38.340]  我們將一切榮耀都歸給你。
[00:30:38.340 --> 00:30:41.220]  感謝禱告奉耶穌得勝的名祈求。
[00:30:41.220 --> 00:30:44.180]  Amen!
