
[00:00:00.000 --> 00:00:04.000]  大概當你開始認識神的時候
[00:14:30.680 --> 00:14:32.680]  窮人聽到福音
[00:14:32.680 --> 00:14:34.680]  那對我不疑惑的人
[00:14:34.680 --> 00:14:36.680]  多麼有福
[00:14:36.680 --> 00:14:38.680]  所以他就問
[00:14:38.680 --> 00:14:39.680]  跟門徒怎樣回答
[00:14:39.680 --> 00:14:41.680]  他說你這樣回去告訴約翰
[00:14:41.680 --> 00:14:44.680]  你就把你親眼看到
[00:14:44.680 --> 00:14:46.680]  親耳聽到的
[00:14:46.680 --> 00:14:47.680]  你告訴他就行了
[00:14:47.680 --> 00:14:48.680]  就是什麼呢
[00:14:48.680 --> 00:14:49.680]  就是剛剛他所說的
[00:14:49.680 --> 00:14:50.680]  盲眼的看到
[00:14:50.680 --> 00:14:51.680]  跛腳的行走
[00:14:51.680 --> 00:14:52.680]  麻風的潔淨
[00:14:52.680 --> 00:14:54.680]  耳聾的聽見
[00:14:54.680 --> 00:14:56.680]  窮人的福音傳給他
[00:14:56.680 --> 00:14:58.680]  然後他特別說了一句
[00:14:58.680 --> 00:15:00.680]  如果你聽到這些工作
[00:15:00.680 --> 00:15:02.680]  你聽到這些工作
[00:15:02.680 --> 00:15:04.680]  然後對我不疑惑的
[00:15:04.680 --> 00:15:06.680]  又或者有些英文叫
[00:15:06.680 --> 00:15:08.680]  Not offended
[00:15:08.680 --> 00:15:10.680]  即是不會因為我的工作
[00:15:10.680 --> 00:15:12.680]  而你覺得會被我叛倒
[00:15:12.680 --> 00:15:13.680]  跌倒的
[00:15:13.680 --> 00:15:15.680]  不offended
[00:15:15.680 --> 00:15:16.680]  你要問一個問題
[00:15:16.680 --> 00:15:19.680]  從我們今天的角度去看
[00:15:19.680 --> 00:15:21.680]  你讀到主耶穌基督的工作
[00:15:21.680 --> 00:15:22.680]  你說盲眼的看到
[00:15:22.680 --> 00:15:24.680]  跛腳的行走
[00:15:24.680 --> 00:15:25.680]  麻風的潔淨
[00:15:25.680 --> 00:15:26.680]  耳聾的聽見
[00:15:26.680 --> 00:15:27.680]  死人有福
[00:15:27.680 --> 00:15:29.680]  窮人的福音聽見
[00:15:29.680 --> 00:15:32.680]  你會不會被offended
[00:15:32.680 --> 00:15:34.680]  就看到基督做這樣的事
[00:15:34.680 --> 00:15:36.680]  我覺得被冒犯
[00:15:36.680 --> 00:15:37.680]  我很不喜歡
[00:15:37.680 --> 00:15:38.680]  我很疑惑
[00:15:38.680 --> 00:15:39.680]  他是不是真的基督
[00:15:39.680 --> 00:15:41.680]  基督不應該做這些
[00:15:41.680 --> 00:15:42.680]  你應該不會有這樣的感覺
[00:15:42.680 --> 00:15:43.680]  你應該覺得
[00:15:43.680 --> 00:15:45.680]  That's exactly what he should do
[00:15:45.680 --> 00:15:47.680]  你不會有疑惑的
[00:15:47.680 --> 00:15:49.680]  但主耶穌特別說了一句
[00:15:49.680 --> 00:15:50.680]  你聽到這些工作
[00:15:50.680 --> 00:15:52.680]  對我不疑惑的話
[00:15:52.680 --> 00:15:54.680]  是很有福氣
[00:15:54.680 --> 00:15:57.680]  你就要問為什麼他說了這句話
[00:15:57.680 --> 00:15:59.680]  為什麼有些人會聽到
[00:15:59.680 --> 00:16:01.680]  因為約翰在監獄裡聽到
[00:16:01.680 --> 00:16:03.680]  就是主耶穌在做這些
[00:16:03.680 --> 00:16:05.680]  他就因為聽到主耶穌
[00:16:05.680 --> 00:16:06.680]  這些工作
[00:16:06.680 --> 00:16:07.680]  於是他派門徒來問
[00:16:07.680 --> 00:16:08.680]  你是不是基督
[00:16:08.680 --> 00:16:09.680]  是不是那一位
[00:16:09.680 --> 00:16:10.680]  所以你要問
[00:16:10.680 --> 00:16:13.680]  他為什麼聽到主耶穌在做的
[00:16:13.680 --> 00:16:14.680]  盲眼的看到
[00:16:14.680 --> 00:16:15.680]  跛腳的行走
[00:16:15.680 --> 00:16:16.680]  然後麻風的潔淨
[00:16:16.680 --> 00:16:17.680]  耳聾的聽見
[00:16:17.680 --> 00:16:18.680]  死人有福
[00:16:18.680 --> 00:16:19.680]  窮人的福音聽見
[00:16:19.680 --> 00:16:20.680]  你怎麼會聽到這些
[00:16:20.680 --> 00:16:21.680]  你會疑惑的
[00:16:21.680 --> 00:16:23.680]  應該是你聽不到這些的時候
[00:16:23.680 --> 00:16:24.680]  你會疑惑
[00:16:24.680 --> 00:16:25.680]  你是不是基督
[00:16:25.680 --> 00:16:26.680]  你來到的時候
[00:16:26.680 --> 00:16:27.680]  盲眼繼續盲眼
[00:16:27.680 --> 00:16:28.680]  耳聾的繼續耳聾
[00:16:28.680 --> 00:16:30.680]  窮人沒有福音聽到
[00:16:30.680 --> 00:16:31.680]  你會疑惑的
[00:16:31.680 --> 00:16:33.680]  你怎麼會是基督呢
[00:16:33.680 --> 00:16:35.680]  但相反的
[00:16:35.680 --> 00:16:37.680]  施浸約翰聽到
[00:16:37.680 --> 00:16:38.680]  主耶穌基督這些行為
[00:16:38.680 --> 00:16:40.680]  然後他派門徒去引證
[00:16:40.680 --> 00:16:41.680]  主耶穌說
[00:16:41.680 --> 00:16:42.680]  我正在做這些
[00:16:42.680 --> 00:16:43.680]  你回去告訴他
[00:16:43.680 --> 00:16:44.680]  我就是在做這些
[00:16:44.680 --> 00:16:45.680]  然後你聽到這些不疑惑的
[00:16:45.680 --> 00:16:46.680]  你就有福了
[00:16:46.680 --> 00:16:47.680]  那你就要問
[00:16:47.680 --> 00:16:48.680]  為什麼呢
[00:16:48.680 --> 00:16:50.680]  為什麼有些人會聽到
[00:16:50.680 --> 00:16:52.680]  主耶穌做了這麼偉大的工作
[00:16:52.680 --> 00:16:53.680]  一個失明的漢奸
[00:16:53.680 --> 00:16:54.680]  跛腳的走路
[00:16:54.680 --> 00:16:56.680]  接近這一切
[00:16:56.680 --> 00:16:57.680]  然後你會覺得
[00:16:57.680 --> 00:16:59.680]  他是不是耶穌
[00:16:59.680 --> 00:17:02.680]  意思就是說
[00:17:02.680 --> 00:17:04.680]  代表當時
[00:17:04.680 --> 00:17:06.680]  包括施浸約翰
[00:17:06.680 --> 00:17:08.680]  不單止是當時所有的猶太人
[00:17:08.680 --> 00:17:10.680]  那些宗教領袖
[00:17:10.680 --> 00:17:12.680]  是所有猶太人
[00:17:12.680 --> 00:17:14.680]  加上施浸約翰
[00:17:14.680 --> 00:17:18.680]  都對基督將要做的什麼工作
[00:17:18.680 --> 00:17:20.680]  有一個錯誤的期望
[00:17:20.680 --> 00:17:23.680]  因此當基督正在做這些事情的時候
[00:17:23.680 --> 00:17:24.680]  他才突然間發覺
[00:17:24.680 --> 00:17:25.680]  我有疑惑
[00:17:25.680 --> 00:17:26.680]  他是不是基督呢
[00:17:26.680 --> 00:17:27.680]  如果是基督
[00:17:27.680 --> 00:17:29.680]  怎麼會做這樣的事
[00:17:29.680 --> 00:17:32.680]  那你說他們期望基督做什麼
[00:17:32.680 --> 00:17:34.680]  他們錯誤的期望
[00:17:34.680 --> 00:17:36.680]  就是他們一直都期望
[00:17:36.680 --> 00:17:38.680]  基督來就等於施浸約翰
[00:17:38.680 --> 00:17:40.680]  一開始介紹基督的時候
[00:17:40.680 --> 00:17:41.680]  他說什麼
[00:17:41.680 --> 00:17:42.680]  他要來清場
[00:17:42.680 --> 00:17:44.680]  他要來施行審判
[00:17:44.680 --> 00:17:46.680]  他要建立神的國度
[00:17:46.680 --> 00:17:48.680]  如果你悔改跟從基督就沒問題
[00:17:48.680 --> 00:17:50.680]  如果不悔改
[00:17:50.680 --> 00:17:51.680]  基督的審判馬上就來了
[00:17:51.680 --> 00:17:54.680]  他馬上要建立推翻羅馬帝國的政權
[00:17:54.680 --> 00:17:56.680]  建立神權的國度
[00:17:56.680 --> 00:17:57.680]  所以基督來
[00:17:57.680 --> 00:18:00.680]  應該是要找一群精英的
[00:18:00.680 --> 00:18:03.680]  你要建立一個神的國度
[00:18:03.680 --> 00:18:05.680]  你一定要找一群精英
[00:18:05.680 --> 00:18:08.680]  所以你應該跟從一些宗教的領袖
[00:18:08.680 --> 00:18:11.680]  一些悔改靈明高深的人
[00:18:11.680 --> 00:18:12.680]  有學識
[00:18:12.680 --> 00:18:14.680]  有政治的籌碼
[00:18:14.680 --> 00:18:17.680]  然後你才可以做大事
[00:18:17.680 --> 00:18:20.680]  所以約翰都期待基督來
[00:18:20.680 --> 00:18:22.680]  做大事
[00:18:22.680 --> 00:18:24.680]  搞革命
[00:18:24.680 --> 00:18:27.680]  建立神的國度在地上
[00:18:27.680 --> 00:18:30.680]  他期待是神馬上施行審判
[00:18:30.680 --> 00:18:32.680]  然後建立神的國度
[00:18:32.680 --> 00:18:34.680]  但問題是
[00:18:34.680 --> 00:18:36.680]  這位基督一直跟一些
[00:18:36.680 --> 00:18:38.680]  眼盲
[00:18:38.680 --> 00:18:39.680]  跛腳
[00:18:39.680 --> 00:18:40.680]  麻風
[00:18:40.680 --> 00:18:43.680]  這些被當事人認為是被神詛咒的
[00:18:43.680 --> 00:18:47.680]  這一群人正是神應該審判的人
[00:18:47.680 --> 00:18:49.680]  所以神來到應該是審判他們
[00:18:49.680 --> 00:18:50.680]  踢走他們
[00:18:50.680 --> 00:18:52.680]  社會清除這些毒瘤
[00:18:52.680 --> 00:18:55.680]  然後跟一群精英已經悔改
[00:18:55.680 --> 00:18:57.680]  然後生活
[00:18:57.680 --> 00:19:00.680]  很明顯是蒙神祝福的那群人
[00:19:00.680 --> 00:19:03.680]  然後跟他們在一起建立神的國度
[00:19:03.680 --> 00:19:05.680]  基督來應該是做這些事
[00:19:05.680 --> 00:19:07.680]  但偏偏基督來是跟一群
[00:19:07.680 --> 00:19:09.680]  他們覺得被神詛咒的人
[00:19:09.680 --> 00:19:13.680]  眼盲 跛腳 麻風 病 耳聾
[00:19:13.680 --> 00:19:15.680]  無端端病死了
[00:19:15.680 --> 00:19:17.680]  窮得不得了
[00:19:17.680 --> 00:19:19.680]  基督說跟這群人在一起
[00:19:19.680 --> 00:19:21.680]  不斷地聚會
[00:19:21.680 --> 00:19:23.680]  不斷地聚會
[00:19:23.680 --> 00:19:24.680]  不知多久
[00:19:24.680 --> 00:19:26.680]  可能他介紹基督出來
[00:19:26.680 --> 00:19:27.680]  可能半年
[00:19:27.680 --> 00:19:29.680]  他入了監獄三個月
[00:19:29.680 --> 00:19:31.680]  為什麼沒什麼的
[00:19:31.680 --> 00:19:32.680]  聽著聽著
[00:19:32.680 --> 00:19:33.680]  基督他在做什麼
[00:19:33.680 --> 00:19:34.680]  然後回來
[00:19:34.680 --> 00:19:36.680]  他一天在窮人的地方
[00:19:36.680 --> 00:19:39.680]  跟盲眼的人在一起 醫治
[00:19:39.680 --> 00:19:41.680]  他就開始迷惑
[00:19:41.680 --> 00:19:42.680]  怎麼會這樣
[00:19:42.680 --> 00:19:45.680]  我期望基督來不是做這些事
[00:19:45.680 --> 00:19:48.680]  我期望基督來是私刑審判
[00:19:48.680 --> 00:19:51.680]  他沒想過原來基督來不是私刑審判
[00:19:51.680 --> 00:19:54.680]  是私刑赦免和醫治
[00:19:54.680 --> 00:19:56.680]  是恩典
[00:19:56.680 --> 00:19:57.680]  他沒想過
[00:19:57.680 --> 00:19:58.680]  他想著馬上審判
[00:19:58.680 --> 00:19:59.680]  應該我們準備好
[00:19:59.680 --> 00:20:01.680]  因為我是準備人預備基督的
[00:20:01.680 --> 00:20:03.680]  我準備了那群走這群走這群
[00:20:03.680 --> 00:20:05.680]  你應該跟這群人在一起
[00:20:05.680 --> 00:20:08.680]  然後建立神的角度
[00:20:08.680 --> 00:20:10.680]  所以他一直在等
[00:20:10.680 --> 00:20:12.680]  基督是不是會來救我
[00:20:12.680 --> 00:20:14.680]  推翻羅馬帝國的政權
[00:20:14.680 --> 00:20:16.680]  我就可以被釋放
[00:20:16.680 --> 00:20:17.680]  我現在在監獄裡
[00:20:17.680 --> 00:20:19.680]  我被釋放一起搞革命
[00:20:19.680 --> 00:20:21.680]  可能他的期望一直是這樣
[00:20:21.680 --> 00:20:22.680]  但他看到基督不是
[00:20:22.680 --> 00:20:26.680]  他一直私刑拯救
[00:20:26.680 --> 00:20:29.680]  他一直去憐憫那些覺得被詛咒的人
[00:20:29.680 --> 00:20:30.680]  醫治他們
[00:20:30.680 --> 00:20:32.680]  有福音傳給他們
[00:20:32.680 --> 00:20:36.680]  主耶穌說如果你見到我這些工作
[00:20:36.680 --> 00:20:38.680]  不被offended
[00:20:38.680 --> 00:20:42.680]  你覺得如果基督現在馬上要私刑審判
[00:20:42.680 --> 00:20:45.680]  沒有任何一個人可以進入神的國
[00:20:45.680 --> 00:20:47.680]  所以他必須要先
[00:20:47.680 --> 00:20:49.680]  未行審判之前
[00:20:49.680 --> 00:20:51.680]  必須要先拯救
[00:20:51.680 --> 00:20:52.680]  先憐憫
[00:20:52.680 --> 00:20:53.680]  先施恩
[00:20:53.680 --> 00:20:55.680]  如果你覺得這些工作
[00:20:55.680 --> 00:20:57.680]  你覺得offended你的話
[00:20:57.680 --> 00:20:58.680]  他就說sorry了
[00:20:58.680 --> 00:21:00.680]  神的角度未必與你有關
[00:21:00.680 --> 00:21:03.680]  但他說如果你聽到主耶穌基督這些工作
[00:21:03.680 --> 00:21:05.680]  報告完回去
[00:21:05.680 --> 00:21:07.680]  如果你不迷惑
[00:21:07.680 --> 00:21:08.680]  不疑惑
[00:21:08.680 --> 00:21:09.680]  主耶穌已經回答你
[00:21:09.680 --> 00:21:11.680]  我和你的期望不一樣
[00:21:11.680 --> 00:21:12.680]  我就是做這些工作
[00:21:12.680 --> 00:21:14.680]  我就是喜歡憐憫
[00:21:14.680 --> 00:21:17.680]  赦免那些受詛咒的人
[00:21:17.680 --> 00:21:20.680]  如果你都覺得我都需要被憐憫
[00:21:20.680 --> 00:21:23.680]  我都需要被主耶穌這樣醫治
[00:21:23.680 --> 00:21:25.680]  我都是屬於盲眼的那個
[00:21:25.680 --> 00:21:27.680]  我都是不潔淨的那個
[00:21:27.680 --> 00:21:29.680]  我需要主耶穌這些工作在我身上
[00:21:29.680 --> 00:21:32.680]  他說感謝神你就有福氣
[00:21:32.680 --> 00:21:34.680]  所以這個就是神
[00:21:34.680 --> 00:21:37.680]  主耶穌透過門徒給約翰的答案
[00:21:37.680 --> 00:21:40.680]  我相信都是給你和我今天的答案
[00:21:40.680 --> 00:21:42.680]  我們今天來到主耶穌面前
[00:21:42.680 --> 00:21:43.680]  都要問一個答案
[00:21:43.680 --> 00:21:47.680]  我們是不是真是唯有主耶穌
[00:21:47.680 --> 00:21:50.680]  才可以救到我們呢
[00:21:50.680 --> 00:21:54.680]  如果主耶穌現在馬上施行審判
[00:21:54.680 --> 00:21:58.680]  是不是我們和我們大家都有禍了呢
[00:21:58.680 --> 00:22:01.680]  因為我們都需要神的憐憫
[00:22:01.680 --> 00:22:03.680]  不斷的憐憫
[00:22:03.680 --> 00:22:04.680]  如果我們需要
[00:22:04.680 --> 00:22:07.680]  你說主耶穌我正是需要這樣
[00:22:07.680 --> 00:22:09.680]  感謝神那你就有福氣
[00:22:09.680 --> 00:22:12.680]  接下來再有一段經文和你看看
[00:22:12.680 --> 00:22:16.680]  主耶穌給一個更加寶貴的答案
[00:22:16.680 --> 00:22:18.680]  他說當我們有疑惑的時候
[00:22:18.680 --> 00:22:19.680]  哪些人會見到主耶穌
[00:22:19.680 --> 00:22:22.680]  有這些工作然後不疑惑
[00:22:22.680 --> 00:22:24.680]  有一種人
[00:22:24.680 --> 00:22:29.680]  馬太福音十一章二十五到三十節
[00:22:29.680 --> 00:22:32.680]  那時候耶穌說天父
[00:22:32.680 --> 00:22:33.680]  這是結論
[00:22:33.680 --> 00:22:36.680]  天父天地的主我感謝你
[00:22:36.680 --> 00:22:41.680]  因為你向聰明有學問的人所隱藏的事
[00:22:41.680 --> 00:22:45.680]  卻向沒有學問的人啟示出來
[00:22:45.680 --> 00:22:46.680]  應該不是沒有學問
[00:22:46.680 --> 00:22:50.680]  應該是小孩子或者嬰孩翻譯成
[00:22:50.680 --> 00:22:53.680]  卻向嬰孩啟示出來
[00:22:53.680 --> 00:22:56.680]  意思不是大家不要讀書
[00:22:56.680 --> 00:23:00.680]  因為太多學識就認識不到神
[00:23:00.680 --> 00:23:01.680]  沒有學識
[00:23:01.680 --> 00:23:02.680]  我小學都沒有讀過
[00:23:02.680 --> 00:23:03.680]  感謝神一定向我顯現
[00:23:03.680 --> 00:23:04.680]  不是說這件事
[00:23:04.680 --> 00:23:09.680]  是說小孩子的樣式單純的人
[00:23:09.680 --> 00:23:10.680]  是的天父
[00:23:10.680 --> 00:23:15.680]  這樣的安排都是出於你的美意
[00:23:15.680 --> 00:23:17.680]  我父親已經把一切都給我了
[00:23:17.680 --> 00:23:20.680]  除了我父親沒有人認識兒子
[00:23:20.680 --> 00:23:23.680]  除了兒子和兒子所願意啟示的人
[00:23:23.680 --> 00:23:25.680]  也沒有人認識父親
[00:23:25.680 --> 00:23:27.680]  最後這一句結論
[00:23:27.680 --> 00:23:29.680]  他說來吧
[00:23:29.680 --> 00:23:32.680]  如果你覺得你就是那個很單純的
[00:23:32.680 --> 00:23:36.680]  很小孩子般想來依靠神的愛
[00:23:36.680 --> 00:23:37.680]  他說來吧
[00:23:37.680 --> 00:23:40.680]  所有勞苦擔重擔的人
[00:23:40.680 --> 00:23:42.680]  都到我這裡來
[00:23:42.680 --> 00:23:45.680]  我要使你們得安息
[00:23:45.680 --> 00:23:48.680]  你們要負起我的額跟我學
[00:23:48.680 --> 00:23:51.680]  因為我的心柔和謙卑
[00:23:51.680 --> 00:23:53.680]  這樣你們就可以得到安息
[00:23:53.680 --> 00:23:55.680]  我的額是容易負的
[00:23:55.680 --> 00:23:59.680]  我的擔子是輕散的
[00:23:59.680 --> 00:24:01.680]  主耶穌特別說到
[00:24:01.680 --> 00:24:03.680]  當時的宗教領袖
[00:24:03.680 --> 00:24:05.680]  他們那班有學識
[00:24:05.680 --> 00:24:08.680]  也是非常聰明的人
[00:24:08.680 --> 00:24:09.680]  那班很明顯
[00:24:09.680 --> 00:24:11.680]  疑惑又不來問
[00:24:11.680 --> 00:24:13.680]  又不謙卑來問
[00:24:13.680 --> 00:24:15.680]  若看疑惑
[00:24:15.680 --> 00:24:17.680]  但至少他謙卑來問
[00:24:17.680 --> 00:24:19.680]  主耶穌就給他一個答案
[00:24:19.680 --> 00:24:21.680]  我就做這些工作
[00:24:21.680 --> 00:24:23.680]  我就是來憐憫那些
[00:24:23.680 --> 00:24:25.680]  你覺得不應該被憐憫的那些人
[00:24:25.680 --> 00:24:27.680]  我就來私人拯救
[00:24:27.680 --> 00:24:29.680]  如果你看到我這樣的工作
[00:24:29.680 --> 00:24:30.680]  不疑惑
[00:24:30.680 --> 00:24:32.680]  你仍然有單純的心覺得
[00:24:32.680 --> 00:24:34.680]  我也需要這一樣東西
[00:24:34.680 --> 00:24:35.680]  你有福氣
[00:24:35.680 --> 00:24:36.680]  他說這種人
[00:24:36.680 --> 00:24:38.680]  就是神旨意所要定
[00:24:38.680 --> 00:24:39.680]  因為神就說
[00:24:39.680 --> 00:24:41.680]  神就是要向這種人顯現
[00:24:41.680 --> 00:24:42.680]  反而那些很有學識
[00:24:42.680 --> 00:24:44.680]  要做大事的
[00:24:44.680 --> 00:24:47.680]  我是配得和神一起
[00:24:47.680 --> 00:24:48.680]  推翻羅馬帝國
[00:24:48.680 --> 00:24:50.680]  建立神的角度
[00:24:50.680 --> 00:24:52.680]  如果神你立即審判你的角度
[00:24:52.680 --> 00:24:54.680]  我已經在你的角度裏面
[00:24:54.680 --> 00:24:55.680]  如果你覺得是那種
[00:24:55.680 --> 00:24:56.680]  他說抱歉
[00:24:56.680 --> 00:24:58.680]  父和子都不會向你顯現
[00:24:58.680 --> 00:25:00.680]  你都不會認識主耶穌基督
[00:25:00.680 --> 00:25:02.680]  反而是那些單純的
[00:25:02.680 --> 00:25:04.680]  來到主耶穌面前
[00:25:04.680 --> 00:25:05.680]  你可以認識祂
[00:25:05.680 --> 00:25:06.680]  下面他再說到
[00:25:06.680 --> 00:25:09.680]  黎白所有奴婦擔重擔
[00:25:09.680 --> 00:25:10.680]  我特別想解釋這件事
[00:25:10.680 --> 00:25:11.680]  很重要
[00:25:11.680 --> 00:25:13.680]  聖經所說的安息
[00:25:13.680 --> 00:25:15.680]  第一
[00:25:15.680 --> 00:25:17.680]  他指的不是睡覺
[00:25:17.680 --> 00:25:18.680]  指的不是睡覺
[00:25:18.680 --> 00:25:19.680]  不是說奴婦擔重擔
[00:25:19.680 --> 00:25:20.680]  最近壓力太大
[00:25:20.680 --> 00:25:21.680]  失眠了
[00:25:21.680 --> 00:25:23.680]  來到主耶穌面前
[00:25:23.680 --> 00:25:25.680]  終於睡得很好了
[00:25:25.680 --> 00:25:26.680]  有安息
[00:25:26.680 --> 00:25:28.680]  當然這是其中一種層次
[00:25:28.680 --> 00:25:30.680]  但聖經所說
[00:25:30.680 --> 00:25:31.680]  來到主耶穌面前
[00:25:31.680 --> 00:25:32.680]  得到那種安息
[00:25:32.680 --> 00:25:34.680]  神所應許的那種休息
[00:25:34.680 --> 00:25:37.680]  不單止是失眠
[00:25:37.680 --> 00:25:39.680]  當然失眠
[00:25:39.680 --> 00:25:41.680]  很多人是因為失眠
[00:25:41.680 --> 00:25:42.680]  來到主耶穌面前
[00:25:42.680 --> 00:25:43.680]  才穿上衣服
[00:25:43.680 --> 00:25:44.680]  這是真的
[00:25:44.680 --> 00:25:45.680]  我以前
[00:25:45.680 --> 00:25:49.680]  侍奉餐館團計的時候
[00:25:49.680 --> 00:25:51.680]  很多做餐館的人
[00:25:51.680 --> 00:25:56.680]  認識餐館的人
[00:25:56.680 --> 00:25:58.680]  大概理解到那些
[00:25:58.680 --> 00:26:01.680]  從農村來到大城市
[00:26:01.680 --> 00:26:05.680]  去打拼那些外地勞工的辛酸
[00:26:05.680 --> 00:26:06.680]  拋棄家人
[00:26:06.680 --> 00:26:08.680]  自己來到這裡打拼
[00:26:08.680 --> 00:26:09.680]  熬一份工
[00:26:09.680 --> 00:26:10.680]  然後不斷擔心
[00:26:10.680 --> 00:26:12.680]  什麼時候才有親戚家人過來
[00:26:12.680 --> 00:26:13.680]  那種壓力
[00:26:13.680 --> 00:26:14.680]  所以很多餐館的人
[00:26:14.680 --> 00:26:15.680]  馬克失眠
[00:26:15.680 --> 00:26:18.680]  勞苦擔重擔失眠
[00:26:18.680 --> 00:26:19.680]  後來發覺
[00:26:19.680 --> 00:26:22.680]  有一個治療失眠最好的方法
[00:26:22.680 --> 00:26:26.680]  就是聽我的廣導錄音
[00:26:26.680 --> 00:26:27.680]  所以他們馬克
[00:26:27.680 --> 00:26:29.680]  拿我的廣導錄音CD
[00:26:29.680 --> 00:26:31.680]  一聽五分鐘之內
[00:26:31.680 --> 00:26:35.680]  保證陷入沉睡
[00:26:35.680 --> 00:26:36.680]  所以一開始不明白
[00:26:36.680 --> 00:26:38.680]  還以為很得鼓勵
[00:26:38.680 --> 00:26:40.680]  那麼喜歡聽我的廣導
[00:26:40.680 --> 00:26:42.680]  後來發覺原來是失眠
[00:26:42.680 --> 00:26:44.680]  下次再問我拿CD
[00:26:44.680 --> 00:26:46.680]  我就知道是否最近睡得不好
[00:26:46.680 --> 00:26:48.680]  對呀對呀睡得不好
[00:26:48.680 --> 00:26:50.680]  我一聽你的廣導五分鐘就睡著
[00:26:50.680 --> 00:26:52.680]  所以沒錯沒錯
[00:26:52.680 --> 00:26:54.680]  聽廣導是可以治療睡眠的
[00:26:54.680 --> 00:26:57.680]  我們以前舞會都有
[00:26:57.680 --> 00:26:58.680]  有個人聽說
[00:26:58.680 --> 00:27:00.680]  打死都不肯來教會
[00:27:00.680 --> 00:27:01.680]  但自從有一次來了
[00:27:01.680 --> 00:27:02.680]  發覺原來教會這麼好睡
[00:27:02.680 --> 00:27:04.680]  因為他家裡是失眠的
[00:27:04.680 --> 00:27:05.680]  詩歌一起
[00:27:05.680 --> 00:27:07.680]  他就開始陷入沉睡
[00:27:07.680 --> 00:27:09.680]  他說每個星期
[00:27:09.680 --> 00:27:11.680]  我就靠那一堂崇拜
[00:27:11.680 --> 00:27:13.680]  讓我自己可以身心靈休息
[00:27:13.680 --> 00:27:15.680]  然後睡了好幾年
[00:27:15.680 --> 00:27:16.680]  最後他信了主
[00:27:16.680 --> 00:27:18.680]  後來現在成為我們舞會的執事
[00:27:18.680 --> 00:27:20.680]  有人在睡覺睡到信主
[00:27:20.680 --> 00:27:21.680]  當然
[00:27:21.680 --> 00:27:24.680]  雖然失眠的人來到主耶穌面前
[00:27:24.680 --> 00:27:26.680]  確實得著了安息
[00:27:26.680 --> 00:27:29.680]  但是主耶穌聖經裡面所說
[00:27:29.680 --> 00:27:30.680]  那種安息
[00:27:30.680 --> 00:27:33.680]  就是much deeper than just sleeping
[00:27:33.680 --> 00:27:35.680]  sleeping well
[00:27:35.680 --> 00:27:37.680]  of course is a good gift
[00:27:37.680 --> 00:27:39.680]  除了睡得好
[00:27:39.680 --> 00:27:40.680]  睡眠好
[00:27:40.680 --> 00:27:42.680]  他還有更深層次的東西
[00:27:42.680 --> 00:27:44.680]  這個第一個我想解釋
[00:27:44.680 --> 00:27:46.680]  不單止是說睡眠
[00:27:46.680 --> 00:27:47.680]  第二個
[00:27:47.680 --> 00:27:50.680]  安息不單止是說安逸
[00:27:50.680 --> 00:27:52.680]  不單止是說可以relax下來
[00:27:52.680 --> 00:27:54.680]  可以享樂
[00:27:54.680 --> 00:27:56.680]  可以享樂
[00:27:56.680 --> 00:27:58.680]  不單止是說享樂
[00:27:58.680 --> 00:28:00.680]  因為詩篇裡說
[00:28:00.680 --> 00:28:02.680]  邪惡的人
[00:28:02.680 --> 00:28:04.680]  是不可以進入神的安息
[00:28:04.680 --> 00:28:06.680]  但是你發覺邪惡的人可以很安逸
[00:28:06.680 --> 00:28:07.680]  你明白我的意思嗎
[00:28:07.680 --> 00:28:09.680]  邪惡的人可以吃喝玩樂
[00:28:09.680 --> 00:28:10.680]  可以享受
[00:28:10.680 --> 00:28:11.680]  所以這個安息
[00:28:11.680 --> 00:28:13.680]  一定不單止是說睡眠
[00:28:13.680 --> 00:28:15.680]  或者只是說
[00:28:15.680 --> 00:28:16.680]  我終於可以停下來
[00:28:16.680 --> 00:28:17.680]  可以去旅遊可以玩了
[00:28:17.680 --> 00:28:19.680]  不是指這件事
[00:28:19.680 --> 00:28:21.680]  是更加深層的安息
[00:28:21.680 --> 00:28:23.680]  這個安息指什麼呢
[00:28:23.680 --> 00:28:24.680]  我和大家說
[00:28:24.680 --> 00:28:25.680]  這個安息指
[00:28:25.680 --> 00:28:28.680]  我和你分享兩個層面
[00:28:28.680 --> 00:28:29.680]  兩個層面
[00:28:29.680 --> 00:28:30.680]  第一個層面
[00:28:30.680 --> 00:28:31.680]  這種分析
[00:28:31.680 --> 00:28:33.680]  如果你看回夏文
[00:28:33.680 --> 00:28:35.680]  他指的那種惡
[00:28:35.680 --> 00:28:37.680]  勞苦擔重擔的惡
[00:28:37.680 --> 00:28:39.680]  是指當時
[00:28:39.680 --> 00:28:41.680]  律法給當時的人的惡
[00:28:41.680 --> 00:28:43.680]  所以接下來
[00:28:43.680 --> 00:28:45.680]  十二章說的安息日
[00:28:45.680 --> 00:28:47.680]  主耶穌開始和宗教領袖產生conflict
[00:28:47.680 --> 00:28:50.680]  就是大家對安息日的不同的解釋
[00:28:50.680 --> 00:28:52.680]  當時的人將安息日
[00:28:52.680 --> 00:28:53.680]  明明安息日
[00:28:53.680 --> 00:28:55.680]  變成一個律法的
[00:28:55.680 --> 00:28:57.680]  惡在當時的人身上的時候
[00:28:57.680 --> 00:28:58.680]  那個惡
