
[00:00:00.000 --> 00:00:05.000]  聖經講到 以樂與主同行三百年
[00:15:40.000 --> 00:15:42.000]  他不止生這個
[00:15:42.000 --> 00:15:44.000]  不過最有代表性是這個
[00:15:44.000 --> 00:15:46.000]  一直生
[00:15:46.000 --> 00:15:47.000]  生到爾羅
[00:15:47.000 --> 00:15:48.000]  爾羅生了
[00:15:48.000 --> 00:15:49.000]  兒子六十五歲
[00:15:49.000 --> 00:15:50.000]  馬土薩拉
[00:15:50.000 --> 00:15:52.000]  那天
[00:15:52.000 --> 00:15:53.000]  那年開始
[00:15:53.000 --> 00:15:55.000]  他就與神同行
[00:15:55.000 --> 00:15:57.000]  生兒子與神同行
[00:15:57.000 --> 00:15:58.000]  有什麼重要呢
[00:15:58.000 --> 00:16:00.000]  所以今天講題叫
[00:16:00.000 --> 00:16:01.000]  爾諾生神
[00:16:01.000 --> 00:16:03.000]  與神同行
[00:16:03.000 --> 00:16:04.000]  就不是爾諾生日
[00:16:04.000 --> 00:16:06.000]  是他生兒子
[00:16:06.000 --> 00:16:07.000]  馬土薩拉
[00:16:07.000 --> 00:16:08.000]  那一天開始
[00:16:09.000 --> 00:16:10.000]  他與神同行
[00:16:10.000 --> 00:16:12.000]  爾諾呢
[00:16:12.000 --> 00:16:15.000]  稱為亞當的七弟孫
[00:16:15.000 --> 00:16:16.000]  那你數到了
[00:16:16.000 --> 00:16:17.000]  亞當
[00:16:17.000 --> 00:16:18.000]  瑟琢
[00:16:18.000 --> 00:16:19.000]  爾羅士
[00:16:19.000 --> 00:16:20.000]  蓋南
[00:16:20.000 --> 00:16:21.000]  馬立烈
[00:16:21.000 --> 00:16:22.000]  瓦烈
[00:16:22.000 --> 00:16:23.000]  這樣六個
[00:16:23.000 --> 00:16:24.000]  爾諾就有第七個
[00:16:24.000 --> 00:16:25.000]  爾諾的名字
[00:16:25.000 --> 00:16:26.000]  就是奉獻的意思
[00:16:26.000 --> 00:16:29.000]  那你聽過有些人叫林爾諾
[00:16:29.000 --> 00:16:30.000]  趙爾諾
[00:16:30.000 --> 00:16:31.000]  張爾諾
[00:16:31.000 --> 00:16:32.000]  劉爾諾
[00:16:32.000 --> 00:16:33.000]  很多爾諾的
[00:16:33.000 --> 00:16:34.000]  是不是
[00:16:34.000 --> 00:16:36.000]  那我聽不懂
[00:16:36.000 --> 00:16:37.000]  聽不懂我就說
[00:16:37.000 --> 00:16:38.000]  你喜歡吃爾諾嗎
[00:16:40.000 --> 00:16:41.000]  那爾諾
[00:16:41.000 --> 00:16:43.000]  在舊約怎麼出名呢
[00:16:43.000 --> 00:16:45.000]  因為他是亞當的七弟孫
[00:16:45.000 --> 00:16:46.000]  那我想考考大家
[00:16:46.000 --> 00:16:50.000]  亞當有沒有見過爾諾呢
[00:16:50.000 --> 00:16:52.000]  沒有
[00:16:52.000 --> 00:16:53.000]  是見過的
[00:16:53.000 --> 00:16:54.000]  那
[00:16:54.000 --> 00:16:55.000]  我們揭開
[00:16:55.000 --> 00:16:56.000]  剛才看的五章
[00:16:56.000 --> 00:16:57.000]  第三節
[00:16:57.000 --> 00:16:58.000]  第五節
[00:16:58.000 --> 00:17:01.000]  亞當一百三十歲生了瑟琢
[00:17:01.000 --> 00:17:03.000]  你數著
[00:17:03.000 --> 00:17:04.000]  一百三十
[00:17:04.000 --> 00:17:06.000]  瑟琢一百零五歲
[00:17:06.000 --> 00:17:07.000]  生了
[00:17:07.000 --> 00:17:08.000]  又生了兒子
[00:17:09.000 --> 00:17:11.000]  一百三十加一百零五
[00:17:11.000 --> 00:17:12.000]  即是多少
[00:17:12.000 --> 00:17:13.000]  二百三十五
[00:17:13.000 --> 00:17:14.000]  我昨天算過
[00:17:14.000 --> 00:17:15.000]  接著呢
[00:17:15.000 --> 00:17:17.000]  爾諾士
[00:17:17.000 --> 00:17:18.000]  九十歲
[00:17:18.000 --> 00:17:20.000]  生了該男
[00:17:20.000 --> 00:17:21.000]  所以呢
[00:17:21.000 --> 00:17:22.000]  三
[00:17:22.000 --> 00:17:23.000]  多少
[00:17:23.000 --> 00:17:24.000]  三百二十五
[00:17:24.000 --> 00:17:25.000]  接著亞當呢
[00:17:25.000 --> 00:17:27.000]  七十歲
[00:17:27.000 --> 00:17:28.000]  即是三百九十五
[00:17:28.000 --> 00:17:30.000]  又生了
[00:17:30.000 --> 00:17:31.000]  接著那個六十五
[00:17:31.000 --> 00:17:34.000]  又生了
[00:17:34.000 --> 00:17:35.000]  即是四百六十
[00:17:35.000 --> 00:17:36.000]  接著那個一百六十二歲
[00:17:37.000 --> 00:17:39.000]  一百六十二加四百六十
[00:17:39.000 --> 00:17:40.000]  即是多少
[00:17:40.000 --> 00:17:41.000]  六百二十二歲
[00:17:41.000 --> 00:17:43.000]  誰出生
[00:17:43.000 --> 00:17:46.000]  就是爾諾出生
[00:17:46.000 --> 00:17:47.000]  亞當六百二十二歲
[00:17:47.000 --> 00:17:49.000]  他就見到爾諾出生
[00:17:49.000 --> 00:17:50.000]  不單止
[00:17:50.000 --> 00:17:52.000]  去到馬土薩拉
[00:17:52.000 --> 00:17:54.000]  六百二十二再加六十五
[00:17:54.000 --> 00:17:56.000]  六百八十七歲的亞當
[00:17:56.000 --> 00:17:58.000]  他就見到馬土薩拉出生
[00:17:58.000 --> 00:17:59.000]  他見到爾諾
[00:17:59.000 --> 00:18:01.000]  是那年與神同行
[00:18:01.000 --> 00:18:03.000]  他接著呢
[00:18:03.000 --> 00:18:04.000]  當然
[00:18:04.000 --> 00:18:05.000]  我數過了
[00:18:05.000 --> 00:18:07.000]  亞當是沒有見過羅亞的
[00:18:07.000 --> 00:18:10.000]  但亞當很得意的
[00:18:10.000 --> 00:18:11.000]  你有沒有去過他的家庭
[00:18:11.000 --> 00:18:12.000]  所以我們做
[00:18:12.000 --> 00:18:14.000]  做創世紀話劇呢
[00:18:14.000 --> 00:18:16.000]  就爾諾行出來
[00:18:16.000 --> 00:18:18.000]  見到爸爸
[00:18:18.000 --> 00:18:19.000]  就叫
[00:18:19.000 --> 00:18:20.000]  阿列
[00:18:20.000 --> 00:18:21.000]  爸爸
[00:18:21.000 --> 00:18:22.000]  見到馬洛蓮
[00:18:22.000 --> 00:18:23.000]  爺爺
[00:18:23.000 --> 00:18:25.000]  見到該男
[00:18:25.000 --> 00:18:27.000]  曾爺爺
[00:18:27.000 --> 00:18:29.000]  見到爾諾時曾爺爺
[00:18:29.000 --> 00:18:31.000]  他見到亞當叫什麼
[00:18:31.000 --> 00:18:33.000]  太
[00:18:34.000 --> 00:18:36.000]  太太爺爺
[00:18:36.000 --> 00:18:38.000]  即是
[00:18:38.000 --> 00:18:40.000]  你有沒有見到七代同堂
[00:18:40.000 --> 00:18:42.000]  真是神奇
[00:18:42.000 --> 00:18:44.000]  但聖經就說
[00:18:44.000 --> 00:18:46.000]  亞當九百三十歲
[00:18:46.000 --> 00:18:48.000]  就死
[00:18:48.000 --> 00:18:50.000]  那些人來研究
[00:18:50.000 --> 00:18:52.000]  為什麼那些人會那麼長命呢
[00:18:52.000 --> 00:18:53.000]  是吧
[00:18:53.000 --> 00:18:55.000]  可能以前的天氣
[00:18:55.000 --> 00:18:57.000]  環境沒有那麼差
[00:18:57.000 --> 00:18:59.000]  很多原因
[00:18:59.000 --> 00:19:00.000]  那
[00:19:00.000 --> 00:19:01.000]  但是一個謎
[00:19:01.000 --> 00:19:02.000]  我們今天
[00:19:02.000 --> 00:19:03.000]  人最多呢
[00:19:03.000 --> 00:19:05.000]  一百歲左右
[00:19:05.000 --> 00:19:07.000]  就死了
[00:19:07.000 --> 00:19:09.000]  死亡福記裡面講到有個七世孫
[00:19:09.000 --> 00:19:10.000]  爾諾
[00:19:10.000 --> 00:19:12.000]  他六十五歲生兒子
[00:19:12.000 --> 00:19:13.000]  在爾諾的生命裡面
[00:19:13.000 --> 00:19:14.000]  閃亮點
[00:19:14.000 --> 00:19:15.000]  有三個
[00:19:15.000 --> 00:19:16.000]  第一
[00:19:16.000 --> 00:19:17.000]  他六十五歲生兒子
[00:19:17.000 --> 00:19:18.000]  第二
[00:19:18.000 --> 00:19:20.000]  他與神同行
[00:19:20.000 --> 00:19:21.000]  三百年
[00:19:21.000 --> 00:19:22.000]  第三
[00:19:22.000 --> 00:19:23.000]  他到了三百六十五歲
[00:19:23.000 --> 00:19:25.000]  神接了他
[00:19:25.000 --> 00:19:27.000]  他不需要面對死亡
[00:19:27.000 --> 00:19:28.000]  他就被提
[00:19:28.000 --> 00:19:29.000]  好像聖經所說
[00:19:29.000 --> 00:19:31.000]  那為什麼呢
[00:19:33.000 --> 00:19:34.000]  為什麼呢
[00:19:34.000 --> 00:19:35.000]  那我們就從
[00:19:35.000 --> 00:19:37.000]  他們的名字那裡看到
[00:19:37.000 --> 00:19:39.000]  原來馬土撒拉的名字
[00:19:39.000 --> 00:19:41.000]  就是
[00:19:41.000 --> 00:19:43.000]  有其中一個解釋就是
[00:19:43.000 --> 00:19:45.000]  馬土撒拉就是他死的時候
[00:19:45.000 --> 00:19:47.000]  神的審判
[00:19:47.000 --> 00:19:49.000]  就會來到
[00:19:49.000 --> 00:19:53.000]  馬土撒拉的名字就是
[00:19:53.000 --> 00:19:55.000]  他死的日子
[00:19:55.000 --> 00:19:57.000]  審判就會降臨
[00:19:57.000 --> 00:20:00.000]  馬土撒拉
[00:20:00.000 --> 00:20:02.000]  原來有個這樣的意思
[00:20:02.000 --> 00:20:04.000]  誰當
[00:20:04.000 --> 00:20:05.000]  兒子改了名呢
[00:20:05.000 --> 00:20:06.000]  一半
[00:20:06.000 --> 00:20:07.000]  都是爸爸
[00:20:07.000 --> 00:20:09.000]  為什麼爾諾
[00:20:09.000 --> 00:20:11.000]  會當兒子改了這樣的名呢
[00:20:11.000 --> 00:20:13.000]  我們一起看看輔助經文
[00:20:13.000 --> 00:20:15.000]  在猶太書十四節和十五節
[00:20:15.000 --> 00:20:17.000]  猶太書的十四節
[00:20:17.000 --> 00:20:19.000]  和十五節
[00:20:19.000 --> 00:20:22.000]  看到嗎
[00:20:22.000 --> 00:20:24.000]  大家等一等
[00:20:24.000 --> 00:20:28.000]  我加漏了在你們的經文裡面
[00:20:30.000 --> 00:20:32.000]  十四、十五一起讀
[00:20:32.000 --> 00:20:33.000]  預備起
[00:20:33.000 --> 00:20:35.000]  這裡在猶太書講到
[00:20:35.000 --> 00:20:36.000]  爾諾
[00:20:36.000 --> 00:20:38.000]  他預言
[00:20:38.000 --> 00:20:40.000]  他預言將來神要
[00:20:40.000 --> 00:20:42.000]  和他千萬的聖者降臨
[00:20:42.000 --> 00:20:44.000]  他預言主宰來的時刻
[00:20:44.000 --> 00:20:46.000]  他還要證實
[00:20:46.000 --> 00:20:48.000]  那些不正前的人
[00:20:48.000 --> 00:20:50.000]  所做的錯的事
[00:20:50.000 --> 00:20:52.000]  和所說的
[00:20:52.000 --> 00:20:53.000]  剛愎的說話
[00:20:53.000 --> 00:20:55.000]  那些得罪神的說話
[00:20:55.000 --> 00:20:56.000]  這裡形容爾諾
[00:20:56.000 --> 00:20:58.000]  他有一個很獨特的身分
[00:20:58.000 --> 00:21:00.000]  原來他是為神作見證
[00:21:00.000 --> 00:21:02.000]  他還發出預言
[00:21:02.000 --> 00:21:07.000]  他預言主將來要審判世界
[00:21:07.000 --> 00:21:09.000]  那些不正前
[00:21:09.000 --> 00:21:11.000]  抵擋神的人
[00:21:11.000 --> 00:21:13.000]  他就證實
[00:21:13.000 --> 00:21:15.000]  他發出預言
[00:21:15.000 --> 00:21:17.000]  今天我們怎樣稱爾諾
[00:21:17.000 --> 00:21:19.000]  爾諾不單只是一個與神同行的人
[00:21:19.000 --> 00:21:21.000]  原來他
[00:21:21.000 --> 00:21:22.000]  我們相信
[00:21:22.000 --> 00:21:24.000]  他既然聖經說他為主發出預言
[00:21:24.000 --> 00:21:26.000]  就是他從神有領受
[00:21:26.000 --> 00:21:28.000]  神向他啟示
[00:21:28.000 --> 00:21:30.000]  世界要有一個終局
[00:21:30.000 --> 00:21:32.000]  世界要面對審判
[00:21:32.000 --> 00:21:34.000]  將來神要審判世界的時候
[00:21:34.000 --> 00:21:36.000]  神要審判世界的時候
[00:21:36.000 --> 00:21:38.000]  他要回來
[00:21:38.000 --> 00:21:40.000]  證實那些人的
[00:21:40.000 --> 00:21:42.000]  確定他們的罪
[00:21:42.000 --> 00:21:44.000]  爾諾
[00:21:44.000 --> 00:21:46.000]  他不單止與神同行
[00:21:46.000 --> 00:21:48.000]  他還為神作見證
[00:21:48.000 --> 00:21:50.000]  為神去說話
[00:21:50.000 --> 00:21:52.000]  所以我們深信
[00:21:52.000 --> 00:21:54.000]  很可能就是
[00:21:54.000 --> 00:21:56.000]  他說他的兒子改名
[00:21:56.000 --> 00:21:58.000]  馬杜撒拉就是
[00:21:58.000 --> 00:22:00.000]  這個兒子死的日子
[00:22:00.000 --> 00:22:02.000]  審判就要來
[00:22:02.000 --> 00:22:04.000]  如果你
[00:22:04.000 --> 00:22:06.000]  聽到神跟你說
[00:22:06.000 --> 00:22:08.000]  世界要去終局
[00:22:08.000 --> 00:22:10.000]  神要審判這個世界
[00:22:10.000 --> 00:22:12.000]  你的生命有什麼不同
[00:22:12.000 --> 00:22:14.000]  不要說世界終局
[00:22:14.000 --> 00:22:16.000]  如果
[00:22:16.000 --> 00:22:18.000]  你去見醫生
[00:22:18.000 --> 00:22:20.000]  醫生跟你說
[00:22:20.000 --> 00:22:22.000]  先生
[00:22:22.000 --> 00:22:24.000]  你患了癌症
[00:22:24.000 --> 00:22:26.000]  去到晚期
[00:22:26.000 --> 00:22:28.000]  你的日子
[00:22:28.000 --> 00:22:30.000]  沒什麼
[00:22:30.000 --> 00:22:32.000]  你會不會說
[00:22:32.000 --> 00:22:34.000]  多謝你通知我
[00:22:34.000 --> 00:22:36.000]  我懂得去吃
[00:22:36.000 --> 00:22:38.000]  我喜歡的雲吞麵
[00:22:38.000 --> 00:22:40.000]  去吃好東西
[00:22:40.000 --> 00:22:42.000]  去
[00:22:42.000 --> 00:22:44.000]  去玩
[00:22:44.000 --> 00:22:46.000]  我最好花光我的錢才好
[00:22:46.000 --> 00:22:48.000]  因為我沒理由留下錢給別人
[00:22:48.000 --> 00:22:50.000]  我自己要努力賺
[00:22:50.000 --> 00:22:52.000]  如果我
[00:22:52.000 --> 00:22:54.000]  留下給別人也不公道
[00:22:54.000 --> 00:22:56.000]  這是我辛苦賺的錢
[00:22:56.000 --> 00:22:58.000]  但人生最慘不是
[00:22:58.000 --> 00:23:00.000]  不是你死了就花光錢
[00:23:00.000 --> 00:23:02.000]  最慘是你花光錢都沒死
[00:23:02.000 --> 00:23:04.000]  這才糟糕
[00:23:04.000 --> 00:23:06.000]  所以我們經常不敢花光
[00:23:06.000 --> 00:23:08.000]  所以通常是有剩的
[00:23:08.000 --> 00:23:10.000]  通常是有剩的
[00:23:10.000 --> 00:23:12.000]  所以有些人說
[00:23:12.000 --> 00:23:14.000]  最聰明那個
[00:23:14.000 --> 00:23:16.000]  就是連白金都花光
[00:23:16.000 --> 00:23:18.000]  剛剛好
[00:23:18.000 --> 00:23:20.000]  吃完那餐解藥酒
[00:23:20.000 --> 00:23:22.000]  剛剛好
[00:23:22.000 --> 00:23:24.000]  無數
[00:23:24.000 --> 00:23:26.000]  什麼都沒剩給大家
[00:23:26.000 --> 00:23:28.000]  只有回憶
[00:23:28.000 --> 00:23:30.000]  通常
[00:23:30.000 --> 00:23:32.000]  留下白金
[00:23:32.000 --> 00:23:34.000]  親愛的姐妹
[00:23:34.000 --> 00:23:36.000]  這裡所說
[00:23:36.000 --> 00:23:38.000]  以諾
[00:23:38.000 --> 00:23:40.000]  原來他是從神領受到
[00:23:40.000 --> 00:23:42.000]  神要審判世界體是
[00:23:42.000 --> 00:23:44.000]  神說審判世界體是代表什麼
[00:23:44.000 --> 00:23:46.000]  洪水
[00:23:46.000 --> 00:23:48.000]  第五章的下半段第六章
[00:23:48.000 --> 00:23:50.000]  他說
[00:23:50.000 --> 00:23:52.000]  世界在發展
[00:23:52.000 --> 00:23:54.000]  地上的人心裡面
[00:23:54.000 --> 00:23:56.000]  充滿了罪惡
[00:23:56.000 --> 00:23:58.000]  他們心裡所想的盡都自惡
[00:23:58.000 --> 00:24:00.000]  神就決定
[00:24:00.000 --> 00:24:02.000]  要審判這個世界
[00:24:02.000 --> 00:24:04.000]  所以你聽到在後來羅亞
[00:24:04.000 --> 00:24:06.000]  另外一個雨神同行的人
[00:24:06.000 --> 00:24:08.000]  他就做方舟
[00:24:08.000 --> 00:24:10.000]  但是我們看看
[00:24:10.000 --> 00:24:12.000]  輔助經文採石記七章六字
[00:24:12.000 --> 00:24:14.000]  羅亞多少歲的時候
[00:24:14.000 --> 00:24:16.000]  洪水來
[00:24:16.000 --> 00:24:18.000]  你看看
[00:24:18.000 --> 00:24:20.000]  輔助經文
[00:24:20.000 --> 00:24:22.000]  在你手上有的
[00:24:22.000 --> 00:24:24.000]  我們一起讀
[00:24:24.000 --> 00:24:26.000]  羅亞六百歲的時候
[00:24:26.000 --> 00:24:28.000]  洪水來
[00:24:28.000 --> 00:24:30.000]  那年有什麼發生呢
[00:24:30.000 --> 00:24:32.000]  你算一下羅亞六百歲
[00:24:32.000 --> 00:24:34.000]  羅亞
[00:24:34.000 --> 00:24:36.000]  爸爸多少歲生羅亞
[00:24:36.000 --> 00:24:38.000]  你看看
[00:24:38.000 --> 00:24:40.000]  五章的二十八節
[00:24:40.000 --> 00:24:42.000]  五章的二十八節
[00:24:42.000 --> 00:24:44.000]  一百八十二
[00:24:44.000 --> 00:24:46.000]  他爸爸就叫
[00:24:46.000 --> 00:24:48.000]  拉麥一百八十二歲
[00:24:48.000 --> 00:24:50.000]  生羅亞
[00:24:50.000 --> 00:24:52.000]  拉麥
[00:24:52.000 --> 00:24:54.000]  在他爸爸
[00:24:54.000 --> 00:24:56.000]  叫什麼
[00:24:56.000 --> 00:24:58.000]  馬土薩拉
[00:24:58.000 --> 00:25:00.000]  馬土薩拉多少歲生拉麥
[00:25:00.000 --> 00:25:02.000]  一百八十七
[00:25:02.000 --> 00:25:04.000]  你加一下給我看
[00:25:04.000 --> 00:25:06.000]  一百八十七加一百八十二是多少
[00:25:06.000 --> 00:25:08.000]  三個十九
[00:25:08.000 --> 00:25:10.000]  羅亞出世的時候
[00:25:10.000 --> 00:25:12.000]  馬土薩拉就三百六十九歲
[00:25:12.000 --> 00:25:14.000]  所以他在羅亞六百歲那年
[00:25:14.000 --> 00:25:16.000]  就剛剛九百六十九歲
[00:25:16.000 --> 00:25:18.000]  那一年
[00:25:18.000 --> 00:25:20.000]  誰死了
[00:25:20.000 --> 00:25:22.000]  不是馬土薩拉
[00:25:22.000 --> 00:25:24.000]  還有所有洪水的人都死了
[00:25:24.000 --> 00:25:28.000]  很多人死了那一年
[00:25:28.000 --> 00:25:32.000]  那一年
[00:25:32.000 --> 00:25:34.000]  馬土薩拉死
[00:25:34.000 --> 00:25:36.000]  原來洪水都有來
[00:25:36.000 --> 00:25:38.000]  死剩八個人
[00:25:38.000 --> 00:25:40.000]  死剩八個人
[00:25:40.000 --> 00:25:42.000]  兄姊妹
[00:25:42.000 --> 00:25:44.000]  所以
[00:25:44.000 --> 00:25:46.000]  語學預言是真的實現
[00:25:46.000 --> 00:25:48.000]  一百八十七歲的時候
[00:25:48.000 --> 00:25:50.000]  馬土薩拉就生了一個兒子
[00:25:50.000 --> 00:25:54.000]  他的兒子一百八十二歲
[00:25:54.000 --> 00:25:56.000]  他三個十九歲的時候
[00:25:56.000 --> 00:25:58.000]  他就抱孫
[00:25:58.000 --> 00:26:00.000]  到六百歲
[00:26:00.000 --> 00:26:02.000]  羅亞六百歲的時候
[00:26:02.000 --> 00:26:04.000]  馬土薩拉就死了
[00:26:04.000 --> 00:26:06.000]  但你留意
[00:26:06.000 --> 00:26:08.000]  另外一個馬勒列定亞列
[00:26:08.000 --> 00:26:10.000]  是九百六十二歲
[00:26:10.000 --> 00:26:12.000]  全世界最長命的記載
[00:26:12.000 --> 00:26:14.000]  就是這個馬土薩拉
[00:26:14.000 --> 00:26:16.000]  是差不多一千年
[00:26:16.000 --> 00:26:18.000]  九百六十九歲
[00:26:18.000 --> 00:26:20.000]  強如亞當都是活了九百三十歲
[00:26:20.000 --> 00:26:22.000]  兄姊妹
[00:26:22.000 --> 00:26:24.000]  當神宣佈
[00:26:24.000 --> 00:26:26.000]  向爾諾啟示
[00:26:26.000 --> 00:26:28.000]  神要審判世界的時候
[00:26:28.000 --> 00:26:30.000]  爾諾就為兒子改名馬土薩拉
[00:26:30.000 --> 00:26:32.000]  意思就是他死的日子
[00:26:32.000 --> 00:26:34.000]  審判就到
[00:26:34.000 --> 00:26:36.000]  當爾諾得到這個啟示
[00:26:36.000 --> 00:26:38.000]  羅亞也得到這個啟示
[00:26:38.000 --> 00:26:40.000]  所以羅亞為主去做這個方舟
[00:26:40.000 --> 00:26:42.000]  當雨來的時候
[00:26:42.000 --> 00:26:44.000]  那些人都不知道
[00:26:44.000 --> 00:26:46.000]  大禍臨頭
[00:26:46.000 --> 00:26:48.000]  洪水淹沒了
[00:26:48.000 --> 00:26:50.000]  全世界最高的山
[00:26:50.000 --> 00:26:52.000]  連鳥鳥
[00:26:52.000 --> 00:26:54.000]  飛到在天空上
[00:26:54.000 --> 00:26:56.000]  都無處容身
[00:26:56.000 --> 00:26:58.000]  都死了
[00:26:58.000 --> 00:27:00.000]  唯獨在方舟裏面
[00:27:00.000 --> 00:27:02.000]  還有民種
[00:27:02.000 --> 00:27:04.000]  但神的忍耐
[00:27:04.000 --> 00:27:06.000]  當他宣佈一個審判
[00:27:06.000 --> 00:27:08.000]  世界洪水要來
[00:27:08.000 --> 00:27:10.000]  這個宣告之前
[00:27:10.000 --> 00:27:12.000]  一共歷
[00:27:12.000 --> 00:27:14.000]  經歷了一九百六十九年
[00:27:14.000 --> 00:27:18.000]  所以爲什麽爾諾會與神同下
[00:27:18.000 --> 00:27:20.000]  爾諾人生裏面就是
[00:27:20.000 --> 00:27:22.000]  我們經常問爲什麽六十五
[00:27:22.000 --> 00:27:24.000]  那很可能啊
[00:27:24.000 --> 00:27:26.000]  我們這裏有多少個六十五歲
[00:27:26.000 --> 00:27:28.000]  所以有位牧師說你爲什麽不靈修
[00:27:28.000 --> 00:27:30.000]  我們看完爾諾
[00:27:30.000 --> 00:27:32.000]  他六十五歲與神同下
[00:27:32.000 --> 00:27:34.000]  我這裏只有三十五
[00:27:34.000 --> 00:27:36.000]  還有三十年
[00:27:36.000 --> 00:27:38.000]  聖經不是這樣解釋的
[00:27:38.000 --> 00:27:40.000]  所以
[00:27:40.000 --> 00:27:42.000]  你不要這麽長命
[00:27:42.000 --> 00:27:44.000]  記住
[00:27:44.000 --> 00:27:46.000]  爾諾
[00:27:46.000 --> 00:27:48.000]  我們不知道他六十五歲之前怎麽想
[00:27:48.000 --> 00:27:50.000]  但他六十五歲的時候
[00:27:50.000 --> 00:27:52.000]  他明白了神要審判世界
[00:27:52.000 --> 00:27:54.000]  他就反正
[00:27:54.000 --> 00:27:56.000]  他應該怎麽會
[00:27:58.000 --> 00:28:00.000]  他見過亞當
[00:28:00.000 --> 00:28:02.000]  人類最老的一個人
[00:28:02.000 --> 00:28:04.000]  他見過亞當
[00:28:04.000 --> 00:28:06.000]  他和他的兒子馬多撒拉
[00:28:06.000 --> 00:28:08.000]  看著亞當死
[00:28:08.000 --> 00:28:12.000]  他們家族的人一路
[00:28:12.000 --> 00:28:14.000]  最長命的人
[00:28:14.000 --> 00:28:16.000]  都一路一路死
[00:28:16.000 --> 00:28:18.000]  弟弟姐妹
[00:28:18.000 --> 00:28:20.000]  他與神同行三百年
[00:28:20.000 --> 00:28:22.000]  他知道什麽叫死亡
[00:28:22.000 --> 00:28:24.000]  他知道什麽叫審判
[00:28:24.000 --> 00:28:26.000]  他活著
[00:28:26.000 --> 00:28:28.000]  就好像其他的祖先
[00:28:28.000 --> 00:28:30.000]  活了幾十年生了哪個兒子
[00:28:30.000 --> 00:28:32.000]  就活到幾十歲死了
[00:28:32.000 --> 00:28:34.000]  他最不同就是
[00:28:34.000 --> 00:28:36.000]  他活到六十五歲生兒子之後
[00:28:36.000 --> 00:28:38.000]  他與神同行三百年
[00:28:38.000 --> 00:28:40.000]  什麽叫與神同行
[00:28:40.000 --> 00:28:42.000]  聖經就說
[00:28:42.000 --> 00:28:44.000]  他真是
[00:28:44.000 --> 00:28:46.000]  按神的心意去生活
[00:28:46.000 --> 00:28:48.000]  他連兒子的名字都改了
[00:28:48.000 --> 00:28:50.000]  將神給他的啟示都改了
[00:28:50.000 --> 00:28:52.000]  他死的日子審判就到
[00:28:52.000 --> 00:28:54.000]  他與神同行三百年
[00:28:54.000 --> 00:28:56.000]  很奇怪
[00:28:56.000 --> 00:28:58.000]  他在地上走了三百年
[00:28:58.000 --> 00:29:00.000]  他到三百六十五歲的時候
[00:29:00.000 --> 00:29:02.000]  神就接了他
[00:29:02.000 --> 00:29:04.000]  升了天
[00:29:04.000 --> 00:29:06.000]  所以他們說
[00:29:06.000 --> 00:29:08.000]  就算神所罪的亞當
[00:29:08.000 --> 00:29:10.000]  他都會經歷死亡
[00:29:10.000 --> 00:29:12.000]  但唯獨這個爾諾
[00:29:12.000 --> 00:29:14.000]  他很明白神的心
[00:29:14.000 --> 00:29:16.000]  一個與神同行的人
[00:29:16.000 --> 00:29:18.000]  是行在光明中
[00:29:18.000 --> 00:29:20.000]  他敬畏神遠離惡事
[00:29:20.000 --> 00:29:22.000]  一個與神同行的人
[00:29:22.000 --> 00:29:24.000]  他按神的旨意去生活
[00:29:24.000 --> 00:29:26.000]  他還宣佈
[00:29:26.000 --> 00:29:28.000]  上帝的審判
[00:29:28.000 --> 00:29:30.000]  要來到地上
[00:29:30.000 --> 00:29:32.000]  他為主作見證
[00:29:32.000 --> 00:29:34.000]  與神同行的爾諾
[00:29:34.000 --> 00:29:36.000]  他的生命
[00:29:36.000 --> 00:29:38.000]  就是由
[00:29:38.000 --> 00:29:40.000]  所以他被提到主那裡
[00:29:40.000 --> 00:29:42.000]  希伯來書十一章五節
[00:29:42.000 --> 00:29:44.000]  在我
[00:29:44.000 --> 00:29:46.000]  PowerPoint裏面我一起讀
[00:29:46.000 --> 00:29:48.000]  希伯來書十一章第五節
[00:29:48.000 --> 00:29:50.000]  和第六節裏面稱讚到爾諾
[00:29:50.000 --> 00:29:52.000]  他的信心
[00:29:52.000 --> 00:29:54.000]  見到嗎?
[00:29:54.000 --> 00:29:56.000]  五到六節,見到一起讀
[00:29:56.000 --> 00:29:58.000]  預備起
[00:29:58.000 --> 00:30:00.000]  這個不是第十一章
[00:30:00.000 --> 00:30:02.000]  這個是cut了不知道第八章
[00:30:02.000 --> 00:30:04.000]  cut錯了
[00:30:04.000 --> 00:30:06.000]  我告訴你,希伯來書十一章
[00:30:06.000 --> 00:30:08.000]  五節就說
[00:30:08.000 --> 00:30:10.000]  爾諾他未去到死之前
[00:30:10.000 --> 00:30:12.000]  他已經得到一個信心
[00:30:12.000 --> 00:30:14.000]  美好的明證
[00:30:14.000 --> 00:30:16.000]  他不需要死
[00:30:16.000 --> 00:30:18.000]  神就將他接到他的榮耀裏面
[00:30:18.000 --> 00:30:20.000]  爾諾在信上
[00:30:20.000 --> 00:30:22.000]  得到美好的見證
[00:30:22.000 --> 00:30:24.000]  十一章六節,希伯來書就說
[00:30:24.000 --> 00:30:26.000]  人非有信
[00:30:26.000 --> 00:30:28.000]  不能得神的喜悅
[00:30:28.000 --> 00:30:30.000]  去到神的
[00:30:30.000 --> 00:30:32.000]  神面前的人
[00:30:32.000 --> 00:30:34.000]  他信神,信他事
