
[00:00:00.000 --> 00:00:03.940]  我們《啟示錄》講了兩年
[00:21:50.840 --> 00:21:53.200]  因為如果照現在這個
[00:21:53.200 --> 00:21:56.880]  global warming的溫度上升的趨勢之下
[00:21:56.880 --> 00:21:59.760]  如果沒有任何的改變繼續這樣做的下
[00:21:59.760 --> 00:22:02.920]  那麼全世界在2050年的時候
[00:22:02.920 --> 00:22:09.240]  沿海的城市都要被淹沒
[00:22:09.240 --> 00:22:11.440]  你相信嗎
[00:22:11.440 --> 00:22:13.800]  你相信了嗎
[00:22:13.800 --> 00:22:21.760]  那你還在上海買房子
[00:22:21.760 --> 00:22:27.120]  你還在那邊投資房子
[00:22:27.120 --> 00:22:30.000]  那你說到哪去投資啊
[00:22:30.000 --> 00:22:33.080]  到我們加州來
[00:22:33.080 --> 00:22:34.560]  加州地震
[00:22:34.560 --> 00:22:37.400]  到德州去
[00:22:37.400 --> 00:22:38.480]  德州有什麼
[00:22:38.480 --> 00:22:40.400]  颶風
[00:22:40.400 --> 00:22:42.920]  那到哪裡去啊
[00:22:42.920 --> 00:22:46.480]  拉斯維加斯
[00:22:46.480 --> 00:22:50.800]  丟著妹你可以看見這個世界沒有一個地方是安全的
[00:22:50.800 --> 00:22:57.120]  是嗎承認嗎
[00:22:57.120 --> 00:22:59.160]  現在丟著妹
[00:22:59.160 --> 00:23:01.480]  在主債來之前
[00:23:01.480 --> 00:23:07.480]  會有越來越多的這些的災難天災人禍的發生
[00:23:07.480 --> 00:23:09.640]  剛才
[00:23:09.640 --> 00:23:14.720]  剛才我們所提到的這一個
[00:23:14.720 --> 00:23:17.040]  這有一個這個數據啊
[00:23:17.040 --> 00:23:18.960]  大家已經太久了疲乏了
[00:23:18.960 --> 00:23:20.000]  大家也不知道了
[00:23:20.000 --> 00:23:22.440]  可能現在數據大家也不太注意了
[00:23:22.440 --> 00:23:28.920]  全世界現在這個COVID染疫的人有多少你知道嗎
[00:23:28.920 --> 00:23:34.440]  全世界染疫的人到目前已經達到了
[00:23:34.440 --> 00:23:39.240]  4億2800多萬人
[00:23:39.240 --> 00:23:41.560]  那麼死亡的人
[00:23:41.560 --> 00:23:49.560]  死亡的病例已經達到了590多萬人
[00:23:49.560 --> 00:23:51.120]  現在丟著妹
[00:23:51.120 --> 00:23:52.440]  不過想一下吧
[00:23:52.440 --> 00:23:53.840]  兩年的時間
[00:23:53.840 --> 00:23:59.320]  全世界因為COVID死了將近6
[00:23:59.320 --> 00:24:01.240]  600萬
[00:24:01.240 --> 00:24:06.520]  美國也已經是不是快100萬了
[00:24:06.520 --> 00:24:08.840]  現在丟著妹你能不能想像
[00:24:08.840 --> 00:24:12.920]  好像時間很快過去就發生這麼一件事情
[00:24:12.920 --> 00:24:17.080]  那你可以看見不僅僅是瘟疫飢荒這些天災
[00:24:17.080 --> 00:24:19.960]  而且你可以看見人禍是不是
[00:24:19.960 --> 00:24:21.480]  戰爭的發生
[00:24:21.480 --> 00:24:23.800]  前段時間我們還在那邊關心緬甸
[00:24:23.800 --> 00:24:26.880]  去年的時候我們才開始關心緬甸
[00:24:26.880 --> 00:24:27.360]  對不對
[00:24:27.360 --> 00:24:33.040]  轉眼之間烏克蘭跟俄羅斯又開始打仗了
[00:24:33.040 --> 00:24:33.960]  那親愛的丟著妹
[00:24:33.960 --> 00:24:36.720]  你可以看見戰爭會越來越多
[00:24:36.720 --> 00:24:40.840]  全世界現在大概有四十幾個國家或地區
[00:24:40.840 --> 00:24:41.960]  正在發生戰爭
[00:24:41.960 --> 00:24:46.320]  不是只有烏克蘭
[00:24:46.320 --> 00:24:47.720]  親愛的丟著妹
[00:24:47.720 --> 00:24:50.440]  當你看到這些的時候
[00:24:50.440 --> 00:24:52.960]  你真會覺得說
[00:24:52.960 --> 00:24:55.800]  哇這樣子的情況下去
[00:24:55.800 --> 00:24:58.320]  活在這個世界上面的盼望在哪裡
[00:24:58.320 --> 00:25:00.440]  是不是
[00:25:00.440 --> 00:25:02.480]  但是親愛的丟著妹
[00:25:02.480 --> 00:25:03.320]  再一次說
[00:25:03.320 --> 00:25:04.720]  一開始我就講
[00:25:04.720 --> 00:25:07.240]  當這個末日越來越迫近
[00:25:07.240 --> 00:25:08.920]  我們要看見的是什麼
[00:25:08.920 --> 00:25:12.440]  看見的就是主耶穌來的腳步怎麼樣
[00:25:12.440 --> 00:25:13.440]  越來越近了
[00:25:13.440 --> 00:25:14.760]  Amen
[00:25:14.760 --> 00:25:15.600]  主耶穌
[00:25:15.600 --> 00:25:17.720]  我們所愛的愛我們的主耶穌
[00:25:17.720 --> 00:25:19.640]  他越來越接近了
[00:25:19.640 --> 00:25:26.040]  他快來了
[00:25:26.040 --> 00:25:27.760]  所以呢
[00:25:27.760 --> 00:25:31.680]  所以約翰當他在寫到啟示錄
[00:25:31.680 --> 00:25:34.280]  他在最後結束的時候
[00:25:34.280 --> 00:25:36.640]  他這樣子的說
[00:25:36.640 --> 00:25:39.520]  我們一起來列二十節好不好
[00:25:39.520 --> 00:25:41.440]  啟示錄二十二章二十節
[00:25:41.440 --> 00:25:43.120]  來預備請
[00:25:43.120 --> 00:25:45.400]  證明這事的說
[00:25:45.400 --> 00:25:48.080]  是了我必快來
[00:25:48.080 --> 00:25:49.240]  Amen
[00:25:49.240 --> 00:25:50.480]  主耶穌啊
[00:25:50.480 --> 00:25:52.960]  我約你來
[00:25:52.960 --> 00:25:56.480]  好我們再來看哥林多前書十六章二十二節
[00:25:56.480 --> 00:25:57.440]  為什麼呢
[00:25:57.440 --> 00:26:01.280]  因為主耶穌啊我約你來
[00:26:01.280 --> 00:26:03.680]  這個在原文裡面呢
[00:26:03.680 --> 00:26:06.760]  其實它是從一個雅蘭文
[00:26:06.760 --> 00:26:09.160]  叫Marulata
[00:26:09.160 --> 00:26:11.160]  這個字來的
[00:26:11.160 --> 00:26:14.160]  那Marulata是什麼意思呢
[00:26:14.160 --> 00:26:16.040]  Marulata是什麼意思呢
[00:26:16.040 --> 00:26:20.320]  那這一個字在哥林多前書十六章二十二節
[00:26:20.320 --> 00:26:22.480]  保羅也同樣的用了這個字
[00:26:22.480 --> 00:26:23.600]  我們來看看好不好
[00:26:23.600 --> 00:26:25.440]  哥林多前書十六章二十二節
[00:26:25.440 --> 00:26:26.080]  我們起來讀啊
[00:26:26.080 --> 00:26:27.600]  預備起
[00:26:27.600 --> 00:26:29.880]  若有人不愛主
[00:26:29.880 --> 00:26:32.560]  這人可主可咒
[00:26:32.560 --> 00:26:36.440]  主必要來
[00:26:36.440 --> 00:26:40.720]  這個主必要來就是Marulata
[00:26:40.720 --> 00:26:43.120]  現在聽不懂
[00:26:43.120 --> 00:26:45.320]  聖經講到說
[00:26:45.320 --> 00:26:47.640]  這一個Marulata
[00:26:47.640 --> 00:26:49.320]  它的意思就是說
[00:26:49.320 --> 00:26:53.600]  願主來
[00:26:53.600 --> 00:26:55.160]  願主來
[00:26:55.160 --> 00:26:59.200]  這是約翰也好保羅也好
[00:26:59.200 --> 00:27:02.640]  他在好像他的一個祈禱
[00:27:02.640 --> 00:27:03.640]  他的一個祈願
[00:27:03.640 --> 00:27:04.800]  他說主啊
[00:27:04.800 --> 00:27:06.200]  願你快來
[00:27:06.200 --> 00:27:07.400]  他在禱告說主啊
[00:27:07.400 --> 00:27:11.800]  願你快來
[00:27:11.800 --> 00:27:14.800]  親愛的弟兄姊妹
[00:27:14.800 --> 00:27:18.120]  從你信主到現在
[00:27:18.120 --> 00:27:20.680]  你有多少次禱告說主啊
[00:27:20.680 --> 00:27:27.160]  願你快來
[00:27:27.160 --> 00:27:31.240]  親愛的弟兄姊妹
[00:27:31.240 --> 00:27:34.200]  可能這是一個很抽象的事情
[00:27:34.200 --> 00:27:36.240]  可是這是聖經上面
[00:27:36.240 --> 00:27:39.360]  你可以看見耶穌的門徒
[00:27:39.360 --> 00:27:42.080]  歷代愛主的人
[00:27:42.080 --> 00:27:44.760]  他們都對於主的再來
[00:27:44.760 --> 00:27:49.280]  這件事情非常非常的渴望
[00:27:49.280 --> 00:27:52.000]  所以
[00:27:52.000 --> 00:27:53.320]  約翰在寫到
[00:27:53.320 --> 00:27:56.200]  《啟示錄》到結束的時候
[00:27:56.200 --> 00:28:00.280]  他為什麼重複地講到三次二十二章
[00:28:00.280 --> 00:28:02.880]  講到主的快來
[00:28:02.880 --> 00:28:04.160]  講到主的快來之後
[00:28:04.160 --> 00:28:06.720]  接著最後他就說
[00:28:06.720 --> 00:28:08.840]  Marulata
[00:28:08.840 --> 00:28:09.680]  主啊
[00:28:09.680 --> 00:28:11.040]  願你來
[00:28:11.040 --> 00:28:13.640]  你能夠感受到一種感覺嗎
[00:28:13.640 --> 00:28:17.040]  約翰看到了整個神啟示給他看的
[00:28:17.040 --> 00:28:19.520]  整個這個末世的光景之後
[00:28:19.520 --> 00:28:21.280]  他發出了這樣子的禱告
[00:28:21.280 --> 00:28:26.240]  主啊 願你快來
[00:28:26.240 --> 00:28:31.960]  現在就是你渴望祂再來嗎
[00:28:31.960 --> 00:28:35.040]  有一次一個地震發生
[00:28:35.040 --> 00:28:37.520]  那麼有一個姐妹
[00:28:37.520 --> 00:28:41.920]  後來我們在交通的時候
[00:28:41.920 --> 00:28:43.960]  她就提到說
[00:28:43.960 --> 00:28:45.760]  當地震發生的時候
[00:28:45.760 --> 00:28:47.360]  你那時候是怎麼樣子
[00:28:47.360 --> 00:28:48.600]  怎麼樣子一個反應啊
[00:28:48.600 --> 00:28:50.160]  怎麼樣的感覺啊
[00:28:50.160 --> 00:28:52.360]  她說她當時就立刻禱告
[00:28:52.360 --> 00:28:57.760]  主啊 你慢一點來
[00:28:57.760 --> 00:29:03.880]  我說為什麼你禱告祂慢一點來啊
[00:29:03.880 --> 00:29:08.120]  她覺得還有好多事還沒有做
[00:29:08.120 --> 00:29:12.240]  親愛的劉姊妹
[00:29:12.240 --> 00:29:14.160]  也許你我今天在平安度日的時候
[00:29:14.160 --> 00:29:15.320]  你不會有這種感覺
[00:29:15.320 --> 00:29:17.240]  你想想看烏克蘭的民眾
[00:29:17.240 --> 00:29:20.160]  當這個總統起先一開始說
[00:29:20.160 --> 00:29:20.840]  說什麼
[00:29:20.840 --> 00:29:22.680]  他說俄羅斯不會打我們的
[00:29:22.680 --> 00:29:24.800]  俄羅斯不會打的
[00:29:24.800 --> 00:29:25.760]  有沒有
[00:29:25.760 --> 00:29:27.600]  剛開始總統這樣說對不對
[00:29:27.600 --> 00:29:31.280]  他不希望整個的軍心渙散
[00:29:31.280 --> 00:29:33.080]  對不對
[00:29:33.080 --> 00:29:38.160]  等到俄羅斯啪一下子打來的時候呢
[00:29:38.160 --> 00:29:39.400]  哇
[00:29:39.400 --> 00:29:41.640]  大部分的人措手不及啊
[00:29:41.640 --> 00:29:43.720]  沒有想到啊
[00:29:43.720 --> 00:29:44.720]  是不是
[00:29:44.720 --> 00:29:47.440]  跌破了全世界人的眼睛啊
[00:29:47.440 --> 00:29:49.800]  那更是讓你想想看
[00:29:49.800 --> 00:29:51.560]  烏克蘭的人在那個時候
[00:29:51.560 --> 00:29:57.160]  他們的一個感覺是什麼
[00:29:57.160 --> 00:29:59.640]  俄羅斯要不要來
[00:29:59.640 --> 00:30:01.480]  要不要來
[00:30:01.480 --> 00:30:03.760]  不要來是不是
[00:30:03.760 --> 00:30:04.600]  為什麼
[00:30:04.600 --> 00:30:06.360]  因為他來
[00:30:06.360 --> 00:30:09.080]  我們國家就慘了對不對
[00:30:09.080 --> 00:30:09.880]  可是親愛的劉姊妹
[00:30:09.880 --> 00:30:11.000]  我請問你
[00:30:11.000 --> 00:30:13.880]  主耶穌來了
[00:30:13.880 --> 00:30:15.280]  主耶穌來
[00:30:15.280 --> 00:30:18.400]  你會有什麼結果
[00:30:18.400 --> 00:30:21.800]  起思錄已經講兩年了啊
[00:30:21.800 --> 00:30:22.800]  第一個
[00:30:22.800 --> 00:30:23.920]  聖經上告訴我們說
[00:30:23.920 --> 00:30:27.120]  主耶穌再來的時候
[00:30:27.120 --> 00:30:29.640]  還記得我們上次的信息講
[00:30:29.640 --> 00:30:31.960]  凡是怎麼樣
[00:30:31.960 --> 00:30:35.080]  凡是口渴的人都可以來喝
[00:30:35.080 --> 00:30:35.760]  是不是
[00:30:35.760 --> 00:30:39.080]  凡是名字記在生命冊上面的人怎麼樣
[00:30:39.080 --> 00:30:42.040]  都可以進入神的國
[00:30:42.040 --> 00:30:44.240]  是不是
[00:30:44.240 --> 00:30:45.520]  那親愛的劉姊妹
[00:30:45.520 --> 00:30:48.680]  所以如果你的名字記錄在生命冊上
[00:30:48.680 --> 00:30:53.400]  如果你是一個信主的人
[00:30:53.400 --> 00:30:55.840]  主耶穌再來好不好
[00:30:55.840 --> 00:31:03.080]  好不好
[00:31:03.080 --> 00:31:05.880]  我不曉得你們是真覺得好
[00:31:05.880 --> 00:31:09.560]  還是就是頭腦理智
[00:31:09.560 --> 00:31:14.560]  說一下
[00:31:14.560 --> 00:31:22.680]  雖然我也沒有親身去經歷到主耶穌再來
[00:31:22.680 --> 00:31:25.160]  你我都沒有
[00:31:25.160 --> 00:31:27.080]  可是親愛的劉姊妹
[00:31:27.080 --> 00:31:29.840]  你相信聖經嗎
[00:31:29.840 --> 00:31:31.480]  你相信神的話這樣說
[00:31:31.480 --> 00:31:33.360]  他就這樣做嗎
[00:31:33.360 --> 00:31:36.560]  如果聖經神的話說
[00:31:36.560 --> 00:31:40.200]  凡是口渴的就可以來喝
[00:31:40.200 --> 00:31:42.760]  要白白的給你
[00:31:42.760 --> 00:31:43.680]  這個救恩
[00:31:43.680 --> 00:31:44.720]  這個永生
[00:31:44.720 --> 00:31:46.320]  這個神的國度
[00:31:46.320 --> 00:31:48.600]  這個你能夠進入神的國
[00:31:48.600 --> 00:31:50.400]  你能夠得著這個救恩
[00:31:50.400 --> 00:31:53.040]  你能夠成為神的兒女
[00:31:53.040 --> 00:31:54.520]  這是白白的恩典
[00:31:54.520 --> 00:31:56.280]  你要不要
[00:31:56.280 --> 00:31:59.920]  要不要
[00:31:59.920 --> 00:32:02.200]  今天就要
[00:32:02.200 --> 00:32:03.120]  如果有新來的朋友
[00:32:03.120 --> 00:32:04.720]  你今天就要得著他
[00:32:04.720 --> 00:32:06.680]  那明天呢
[00:32:06.680 --> 00:32:09.600]  明天可能就發生了
[00:32:09.600 --> 00:32:11.080]  是不是
[00:32:11.080 --> 00:32:13.480]  就像烏克蘭他們不知道
[00:32:13.480 --> 00:32:16.480]  不知道就能再生一個清晨
[00:32:16.480 --> 00:32:18.560]  炮彈就打來了
[00:32:18.560 --> 00:32:20.520]  導彈就打來了
[00:32:20.520 --> 00:32:22.960]  坦克就開進來了
[00:32:22.960 --> 00:32:25.400]  現在就說你不知道哪一天
[00:32:25.400 --> 00:32:27.120]  當主再來的時候
[00:32:27.120 --> 00:32:29.280]  沒有一個人知道那個時候跟日期
[00:32:29.280 --> 00:32:30.080]  對不對
[00:32:30.080 --> 00:32:31.760]  即便我剛才講說
[00:32:31.760 --> 00:32:32.880]  我們可以從聖經裡面
[00:32:32.880 --> 00:32:34.880]  開始分析分析分析分析
[00:32:34.880 --> 00:32:36.440]  但是我必須承認
[00:32:36.440 --> 00:32:40.160]  我也不敢保證
[00:32:40.160 --> 00:32:42.480]  主來的日子近了
[00:32:42.480 --> 00:32:43.920]  主來的日子近了
[00:32:43.920 --> 00:32:45.600]  隨時隨地
[00:32:45.600 --> 00:32:48.000]  你預備好了沒有
[00:32:48.000 --> 00:32:50.600]  你清楚你自己的救恩嗎
[00:32:50.600 --> 00:32:52.160]  你清楚你有把握
[00:32:52.160 --> 00:32:53.720]  當主耶穌再來的時候
[00:32:53.720 --> 00:32:55.600]  你是進入天國的人
[00:32:55.600 --> 00:32:57.920]  還是你是進入蓮花火湖的
[00:32:57.920 --> 00:33:00.560]  你有把握嗎
[00:33:00.560 --> 00:33:04.040]  今天你就要確定這一點
[00:33:04.040 --> 00:33:05.680]  第二個
[00:33:05.680 --> 00:33:07.320]  約翰在那邊禱告說
[00:33:07.320 --> 00:33:11.600]  主啊 約你快來
[00:33:11.600 --> 00:33:13.200]  現在就準備
[00:33:13.200 --> 00:33:16.840]  凡是信靠他的人
[00:33:16.840 --> 00:33:18.160]  就像保羅說的
[00:33:18.160 --> 00:33:21.640]  若有人不愛主怎麼樣
[00:33:21.640 --> 00:33:22.880]  我講得很嚴重
[00:33:22.880 --> 00:33:24.760]  保羅講的這句話很嚴重
[00:33:24.760 --> 00:33:27.520]  他說什麼
[00:33:27.520 --> 00:33:29.360]  保羅怎麼說
[00:33:29.360 --> 00:33:30.600]  若有人不愛主
[00:33:30.600 --> 00:33:37.240]  這人可主可咒
[00:33:37.240 --> 00:33:40.040]  很多人讀聖經就覺得說
[00:33:40.040 --> 00:33:43.440]  這句話不太可能吧
[00:33:43.440 --> 00:33:46.840]  當然這句話的意思
[00:33:46.840 --> 00:33:49.520]  不是在表示說
[00:33:49.520 --> 00:33:53.120]  保羅在助主之下的人
[00:33:53.120 --> 00:33:54.560]  保羅在這邊講這一個
[00:33:54.560 --> 00:33:57.040]  可主可咒
[00:33:57.040 --> 00:33:59.280]  其實他是提到的
[00:33:59.280 --> 00:34:00.920]  這一個原文的意思就是
[00:34:00.920 --> 00:34:02.440]  被棄在一邊
[00:34:02.440 --> 00:34:04.960]  被撇棄在一邊
[00:34:04.960 --> 00:34:08.000]  如果有人不愛主
[00:34:08.000 --> 00:34:09.800]  經歷了主的恩典
[00:34:09.800 --> 00:34:11.480]  體會了主的恩典
[00:34:11.480 --> 00:34:13.200]  你卻不愛主
[00:34:13.200 --> 00:34:19.680]  這個人要被棄在一邊
[00:34:19.680 --> 00:34:21.880]  還記得我們講得勝者嗎
[00:34:21.880 --> 00:34:25.200]  要被棄在一邊
[00:34:25.200 --> 00:34:28.160]  被關在門外哀哭怯慈
[00:34:28.160 --> 00:34:30.120]  我不認同你啊
[00:34:30.120 --> 00:34:32.960]  你雖然是信了主
[00:34:32.960 --> 00:34:34.480]  但是你在地上
[00:34:34.480 --> 00:34:36.000]  你不是奉我的名
[00:34:36.000 --> 00:34:37.280]  你不是靠著我
[00:34:37.280 --> 00:34:38.640]  你不遵守我的道
[00:34:38.640 --> 00:34:40.480]  你不是愛我的
[00:34:40.480 --> 00:34:42.240]  你在教會服侍
[00:34:42.240 --> 00:34:46.320]  只是為了要得一點名聲
[00:34:46.320 --> 00:34:47.800]  得到別人給你的肯定
[00:34:47.800 --> 00:34:49.400]  給你的好聽的話
[00:34:49.400 --> 00:34:51.920]  你今天在那邊努力地在那邊工作
[00:34:51.920 --> 00:34:53.040]  賺錢
[00:34:53.040 --> 00:34:55.040]  你不是為著神的國度
[00:34:55.040 --> 00:34:58.000]  你是在為你自己打算
[00:34:58.000 --> 00:35:01.040]  你雖然有這個基督徒的名字
[00:35:01.040 --> 00:35:04.000]  但是你卻不愛他
[00:35:04.000 --> 00:35:09.000]  保羅說這樣子的人可阻可周
[00:35:09.000 --> 00:35:10.600]  現在就是沒
[00:35:10.600 --> 00:35:12.080]  所以保羅講完這句話之後
[00:35:12.080 --> 00:35:13.440]  接著就說
[00:35:13.440 --> 00:35:16.680]  主必要來
[00:35:16.680 --> 00:35:18.920]  馬雷拉塔
[00:35:18.920 --> 00:35:21.320]  我覺得我體會保羅好像那一個感覺
[00:35:21.320 --> 00:35:23.160]  就說
[00:35:23.160 --> 00:35:24.080]  哎呀
[00:35:24.080 --> 00:35:26.560]  講再多也沒用了
[00:35:26.560 --> 00:35:29.360]  主啊你趕快來吧
[00:35:29.360 --> 00:35:31.400]  你趕快來吧
[00:35:31.400 --> 00:35:32.800]  保羅為了福音的言過
[00:35:32.800 --> 00:35:36.720]  不單是受到許多人的拒絕
[00:35:36.720 --> 00:35:38.960]  甚至與他同桌吃飯的
[00:35:38.960 --> 00:35:40.520]  還用腳踩他
[00:35:40.520 --> 00:35:41.440]  用腳踢他
[00:35:41.440 --> 00:35:42.320]  對不對
[00:35:42.320 --> 00:35:43.560]  所以保羅他心裡面
[00:35:43.560 --> 00:35:44.920]  他經歷過這些
[00:35:44.920 --> 00:35:47.000]  他這麼一個愛主的人
[00:35:47.000 --> 00:35:48.760]  他真正感覺到說
[00:35:48.760 --> 00:35:51.160]  如果有人不愛主啊
[00:35:51.160 --> 00:35:54.360]  怎麼可以呢
[00:35:54.360 --> 00:35:57.400]  所以他會被欺
[00:35:57.400 --> 00:35:58.400]  渴望主的再來
[00:35:58.400 --> 00:36:00.200]  親愛的兄姊妹
[00:36:00.200 --> 00:36:02.800]  那麼二派到我們今天來講
[00:36:02.800 --> 00:36:06.520]  如果我們愛主
[00:36:06.520 --> 00:36:09.080]  有一個
[00:36:09.080 --> 00:36:12.200]  有一個這個
[00:36:12.200 --> 00:36:14.880]  曾經影響尼陀神弟兄的
[00:36:14.880 --> 00:36:17.680]  或者說在屬靈上面的這個
[00:36:17.680 --> 00:36:19.400]  對尼陀神弟兄有
[00:36:19.400 --> 00:36:21.680]  很大影響的一個宣教士
[00:36:21.680 --> 00:36:24.680]  叫做劉教士
[00:36:24.680 --> 00:36:32.040]  Ms. Grove
[00:36:32.040 --> 00:36:36.520]  我看看這邊
[00:36:36.520 --> 00:36:39.720]  我沒有找到他的照片
[00:36:39.720 --> 00:36:42.200]  在左邊的這一個
[00:36:42.200 --> 00:36:45.320]  那麼他就曾經
[00:36:45.320 --> 00:36:48.160]  這個在尼陀神弟兄在
[00:36:48.160 --> 00:36:51.160]  引用他的一段話
[00:36:51.160 --> 00:36:54.480]  曾經這樣說
[00:36:54.480 --> 00:36:57.520]  他說這個劉教士
[00:36:57.520 --> 00:37:01.800]  他說如果一個人愛主多
[00:37:01.800 --> 00:37:05.280]  那麼他就會愛床少
[00:37:05.280 --> 00:37:08.360]  如果一個人愛床多
[00:37:08.360 --> 00:37:11.520]  他就會愛主少
[00:37:11.520 --> 00:37:13.600]  你懂這意思嗎
[00:37:13.600 --> 00:37:16.000]  他在講什麼
[00:37:16.000 --> 00:37:17.040]  他在講的就是說
[00:37:17.040 --> 00:37:19.680]  如果一個人愛主
[00:37:19.680 --> 00:37:22.760]  你每一天就會早起起來
[00:37:22.760 --> 00:37:25.480]  親近主
[00:37:25.480 --> 00:37:28.240]  劉教士他一生
[00:37:28.240 --> 00:37:30.760]  沒有一次
[00:37:30.760 --> 00:37:34.320]  超過四點鐘起床
[00:37:34.320 --> 00:37:36.080]  每一天before四點鐘
[00:37:36.080 --> 00:37:39.560]  他就起來親近這位主
[00:37:39.560 --> 00:37:41.000]  親愛的兄姊妹
[00:37:41.000 --> 00:37:43.600]  這樣子的例子比比皆是
[00:37:43.600 --> 00:37:44.520]  歷時歷代
[00:37:44.520 --> 00:37:47.720]  許多被上帝所使用的僕人都是如此
[00:37:47.720 --> 00:37:50.600]  右邊這一個是一個叫王載
[00:37:50.600 --> 00:37:52.360]  王載牧師的
[00:37:52.360 --> 00:37:54.760]  他曾經跟宋尚捷
[00:37:54.760 --> 00:37:56.360]  還有王明道
[00:37:56.360 --> 00:37:59.040]  這幾位神的僕人是在那個時代
[00:37:59.040 --> 00:38:02.160]  中國教會的其中一個很知名的傳道人
[00:38:02.160 --> 00:38:04.640]  他早期的時候也在聚會所
[00:38:04.640 --> 00:38:09.560]  在聚會所裡面有一段的服飾
[00:38:09.560 --> 00:38:12.920]  但是後來他就出來
[00:38:12.920 --> 00:38:15.720]  那麼王載牧師
[00:38:15.720 --> 00:38:18.160]  他曾經講過一句話
[00:38:18.160 --> 00:38:20.680]  他說未讀聖經
[00:38:20.680 --> 00:38:25.080]  不進早餐
[00:38:25.080 --> 00:38:27.040]  他堅持這個習慣
[00:38:27.040 --> 00:38:30.640]  堅持了44年
[00:38:30.640 --> 00:38:31.960]  那個意思就是說
[00:38:31.960 --> 00:38:34.200]  如果我每天早上起來
[00:38:34.200 --> 00:38:36.240]  我沒有先讀經禱告
[00:38:36.240 --> 00:38:37.400]  親近神
[00:38:37.400 --> 00:38:40.720]  我就不吃早餐
[00:38:40.720 --> 00:38:42.200]  你會說
[00:38:42.200 --> 00:38:45.600]  反正我就沒有吃早餐的習慣
[00:38:45.600 --> 00:38:48.320]  就是你不要這種解讀
[00:38:48.320 --> 00:38:51.560]  這個意思是表明一件事情是什麼
[00:38:51.560 --> 00:38:53.920]  表明說每一天早上我們起來
[00:38:53.920 --> 00:38:56.160]  我們都會吃早餐對不對
[00:38:56.160 --> 00:38:56.760]  假設了
[00:38:56.760 --> 00:38:58.360]  應該正常的話
[00:38:58.360 --> 00:39:00.160]  你應該都要吃早餐對不對
[00:39:00.160 --> 00:39:05.160]  所以他覺得你沒有先來到主的面前
[00:39:05.160 --> 00:39:05.760]  親近他
[00:39:05.760 --> 00:39:07.120]  沒有讀他的話語
[00:39:07.120 --> 00:39:09.200]  你就不應該去吃早餐
[00:39:09.200 --> 00:39:12.880]  這件事情比你吃早餐更重要
[00:39:12.880 --> 00:39:19.120]  這件事情比所有一切其他的事情都更重要
[00:39:19.120 --> 00:39:19.760]  跟你旁邊說
[00:39:19.760 --> 00:39:25.960]  明天早起起來讀經
[00:39:25.960 --> 00:39:30.040]  明天就開始加入605
[00:39:30.040 --> 00:39:32.920]  605聽懂了嗎
[00:39:32.920 --> 00:39:34.720]  6點05分
[00:39:34.720 --> 00:39:36.160]  宣讀聖經
[00:39:36.160 --> 00:39:40.280]  聆聽聖經
[00:39:40.280 --> 00:39:45.280]  六點半就起來參加晨禱
[00:39:45.280 --> 00:39:48.040]  你說我們不是一定要嗎
[00:39:48.040 --> 00:39:50.440]  教會給你破壞這個機會
[00:39:50.440 --> 00:39:52.760]  你知道我們有外教會的
[00:39:52.760 --> 00:39:54.960]  分散在世界各地的
[00:39:54.960 --> 00:39:58.240]  有些人他們真的是可悟
[00:39:58.240 --> 00:40:02.600]  所以他們加入我們的晨禱的群組
[00:40:02.600 --> 00:40:06.640]  現在我們每一天差不多有將近90個人
[00:40:06.640 --> 00:40:08.560]  一起晨禱
[00:40:08.560 --> 00:40:09.560]  親愛的兄弟姐妹
[00:40:09.560 --> 00:40:11.920]  大家一起走會比較容易的
[00:40:11.920 --> 00:40:13.840]  一個人走我跟你講
[00:40:13.840 --> 00:40:15.680]  走走走走怎麼樣
[00:40:15.680 --> 00:40:20.120]  很容易就會信了
[00:40:20.120 --> 00:40:26.480]  親近主花時間來到他的面前
[00:40:26.480 --> 00:40:29.640]  最後
[00:40:29.640 --> 00:40:31.520]  馬太福音24章14節
[00:40:31.520 --> 00:40:32.400]  我們一起來讀好不好
[00:40:32.400 --> 00:40:34.080]  來預備請
[00:40:34.080 --> 00:40:38.280]  這天國的福音要傳遍天下
[00:40:38.280 --> 00:40:40.240]  給萬民作見證
[00:40:40.240 --> 00:40:44.400]  然後末期才來到
[00:40:44.400 --> 00:40:47.680]  我剛剛講有一個神學上面的一個真
[00:40:47.680 --> 00:40:49.800]  可以說是矛盾
[00:40:49.800 --> 00:40:50.800]  對不對
[00:40:50.800 --> 00:40:51.800]  就是在這裡
[00:40:51.800 --> 00:40:54.520]  其中一個就是這裡
[00:40:54.520 --> 00:40:56.240]  因為聖經上裡面這邊
[00:40:56.240 --> 00:40:58.000]  馬太福音24章14節
[00:40:58.000 --> 00:40:58.840]  耶穌說
[00:40:58.840 --> 00:41:02.200]  這天國的福音要傳遍天下
[00:41:02.200 --> 00:41:04.000]  然後怎麼樣
[00:41:04.000 --> 00:41:06.520]  末期才會來到
[00:41:06.520 --> 00:41:07.520]  所以換句話說
[00:41:07.520 --> 00:41:08.880]  末期就是末日嘛
[00:41:08.880 --> 00:41:09.680]  對不對
[00:41:09.680 --> 00:41:11.760]  末期就是此的主再來嘛
