
[00:00:00.000 --> 00:00:02.380]  但是你明白那個問題
[00:15:43.320 --> 00:15:45.280]  OK 我想你看這兩節聖經
[00:15:45.280 --> 00:15:46.880]  你就明白我在講什麼
[00:15:46.880 --> 00:15:48.800]  你不要看它們相同的地方
[00:15:48.800 --> 00:15:50.280]  你看它們不同的地方
[00:15:50.280 --> 00:15:51.080]  OK
[00:15:51.080 --> 00:15:53.600]  哪裡有了基科
[00:15:53.600 --> 00:15:57.480]  不是亞伯拉罕的時候曾有過的那幾次基科
[00:15:57.480 --> 00:16:01.080]  以撒就到基拉爾
[00:16:01.080 --> 00:16:06.520]  菲利斯人的王亞比米勒亞裏
[00:16:06.520 --> 00:16:10.160]  耶和華向以撒顯然說
[00:16:10.160 --> 00:16:11.080]  你什麼?
[00:16:11.080 --> 00:16:13.400]  不要下埃及去
[00:16:13.400 --> 00:16:15.680]  要住在我所指示你的地方
[00:16:15.680 --> 00:16:16.840]  你寄居在這裏
[00:16:16.840 --> 00:16:18.080]  我必與你同在
[00:16:18.080 --> 00:16:18.920]  伺服給你
[00:16:18.920 --> 00:16:20.480]  要將你伺服給你
[00:16:20.480 --> 00:16:23.200]  這次跟之前的故事有什麼不同呢?
[00:16:23.200 --> 00:16:24.800]  其實爸爸肯定是壞人
[00:16:24.800 --> 00:16:26.640]  去埃及了
[00:16:26.640 --> 00:16:29.040]  所以耶和華說
[00:16:29.040 --> 00:16:31.200]  基科沒有問題
[00:16:31.200 --> 00:16:33.040]  我一樣照理
[00:16:33.040 --> 00:16:34.360]  沒有問題的
[00:16:34.360 --> 00:16:37.280]  不過不要犯一個很大的錯誤
[00:16:37.280 --> 00:16:38.640]  錯誤是什麼呢?
[00:16:38.640 --> 00:16:40.760]  在這個故事裏面就去了埃及
[00:16:40.760 --> 00:16:41.280]  是不是?
[00:16:41.280 --> 00:16:42.400]  如果你將它
[00:16:42.400 --> 00:16:44.560]  再廣這個 General Solution
[00:16:44.560 --> 00:16:46.280]  如果你找一個 General Solution
[00:16:46.280 --> 00:16:48.640]  一個普遍的解決是什麼呢?
[00:16:48.640 --> 00:16:51.240]  不要離開認許之地
[00:16:51.240 --> 00:16:52.880]  你明白嗎?
[00:16:52.880 --> 00:16:54.320]  無論下次
[00:16:54.320 --> 00:16:56.880]  這兩個故事加起來
[00:16:56.880 --> 00:16:58.120]  告訴你一件事
[00:16:58.120 --> 00:16:59.760]  當下次饑荒來的時候
[00:16:59.760 --> 00:17:02.680]  請你不要離開認許之地
[00:17:02.680 --> 00:17:04.640]  現在你看到
[00:17:04.640 --> 00:17:06.960]  你知道魯德基的問題在哪裡
[00:17:06.960 --> 00:17:08.960]  饑荒來的時候他跑到哪裡去了?
[00:17:08.960 --> 00:17:12.320]  你說他沒有去埃及
[00:17:12.320 --> 00:17:13.400]  我是沒有去埃及
[00:17:13.400 --> 00:17:15.440]  但是他離開了認許之地
[00:17:15.440 --> 00:17:16.680]  是傻子
[00:17:16.680 --> 00:17:19.240]  不懂
[00:17:19.240 --> 00:17:20.200]  就是這個創世記
[00:17:20.200 --> 00:17:22.240]  或者沒有聽到上帝的警告
[00:17:22.240 --> 00:17:23.760]  所以這是第二次
[00:17:23.760 --> 00:17:28.520]  第三次出現的饑荒是挺有趣的
[00:17:28.520 --> 00:17:31.360]  因為這個饑荒的緣故
[00:17:31.360 --> 00:17:34.800]  是令到弱勢有機會上位
[00:17:34.800 --> 00:17:38.880]  所以這個饑荒是有一點創造了一個救主
[00:17:38.880 --> 00:17:40.000]  所以
[00:17:40.000 --> 00:17:41.240]  如果你就這樣看
[00:17:41.240 --> 00:17:42.920]  我們沒有辦法完全肯定
[00:17:42.920 --> 00:17:45.320]  我想帶你看了這幾個饑荒的故事
[00:17:45.320 --> 00:17:46.240]  告訴你
[00:17:46.240 --> 00:17:46.760]  第一
[00:17:46.760 --> 00:17:47.960]  下次饑荒的時候
[00:17:47.960 --> 00:17:49.800]  不要離開上帝認許之地
[00:17:49.800 --> 00:17:50.600]  這是其中一件事
[00:17:50.600 --> 00:17:51.200]  第二
[00:17:51.200 --> 00:17:54.000]  饑荒儘管可能不是一件好事
[00:17:54.000 --> 00:17:56.000]  但是可能是饑荒當中
[00:17:56.000 --> 00:17:57.640]  會帶出一個救主
[00:17:57.640 --> 00:17:59.440]  大概吧
[00:17:59.440 --> 00:18:03.080]  我沒有時間再去嚴格去看這件事
[00:18:03.080 --> 00:18:04.120]  但是我想你
[00:18:04.120 --> 00:18:07.320]  有機會你下次回去看《舊約聖經》的時候
[00:18:07.320 --> 00:18:08.280]  一看到埃及
[00:18:08.280 --> 00:18:09.520]  立刻叮一聲
[00:18:09.520 --> 00:18:11.240]  知道埃及不是好東西
[00:18:11.240 --> 00:18:12.520]  埃及不是好東西
[00:18:12.520 --> 00:18:14.000]  雖然它是四大文明古博
[00:18:14.000 --> 00:18:15.120]  它不是好東西
[00:18:15.120 --> 00:18:15.840]  是不是?
[00:18:15.840 --> 00:18:17.840]  一定有些東西在這裡
