
[00:00:00.000 --> 00:00:02.000]  這是今天的題目
[00:16:37.000 --> 00:16:39.000]  以佛所傳福音的時候
[00:16:39.000 --> 00:16:41.000]  他用了很多神蹟提示
[00:16:41.000 --> 00:16:43.000]  所以那個時候
[00:16:43.000 --> 00:16:45.000]  這些猶太人也學保羅的
[00:16:45.000 --> 00:16:47.000]  怎麼去趕鬼
[00:16:47.000 --> 00:16:49.000]  所以有一個大先知
[00:16:49.000 --> 00:16:51.000]  他有七個兒子
[00:16:51.000 --> 00:16:53.000]  他就學說我們奉主耶穌的名義
[00:16:53.000 --> 00:16:55.000]  叫你鬼出來
[00:16:55.000 --> 00:16:57.000]  這個鬼說保羅我認識
[00:16:57.000 --> 00:16:59.000]  耶穌我也認識你是誰
[00:16:59.000 --> 00:17:01.000]  所以這個鬼就從
[00:17:01.000 --> 00:17:03.000]  人的身上跳上來
[00:17:03.000 --> 00:17:05.000]  把七個兒子
[00:17:05.000 --> 00:17:07.000]  猶太人
[00:17:07.000 --> 00:17:09.000]  聖經說他們就
[00:17:09.000 --> 00:17:11.000]  自身肉體就逃走了
[00:17:11.000 --> 00:17:13.000]  所以你看那個
[00:17:13.000 --> 00:17:15.000]  當時以佛所教會的
[00:17:15.000 --> 00:17:17.000]  基督徒
[00:17:17.000 --> 00:17:19.000]  他們是在那個背景底下
[00:17:19.000 --> 00:17:21.000]  成長的
[00:17:21.000 --> 00:17:23.000]  以佛所教會的基督徒
[00:17:23.000 --> 00:17:25.000]  他們還沒有信主以前
[00:17:25.000 --> 00:17:27.000]  他們在那個環境
[00:17:27.000 --> 00:17:29.000]  以佛所是當時的羅馬
[00:17:29.000 --> 00:17:31.000]  駐亞洲
[00:17:31.000 --> 00:17:33.000]  亞細亞洲的首都
[00:17:33.000 --> 00:17:35.000]  當然羅馬的首都
[00:17:35.000 --> 00:17:37.000]  是在羅馬
[00:17:37.000 --> 00:17:39.000]  但是在亞洲
[00:17:39.000 --> 00:17:41.000]  他就用以佛所成為他一個首都
[00:17:41.000 --> 00:17:43.000]  他一個經濟的中心
[00:17:43.000 --> 00:17:45.000]  一個交通的中心
[00:17:45.000 --> 00:17:47.000]  還有一個文化的中心
[00:17:47.000 --> 00:17:49.000]  還有一個宗教的中心
[00:17:49.000 --> 00:17:51.000]  以佛所是當時
[00:17:51.000 --> 00:17:53.000]  世界奇景的
[00:17:53.000 --> 00:17:55.000]  有一個奇景是在
[00:17:55.000 --> 00:17:57.000]  以佛所,有沒有人去過以佛所的
[00:17:57.000 --> 00:17:59.000]  好
[00:17:59.000 --> 00:18:01.000]  我相信有人心裡
[00:18:01.000 --> 00:18:03.000]  想去這樣
[00:18:03.000 --> 00:18:05.000]  以後有機會去遊聖地
[00:18:05.000 --> 00:18:07.000]  在以佛所有一個
[00:18:07.000 --> 00:18:09.000]  是Diana的廟
[00:18:09.000 --> 00:18:11.000]  就是以佛所教會
[00:18:11.000 --> 00:18:13.000]  住在那個地方
[00:18:13.000 --> 00:18:15.000]  那個時候在山上
[00:18:15.000 --> 00:18:17.000]  那個廟是當時世界的奇景之一
[00:18:17.000 --> 00:18:19.000]  當時
[00:18:19.000 --> 00:18:21.000]  他們信主以後
[00:18:21.000 --> 00:18:23.000]  以佛所教會就把他們
[00:18:23.000 --> 00:18:25.000]  以前行這個
[00:18:25.000 --> 00:18:27.000]  邪術的書拿出來
[00:18:27.000 --> 00:18:29.000]  以前他們是
[00:18:29.000 --> 00:18:31.000]  做法術
[00:18:31.000 --> 00:18:33.000]  招魂
[00:18:33.000 --> 00:18:35.000]  把這些書
[00:18:35.000 --> 00:18:37.000]  法術的書拿出來就把它燒掉
[00:18:37.000 --> 00:18:39.000]  這個始祖行傳
[00:18:39.000 --> 00:18:41.000]  提到總共
[00:18:41.000 --> 00:18:43.000]  這個書的價值是
[00:18:43.000 --> 00:18:45.000]  五萬的銀錢
[00:18:45.000 --> 00:18:47.000]  可見當時
[00:18:47.000 --> 00:18:49.000]  他們在那個環境底下
[00:18:49.000 --> 00:18:51.000]  保羅又提到
[00:18:51.000 --> 00:18:53.000]  他在那裡傳福音的時候
[00:18:53.000 --> 00:18:55.000]  就遭到Diana
[00:18:55.000 --> 00:18:57.000]  這個廟的
[00:18:57.000 --> 00:18:59.000]  做偶像的人
[00:18:59.000 --> 00:19:01.000]  他們看到
[00:19:01.000 --> 00:19:03.000]  基督徒信主以後
[00:19:03.000 --> 00:19:05.000]  他們就不來拜Diana
[00:19:05.000 --> 00:19:07.000]  這個神
[00:19:07.000 --> 00:19:09.000]  偶像就沒有人要買
[00:19:09.000 --> 00:19:11.000]  他們就虧本了,沒有生意了
[00:19:11.000 --> 00:19:13.000]  所以就把保羅抓起來
[00:19:13.000 --> 00:19:15.000]  在戲院裡面
[00:19:15.000 --> 00:19:17.000]  戲院裡面有上萬人
[00:19:17.000 --> 00:19:19.000]  他們喊說Diana女神是
[00:19:19.000 --> 00:19:21.000]  最偉大的神
[00:19:21.000 --> 00:19:23.000]  聖經說喊了幾個小時
[00:19:23.000 --> 00:19:25.000]  兩個小時
[00:19:25.000 --> 00:19:27.000]  上萬人
[00:19:27.000 --> 00:19:29.000]  你們可以看到
[00:19:29.000 --> 00:19:31.000]  以佛所教會的基督徒
[00:19:31.000 --> 00:19:33.000]  他們在信主以後
[00:19:33.000 --> 00:19:35.000]  在那個環境
[00:19:35.000 --> 00:19:37.000]  要繼續的靈命成長
[00:19:37.000 --> 00:19:39.000]  是何等的艱難
[00:19:39.000 --> 00:19:41.000]  今天我們在
[00:19:41.000 --> 00:19:43.000]  美國我們要
[00:19:43.000 --> 00:19:45.000]  成為基督徒以後
[00:19:45.000 --> 00:19:47.000]  面對的挑戰也是非常的大
[00:19:47.000 --> 00:19:51.000]  不只是
[00:19:51.000 --> 00:19:53.000]  文化空中掌權
[00:19:53.000 --> 00:19:55.000]  保羅說
[00:19:55.000 --> 00:19:57.000]  我們從前也是這樣
[00:19:57.000 --> 00:19:59.000]  我們是
[00:19:59.000 --> 00:20:01.000]  放縱肉體的私慾
[00:20:01.000 --> 00:20:03.000]  隨從肉體和心中
[00:20:03.000 --> 00:20:05.000]  可喜好的
[00:20:05.000 --> 00:20:07.000]  原本是可怒之子
[00:20:09.000 --> 00:20:11.000]  基督徒要成長
[00:20:11.000 --> 00:20:13.000]  真是很難
[00:20:13.000 --> 00:20:15.000]  一方面這個世界
[00:20:15.000 --> 00:20:17.000]  一方面在這裡說
[00:20:17.000 --> 00:20:19.000]  我們肉體的私慾
[00:20:19.000 --> 00:20:21.000]  肉體的情慾
[00:20:21.000 --> 00:20:23.000]  我們如果放縱它的話
[00:20:23.000 --> 00:20:25.000]  我們跟世界的人
[00:20:25.000 --> 00:20:27.000]  都是走向滅亡
[00:20:27.000 --> 00:20:29.000]  從前
[00:20:29.000 --> 00:20:31.000]  過去我們是這樣
[00:20:31.000 --> 00:20:33.000]  但是呢
[00:20:33.000 --> 00:20:35.000]  神做了一個奇妙的事情
[00:20:35.000 --> 00:20:37.000]  神有極豐富的憐憫
[00:20:37.000 --> 00:20:39.000]  祂因愛我們的
[00:20:39.000 --> 00:20:41.000]  大愛
[00:20:41.000 --> 00:20:43.000]  當我們死在過犯中的時候
[00:20:43.000 --> 00:20:47.000]  英文說
[00:20:47.000 --> 00:20:49.000]  你看一下這個形容詞
[00:20:49.000 --> 00:20:51.000]  神不只是憐憫我們
[00:20:51.000 --> 00:20:53.000]  祂有極豐富的憐憫
[00:20:53.000 --> 00:20:55.000]  在我們的身上
[00:20:55.000 --> 00:20:57.000]  當我們還在
[00:20:57.000 --> 00:20:59.000]  滅亡的當中
[00:20:59.000 --> 00:21:01.000]  當我們還在死亡的當中
[00:21:01.000 --> 00:21:03.000]  我們的神
[00:21:03.000 --> 00:21:05.000]  已經愛我們了
[00:21:05.000 --> 00:21:07.000]  Great Love
[00:21:07.000 --> 00:21:09.000]  極大的愛
[00:21:09.000 --> 00:21:11.000]  在我們的身上
[00:21:11.000 --> 00:21:13.000]  神在過去
[00:21:13.000 --> 00:21:15.000]  跟以佛所弟兄姊妹
[00:21:15.000 --> 00:21:17.000]  做了三件事情
[00:21:17.000 --> 00:21:19.000]  你們看一下
[00:21:19.000 --> 00:21:21.000]  都是過去式
[00:21:21.000 --> 00:21:23.000]  第一個是
[00:21:23.000 --> 00:21:25.000]  我們以基督一同
[00:21:25.000 --> 00:21:27.000]  活過來
[00:21:27.000 --> 00:21:29.000]  我們以基督一同復活
[00:21:29.000 --> 00:21:31.000]  我們以基督一同
[00:21:31.000 --> 00:21:33.000]  坐在天上
[00:21:33.000 --> 00:21:35.000]  我們
[00:21:35.000 --> 00:21:37.000]  過去是死的
[00:21:37.000 --> 00:21:39.000]  現在我們已經
[00:21:39.000 --> 00:21:41.000]  跟基督一起活過來
[00:21:41.000 --> 00:21:43.000]  又以基督一起復活
[00:21:43.000 --> 00:21:47.000]  高崧請問一下
[00:21:47.000 --> 00:21:49.000]  你什麼時候
[00:21:49.000 --> 00:21:51.000]  與基督一起復活
[00:21:51.000 --> 00:21:53.000]  受洗的時候
[00:21:53.000 --> 00:21:57.000]  浸在這個池子裡面
[00:21:57.000 --> 00:21:59.000]  然後起來
[00:21:59.000 --> 00:22:01.000]  就好像我跟耶穌一起死
[00:22:01.000 --> 00:22:03.000]  同埋葬一起復活
[00:22:03.000 --> 00:22:05.000]  所以復活節你們有受浸典禮
[00:22:05.000 --> 00:22:07.000]  就是這個意思
[00:22:07.000 --> 00:22:09.000]  但是
[00:22:09.000 --> 00:22:11.000]  這裡好像描述說
[00:22:11.000 --> 00:22:13.000]  我們跟耶穌
[00:22:13.000 --> 00:22:15.000]  同死同埋葬同復活
[00:22:15.000 --> 00:22:17.000]  但是也看到將來有一天
[00:22:17.000 --> 00:22:19.000]  我們也是要
[00:22:19.000 --> 00:22:21.000]  面對這個死亡
[00:22:21.000 --> 00:22:23.000]  我們也是要一起埋葬
[00:22:23.000 --> 00:22:25.000]  一起上來
[00:22:25.000 --> 00:22:27.000]  所以好像是說
[00:22:27.000 --> 00:22:29.000]  其實在神的眼中看來
[00:22:29.000 --> 00:22:31.000]  我們已經復活了
[00:22:31.000 --> 00:22:33.000]  我們已經有一個新的身體
[00:22:33.000 --> 00:22:35.000]  我們已經
[00:22:35.000 --> 00:22:37.000]  不再面對死亡了
[00:22:37.000 --> 00:22:39.000]  請問一下
[00:22:39.000 --> 00:22:41.000]  高崧你什麼時候
[00:22:41.000 --> 00:22:43.000]  跟耶穌一起坐在天上
[00:22:43.000 --> 00:22:47.000]  當他再來的時候
[00:22:47.000 --> 00:22:49.000]  對不對
[00:22:49.000 --> 00:22:51.000]  假如我說
[00:22:51.000 --> 00:22:53.000]  俞姊你在公司
[00:22:53.000 --> 00:22:55.000]  好好幹的話
[00:22:55.000 --> 00:22:57.000]  好好幹五年
[00:22:57.000 --> 00:22:59.000]  改生你成為我們公司的CEO
[00:22:59.000 --> 00:23:03.000]  那
[00:23:03.000 --> 00:23:05.000]  高崧你在Intel做對不對
[00:23:05.000 --> 00:23:07.000]  聽說你已經做的蠻高了
[00:23:07.000 --> 00:23:09.000]  再好好幹五年
[00:23:09.000 --> 00:23:11.000]  我想這個
[00:23:11.000 --> 00:23:13.000]  這裡的這個
[00:23:13.000 --> 00:23:15.000]  工廠就由你來管理
[00:23:15.000 --> 00:23:17.000]  好不好
[00:23:17.000 --> 00:23:19.000]  You will be the head of this company
[00:23:19.000 --> 00:23:21.000]  那
[00:23:21.000 --> 00:23:23.000]  曹宏你在
[00:23:23.000 --> 00:23:25.000]  Caltrain對不對
[00:23:25.000 --> 00:23:27.000]  Caltrain
[00:23:27.000 --> 00:23:29.000]  做的還可以
[00:23:29.000 --> 00:23:31.000]  但是你再過五年
[00:23:31.000 --> 00:23:33.000]  Caltrain由你來管
[00:23:33.000 --> 00:23:35.000]  好不好
[00:23:35.000 --> 00:23:39.000]  這是future tense
[00:23:39.000 --> 00:23:41.000]  You will be
[00:23:41.000 --> 00:23:43.000]  再過幾年
[00:23:43.000 --> 00:23:45.000]  你將要成為公司的總裁
[00:23:45.000 --> 00:23:47.000]  再過幾年
[00:23:47.000 --> 00:23:49.000]  耶穌再來的時候
[00:23:49.000 --> 00:23:51.000]  我們要一起與祂坐往
[00:23:51.000 --> 00:23:53.000]  對不對
[00:23:53.000 --> 00:23:55.000]  天上一起跟主耶穌
[00:23:55.000 --> 00:23:57.000]  坐席
[00:23:57.000 --> 00:23:59.000]  同享這個
[00:23:59.000 --> 00:24:01.000]  這個宴席
[00:24:01.000 --> 00:24:03.000]  預約節的宴席
[00:24:03.000 --> 00:24:05.000]  照理講這是過去式
[00:24:05.000 --> 00:24:07.000]  將來式
[00:24:07.000 --> 00:24:09.000]  但是為什麼在這裡
[00:24:09.000 --> 00:24:11.000]  說已經是完成
[00:24:11.000 --> 00:24:13.000]  神看為
[00:24:13.000 --> 00:24:15.000]  過去
[00:24:15.000 --> 00:24:17.000]  在這裡
[00:24:17.000 --> 00:24:19.000]  希臘文有一個意思就是說
[00:24:19.000 --> 00:24:21.000]  這是future past tense
[00:24:21.000 --> 00:24:23.000]  將來過去式
[00:24:23.000 --> 00:24:25.000]  英文沒有了
[00:24:25.000 --> 00:24:27.000]  將來過去式
[00:24:27.000 --> 00:24:29.000]  就是說神看這個事情
[00:24:29.000 --> 00:24:31.000]  必定成就
[00:24:31.000 --> 00:24:33.000]  你必定
[00:24:33.000 --> 00:24:35.000]  要跟耶穌一起坐往
[00:24:35.000 --> 00:24:37.000]  在基督裡面
[00:24:37.000 --> 00:24:39.000]  你必定要從死裡復活
[00:24:39.000 --> 00:24:41.000]  你必定一天
[00:24:41.000 --> 00:24:43.000]  有一天跟他在
[00:24:43.000 --> 00:24:45.000]  天上坐往
[00:24:45.000 --> 00:24:47.000]  所以神就保證
[00:24:47.000 --> 00:24:49.000]  一定的所以在神看來
[00:24:49.000 --> 00:24:51.000]  這事情已經成就了
[00:24:51.000 --> 00:24:53.000]  這是超乎
[00:24:53.000 --> 00:24:55.000]  我們能夠想像的
[00:24:55.000 --> 00:24:57.000]  我們剛才所念的
[00:24:57.000 --> 00:24:59.000]  第一章三節說
[00:24:59.000 --> 00:25:01.000]  在基督裡面
[00:25:01.000 --> 00:25:03.000]  神已經把天上
[00:25:03.000 --> 00:25:05.000]  所有的福氣
[00:25:05.000 --> 00:25:07.000]  都已經給你了
[00:25:07.000 --> 00:25:09.000]  一個perfect tense
[00:25:09.000 --> 00:25:11.000]  我們哪裡
[00:25:11.000 --> 00:25:13.000]  有在地上這麼辛苦的
[00:25:13.000 --> 00:25:15.000]  很不容易的
[00:25:15.000 --> 00:25:17.000]  哪裡有說
[00:25:17.000 --> 00:25:19.000]  一切的福氣我們都有
[00:25:19.000 --> 00:25:21.000]  但是在神的眼中這一切
[00:25:21.000 --> 00:25:23.000]  都已經給我們了
[00:25:23.000 --> 00:25:25.000]  所以
[00:25:25.000 --> 00:25:27.000]  這個星期
[00:25:27.000 --> 00:25:29.000]  要給你們一個功課
[00:25:29.000 --> 00:25:31.000]  想一想
[00:25:31.000 --> 00:25:33.000]  我現在已經跟耶穌一起
[00:25:33.000 --> 00:25:35.000]  在天上坐往
[00:25:35.000 --> 00:25:37.000]  那在天上坐往
[00:25:37.000 --> 00:25:39.000]  有什麼
[00:25:39.000 --> 00:25:41.000]  到底要做些什麼事情
[00:25:41.000 --> 00:25:45.000]  其實我們剛才所念的
[00:25:45.000 --> 00:25:47.000]  第一章神的大能
[00:25:47.000 --> 00:25:49.000]  是耶穌從死裡復活
[00:25:49.000 --> 00:25:51.000]  這個能力有一天也要
[00:25:51.000 --> 00:25:53.000]  跟我們一樣
[00:25:53.000 --> 00:25:55.000]  彰顯在我們的身上
[00:25:55.000 --> 00:25:57.000]  然後坐在天上的
[00:25:57.000 --> 00:25:59.000]  寶座上
[00:25:59.000 --> 00:26:01.000]  基督從死裡復活
[00:26:01.000 --> 00:26:03.000]  坐在神的右邊
[00:26:03.000 --> 00:26:05.000]  他的權柄
[00:26:05.000 --> 00:26:07.000]  超過一切的
[00:26:07.000 --> 00:26:09.000]  管理的
[00:26:09.000 --> 00:26:11.000]  執政的掌權的
[00:26:11.000 --> 00:26:13.000]  有能力的有組織的
[00:26:13.000 --> 00:26:15.000]  還有一些title
[00:26:15.000 --> 00:26:17.000]  就是說他已經勝過
[00:26:17.000 --> 00:26:19.000]  所有的
[00:26:19.000 --> 00:26:21.000]  名號
[00:26:21.000 --> 00:26:23.000]  在這裡有時候是提到天使的
[00:26:23.000 --> 00:26:25.000]  職位
[00:26:25.000 --> 00:26:27.000]  在天上天使是有階級的
[00:26:27.000 --> 00:26:29.000]  那其實
[00:26:29.000 --> 00:26:31.000]  我們假如再看一下
[00:26:31.000 --> 00:26:33.000]  魔鬼也是一樣
[00:26:33.000 --> 00:26:35.000]  他是屬於空中掌權的
[00:26:35.000 --> 00:26:37.000]  執政的
[00:26:37.000 --> 00:26:39.000]  所以主耶穌已經
[00:26:39.000 --> 00:26:41.000]  他的權柄高過所有的天使
[00:26:41.000 --> 00:26:43.000]  他的權柄高過
[00:26:43.000 --> 00:26:45.000]  所有的掌權者
[00:26:45.000 --> 00:26:47.000]  連魔鬼撒旦他都已經勝過了
[00:26:47.000 --> 00:26:49.000]  然後在這裡就提到
[00:26:49.000 --> 00:26:51.000]  不但是今世
[00:26:51.000 --> 00:26:53.000]  連來世
[00:26:53.000 --> 00:26:55.000]  未來所有的
[00:26:55.000 --> 00:26:57.000]  權柄所有的title
[00:26:57.000 --> 00:26:59.000]  所有的國王所有的君王
[00:26:59.000 --> 00:27:01.000]  所有的
[00:27:01.000 --> 00:27:03.000]  有權柄的人
[00:27:03.000 --> 00:27:05.000]  耶穌都已經高過了
[00:27:05.000 --> 00:27:07.000]  你再想一想
[00:27:07.000 --> 00:27:09.000]  我們
[00:27:09.000 --> 00:27:11.000]  要跟主耶穌一起
[00:27:11.000 --> 00:27:13.000]  在天上
[00:27:13.000 --> 00:27:15.000]  一起跟他做王
[00:27:15.000 --> 00:27:17.000]  而且做王的時候
[00:27:17.000 --> 00:27:19.000]  我們跟他一起分享
[00:27:19.000 --> 00:27:21.000]  他一切的榮耀
[00:27:21.000 --> 00:27:23.000]  一切的權柄
[00:27:23.000 --> 00:27:25.000]  一切的名號
[00:27:25.000 --> 00:27:27.000]  一切的power
[00:27:27.000 --> 00:27:31.000]  這實在是
[00:27:31.000 --> 00:27:33.000]  我們很難想像的
[00:27:33.000 --> 00:27:35.000]  是超過我們能夠理解
[00:27:35.000 --> 00:27:37.000]  所以剛才
[00:27:37.000 --> 00:27:39.000]  我們在念那個經文的時候
[00:27:39.000 --> 00:27:41.000]  我們的姊妹
[00:27:41.000 --> 00:27:43.000]  在念的時候
[00:27:43.000 --> 00:27:45.000]  保羅說禱告
[00:27:45.000 --> 00:27:47.000]  以佛屬的基督徒們
[00:27:47.000 --> 00:27:49.000]  願聖靈光照他們
[00:27:49.000 --> 00:27:51.000]  開啟他們
[00:27:51.000 --> 00:27:53.000]  明白神的救恩
[00:27:53.000 --> 00:27:55.000]  有何等的好道
[00:27:55.000 --> 00:27:57.000]  就是讓他們的心靈
[00:27:57.000 --> 00:27:59.000]  能夠明白
[00:27:59.000 --> 00:28:01.000]  今天也是一樣
[00:28:01.000 --> 00:28:03.000]  我們真是要求神幫助我們
[00:28:03.000 --> 00:28:05.000]  明白在基督裡面
[00:28:05.000 --> 00:28:07.000]  我們有何等
[00:28:07.000 --> 00:28:09.000]  榮耀的盼望
[00:28:09.000 --> 00:28:11.000]  有何等榮耀的權柄
[00:28:11.000 --> 00:28:13.000]  有何等榮耀的祝福
[00:28:13.000 --> 00:28:15.000]  在你我的身上
[00:28:15.000 --> 00:28:17.000]  在我們每一個人的身上
[00:28:17.000 --> 00:28:19.000]  而且這已經
[00:28:19.000 --> 00:28:21.000]  都已經給我們了
[00:28:21.000 --> 00:28:23.000]  在神看位都已經成就了
[00:28:23.000 --> 00:28:31.000]  你們得救
[00:28:31.000 --> 00:28:33.000]  是本福恩乃是
[00:28:33.000 --> 00:28:35.000]  因著性
[00:28:35.000 --> 00:28:37.000]  在這個時候是一個perfect tense
[00:28:37.000 --> 00:28:39.000]  有一個typo
[00:28:39.000 --> 00:28:41.000]  PERFECT
[00:28:41.000 --> 00:28:47.000]  這已經成就了
[00:28:47.000 --> 00:28:49.000]  已經完成了
[00:28:49.000 --> 00:28:51.000]  當我們信主那一刻
[00:28:51.000 --> 00:28:53.000]  神的救恩就已經臨到我們
[00:28:53.000 --> 00:28:55.000]  而不是因著我們的行為
[00:28:55.000 --> 00:28:57.000]  所以沒有一個人
[00:28:57.000 --> 00:28:59.000]  能夠自垮
[00:28:59.000 --> 00:29:01.000]  所以神的工作
[00:29:01.000 --> 00:29:03.000]  救恩在我們的身上
[00:29:03.000 --> 00:29:05.000]  就成就了
[00:29:05.000 --> 00:29:09.000]  在這裡有一個現在
[00:29:09.000 --> 00:29:11.000]  我們是談到過去
[00:29:11.000 --> 00:29:13.000]  現在將來
[00:29:13.000 --> 00:29:15.000]  談到現在
[00:29:15.000 --> 00:29:17.000]  現在我們是一個怎樣的人
[00:29:17.000 --> 00:29:19.000]  我們是神的工作
[00:29:19.000 --> 00:29:27.000]  在基督裡面
[00:29:27.000 --> 00:29:29.000]  我們是神的一個傑作
[00:29:29.000 --> 00:29:31.000]  神要在我們的身上
[00:29:31.000 --> 00:29:33.000]  彰顯出
[00:29:33.000 --> 00:29:35.000]  祂的傑作來
[00:29:35.000 --> 00:29:37.000]  有一天我跟我
[00:29:37.000 --> 00:29:39.000]  師母
[00:29:39.000 --> 00:29:41.000]  有一天在公園走路
[00:29:41.000 --> 00:29:43.000]  師母就很感嘆
[00:29:43.000 --> 00:29:45.000]  她說
[00:29:45.000 --> 00:29:47.000]  我一生真是很辛苦
[00:29:47.000 --> 00:29:49.000]  她說
[00:29:49.000 --> 00:29:51.000]  我在66年的時候是老三屆
[00:29:51.000 --> 00:29:53.000]  你們知道過老三屆這個名字嗎
[00:29:53.000 --> 00:29:55.000]  66年文化革命的時候
[00:29:55.000 --> 00:29:57.000]  老三屆的
[00:29:57.000 --> 00:29:59.000]  就是當時在讀初中的
[00:29:59.000 --> 00:30:01.000]  你們當中有老三屆的
[00:30:01.000 --> 00:30:03.000]  請舉手一下
[00:30:03.000 --> 00:30:05.000]  你是在讀初中還是讀高中
[00:30:05.000 --> 00:30:07.000]  讀初中
[00:30:07.000 --> 00:30:09.000]  老三屆的
[00:30:09.000 --> 00:30:11.000]  剛要上初中
[00:30:11.000 --> 00:30:13.000]  所有的文革
[00:30:13.000 --> 00:30:15.000]  所有的學校就關閉了
[00:30:15.000 --> 00:30:17.000]  關閉了十年
[00:30:17.000 --> 00:30:19.000]  就不用上學了
[00:30:19.000 --> 00:30:21.000]  不上學了
[00:30:21.000 --> 00:30:23.000]  師母就很喜歡讀書
[00:30:23.000 --> 00:30:25.000]  就在家裡讀
[00:30:25.000 --> 00:30:27.000]  就在家裡
[00:30:27.000 --> 00:30:29.000]  那
[00:30:29.000 --> 00:30:31.000]  76年
[00:30:31.000 --> 00:30:33.000]  或者是78年
[00:30:33.000 --> 00:30:35.000]  重新高考可以考試
[00:30:35.000 --> 00:30:37.000]  所以師母就在上海
[00:30:37.000 --> 00:30:39.000]  她就考上了上海外語學院
[00:30:39.000 --> 00:30:41.000]  不簡單
[00:30:41.000 --> 00:30:43.000]  聽說上海這麼多人
[00:30:43.000 --> 00:30:45.000]  能夠考上上海外語學院
[00:30:45.000 --> 00:30:47.000]  但是她的爸爸在香港
[00:30:47.000 --> 00:30:49.000]  祖父母在台灣
[00:30:49.000 --> 00:30:51.000]  有海外關係
[00:30:51.000 --> 00:30:53.000]  成分不好
[00:30:53.000 --> 00:30:55.000]  就不讓她讀大學
[00:30:55.000 --> 00:30:57.000]  難得要去讀書
[00:30:57.000 --> 00:30:59.000]  不讓她讀
[00:30:59.000 --> 00:31:01.000]  然後第二年再去考
[00:31:01.000 --> 00:31:03.000]  又給她考上了
[00:31:03.000 --> 00:31:05.000]  考上就去讀
[00:31:05.000 --> 00:31:07.000]  就去讀的時候
[00:31:07.000 --> 00:31:09.000]  她就申請去香港
[00:31:09.000 --> 00:31:11.000]  第十次
[00:31:11.000 --> 00:31:13.000]  申請去香港見她爸爸
[00:31:13.000 --> 00:31:15.000]  學校就很tricky
[00:31:15.000 --> 00:31:17.000]  以前都
[00:31:17.000 --> 00:31:19.000]  公安局都不讓她去
[00:31:19.000 --> 00:31:21.000]  現在說你考上大學
[00:31:21.000 --> 00:31:23.000]  你自己選擇
[00:31:23.000 --> 00:31:25.000]  所以她就選擇去香港
[00:31:25.000 --> 00:31:27.000]  去香港以後
[00:31:27.000 --> 00:31:29.000]  她想去讀神學院
[00:31:29.000 --> 00:31:31.000]  申請去神學院
[00:31:31.000 --> 00:31:33.000]  神學院說她
[00:31:33.000 --> 00:31:35.000]  紅色未退
[00:31:35.000 --> 00:31:43.000]  就說她剛從中國出來
[00:31:43.000 --> 00:31:45.000]  所以她就在一個
[00:31:45.000 --> 00:31:47.000]  基督教機構做事
[00:31:47.000 --> 00:31:49.000]  沒想到那個基督教機構
[00:31:49.000 --> 00:31:51.000]  有一些從美國的神學院
[00:31:51.000 --> 00:31:53.000]  去基督教機構上海
[00:31:53.000 --> 00:31:55.000]  再去香港
[00:31:55.000 --> 00:31:57.000]  就邀請她去
[00:31:57.000 --> 00:31:59.000]  芝加哥神學院讀書
[00:31:59.000 --> 00:32:01.000]  慕底神學院
[00:32:01.000 --> 00:32:03.000]  真是神預備她就到
[00:32:03.000 --> 00:32:05.000]  慕底神學院讀書
[00:32:05.000 --> 00:32:07.000]  你知道芝加哥很危險
[00:32:07.000 --> 00:32:09.000]  芝加哥一年大概有
[00:32:09.000 --> 00:32:11.000]  七百八百人被謀殺
[00:32:11.000 --> 00:32:13.000]  所以神知道
[00:32:13.000 --> 00:32:15.000]  她需要一個
[00:32:15.000 --> 00:32:17.000]  保鏢
[00:32:17.000 --> 00:32:19.000]  所以就把我
[00:32:19.000 --> 00:32:21.000]  派去了
[00:32:21.000 --> 00:32:23.000]  我本來在Utah讀computer
[00:32:23.000 --> 00:32:25.000]  讀的蠻好的
[00:32:25.000 --> 00:32:27.000]  跑到芝加哥
[00:32:27.000 --> 00:32:29.000]  去讀神學院
[00:32:29.000 --> 00:32:31.000]  在那裡就認識她
[00:32:31.000 --> 00:32:33.000]  我們一起在教會侍奉
[00:32:33.000 --> 00:32:35.000]  保鏢就送來送去了
[00:32:35.000 --> 00:32:37.000]  以後就不用送了
[00:32:37.000 --> 00:32:39.000]  然後就嫁給牧師
[00:32:39.000 --> 00:32:41.000]  到處奔波
[00:32:41.000 --> 00:32:43.000]  她最後就去讀
[00:32:43.000 --> 00:32:45.000]  心理輔導
[00:32:45.000 --> 00:32:47.000]  然後呢
[00:32:47.000 --> 00:32:49.000]  她就說年紀這麼大
[00:32:49.000 --> 00:32:51.000]  才開始開業
[00:32:51.000 --> 00:32:53.000]  才開始開業
[00:32:53.000 --> 00:32:55.000]  做了已經開業兩年
[00:32:55.000 --> 00:32:57.000]  我看她真是
[00:32:57.000 --> 00:32:59.000]  我說你膽子真大
[00:32:59.000 --> 00:33:01.000]  自己還開業
[00:33:01.000 --> 00:33:03.000]  一個女的還開業
[00:33:03.000 --> 00:33:05.000]  就心理輔導
[00:33:05.000 --> 00:33:07.000]  但是
[00:33:07.000 --> 00:33:09.000]  我就看到
[00:33:09.000 --> 00:33:11.000]  在這麼艱難的環境當中
[00:33:11.000 --> 00:33:13.000]  她成為
[00:33:13.000 --> 00:33:15.000]  她成為
[00:33:15.000 --> 00:33:17.000]  一個神的傑作
