
[00:00:00.000 --> 00:00:05.640]  好,我們再看這個話題,我們正在談健康的教會
[00:21:18.580 --> 00:21:19.580]  但如果你說,OK
[00:21:19.580 --> 00:21:22.480]  是不是真的有十分之一奉獻就行
[00:21:22.480 --> 00:21:24.580]  如果你要歸納舊約裡面
[00:21:24.580 --> 00:21:27.680]  那些奉獻的所謂條例
[00:21:27.680 --> 00:21:28.880]  奉獻的律法
[00:21:28.880 --> 00:21:31.280]  其實是30%
[00:21:31.280 --> 00:21:32.980]  你有沒有想過?
[00:21:32.980 --> 00:21:34.280]  Josephus
[00:21:34.280 --> 00:21:36.080]  在第一世紀耶穌的時代
[00:21:36.080 --> 00:21:38.980]  他說猶太人是給30%
[00:21:38.980 --> 00:21:41.780]  因為還有,有First Harvest
[00:21:41.780 --> 00:21:46.080]  接著有每年三次去朝聖的
[00:21:46.080 --> 00:21:49.380]  等等等等,加起來還有給窮人那些等等
[00:21:49.380 --> 00:21:52.380]  30幾個百分比,對嗎?
[00:21:52.380 --> 00:21:54.680]  美國稅高不高?
[00:21:54.680 --> 00:21:55.580]  高啊,是不是?
[00:21:55.580 --> 00:21:57.580]  你試試去加拿大
[00:21:57.580 --> 00:21:59.580]  加拿大可能更高
[00:21:59.580 --> 00:22:01.580]  Well, I think it's a silly question
[00:22:01.580 --> 00:22:04.380]  因為最主要的是什麼?
[00:22:04.380 --> 00:22:07.780]  應該是從你跟上帝的關係
[00:22:07.780 --> 00:22:13.580]  那種愛去奉獻出來
[00:22:13.580 --> 00:22:15.880]  其實最主要不是十一奉獻
[00:22:15.880 --> 00:22:17.680]  最主要是慷慨
[00:22:17.680 --> 00:22:19.280]  Generosity
[00:22:19.280 --> 00:22:20.080]  Generous
[00:22:20.080 --> 00:22:22.880]  剛才我所說的那個底線就是
[00:22:22.880 --> 00:22:25.080]  Generous
[00:22:25.080 --> 00:22:26.380]  是什麼意思呢?
[00:22:26.380 --> 00:22:27.580]  十一奉獻
[00:22:27.580 --> 00:22:29.680]  是不是十一奉獻?十一奉獻了
[00:22:29.680 --> 00:22:31.780]  接著說九分之十
[00:22:31.780 --> 00:22:34.880]  啊,十分之九,抱歉,十分之九,九十個百分比
[00:22:34.880 --> 00:22:37.480]  就除了我用
[00:22:37.480 --> 00:22:39.480]  每樣都是我自己的
[00:22:39.480 --> 00:22:42.780]  老一分一毫都是上帝所賜
[00:22:42.780 --> 00:22:45.380]  那個重點就是我們要
[00:22:45.380 --> 00:22:47.580]  Be Generous
[00:22:47.580 --> 00:22:49.880]  That's the whole point
[00:22:49.880 --> 00:22:52.480]  不是再問那些小孩子要問的問題
[00:22:52.480 --> 00:22:53.980]  要長大,是嗎?
[00:22:53.980 --> 00:22:55.680]  我剛才問你
[00:22:55.680 --> 00:22:57.880]  信了主多久,是嗎?
[00:22:57.880 --> 00:22:59.580]  十年那些
[00:22:59.580 --> 00:23:03.780]  沒理由要再問這個問題,是嗎?
[00:23:03.780 --> 00:23:06.480]  It's a silly and stupid question
[00:23:06.480 --> 00:23:08.880]  因為上帝說什麼?
[00:23:08.880 --> 00:23:10.580]  你在教會建立上帝的家
[00:23:10.580 --> 00:23:13.280]  就是一個愛之道
[00:23:13.280 --> 00:23:16.280]  愛之道, the way of love
[00:23:16.280 --> 00:23:20.180]  十三宗第四節就是七節
[00:23:20.180 --> 00:23:23.480]  愛是恆久忍耐,又有恩賜
[00:23:23.480 --> 00:23:25.580]  愛是不疾道,不自誇,不張狂
[00:23:25.580 --> 00:23:29.780]  by the way 這段不是在說婚姻
[00:23:29.780 --> 00:23:33.680]  這段聖經所謂偉大的外篇
[00:23:33.680 --> 00:23:37.580]  這段的聖經,如果你未曾看過聖經的話
[00:23:37.580 --> 00:23:39.980]  你要知道這段的聖經
[00:23:39.980 --> 00:23:45.180]  是歷史裡面最偉大的外篇
[00:23:45.180 --> 00:23:47.780]  讀到哪裡來?
[00:23:47.780 --> 00:23:49.780]  不張狂,不作害羞的事
[00:23:49.780 --> 00:23:51.880]  不求自己的益處
[00:23:51.880 --> 00:23:55.680]  不輕而發怒,不計算人的惡
[00:23:55.680 --> 00:23:58.280]  不喜歡不義,只喜歡真理
[00:23:58.280 --> 00:24:00.380]  凡事包容,凡事相信
[00:24:00.380 --> 00:24:03.880]  凡事盼望,凡事忍耐
[00:24:03.880 --> 00:24:05.480]  不是說婚姻
[00:24:05.480 --> 00:24:07.680]  是說教會生活
[00:24:07.680 --> 00:24:09.580]  是說弟兄姊妹
[00:24:09.580 --> 00:24:13.180]  大家之間應該怎樣去相處
[00:24:13.180 --> 00:24:16.280]  這是最大的恩賜
[00:24:16.280 --> 00:24:19.180]  更妙的道,就是愛之道
[00:24:19.180 --> 00:24:20.780]  因為有多少恩賜,有多少資財
[00:24:20.780 --> 00:24:24.280]  有多少的計劃,有多少的活動都好
[00:24:24.280 --> 00:24:26.980]  如果沒有這一點的話
[00:24:26.980 --> 00:24:29.380]  算不得什麼,是嗎?
[00:24:29.380 --> 00:24:32.580]  所以,你看你的房子
[00:24:32.580 --> 00:24:35.080]  有多漂亮,值多少錢
[00:24:35.080 --> 00:24:37.180]  很厲害的人
[00:24:37.180 --> 00:24:40.680]  但是裡面,關係做得不好,搞得不好
[00:24:40.680 --> 00:24:43.180]  是不和諧的
[00:24:43.180 --> 00:24:45.380]  家就不成家,是嗎?
[00:24:45.380 --> 00:24:46.680]  誰在乎?
[00:24:46.680 --> 00:24:48.480]  你住的三千呎
[00:24:48.480 --> 00:24:49.880]  九千呎
[00:24:49.880 --> 00:24:53.280]  八萬房,洋樓
[00:24:53.280 --> 00:24:55.480]  I really don't care
[00:24:55.480 --> 00:24:58.280]  care的是你夫婦
[00:24:58.280 --> 00:24:59.880]  你家庭
[00:24:59.880 --> 00:25:02.580]  你之間的關係
[00:25:02.580 --> 00:25:06.080]  如果關係好的話
[00:25:06.080 --> 00:25:07.880]  住九百呎有什麼所謂?
[00:25:07.880 --> 00:25:09.480]  是嗎?
[00:25:09.480 --> 00:25:11.080]  seriously
[00:25:11.080 --> 00:25:14.780]  吃什麼有什麼所謂?
[00:25:14.780 --> 00:25:18.780]  好啊,你每天吃蟹,吃龍蝦
[00:25:18.780 --> 00:25:20.780]  每天吃海鮮
[00:25:20.780 --> 00:25:22.780]  so what?
[00:25:22.780 --> 00:25:26.780]  是嗎?膽固醇更高
[00:25:26.780 --> 00:25:29.180]  要有愛,你才能成家
[00:25:29.180 --> 00:25:30.980]  上帝的家都是一樣
[00:25:30.980 --> 00:25:32.380]  愛是恆久忍耐又有恩賜
[00:25:32.380 --> 00:25:35.180]  這些都好self explanatory, right?
[00:25:35.180 --> 00:25:37.180]  by the way,這裡雖然不是講婚姻
[00:25:37.180 --> 00:25:40.080]  但是每樣東西都apply to 婚姻
[00:25:40.080 --> 00:25:41.680]  of course
[00:25:41.680 --> 00:25:44.080]  恆久忍耐
[00:25:44.080 --> 00:25:48.380]  那裡沒有一樣東西是和romance有關係
[00:25:48.380 --> 00:25:50.880]  全部都是motion
[00:25:50.880 --> 00:25:53.680]  不是emotion
[00:25:53.680 --> 00:25:55.480]  motions of love
[00:25:55.480 --> 00:25:58.280]  恆久忍耐
[00:25:58.280 --> 00:25:59.780]  有恩賜不嫉妒
[00:25:59.780 --> 00:26:01.780]  不自誇,不張國
[00:26:01.780 --> 00:26:03.580]  不作害羞的事
[00:26:03.580 --> 00:26:04.980]  不求自己的益處
[00:26:04.980 --> 00:26:07.180]  先求對方的益處
[00:26:07.180 --> 00:26:11.880]  凡事是忍耐的
[00:26:11.880 --> 00:26:15.280]  all motions
[00:26:15.280 --> 00:26:18.280]  你留意到形容愛
[00:26:18.280 --> 00:26:23.380]  有什麼是抗衡世界的文化
[00:26:23.380 --> 00:26:26.980]  世界很多時候講的愛
[00:26:26.980 --> 00:26:30.480]  就是和這些往往是相反的
[00:26:30.480 --> 00:26:32.980]  quick temper
[00:26:32.980 --> 00:26:35.180]  求自己益處
[00:26:35.180 --> 00:26:37.380]  輕易的發怒
[00:26:37.380 --> 00:26:42.580]  計算人的惡
[00:26:42.580 --> 00:26:46.280]  昨晚我們家人去看一套電影
[00:26:46.280 --> 00:26:49.380]  因為我的女兒 Rachel
[00:26:49.380 --> 00:26:52.880]  她經常重看一些電影
[00:26:52.880 --> 00:26:55.780]  有些電影看了很多次,她都要再看
[00:26:55.780 --> 00:26:58.580]  她昨天就說
[00:26:58.580 --> 00:27:03.380]  不如我們一起看這套
[00:27:03.380 --> 00:27:04.980]  看cast
[00:27:04.980 --> 00:27:07.180]  我說不是吧,看cast one
[00:27:07.180 --> 00:27:08.480]  你知道她什麼時候拍的這套嗎?
[00:27:08.480 --> 00:27:10.180]  什麼時候出的?
[00:27:10.180 --> 00:27:12.480]  2006年
[00:27:12.480 --> 00:27:14.380]  嘩,十幾年前了
[00:27:14.380 --> 00:27:17.680]  但是remaster了4K的
[00:27:17.680 --> 00:27:21.480]  她說看cast,我一家人就去看cast
[00:27:21.480 --> 00:27:23.480]  那個故事你記不記得是講什麼?
[00:27:23.480 --> 00:27:25.780]  故事就是講
[00:27:25.780 --> 00:27:27.680]  一個年輕的快車
[00:27:27.680 --> 00:27:30.380]  like McQueen,紅色那一隻
[00:27:30.380 --> 00:27:32.180]  他就是逢跑必贏的
[00:27:32.180 --> 00:27:34.580]  就是逢車過車的,比賽一定是贏的
[00:27:34.580 --> 00:27:36.880]  他就很想很想贏一個大獎
[00:27:36.880 --> 00:27:39.680]  一味就想是世界冠軍
[00:27:39.680 --> 00:27:44.080]  但是不幸呢,他就被迫就流落在一個
[00:27:44.080 --> 00:27:45.380]  美國的一些小鎮
[00:27:45.380 --> 00:27:47.980]  大家可能開highway經過一些小鎮
[00:27:47.980 --> 00:27:49.680]  一些小鎮幾百人
[00:27:49.680 --> 00:27:51.980]  很小很小的小鎮,他就流落在那裡
[00:27:51.980 --> 00:27:53.280]  他就很想很想走
[00:27:53.280 --> 00:27:55.180]  因為那個小鎮阻礙他
[00:27:55.180 --> 00:27:58.280]  阻礙他實現自己的夢想,是不是?
[00:27:58.280 --> 00:28:00.180]  所以他就流落在那裡
[00:28:00.180 --> 00:28:01.780]  但是那個小鎮呢
[00:28:01.780 --> 00:28:04.980]  又很富人情味的
[00:28:04.980 --> 00:28:10.480]  那裡雖然人不多,但是很富人情味
[00:28:10.480 --> 00:28:12.380]  誰知道呢,在那裡呢
[00:28:12.380 --> 00:28:13.580]  就流落在那裡的時候
[00:28:13.580 --> 00:28:18.080]  他就遇上了一個是退休的神車手
[00:28:18.080 --> 00:28:19.580]  退休的神車手
[00:28:19.580 --> 00:28:21.480]  那個神車手贏過很多個獎盃
[00:28:21.480 --> 00:28:22.880]  就是他想贏的那些獎盃
[00:28:22.880 --> 00:28:24.680]  贏過好幾屆
[00:28:24.680 --> 00:28:26.380]  那麼裡面其中一個對白
[00:28:26.380 --> 00:28:28.380]  我覺得很有意思
[00:28:28.380 --> 00:28:30.780]  就是這個神車手呢
[00:28:30.780 --> 00:28:32.680]  就去跟他說
[00:28:32.680 --> 00:28:41.080]  "When was the last time you care about something except yourself?"
[00:28:41.080 --> 00:28:43.080]  你想想上一次
[00:28:43.080 --> 00:28:45.480]  你關懷的關心的東西
[00:28:45.480 --> 00:28:47.380]  是跟你自己無關的
[00:28:47.380 --> 00:28:50.580]  是甚麼時候呢?
[00:28:50.580 --> 00:28:52.780]  愛之道就是這樣
[00:28:52.780 --> 00:28:55.780]  不求自己的益處,對不對?
[00:28:55.780 --> 00:28:58.080]  不求自己的益處
[00:28:58.080 --> 00:29:01.380]  不單止婚姻是這樣
[00:29:01.380 --> 00:29:04.580]  教會生活也是一樣
[00:29:04.580 --> 00:29:05.580]  在關係裡面
[00:29:05.580 --> 00:29:08.980]  弟兄姊妹之間的關係,對不對?
[00:29:08.980 --> 00:29:10.380]  一個
[00:29:10.380 --> 00:29:12.180]  你們走在一起
[00:29:12.180 --> 00:29:14.480]  有個團契
[00:29:14.480 --> 00:29:16.380]  所謂聚會
[00:29:16.380 --> 00:29:18.680]  裡面有些甚麼
[00:29:18.680 --> 00:29:21.980]  Satuary是很次要的東西
[00:29:21.980 --> 00:29:23.880]  最重要是那幫人
[00:29:23.880 --> 00:29:25.080]  你們走在一起的時候
[00:29:25.080 --> 00:29:28.380]  不是求自己的益處
[00:29:28.380 --> 00:29:30.980]  是愛對方,對不對?
[00:29:30.980 --> 00:29:34.080]  在我們疫後的世界
[00:29:34.080 --> 00:29:38.980]  我們更加需要去重整這件事
[00:29:38.980 --> 00:29:43.080]  有一件事令我覺得很詫異
[00:29:43.080 --> 00:29:46.480]  幾年的疫情
[00:29:46.480 --> 00:29:50.580]  可以完全侵蝕基督徒的生命
[00:29:50.580 --> 00:29:52.980]  疫情之前好好的
[00:29:52.980 --> 00:29:55.580]  疫情一來到的時候
[00:29:55.580 --> 00:29:59.680]  他整個信仰的生命就打垮了
[00:29:59.680 --> 00:30:02.980]  這真的令我驚訝
[00:30:02.980 --> 00:30:05.980]  怎可以是這樣的,對不對?
[00:30:05.980 --> 00:30:11.180]  你和上帝的關係是一個永恆的關係,對不對?
[00:30:11.180 --> 00:30:13.580]  因為一個疫情
[00:30:13.580 --> 00:30:15.980]  甚麼都可以忘記
[00:30:15.980 --> 00:30:19.480]  I just don't get it
[00:30:19.480 --> 00:30:22.880]  或者一個疫情
[00:30:22.880 --> 00:30:31.680]  令我們不懂得控制我們的情緒
[00:30:31.680 --> 00:30:34.180]  我們需要學習
[00:30:34.180 --> 00:30:34.980]  學習甚麼呢?
[00:30:34.980 --> 00:30:37.680]  寶來就是愛之道
[00:30:37.680 --> 00:30:38.580]  他講了甚麼?
[00:30:38.580 --> 00:30:39.880]  愛是必要的
[00:30:39.880 --> 00:30:41.980]  有恩賜沒有用
[00:30:41.980 --> 00:30:43.880]  有活動沒有用
[00:30:43.880 --> 00:30:45.980]  沒有愛算不得甚麼
[00:30:45.980 --> 00:30:46.980]  愛的定義
[00:30:46.980 --> 00:30:50.880]  然後他講愛的長久
[00:30:50.880 --> 00:30:52.580]  愛是永不止息
[00:30:52.580 --> 00:30:56.580]  先知的講道都歸於無有
[00:30:56.580 --> 00:30:58.980]  講方言的終必停止
[00:30:58.980 --> 00:31:00.980]  止息也要歸於無有
[00:31:00.980 --> 00:31:04.080]  我們不是那種傳統
[00:31:04.080 --> 00:31:05.680]  不是靈恩的傳統
[00:31:05.680 --> 00:31:06.680]  However
[00:31:06.680 --> 00:31:08.780]  就算你有多少的活動
[00:31:08.780 --> 00:31:10.080]  有多少的program也好
[00:31:10.080 --> 00:31:12.380]  有多少的services也好
[00:31:12.380 --> 00:31:14.680]  終歸於無有
[00:31:14.680 --> 00:31:16.980]  我們現在所知的只是有限
[00:31:16.980 --> 00:31:18.080]  先知講道的
[00:31:18.080 --> 00:31:22.580]  有任何有的恩賜的都會是有限的
[00:31:22.580 --> 00:31:25.580]  到那完全的來到的時候
[00:31:25.580 --> 00:31:27.380]  有限的就會消失
[00:31:27.380 --> 00:31:29.480]  我們現在做的是甚麼?
[00:31:29.480 --> 00:31:31.980]  小孩子
[00:31:31.980 --> 00:31:33.980]  心思就像小孩子
[00:31:33.980 --> 00:31:35.780]  意念就像小孩子
[00:31:35.780 --> 00:31:36.880]  長大成人了
[00:31:36.880 --> 00:31:40.380]  我們就將孩子的東西去雕起
[00:31:40.380 --> 00:31:42.180]  現在我們有的東西
[00:31:42.180 --> 00:31:45.080]  就是對著鏡子模糊不清
[00:31:45.080 --> 00:31:46.580]  到那時
[00:31:46.580 --> 00:31:49.380]  我們就去面對面建築
[00:31:49.380 --> 00:31:52.080]  想清楚
[00:31:52.080 --> 00:31:53.780]  目的
[00:31:53.780 --> 00:31:56.180]  最終是要做些甚麼?
[00:31:56.180 --> 00:31:58.380]  完全的來到位
[00:31:58.380 --> 00:32:00.680]  建築面對面的時候
[00:32:00.680 --> 00:32:03.380]  到底是甚麼是尚存的?
[00:32:03.380 --> 00:32:05.780]  信、望與愛
[00:32:05.780 --> 00:32:07.580]  在這三項之中
[00:32:07.580 --> 00:32:10.180]  最大的是愛
[00:32:10.180 --> 00:32:11.480]  你想想你花多少心思
[00:32:11.480 --> 00:32:16.080]  多少精力
[00:32:16.080 --> 00:32:19.880]  去做些甚麼?
[00:32:19.880 --> 00:32:22.480]  有沒有花更多精力?
[00:32:22.480 --> 00:32:25.680]  你是去行愛的道
[00:32:25.680 --> 00:32:29.480]  這個才是最大的恩賜
[00:32:29.480 --> 00:32:31.580]  結束的時候我想講一個例子
[00:32:31.580 --> 00:32:36.580]  就是最近在基督教的世界裏面的一個消息
[00:32:36.580 --> 00:32:39.080]  這間小小的大學
[00:32:39.080 --> 00:32:41.580]  叫做 Asbury University
[00:32:41.580 --> 00:32:43.380]  在 Kentucky
[00:32:43.380 --> 00:32:45.380]  在2月8日的時候
[00:32:45.380 --> 00:32:46.980]  一個平日的早會
[00:32:46.980 --> 00:32:48.880]  一個Chapel
[00:32:48.880 --> 00:32:50.380]  學生一齊敬拜
[00:32:50.380 --> 00:32:52.680]  然後聽到等等
[00:32:52.680 --> 00:32:53.980]  誰知完了之後
[00:32:53.980 --> 00:32:56.680]  那些學生不想完
[00:32:56.680 --> 00:32:59.580]  他們就自發地繼續聚會
[00:32:59.580 --> 00:33:01.980]  繼續去敬拜
[00:33:01.980 --> 00:33:02.780]  禱告
[00:33:02.780 --> 00:33:05.280]  繼續去學習
[00:33:05.280 --> 00:33:07.080]  甚至去奉獻
[00:33:07.080 --> 00:33:08.380]  去侍奉
[00:33:08.380 --> 00:33:09.080]  等等等等
[00:33:09.080 --> 00:33:11.280]  一路一路這樣繼續聚會下來
[00:33:11.280 --> 00:33:13.280]  24小時輪流的
[00:33:13.280 --> 00:33:15.480]  不停止的
[00:33:15.480 --> 00:33:17.580]  已經3個星期了
[00:33:17.580 --> 00:33:19.380]  最後校方說
[00:33:19.380 --> 00:33:21.780]  我們是時候停了
[00:33:21.780 --> 00:33:23.580]  我們是時候停了
[00:33:23.580 --> 00:33:25.880]  但校長說的話很有意思
[00:33:25.880 --> 00:33:29.580]  他說無論你怎樣去詮釋這件事都好
[00:33:29.580 --> 00:33:31.880]  是否一個復興所謂 revival
[00:33:31.880 --> 00:33:34.980]  是否聖靈所給的一個屬靈的奉獻都好
[00:33:34.980 --> 00:33:36.780]  怎樣詮釋都好
[00:33:36.780 --> 00:33:39.480]  校長說甚麼?
[00:33:39.480 --> 00:33:42.480]  他說people are hungry
[00:33:42.480 --> 00:33:46.280]  他們想去渴求上帝
[00:33:46.280 --> 00:33:48.480]  想在上帝的同在裡面
[00:33:48.480 --> 00:33:49.680]  去歸向上帝
[00:33:49.680 --> 00:33:51.380]  去敬拜上帝
[00:33:51.380 --> 00:33:52.780]  是這樣的心態
[00:33:52.780 --> 00:33:54.480]  這樣的情況
[00:33:54.480 --> 00:33:55.480]  這樣的現象
[00:33:55.480 --> 00:33:57.080]  你怎樣詮釋它都好
[00:33:57.080 --> 00:33:58.780]  怎樣解釋都好
[00:33:58.780 --> 00:33:59.480]  校長說甚麼?
[00:33:59.480 --> 00:34:00.680]  他說
[00:34:00.680 --> 00:34:01.880]  他見證到甚麼呢?
[00:34:01.880 --> 00:34:04.480]  見證到聖經裡面所形容的
[00:34:04.480 --> 00:34:07.380]  聖靈的果子
[00:34:07.380 --> 00:34:10.380]  聖靈的果子
[00:34:10.380 --> 00:34:12.480]  聖靈的果子九樣
[00:34:12.480 --> 00:34:14.080]  第一樣是甚麼?
[00:34:14.080 --> 00:34:16.080]  人愛
[00:34:16.080 --> 00:34:17.980]  人愛喜樂和平忍耐
[00:34:17.980 --> 00:34:19.280]  恩慈
[00:34:19.280 --> 00:34:20.680]  量善信實
[00:34:20.680 --> 00:34:22.480]  溫柔節制
[00:34:22.480 --> 00:34:25.680]  他所見證到的就是這些大學生的生命
[00:34:25.680 --> 00:34:30.680]  能夠展現到這一點
[00:34:30.680 --> 00:34:33.280]  I think he is right
[00:34:33.280 --> 00:34:37.080]  不是甚麼emotional high等等
[00:34:37.080 --> 00:34:38.280]  我們很多時來教會
[00:34:38.280 --> 00:34:40.480]  我最近聽到一個大兄跟我說
[00:34:40.480 --> 00:34:42.680]  如果我們有個full band就好了
[00:34:42.680 --> 00:34:44.380]  很激昂
[00:34:44.380 --> 00:34:46.080]  很偉大的敬拜
[00:34:46.080 --> 00:34:49.580]  情緒很澎湃
[00:34:49.580 --> 00:34:51.180]  這樣好不好?
[00:34:51.180 --> 00:34:52.680]  敬拜的時候
[00:34:52.680 --> 00:34:53.780]  音樂的時候
[00:34:53.780 --> 00:34:54.880]  音樂敬拜
[00:34:54.880 --> 00:34:57.280]  好不好?
[00:34:57.280 --> 00:35:01.380]  好,但如果是顧心態的我就不做了
[00:35:01.380 --> 00:35:03.580]  What's that for?
[00:35:03.580 --> 00:35:06.580]  多動人都好
[00:35:06.580 --> 00:35:08.380]  算不得甚麼
[00:35:08.380 --> 00:35:11.980]  就是這些人的生命有沒有歸向上帝
[00:35:11.980 --> 00:35:13.980]  這個才是最重要的
[00:35:13.980 --> 00:35:14.980]  他有沒有歸向上帝
[00:35:14.980 --> 00:35:18.480]  而在你自己個人的生命裏面有從政
[00:35:18.480 --> 00:35:20.780]  在你婚姻的關係
[00:35:20.780 --> 00:35:22.480]  在你家庭的關係
[00:35:22.480 --> 00:35:23.880]  能夠有從政
[00:35:23.880 --> 00:35:25.480]  在你教會
[00:35:25.480 --> 00:35:26.380]  工作
[00:35:26.380 --> 00:35:27.980]  甚至整個社會
[00:35:27.980 --> 00:35:28.880]  能夠有從政
[00:35:28.880 --> 00:35:33.480]  這個才是最重要的
[00:35:33.480 --> 00:35:36.980]  有多少這樣的…放多少炮仗都好
[00:35:36.980 --> 00:35:38.780]  放多少煙花都好
[00:35:38.780 --> 00:35:41.080]  算不得甚麼
[00:35:41.080 --> 00:35:42.880]  最重要是你的生命
[00:35:42.880 --> 00:35:46.380]  有沒有被改變過
[00:35:46.380 --> 00:35:47.480]  教主幫助我們
[00:35:47.480 --> 00:35:49.980]  The way of love
[00:35:49.980 --> 00:35:52.980]  The way of love
[00:35:52.980 --> 00:35:57.780]  花時間、花精力去做這件事
[00:35:57.780 --> 00:36:01.680]  誰去負責你個人的生命
[00:36:01.680 --> 00:36:04.880]  是能夠實此愛的
[00:36:04.880 --> 00:36:06.880]  你
[00:36:06.880 --> 00:36:09.580]  不是教會
[00:36:09.580 --> 00:36:13.280]  誰去負責
[00:36:13.280 --> 00:36:18.080]  你小孩的送人生命
[00:36:18.080 --> 00:36:19.880]  你
[00:36:19.880 --> 00:36:22.880]  不是教會
[00:36:22.880 --> 00:36:24.680]  是你先行
[00:36:24.680 --> 00:36:27.580]  教會可以輔助
[00:36:27.580 --> 00:36:28.380]  誰去負責
[00:36:28.380 --> 00:36:32.180]  你有沒有一個美好的見證的生命
[00:36:32.180 --> 00:36:34.580]  你
[00:36:34.580 --> 00:36:36.980]  責無旁貸
[00:36:36.980 --> 00:36:39.580]  如果上帝的愛已經進入你的生命
[00:36:39.580 --> 00:36:42.180]  Let it be
[00:36:42.180 --> 00:36:44.280]  讓上帝的生命去充滿你
[00:36:44.280 --> 00:36:46.180]  去改變、去更新你
[00:36:46.180 --> 00:36:48.680]  以致你能夠成為一個
[00:36:48.680 --> 00:36:50.580]  成熟的基督徒
[00:36:50.580 --> 00:36:52.380]  健康的基督徒
[00:36:52.380 --> 00:36:55.280]  以致教會能夠健康
[00:36:55.280 --> 00:36:58.780]  我們同心心地去祈禱
[00:36:58.780 --> 00:37:01.180]  主啊,多謝祢
[00:37:01.180 --> 00:37:04.080]  因為祢是愛我們的神
[00:37:04.080 --> 00:37:06.080]  縱使我們是破碎
[00:37:06.080 --> 00:37:07.680]  我們是軟弱的
[00:37:07.680 --> 00:37:11.580]  但是因為祢對我們的大愛
[00:37:11.580 --> 00:37:14.380]  在基督的十教裡面去彰顯出來
[00:37:14.380 --> 00:37:20.080]  主啊,祢的生命願意讓祢去傾注
[00:37:20.080 --> 00:37:21.780]  讓祢的愛充滿我們
[00:37:21.780 --> 00:37:22.780]  以致我們的生命
[00:37:22.780 --> 00:37:25.580]  能夠去彰顯基督自己的生命
[00:37:25.580 --> 00:37:26.680]  以致我們的教會
[00:37:26.680 --> 00:37:29.280]  能夠成為一個合理心意的教會
[00:37:29.280 --> 00:37:30.280]  求主祢憐憫
[00:37:30.280 --> 00:37:33.080]  讓我們教會能夠去討祢的喜悅
[00:37:33.080 --> 00:37:34.580]  去榮耀神祢
[00:37:34.580 --> 00:37:36.580]  祈禱,馮主明
