
[00:00:00.000 --> 00:00:06.000]  我以前曾經講過說,其實在聖經裏面舊約最難讀的一卷書就是雅歌
[00:14:13.000 --> 00:14:16.000]  是用來讓你去在對的timing
[00:14:16.000 --> 00:14:19.000]  找對的人好好去享受
[00:14:19.000 --> 00:14:20.000]  當我們享受不到的時候
[00:14:20.000 --> 00:14:21.000]  我們只能從韓劇
[00:14:21.000 --> 00:14:22.000]  從其他地方
[00:14:22.000 --> 00:14:25.000]  至少我得到一點滿足
[00:14:25.000 --> 00:14:26.000]  但是你發現
[00:14:26.000 --> 00:14:27.000]  有一個真理不變
[00:14:27.000 --> 00:14:29.000]  就是每一個人心裏面
[00:14:29.000 --> 00:14:31.000]  都期望有這種愛
[00:14:31.000 --> 00:14:33.000]  都能夠享受到這種愛
[00:14:33.000 --> 00:14:34.000]  你得不到的時候
[00:14:34.000 --> 00:14:37.000]  你心裏面總覺得你缺少什麼
[00:14:37.000 --> 00:14:38.000]  我在教會遇到
[00:14:38.000 --> 00:14:40.000]  真的太多太多這樣的人
[00:14:40.000 --> 00:14:43.000]  在愛情還沒有臨到的時候
[00:14:43.000 --> 00:14:45.000]  總覺得缺少什麼
[00:14:45.000 --> 00:14:46.000]  然後就總把這種需要
[00:14:46.000 --> 00:14:48.000]  放在我們的burden
[00:14:48.000 --> 00:14:50.000]  放在我們教母同工身上
[00:14:50.000 --> 00:14:52.000]  老師說什麼教會關懷不夠
[00:14:52.000 --> 00:14:53.000]  有時候查情查得不夠深
[00:14:53.000 --> 00:14:55.000]  這樣那樣
[00:14:55.000 --> 00:14:56.000]  可是愛情臨到的時候
[00:14:56.000 --> 00:14:58.000]  這一切問題全部解決
[00:14:58.000 --> 00:14:59.000]  寒冬過去
[00:14:59.000 --> 00:15:01.000]  所以你看到這首詩描寫很漂亮
[00:15:01.000 --> 00:15:04.000]  她說當那個男生去date那個女生的時候
[00:15:04.000 --> 00:15:05.000]  去邀請她的時候
[00:15:05.000 --> 00:15:08.000]  她的畫面描寫是春天過來了
[00:15:08.000 --> 00:15:11.000]  冬天過去雨季已經過了
[00:15:11.000 --> 00:15:13.000]  百花盛放
[00:15:13.000 --> 00:15:14.000]  她說等待的時間
[00:15:14.000 --> 00:15:16.000]  好像一個人的寒冬
[00:15:16.000 --> 00:15:17.000]  她說愛情來臨的時候
[00:15:17.000 --> 00:15:19.000]  好像你整個心裏面的畫面
[00:15:19.000 --> 00:15:21.000]  變成了春天
[00:15:21.000 --> 00:15:22.000]  就愛情沒有來之前
[00:15:22.000 --> 00:15:23.000]  都很多complain
[00:15:23.000 --> 00:15:24.000]  覺得這邊不滿意
[00:15:24.000 --> 00:15:25.000]  那邊不滿意
[00:15:25.000 --> 00:15:27.000]  這害我們教母同工都一頭霧水
[00:15:27.000 --> 00:15:29.000]  又覺得是不是自我檢討
[00:15:29.000 --> 00:15:31.000]  是不是我教導出了問題
[00:15:31.000 --> 00:15:33.000]  我生津查得不夠深
[00:15:33.000 --> 00:15:35.000]  可是愛情來的時候
[00:15:35.000 --> 00:15:37.000]  突然間大地回春
[00:15:37.000 --> 00:15:38.000]  然後百花盛放
[00:15:38.000 --> 00:15:40.000]  你突然間什麼都解決
[00:15:40.000 --> 00:15:41.000]  就隨便一段經文
[00:15:41.000 --> 00:15:43.000]  你就覺得這個很有深度
[00:15:43.000 --> 00:15:44.000]  這是完全不一樣
[00:15:44.000 --> 00:15:45.000]  完全不一樣
[00:15:45.000 --> 00:15:46.000]  這告訴我們
[00:15:46.000 --> 00:15:49.000]  其實每個人心裏面
[00:15:49.000 --> 00:15:52.000]  我們除非你找得到
[00:15:52.000 --> 00:15:54.000]  你渴望的那份愛
[00:15:54.000 --> 00:15:57.000]  不然你心裏面總覺得你缺少什麼
[00:15:57.000 --> 00:15:59.000]  你缺少的是愛
[00:15:59.000 --> 00:16:00.000]  因爲神創造了
[00:16:00.000 --> 00:16:03.000]  每一個人心裏面都渴望的那種愛
[00:16:03.000 --> 00:16:04.000]  我們有時候
[00:16:04.000 --> 00:16:06.000]  小看了愛情的力量
[00:16:06.000 --> 00:16:08.000]  以至於我們不懂得享受它
[00:16:08.000 --> 00:16:10.000]  從我們的父母開始就是這樣
[00:16:10.000 --> 00:16:13.000]  所以我記得兩個禮拜前
[00:16:13.000 --> 00:16:14.000]  我們母親節的時候
[00:16:14.000 --> 00:16:16.000]  我在聖地亞哥講到的時候
[00:16:16.000 --> 00:16:18.000]  也有提那邊的父母說
[00:16:18.000 --> 00:16:20.000]  你知道華人的父母是這樣
[00:16:20.000 --> 00:16:21.000]  有了孩子之後
[00:16:21.000 --> 00:16:23.000]  就完全犧牲愛情了
[00:16:23.000 --> 00:16:25.000]  就是夫妻關係完全撇下一邊
[00:16:25.000 --> 00:16:28.000]  所有時間都在孩子身上
[00:16:28.000 --> 00:16:29.000]  這個不太健康
[00:16:29.000 --> 00:16:30.000]  這個不太健康
[00:16:30.000 --> 00:16:32.000]  應該是你愛你的孩子
[00:16:32.000 --> 00:16:35.000]  同時你也要顧到你們夫妻的關係
[00:16:35.000 --> 00:16:36.000]  取個平衡
[00:16:36.000 --> 00:16:40.000]  你知道我在練心理輔導的時候
[00:16:40.000 --> 00:16:41.000]  我有個同學
[00:16:41.000 --> 00:16:42.000]  很特別
[00:16:42.000 --> 00:16:43.000]  他是個臺灣人
[00:16:43.000 --> 00:16:46.000]  那麼他就嫁了一個法國人
[00:16:46.000 --> 00:16:47.000]  那麼他就生了兩個孩子
[00:16:47.000 --> 00:16:50.000]  一個我記得當時他是一個
[00:16:50.000 --> 00:16:51.000]  大概兩歲
[00:16:51.000 --> 00:16:54.000]  一個是大概六個月
[00:16:54.000 --> 00:16:55.000]  那麼有一天
[00:16:55.000 --> 00:16:57.000]  他們夫妻就好不容易
[00:16:57.000 --> 00:16:59.000]  就把孩子哄睡覺了
[00:16:59.000 --> 00:17:01.000]  那麼他們兩個就很有空
[00:17:01.000 --> 00:17:02.000]  就兩個在聊天
[00:17:02.000 --> 00:17:04.000]  那麼聊着聊着就說
[00:17:04.000 --> 00:17:06.000]  最近很無聊生活
[00:17:06.000 --> 00:17:08.000]  怎麼搞點東西搞搞吧
[00:17:08.000 --> 00:17:09.000]  最後一個說
[00:17:09.000 --> 00:17:11.000]  那你想搞什麼
[00:17:11.000 --> 00:17:12.000]  另外一個說
[00:17:12.000 --> 00:17:14.000]  不如去個零食店吧
[00:17:14.000 --> 00:17:15.000]  你知道零食店
[00:17:15.000 --> 00:17:17.000]  從這邊去要快四個小時
[00:17:17.000 --> 00:17:19.000]  當時是12點
[00:17:19.000 --> 00:17:20.000]  半夜12點
[00:17:20.000 --> 00:17:21.000]  另外一個問說
[00:17:21.000 --> 00:17:23.000]  那到底什麼時候去呢
[00:17:23.000 --> 00:17:24.000]  另外一個說
[00:17:24.000 --> 00:17:25.000]  不如現在吧
[00:17:25.000 --> 00:17:26.000]  那他說好啊
[00:17:26.000 --> 00:17:27.000]  現在就去
[00:17:27.000 --> 00:17:29.000]  結果他們就半夜12點起來
[00:17:29.000 --> 00:17:32.000]  把那兩個小孩弄醒
[00:17:32.000 --> 00:17:33.000]  把孩子抓起來
[00:17:33.000 --> 00:17:34.000]  把他們放在車裏
[00:17:34.000 --> 00:17:37.000]  然後就開去零食店
[00:17:37.000 --> 00:17:38.000]  你知道我就很佩服
[00:17:38.000 --> 00:17:39.000]  你知道這種事情
[00:17:39.000 --> 00:17:41.000]  我單身的時候都不敢做
[00:17:41.000 --> 00:17:43.000]  太浪漫
[00:17:43.000 --> 00:17:44.000]  華人的父母
[00:17:44.000 --> 00:17:46.000]  是絕對不敢做這樣的事情
[00:17:46.000 --> 00:17:47.000]  華人的父母是
[00:17:47.000 --> 00:17:48.000]  你知道有了小孩
[00:17:48.000 --> 00:17:49.000]  你最遠的地方
[00:17:49.000 --> 00:17:52.000]  就是去到你家附近的麥當勞
[00:17:52.000 --> 00:17:54.000]  你家最遠的地方
[00:17:54.000 --> 00:17:55.000]  他們是半夜12點
[00:17:55.000 --> 00:17:57.000]  可以說
[00:17:57.000 --> 00:17:58.000]  叫醒我們的小孩
[00:17:58.000 --> 00:17:59.000]  我們去dating
[00:17:59.000 --> 00:18:01.000]  去lake tower玩
[00:18:01.000 --> 00:18:02.000]  我很佩服他們
[00:18:02.000 --> 00:18:03.000]  就是他們單身的時候
[00:18:03.000 --> 00:18:04.000]  是這種lifestyle
[00:18:04.000 --> 00:18:06.000]  結了婚也是這種lifestyle
[00:18:06.000 --> 00:18:08.000]  有了小孩還是這種lifestyle
[00:18:08.000 --> 00:18:09.000]  當然我不知道他們
[00:18:09.000 --> 00:18:10.000]  怎麼做得到
[00:18:10.000 --> 00:18:11.000]  但至少我覺得
[00:18:11.000 --> 00:18:12.000]  華人的家庭
[00:18:12.000 --> 00:18:14.000]  應該取一個平衡點
[00:18:14.000 --> 00:18:15.000]  就是不要說有了小孩
[00:18:15.000 --> 00:18:16.000]  自己變成植物人
[00:18:16.000 --> 00:18:17.000]  就自己
[00:18:17.000 --> 00:18:18.000]  你的夫妻關係
[00:18:18.000 --> 00:18:19.000]  兩個人的愛情
[00:18:19.000 --> 00:18:21.000]  就放在一邊
[00:18:21.000 --> 00:18:22.000]  你犧牲你的愛情
[00:18:22.000 --> 00:18:24.000]  把所有壓力放小孩身上
[00:18:24.000 --> 00:18:26.000]  小孩壓力也會很大
[00:18:26.000 --> 00:18:27.000]  他覺得父母犧牲了
[00:18:27.000 --> 00:18:30.000]  他自己的夫妻關係
[00:18:30.000 --> 00:18:31.000]  都所有時間陪我
[00:18:31.000 --> 00:18:32.000]  那我大了
[00:18:32.000 --> 00:18:36.000]  也應該犧牲我的愛情來陪他
[00:18:36.000 --> 00:18:37.000]  這樣惡性循環
[00:18:37.000 --> 00:18:38.000]  沒有一代的人
[00:18:38.000 --> 00:18:39.000]  能夠享受
[00:18:39.000 --> 00:18:41.000]  應該享受到的愛情
[00:18:41.000 --> 00:18:42.000]  人生應該有智慧
[00:18:42.000 --> 00:18:44.000]  知道神創造人
[00:18:44.000 --> 00:18:46.000]  你對愛有渴望
[00:18:46.000 --> 00:18:47.000]  應該找一段
[00:18:47.000 --> 00:18:49.000]  好好享受的戀愛
[00:18:49.000 --> 00:18:50.000]  讓你在人生當中
[00:18:50.000 --> 00:18:52.000]  至少沒有一個遺憾
[00:18:52.000 --> 00:18:54.000]  所以在雅各當中
[00:18:54.000 --> 00:18:55.000]  我所領受到
[00:18:55.000 --> 00:18:57.000]  其中一個很重要的功課
[00:18:57.000 --> 00:18:59.000]  就是原來神賜給人
[00:18:59.000 --> 00:19:00.000]  每個人心裏面
[00:19:00.000 --> 00:19:02.000]  都渴望那種愛
[00:19:02.000 --> 00:19:03.000]  有時候在人生上
[00:19:03.000 --> 00:19:05.000]  我們未必找得到
[00:19:05.000 --> 00:19:07.000]  因爲我們都是罪人
[00:19:07.000 --> 00:19:08.000]  我們活在不完美的世界
[00:19:08.000 --> 00:19:09.000]  雖然我們渴望
[00:19:09.000 --> 00:19:10.000]  可是有時候
[00:19:10.000 --> 00:19:12.000]  你未必遇得到一段
[00:19:12.000 --> 00:19:17.000]  你覺得真的合你心意的愛情
[00:19:17.000 --> 00:19:19.000]  因爲我們有這樣的渴望
[00:19:19.000 --> 00:19:20.000]  可是偏偏
[00:19:20.000 --> 00:19:22.000]  就生活在不完美的世界
[00:19:22.000 --> 00:19:23.000]  通常愛情
[00:19:23.000 --> 00:19:25.000]  會帶給我們很多的傷害
[00:19:25.000 --> 00:19:26.000]  但是我鼓勵你
[00:19:26.000 --> 00:19:28.000]  不要因爲傷害就害怕
[00:19:28.000 --> 00:19:29.000]  因爲神知道
[00:19:29.000 --> 00:19:30.000]  神他的愛
[00:19:30.000 --> 00:19:32.000]  絕對能夠滿足
[00:19:32.000 --> 00:19:36.000]  我們心裏面的那種的嚮往
[00:19:36.000 --> 00:19:37.000]  從這一方面
[00:19:37.000 --> 00:19:38.000]  你也可以學習
[00:19:38.000 --> 00:19:40.000]  你跟神之間的愛
[00:19:40.000 --> 00:19:42.000]  其實神希望有一天
[00:19:42.000 --> 00:19:45.000]  你也能夠跟他相愛到一種程度
[00:19:45.000 --> 00:19:47.000]  是你能夠享受到神的愛
[00:19:47.000 --> 00:19:49.000]  神跟你的愛也能夠經歷到
[00:19:49.000 --> 00:19:51.000]  那種的期待的過程
[00:19:51.000 --> 00:19:52.000]  這就是爲什麼
[00:19:52.000 --> 00:19:53.000]  你信主之後
[00:19:53.000 --> 00:19:54.000]  神沒有說
[00:19:54.000 --> 00:19:56.000]  突然間選擇跟你關係這麼近
[00:19:56.000 --> 00:19:59.000]  因爲你需要有一種高高低低
[00:19:59.000 --> 00:20:00.000]  跟神忽遠忽近
[00:20:00.000 --> 00:20:01.000]  你會期待說
[00:20:01.000 --> 00:20:03.000]  神我想親近你多一點
[00:20:03.000 --> 00:20:05.000]  那下禮拜突然又變得很遠
[00:20:05.000 --> 00:20:07.000]  再下禮拜又很近
[00:20:07.000 --> 00:20:08.000]  神讓你享受
[00:20:08.000 --> 00:20:11.000]  也是那種曖昧期
[00:20:11.000 --> 00:20:12.000]  你知道
[00:20:12.000 --> 00:20:14.000]  基本上如果你是目到有
[00:20:14.000 --> 00:20:16.000]  你跟神是在曖昧期當中
[00:20:16.000 --> 00:20:17.000]  你覺得他好像
[00:20:17.000 --> 00:20:19.000]  有時候覺得他不錯
[00:20:19.000 --> 00:20:21.000]  想跟他又怕
[00:20:21.000 --> 00:20:23.000]  又覺得他是不是真的這麼愛我了
[00:20:23.000 --> 00:20:25.000]  我是不是真的也可以愛他了
[00:20:25.000 --> 00:20:26.000]  不但是男女之間曖昧
[00:20:26.000 --> 00:20:29.000]  有時候你跟神也會搞點曖昧
[00:20:29.000 --> 00:20:32.000]  就是那種拿捏不決的那種時候
[00:20:32.000 --> 00:20:34.000]  所以雅各美的地方是因爲
[00:20:34.000 --> 00:20:37.000]  他把愛情講得很清楚
[00:20:37.000 --> 00:20:39.000]  告訴我們說每個人都需要這種愛
[00:20:39.000 --> 00:20:41.000]  每個人對愛的渴望
[00:20:41.000 --> 00:20:42.000]  除非你找得到
[00:20:42.000 --> 00:20:44.000]  你心裏面纔有那種滿足感
[00:20:44.000 --> 00:20:45.000]  纔有那種說
[00:20:45.000 --> 00:20:47.000]  我終於找對我人生的方向
[00:20:47.000 --> 00:20:48.000]  不然你總覺得
[00:20:48.000 --> 00:20:50.000]  我人生好像缺點什麼
[00:20:50.000 --> 00:20:52.000]  你都一直在找一直在找
[00:20:52.000 --> 00:20:53.000]  那麼在
[00:20:53.000 --> 00:20:55.000]  有時候你在人間找不到的
[00:20:55.000 --> 00:20:57.000]  其實那種愛神
[00:20:57.000 --> 00:20:59.000]  你可以在神身上找得到的
[00:20:59.000 --> 00:21:00.000]  除非你找得到
[00:21:00.000 --> 00:21:01.000]  你經歷到
[00:21:01.000 --> 00:21:02.000]  你的心就穩了
[00:21:02.000 --> 00:21:03.000]  你就知道說
[00:21:03.000 --> 00:21:05.000]  原來真的愛這麼美
[00:21:05.000 --> 00:21:07.000]  但是那不是一天一晚的事情
[00:21:07.000 --> 00:21:11.000]  因爲神是需要很長的時間去追求他
[00:21:11.000 --> 00:21:13.000]  他也慢慢讓你經歷
[00:21:13.000 --> 00:21:16.000]  才能夠享受跟神這段的愛情的故事
[00:21:16.000 --> 00:21:17.000]  可以非常的美
[00:21:17.000 --> 00:21:19.000]  那麼第二個
[00:21:19.000 --> 00:21:21.000]  我們再接下來讀下去
[00:21:21.000 --> 00:21:23.000]  就是雅各的二章15節那邊說
[00:21:23.000 --> 00:21:25.000]  要捉住狐狸
[00:21:25.000 --> 00:21:28.000]  那毀壞葡萄園的小狐狸
[00:21:28.000 --> 00:21:31.000]  因爲葡萄樹正開花呢
[00:21:31.000 --> 00:21:33.000]  第二個我需要大家學習的是
[00:21:33.000 --> 00:21:34.000]  雅各這邊告訴我們說
[00:21:34.000 --> 00:21:35.000]  原來在愛情當中
[00:21:35.000 --> 00:21:38.000]  需要處理很多的障礙
[00:21:38.000 --> 00:21:39.000]  那麼這句話很有意思
[00:21:39.000 --> 00:21:41.000]  因爲這段話是男生講的
[00:21:41.000 --> 00:21:44.000]  是男主角跟女生講說
[00:21:44.000 --> 00:21:45.000]  來約他
[00:21:45.000 --> 00:21:46.000]  約完他之後男主角說
[00:21:46.000 --> 00:21:48.000]  我們要捉住狐狸
[00:21:48.000 --> 00:21:51.000]  那剿毀葡萄園的小狐狸
[00:21:51.000 --> 00:21:52.000]  葡萄園這邊形容是
[00:21:52.000 --> 00:21:54.000]  他們之間那種愛情
[00:21:54.000 --> 00:21:55.000]  他們要維護他
[00:21:55.000 --> 00:21:59.000]  可是小狐狸會來毀壞那些的葡萄園
[00:21:59.000 --> 00:22:00.000]  所以他形容說
[00:22:00.000 --> 00:22:02.000]  我們要處理那些會
[00:22:02.000 --> 00:22:06.000]  繳擾我們愛情當中的那些的障礙
[00:22:06.000 --> 00:22:10.000]  那麼這裏有一個很有智慧的真理
[00:22:10.000 --> 00:22:14.000]  就是說我在當輔導這麼多年的當中
[00:22:14.000 --> 00:22:16.000]  我發現有一個很不變的真理
[00:22:16.000 --> 00:22:18.000]  非常的厲害
[00:22:18.000 --> 00:22:23.000]  就是凡是在一段的男女關係裏面
[00:22:23.000 --> 00:22:27.000]  如果男方肯負起責任出來說
[00:22:27.000 --> 00:22:29.000]  我知道我跟你的關係有問題
[00:22:29.000 --> 00:22:30.000]  我來解決
[00:22:30.000 --> 00:22:31.000]  我處理
[00:22:31.000 --> 00:22:32.000]  通常那段的愛情
[00:22:32.000 --> 00:22:36.000]  就會走向很美滿的方向
[00:22:36.000 --> 00:22:38.000]  你知道什麼時候會出問題
[00:22:38.000 --> 00:22:40.000]  最難處理的就是
[00:22:40.000 --> 00:22:43.000]  當男方不肯面對問題的時候
[00:22:43.000 --> 00:22:44.000]  男方覺得
[00:22:44.000 --> 00:22:45.000]  通常在一段關係
[00:22:45.000 --> 00:22:48.000]  通常是女方先sense到有問題的
[00:22:48.000 --> 00:22:49.000]  女方覺得有問題
[00:22:49.000 --> 00:22:51.000]  男方都是傻乎乎的
[00:22:51.000 --> 00:22:52.000]  覺得沒問題啊 很開心啊
[00:22:52.000 --> 00:22:54.000]  就該打電動的時候打電動
[00:22:54.000 --> 00:22:56.000]  該喫的時候喫
[00:22:56.000 --> 00:22:58.000]  然後凡是男方沒有察覺到問題
[00:22:58.000 --> 00:23:00.000]  或者男方察覺到問題
[00:23:00.000 --> 00:23:03.000]  不願意去對付的時候
[00:23:03.000 --> 00:23:04.000]  通常你就發現
[00:23:04.000 --> 00:23:06.000]  這種的心理輔導是最難做的
[00:23:06.000 --> 00:23:08.000]  很難處理
[00:23:08.000 --> 00:23:09.000]  男方是重點
[00:23:09.000 --> 00:23:10.000]  這邊告訴你們
[00:23:10.000 --> 00:23:12.000]  是男方主動提出說
[00:23:12.000 --> 00:23:14.000]  要捉住狐狸
[00:23:14.000 --> 00:23:15.000]  我跟你的葡萄園
[00:23:15.000 --> 00:23:16.000]  愛情的葡萄園
[00:23:16.000 --> 00:23:20.000]  會有小狐狸來繳獲我們的葡萄園
[00:23:20.000 --> 00:23:23.000]  可是我要捉住它
[00:23:23.000 --> 00:23:24.000]  我要處理它
[00:23:24.000 --> 00:23:26.000]  我記得我在讀書的時候
[00:23:26.000 --> 00:23:27.000]  有一個professor
[00:23:27.000 --> 00:23:29.000]  是我最佩服的一個professor
[00:23:29.000 --> 00:23:32.000]  他是以色列的考古專家
[00:23:32.000 --> 00:23:35.000]  那麼他年紀蠻大才結婚
[00:23:35.000 --> 00:23:37.000]  那麼本來他打算是單身的
[00:23:37.000 --> 00:23:39.000]  他對婚姻大概沒什麼興趣
[00:23:39.000 --> 00:23:42.000]  他就埋頭苦幹在學術方面
[00:23:42.000 --> 00:23:43.000]  他對考古
[00:23:43.000 --> 00:23:45.000]  對希伯來文很有研究
[00:23:45.000 --> 00:23:47.000]  那麼後來他就嫁給了
[00:23:47.000 --> 00:23:48.000]  我其中的一個老師
[00:23:48.000 --> 00:23:51.000]  那個老師小他大概二十幾歲
[00:23:51.000 --> 00:23:53.000]  男生小女生二十幾歲
[00:23:53.000 --> 00:23:55.000]  所以有時候
[00:23:55.000 --> 00:23:57.000]  我記得那段讀書的時間
[00:23:57.000 --> 00:23:58.000]  我們常常都問他說
[00:23:58.000 --> 00:24:00.000]  因爲我們很佩服他
[00:24:00.000 --> 00:24:01.000]  就老師問他說
[00:24:01.000 --> 00:24:03.000]  你怎麼會被一個小女
[00:24:03.000 --> 00:24:05.000]  二十幾歲的男生
[00:24:05.000 --> 00:24:07.000]  就征服了這樣子
[00:24:07.000 --> 00:24:08.000]  那他就告訴我們
[00:24:08.000 --> 00:24:11.000]  有一次他遇到了一些
[00:24:11.000 --> 00:24:12.000]  法律上的問題
[00:24:12.000 --> 00:24:14.000]  被人家欺負
[00:24:14.000 --> 00:24:17.000]  他說這個小的二十幾歲的男生
[00:24:17.000 --> 00:24:18.000]  就出來
[00:24:18.000 --> 00:24:20.000]  說在那個moment告訴他說
[00:24:20.000 --> 00:24:21.000]  你走開
[00:24:21.000 --> 00:24:22.000]  讓我來處理
[00:24:22.000 --> 00:24:24.000]  沒有人可以欺負你
[00:24:24.000 --> 00:24:25.000]  我幫你扛下這些問題
[00:24:25.000 --> 00:24:27.000]  他說那個moment
[00:24:27.000 --> 00:24:28.000]  就是那一刻
[00:24:28.000 --> 00:24:31.000]  那個男生完全征服了他
[00:24:31.000 --> 00:24:33.000]  你知道男生最有魅力的時候
[00:24:33.000 --> 00:24:34.000]  是什麼時候
[00:24:34.000 --> 00:24:35.000]  男生最有魅力
[00:24:35.000 --> 00:24:38.000]  是你肯站出來負這個責任
[00:24:38.000 --> 00:24:40.000]  說我知道我跟你的關係有問題
[00:24:40.000 --> 00:24:41.000]  可是我出來
[00:24:41.000 --> 00:24:43.000]  我要捉住這個狐狸
[00:24:43.000 --> 00:24:45.000]  我要背起我們之間
[00:24:45.000 --> 00:24:47.000]  夫妻關係任何的重擔跟問題
[00:24:47.000 --> 00:24:48.000]  我要面對
[00:24:48.000 --> 00:24:49.000]  我要負責
[00:24:49.000 --> 00:24:51.000]  我要處理
[00:24:51.000 --> 00:24:54.000]  這是男生最有魅力的時候
[00:24:54.000 --> 00:24:56.000]  最有魅力的時候不過如此
[00:24:56.000 --> 00:24:57.000]  你知道男生最沒種的時候
[00:24:57.000 --> 00:25:00.000]  就是當書頭烏龜的時候
[00:25:00.000 --> 00:25:03.000]  就是我知道我跟你的關係有問題
[00:25:03.000 --> 00:25:05.000]  可是我就當沒看到
[00:25:05.000 --> 00:25:06.000]  我也不想處理
[00:25:06.000 --> 00:25:08.000]  我去喝酒解悶
[00:25:08.000 --> 00:25:10.000]  我去找朋友去看球
[00:25:10.000 --> 00:25:11.000]  我去打電動
[00:25:11.000 --> 00:25:12.000]  反正無論怎麼樣
[00:25:12.000 --> 00:25:14.000]  我就逃避不處理
[00:25:14.000 --> 00:25:15.000]  任何一段關係
[00:25:15.000 --> 00:25:18.000]  只要是男方不敢處理去逃避
[00:25:18.000 --> 00:25:21.000]  這段關係就很難搞
[00:25:21.000 --> 00:25:23.000]  任何時候男方肯站出來
[00:25:23.000 --> 00:25:25.000]  說just be a man
[00:25:25.000 --> 00:25:27.000]  be responsible
[00:25:27.000 --> 00:25:29.000]  肯背這個burden的時候
[00:25:29.000 --> 00:25:32.000]  就是女生覺得最欣賞你的時候
[00:25:32.000 --> 00:25:33.000]  你最有魅力的時候
[00:25:33.000 --> 00:25:35.000]  就是這個時候
[00:25:35.000 --> 00:25:37.000]  神創造男生在關係當中
[00:25:37.000 --> 00:25:39.000]  男生應該站起來
[00:25:39.000 --> 00:25:40.000]  背起這樣的責任
[00:25:40.000 --> 00:25:42.000]  我也鼓勵凡是做弟兄的
[00:25:42.000 --> 00:25:43.000]  如果你要姐妹
[00:25:43.000 --> 00:25:45.000]  都真的很欣賞你
[00:25:45.000 --> 00:25:47.000]  需要做一個很有責任的人
[00:25:47.000 --> 00:25:49.000]  關係上不怕去面對
[00:25:49.000 --> 00:25:52.000]  處理它就會很不錯
[00:25:52.000 --> 00:25:53.000]  那麼講到關係上
[00:25:53.000 --> 00:25:54.000]  有一些的little fox
[00:25:54.000 --> 00:25:56.000]  一些的小狐狸
[00:25:56.000 --> 00:25:58.000]  會破壞我們的關係的
[00:25:58.000 --> 00:26:00.000]  當然現代有很多的
[00:26:00.000 --> 00:26:01.000]  不同的東西會破壞我們的關係
[00:26:01.000 --> 00:26:03.000]  其中一個我想講的是
[00:26:03.000 --> 00:26:06.000]  比較人少提到的
[00:26:06.000 --> 00:26:09.000]  第一個是我覺得是technology
[00:26:09.000 --> 00:26:12.000]  大部分現在的夫妻關係
[00:26:12.000 --> 00:26:14.000]  很多都是被電腦
[00:26:14.000 --> 00:26:17.000]  電動手機破壞的
[00:26:17.000 --> 00:26:21.000]  因爲我們其實真的是
[00:26:21.000 --> 00:26:22.000]  我們花太多時間
[00:26:22.000 --> 00:26:25.000]  玩這些電腦上網
[00:26:25.000 --> 00:26:27.000]  沒有好好的溝通
[00:26:27.000 --> 00:26:28.000]  沒有好坐下來
[00:26:28.000 --> 00:26:31.000]  面對面的談心說話
[00:26:31.000 --> 00:26:33.000]  太多facebook了
[00:26:33.000 --> 00:26:35.000]  too much facebook
[00:26:35.000 --> 00:26:36.000]  我覺得technology
[00:26:36.000 --> 00:26:37.000]  成爲現代的小狐狸
[00:26:37.000 --> 00:26:39.000]  就是你要享受一段愛情
[00:26:39.000 --> 00:26:42.000]  其中一個會來繳獲你的愛情
[00:26:42.000 --> 00:26:43.000]  是你沒有辦法享受的
[00:26:43.000 --> 00:26:45.000]  往往是technology
[00:26:45.000 --> 00:26:47.000]  是一些的高科技
[00:26:47.000 --> 00:26:49.000]  所以我會建議說
[00:26:49.000 --> 00:26:51.000]  需要面對處理這個問題
[00:26:51.000 --> 00:26:53.000]  男生回家就不要
[00:26:53.000 --> 00:26:56.000]  只是看電視上網
[00:26:56.000 --> 00:26:57.000]  要給自己一個balance
[00:26:57.000 --> 00:27:00.000]  回去先跟女朋友也好
[00:27:00.000 --> 00:27:03.000]  其他你的異性朋友也好
[00:27:03.000 --> 00:27:05.000]  下了班call個異性朋友
[00:27:05.000 --> 00:27:06.000]  出來聊聊天
[00:27:06.000 --> 00:27:07.000]  喝杯東西
[00:27:07.000 --> 00:27:08.000]  不要只是一天到晚
[00:27:08.000 --> 00:27:10.000]  宅在家裏上網什麼的
[00:27:10.000 --> 00:27:14.000]  就是上網偶爾上上就好
[00:27:14.000 --> 00:27:15.000]  就是keep一個balance
[00:27:15.000 --> 00:27:17.000]  不要太過太過了就不好
[00:27:17.000 --> 00:27:19.000]  所以這是其中一個障礙
[00:27:19.000 --> 00:27:21.000]  第二個障礙是
[00:27:21.000 --> 00:27:23.000]  我常常遇到很多人的夫妻關係
[00:27:23.000 --> 00:27:25.000]  是因爲婆媳的關係
[00:27:25.000 --> 00:27:27.000]  in-laws
[00:27:27.000 --> 00:27:30.000]  in-laws是其中一個最難處理的
[00:27:30.000 --> 00:27:32.000]  如果我告訴你聖經的牌
[00:27:32.000 --> 00:27:33.000]  是這樣排的
[00:27:33.000 --> 00:27:34.000]  聖經建議說
[00:27:34.000 --> 00:27:36.000]  在你所有的人際關係當中
[00:27:36.000 --> 00:27:38.000]  你先把神放第一位
[00:27:38.000 --> 00:27:41.000]  然後你把你的配偶放第二位
[00:27:41.000 --> 00:27:45.000]  然後你的那些什麼婆媳
[00:27:45.000 --> 00:27:47.000]  那些in-laws
[00:27:47.000 --> 00:27:48.000]  把它放第三位
