
[00:00:00.000 --> 00:00:06.360]  看到每一位今天都是高高興興 快快樂樂 環環喜喜 健健康康的
[00:16:34.760 --> 00:16:36.760]  搞不好第一千零一條
[00:16:36.760 --> 00:16:38.760]  就給你走通了
[00:16:38.760 --> 00:16:40.760]  是不是
[00:16:40.760 --> 00:16:42.760]  愛迪生發明的燈泡
[00:16:42.760 --> 00:16:44.760]  他失敗了三千多次
[00:16:44.760 --> 00:16:46.760]  最後成功
[00:16:46.760 --> 00:16:48.760]  人家來訪問他
[00:16:48.760 --> 00:16:50.760]  說你失敗了三千多次
[00:16:50.760 --> 00:16:52.760]  我只是
[00:16:52.760 --> 00:16:54.760]  試了三千次
[00:16:54.760 --> 00:16:56.760]  我找到一個最行得通的
[00:16:56.760 --> 00:16:58.760]  是不是
[00:16:58.760 --> 00:17:00.760]  所以
[00:17:00.760 --> 00:17:02.760]  我不管你有多少困苦煩難
[00:17:02.760 --> 00:17:04.760]  你把你的思想聚焦在
[00:17:04.760 --> 00:17:06.760]  你行得通的事情上面
[00:17:06.760 --> 00:17:08.760]  我們講的
[00:17:08.760 --> 00:17:10.760]  不管你的困難有多大
[00:17:10.760 --> 00:17:12.760]  你的神更大
[00:17:12.760 --> 00:17:14.760]  好的
[00:17:14.760 --> 00:17:16.760]  並且你要選擇
[00:17:16.760 --> 00:17:18.760]  與上帝同工
[00:17:18.760 --> 00:17:20.760]  與他掛鉤
[00:17:20.760 --> 00:17:22.760]  是不是
[00:17:22.760 --> 00:17:24.760]  我們有的時候講說
[00:17:24.760 --> 00:17:26.760]  你要擺脫自憐甩開絕望
[00:17:26.760 --> 00:17:28.760]  而且要放棄失敗
[00:17:28.760 --> 00:17:30.760]  假如你今天
[00:17:30.760 --> 00:17:32.760]  失望了沒有關係
[00:17:32.760 --> 00:17:34.760]  不要絕望
[00:17:34.760 --> 00:17:36.760]  這就叫甩開絕望
[00:17:36.760 --> 00:17:38.760]  你如果自憐
[00:17:38.760 --> 00:17:40.760]  自己在那邊舔傷口
[00:17:40.760 --> 00:17:42.760]  也不是辦法
[00:17:42.760 --> 00:17:44.760]  埃斯基摩人
[00:17:44.760 --> 00:17:46.760]  他們抓狼
[00:17:46.760 --> 00:17:48.760]  狼是絕活
[00:17:48.760 --> 00:17:50.760]  你知道嗎
[00:17:50.760 --> 00:17:52.760]  他那個冰天雪地
[00:17:52.760 --> 00:17:54.760]  根本抓不到什麼
[00:17:54.760 --> 00:17:56.760]  牲畜
[00:17:56.760 --> 00:17:58.760]  禽獸
[00:17:58.760 --> 00:18:00.760]  他就用那個刀子
[00:18:00.760 --> 00:18:02.760]  很利的刀子
[00:18:02.760 --> 00:18:04.760]  然後抹上雪
[00:18:04.760 --> 00:18:06.760]  一層一層的雪抹上去
[00:18:06.760 --> 00:18:08.760]  乾了再抹一層
[00:18:08.760 --> 00:18:10.760]  乾了再抹一層
[00:18:10.760 --> 00:18:12.760]  然後拿到外面去插到雪地裡面
[00:18:12.760 --> 00:18:14.760]  倒過來插到雪地裡面
[00:18:14.760 --> 00:18:16.760]  狼老遠就聞到雪味了
[00:18:16.760 --> 00:18:18.760]  他就來了
[00:18:18.760 --> 00:18:20.760]  雪
[00:18:20.760 --> 00:18:22.760]  開始舔了
[00:18:22.760 --> 00:18:24.760]  越舔雪怎麼樣
[00:18:24.760 --> 00:18:26.760]  越多
[00:18:26.760 --> 00:18:28.760]  自己舌頭被刮破
[00:18:28.760 --> 00:18:30.760]  吃的是自己的雪都不知道
[00:18:30.760 --> 00:18:32.760]  最後就躺下去
[00:18:32.760 --> 00:18:34.760]  倒下去了
[00:18:34.760 --> 00:18:36.760]  埃斯基摩人就把他拉回家了
[00:18:36.760 --> 00:18:38.760]  所以不要在那裡
[00:18:38.760 --> 00:18:40.760]  躺在那邊
[00:18:40.760 --> 00:18:42.760]  舔自己的雪
[00:18:42.760 --> 00:18:44.760]  我們是說舔自己的傷口
[00:18:44.760 --> 00:18:46.760]  你知道嗎
[00:18:46.760 --> 00:18:48.760]  是的感謝神
[00:18:48.760 --> 00:18:50.760]  就好像我們
[00:18:50.760 --> 00:18:52.760]  如果說我們這裡有流感
[00:18:52.760 --> 00:18:54.760]  我們要隔離起來
[00:18:54.760 --> 00:18:56.760]  我們今天這裡有肺炎
[00:18:56.760 --> 00:18:58.760]  我們要隔離起來
[00:18:58.760 --> 00:19:00.760]  是不是
[00:19:00.760 --> 00:19:02.760]  那麼這就是像是
[00:19:02.760 --> 00:19:04.760]  自憐絕望失敗一樣
[00:19:04.760 --> 00:19:06.760]  我們要把他隔離起來
[00:19:06.760 --> 00:19:08.760]  不要去
[00:19:08.760 --> 00:19:10.760]  自憐或者絕望
[00:19:10.760 --> 00:19:12.760]  或者是
[00:19:12.760 --> 00:19:14.760]  活在失敗之中
[00:19:14.760 --> 00:19:16.760]  其實呢
[00:19:16.760 --> 00:19:20.760]  每一個人都有灰心喪志的時候
[00:19:20.760 --> 00:19:22.760]  你知道嗎
[00:19:22.760 --> 00:19:24.760]  但是你如果永遠
[00:19:24.760 --> 00:19:26.760]  活在那個灰心喪志
[00:19:26.760 --> 00:19:28.760]  頹喪頹廢那個心態裡面
[00:19:28.760 --> 00:19:30.760]  你永遠走不出那個陰影的時候
[00:19:30.760 --> 00:19:32.760]  你最後就死在裡面
[00:19:32.760 --> 00:19:36.760]  所以我們要大膽的領受
[00:19:36.760 --> 00:19:38.760]  我們要宣告神的應許
[00:19:38.760 --> 00:19:40.760]  我們要叫付諸行動
[00:19:40.760 --> 00:19:42.760]  這裡有兩個人最好的例子
[00:19:42.760 --> 00:19:44.760]  一個是浪子
[00:19:44.760 --> 00:19:46.760]  對不對
[00:19:46.760 --> 00:19:48.760]  浪子出去
[00:19:48.760 --> 00:19:50.760]  花完了他的錢
[00:19:50.760 --> 00:19:52.760]  窮破潦倒
[00:19:52.760 --> 00:19:54.760]  那麼他說我要回我的
[00:19:54.760 --> 00:19:56.760]  富家去
[00:19:56.760 --> 00:19:58.760]  你知道嗎
[00:19:58.760 --> 00:20:00.760]  他心裡怎麼想
[00:20:00.760 --> 00:20:02.760]  他說雖然我不配
[00:20:02.760 --> 00:20:04.760]  但是我的
[00:20:04.760 --> 00:20:06.760]  父親會原諒我
[00:20:06.760 --> 00:20:08.760]  所以他來到他的父親
[00:20:08.760 --> 00:20:10.760]  父親遠遠跑去
[00:20:10.760 --> 00:20:12.760]  把他抱住連連於他親嘴
[00:20:12.760 --> 00:20:14.760]  給他戴上戒指
[00:20:14.760 --> 00:20:16.760]  給他穿上鞋子
[00:20:16.760 --> 00:20:18.760]  給他披上袍子
[00:20:18.760 --> 00:20:20.760]  然後殺牛宰羊
[00:20:20.760 --> 00:20:22.760]  大肆慶祝
[00:20:22.760 --> 00:20:24.760]  這是一個態度
[00:20:24.760 --> 00:20:26.760]  誰沒有做錯事情過
[00:20:26.760 --> 00:20:28.760]  誰沒有失敗過
[00:20:28.760 --> 00:20:30.760]  誰不失望
[00:20:30.760 --> 00:20:32.760]  誰是含著金湯匙
[00:20:32.760 --> 00:20:34.760]  一路順風過來的
[00:20:34.760 --> 00:20:36.760]  多多的困苦患難的
[00:20:36.760 --> 00:20:38.760]  是不是
[00:20:38.760 --> 00:20:40.760]  浪子他自知不配
[00:20:40.760 --> 00:20:42.760]  但是他勇敢回頭
[00:20:42.760 --> 00:20:44.760]  他創造
[00:20:44.760 --> 00:20:46.760]  他的前途
[00:20:46.760 --> 00:20:48.760]  他知道他的父是
[00:20:48.760 --> 00:20:50.760]  愛他的
[00:20:50.760 --> 00:20:52.760]  浪子的哥哥就不一樣
[00:20:52.760 --> 00:20:54.760]  浪子哥哥徒有長子的
[00:20:54.760 --> 00:20:56.760]  名分
[00:20:56.760 --> 00:20:58.760]  徒有長子的祝福
[00:20:58.760 --> 00:21:00.760]  但是他活得像一個什麼
[00:21:00.760 --> 00:21:02.760]  故宮一樣
[00:21:02.760 --> 00:21:04.760]  沒有喜樂
[00:21:04.760 --> 00:21:06.760]  然後弟弟回來了
[00:21:06.760 --> 00:21:08.760]  他說我都從來沒有
[00:21:08.760 --> 00:21:10.760]  你給我殺牛宰羊過的
[00:21:10.760 --> 00:21:12.760]  哎呦你天天跟我在一家
[00:21:12.760 --> 00:21:14.760]  你要知道嘛
[00:21:14.760 --> 00:21:16.760]  聖經上面有一句話說
[00:21:16.760 --> 00:21:18.760]  他爸爸分財產的時候
[00:21:18.760 --> 00:21:20.760]  哥哥也分了
[00:21:20.760 --> 00:21:22.760]  哥哥分了兩份呢
[00:21:22.760 --> 00:21:24.760]  浪子只分到一份呢
[00:21:24.760 --> 00:21:28.760]  我都分給你了
[00:21:28.760 --> 00:21:30.760]  你說我沒給你殺牛宰羊
[00:21:30.760 --> 00:21:32.760]  你覺得滿足嗎
[00:21:32.760 --> 00:21:34.760]  而且等我死了
[00:21:34.760 --> 00:21:36.760]  這些通通是你的了
[00:21:36.760 --> 00:21:38.760]  是不是
[00:21:38.760 --> 00:21:40.760]  你怎麼會說
[00:21:40.760 --> 00:21:42.760]  你沒有喜樂你沒有這些呢
[00:21:42.760 --> 00:21:44.760]  多可惜啊
[00:21:44.760 --> 00:21:46.760]  所以
[00:21:46.760 --> 00:21:48.760]  我們要相信神所運行
[00:21:48.760 --> 00:21:50.760]  把你的思想
[00:21:50.760 --> 00:21:52.760]  改變過來
[00:21:52.760 --> 00:21:54.760]  我們要來領受上帝的祝福包
[00:21:54.760 --> 00:21:56.760]  各位回家的時候
[00:21:56.760 --> 00:21:58.760]  要拿一個師母包
[00:21:58.760 --> 00:22:00.760]  也算祝福包嘛
[00:22:00.760 --> 00:22:04.760]  我跟你講這個祝福包上面
[00:22:04.760 --> 00:22:06.760]  都有打名字的
[00:22:06.760 --> 00:22:08.760]  別人不能帶你領的
[00:22:08.760 --> 00:22:12.760]  你只有自己領的
[00:22:12.760 --> 00:22:18.760]  自己領自己的
[00:22:18.760 --> 00:22:20.760]  別人不能帶你領的
[00:22:20.760 --> 00:22:22.760]  換句話說
[00:22:22.760 --> 00:22:24.760]  你從看不見的領件
[00:22:24.760 --> 00:22:26.760]  領受到看得見的祝福
[00:22:26.760 --> 00:22:28.760]  這個祝福是什麼
[00:22:28.760 --> 00:22:30.760]  這可能是恩賜
[00:22:30.760 --> 00:22:32.760]  恩典恩惠
[00:22:32.760 --> 00:22:34.760]  恩高
[00:22:34.760 --> 00:22:36.760]  還有一個叫恩寵
[00:22:36.760 --> 00:22:38.760]  這所有的恩裡面
[00:22:38.760 --> 00:22:40.760]  你說哪一個恩最好
[00:22:40.760 --> 00:22:42.760]  恩賜還是恩高
[00:22:42.760 --> 00:22:44.760]  還是恩典
[00:22:44.760 --> 00:22:46.760]  還是恩惠
[00:22:46.760 --> 00:22:48.760]  還是恩寵
[00:22:48.760 --> 00:22:50.760]  假如你選一樣你選哪一個
[00:22:50.760 --> 00:22:52.760]  恩高啊
[00:22:52.760 --> 00:22:54.760]  我選恩寵
[00:22:54.760 --> 00:22:56.760]  恩寵英文叫做
[00:22:56.760 --> 00:22:58.760]  Favor
[00:22:58.760 --> 00:23:00.760]  你去看聖經裡面講
[00:23:00.760 --> 00:23:02.760]  亞伯拉罕跟他兒子以薩兩個人都有這個問題
[00:23:02.760 --> 00:23:04.760]  鬧得飢荒就跑到
[00:23:04.760 --> 00:23:06.760]  什麼
[00:23:06.760 --> 00:23:08.760]  靠近埃及的那個地區怎麼樣
[00:23:08.760 --> 00:23:10.760]  結果埃及王就把他的太太
[00:23:10.760 --> 00:23:12.760]  就據為己有
[00:23:12.760 --> 00:23:14.760]  然後半夜的時候神出來說
[00:23:14.760 --> 00:23:16.760]  什麼你這個死人啊
[00:23:16.760 --> 00:23:18.760]  是不是
[00:23:18.760 --> 00:23:20.760]  其實是誰的錯啊
[00:23:20.760 --> 00:23:22.760]  亞伯拉罕的錯嘛
[00:23:22.760 --> 00:23:24.760]  對不對
[00:23:24.760 --> 00:23:26.760]  因為你自己說MS是我的妹子嘛
[00:23:26.760 --> 00:23:28.760]  金子浩丘嘛
[00:23:28.760 --> 00:23:30.760]  對不對
[00:23:30.760 --> 00:23:32.760]  所以錯是亞伯拉罕但是被罵的是誰啊
[00:23:32.760 --> 00:23:34.760]  埃及王嘛
[00:23:34.760 --> 00:23:36.760]  所以亞伯拉罕在
[00:23:36.760 --> 00:23:38.760]  神的眼中有恩寵
[00:23:38.760 --> 00:23:40.760]  英文講
[00:23:40.760 --> 00:23:42.760]  If I may have found favor
[00:23:42.760 --> 00:23:44.760]  in your eyes
[00:23:44.760 --> 00:23:46.760]  我有恩寵在
[00:23:46.760 --> 00:23:48.760]  七三千寵愛一生啊
[00:23:50.760 --> 00:23:52.760]  你拿了書都睡覺
[00:23:52.760 --> 00:23:54.760]  那個人就說
[00:23:54.760 --> 00:23:56.760]  哎喲
[00:23:56.760 --> 00:23:58.760]  睡覺都拿本書啊
[00:23:58.760 --> 00:24:00.760]  因為他對你有恩寵嘛
[00:24:00.760 --> 00:24:02.760]  所以這是很重要
[00:24:02.760 --> 00:24:04.760]  不管你喜歡哪一個就哪一個
[00:24:04.760 --> 00:24:06.760]  你就得到
[00:24:06.760 --> 00:24:08.760]  Hallelujah
[00:24:08.760 --> 00:24:10.760]  所以上帝的應許要成為祝福
[00:24:10.760 --> 00:24:12.760]  就好像希伯來書
[00:24:12.760 --> 00:24:14.760]  十一章一節
[00:24:14.760 --> 00:24:16.760]  來一起來念
[00:24:16.760 --> 00:24:18.760]  信就是所望之師的慈禮
[00:24:18.760 --> 00:24:20.760]  是未見之士的全器
[00:24:20.760 --> 00:24:22.760]  你信嗎
[00:24:22.760 --> 00:24:24.760]  哦太棒了
[00:24:24.760 --> 00:24:26.760]  因為你不信你就沒這個份
[00:24:26.760 --> 00:24:28.760]  是不是
[00:24:28.760 --> 00:24:30.760]  我們的祝福包
[00:24:30.760 --> 00:24:32.760]  有可能是什麼
[00:24:32.760 --> 00:24:36.760]  有可能是你想寫的一本書
[00:24:36.760 --> 00:24:38.760]  在裡面
[00:24:38.760 --> 00:24:40.760]  你的祝福包有可能是你想要
[00:24:40.760 --> 00:24:42.760]  買的一棟房子
[00:24:42.760 --> 00:24:44.760]  一時偷懶
[00:24:44.760 --> 00:24:46.760]  沒去賣
[00:24:46.760 --> 00:24:48.760]  你的祝福包有可能是
[00:24:48.760 --> 00:24:50.760]  你中的獎
[00:24:50.760 --> 00:24:52.760]  你的祝福包有可能是
[00:24:52.760 --> 00:24:54.760]  那台摩托車
[00:24:54.760 --> 00:24:56.760]  你的祝福包有可能是
[00:24:56.760 --> 00:24:58.760]  你去上你心儀的大學
[00:24:58.760 --> 00:25:00.760]  或者追到一個
[00:25:00.760 --> 00:25:02.760]  全世界石頭牛的一個女孩子
[00:25:02.760 --> 00:25:04.760]  是不是
[00:25:04.760 --> 00:25:06.760]  都在你的祝福包裡
[00:25:06.760 --> 00:25:08.760]  不要到了天堂你才發現你的祝福包
[00:25:08.760 --> 00:25:10.760]  哎喲
[00:25:10.760 --> 00:25:12.760]  都是我想要的東西
[00:25:12.760 --> 00:25:14.760]  你沒有付諸行動
[00:25:14.760 --> 00:25:16.760]  你沒有相信上帝應許的
[00:25:16.760 --> 00:25:18.760]  你沒有憑著信心去宣告
[00:25:18.760 --> 00:25:20.760]  你沒有朝這個方向努力
[00:25:20.760 --> 00:25:22.760]  不是嗎
[00:25:22.760 --> 00:25:24.760]  所以
[00:25:24.760 --> 00:25:26.760]  相信上帝所應許的
[00:25:26.760 --> 00:25:28.760]  而且
[00:25:28.760 --> 00:25:30.760]  上帝要
[00:25:30.760 --> 00:25:32.760]  給你戴上冠冕
[00:25:32.760 --> 00:25:34.760]  上帝應許你
[00:25:34.760 --> 00:25:36.760]  給你戴上冠冕
[00:25:36.760 --> 00:25:38.760]  譬如說
[00:25:38.760 --> 00:25:40.760]  詩篇八章五節
[00:25:40.760 --> 00:25:42.760]  人算怎麼你眷顧他
[00:25:42.760 --> 00:25:44.760]  來一起來念第二段
[00:25:44.760 --> 00:25:46.760]  並賜他榮耀珍貴
[00:25:46.760 --> 00:25:48.760]  為冠冕
[00:25:48.760 --> 00:25:50.760]  哈利路亞詩篇
[00:25:50.760 --> 00:25:52.760]  二十一章第三節說
[00:25:52.760 --> 00:25:54.760]  你以美福迎接他
[00:25:54.760 --> 00:25:56.760]  來把金星的冠冕
[00:25:56.760 --> 00:25:58.760]  戴他頭上
[00:25:58.760 --> 00:26:00.760]  下面一個
[00:26:00.760 --> 00:26:02.760]  你以恩典為年歲的冠冕
[00:26:02.760 --> 00:26:04.760]  你的路徑都低下游直
[00:26:04.760 --> 00:26:06.760]  哈利路亞再來
[00:26:06.760 --> 00:26:08.760]  他救死你的命脫離死亡
[00:26:08.760 --> 00:26:10.760]  以仁愛和慈悲
[00:26:10.760 --> 00:26:12.760]  為你的冠冕
[00:26:12.760 --> 00:26:14.760]  下面一個更棒
[00:26:14.760 --> 00:26:16.760]  才德的婦人
[00:26:16.760 --> 00:26:18.760]  是丈夫的冠冕
[00:26:18.760 --> 00:26:20.760]  哎呀我忘記了
[00:26:20.760 --> 00:26:24.760]  我特別到
[00:26:24.760 --> 00:26:26.760]  Burger King去拿了一個冠冕
[00:26:26.760 --> 00:26:30.760]  特別跑去
[00:26:30.760 --> 00:26:32.760]  Burger King給他要了一個冠冕
[00:26:32.760 --> 00:26:34.760]  準備來當場示範
[00:26:34.760 --> 00:26:36.760]  我戴冠冕
[00:26:36.760 --> 00:26:38.760]  所以傑克你頭上
[00:26:38.760 --> 00:26:40.760]  就戴了一個冠冕
[00:26:40.760 --> 00:26:42.760]  因為才德的婦人
[00:26:42.760 --> 00:26:44.760]  是丈夫的冠冕
[00:26:44.760 --> 00:26:46.760]  白髮是榮耀的冠冕
[00:26:46.760 --> 00:26:48.760]  是吧
[00:26:48.760 --> 00:26:50.760]  神給我們好多冠冕喔
[00:26:50.760 --> 00:26:52.760]  很好玩的是
[00:26:52.760 --> 00:26:54.760]  現在我們的Coronavirus
[00:26:54.760 --> 00:26:56.760]  Corona
[00:26:56.760 --> 00:26:58.760]  你知道什麼意思嗎
[00:26:58.760 --> 00:27:00.760]  也是冠冕
[00:27:00.760 --> 00:27:02.760]  所以Corona的意思叫做
[00:27:02.760 --> 00:27:04.760]  新冠狀肺炎
[00:27:04.760 --> 00:27:06.760]  冠狀
[00:27:06.760 --> 00:27:08.760]  Corona也是冠冕
[00:27:08.760 --> 00:27:10.760]  就是那個Toyota Corora
[00:27:10.760 --> 00:27:12.760]  滿街跑那個玩意
[00:27:12.760 --> 00:27:14.760]  你知道
[00:27:14.760 --> 00:27:16.760]  所以真的是
[00:27:16.760 --> 00:27:18.760]  Corona就是冠冕
[00:27:18.760 --> 00:27:20.760]  這個冠冕你不要戴
[00:27:20.760 --> 00:27:22.760]  你戴那個白髮的冠冕
[00:27:22.760 --> 00:27:24.760]  都沒問題
[00:27:24.760 --> 00:27:26.760]  不要戴那個冠冕
[00:27:26.760 --> 00:27:28.760]  但是就算戴了
[00:27:28.760 --> 00:27:30.760]  也沒有什麼了不起的
[00:27:30.760 --> 00:27:32.760]  是不是
[00:27:32.760 --> 00:27:34.760]  感謝主讚美主
[00:27:34.760 --> 00:27:36.760]  上帝給了你冠冕了
[00:27:36.760 --> 00:27:38.760]  我們滿頭都是冠冕
[00:27:38.760 --> 00:27:40.760]  是不是
[00:27:40.760 --> 00:27:42.760]  現在重點是怎樣
[00:27:42.760 --> 00:27:44.760]  你不要總是
[00:27:44.760 --> 00:27:46.760]  冤天尤人你知道嗎
[00:27:46.760 --> 00:27:48.760]  為什麼我的日子
[00:27:48.760 --> 00:27:50.760]  總有缺欠
[00:27:50.760 --> 00:27:52.760]  沒有缺欠
[00:27:52.760 --> 00:27:54.760]  為什麼我為人處事
[00:27:54.760 --> 00:27:56.760]  總是不能得心應手呢
[00:27:56.760 --> 00:28:00.760]  總是得心應手
[00:28:00.760 --> 00:28:02.760]  所以
[00:28:02.760 --> 00:28:04.760]  抬起你的頭吧
[00:28:04.760 --> 00:28:06.760]  把你頭上的冠冕戴好
[00:28:06.760 --> 00:28:08.760]  是不是
[00:28:08.760 --> 00:28:10.760]  神裡戴好
[00:28:10.760 --> 00:28:12.760]  人家問你說
[00:28:12.760 --> 00:28:14.760]  你在幹什麼
[00:28:14.760 --> 00:28:16.760]  是不是梳你頭髮
[00:28:16.760 --> 00:28:18.760]  你跟他說什麼
[00:28:18.760 --> 00:28:20.760]  不是我在把我的冠冕戴好
[00:28:20.760 --> 00:28:22.760]  Hallelujah讚美神
[00:28:22.760 --> 00:28:24.760]  Hallelujah是的
[00:28:24.760 --> 00:28:26.760]  所以給你的信心一張嘴巴吧
[00:28:26.760 --> 00:28:28.760]  是不是
[00:28:28.760 --> 00:28:30.760]  我們既然要宣告神的應許
[00:28:30.760 --> 00:28:32.760]  我們既然要用神的話語
[00:28:32.760 --> 00:28:34.760]  來啟動信心
[00:28:34.760 --> 00:28:38.760]  所以
[00:28:38.760 --> 00:28:40.760]  以太耳士四十章二十八節
[00:28:40.760 --> 00:28:42.760]  二十九節它說怎麼樣
[00:28:42.760 --> 00:28:44.760]  疲乏的它是能力
[00:28:44.760 --> 00:28:46.760]  軟弱的它加力量
[00:28:46.760 --> 00:28:48.760]  所以
[00:28:48.760 --> 00:28:50.760]  如果說你要來教育你說我好累
[00:28:50.760 --> 00:28:52.760]  牧師我今天累我不來
[00:28:52.760 --> 00:28:54.760]  那你就要說疲乏的它加力量
[00:28:54.760 --> 00:28:56.760]  是不是
[00:28:56.760 --> 00:28:58.760]  你說我這個門檻
[00:28:58.760 --> 00:29:00.760]  我過不去
[00:29:00.760 --> 00:29:02.760]  軟弱的它要加力量
[00:29:02.760 --> 00:29:04.760]  所以用神的話語
[00:29:04.760 --> 00:29:06.760]  來啟動你的信心
[00:29:06.760 --> 00:29:08.760]  因為你自己的話
[00:29:08.760 --> 00:29:10.760]  總是怎麼樣
[00:29:10.760 --> 00:29:12.760]  你看你我跟你講過一八八
[00:29:12.760 --> 00:29:14.760]  跟你講過一百次
[00:29:14.760 --> 00:29:16.760]  你都不聽不打電腦
[00:29:16.760 --> 00:29:18.760]  就是不打電腦還不去做功課
[00:29:18.760 --> 00:29:20.760]  你都是在責備他
[00:29:20.760 --> 00:29:22.760]  不是嗎
[00:29:22.760 --> 00:29:24.760]  真的傷他的信心
[00:29:24.760 --> 00:29:26.760]  但是我們要用神的話語
[00:29:26.760 --> 00:29:28.760]  那講出來的
[00:29:28.760 --> 00:29:30.760]  都是讚美
[00:29:30.760 --> 00:29:32.760]  安慰鼓勵
[00:29:32.760 --> 00:29:34.760]  勸勉造就的話
[00:29:34.760 --> 00:29:36.760]  用神的話語
[00:29:36.760 --> 00:29:38.760]  來澆灌信心的
[00:29:38.760 --> 00:29:40.760]  種子
[00:29:40.760 --> 00:29:42.760]  Hallelujah
[00:29:42.760 --> 00:29:44.760]  軟弱的時候我得堅強
[00:29:44.760 --> 00:29:46.760]  貧窮的時候
[00:29:46.760 --> 00:29:48.760]  我得富足
[00:29:48.760 --> 00:29:50.760]  所以你怎麼會不堅強
[00:29:50.760 --> 00:29:52.760]  你怎麼會不富有
[00:29:52.760 --> 00:29:54.760]  你都把它說出來
[00:29:54.760 --> 00:29:56.760]  不就富有了嗎
[00:29:56.760 --> 00:29:58.760]  你不要以為說
[00:29:58.760 --> 00:30:00.760]  這假的
[00:30:00.760 --> 00:30:02.760]  話能當飯吃嗎
[00:30:02.760 --> 00:30:04.760]  真可以
[00:30:04.760 --> 00:30:06.760]  話真可以當飯吃
[00:30:06.760 --> 00:30:08.760]  那神的話更不得了
[00:30:08.760 --> 00:30:10.760]  是不是
[00:30:10.760 --> 00:30:12.760]  我們到中國去宣教的時候
[00:30:12.760 --> 00:30:14.760]  拿聖經給人家
[00:30:14.760 --> 00:30:16.760]  這不是我聽人家講到很鄉下的時候
[00:30:16.760 --> 00:30:18.760]  那個老農夫說
[00:30:18.760 --> 00:30:20.760]  莫斯拉再給我一本
[00:30:20.760 --> 00:30:22.760]  我什麼
[00:30:22.760 --> 00:30:24.760]  莫斯拉我給了你一本
[00:30:24.760 --> 00:30:26.760]  我牛生病我就
[00:30:26.760 --> 00:30:28.760]  就蓋他頭上
[00:30:28.760 --> 00:30:30.760]  雞生病我就
[00:30:30.760 --> 00:30:32.760]  蓋他
[00:30:32.760 --> 00:30:34.760]  神的話有醫治有權柄有能力
[00:30:34.760 --> 00:30:36.760]  是不是
[00:30:36.760 --> 00:30:38.760]  有一個教會
[00:30:38.760 --> 00:30:40.760]  他們有四千個座位
[00:30:40.760 --> 00:30:44.760]  是那種
[00:30:44.760 --> 00:30:46.760]  體育館型的
[00:30:46.760 --> 00:30:48.760]  折疊的有鐵架子
[00:30:48.760 --> 00:30:50.760]  可以收起來很高很高很高的
[00:30:50.760 --> 00:30:52.760]  然後呢整個教堂像一個
[00:30:52.760 --> 00:30:54.760]  體育館一樣
[00:30:54.760 --> 00:30:56.760]  那個柄都可以拆的
[00:30:56.760 --> 00:30:58.760]  都有那個鋼筋
[00:30:58.760 --> 00:31:00.760]  鐵架可以拆
[00:31:00.760 --> 00:31:02.760]  可以重組的
[00:31:02.760 --> 00:31:04.760]  後來他們買了一個新堂呢
[00:31:04.760 --> 00:31:06.760]  他就把這個教堂給了
[00:31:06.760 --> 00:31:08.760]  另外一間教會
[00:31:08.760 --> 00:31:10.760]  但是有一個約定說
[00:31:10.760 --> 00:31:12.760]  你兩年之內呢
[00:31:12.760 --> 00:31:14.760]  你要把這個體育把它拆了
[00:31:14.760 --> 00:31:16.760]  搬掉我們兩年之內
[00:31:16.760 --> 00:31:18.760]  這個地方我們還要蓋堂
[00:31:18.760 --> 00:31:20.760]  好的
[00:31:20.760 --> 00:31:22.760]  所以拿到這個教堂的人呢
[00:31:22.760 --> 00:31:24.760]  他拿到沒有
[00:31:24.760 --> 00:31:28.760]  他們還是不能用
[00:31:28.760 --> 00:31:30.760]  因為那個教堂有一些
[00:31:30.760 --> 00:31:32.760]  漏破或者是怎麼樣
[00:31:32.760 --> 00:31:34.760]  需要有一些整修
[00:31:34.760 --> 00:31:36.760]  但是不管怎麼樣
[00:31:36.760 --> 00:31:38.760]  他們拿到了教堂然後他們每次他們的弟兄姊妹
[00:31:38.760 --> 00:31:40.760]  牧師開車過去
[00:31:40.760 --> 00:31:42.760]  那是我們的堂那是我們的堂
[00:31:42.760 --> 00:31:44.760]  將來有一天我們會來
[00:31:44.760 --> 00:31:46.760]  這個堂裡面聚會
[00:31:46.760 --> 00:31:48.760]  一直要到
[00:31:48.760 --> 00:31:50.760]  他們把它拆了
[00:31:50.760 --> 00:31:52.760]  運走了再重組裝起來
[00:31:52.760 --> 00:31:54.760]  他們才真正
[00:31:54.760 --> 00:31:56.760]  開始的聚會
[00:31:56.760 --> 00:31:58.760]  你知道我意思嗎
[00:31:58.760 --> 00:32:00.760]  神給了你
[00:32:00.760 --> 00:32:02.760]  但是不是說就到了
[00:32:02.760 --> 00:32:04.760]  就拿到了
[00:32:04.760 --> 00:32:06.760]  你還要中間要進一個過程
[00:32:06.760 --> 00:32:08.760]  我跟你講
[00:32:08.760 --> 00:32:10.760]  神
[00:32:10.760 --> 00:32:12.760]  看一件事情
[00:32:12.760 --> 00:32:14.760]  他有的時候是看過程
[00:32:14.760 --> 00:32:16.760]  你知道嗎
[00:32:16.760 --> 00:32:18.760]  你認為你做失敗了
[00:32:18.760 --> 00:32:20.760]  浪子認為
[00:32:20.760 --> 00:32:22.760]  他是一個失敗不配的人
[00:32:22.760 --> 00:32:24.760]  但是神看到
[00:32:24.760 --> 00:32:26.760]  他是
[00:32:26.760 --> 00:32:28.760]  吃苦受辱的過程
