
[00:00:00.000 --> 00:00:04.140]  今天我們會開始一個新的講道系列
[00:19:28.960 --> 00:19:32.360]  我們就要進行神的道
[00:19:32.360 --> 00:19:35.200]  謹守神的命令
[00:19:35.200 --> 00:19:36.160]  不過說到這裡
[00:19:36.160 --> 00:19:42.360]  我不知道大家會不會有這樣的一個問題
[00:19:42.360 --> 00:19:44.880]  你覺得在這個異象當中
[00:19:44.880 --> 00:19:48.680]  這個審判者所做的審判
[00:19:48.680 --> 00:19:50.680]  是不是公平?
[00:19:50.680 --> 00:19:53.040]  是不是公平?
[00:19:53.040 --> 00:19:57.240]  這個穿著污穢衣服的約斯亞
[00:19:57.240 --> 00:19:58.320]  他代表什麼?
[00:19:58.320 --> 00:19:59.960]  他代表罪人
[00:19:59.960 --> 00:20:03.520]  一個應當受到懲罰的罪人
[00:20:03.520 --> 00:20:05.520]  是不是?
[00:20:05.520 --> 00:20:09.360]  不單止他被指控的是事實
[00:20:09.360 --> 00:20:13.000]  他自己也知道這是一個事實
[00:20:13.000 --> 00:20:14.960]  但是這個法官很有趣
[00:20:14.960 --> 00:20:17.240]  這個法官讓他離開
[00:20:17.240 --> 00:20:19.200]  不需要負任何責任
[00:20:19.200 --> 00:20:21.560]  不需要接受任何懲罰
[00:20:21.560 --> 00:20:23.000]  不單止這樣
[00:20:23.000 --> 00:20:27.080]  這個法官還恢復了他以前的身份
[00:20:27.080 --> 00:20:28.720]  公平嗎?
[00:20:28.720 --> 00:20:31.240]  這樣的審判也叫公平?
[00:20:31.240 --> 00:20:36.680]  神就是這個異象當中的審判者
[00:20:36.680 --> 00:20:38.000]  如果這樣的話
[00:20:38.000 --> 00:20:41.760]  我們如何將這種看似不公平的審判
[00:20:41.760 --> 00:20:46.280]  和神絕對公義的性格
[00:20:46.280 --> 00:20:47.640]  做協調?
[00:20:47.640 --> 00:20:48.840]  我們如何平衡?
[00:20:48.840 --> 00:20:51.200]  為什麼中間有這麼大的落差?
[00:20:51.200 --> 00:20:54.400]  究竟有沒有其他的解釋?
[00:20:54.400 --> 00:20:55.520]  有
[00:20:55.520 --> 00:21:00.320]  我相信解釋就在第八到第十節
[00:21:00.320 --> 00:21:03.200]  在這個異象結束的時候
[00:21:03.200 --> 00:21:05.200]  神告訴約斯亞和他的同伴
[00:21:05.200 --> 00:21:09.320]  神會在大衛家發出一個苗裔
[00:21:09.320 --> 00:21:12.160]  苗裔是什麼意思?
[00:21:12.160 --> 00:21:14.160]  在撒加利亞之前的先知
[00:21:14.160 --> 00:21:18.880]  已經用苗裔這個詞語作為比喻
[00:21:18.880 --> 00:21:22.360]  去形容將來要來的尼賽亞
[00:21:22.360 --> 00:21:25.600]  尼賽亞就是神應許他的百姓
[00:21:25.600 --> 00:21:30.160]  將來會來拯救他們的王
[00:21:30.160 --> 00:21:31.320]  請注意
[00:21:31.320 --> 00:21:35.280]  以賽亞書和耶利米書都有這樣的記載
[00:21:35.280 --> 00:21:37.320]  在以賽亞書說
[00:21:37.320 --> 00:21:40.560]  神會從耶穌的本必發一條
[00:21:40.560 --> 00:21:44.320]  從祂根生的子子必結果實
[00:21:44.320 --> 00:21:45.960]  耶穌是大衛的父親
[00:21:45.960 --> 00:21:49.200]  在大衛的族譜裡面
[00:21:49.200 --> 00:21:51.840]  會出現這樣的王
[00:21:51.840 --> 00:21:53.080]  在耶利米書說
[00:21:53.080 --> 00:21:56.560]  我要給大衛興起一個公義的苗裔
[00:21:56.560 --> 00:21:58.160]  在這個苗裔的日子
[00:21:58.160 --> 00:22:01.920]  猶大必得救
[00:22:01.920 --> 00:22:04.480]  以色列也必安然居住
[00:22:04.480 --> 00:22:11.440]  祂的名必稱為耶和華我們的義
[00:22:11.440 --> 00:22:13.560]  我想大家要很留心
[00:22:13.560 --> 00:22:15.400]  耶利米所說
[00:22:15.400 --> 00:22:23.880]  這苗裔的名必稱為耶和華我們的義
[00:22:23.880 --> 00:22:25.440]  在這裡告訴我們
[00:22:25.440 --> 00:22:28.200]  基督徒所以能夠成為母罪
[00:22:28.200 --> 00:22:30.560]  基督徒所以能夠成為公義
[00:22:30.560 --> 00:22:34.800]  不是因為神作出了一個不公平的審判
[00:22:34.800 --> 00:22:37.840]  而是因為這個苗裔
[00:22:37.840 --> 00:22:44.080]  因為祂的名字是耶和華我們的義
[00:22:44.080 --> 00:22:45.560]  那你說
[00:22:45.560 --> 00:22:47.360]  關係在哪裡?
[00:22:47.360 --> 00:22:53.160]  為什麼這個苗裔可以讓我們成為義呢?
[00:22:53.160 --> 00:22:55.280]  讓我們繼續看下去
[00:22:55.280 --> 00:22:57.280]  在第九節
[00:22:57.280 --> 00:23:01.280]  在第九節神說祂會立一塊石頭
[00:23:01.280 --> 00:23:03.360]  石頭就好像苗裔一樣
[00:23:03.360 --> 00:23:06.040]  在舊約裡面是另外一個比喻
[00:23:06.040 --> 00:23:09.600]  來代表著將來要來的彌賽亞
[00:23:09.600 --> 00:23:12.320]  在《以賽亞書》的二十八章提到這個石頭
[00:23:12.320 --> 00:23:14.040]  我想大家留意
[00:23:14.040 --> 00:23:17.120]  有關這個石頭有一個很重要的事實
[00:23:17.120 --> 00:23:19.000]  這個事實就是神這麼說的
[00:23:19.000 --> 00:23:24.480]  神說這塊石頭將由神親自雕刻
[00:23:24.480 --> 00:23:30.520]  並會在一天之內除掉地的罪孽
[00:23:30.520 --> 00:23:32.760]  神要親自雕刻
[00:23:32.760 --> 00:23:36.360]  什麼意思呢?
[00:23:36.360 --> 00:23:38.240]  我想問大家
[00:23:38.240 --> 00:23:41.200]  大家記不記得主耶穌在十字架上面
[00:23:41.200 --> 00:23:45.520]  最後一句說話說什麼呢?
[00:23:45.520 --> 00:23:48.560]  「成了」
[00:23:48.560 --> 00:23:50.480]  從來大家沒有問過
[00:23:50.480 --> 00:23:53.080]  「成了福音」
[00:23:53.080 --> 00:23:57.720]  那福音又是什麼呢?
[00:23:57.720 --> 00:24:02.280]  我想在第九節提供了一個答案
[00:24:02.280 --> 00:24:03.920]  第九節說
[00:24:03.920 --> 00:24:07.160]  神要親自雕刻這塊石頭
[00:24:07.160 --> 00:24:12.520]  並要在一天之內除掉地的罪孽
[00:24:12.520 --> 00:24:15.360]  就是這一天
[00:24:15.360 --> 00:24:18.240]  道成肉身的耶穌基督
[00:24:18.240 --> 00:24:23.520]  被冰冰吐口水在祂的臉上
[00:24:23.520 --> 00:24:28.080]  留下一個被嘲笑的痕跡
[00:24:28.080 --> 00:24:30.040]  耶穌被鞭打
[00:24:30.040 --> 00:24:34.800]  祂的皮膚留下了被撕裂的痕跡
[00:24:34.800 --> 00:24:38.800]  祂的頭被壓上一個荊棘的冠棉
[00:24:38.800 --> 00:24:43.280]  額頭上留下了荊棘的痕跡
[00:24:43.280 --> 00:24:45.880]  祂的肋旁被刺穿
[00:24:45.880 --> 00:24:49.640]  身體上留下一個被刺穿的痕跡
[00:24:49.640 --> 00:24:52.560]  最後祂被釘在十字架上
[00:24:52.560 --> 00:24:58.280]  手和腳都留下了被釘的痕跡
[00:24:58.280 --> 00:25:00.200]  我告訴大家
[00:25:00.200 --> 00:25:07.520]  所有在耶穌基督身體上的痕跡
[00:25:07.520 --> 00:25:12.040]  就是神在這塊石頭上的雕刻
[00:25:12.040 --> 00:25:13.120]  如果我們問
[00:25:13.120 --> 00:25:18.440]  在審判台前神將罪人稱為「義人」
[00:25:18.440 --> 00:25:19.440]  是公平嗎?
[00:25:19.440 --> 00:25:20.640]  我告訴大家
[00:25:20.640 --> 00:25:22.160]  感謝神的恩典
[00:25:22.160 --> 00:25:23.440]  因為我們被赦免
[00:25:23.440 --> 00:25:28.720]  不是因為神做了一個不公義的審判
[00:25:28.720 --> 00:25:30.080]  我們被赦免
[00:25:30.080 --> 00:25:32.480]  我們能夠成為神的義女
[00:25:32.480 --> 00:25:35.600]  是因為神曾經成為人的樣式
[00:25:35.600 --> 00:25:39.120]  走在地上為我們承擔了罪的刑罰
[00:25:39.120 --> 00:25:41.440]  這是神的恩典
[00:25:41.440 --> 00:25:45.000]  是我們沒有一個人能夠配得起的
[00:25:45.000 --> 00:25:49.400]  讓這份恩典一直存留在我們心中
[00:25:49.400 --> 00:25:52.760]  以致我們每天行事為人
[00:25:52.760 --> 00:25:56.040]  能夠配得起這份恩典
[00:25:56.040 --> 00:25:57.960]  讓我們在世的生活
[00:25:57.960 --> 00:26:01.280]  能夠見證我們的天父上帝
[00:26:01.280 --> 00:26:04.920]  因為我們得著從祂而來
[00:26:04.920 --> 00:26:06.960]  我們是不配
[00:26:06.960 --> 00:26:09.240]  但是祂有寶貴的恩典
[00:26:09.240 --> 00:26:12.040]  請我們一同低頭祈禱
[00:26:12.040 --> 00:26:13.520]  耶穌基督
[00:26:13.520 --> 00:26:14.800]  我們來到祢面前的時候
[00:26:14.800 --> 00:26:16.440]  我們感到自己的不配
[00:26:16.440 --> 00:26:17.920]  感到自己的有限
[00:26:17.920 --> 00:26:20.680]  感到自己的污穢
[00:26:20.680 --> 00:26:21.480]  大神啊
[00:26:21.480 --> 00:26:24.680]  祢卻是為我們的緣故
[00:26:24.680 --> 00:26:28.520]  承擔我們應份的懲罰
[00:26:28.520 --> 00:26:32.280]  以致我們能夠在祢的面前
[00:26:32.280 --> 00:26:34.560]  能夠成為祢的義女
[00:26:34.560 --> 00:26:36.400]  再一次向祢感恩
[00:26:36.400 --> 00:26:37.880]  求祢幫助我們
[00:26:37.880 --> 00:26:40.320]  讓這份恩與情
[00:26:40.320 --> 00:26:43.200]  深深刻在我們的生命上
[00:26:43.200 --> 00:26:46.040]  以致我們走在人生路上
[00:26:46.040 --> 00:26:47.400]  行事為人
[00:26:47.400 --> 00:26:49.960]  能夠與蒙召的恩相稱
[00:26:49.960 --> 00:26:51.480]  我們再一次向祢感恩
[00:26:51.480 --> 00:26:52.120]  多謝
[00:26:52.120 --> 00:26:52.640]  祈禱
[00:26:52.640 --> 00:26:54.080]  奉主名求
[00:26:54.080 --> 00:26:54.880]  阿門
