
[00:00:00.000 --> 00:00:06.000]  各位主內地兄姊妹平安,各位朋友平安
[00:23:35.000 --> 00:23:38.000]  耶和華神在彌波山
[00:23:38.000 --> 00:23:40.000]  在摩西死後
[00:23:40.000 --> 00:23:44.000]  特別鄭重的對約書額說
[00:23:44.000 --> 00:23:48.000]  要起來和眾百姓過著約旦河
[00:23:48.000 --> 00:23:51.000]  往我所有賜給你們的地去
[00:23:51.000 --> 00:23:54.000]  這是上帝向約書額
[00:23:54.000 --> 00:24:00.000]  也都是向以色列人重新的應許
[00:24:00.000 --> 00:24:07.000]  為了使到約書額更加的剛強
[00:24:07.000 --> 00:24:11.000]  神進一步清楚的對祂說
[00:24:11.000 --> 00:24:14.000]  你當剛強壯膽
[00:24:14.000 --> 00:24:16.000]  我怎讓與摩西同在
[00:24:16.000 --> 00:24:18.000]  也都照樣與你同在
[00:24:18.000 --> 00:24:20.000]  這就是神在彌波山
[00:24:20.000 --> 00:24:26.000]  向約書額所許下的新的承諾
[00:24:26.000 --> 00:24:27.000]  同樣的
[00:24:27.000 --> 00:24:31.000]  面對滔滔滾滾的約旦河水
[00:24:31.000 --> 00:24:35.000]  或者堅固不摧的耶利哥城
[00:24:35.000 --> 00:24:39.000]  以及那些不是很友善的異族盲幫
[00:24:39.000 --> 00:24:41.000]  過河之後的以色列人
[00:24:41.000 --> 00:24:44.000]  並不是全部一帆風順
[00:24:44.000 --> 00:24:47.000]  而是處處遇到挑戰
[00:24:47.000 --> 00:24:50.000]  困難重重的一個景況
[00:24:50.000 --> 00:24:52.000]  面對這個困難和挑戰
[00:24:52.000 --> 00:24:55.000]  約書額也都向約和華臣
[00:24:55.000 --> 00:25:00.000]  作出一個相應的承諾
[00:25:00.000 --> 00:25:01.000]  這個就是
[00:25:01.000 --> 00:25:03.000]  無論景況如何
[00:25:03.000 --> 00:25:05.000]  是順是逆
[00:25:05.000 --> 00:25:06.000]  約書額說
[00:25:06.000 --> 00:25:09.000]  主我和我的家
[00:25:09.000 --> 00:25:12.000]  我們必侍奉耶和華
[00:25:12.000 --> 00:25:16.000]  這就是今天經文的最後一段
[00:25:16.000 --> 00:25:18.000]  到了彌波山
[00:25:18.000 --> 00:25:22.000]  約書額和他帶領的信仰群體
[00:25:22.000 --> 00:25:24.000]  帶著上帝的應許
[00:25:24.000 --> 00:25:28.000]  一個renewed的承諾
[00:25:28.000 --> 00:25:33.000]  以及彼此作出的承諾
[00:25:33.000 --> 00:25:34.000]  繼續前行
[00:25:34.000 --> 00:25:37.000]  過河攻城平亂
[00:25:37.000 --> 00:25:41.000]  以及應許之地安頓下來
[00:25:41.000 --> 00:25:43.000]  成家安族
[00:25:43.000 --> 00:25:47.000]  到最後是建城建殿立國
[00:25:47.000 --> 00:25:49.000]  當然這個是
[00:25:49.000 --> 00:25:52.000]  以色列人歷史裡面的新篇章
[00:25:52.000 --> 00:25:55.000]  是另一段的新歷史
[00:25:55.000 --> 00:25:59.000]  最後我想和大家講講
[00:25:59.000 --> 00:26:02.000]  我們都來到彌波山
[00:26:02.000 --> 00:26:04.000]  按照教會的年曆
[00:26:04.000 --> 00:26:08.000]  我今天就不講年輕的雅各
[00:26:08.000 --> 00:26:13.000]  為什麼高牧師叫我
[00:26:13.000 --> 00:26:17.000]  安排我再一年講一次
[00:26:17.000 --> 00:26:18.000]  講到的時候
[00:26:18.000 --> 00:26:20.000]  我一向都聽話的
[00:26:20.000 --> 00:26:22.000]  都用教會年曆
[00:26:22.000 --> 00:26:28.000]  作為一個讀經和主題的對象
[00:26:28.000 --> 00:26:30.000]  但是這次我就是
[00:26:30.000 --> 00:26:33.000]  好像擺脫不了摩西
[00:26:33.000 --> 00:26:36.000]  或者在彌波山的承諾
[00:26:36.000 --> 00:26:40.000]  這樣的訊息
[00:26:40.000 --> 00:26:42.000]  最主要是
[00:26:42.000 --> 00:26:45.000]  這個彌波山的景象
[00:26:45.000 --> 00:26:48.000]  時時在我的腦海之中迴盪
[00:26:48.000 --> 00:26:50.000]  思前想後
[00:26:50.000 --> 00:26:53.000]  又後悔以前的過錯
[00:26:53.000 --> 00:26:55.000]  好像摩西那樣
[00:26:55.000 --> 00:26:57.000]  有不信的經驗
[00:26:57.000 --> 00:27:00.000]  又恐時不我語
[00:27:00.000 --> 00:27:03.000]  到何之日將至
[00:27:03.000 --> 00:27:05.000]  難以彌補一生的遺憾
[00:27:05.000 --> 00:27:07.000]  我想在座的人
[00:27:07.000 --> 00:27:11.000]  也可能有些需要這個訊息
[00:27:11.000 --> 00:27:14.000]  因為我們越走越近
[00:27:14.000 --> 00:27:18.000]  越走越接近彌波山的山界
[00:27:18.000 --> 00:27:20.000]  是回顧人生
[00:27:20.000 --> 00:27:22.000]  檢討生命的時候
[00:27:22.000 --> 00:27:25.000]  首先是與耶和華相會
[00:27:25.000 --> 00:27:29.000]  相交,重新得著祂的應許和承諾
[00:27:29.000 --> 00:27:35.000]  再進一步求在這個人生旅途之最末段
[00:27:35.000 --> 00:27:37.000]  與主同行
[00:27:37.000 --> 00:27:40.000]  然而我今天又要講約瑟雅
[00:27:40.000 --> 00:27:43.000]  因為她代表著我們信仰群體的
[00:27:43.000 --> 00:27:46.000]  第二代和年輕的一代
[00:27:46.000 --> 00:27:48.000]  我要提醒他們
[00:27:48.000 --> 00:27:50.000]  他們也會經過彌波山
[00:27:50.000 --> 00:27:52.000]  在這個山上
[00:27:52.000 --> 00:27:56.000]  應該重燃對上帝的愛火和信心
[00:27:56.000 --> 00:27:59.000]  要得到上帝重新的承諾
[00:27:59.000 --> 00:28:01.000]  和鼓勵
[00:28:01.000 --> 00:28:03.000]  你當剛強壯膽
[00:28:03.000 --> 00:28:05.000]  然後才上路
[00:28:05.000 --> 00:28:07.000]  在這裡
[00:28:07.000 --> 00:28:09.000]  你和約瑟雅一樣
[00:28:09.000 --> 00:28:12.000]  應當作出向神的承諾
[00:28:12.000 --> 00:28:14.000]  就是至於我
[00:28:14.000 --> 00:28:16.000]  和我的一家
[00:28:16.000 --> 00:28:19.000]  都必侍奉耶和華
[00:28:19.000 --> 00:28:21.000]  我們活著一生
[00:28:21.000 --> 00:28:25.000]  在旅途上也會遇到我們的彌波山
[00:28:25.000 --> 00:28:28.000]  他提醒我們人生需要上帝作主
[00:28:28.000 --> 00:28:31.000]  人生需要上帝同行
[00:28:31.000 --> 00:28:33.000]  只能無憾
[00:28:33.000 --> 00:28:35.000]  只能看到應許
[00:28:35.000 --> 00:28:37.000]  只能因言上路
[00:28:37.000 --> 00:28:39.000]  只能偽言道賀
[00:28:39.000 --> 00:28:43.000]  生命的充實和豐足的意義
[00:28:43.000 --> 00:28:46.000]  在彌波山的反省裡面
[00:28:46.000 --> 00:28:48.000]  可以窺探到一二
[00:28:48.000 --> 00:28:53.000]  最後我要用一首短詩
[00:28:53.000 --> 00:28:57.000]  和大家作為今天講到的結束
[00:28:57.000 --> 00:29:03.000]  積比高崗 我心其王
[00:29:03.000 --> 00:29:07.000]  薄水堅誠 切路左斜長
[00:29:07.000 --> 00:29:10.000]  彌波遠照 我心其傷
[00:29:10.000 --> 00:29:14.000]  應許美地 可望不可積
[00:29:14.000 --> 00:29:17.000]  下比高崗 我心其寬
[00:29:17.000 --> 00:29:21.000]  水昏城塔 護我抵家鄉
[00:29:21.000 --> 00:29:26.000]  彌波山是彌波山 人生節累
[00:29:26.000 --> 00:29:30.000]  上帝之帳篷是伴我在人間
[00:29:30.000 --> 00:29:36.000]  有些人對抄古詩的方法不太認識
[00:29:36.000 --> 00:29:39.000]  有些人說裡面有幾個字
[00:29:39.000 --> 00:29:40.000]  我都不懂
[00:29:40.000 --> 00:29:43.000]  我用白話試試翻出來
[00:29:43.000 --> 00:29:48.000]  來到了高山之上 我的心滿是惶恐
[00:29:48.000 --> 00:29:52.000]  前路險阻 是空空的約旦河水
[00:29:52.000 --> 00:29:56.000]  和堅固不墮的耶利哥城
[00:29:56.000 --> 00:30:00.000]  在彌波山巔遠望 我的心帶著憂傷
[00:30:00.000 --> 00:30:03.000]  上帝所應許的美麗地方
[00:30:03.000 --> 00:30:06.000]  我只能夠遠望
[00:30:06.000 --> 00:30:11.000]  卻不能夠在置身其間親自抵達
[00:30:11.000 --> 00:30:16.000]  從山上下來 我的心滿是歡暢
[00:30:16.000 --> 00:30:20.000]  河水分開城牆崩塌
[00:30:20.000 --> 00:30:24.000]  上帝帶領我到達迦南的家鄉
[00:30:24.000 --> 00:30:29.000]  彌波山啊彌波山 人生旅途上的驛站
[00:30:29.000 --> 00:30:34.000]  上帝的帳篷在人間之內
[00:30:34.000 --> 00:30:38.000]  奈你永遠與我相伴隨
[00:30:38.000 --> 00:30:42.000]  這是鄧瑞強博士跟我們在啟示錄裡
[00:30:42.000 --> 00:30:44.000]  講過的一句說話
[00:30:44.000 --> 00:30:48.000]  上帝神之帳篷在人間
[00:30:48.000 --> 00:30:54.000]  我就在這裡把這個信用給鄧博士
[00:30:54.000 --> 00:30:58.000]  我知道翻譯很辛苦
[00:30:58.000 --> 00:31:03.000]  翻譯這些 特別是要將英文這段
[00:31:03.000 --> 00:31:05.000]  這首詩的翻譯
[00:31:05.000 --> 00:31:07.000]  其實我都做了一個翻譯
[00:31:07.000 --> 00:31:11.000]  不過我希望我們用蔡先生的翻譯
[00:31:11.000 --> 00:31:14.000]  今天跟大家 多謝大家
