
[00:00:00.000 --> 00:00:04.000]  如果你今晚拿到一本新的《聖經》
[00:21:52.000 --> 00:21:54.000]  他的information
[00:21:54.000 --> 00:21:55.000]  他的資訊
[00:21:55.000 --> 00:21:58.000]  他的資料是聰明到不得了
[00:21:58.000 --> 00:22:01.000]  但是他還是驕傲地
[00:22:01.000 --> 00:22:04.000]  不能夠接受耶穌基督
[00:22:04.000 --> 00:22:09.000]  不能夠俯伏在萬王之王萬主之主之前
[00:22:09.000 --> 00:22:11.000]  當然
[00:22:11.000 --> 00:22:14.000]  人會變是因為這個世界上
[00:22:14.000 --> 00:22:16.000]  有一位迷惑人
[00:22:16.000 --> 00:22:18.000]  他是有本領
[00:22:18.000 --> 00:22:20.000]  來到連臣的百姓
[00:22:20.000 --> 00:22:25.000]  都想迷惑的
[00:22:25.000 --> 00:22:28.000]  另外一樣我們可以觀察的就是
[00:22:28.000 --> 00:22:32.000]  當這個道德上有淫亂的時候
[00:22:32.000 --> 00:22:35.000]  在這個信仰的觀念上
[00:22:35.000 --> 00:22:39.000]  亦都往往難以持守純正
[00:22:39.000 --> 00:22:42.000]  到底是雞先還是雞蛋先呢?
[00:22:42.000 --> 00:22:43.000]  是你信仰出了問題
[00:22:43.000 --> 00:22:45.000]  神觀出了問題
[00:22:45.000 --> 00:22:47.000]  基督論出了問題
[00:22:47.000 --> 00:22:51.000]  以致這個道德生活都出問題
[00:22:51.000 --> 00:22:53.000]  還是人因為自己
[00:22:53.000 --> 00:22:56.000]  被這個道德
[00:22:56.000 --> 00:22:57.000]  失腳
[00:22:57.000 --> 00:23:00.000]  來到捆綁住
[00:23:00.000 --> 00:23:02.000]  自慚凝畏
[00:23:02.000 --> 00:23:04.000]  然後在這個罪裡面
[00:23:04.000 --> 00:23:06.000]  從中作樂
[00:23:06.000 --> 00:23:09.000]  於是就要扭轉神的話語
[00:23:09.000 --> 00:23:11.000]  扭轉聖經明明的教訓
[00:23:11.000 --> 00:23:16.000]  來符合自己的歪曲了的行為
[00:23:16.000 --> 00:23:21.000]  到底是神學上出了差池
[00:23:21.000 --> 00:23:25.000]  然後才在行為上出問題
[00:23:25.000 --> 00:23:27.000]  還是在行為上墮落了
[00:23:27.000 --> 00:23:31.000]  以致在這個信仰上出問題
[00:23:31.000 --> 00:23:32.000]  我覺得這些事情
[00:23:32.000 --> 00:23:36.000]  是值得我們時常去留意
[00:23:36.000 --> 00:23:41.000]  去反省的
[00:23:41.000 --> 00:23:45.000]  聖經是頗多的說話
[00:23:45.000 --> 00:23:47.000]  是提醒神的百姓
[00:23:47.000 --> 00:23:49.000]  不要貪婪
[00:23:49.000 --> 00:23:51.000]  因為貪婪就是拜偶像
[00:23:51.000 --> 00:23:53.000]  不要被錢財迷惑
[00:23:53.000 --> 00:23:56.000]  聖經時常提醒我們
[00:23:56.000 --> 00:23:59.000]  要逃避少年的私慾
[00:23:59.000 --> 00:24:01.000]  連眼目的情慾
[00:24:01.000 --> 00:24:04.000]  都要及早的來逃避
[00:24:04.000 --> 00:24:07.000]  聖經是要求我們
[00:24:07.000 --> 00:24:11.000]  能夠過一個清廉的生活
[00:24:11.000 --> 00:24:13.000]  聖經不會仇富
[00:24:13.000 --> 00:24:16.000]  不過聖經一定是仇貪
[00:24:16.000 --> 00:24:19.000]  請你記住這句話
[00:24:19.000 --> 00:24:21.000]  你的富
[00:24:21.000 --> 00:24:26.000]  如果令到你受錢財的迷惑
[00:24:26.000 --> 00:24:29.000]  這個富是你的奏助
[00:24:29.000 --> 00:24:30.000]  你的富
[00:24:30.000 --> 00:24:33.000]  如果令到你能夠更加感恩
[00:24:33.000 --> 00:24:35.000]  有愛心地去服侍
[00:24:35.000 --> 00:24:36.000]  去祝福別人
[00:24:36.000 --> 00:24:40.000]  成為上主所使用的一個好的管家
[00:24:40.000 --> 00:24:43.000]  這個富是神的恩典
[00:24:43.000 --> 00:24:44.000]  我喜歡聖經的一句話
[00:24:44.000 --> 00:24:48.000]  神使人富足並不加上仇富
[00:24:48.000 --> 00:24:50.000]  但聖經亦有一句說話
[00:24:50.000 --> 00:24:53.000]  貪財是萬惡之根
[00:24:53.000 --> 00:24:55.000]  有許多人因為貪戀錢財
[00:24:55.000 --> 00:24:59.000]  就用許多的仇富將自己刺透了
[00:24:59.000 --> 00:25:05.000]  聖經是這樣清楚地告誡我們
[00:25:05.000 --> 00:25:09.000]  我忽然想到幾個英文字
[00:25:09.000 --> 00:25:13.000]  原來我們是經常受這個夾攻
[00:25:13.000 --> 00:25:16.000]  就是外面有Satan
[00:25:16.000 --> 00:25:19.000]  裡面有Sex的敗壞
[00:25:19.000 --> 00:25:22.000]  我不是說Sex本身是錯
[00:25:22.000 --> 00:25:26.000]  而是Satan加上一個錯了的Sex的傾向
[00:25:26.000 --> 00:25:28.000]  我們外面有他的誘惑
[00:25:28.000 --> 00:25:30.000]  裡面有自己的敗壞
[00:25:30.000 --> 00:25:35.000]  我們很危險
[00:25:35.000 --> 00:25:38.000]  外面有Devil
[00:25:38.000 --> 00:25:42.000]  裡面有貪愛這個Dollar
[00:25:42.000 --> 00:25:44.000]  所以Satan and Sex
[00:25:44.000 --> 00:25:46.000]  Devil and Dollar
[00:25:46.000 --> 00:25:49.000]  我們就是內外夾攻
[00:25:49.000 --> 00:25:53.000]  就會被他 Seduce and Destroy
[00:25:53.000 --> 00:25:58.000]  你見到原來這個S and D
[00:25:58.000 --> 00:26:02.000]  是可以幫我們記得一些很重要的觀念
[00:26:02.000 --> 00:26:05.000]  外面有迷惑的
[00:26:05.000 --> 00:26:08.000]  裡面有隻內鬼
[00:26:08.000 --> 00:26:10.000]  如果我們不靠聖靈治死他
[00:26:10.000 --> 00:26:16.000]  我們就會在這一切的事上墮落
[00:26:16.000 --> 00:26:18.000]  說到今天
[00:26:18.000 --> 00:26:22.000]  到底我們應該怎樣面對異端邪說
[00:26:22.000 --> 00:26:26.000]  怎樣面對這些假教師假先知
[00:26:26.000 --> 00:26:29.000]  請問怎樣做好
[00:26:29.000 --> 00:26:32.000]  可能有些人就說不如開班
[00:26:32.000 --> 00:26:37.000]  我們開班專門研究這個異端
[00:26:37.000 --> 00:26:40.000]  我一想到這裡就頭痛
[00:26:40.000 --> 00:26:43.000]  我們可以研究多少個異端
[00:26:43.000 --> 00:26:45.000]  層出不窮
[00:26:45.000 --> 00:26:48.000]  我們是不是無知
[00:26:48.000 --> 00:26:50.000]  在這個兩難之間
[00:26:50.000 --> 00:26:52.000]  大家想一想應該怎樣做
[00:26:52.000 --> 00:26:54.000]  做一個神的兒女
[00:26:54.000 --> 00:26:57.000]  是不是同時間要成為一個異端專家
[00:26:57.000 --> 00:26:59.000]  還是我們要大家一起
[00:26:59.000 --> 00:27:02.000]  基督教豐盛生命同一個純正的群體
[00:27:02.000 --> 00:27:05.000]  所以我們見到有異端出現
[00:27:05.000 --> 00:27:09.000]  我們就聯合登報聯署譴責
[00:27:09.000 --> 00:27:11.000]  怎樣做好
[00:27:11.000 --> 00:27:14.000]  呼籲教會的人
[00:27:14.000 --> 00:27:19.000]  來起來來指責這些異端邪說
[00:27:19.000 --> 00:27:22.000]  然後帶他們出去遊街示眾
[00:27:22.000 --> 00:27:25.000]  叫人家見到他們在那裡擺街站
[00:27:25.000 --> 00:27:29.000]  就懂得遠遠的避開他
[00:27:29.000 --> 00:27:33.000]  或者甚至是利用政府的力量
[00:27:33.000 --> 00:27:37.000]  來清剿這些異端邪說的人士
[00:27:37.000 --> 00:27:40.000]  怎樣做好各位
[00:27:40.000 --> 00:27:43.000]  我想值得我們反省的事
[00:27:43.000 --> 00:27:46.000]  最近我是拒絕了
[00:27:46.000 --> 00:27:49.000]  參加一項譴責
[00:27:49.000 --> 00:27:53.000]  某一個異端教派的登報聯署
[00:27:53.000 --> 00:27:57.000]  不是因為我不捨得那些錢
[00:27:57.000 --> 00:28:02.000]  出一千元登個聲明有多難
[00:28:02.000 --> 00:28:05.000]  但是我想不通
[00:28:05.000 --> 00:28:07.000]  因為他身輕
[00:28:07.000 --> 00:28:09.000]  因為他來勢洶洶
[00:28:09.000 --> 00:28:11.000]  所以我就要登報
[00:28:11.000 --> 00:28:15.000]  來告訴社會人士不要掉進去
[00:28:15.000 --> 00:28:18.000]  但是對於那些已經是老樹盤根
[00:28:18.000 --> 00:28:20.000]  甚至成為社會一部分
[00:28:20.000 --> 00:28:25.000]  甚至有大學甚至是性惡那方面的貢獻
[00:28:25.000 --> 00:28:27.000]  是在音樂界非常出色的
[00:28:27.000 --> 00:28:30.000]  都是一個異端邪說
[00:28:30.000 --> 00:28:32.000]  你就不可以說話
[00:28:32.000 --> 00:28:33.000]  也不會說話
[00:28:33.000 --> 00:28:38.000]  如果你登一個你要登多少個呢
[00:28:38.000 --> 00:28:40.000]  另外我想一個問題就是說
[00:28:40.000 --> 00:28:44.000]  其實教外的人
[00:28:44.000 --> 00:28:48.000]  他有能力去分辨對錯嗎
[00:28:48.000 --> 00:28:51.000]  或者更加
[00:28:51.000 --> 00:28:52.000]  他們理嗎
[00:28:52.000 --> 00:28:54.000]  他們care嗎
[00:28:54.000 --> 00:28:57.000]  他覺得都是你自己
[00:28:57.000 --> 00:28:58.000]  你裡面吵架
[00:28:58.000 --> 00:28:59.000]  你走出來吵
[00:28:59.000 --> 00:29:01.000]  吵了又怎樣呢
[00:29:01.000 --> 00:29:02.000]  或者我想得不對
[00:29:02.000 --> 00:29:05.000]  不過我是這樣想過
[00:29:05.000 --> 00:29:07.000]  接著我就說
[00:29:07.000 --> 00:29:09.000]  不如不好了
[00:29:09.000 --> 00:29:13.000]  我在我豐盛生命堂的家裡面
[00:29:13.000 --> 00:29:16.000]  我講清楚給我的弟兄姊妹聽
[00:29:16.000 --> 00:29:18.000]  什麼是正確的信仰
[00:29:18.000 --> 00:29:20.000]  認清楚哪些人
[00:29:20.000 --> 00:29:24.000]  是你可以交往
[00:29:24.000 --> 00:29:26.000]  是可以交心的人
[00:29:26.000 --> 00:29:32.000]  然後你能夠一看到那些異端邪說
[00:29:32.000 --> 00:29:33.000]  風吹草動
[00:29:33.000 --> 00:29:37.000]  你就馬上避之則吉
[00:29:37.000 --> 00:29:40.000]  甚至你有能力反過來
[00:29:40.000 --> 00:29:41.000]  用你的智慧
[00:29:41.000 --> 00:29:42.000]  用你的愛心
[00:29:42.000 --> 00:29:43.000]  用你的真理
[00:29:43.000 --> 00:29:46.000]  用你聖靈的能力
[00:29:46.000 --> 00:29:49.000]  來帶他出來
[00:29:49.000 --> 00:29:50.000]  說實話
[00:29:50.000 --> 00:29:53.000]  我不知道有沒有在這裡講過
[00:29:53.000 --> 00:29:55.000]  在這個家裡面
[00:29:55.000 --> 00:29:57.000]  在這個hall裡面
[00:29:57.000 --> 00:30:00.000]  如果有一些很陌生的人
[00:30:00.000 --> 00:30:05.000]  或者對你忽然間非常熱情
[00:30:05.000 --> 00:30:09.000]  邀請你去參加某一些信仰的研討
[00:30:09.000 --> 00:30:12.000]  請你記得帶我去
[00:30:12.000 --> 00:30:15.000]  或者帶你的驅魔去
[00:30:15.000 --> 00:30:18.000]  請你不要自己去
[00:30:18.000 --> 00:30:21.000]  因為有些人是這樣出去
[00:30:21.000 --> 00:30:23.000]  而出事了
[00:30:23.000 --> 00:30:25.000]  我們這裡是打開門的
[00:30:25.000 --> 00:30:28.000]  什麼人都可以進來
[00:30:28.000 --> 00:30:31.000]  但是我們實在是需要有
[00:30:31.000 --> 00:30:35.000]  儲備我們的那種智慧
[00:30:35.000 --> 00:30:38.000]  另外一個智慧我告訴你
[00:30:38.000 --> 00:30:40.000]  如果有人帶你去查經
[00:30:40.000 --> 00:30:42.000]  很熱心關心你
[00:30:42.000 --> 00:30:45.000]  然後唱衰別人
[00:30:45.000 --> 00:30:48.000]  包括唱衰我
[00:30:48.000 --> 00:30:51.000]  尤其是唱衰我
[00:30:51.000 --> 00:30:52.000]  說笑而已
[00:30:52.000 --> 00:30:56.000]  總之不是真的帶領你去敬畏基督
[00:30:56.000 --> 00:30:58.000]  是彼此相愛
[00:30:58.000 --> 00:31:00.000]  不是帶領你直接去傳福音
[00:31:00.000 --> 00:31:03.000]  給其他未曾蒙恩典的人
[00:31:03.000 --> 00:31:05.000]  不是帶領你傳授謙卑的心
[00:31:05.000 --> 00:31:06.000]  彼此認罪
[00:31:06.000 --> 00:31:08.000]  互相的代求
[00:31:08.000 --> 00:31:10.000]  直接的用愛心說誠實話
[00:31:10.000 --> 00:31:15.000]  而是帶領你進入他的小圈子的核心
[00:31:15.000 --> 00:31:18.000]  請你不要跟著他
[00:31:18.000 --> 00:31:22.000]  當然更加請你不要搞出這樣的核心
[00:31:22.000 --> 00:31:26.000]  而我相信主恩待我們
[00:31:26.000 --> 00:31:30.000]  是可以有智慧在這個世代
[00:31:30.000 --> 00:31:32.000]  持守信仰
[00:31:32.000 --> 00:31:35.000]  如果我沒有看錯彼得所說
[00:31:35.000 --> 00:31:38.000]  我見不到他呼籲教會說
[00:31:38.000 --> 00:31:40.000]  要怎樣砌低這些人
[00:31:40.000 --> 00:31:42.000]  在古代就說有假先知
[00:31:42.000 --> 00:31:44.000]  你用石頭扔死他
[00:31:44.000 --> 00:31:46.000]  但是到了基督的時代
[00:31:46.000 --> 00:31:49.000]  彼得他們沒有這樣做
[00:31:49.000 --> 00:31:52.000]  沒有開大會清算他們
[00:31:52.000 --> 00:31:55.000]  不過彼得是很清晰的
[00:31:55.000 --> 00:31:57.000]  作為目者他有責任
[00:31:57.000 --> 00:31:59.000]  將這些異端邪說的面貌
[00:31:59.000 --> 00:32:01.000]  清楚的繪畫出來
[00:32:01.000 --> 00:32:04.000]  亦都是用他仕途的權威
[00:32:04.000 --> 00:32:07.000]  宣告了他們的一個結局
[00:32:07.000 --> 00:32:10.000]  我想今天我們作為教會的同工
[00:32:10.000 --> 00:32:11.000]  作為教會的領袖
[00:32:11.000 --> 00:32:13.000]  我們都需要眼睛雪亮的
[00:32:13.000 --> 00:32:17.000]  來看出哪些人有一些這樣的特徵
[00:32:17.000 --> 00:32:19.000]  然後就警告群揚
[00:32:19.000 --> 00:32:24.000]  來去遠避他們
[00:32:24.000 --> 00:32:26.000]  另一方面
[00:32:26.000 --> 00:32:29.000]  亦都是最後一方面
[00:32:29.000 --> 00:32:31.000]  我看見彼得他示範了一件事
[00:32:31.000 --> 00:32:33.000]  是今天我們所缺乏的
[00:32:33.000 --> 00:32:35.000]  一樣是甚麼呢
[00:32:35.000 --> 00:32:38.000]  敵我分明
[00:32:38.000 --> 00:32:41.000]  立場堅定
[00:32:41.000 --> 00:32:43.000]  這些事今天是
[00:32:43.000 --> 00:32:47.000]  politically absolutely incorrect
[00:32:47.000 --> 00:32:49.000]  但我想告訴你
[00:32:49.000 --> 00:32:51.000]  美國的political correctness
[00:32:51.000 --> 00:32:54.000]  是最incorrect的事
[00:32:54.000 --> 00:32:57.000]  有時是很可怕的
[00:32:57.000 --> 00:33:00.000]  裏面混合了一些很好的理想
[00:33:00.000 --> 00:33:02.000]  譬如equality
[00:33:02.000 --> 00:33:07.000]  但同時間混雜了很多很毒的東西
[00:33:07.000 --> 00:33:09.000]  去到一個地步
[00:33:09.000 --> 00:33:14.000]  你不能夠分辨是非
[00:33:14.000 --> 00:33:17.000]  彼得有道德勇氣
[00:33:17.000 --> 00:33:19.000]  夠膽清清楚楚說
[00:33:19.000 --> 00:33:21.000]  這些人是會受審判的
[00:33:21.000 --> 00:33:24.000]  他即是說上主仍然活著
[00:33:24.000 --> 00:33:26.000]  正義仍然存在
[00:33:26.000 --> 00:33:28.000]  光明仍然存在
[00:33:28.000 --> 00:33:30.000]  聖潔仍然存在
[00:33:30.000 --> 00:33:32.000]  真正的愛仍然存在
[00:33:32.000 --> 00:33:35.000]  他仍然等待人悔改
[00:33:35.000 --> 00:33:37.000]  但是人若不悔改
[00:33:37.000 --> 00:33:42.000]  必定會有嚴厲的結果
[00:33:42.000 --> 00:33:45.000]  你如果讀彼得後書二章
[00:33:45.000 --> 00:33:49.000]  你發覺彼得沒有點名
[00:33:49.000 --> 00:33:52.000]  如果他點名可能今天會有律師告他
[00:33:52.000 --> 00:33:55.000]  誹謗
[00:33:55.000 --> 00:33:57.000]  在這個年代
[00:33:57.000 --> 00:34:01.000]  大愛蓋過道德的判斷
[00:34:01.000 --> 00:34:06.000]  包容吞噬了善惡利弊的分別
[00:34:06.000 --> 00:34:08.000]  人已經不敢
[00:34:08.000 --> 00:34:13.000]  亦不想像彼得後書那樣說話
[00:34:13.000 --> 00:34:17.000]  我不是說我們要經常唸這些經文
[00:34:17.000 --> 00:34:20.000]  然後拿出來打人、罵人
[00:34:20.000 --> 00:34:23.000]  但是我是說我們心理裏面
[00:34:23.000 --> 00:34:25.000]  我們的思想系統裏面
[00:34:25.000 --> 00:34:29.000]  我們不能夠失去彼得後書二章裏面
[00:34:29.000 --> 00:34:31.000]  那種善惡分別
[00:34:31.000 --> 00:34:32.000]  正邪分別
[00:34:32.000 --> 00:34:34.000]  真假教師的分別
[00:34:34.000 --> 00:34:39.000]  上主喜悅以及上主厭惡的那一種分別
[00:34:39.000 --> 00:34:40.000]  如果我們都沒有
[00:34:40.000 --> 00:34:45.000]  我們有什麼呢各位
[00:34:45.000 --> 00:34:47.000]  負面的譴責
[00:34:47.000 --> 00:34:51.000]  其實有正面教育的作用
[00:34:51.000 --> 00:34:56.000]  按照著公義、聖潔、慈愛
[00:34:56.000 --> 00:34:58.000]  大而可畏的神
[00:34:58.000 --> 00:35:01.000]  仍然在掌權
[00:35:01.000 --> 00:35:05.000]  我看彼得是一個敬畏他的人
[00:35:05.000 --> 00:35:07.000]  我希望主都憐憫我
[00:35:07.000 --> 00:35:09.000]  以及我所愛的弟兄姊妹
[00:35:09.000 --> 00:35:11.000]  都是能夠成為一個
[00:35:11.000 --> 00:35:14.000]  一生敬畏上主
[00:35:14.000 --> 00:35:19.000]  在人面前無所懼怕的人
[00:35:19.000 --> 00:35:20.000]  可以多麼謙柔
[00:35:20.000 --> 00:35:23.000]  願主幫助我們更加謙柔
[00:35:23.000 --> 00:35:26.000]  但是在道德是非立場上
[00:35:26.000 --> 00:35:34.000]  願主給我們有猶大師子的勇氣
[00:35:34.000 --> 00:35:36.000]  不過說實話
[00:35:36.000 --> 00:35:40.000]  其實我們都不用說別人
[00:35:40.000 --> 00:35:44.000]  最重要就是剛才分析這些
[00:35:44.000 --> 00:35:46.000]  假先知、假教師
[00:35:46.000 --> 00:35:49.000]  他們的思想行為
[00:35:49.000 --> 00:35:58.000]  其實全部都是我們自己要警醒對付、逃避的人
[00:35:58.000 --> 00:36:02.000]  主啊,求祢對付我
[00:36:02.000 --> 00:36:05.000]  求祢保守我
[00:36:05.000 --> 00:36:08.000]  我就不需要懼怕
[00:36:08.000 --> 00:36:11.000]  陷入假教師的網絡裡
[00:36:11.000 --> 00:36:13.000]  請我們祈禱
[00:36:20.000 --> 00:36:22.000]  我們在天上的父
[00:36:22.000 --> 00:36:26.000]  多謝祢
[00:36:26.000 --> 00:36:32.000]  我們在基督裡是可愛者
[00:36:32.000 --> 00:36:35.000]  是親愛的兒女
[00:36:35.000 --> 00:36:40.000]  在這個世代裡請祢教導我們
[00:36:40.000 --> 00:36:42.000]  幫助我們
[00:36:42.000 --> 00:36:45.000]  謹守祢的道
[00:36:45.000 --> 00:36:47.000]  活出基督的生命
[00:36:47.000 --> 00:36:50.000]  自己不受迷惑
[00:36:50.000 --> 00:36:57.000]  並且能夠幫助甚至挽救被迷惑的人
[00:36:57.000 --> 00:37:01.000]  願主堅固豐盛生命堂這個群體
[00:37:01.000 --> 00:37:04.000]  藉著祢自己仕途的聖言
[00:37:04.000 --> 00:37:07.000]  叫我們天天更新
[00:37:07.000 --> 00:37:09.000]  我們如此禱告
[00:37:09.000 --> 00:37:13.000]  奉靠耶穌基督的聖名
[00:37:13.000 --> 00:37:15.000]  阿彌陀佛
