
[00:00:00.000 --> 00:00:07.000]  各位早晨,很高興和大家一起
[00:28:45.880 --> 00:28:52.280]  那你就對上帝說,你是我的主
[00:28:52.280 --> 00:29:02.520]  我請你掌管我的生命
[00:29:02.520 --> 00:29:08.680]  以致我的生命是有永恆的價值和目的
[00:29:08.680 --> 00:29:11.480]  願上帝祝福你
[00:29:11.480 --> 00:29:17.880]  我請詠麗上來
[00:29:17.880 --> 00:29:23.000]  我是詠麗
[00:29:23.000 --> 00:29:33.240]  我從來沒有遇過史蒂芬他的最好時刻
[00:29:33.240 --> 00:29:39.640]  他的最好時刻是他在印尼十二歲,我還沒有遇過他
[00:29:39.640 --> 00:29:44.760]  當史蒂芬在十二歲經歷過伯特利時刻的時候,我還沒有認識他
[00:29:44.760 --> 00:29:55.000]  因為那時候我還在南韓長大
[00:29:55.000 --> 00:30:02.680]  但是當他分享到他第二個伯特利時刻就是病的時候
[00:30:02.680 --> 00:30:15.480]  當他第二次的伯特利時刻就是他病的時候,我和他一起
[00:30:15.480 --> 00:30:21.880]  而我們全個家庭都經歷到這個重要的時刻
[00:30:21.880 --> 00:30:27.000]  當他第二次的伯特利時刻就是他病的時候,我和他一起
[00:30:27.000 --> 00:30:33.160]  而我們全個家庭都經歷到這個重要的時刻
[00:30:33.160 --> 00:30:43.640]  我的經歷就是上帝聽到我的禱告
[00:30:43.640 --> 00:31:00.280]  我們純粹說如果你拿走了他,我和我的兒子怎麼辦呢?
[00:31:00.280 --> 00:31:14.360]  當我在一個崇拜的時刻,當我敬拜神的時候
[00:31:14.360 --> 00:31:23.320]  上帝透過他的聖經的話語對我說笑
[00:31:23.320 --> 00:31:34.840]  我一直在流淚痛哭,不是因為我悲傷而痛哭
[00:31:34.840 --> 00:31:47.640]  而是因為我受到他的愛和聖體的依賴,令我言前身不由己
[00:31:47.640 --> 00:32:00.440]  我以前的禱告是說上帝你不要拿走我,但我現在的禱告改變了
[00:32:00.440 --> 00:32:06.840]  上帝無論你做什麼,我都知道是為我好
[00:32:06.840 --> 00:32:18.360]  那個就是我的伯特利時刻
[00:32:18.360 --> 00:32:27.320]  我對上帝的信靠
[00:32:27.320 --> 00:32:37.320]  我對上帝的信靠
[00:32:37.320 --> 00:32:57.800]  在那個時刻,我對上帝的信靠,就像一個嬰兒信靠媽媽一樣,我知道他完全的保護我帶領我
[00:32:57.800 --> 00:33:17.000]  因為我是一位藝術家,這就是我所做的,我可以跟其他人分享,我畫了幾幅畫
[00:33:17.000 --> 00:33:38.760]  這幅畫就是畫出耶穌走的路徑
[00:33:38.760 --> 00:33:45.160]  因為他在十字架上被釘死
[00:33:45.160 --> 00:33:49.640]  他的腳和手
[00:33:49.640 --> 00:33:57.720]  然後他打開了天門,邀請我們進去
[00:33:57.720 --> 00:34:14.360]  雖然我們的路徑都好像耶穌那樣,經過很多的痛苦、憂患
[00:34:14.360 --> 00:34:28.440]  但最後我看到上帝的榮耀就像一個冠冕一樣出現
[00:34:28.440 --> 00:34:47.640]  這幅畫就表達出我們在威爾康辛州的經歷
[00:34:47.640 --> 00:35:05.560]  你看到左邊那裏有一張牀,牀就沒有人睡在那裏
[00:35:05.560 --> 00:35:18.360]  這就代表我先生Steven的房間不同了
[00:35:18.360 --> 00:35:36.280]  因為天氣很冷,所以情景就是這樣,非常寒冷
[00:35:36.280 --> 00:35:52.920]  所以你看到中間這幅畫,Steven沒有頭髮
[00:35:52.920 --> 00:36:05.080]  我們的兒子就很開心,他不知道發生了什麼事
[00:36:05.080 --> 00:36:18.920]  我哭了,因為我要照顧我的丈夫
[00:36:18.920 --> 00:36:33.880]  但每一刻,就像Steven剛才所說的,我們都經歷到上帝的同在
[00:36:33.880 --> 00:36:40.280]  上帝的參與在我們的生命裏面
[00:36:40.280 --> 00:37:00.760]  你看到圖畫上的線條,就是代表上帝的手一直保護我們、隱祕我們
[00:37:00.760 --> 00:37:16.120]  上帝賜給我們這麼多東西,不單是讓我們享受到,也是為他的榮耀來賜給我們
[00:37:16.120 --> 00:37:32.520]  這幅圖畫是另外一幅,我畫出來為了這個經歷
[00:37:32.520 --> 00:37:50.680]  我們三個人在別人的家裏,三個人躺在牀上,非常寒冷
[00:37:50.680 --> 00:38:04.520]  當Steven離開醫院時,我們三個人可以一起睡在這個小牀上
[00:38:04.520 --> 00:38:15.240]  但我剛才說,上帝的手一直保護我們
[00:38:15.240 --> 00:38:29.320]  為什麼會有這麼充滿色彩的一張皮呢?
[00:38:29.320 --> 00:38:53.640]  我之後就明白了,這些不同的顏色,就代表上帝派不同的家庭的朋友來支持我們
[00:38:53.640 --> 00:39:06.440]  其實我們以前不認識這些人,他們來找我們,來幫助我們
[00:39:06.440 --> 00:39:20.520]  上帝就透過這些人來將他們的憐憫的恩典賜給我們
[00:39:20.520 --> 00:39:37.160]  這兩幅圖畫都是畫出那張小單人牀,我們三個人一起睡的牀
[00:39:37.160 --> 00:39:58.920]  這幅左邊的圖畫是表達出我丈夫和神明都睡著了,而我真的一隻眼醒的
[00:39:58.920 --> 00:40:11.720]  而右邊的圖畫就像是我們三個都很合一的睡著覺
[00:40:11.720 --> 00:40:21.960]  有一點像是約瑟瑪尼亞和聖嬰一起的情景
[00:40:21.960 --> 00:40:37.320]  我跟你們分享了我的一個更好的時刻,我來到了斯蒂芬的身邊,我可以繼續證明自己是多麼的善良
[00:40:37.320 --> 00:40:56.520]  今天我有機會跟大家分享我和斯蒂芬和我兒子約瑟瑪尼亞一起的經歷,病患和纏綿就是我自己的八達利的時刻
[00:40:56.520 --> 00:41:18.280]  有些禮物想送給大家,我要跟大家分享這張很美的圖畫,這是上帝賜給我的平安
[00:41:18.280 --> 00:41:34.920]  我在八年前畫的這幅圖畫,這幅圖畫是表達出上帝生命的河是怎樣流出來的
[00:41:34.920 --> 00:41:51.560]  由上帝的殿流出來,就是耶穌基督自己,河流越來越寬闊
[00:41:51.560 --> 00:42:17.160]  無論河流去到哪裏,所有的東西都變成很豐碩,這幅圖畫在圖畫後面就有些字在這裏
[00:42:17.160 --> 00:42:33.800]  我兩段經文在圖畫後面,我鼓勵大家回家看到河的兩岸的情景
[00:42:33.800 --> 00:42:57.480]  河流的時候兩岸的情況,那些兩岸的樹每一個季節都有果實出來
[00:42:57.480 --> 00:43:17.960]  那些果實是可以喫的,那些樹葉是可以醫治你的,耶穌基督就說我的血我的身體
[00:43:17.960 --> 00:43:37.160]  而在啟示六二二章,聖經的最後一章,我們又看到將來天國這條河是再一次流過聖爺路撒冷
[00:43:37.160 --> 00:44:00.200]  而聖經又說,而聖經又告訴我們這條河就表達出上帝的兒子耶穌基督的羔羊是坐在寶座裏面
[00:44:00.200 --> 00:44:11.720]  這就是我們的旅程,我希望有一天聽到更好的時刻,但我知道每一個人都有更好的時刻
[00:44:11.720 --> 00:44:38.360]  但當我們的時刻都合而為一,我們就像一條河一樣,一天我們就能看到神聖的光芒
[00:44:38.360 --> 00:44:52.440]  多謝你們給我機會和你們分享我的經歷,我們為大家一起祈禱,我用中文祈禱
[00:44:52.440 --> 00:45:10.360]  親愛的,我們多謝你們在John Lee和Steven的生命裏面彰顯你們自己,他們有奇妙的發達經歷,就像牙缺一樣,至於我們,我都求你叫我們前因堂每個弟兄姊妹
[00:45:10.360 --> 00:45:38.360]  無論在網上或者實體,都要經歷過這樣的時刻,和真真實實的與子相遇,讓你參與我們的生命,讓你成為我們生命的主,前面的道路,無論是快樂或者是憂傷,困難或者是順境,你都與我同在,你持我的手,減輕我們的憂慮重在,在每一個經歷裏面,我們都更深去認識你,我們感謝你,只聽我們的祈禱,奉耶穌基督的名
