
[00:00:00.000 --> 00:00:02.000]  領子妹新年蒙福
[00:19:29.000 --> 00:19:33.000]  我們可以找另外一些義工幫忙
[00:19:33.000 --> 00:19:36.000]  他說林牧師你讓我回來服侍
[00:19:36.000 --> 00:19:39.000]  他說有一天還有氣力
[00:19:39.000 --> 00:19:41.000]  我都很想去服侍神
[00:19:41.000 --> 00:19:47.000]  我這樣說我就很難不讓你去侍奉
[00:19:47.000 --> 00:19:50.000]  我自己心裡為他很感恩
[00:19:50.000 --> 00:19:52.000]  我看見這位弟兄
[00:19:52.000 --> 00:19:57.000]  他那份愛主的心很真摯
[00:19:57.000 --> 00:20:00.000]  到了末期的時候
[00:20:00.000 --> 00:20:03.000]  醫生說他不能再在家裡住
[00:20:03.000 --> 00:20:05.000]  他要回到醫院
[00:20:05.000 --> 00:20:07.000]  他也沒有辦法再回教會
[00:20:07.000 --> 00:20:08.000]  我跟弟兄說
[00:20:08.000 --> 00:20:13.000]  你今天是上帝說你已經足夠了
[00:20:13.000 --> 00:20:15.000]  我去到醫院跟他一起祈禱
[00:20:15.000 --> 00:20:18.000]  說你安心在這裡等候
[00:20:18.000 --> 00:20:21.000]  上帝要行神蹟我相信可以
[00:20:21.000 --> 00:20:23.000]  但上帝認為時間到了
[00:20:23.000 --> 00:20:25.000]  就要接你回到天下
[00:20:25.000 --> 00:20:30.000]  他跟我說林牧師我其實一早已經預備好了
[00:20:30.000 --> 00:20:33.000]  我其實再沒有任何的憂慮
[00:20:33.000 --> 00:20:35.000]  他說他很愛他的太太
[00:20:35.000 --> 00:20:37.000]  他有兩個子女
[00:20:37.000 --> 00:20:39.000]  但他們已經長大了
[00:20:39.000 --> 00:20:41.000]  他沒有其他的掛念
[00:20:41.000 --> 00:20:44.000]  我幫他主持這個安息禮拜
[00:20:44.000 --> 00:20:46.000]  我心裡為這個弟兄
[00:20:46.000 --> 00:20:50.000]  我到現在都不會忘記他很多的片段
[00:20:50.000 --> 00:20:51.000]  就在我腦海裡面
[00:20:51.000 --> 00:20:55.000]  看到最冷的時候他怎樣回來教會
[00:20:55.000 --> 00:20:57.000]  去服侍神
[00:20:57.000 --> 00:20:59.000]  頂姊妹我們怎樣學這些
[00:20:59.000 --> 00:21:01.000]  真的要
[00:21:01.000 --> 00:21:05.000]  我有時跟其他教會的牧師分享的時候
[00:21:05.000 --> 00:21:09.000]  他說最難搞的就是請頂姊妹去服侍侍奉
[00:21:09.000 --> 00:21:13.000]  他說好像求契爺那樣都求不到
[00:21:13.000 --> 00:21:16.000]  所以你不要想著大教會一定有很多義工
[00:21:16.000 --> 00:21:18.000]  我們大教會就不一定
[00:21:18.000 --> 00:21:21.000]  大教會可能有很多的頂姊妹
[00:21:21.000 --> 00:21:23.000]  只是回來崇拜
[00:21:23.000 --> 00:21:26.000]  但如果你今天連團契小組都不回來
[00:21:26.000 --> 00:21:28.000]  這個你需要悔改
[00:21:28.000 --> 00:21:29.000]  我鼓勵你
[00:21:29.000 --> 00:21:31.000]  真的新的一年你要立志
[00:21:31.000 --> 00:21:34.000]  你要愛神的說話
[00:21:34.000 --> 00:21:36.000]  不單止是神的說話
[00:21:36.000 --> 00:21:38.000]  你要活出神的話
[00:21:38.000 --> 00:21:40.000]  你要愛教會
[00:21:40.000 --> 00:21:43.000]  你要愛這個屬靈的家
[00:21:43.000 --> 00:21:46.000]  讓這個屬靈家滿有屬靈的能力
[00:21:46.000 --> 00:21:48.000]  在這個社會裏面
[00:21:48.000 --> 00:21:50.000]  我們能夠為主去發光
[00:21:50.000 --> 00:21:52.000]  發熱
[00:21:52.000 --> 00:21:54.000]  我們感謝神
[00:21:54.000 --> 00:21:56.000]  在第二個世紀的時候
[00:21:56.000 --> 00:21:58.000]  出現了這個殉道者
[00:21:58.000 --> 00:22:00.000]  一個很美麗的見證
[00:22:00.000 --> 00:22:02.000]  就在舍梅拿這個地方
[00:22:02.000 --> 00:22:04.000]  這位波裡格
[00:22:04.000 --> 00:22:06.000]  他其實就是
[00:22:06.000 --> 00:22:08.000]  約翰的一個門徒
[00:22:08.000 --> 00:22:10.000]  使徒約翰
[00:22:10.000 --> 00:22:12.000]  使徒約翰
[00:22:12.000 --> 00:22:16.000]  在主後九十年很多學者都相信
[00:22:16.000 --> 00:22:18.000]  他在那個時候被放逐
[00:22:18.000 --> 00:22:20.000]  去到這個密摩海島
[00:22:20.000 --> 00:22:22.000]  而波裡格
[00:22:22.000 --> 00:22:25.000]  其實在九十年代的時候
[00:22:25.000 --> 00:22:27.000]  他才剛剛二十歲
[00:22:27.000 --> 00:22:29.000]  我們很相信他很年輕的時候
[00:22:29.000 --> 00:22:32.000]  他追隨使徒約翰
[00:22:32.000 --> 00:22:35.000]  使徒約翰當時他是在爾弗索
[00:22:35.000 --> 00:22:39.000]  他也有機會去到舍梅拿這些地方
[00:22:39.000 --> 00:22:41.000]  去教導那些頂姊妹
[00:22:41.000 --> 00:22:43.000]  後來經過她栽培之後
[00:22:43.000 --> 00:22:45.000]  波裡格成為
[00:22:45.000 --> 00:22:50.000]  舍梅拿教會的主教
[00:22:50.000 --> 00:22:53.000]  也是聖經所說的監督
[00:22:53.000 --> 00:22:55.000]  主教和監督
[00:22:55.000 --> 00:22:58.000]  這個字是相通的
[00:22:58.000 --> 00:23:01.000]  我們在聖經裡面看到這些屬靈的領袖
[00:23:01.000 --> 00:23:03.000]  他能夠在那個教會裡面
[00:23:03.000 --> 00:23:06.000]  照那些史籍的資料
[00:23:06.000 --> 00:23:11.000]  給我們看到是相當優秀的
[00:23:11.000 --> 00:23:13.000]  優秀的地方就是說
[00:23:13.000 --> 00:23:17.000]  波裡格他來帶領這個教會
[00:23:17.000 --> 00:23:19.000]  成為一個很合一
[00:23:19.000 --> 00:23:21.000]  頂姊妹彼此相愛的教會
[00:23:21.000 --> 00:23:23.000]  而他們的教會
[00:23:23.000 --> 00:23:27.000]  舍梅拿當時是有不同社會的階層在裡面的
[00:23:27.000 --> 00:23:29.000]  裡面有奴隸
[00:23:29.000 --> 00:23:32.000]  有些社會的貴族
[00:23:32.000 --> 00:23:34.000]  甚至是衙門的一些官吏
[00:23:34.000 --> 00:23:36.000]  所以是混合的
[00:23:36.000 --> 00:23:38.000]  不同的階層都在這個教會
[00:23:38.000 --> 00:23:43.000]  他們一起敬拜和一起侍奉
[00:23:43.000 --> 00:23:45.000]  但也有很多歷史家
[00:23:45.000 --> 00:23:47.000]  你要提到
[00:23:47.000 --> 00:23:50.000]  他說波裡格是一個最溫柔的人
[00:23:50.000 --> 00:23:52.000]  是謙卑的一個典範
[00:23:52.000 --> 00:23:55.000]  他雖然不是使徒時代的人
[00:23:55.000 --> 00:23:58.000]  但他曾經跟過使徒約翰
[00:23:58.000 --> 00:24:00.000]  但他從沒有將自己
[00:24:00.000 --> 00:24:03.000]  提升到使徒的地位
[00:24:03.000 --> 00:24:07.000]  他只是說他是上帝的一個僕人
[00:24:07.000 --> 00:24:11.000]  他就是這樣與人相處
[00:24:11.000 --> 00:24:13.000]  其實今天你有時見到一些人
[00:24:13.000 --> 00:24:15.000]  自我介紹很奇怪
[00:24:15.000 --> 00:24:17.000]  他不是說他叫什麼名字
[00:24:17.000 --> 00:24:18.000]  他叫什麼什麼
[00:24:18.000 --> 00:24:23.000]  我是社會一個名人的兒子
[00:24:23.000 --> 00:24:25.000]  或者是他弟弟
[00:24:25.000 --> 00:24:29.000]  然後他當然要找一些人陷下去
[00:24:29.000 --> 00:24:32.000]  如果他說我是超哥的弟弟
[00:24:32.000 --> 00:24:33.000]  誰是超哥
[00:24:33.000 --> 00:24:35.000]  你超哥都不認識
[00:24:35.000 --> 00:24:38.000]  你覺得你是超哥的弟弟
[00:24:38.000 --> 00:24:41.000]  好像是否要特別敬重你
[00:24:41.000 --> 00:24:43.000]  其實我們今天
[00:24:43.000 --> 00:24:45.000]  如果你遇到這些人
[00:24:45.000 --> 00:24:47.000]  就說他有自我價值
[00:24:47.000 --> 00:24:48.000]  自信心很低
[00:24:48.000 --> 00:24:52.000]  他一定要頒扶一些權貴的人
[00:24:52.000 --> 00:24:53.000]  其實我們今天
[00:24:53.000 --> 00:24:55.000]  不需要頒扶任何一個人
[00:24:55.000 --> 00:24:57.000]  我們要知道我們的身份
[00:24:57.000 --> 00:24:59.000]  你的身份是誰
[00:24:59.000 --> 00:25:01.000]  無論你今天的社會地位多高
[00:25:01.000 --> 00:25:04.000]  你是主耶穌基督的門徒
[00:25:04.000 --> 00:25:06.000]  如果你知道你是耶穌的學生
[00:25:06.000 --> 00:25:07.000]  這個是最好的
[00:25:07.000 --> 00:25:09.000]  我告訴你
[00:25:09.000 --> 00:25:11.000]  今天不是說我是牧師
[00:25:11.000 --> 00:25:12.000]  我比你高
[00:25:12.000 --> 00:25:13.000]  如果你這樣想
[00:25:13.000 --> 00:25:14.000]  是錯的
[00:25:14.000 --> 00:25:15.000]  我是牧師
[00:25:15.000 --> 00:25:17.000]  你是港福堂的弟兄姊妹
[00:25:17.000 --> 00:25:18.000]  我們都一起
[00:25:18.000 --> 00:25:20.000]  是主耶穌基督的門徒
[00:25:20.000 --> 00:25:21.000]  好不好
[00:25:21.000 --> 00:25:24.000]  所以下次你見到林牧師
[00:25:24.000 --> 00:25:26.000]  你說是主的門徒
[00:25:26.000 --> 00:25:28.000]  林牧師這樣也好
[00:25:28.000 --> 00:25:30.000]  你這樣稱呼我也挺好的
[00:25:30.000 --> 00:25:33.000]  主所愛的門徒就更加好
[00:25:33.000 --> 00:25:36.000]  如果主要責備你的門徒
[00:25:36.000 --> 00:25:37.000]  那就大件事了
[00:25:37.000 --> 00:25:39.000]  我們感謝神
[00:25:39.000 --> 00:25:41.000]  我們彼此有這種鼓勵
[00:25:41.000 --> 00:25:45.000]  當時在公元後156年的時候
[00:25:45.000 --> 00:25:47.000]  有一個反基督教的大逼迫
[00:25:47.000 --> 00:25:50.000]  就在這個亞細亞一帶爆發
[00:25:50.000 --> 00:25:53.000]  而蕭美娜的教會首當其衝
[00:25:53.000 --> 00:25:57.000]  當時他們要求那些人舉報
[00:25:57.000 --> 00:25:59.000]  要捉拿一些基督徒
[00:25:59.000 --> 00:26:01.000]  在這個黑名單裡面
[00:26:01.000 --> 00:26:03.000]  玻璃甲排在首位
[00:26:03.000 --> 00:26:05.000]  因為他是那個主教
[00:26:05.000 --> 00:26:06.000]  是那個監督
[00:26:06.000 --> 00:26:09.000]  結果那些頂子母很愛他
[00:26:09.000 --> 00:26:12.000]  就把他窩藏在一個偏僻的地方
[00:26:12.000 --> 00:26:13.000]  一個乾草堆裡面
[00:26:13.000 --> 00:26:16.000]  結果都被那些士兵找到出來
[00:26:16.000 --> 00:26:18.000]  拉到那些巡撫面前
[00:26:18.000 --> 00:26:20.000]  那些巡撫就說
[00:26:20.000 --> 00:26:22.000]  當時他已經86歲了
[00:26:22.000 --> 00:26:23.000]  一個老人家
[00:26:23.000 --> 00:26:24.000]  他說
[00:26:24.000 --> 00:26:26.000]  玻璃甲你講一句
[00:26:26.000 --> 00:26:28.000]  該殺是主
[00:26:28.000 --> 00:26:29.000]  那就可以了
[00:26:29.000 --> 00:26:31.000]  然後燒一炷香
[00:26:31.000 --> 00:26:33.000]  我就放你走了
[00:26:33.000 --> 00:26:35.000]  這麼簡單
[00:26:35.000 --> 00:26:38.000]  玻璃甲當然不買他們的賬
[00:26:38.000 --> 00:26:39.000]  他說
[00:26:39.000 --> 00:26:43.000]  我雖然已經86歲
[00:26:43.000 --> 00:26:44.000]  但是這麼多年來
[00:26:44.000 --> 00:26:48.000]  上帝一點規範我都沒有
[00:26:48.000 --> 00:26:50.000]  我豈能有去背叛神呢
[00:26:50.000 --> 00:26:54.000]  我今天不怕任何的迫害
[00:26:54.000 --> 00:26:57.000]  我要忠心致死
[00:26:57.000 --> 00:27:01.000]  我不能夠褻瀆這位救贖我的王
[00:27:01.000 --> 00:27:04.000]  他說主耶穌就是祂的王
[00:27:04.000 --> 00:27:06.000]  結果這些巡撫沒有去乎
[00:27:06.000 --> 00:27:08.000]  他說你不怕那些猛獸嗎
[00:27:08.000 --> 00:27:10.000]  他說不怕
[00:27:10.000 --> 00:27:12.000]  那些猛獸只可以殺我身體
[00:27:12.000 --> 00:27:13.000]  不可以殺我靈魂
[00:27:13.000 --> 00:27:16.000]  你不怕我可以活活燒死你嗎
[00:27:16.000 --> 00:27:17.000]  他說我都不怕
[00:27:17.000 --> 00:27:18.000]  你燒死我之後
[00:27:18.000 --> 00:27:19.000]  還有很多人
[00:27:19.000 --> 00:27:21.000]  他們不怕被火燒
[00:27:21.000 --> 00:27:24.000]  巡撫就很生氣
[00:27:24.000 --> 00:27:29.000]  馬上去找木柴燒火
[00:27:29.000 --> 00:27:32.000]  馬上就處決了玻璃甲
[00:27:32.000 --> 00:27:34.000]  玻璃甲放在柴木上
[00:27:34.000 --> 00:27:35.000]  一點火的時候
[00:27:35.000 --> 00:27:36.000]  誰知很奇怪
[00:27:36.000 --> 00:27:39.000]  火沒有傷害到他
[00:27:39.000 --> 00:27:41.000]  一團火衝上天
[00:27:41.000 --> 00:27:45.000]  突然間變了那些風帆
[00:27:45.000 --> 00:27:47.000]  看見有火
[00:27:47.000 --> 00:27:48.000]  但是燒不到他
[00:27:48.000 --> 00:27:50.000]  人們更生氣
[00:27:50.000 --> 00:27:52.000]  看見這樣不行
[00:27:52.000 --> 00:27:54.000]  這麼多人圍觀
[00:27:54.000 --> 00:27:56.000]  所以那些士兵
[00:27:56.000 --> 00:27:58.000]  馬上用長槍
[00:27:58.000 --> 00:28:01.000]  劍山刺死玻璃甲
[00:28:01.000 --> 00:28:04.000]  把他的屍體給火燒
[00:28:04.000 --> 00:28:06.000]  他是這樣殉道而死
[00:28:06.000 --> 00:28:08.000]  但是他見證到今時今日
[00:28:08.000 --> 00:28:11.000]  都成為一個很大的震撼
[00:28:11.000 --> 00:28:13.000]  也是因為這樣的緣故
[00:28:13.000 --> 00:28:16.000]  當時引來很多的
[00:28:16.000 --> 00:28:19.000]  非基督教徒
[00:28:19.000 --> 00:28:22.000]  他們也起來指控這些
[00:28:22.000 --> 00:28:23.000]  異教的官員
[00:28:23.000 --> 00:28:26.000]  和那些反基督徒的群眾
[00:28:26.000 --> 00:28:27.000]  而史梅拿的信徒
[00:28:27.000 --> 00:28:28.000]  他們痛失一位
[00:28:28.000 --> 00:28:31.000]  很深愛的木者
[00:28:31.000 --> 00:28:33.000]  但是也因而引起
[00:28:33.000 --> 00:28:37.000]  很多很多膽小的基督徒
[00:28:37.000 --> 00:28:39.000]  他們以後再不怕
[00:28:39.000 --> 00:28:41.000]  他們願意公開承認
[00:28:41.000 --> 00:28:43.000]  他們的信仰
[00:28:43.000 --> 00:28:46.000]  所以在頭三個世紀
[00:28:46.000 --> 00:28:48.000]  教會歷史出現十大逼迫
[00:28:48.000 --> 00:28:50.000]  很多信徒
[00:28:50.000 --> 00:28:52.000]  他們因為玻璃甲的見證
[00:28:52.000 --> 00:28:54.000]  他們以後再不怕死
[00:28:54.000 --> 00:28:56.000]  他們知道我死後
[00:28:56.000 --> 00:28:58.000]  我是去得冠冕
[00:28:58.000 --> 00:29:00.000]  得這個生命的冠冕
[00:29:00.000 --> 00:29:02.000]  是上帝為我們所存留
[00:29:02.000 --> 00:29:04.000]  我們再看第二個教會
[00:29:04.000 --> 00:29:06.000]  這個別加摩的教會
[00:29:06.000 --> 00:29:09.000]  我們一起讀一下
[00:29:09.000 --> 00:29:10.000]  十二節
[00:29:10.000 --> 00:29:14.000]  你要寫信給別加摩教會的使者說
[00:29:14.000 --> 00:29:16.000]  那有兩人離劍的這樣說
[00:29:16.000 --> 00:29:18.000]  我知道你的居所
[00:29:18.000 --> 00:29:21.000]  就是有撒旦座位之處
[00:29:21.000 --> 00:29:24.000]  當我忠心的見證人安提柏
[00:29:24.000 --> 00:29:25.000]  在你們中間
[00:29:25.000 --> 00:29:27.000]  在撒旦所處的地方
[00:29:27.000 --> 00:29:28.000]  被殺之時
[00:29:28.000 --> 00:29:30.000]  你還堅守我的命
[00:29:30.000 --> 00:29:34.000]  沒有否認我的信仰
[00:29:34.000 --> 00:29:36.000]  這個第二間教會
[00:29:36.000 --> 00:29:40.000]  別加摩其實也是很厲害的
[00:29:40.000 --> 00:29:42.000]  一個教會
[00:29:42.000 --> 00:29:46.000]  在當時他們在軍事上的實力
[00:29:46.000 --> 00:29:49.000]  可以說是這七個教會裏面
[00:29:49.000 --> 00:29:51.000]  可以說是最強的
[00:29:51.000 --> 00:29:54.000]  他們在公元前二世紀的時候
[00:29:54.000 --> 00:29:57.000]  他們能夠打敗那些
[00:29:57.000 --> 00:30:01.000]  外族由歐洲入侵的
[00:30:01.000 --> 00:30:03.000]  這些叫做高盧人
[00:30:03.000 --> 00:30:05.000]  在他們的文化上
[00:30:05.000 --> 00:30:07.000]  他們也是非常發達的
[00:30:07.000 --> 00:30:10.000]  擁有一個二十萬本書的
[00:30:10.000 --> 00:30:12.000]  一個大的圖書館
[00:30:12.000 --> 00:30:15.000]  你想想他可以比美北非
[00:30:15.000 --> 00:30:19.000]  埃及那個亞歷山大港的圖書館
[00:30:19.000 --> 00:30:21.000]  還有他們在宗教上
[00:30:21.000 --> 00:30:24.000]  是拜很多的神明的
[00:30:24.000 --> 00:30:26.000]  他們有希臘的神明
[00:30:26.000 --> 00:30:28.000]  這個亞典娜女神
[00:30:28.000 --> 00:30:30.000]  也有宙斯
[00:30:30.000 --> 00:30:34.000]  就是希臘所信的最高的神明
[00:30:34.000 --> 00:30:36.000]  除了這兩個神明之外
[00:30:36.000 --> 00:30:40.000]  他們還有兩個守護神
[00:30:40.000 --> 00:30:44.000]  一個就叫做戴安尼斯
[00:30:44.000 --> 00:30:46.000]  這個走神
[00:30:46.000 --> 00:30:50.000]  另外一個就是阿克里比亞
[00:30:50.000 --> 00:30:53.000]  這個其實就是蛇神
[00:30:53.000 --> 00:30:55.000]  有走有蛇
[00:30:55.000 --> 00:30:58.000]  用牛和蛇來代表
[00:30:58.000 --> 00:31:02.000]  特別我們今年農曆年是講蛇年
[00:31:02.000 --> 00:31:04.000]  我們千萬不要迷信
[00:31:04.000 --> 00:31:10.000]  不要把蛇年是否多喝些蛇酒補身
[00:31:10.000 --> 00:31:14.000]  這些你先請教醫生
[00:31:14.000 --> 00:31:16.000]  不要自己亂來
[00:31:16.000 --> 00:31:18.000]  但是他當時真的亂來
[00:31:18.000 --> 00:31:20.000]  他們拜這些蛇神
[00:31:20.000 --> 00:31:24.000]  那些廟就吸引各地的人去求醫
[00:31:24.000 --> 00:31:26.000]  甚至餵食蛇的方式
[00:31:26.000 --> 00:31:28.000]  來敬拜蛇神
[00:31:28.000 --> 00:31:32.000]  在夜間他流縮在拜蛇的神廟裏面
[00:31:32.000 --> 00:31:34.000]  祈求蛇神託夢
[00:31:34.000 --> 00:31:36.000]  告知治病的處方
[00:31:36.000 --> 00:31:42.000]  更加他們在廟中四處睡覺的時候
[00:31:42.000 --> 00:31:45.000]  希望那些蛇神出來
[00:31:45.000 --> 00:31:47.000]  躲在他們的身體
[00:31:47.000 --> 00:31:50.000]  然後他們的病就可以醫治
[00:31:50.000 --> 00:31:52.000]  這些全部很迷信
[00:31:52.000 --> 00:31:54.000]  這麼迷信的東西
[00:31:54.000 --> 00:31:57.000]  第一世紀古代都是這樣
[00:31:57.000 --> 00:31:59.000]  你說今天我們21世紀
[00:31:59.000 --> 00:32:01.000]  香港迷不迷信
[00:32:01.000 --> 00:32:03.000]  很奇怪
[00:32:03.000 --> 00:32:05.000]  特別農曆年一到這個時候
[00:32:05.000 --> 00:32:07.000]  你看每一間便利店
[00:32:07.000 --> 00:32:10.000]  全部都是不是牛鬼蛇神
[00:32:10.000 --> 00:32:13.000]  今年全部是蛇年運程
[00:32:13.000 --> 00:32:15.000]  要怎樣轉運
[00:32:15.000 --> 00:32:16.000]  去車公廟
[00:32:16.000 --> 00:32:19.000]  還要弄個頭炷香
[00:32:19.000 --> 00:32:20.000]  最糟糕一件事
[00:32:20.000 --> 00:32:22.000]  連一些政府的官員
[00:32:22.000 --> 00:32:25.000]  都要為香港求福的時候
[00:32:25.000 --> 00:32:28.000]  如果我不開名說是誰
[00:32:28.000 --> 00:32:30.000]  不過我想你會記得
[00:32:30.000 --> 00:32:32.000]  在香港最嚴峻的
[00:32:32.000 --> 00:32:34.000]  這些病
[00:32:34.000 --> 00:32:36.000]  COVID的時候
[00:32:36.000 --> 00:32:38.000]  有一位特首
[00:32:38.000 --> 00:32:40.000]  還在年中的時候
[00:32:40.000 --> 00:32:43.000]  走去佛廟敲鐘
[00:32:43.000 --> 00:32:45.000]  敲完之後
[00:32:45.000 --> 00:32:47.000]  我們看完之後心都沉了
[00:32:47.000 --> 00:32:49.000]  接著那一年
[00:32:49.000 --> 00:32:51.000]  香港死寂了
[00:32:51.000 --> 00:32:53.000]  真的什麼都死了
[00:32:53.000 --> 00:32:56.000]  全部都是你求的所謂福
[00:32:56.000 --> 00:32:59.000]  你還說自己是什麼天主教徒
[00:32:59.000 --> 00:33:01.000]  但是你怎麼可能這樣
[00:33:01.000 --> 00:33:03.000]  所以
[00:33:03.000 --> 00:33:05.000]  我們現在的特首很聰明
[00:33:05.000 --> 00:33:07.000]  他什麼宗教那些
[00:33:07.000 --> 00:33:09.000]  他都說不參加
[00:33:09.000 --> 00:33:12.000]  他意識公允
[00:33:12.000 --> 00:33:14.000]  但最重要他的內心
[00:33:14.000 --> 00:33:15.000]  我們祈禱
[00:33:15.000 --> 00:33:16.000]  求主保守我們
[00:33:16.000 --> 00:33:18.000]  無論國家我們的城市
[00:33:18.000 --> 00:33:19.000]  所有的領導人
[00:33:19.000 --> 00:33:21.000]  都有一個敬畏上主的心
[00:33:21.000 --> 00:33:23.000]  這個就最重要
[00:33:23.000 --> 00:33:25.000]  這個撒旦的座位
[00:33:25.000 --> 00:33:28.000]  撒旦所住的地方是指什麼呢
[00:33:28.000 --> 00:33:30.000]  在這裡我們看見
[00:33:30.000 --> 00:33:33.000]  第十二節他首先說
[00:33:33.000 --> 00:33:36.000]  有兩刃利劍是這樣說
[00:33:36.000 --> 00:33:38.000]  為什麼用兩刃利劍呢
[00:33:38.000 --> 00:33:40.000]  如果我們看回前文
[00:33:40.000 --> 00:33:42.000]  都說到
[00:33:42.000 --> 00:33:45.000]  兩刃利劍
[00:33:45.000 --> 00:33:48.000]  是在啟示錄的第二章
[00:33:48.000 --> 00:33:49.000]  這裡是十六節
[00:33:49.000 --> 00:33:50.000]  這裡出現
[00:33:50.000 --> 00:33:52.000]  但在十九章
[00:33:52.000 --> 00:33:54.000]  十五節和有一節都說到
[00:33:54.000 --> 00:33:56.000]  人子口中所發出的劍
[00:33:56.000 --> 00:33:59.000]  就是他審判的話語
[00:33:59.000 --> 00:34:01.000]  其實我們的主耶穌
[00:34:01.000 --> 00:34:03.000]  有兩刃利劍
[00:34:03.000 --> 00:34:05.000]  他是用神的話
[00:34:05.000 --> 00:34:07.000]  去審判我們每一個人
[00:34:07.000 --> 00:34:10.000]  地上可能有很多冤案
[00:34:10.000 --> 00:34:11.000]  審錯案
[00:34:11.000 --> 00:34:12.000]  誤判
[00:34:12.000 --> 00:34:14.000]  但上帝對我們的判決
[00:34:14.000 --> 00:34:17.000]  是完全公平公正
[00:34:17.000 --> 00:34:19.000]  你無可抵賴
[00:34:19.000 --> 00:34:21.000]  因為他是監察萬人的心
[00:34:21.000 --> 00:34:22.000]  那位主
[00:34:22.000 --> 00:34:24.000]  真正擁有永生
[00:34:24.000 --> 00:34:26.000]  和永死的權柄
[00:34:26.000 --> 00:34:28.000]  不是羅馬巡撫
[00:34:28.000 --> 00:34:30.000]  而是人子
[00:34:30.000 --> 00:34:32.000]  他口中所出的應許
[00:34:32.000 --> 00:34:33.000]  和審判
[00:34:33.000 --> 00:34:35.000]  才是有永恆的價值
[00:34:35.000 --> 00:34:36.000]  和意義
[00:34:36.000 --> 00:34:38.000]  如果我們今天明白
[00:34:38.000 --> 00:34:40.000]  這個十二節
[00:34:40.000 --> 00:34:42.000]  他用一個開場白
[00:34:42.000 --> 00:34:43.000]  自我介紹的時候
[00:34:43.000 --> 00:34:44.000]  你就可以明白
[00:34:44.000 --> 00:34:46.000]  十三節為什麼他要說
[00:34:46.000 --> 00:34:49.000]  我知道你的居所
[00:34:49.000 --> 00:34:51.000]  你們這個拜偶像
[00:34:51.000 --> 00:34:54.000]  用很淋漓的別家摩這個城市
[00:34:54.000 --> 00:34:58.000]  你們有很多這些拜偶像
[00:34:58.000 --> 00:35:00.000]  甚至撒旦的座位都在那裡
[00:35:00.000 --> 00:35:02.000]  甚至我中心的一個見證人
[00:35:02.000 --> 00:35:03.000]  安提柏
[00:35:03.000 --> 00:35:05.000]  安提柏是誰呢
[00:35:05.000 --> 00:35:08.000]  其實我們找雲聖經的資料
[00:35:08.000 --> 00:35:09.000]  是找不到的
[00:35:09.000 --> 00:35:12.000]  沒有什麼背景可言
[00:35:12.000 --> 00:35:14.000]  但我們只能夠說
[00:35:14.000 --> 00:35:15.000]  這個安提柏
[00:35:15.000 --> 00:35:18.000]  雖然我們找不到很直接的資料
[00:35:18.000 --> 00:35:19.000]  但在這裡很肯定
[00:35:19.000 --> 00:35:21.000]  他是致死中心
[00:35:21.000 --> 00:35:23.000]  他就是要來到
[00:35:23.000 --> 00:35:25.000]  不拜這些的偶像
[00:35:25.000 --> 00:35:27.000]  所以當他被殺
[00:35:27.000 --> 00:35:29.000]  就在這個撒旦所住的地方
[00:35:29.000 --> 00:35:31.000]  撒旦的座位面前
[00:35:31.000 --> 00:35:32.000]  好了
[00:35:32.000 --> 00:35:33.000]  我要問大家
[00:35:33.000 --> 00:35:35.000]  那究竟這個在哪裡呢
[00:35:35.000 --> 00:35:37.000]  在哪裡呢
[00:35:37.000 --> 00:35:40.000]  如果你要問我的時候
[00:35:40.000 --> 00:35:42.000]  我只能夠說
[00:35:42.000 --> 00:35:46.000]  要看這個歷史的背景
[00:35:46.000 --> 00:35:48.000]  是最可靠
[00:35:48.000 --> 00:35:50.000]  有人說別家摩
[00:35:50.000 --> 00:35:53.000]  因為他身處在一個高山上
[00:35:53.000 --> 00:35:56.000]  撒旦的座位就在那裡
[00:35:56.000 --> 00:35:58.000]  神廟的地方就在那裡
[00:35:58.000 --> 00:36:02.000]  這個未必是最好的一個解釋
[00:36:02.000 --> 00:36:04.000]  第二個可能性是
[00:36:04.000 --> 00:36:07.000]  因為這個偶像崇拜文明
[00:36:07.000 --> 00:36:11.000]  所以拜希臘最大的神
[00:36:11.000 --> 00:36:14.000]  那個宙斯祭壇
[00:36:14.000 --> 00:36:17.000]  就是撒旦的座位
[00:36:17.000 --> 00:36:19.000]  或者拜那個蛇神
[00:36:19.000 --> 00:36:22.000]  那個祭壇就是了
[00:36:22.000 --> 00:36:24.000]  但是我們說
[00:36:24.000 --> 00:36:27.000]  如果你說是拜神的地方
[00:36:27.000 --> 00:36:28.000]  就是了
[00:36:28.000 --> 00:36:31.000]  怎麼說這個人被處殺
[00:36:31.000 --> 00:36:32.000]  被處決
[00:36:32.000 --> 00:36:33.000]  你拜神的地方
[00:36:33.000 --> 00:36:36.000]  怎麼可以處決那個人呢
[00:36:36.000 --> 00:36:38.000]  是說不通的
[00:36:38.000 --> 00:36:41.000]  能夠可以處決這個人
[00:36:41.000 --> 00:36:46.000]  一定是和政治有關
[00:36:46.000 --> 00:36:49.000]  官員才有這樣的權力
[00:36:49.000 --> 00:36:52.000]  所以我們根據這個背景
[00:36:52.000 --> 00:36:53.000]  我剛才也提過
[00:36:53.000 --> 00:36:56.000]  奧古士督那個神廟
[00:36:56.000 --> 00:37:00.000]  就是別家摩所擁有
