
[00:00:00.000 --> 00:00:01.760]  新的一年開始的時候
[00:14:11.780 --> 00:14:12.780]  遮頭
[00:14:12.780 --> 00:14:14.780]  還有就是可以怎麼樣呢
[00:14:14.780 --> 00:14:16.780]  有食物可以來吃
[00:14:16.780 --> 00:14:20.780]  現在來曠野還反而要風餐露宿
[00:14:20.780 --> 00:14:22.780]  他們曾經有這樣的埋怨
[00:14:22.780 --> 00:14:25.780]  但他們沒有想到原來他們離開圍爐之地
[00:14:25.780 --> 00:14:27.780]  進入一個新的境界
[00:14:27.780 --> 00:14:29.780]  開頭是辛苦
[00:14:29.780 --> 00:14:32.780]  但是新的年度是要用信心
[00:14:32.780 --> 00:14:34.780]  去面對才能得救
[00:14:34.780 --> 00:14:37.780]  第二代的人興起了
[00:14:37.780 --> 00:14:40.780]  他們進入迦南地過約旦河
[00:14:40.780 --> 00:14:42.780]  要面對一場戰爭
[00:14:42.780 --> 00:14:45.780]  但這是一個新的境地
[00:14:45.780 --> 00:14:48.780]  但他們要憑信心去得救
[00:14:48.780 --> 00:14:50.780]  當他們過河之後
[00:14:50.780 --> 00:14:52.780]  他們要打仗
[00:14:52.780 --> 00:14:54.780]  他們要面對一個叫耶利哥城
[00:14:54.780 --> 00:14:57.780]  這個城是非常宏偉堅固
[00:14:57.780 --> 00:14:59.780]  城牆很厚
[00:14:59.780 --> 00:15:01.780]  他們沒有好的軍事裝備
[00:15:01.780 --> 00:15:02.780]  沒有好的軍事訓練
[00:15:02.780 --> 00:15:04.780]  很難打贏這場仗
[00:15:04.780 --> 00:15:06.780]  但神會幫助他們
[00:15:06.780 --> 00:15:09.780]  但神說你們打仗之前要做一件事
[00:15:09.780 --> 00:15:12.780]  這件事對他們來說是一個很大的挑戰
[00:15:12.780 --> 00:15:14.780]  三軍未動
[00:15:14.780 --> 00:15:17.780]  先行割禮
[00:15:17.780 --> 00:15:19.780]  什麼叫割禮呢?
[00:15:19.780 --> 00:15:21.780]  如果我們看《創世紀》第十七章的時候
[00:15:21.780 --> 00:15:22.780]  就會知道
[00:15:22.780 --> 00:15:24.780]  神和阿伯拉罕納約
[00:15:24.780 --> 00:15:26.780]  會祝福他的子孫
[00:15:26.780 --> 00:15:28.780]  有一個很大的地圖
[00:15:28.780 --> 00:15:31.780]  納約之後神就說要給他們納約的記號
[00:15:31.780 --> 00:15:34.780]  我一會兒要負責婚禮
[00:15:34.780 --> 00:15:36.780]  大家知道一對新人
[00:15:36.780 --> 00:15:38.780]  在神的面前納誓之後
[00:15:38.780 --> 00:15:39.780]  納誓的時候
[00:15:39.780 --> 00:15:40.780]  牧師就會問
[00:15:40.780 --> 00:15:42.780]  你們有什麼納約的記號
[00:15:42.780 --> 00:15:45.780]  於是他們就拿出結婚戒指
[00:15:45.780 --> 00:15:47.780]  牧師就會舉出一個戒指
[00:15:47.780 --> 00:15:50.780]  這個戒指是由貴價的金屬來組成
[00:15:50.780 --> 00:15:52.780]  是代表了婚姻的尊貴
[00:15:52.780 --> 00:15:54.780]  這個戒指是圓的
[00:15:54.780 --> 00:15:55.780]  代表了圓滿
[00:15:55.780 --> 00:15:59.780]  他們納誓之後就要為對方戴上戒指
[00:15:59.780 --> 00:16:01.780]  這個就是納約的記號
[00:16:01.780 --> 00:16:03.780]  神就跟他們說
[00:16:03.780 --> 00:16:05.780]  我給你們納約的記號
[00:16:05.780 --> 00:16:07.780]  你們初生的孩子
[00:16:07.780 --> 00:16:09.780]  第八天要行割禮
[00:16:09.780 --> 00:16:12.780]  有些少年人
[00:16:12.780 --> 00:16:14.780]  知道什麼叫割禮嗎?
[00:16:14.780 --> 00:16:17.780]  我十三歲開始教會
[00:16:17.780 --> 00:16:20.780]  是一九六八年
[00:16:20.780 --> 00:16:22.780]  那個年代是較為保守
[00:16:22.780 --> 00:16:24.780]  我開始看聖經
[00:16:24.780 --> 00:16:26.780]  由《創世紀》看起
[00:16:26.780 --> 00:16:27.780]  當然是出不了埃及的
[00:16:27.780 --> 00:16:29.780]  但當我看《創世紀》的時候
[00:16:29.780 --> 00:16:31.780]  看到這段經文的時候
[00:16:31.780 --> 00:16:32.780]  我就不明白什麼叫割禮
[00:16:32.780 --> 00:16:34.780]  我就去問我的導師
[00:16:34.780 --> 00:16:36.780]  少年團契的導師
[00:16:36.780 --> 00:16:38.780]  我當時覺得是婆婆
[00:16:38.780 --> 00:16:39.780]  因為白頭髮的婆婆
[00:16:39.780 --> 00:16:41.780]  但現在回想應該是中年
[00:16:41.780 --> 00:16:42.780]  只知道白頭髮
[00:16:42.780 --> 00:16:43.780]  我說龍導師啊
[00:16:43.780 --> 00:16:45.780]  我想問什麼叫割禮
[00:16:45.780 --> 00:16:47.780]  他說 啊 割禮
[00:16:47.780 --> 00:16:50.780]  割禮是割斷身體某一部份
[00:16:50.780 --> 00:16:51.780]  我說 是嗎
[00:16:51.780 --> 00:16:54.780]  身體哪一部份啊
[00:16:54.780 --> 00:16:56.780]  割了一些皮下來
[00:16:56.780 --> 00:16:58.780]  我說 是嗎
[00:16:58.780 --> 00:17:00.780]  是什麼皮啊
[00:17:00.780 --> 00:17:02.780]  你長大後會明白的
[00:17:02.780 --> 00:17:04.780]  長大後會明白
[00:17:04.780 --> 00:17:05.780]  他等神啟示給我知道
[00:17:05.780 --> 00:17:07.780]  他不再解釋給我聽
[00:17:07.780 --> 00:17:08.780]  我也不知道什麼叫割禮
[00:17:08.780 --> 00:17:10.780]  不過原來長大後我會明白
[00:17:10.780 --> 00:17:12.780]  原來割禮是什麼呢
[00:17:12.780 --> 00:17:15.780]  就是男性生殖器官的包皮
[00:17:15.780 --> 00:17:18.780]  神說你要帶去你的兒子
[00:17:18.780 --> 00:17:20.780]  你的兒孫 男性
[00:17:20.780 --> 00:17:22.780]  第八天要行割禮
[00:17:22.780 --> 00:17:24.780]  為什麼是第八天呢
[00:17:24.780 --> 00:17:27.780]  裡面有兩個意義在當中
[00:17:27.780 --> 00:17:28.780]  割禮的意義是什麼呢
[00:17:28.780 --> 00:17:32.780]  第一就是為他們的生理健康著想
[00:17:32.780 --> 00:17:35.780]  因為他們在中東的地方
[00:17:35.780 --> 00:17:36.780]  不是很多水源
[00:17:36.780 --> 00:17:38.780]  不要想著每一天都可以洗澡
[00:17:38.780 --> 00:17:41.780]  他們可能很多天都沒有洗澡
[00:17:41.780 --> 00:17:43.780]  如果他們不割包皮的時候
[00:17:43.780 --> 00:17:45.780]  可能很多污漬會藏在
[00:17:45.780 --> 00:17:46.780]  他們的生殖器官裡面
[00:17:46.780 --> 00:17:48.780]  對他們的成長是不好的
[00:17:48.780 --> 00:17:50.780]  為什麼會是第八天呢
[00:17:50.780 --> 00:17:53.780]  神造這個世界是六天
[00:17:53.780 --> 00:17:54.780]  第七天休息
[00:17:54.780 --> 00:17:56.780]  第八天就開始一個生理階段
[00:17:56.780 --> 00:17:57.780]  人被造之後休息那天
[00:17:57.780 --> 00:17:58.780]  然後就工作了
[00:17:58.780 --> 00:18:01.780]  所以第八天是一個很特別的意義
[00:18:01.780 --> 00:18:03.780]  還有一個很特別的意思
[00:18:03.780 --> 00:18:06.780]  就是小孩子
[00:18:06.780 --> 00:18:10.780]  他們那種感覺不是那麼強
[00:18:10.780 --> 00:18:13.780]  因為還沒有剛剛成長得好
[00:18:13.780 --> 00:18:15.780]  不會有大人的那種感覺
[00:18:15.780 --> 00:18:17.780]  我分享我家裡的一個見證
[00:18:17.780 --> 00:18:19.780]  大家知道我有兩個孫子
[00:18:19.780 --> 00:18:20.780]  媽媽的孫子
[00:18:20.780 --> 00:18:23.780]  因為小孫子出生不夠磅
[00:18:23.780 --> 00:18:25.780]  所以在醫院住了幾個禮拜
[00:18:25.780 --> 00:18:27.780]  所以他要去醫院
[00:18:27.780 --> 00:18:31.780]  讓醫生來看他的次數會比較密
[00:18:31.780 --> 00:18:32.780]  11月中的時候
[00:18:32.780 --> 00:18:34.780]  我侄子帶了這個小女孩
[00:18:34.780 --> 00:18:36.780]  去醫院檢查
[00:18:36.780 --> 00:18:38.780]  怎知道醫生按了他就說
[00:18:38.780 --> 00:18:39.780]  不行
[00:18:39.780 --> 00:18:41.780]  他有小腸氣
[00:18:41.780 --> 00:18:43.780]  他跟我說我覺得很奇怪
[00:18:43.780 --> 00:18:44.780]  小腸氣
[00:18:44.780 --> 00:18:47.780]  我經常想女性是小氣的
[00:18:47.780 --> 00:18:49.780]  怎會有小腸氣呢
[00:18:49.780 --> 00:18:50.780]  小腸氣應該是男性的
[00:18:50.780 --> 00:18:51.780]  原來不是
[00:18:51.780 --> 00:18:52.780]  女性也有的
[00:18:52.780 --> 00:18:54.780]  後來我問了醫生
[00:18:54.780 --> 00:18:56.780]  原來我們有一個腹膜
[00:18:56.780 --> 00:18:57.780]  是薄薄的
[00:18:57.780 --> 00:18:59.780]  但是穿了一個洞的時候
[00:18:59.780 --> 00:19:00.780]  腸子掉下去
[00:19:00.780 --> 00:19:01.780]  就壓住
[00:19:01.780 --> 00:19:03.780]  對他的生長不好
[00:19:03.780 --> 00:19:04.780]  醫生就說
[00:19:04.780 --> 00:19:05.780]  好了
[00:19:05.780 --> 00:19:07.780]  要來做手術
[00:19:07.780 --> 00:19:09.780]  去補一下膜
[00:19:09.780 --> 00:19:12.780]  不過這個不是很緊急的手術
[00:19:12.780 --> 00:19:14.780]  也算好
[00:19:14.780 --> 00:19:16.780]  2016年的11月
[00:19:16.780 --> 00:19:17.780]  他去看醫生
[00:19:17.780 --> 00:19:18.780]  醫生排了期
[00:19:18.780 --> 00:19:20.780]  是2019年的9月
[00:19:20.780 --> 00:19:22.780]  跟他去做手術
[00:19:22.780 --> 00:19:23.780]  我們是積極一點的
[00:19:23.780 --> 00:19:24.780]  也好
[00:19:24.780 --> 00:19:25.780]  好過2019年才去做
[00:19:25.780 --> 00:19:26.780]  你明白嗎
[00:19:26.780 --> 00:19:27.780]  我跟他兒子說
[00:19:27.780 --> 00:19:29.780]  不行
[00:19:29.780 --> 00:19:32.780]  不如去私家醫院做吧
[00:19:32.780 --> 00:19:33.780]  怎樣買保險
[00:19:33.780 --> 00:19:35.780]  我姊姊說沒有
[00:19:35.780 --> 00:19:36.780]  小的買不到
[00:19:36.780 --> 00:19:37.780]  大的買得到
[00:19:37.780 --> 00:19:39.780]  大的兩天就出院了
[00:19:39.780 --> 00:19:42.780]  但是小的住了幾個禮拜醫院
[00:19:42.780 --> 00:19:44.780]  原來保險公司不肯受理
[00:19:44.780 --> 00:19:45.780]  要等他兩三歲的時候
[00:19:45.780 --> 00:19:47.780]  看回他的紀錄才肯受理
[00:19:47.780 --> 00:19:49.780]  我就要看著
[00:19:49.780 --> 00:19:50.780]  一有什麼不舒服
[00:19:50.780 --> 00:19:51.780]  錢是次要
[00:19:51.780 --> 00:19:52.780]  生命是重要
[00:19:52.780 --> 00:19:53.780]  到時去醫院
[00:19:53.780 --> 00:19:54.780]  私家醫院做吧
[00:19:54.780 --> 00:19:56.780]  誰知很有恩典
[00:19:56.780 --> 00:19:58.780]  不夠兩個禮拜
[00:19:58.780 --> 00:20:00.780]  他在瑪嘉烈醫院看醫生
[00:20:00.780 --> 00:20:02.780]  但是威爾斯醫院
[00:20:02.780 --> 00:20:04.780]  打電話來給我兒子跟他說
[00:20:04.780 --> 00:20:06.780]  幾天之後
[00:20:06.780 --> 00:20:08.780]  有個期多了出來
[00:20:08.780 --> 00:20:10.780]  有個人不做了
[00:20:10.780 --> 00:20:12.780]  你願意讓你女兒去做手術嗎
[00:20:12.780 --> 00:20:13.780]  嘩
[00:20:13.780 --> 00:20:14.780]  當然去
[00:20:14.780 --> 00:20:15.780]  怎會不去呢
[00:20:15.780 --> 00:20:17.780]  師母第二天帶他去看什麼呢
[00:20:17.780 --> 00:20:19.780]  麻醉科的醫生
[00:20:19.780 --> 00:20:21.780]  因為全身麻醉
[00:20:21.780 --> 00:20:22.780]  都很擔心
[00:20:22.780 --> 00:20:24.780]  這麼小的小女兒
[00:20:24.780 --> 00:20:26.780]  一歲多就要做手術
[00:20:26.780 --> 00:20:28.780]  所以很迫切為他祈禱
[00:20:28.780 --> 00:20:30.780]  他說早上八點鐘進手術室
[00:20:30.780 --> 00:20:32.780]  全身麻醉
[00:20:32.780 --> 00:20:33.780]  但是很快
[00:20:33.780 --> 00:20:35.780]  八點二十分就出來了
[00:20:35.780 --> 00:20:36.780]  但是呢
[00:20:36.780 --> 00:20:37.780]  就不可以走
[00:20:37.780 --> 00:20:39.780]  要等麻醉藥過了
[00:20:39.780 --> 00:20:40.780]  觀察完是怎樣才可以走
[00:20:40.780 --> 00:20:42.780]  六點多才可以走
[00:20:42.780 --> 00:20:43.780]  但是一路都很緊張
[00:20:43.780 --> 00:20:44.780]  一路都問怎樣怎樣
[00:20:44.780 --> 00:20:46.780]  麻醉藥過了
[00:20:46.780 --> 00:20:47.780]  痛不痛
[00:20:47.780 --> 00:20:49.780]  但是竟然
[00:20:49.780 --> 00:20:50.780]  一整晚都沒有哭過
[00:20:50.780 --> 00:20:51.780]  他說沒事
[00:20:51.780 --> 00:20:52.780]  回家都玩
[00:20:52.780 --> 00:20:54.780]  很有恩典
[00:20:54.780 --> 00:20:56.780]  但他不是一個麻木的人
[00:20:56.780 --> 00:20:57.780]  好了第二天早上
[00:20:57.780 --> 00:20:59.780]  我就很緊張
[00:20:59.780 --> 00:21:01.780]  很早就去他家看他
[00:21:01.780 --> 00:21:03.780]  都一樣很精靈
[00:21:03.780 --> 00:21:04.780]  那天我還去公園
[00:21:04.780 --> 00:21:05.780]  來來去去
[00:21:05.780 --> 00:21:07.780]  就帶我們去
[00:21:07.780 --> 00:21:08.780]  我走得快
[00:21:08.780 --> 00:21:09.780]  他還走得快過我
[00:21:09.780 --> 00:21:10.780]  嘩很厲害
[00:21:10.780 --> 00:21:12.780]  走得這麼快
[00:21:12.780 --> 00:21:13.780]  突然一想
[00:21:13.780 --> 00:21:14.780]  不是喔
[00:21:14.780 --> 00:21:15.780]  他昨天才剛做完手術
[00:21:15.780 --> 00:21:16.780]  再蹬兩蹬
[00:21:16.780 --> 00:21:17.780]  又蹬穿了
[00:21:17.780 --> 00:21:18.780]  又再來
[00:21:18.780 --> 00:21:19.780]  不要了不要了
[00:21:19.780 --> 00:21:20.780]  我抱著他
[00:21:20.780 --> 00:21:21.780]  原來
[00:21:21.780 --> 00:21:22.780]  一歲多的小孩子
[00:21:22.780 --> 00:21:24.780]  可能那些的感官
[00:21:24.780 --> 00:21:26.780]  未是那麼厲害
[00:21:26.780 --> 00:21:28.780]  痛但是很快就會復原
[00:21:28.780 --> 00:21:30.780]  反而大人不是
[00:21:30.780 --> 00:21:32.780]  跟著我親家跟我說
[00:21:32.780 --> 00:21:33.780]  女的親家
[00:21:33.780 --> 00:21:35.780]  他都做過這個手術
[00:21:35.780 --> 00:21:36.780]  痛了很久
[00:21:36.780 --> 00:21:37.780]  做了幾個月
[00:21:37.780 --> 00:21:38.780]  還厭痛
[00:21:38.780 --> 00:21:39.780]  所以你不明白
[00:21:39.780 --> 00:21:40.780]  神在會第八天
[00:21:40.780 --> 00:21:42.780]  叫他們來做這個國禮
[00:21:42.780 --> 00:21:44.780]  是對他們的生理心理
[00:21:44.780 --> 00:21:46.780]  都是有祝福的
[00:21:46.780 --> 00:21:49.780]  而這個屬靈的意義是什麼呢?
[00:21:49.780 --> 00:21:50.780]  除了生理之外
[00:21:50.780 --> 00:21:53.780]  就是我們人都有罪的
[00:21:53.780 --> 00:21:54.780]  在罪的裏面
[00:21:54.780 --> 00:21:55.780]  是在影響我們
[00:21:55.780 --> 00:21:57.780]  神就說你要得到一個祝福
[00:21:57.780 --> 00:21:59.780]  要得到一個新的境界
[00:21:59.780 --> 00:22:01.780]  就要將這個罪除去
[00:22:01.780 --> 00:22:03.780]  你不除這個罪的時候
[00:22:03.780 --> 00:22:06.780]  是不能夠得到這個祝福的
[00:22:06.780 --> 00:22:08.780]  我們每一個人都有罪
[00:22:08.780 --> 00:22:09.780]  都要除去
[00:22:09.780 --> 00:22:11.780]  而對那一代的人來說
[00:22:11.780 --> 00:22:12.780]  為什麼要行國禮呢?
[00:22:12.780 --> 00:22:13.780]  我們不讀了
[00:22:13.780 --> 00:22:14.780]  我們看約書亞記
[00:22:14.780 --> 00:22:18.780]  原來這一代是第二代的人
[00:22:18.780 --> 00:22:20.780]  他們在曠野裏面來成長的
[00:22:20.780 --> 00:22:22.780]  我們看約書亞記第五章
[00:22:22.780 --> 00:22:24.780]  第五到第七節
[00:22:24.780 --> 00:22:25.780]  我們就不讀出來了
[00:22:25.780 --> 00:22:28.780]  原來這一班人在曠野裏面來長大
[00:22:28.780 --> 00:22:30.780]  他們全部都是四十歲以下的
[00:22:30.780 --> 00:22:33.780]  但他們沒有行過國禮
[00:22:33.780 --> 00:22:35.780]  但現在過了約旦河
[00:22:35.780 --> 00:22:36.780]  進入一個新的境地
[00:22:36.780 --> 00:22:37.780]  是屬於他們的
[00:22:37.780 --> 00:22:40.780]  就是這個約再一次重新建立起來
[00:22:40.780 --> 00:22:42.780]  神就說以這個立約的記號
[00:22:42.780 --> 00:22:43.780]  就要再恢復
[00:22:43.780 --> 00:22:46.780]  所以你們要行國禮
[00:22:46.780 --> 00:22:48.780]  而在這一次行國禮
[00:22:48.780 --> 00:22:50.780]  對那一代的人來說
[00:22:50.780 --> 00:22:52.780]  更加有一個獨特的意義
[00:22:52.780 --> 00:22:54.780]  我們一起來看約書亞記
[00:22:54.780 --> 00:22:56.780]  第五章的第九節
[00:22:56.780 --> 00:22:57.780]  我們一起來讀出
[00:22:57.780 --> 00:23:00.780]  因為出來
[00:23:00.780 --> 00:23:02.780]  我今日將埃及的羞辱
[00:23:02.780 --> 00:23:05.780]  從你們身上滾出去
[00:23:05.780 --> 00:23:08.780]  因此那地方名叫吉格
[00:23:08.780 --> 00:23:10.780]  直到今日
[00:23:10.780 --> 00:23:13.780]  神說有一個獨特的意義
[00:23:13.780 --> 00:23:16.780]  就是將你們的羞辱除去
[00:23:16.780 --> 00:23:18.780]  因為以前你們在埃及裏面是做奴隸
[00:23:18.780 --> 00:23:21.780]  沒有人來尊重你們
[00:23:21.780 --> 00:23:22.780]  被人來迫害
[00:23:22.780 --> 00:23:24.780]  但現在你已經成為自由人
[00:23:24.780 --> 00:23:25.780]  你是我的兒女
[00:23:25.780 --> 00:23:27.780]  是我所寶貴的
[00:23:27.780 --> 00:23:30.780]  所以你過去的羞辱已經除去
[00:23:30.780 --> 00:23:32.780]  現在你得到尊榮
[00:23:32.780 --> 00:23:35.780]  這個屬靈的意義就在這裏
[00:23:35.780 --> 00:23:38.780]  同樣今日我們原本是罪的奴僕
[00:23:38.780 --> 00:23:40.780]  但因為耶穌基督的救贖
[00:23:40.780 --> 00:23:42.780]  而我們成為神的兒女
[00:23:42.780 --> 00:23:46.780]  神將我們過去的羞恥除去
[00:23:46.780 --> 00:23:48.780]  而我們得著尊貴
[00:23:48.780 --> 00:23:52.780]  所以今日我們每一個人都需要我們的吉格
[00:23:52.780 --> 00:23:54.780]  我們要來檢視
[00:23:54.780 --> 00:23:56.780]  我們進入新的年度裏
[00:23:56.780 --> 00:23:58.780]  我們要檢討究竟有甚麼罪
[00:23:58.780 --> 00:24:00.780]  影響我和神的關係
[00:24:00.780 --> 00:24:03.780]  於是我要將這些東西扔下
[00:24:03.780 --> 00:24:06.780]  但當時要行割禮
[00:24:06.780 --> 00:24:10.780]  對他們來說是一個非常非常不利的處境
[00:24:10.780 --> 00:24:12.780]  為甚麼?
[00:24:12.780 --> 00:24:14.780]  因為他們是過了約旦河
[00:24:14.780 --> 00:24:15.780]  神不是跟他們說
[00:24:15.780 --> 00:24:17.780]  你們在約旦河未過河之前
[00:24:17.780 --> 00:24:18.780]  你們要來行割禮
[00:24:18.780 --> 00:24:19.780]  因為行完割禮之後
[00:24:19.780 --> 00:24:20.780]  你會很痛
[00:24:20.780 --> 00:24:21.780]  你動不了
[00:24:21.780 --> 00:24:24.780]  那你復元之後才過去打仗
[00:24:24.780 --> 00:24:27.780]  但現在你過了河面對這場戰爭
[00:24:27.780 --> 00:24:28.780]  你先行割禮?
[00:24:28.780 --> 00:24:30.780]  那你做完這件事的時候
[00:24:30.780 --> 00:24:32.780]  敵人知道你行完割禮的時候
[00:24:32.780 --> 00:24:33.780]  就會打你
[00:24:33.780 --> 00:24:34.780]  你沒有辦法去還手
[00:24:34.780 --> 00:24:36.780]  你死定了
[00:24:36.780 --> 00:24:38.780]  為甚麼要這樣?
[00:24:38.780 --> 00:24:40.780]  神是給你這個挑戰
[00:24:40.780 --> 00:24:42.780]  但對希伯來的民族
[00:24:42.780 --> 00:24:43.780]  這個挑戰是很大的
[00:24:43.780 --> 00:24:46.780]  因為他們過去的歷史
[00:24:46.780 --> 00:24:49.780]  曾經都出現過這樣的情況
[00:24:49.780 --> 00:24:51.780]  記不記得亞國
[00:24:51.780 --> 00:24:52.780]  我們都很熟悉
[00:24:52.780 --> 00:24:53.780]  有十二個兒子
[00:24:53.780 --> 00:24:54.780]  所以有十二支派
[00:24:54.780 --> 00:24:56.780]  原來亞國有個女兒
[00:24:56.780 --> 00:25:01.780]  當亞國跟外父和舅子關係很惡劣之後
[00:25:01.780 --> 00:25:03.780]  被迫要回自己的故鄉
[00:25:03.780 --> 00:25:05.780]  人做錯事的時候
[00:25:05.780 --> 00:25:06.780]  心裏面是有條刺的
[00:25:06.780 --> 00:25:08.780]  是有陰影、有鬼的
[00:25:08.780 --> 00:25:10.780]  她很怕大哥對她不利
[00:25:10.780 --> 00:25:12.780]  誰知大哥帶著一群人來
[00:25:12.780 --> 00:25:13.780]  她更加怕大哥殺她
[00:25:13.780 --> 00:25:15.780]  誰知哥哥來迎接她
[00:25:15.780 --> 00:25:17.780]  我們兄弟分開這麼多年
[00:25:17.780 --> 00:25:20.780]  算了,你回來我很開心
[00:25:20.780 --> 00:25:22.780]  雖然你當日騙了我長子的名份
[00:25:22.780 --> 00:25:23.780]  但神都很祝福我
[00:25:23.780 --> 00:25:24.780]  亦都很有錢
[00:25:24.780 --> 00:25:26.780]  所以沒問題,回來一起住
[00:25:26.780 --> 00:25:29.780]  但她以小人之心度君子之腹
[00:25:29.780 --> 00:25:32.780]  她對人不好就自然會想很多事
[00:25:32.780 --> 00:25:34.780]  都不知是否對著我笑嘻嘻
[00:25:34.780 --> 00:25:36.780]  暗中放毒蛇
[00:25:36.780 --> 00:25:38.780]  一會兒捉了我就死
[00:25:38.780 --> 00:25:39.780]  然後就騙大哥
[00:25:39.780 --> 00:25:40.780]  繼續騙
[00:25:40.780 --> 00:25:42.780]  大哥,這樣
[00:25:42.780 --> 00:25:43.780]  好的好的
[00:25:43.780 --> 00:25:45.780]  不過問題是我們子女少
[00:25:45.780 --> 00:25:46.780]  人又多
[00:25:46.780 --> 00:25:47.780]  你先回去
[00:25:47.780 --> 00:25:49.780]  我遲些會過來
[00:25:49.780 --> 00:25:50.780]  我們走得慢
[00:25:50.780 --> 00:25:51.780]  你先回去
[00:25:51.780 --> 00:25:53.780]  二叔說好,你來吧
[00:25:53.780 --> 00:25:55.780]  但她害怕
[00:25:55.780 --> 00:25:57.780]  不敢回去故鄉住
[00:25:57.780 --> 00:25:59.780]  就在故鄉的附近帶她住
[00:25:59.780 --> 00:26:02.780]  去了一個事件的地方
[00:26:02.780 --> 00:26:04.780]  族長叫做事劍
[00:26:04.780 --> 00:26:05.780]  很奇妙地
[00:26:05.780 --> 00:26:06.780]  我們教很多人叫做事劍
[00:26:06.780 --> 00:26:07.780]  我經常跟他們說
[00:26:07.780 --> 00:26:08.780]  你改名吧
[00:26:08.780 --> 00:26:10.780]  因為這個地方不太好
[00:26:10.780 --> 00:26:12.780]  但她真的叫做事劍
[00:26:12.780 --> 00:26:14.780]  但我們事劍的弟兄是非常好的
[00:26:14.780 --> 00:26:16.780]  她只是改了名
[00:26:16.780 --> 00:26:18.780]  但她人是很好的
[00:26:18.780 --> 00:26:20.780]  事劍是怎樣呢?
[00:26:20.780 --> 00:26:24.780]  這個族長看中了亞國的女兒
[00:26:24.780 --> 00:26:26.780]  把她搶了過來
[00:26:26.780 --> 00:26:28.780]  強暴了她
[00:26:28.780 --> 00:26:30.780]  她的哥哥很生氣
[00:26:30.780 --> 00:26:32.780]  這對我們來說是一個羞辱
[00:26:32.780 --> 00:26:35.780]  我們要來攻打這個民族
[00:26:35.780 --> 00:26:37.780]  但只是自己的家族
[00:26:37.780 --> 00:26:39.780]  怎去打這個民族呢?
[00:26:39.780 --> 00:26:41.780]  誰知這個事劍說到
[00:26:41.780 --> 00:26:43.780]  其實我還是很喜歡她的
[00:26:43.780 --> 00:26:44.780]  而不是以誠催
[00:26:44.780 --> 00:26:46.780]  我想催她做太太
[00:26:46.780 --> 00:26:48.780]  這些兒子完全有父親的基因
[00:26:48.780 --> 00:26:49.780]  古惑
[00:26:49.780 --> 00:26:51.780]  她說:OK,沒問題
[00:26:51.780 --> 00:26:52.780]  反正就是這樣
[00:26:52.780 --> 00:26:54.780]  不過
[00:26:54.780 --> 00:26:56.780]  如果你要娶我妹妹
[00:26:56.780 --> 00:26:58.780]  也要入鄉隨俗
[00:26:58.780 --> 00:27:00.780]  我們男丁要行割禮
[00:27:00.780 --> 00:27:03.780]  如果你要成為我們家族的成員
[00:27:03.780 --> 00:27:04.780]  你也要行割禮
[00:27:04.780 --> 00:27:06.780]  事劍說:好,割就割吧
[00:27:06.780 --> 00:27:08.780]  她說:不只是你
[00:27:08.780 --> 00:27:09.780]  因為你是族長
[00:27:09.780 --> 00:27:11.780]  所以你的族人也要
[00:27:11.780 --> 00:27:13.780]  於是這個族長就下命令
[00:27:13.780 --> 00:27:15.780]  叫全族的男丁
[00:27:15.780 --> 00:27:17.780]  行割禮
[00:27:17.780 --> 00:27:18.780]  到第三天
[00:27:18.780 --> 00:27:19.780]  最痛的時候
[00:27:19.780 --> 00:27:21.780]  他們就來打他們
[00:27:21.780 --> 00:27:23.780]  把我們全部人殺了
[00:27:23.780 --> 00:27:27.780]  來報自己妹妹被羞辱的仇恨
[00:27:27.780 --> 00:27:30.780]  他們經歷過這些事
[00:27:30.780 --> 00:27:32.780]  所以他們更加害怕
[00:27:32.780 --> 00:27:33.780]  很簡單舉個例子
[00:27:33.780 --> 00:27:34.780]  你做過這些
[00:27:34.780 --> 00:27:35.780]  你就很害怕別人
[00:27:35.780 --> 00:27:37.780]  同樣用這些事來對付你
[00:27:37.780 --> 00:27:39.780]  大家有沒有讀過歷史呢?
[00:27:39.780 --> 00:27:42.780]  可能中史又會成為必修之科
[00:27:42.780 --> 00:27:43.780]  明朝
[00:27:43.780 --> 00:27:45.780]  第一個皇帝是誰?
[00:27:45.780 --> 00:27:46.780]  朱元璋
[00:27:46.780 --> 00:27:48.780]  他是推翻元朝的
[00:27:48.780 --> 00:27:50.780]  民間起義的
[00:27:50.780 --> 00:27:52.780]  所以他一做了皇帝之後
[00:27:52.780 --> 00:27:54.780]  他就很害怕民間會造反
[00:27:54.780 --> 00:27:56.780]  於是建立了什麼?
[00:27:56.780 --> 00:27:58.780]  東廠西廠
[00:27:58.780 --> 00:27:59.780]  沒有看歷史
[00:27:59.780 --> 00:28:01.780]  看看龍門客棧好不好?
[00:28:01.780 --> 00:28:02.780]  好了,這個時候
[00:28:02.780 --> 00:28:04.780]  東廠西廠不是東宮西宮
[00:28:04.780 --> 00:28:05.780]  是什麼來的?
[00:28:05.780 --> 00:28:06.780]  是一些秘密組織
[00:28:06.780 --> 00:28:07.780]  滲入民間
[00:28:07.780 --> 00:28:10.780]  一有什麼意欲就動那些人
[00:28:10.780 --> 00:28:11.780]  就算現在我們的國家
[00:28:11.780 --> 00:28:12.780]  中華人民共和國
