
[00:00:00.000 --> 00:00:06.720]  今日我繼續和大家講《河西亞書》
[00:27:30.240 --> 00:27:35.520]  要求他對人要有恩惠憐憫
[00:27:35.520 --> 00:27:38.440]  還有一個真心悔改的人
[00:27:38.440 --> 00:27:41.000]  他必定對神的懷疑很有興趣
[00:27:41.000 --> 00:27:44.520]  他會不斷去追求認識神
[00:27:44.520 --> 00:27:48.960]  這是我們必須要這樣去認識神
[00:27:48.960 --> 00:27:52.840]  這是神的其中一個性情
[00:27:52.840 --> 00:27:55.760]  我們這樣做的時候神必定會賜福給我們
[00:27:55.760 --> 00:27:59.680]  我們一起祈禱
[00:27:59.680 --> 00:28:02.200]  慈悲人我天父我們感謝讚美禰
[00:28:02.200 --> 00:28:06.520]  多謝禰賜下寶貴的說話教導我們
[00:28:06.520 --> 00:28:08.720]  神啊求禰賜恩給我們
[00:28:08.720 --> 00:28:14.560]  讓我們在生活裏面能夠安着禰的話語來活出禰的旨意
[00:28:14.560 --> 00:28:18.120]  讓我們在活出禰的旨意裏面
[00:28:18.120 --> 00:28:22.160]  大大經歷禰更多的恩典
[00:28:22.160 --> 00:28:23.720]  多謝您聽我們的祈禱
[00:28:23.720 --> 00:28:26.120]  我們這樣祈禱奉耶穌基督的聖名
[00:28:26.120 --> 00:28:27.120]  阿們
