
[00:00:00.000 --> 00:00:01.680]  今天很想和大家分享這段經文
[00:17:48.600 --> 00:17:50.120]  我們所蒙召的恩
[00:17:50.120 --> 00:17:51.720]  與我們蒙召的恩相稱
[00:17:52.400 --> 00:17:55.360]  最特別在這個章臨期的時間
[00:17:55.360 --> 00:17:57.640]  雖然面對著不同的疫情
[00:17:57.640 --> 00:18:00.040]  但是讓我們看見福音的使命不變
[00:18:00.040 --> 00:18:03.440]  讓我們看見很多人仍然在這個疫情中間
[00:18:03.440 --> 00:18:04.920]  他們更加需要福音
[00:18:04.920 --> 00:18:06.720]  你祝福我們、差遣我們
[00:18:06.720 --> 00:18:09.120]  讓我們能夠成為你自己的出口
[00:18:09.120 --> 00:18:10.240]  成為你的見證
[00:18:10.240 --> 00:18:13.600]  以致更多人能夠同樣得到你自己的方向的好處
[00:18:13.600 --> 00:18:14.920]  我們感謝你聽我們祈禱
[00:18:14.920 --> 00:18:16.120]  奉主耶穌的名叩
[00:18:16.120 --> 00:18:16.920]  阿門
