
[00:00:00.000 --> 00:00:03.800]  今天我們要講的是《以塞雅書》
[00:17:23.600 --> 00:17:24.920]  他呼召摩西
[00:17:24.920 --> 00:17:26.200]  於是摩西問他
[00:17:26.200 --> 00:17:27.920]  他們
[00:17:27.920 --> 00:17:29.960]  你差遣我去以色列人那裏
[00:17:29.960 --> 00:17:31.480]  他們若說
[00:17:31.480 --> 00:17:33.080]  祂叫什麼名字
[00:17:33.080 --> 00:17:35.520]  他問我你叫什麼名字
[00:17:35.520 --> 00:17:37.240]  我要對他們說什麼
[00:17:37.240 --> 00:17:38.360]  上帝給他們答案
[00:17:38.360 --> 00:17:39.080]  我
[00:17:39.080 --> 00:17:41.720]  上帝說我是自有永有
[00:17:41.720 --> 00:17:43.040]  其實他回不去的
[00:17:43.040 --> 00:17:44.040]  I am who I am
[00:17:44.040 --> 00:17:45.560]  我就是我就是
[00:17:45.560 --> 00:17:47.160]  我就是我自己
[00:17:47.160 --> 00:17:48.480]  我是自有永有
[00:17:48.480 --> 00:17:50.880]  總之名字就叫Yahweh
[00:17:50.880 --> 00:17:53.240]  在出埃及記裏面
[00:17:53.240 --> 00:17:56.040]  上帝的名字是耶和華
[00:17:56.040 --> 00:17:57.440]  如果上帝給了一張名片給你
[00:17:57.440 --> 00:17:58.560]  祂的名字叫耶和華
[00:17:58.560 --> 00:18:01.440]  背後的圖畫就是出埃及記
[00:18:01.440 --> 00:18:04.840]  上帝要告訴我們
[00:18:04.840 --> 00:18:06.600]  祂是出埃及記的上帝
[00:18:06.600 --> 00:18:08.680]  如果我問你出埃及記的上帝
[00:18:08.680 --> 00:18:09.760]  是什麼樣的上帝
[00:18:09.760 --> 00:18:11.280]  你會怎麼說呢
[00:18:11.280 --> 00:18:12.720]  如果你再熟悉一些
[00:18:12.720 --> 00:18:14.800]  創世記的時候
[00:18:14.800 --> 00:18:15.440]  你會說我知道
[00:18:15.440 --> 00:18:17.680]  出埃及記的上帝是阿巴罕的上帝
[00:18:17.680 --> 00:18:18.880]  是以撒的上帝
[00:18:18.880 --> 00:18:20.520]  是雅各的上帝
[00:18:20.520 --> 00:18:21.440]  好啊
[00:18:21.440 --> 00:18:22.760]  出埃及記的上帝是什麼
[00:18:22.760 --> 00:18:25.320]  出埃及記的上帝是拯救的上帝
[00:18:25.320 --> 00:18:25.920]  對啊
[00:18:25.920 --> 00:18:26.560]  再多一點
[00:18:26.560 --> 00:18:29.120]  出埃及記的上帝是拯救以色列人
[00:18:29.120 --> 00:18:32.400]  從埃及的奴役出來的上帝
[00:18:32.400 --> 00:18:33.160]  好啊
[00:18:33.160 --> 00:18:34.280]  再多一點
[00:18:34.280 --> 00:18:35.880]  還有嗎
[00:18:35.880 --> 00:18:37.480]  有啊
[00:18:37.480 --> 00:18:40.400]  如果我問你出埃及的上帝是什麼
[00:18:40.400 --> 00:18:42.520]  是怎麼拯救的上帝
[00:18:42.520 --> 00:18:45.640]  你的答案是從奴役裏面拯救的話
[00:18:45.640 --> 00:18:49.960]  你這個回答只是答對一半
[00:18:49.960 --> 00:18:52.000]  甚至少過一半
[00:18:52.000 --> 00:18:57.640]  上帝真正要他們被拯救出來的
[00:18:57.640 --> 00:18:59.000]  不是埃及的奴役
[00:18:59.000 --> 00:19:01.960]  而是埃及的偶像
[00:19:01.960 --> 00:19:02.840]  如果你有機會
[00:19:02.840 --> 00:19:06.280]  你回顧我曾經講過埃及的十災
[00:19:06.280 --> 00:19:08.040]  你要知道每一個災難
[00:19:08.040 --> 00:19:11.240]  上帝都是在審判埃及的偶像
[00:19:11.240 --> 00:19:13.760]  上帝最恨以色列人是埃及的
[00:19:13.760 --> 00:19:15.680]  不是他們的奴役
[00:19:15.680 --> 00:19:18.720]  是他們愛埃及的偶像
[00:19:18.720 --> 00:19:19.960]  於是後來你會發現
[00:19:19.960 --> 00:19:21.600]  以色列人的人已經出了埃及
[00:19:21.600 --> 00:19:24.000]  他心仍然在埃及
[00:19:24.000 --> 00:19:28.520]  他做的那個金牛族是抄誰的
[00:19:28.520 --> 00:19:30.000]  抄埃及的神明
[00:19:30.000 --> 00:19:33.320]  抄埃及的偶像
[00:19:33.320 --> 00:19:34.560]  又會說代表什麼
[00:19:34.560 --> 00:19:40.120]  又會說代表拯救我們從偶像之家出來的上帝
[00:19:40.120 --> 00:19:42.560]  你現在將你現在學的東西
[00:19:42.560 --> 00:19:45.320]  丟回去議菜下書
[00:19:45.320 --> 00:19:48.960]  上帝和當時被撈的以色列人說什麼
[00:19:48.960 --> 00:19:50.960]  他說在我以前沒有真神
[00:19:50.960 --> 00:19:52.800]  在我以後也沒有
[00:19:52.800 --> 00:19:54.080]  你們核眼
[00:19:54.080 --> 00:19:54.880]  你們耳聾
[00:19:54.880 --> 00:19:55.400]  爲什麼
[00:19:55.400 --> 00:19:58.680]  你們還在愛敬拜加南的神明
[00:19:58.680 --> 00:20:00.640]  你們在敬拜巴比倫的神明
[00:20:00.640 --> 00:20:03.920]  我要你將所有的神明擺下
[00:20:03.920 --> 00:20:06.880]  我要你單單不愛慕我
[00:20:06.880 --> 00:20:09.680]  因爲我唯有我是
[00:20:09.680 --> 00:20:11.080]  又會說
[00:20:11.080 --> 00:20:13.360]  除我以外沒有救主
[00:20:13.360 --> 00:20:15.680]  又會說要他們摒棄
[00:20:15.680 --> 00:20:23.040]  要他們廢棄所有的偶像去拜祂獨一的真神
[00:20:23.040 --> 00:20:24.880]  又會和你講
[00:20:24.880 --> 00:20:27.600]  他說我要做一個新的出埃及
[00:20:27.600 --> 00:20:29.840]  第一個出埃及是從埃及拯救
[00:20:29.840 --> 00:20:32.760]  第二個出埃及是由從巴比倫拯救
[00:20:32.760 --> 00:20:35.680]  我要救你從巴比倫出來
[00:20:35.680 --> 00:20:38.440]  我要帶你回去耶路撒冷
[00:20:38.440 --> 00:20:40.040]  我要你重建聖殿
[00:20:40.040 --> 00:20:42.880]  我要你重建聖城
[00:20:42.880 --> 00:20:44.760]  但最重要我要你的是
[00:20:44.760 --> 00:20:49.520]  離棄所有萬國萬民的偶像
[00:20:49.520 --> 00:20:50.760]  因爲我是耶和華
[00:20:50.760 --> 00:20:53.600]  耶和華就是代表這些
[00:20:53.600 --> 00:20:55.680]  如果你熟悉聖經就知道
[00:20:55.680 --> 00:20:58.280]  祕魯巴比倫之後70年
[00:20:58.280 --> 00:21:02.080]  以色列的子民真的正如上帝所認許
[00:21:02.080 --> 00:21:04.400]  他們回到耶路撒冷
[00:21:04.400 --> 00:21:08.240]  他們回到上帝認許的地方
[00:21:08.240 --> 00:21:10.880]  他們重建了聖殿
[00:21:10.880 --> 00:21:11.840]  雖然很小
[00:21:11.840 --> 00:21:15.360]  他們重建了那個城牆尼西米基
[00:21:15.360 --> 00:21:18.640]  他們接着通過以色列
[00:21:18.640 --> 00:21:20.240]  又重建上帝的子民
[00:21:20.240 --> 00:21:21.640]  用上帝的律法
[00:21:21.640 --> 00:21:25.800]  但我想問你當你去到舊約的結束的時候
[00:21:25.800 --> 00:21:32.200]  我想請問你以色列人有沒有廢棄萬國的偶像
[00:21:32.200 --> 00:21:34.680]  他們有沒有廢棄萬國的偶像
[00:21:34.680 --> 00:21:36.920]  因爲上帝是出埃及的上帝
[00:21:36.920 --> 00:21:39.720]  上帝要他們廢棄所有的偶像
[00:21:39.720 --> 00:21:43.280]  答案是沒有
[00:21:43.280 --> 00:21:46.760]  所以當你去到舊約聖經的終結的時候
[00:21:46.760 --> 00:21:51.720]  非常之黑暗的一個結束
[00:21:51.720 --> 00:21:56.320]  舊聖經的結束是400年的沉默
[00:21:56.320 --> 00:21:58.320]  上帝再不說話了
[00:21:58.320 --> 00:22:01.600]  因爲儘管他們的人回到聖地
[00:22:01.600 --> 00:22:03.080]  重建了聖殿
[00:22:03.080 --> 00:22:09.600]  他們的心仍然朝向萬國的偶像
[00:22:09.600 --> 00:22:10.800]  但上帝沒有放棄他們
[00:22:10.800 --> 00:22:12.160]  400年之後
[00:22:12.160 --> 00:22:14.480]  400年漫漫長夜之後
[00:22:14.480 --> 00:22:18.200]  出了一個新的善治
[00:22:18.200 --> 00:22:20.640]  新的真的善治
[00:22:20.640 --> 00:22:22.520]  這個善治叫約翰
[00:22:22.520 --> 00:22:25.160]  於是照着舊約的預言
[00:22:25.160 --> 00:22:29.640]  施洗約翰來到曠野宣傳悔改
[00:22:29.640 --> 00:22:31.200]  什麼叫悔改
[00:22:31.200 --> 00:22:36.120]  其實他是在繼續以塞亞失敗了的使命
[00:22:36.120 --> 00:22:37.600]  以塞亞呼召他們
[00:22:37.600 --> 00:22:41.000]  你們眼睛看不到的現在要看到
[00:22:41.000 --> 00:22:42.520]  聽不到的要聽見
[00:22:42.520 --> 00:22:46.480]  要摒棄你們的偶像相信獨一的真神
[00:22:46.480 --> 00:22:48.200]  以塞亞看不見的那一天
[00:22:48.200 --> 00:22:51.160]  於是施洗約翰來呼召
[00:22:51.160 --> 00:22:53.840]  繼續以塞亞的使命
[00:22:53.840 --> 00:22:54.640]  去到一個地步
[00:22:54.640 --> 00:22:55.840]  天人在問施洗約翰
[00:22:55.840 --> 00:22:57.880]  你是不是那個舊主
[00:22:57.880 --> 00:22:59.880]  你是不是應許的君王
[00:22:59.880 --> 00:23:01.040]  施洗約翰的答案
[00:23:01.040 --> 00:23:01.680]  他說我不是
[00:23:01.680 --> 00:23:03.160]  因爲在我後面
[00:23:03.160 --> 00:23:04.560]  有一個比我更大的
[00:23:04.560 --> 00:23:07.640]  我連幫他解鞋帶都不配
[00:23:07.640 --> 00:23:11.040]  我現在幫你的是用水的施洗
[00:23:11.040 --> 00:23:12.960]  而他
[00:23:12.960 --> 00:23:16.640]  他要聖靈幫你施洗
[00:23:16.640 --> 00:23:18.160]  他要給你聖靈
[00:23:18.160 --> 00:23:20.040]  他要給你能力
[00:23:20.040 --> 00:23:22.240]  你知道最後是怎樣的
[00:23:22.240 --> 00:23:24.880]  使你成爲萬國萬民
[00:23:24.880 --> 00:23:25.960]  爲我作見證
[00:23:25.960 --> 00:23:27.640]  你們看不看到
[00:23:27.640 --> 00:23:30.840]  所有的東西是朝向那個方向
[00:23:30.840 --> 00:23:34.440]  施洗約翰將棒交給耶穌
[00:23:34.440 --> 00:23:36.400]  《馬爾福音》第一章第十四節這樣說
[00:23:36.400 --> 00:23:37.520]  約翰下監的時候
[00:23:37.520 --> 00:23:40.600]  耶穌來到加利利宣講上帝的福音說
[00:23:40.600 --> 00:23:41.400]  日子滿了
[00:23:41.400 --> 00:23:42.440]  上帝的國近了
[00:23:42.440 --> 00:23:44.200]  你們要悔改順服人
[00:23:44.200 --> 00:23:46.640]  你們要悔改
[00:23:46.640 --> 00:23:49.560]  如果我用以塞亞的口吻
[00:23:49.560 --> 00:23:53.080]  就說你們的耳朵要聽
[00:23:53.080 --> 00:23:54.880]  你們的眼睛要看
[00:23:54.880 --> 00:23:55.480]  你看不看到
[00:23:55.480 --> 00:23:56.080]  同一樣東西
[00:23:56.080 --> 00:23:57.440]  你們要悔改
[00:23:57.440 --> 00:24:00.400]  你們要拋棄這個世界的
[00:24:00.400 --> 00:24:02.440]  money, sex, and power
[00:24:02.440 --> 00:24:05.800]  要拋棄這個世界所有的偶像
[00:24:05.800 --> 00:24:07.560]  不要追求金錢
[00:24:07.560 --> 00:24:08.520]  權力
[00:24:08.520 --> 00:24:09.440]  情慾
[00:24:09.440 --> 00:24:11.440]  要追求上帝的國
[00:24:11.440 --> 00:24:12.480]  你們要順服
[00:24:12.480 --> 00:24:17.360]  因爲你們要俯伏在君王的面前
[00:24:17.360 --> 00:24:18.760]  你有沒有留意當主耶穌基督
[00:24:18.760 --> 00:24:21.480]  開始傳揚這個天國的信息
[00:24:21.480 --> 00:24:25.240]  當祂繼續以塞亞還未完成的使命的時候
[00:24:25.240 --> 00:24:28.720]  祂是在北面的加利利
[00:24:28.720 --> 00:24:31.120]  祂沒有去南面的耶路撒冷
[00:24:31.120 --> 00:24:34.760]  但是上帝沒有放棄耶路撒冷
[00:24:34.760 --> 00:24:37.880]  耶穌不斷由北至南至南至南
[00:24:37.880 --> 00:24:40.440]  以至祂最終去到耶路撒冷
[00:24:40.440 --> 00:24:43.840]  上帝還沒放棄那個舊耶路撒冷
[00:24:43.840 --> 00:24:47.440]  你給我一早就射了他們
[00:24:47.440 --> 00:24:50.640]  上帝差派祂自己獨生的兒子
[00:24:50.640 --> 00:24:53.040]  來到那個舊的耶路撒冷
[00:24:53.040 --> 00:24:56.000]  那個偶像之都
[00:24:56.000 --> 00:24:57.960]  耶穌來到耶路撒冷
[00:24:57.960 --> 00:25:01.000]  在《路加福音》第十三章第三十四節這麼說
[00:25:01.000 --> 00:25:03.280]  耶路撒冷啊!耶路撒冷啊!
[00:25:03.280 --> 00:25:10.960]  「你嘗殺害先知,又用石頭打死那並差遣到你這裏來的人。」
[00:25:10.960 --> 00:25:15.720]  你是一個嘗殺先知的城市耶路撒冷
[00:25:15.720 --> 00:25:18.440]  耶穌爲耶路撒冷哭泣
[00:25:18.440 --> 00:25:23.160]  耶穌說耶路撒冷是一個殺害先知的城
[00:25:23.160 --> 00:25:24.640]  我不知道你們知不知道
[00:25:24.640 --> 00:25:27.520]  我們不知道以塞亞究竟最後是怎麼死的
[00:25:27.520 --> 00:25:29.440]  但是按照猶太的傳統
[00:25:29.440 --> 00:25:33.040]  以塞亞是死在馬拿西王的手上
[00:25:33.040 --> 00:25:37.120]  在耶路撒冷死的是被割死
[00:25:37.120 --> 00:25:40.920]  《希伯來書》第十一章第三十七節
[00:25:40.920 --> 00:25:45.720]  以塞亞死在耶路撒冷
[00:25:45.720 --> 00:25:51.520]  而現在居然上帝差派祂獨生的兒子
[00:25:51.520 --> 00:25:53.600]  再去一次耶路撒冷
[00:25:53.600 --> 00:25:55.200]  再呼叫他們悔改
[00:25:55.200 --> 00:25:58.920]  不是審判而是呼叫他們悔改
[00:25:58.920 --> 00:26:03.720]  何等慈悲何等忍耐的上帝
[00:26:03.720 --> 00:26:04.800]  耶穌去到耶路撒冷
[00:26:04.800 --> 00:26:05.760]  耶穌這麼說
[00:26:05.760 --> 00:26:09.320]  「我多次想要聚集你的兒女」
[00:26:09.320 --> 00:26:11.400]  還叫他們做兒女
[00:26:11.400 --> 00:26:12.680]  「半億的女兒」
[00:26:12.680 --> 00:26:14.080]  你記不記得
[00:26:14.080 --> 00:26:15.120]  以塞亞書第一章
[00:26:15.120 --> 00:26:16.880]  「半億的女兒
[00:26:16.880 --> 00:26:22.520]  我多時我仍然想聚集你做我的兒女
[00:26:22.520 --> 00:26:26.000]  好像母雞把小雞聚集在翅膀底下
[00:26:26.000 --> 00:26:29.320]  可見你們不願意 只見你不願意」
[00:26:29.320 --> 00:26:32.600]  而耶穌再來當時
[00:26:32.600 --> 00:26:37.480]  「我是母雞 誰願意被上帝所保護的
[00:26:37.480 --> 00:26:42.080]  請你回來祂的家做兒女」
[00:26:42.080 --> 00:26:43.400]  耶穌這麼說
[00:26:43.400 --> 00:26:45.480]  是因爲耶穌知道
[00:26:45.480 --> 00:26:51.120]  上帝即將要審判這個舊的耶路撒冷
[00:26:51.120 --> 00:26:53.320]  第十三章第三十五節
[00:26:53.320 --> 00:26:54.240]  努加福音五講
[00:26:54.240 --> 00:26:58.600]  「看吧!你們的家要被廢棄了」
[00:26:58.600 --> 00:27:04.000]  「你們的家要被廢棄了上帝最後的通牒
[00:27:04.000 --> 00:27:09.440]  最後的機會迴轉吧!迴轉吧!」
[00:27:09.440 --> 00:27:11.040]  但是耶路撒冷沒有聽
[00:27:11.040 --> 00:27:12.480]  他仍然是拒絕上帝
[00:27:12.480 --> 00:27:15.880]  於是在公元七十年
[00:27:15.880 --> 00:27:19.040]  你在《聖誦聖經》裏面找不到這個數字
[00:27:19.040 --> 00:27:21.200]  但是在我們的歷史裏面
[00:27:21.200 --> 00:27:25.360]  我們很清楚這個數字、這個日子
[00:27:25.360 --> 00:27:29.720]  在整本《聖誦聖經》的背後蔓延着
[00:27:29.720 --> 00:27:32.880]  在公元七十年的時候
[00:27:32.880 --> 00:27:36.040]  羅馬的軍隊包圍聖城耶路撒冷
[00:27:36.040 --> 00:27:38.080]  羅馬的軍隊進入聖城
[00:27:38.080 --> 00:27:41.400]  去摧毀了聖城裏面的聖殿
[00:27:41.400 --> 00:27:43.360]  救成耶路撒冷
[00:27:43.360 --> 00:27:46.400]  終於最終的淪陷
[00:27:46.400 --> 00:27:49.920]  不會再興起了
[00:27:49.920 --> 00:27:52.360]  但是在被摧毀之際
[00:27:52.360 --> 00:27:55.640]  耶路撒冷仍然有一個逃生之門
[00:27:55.640 --> 00:27:58.640]  仍然有一個逃生之門大開
[00:27:58.640 --> 00:28:00.880]  爲什麼?因爲三十多年前
[00:28:00.880 --> 00:28:02.480]  有一個人叫耶穌
[00:28:02.480 --> 00:28:06.040]  他向耶路撒冷做了一個認許
[00:28:06.040 --> 00:28:10.680]  做了一個母雞和小雞的認許
[00:28:10.680 --> 00:28:11.680]  三十多年前
[00:28:11.680 --> 00:28:14.360]  耶穌在耶路撒冷的城外
[00:28:14.360 --> 00:28:18.640]  被高舉在十字架上
[00:28:18.640 --> 00:28:20.360]  當耶路撒冷拒絕耶穌
[00:28:20.360 --> 00:28:24.280]  當耶路撒冷要釘死耶穌的時候
[00:28:24.280 --> 00:28:25.480]  上帝做了一個決定
[00:28:25.480 --> 00:28:27.680]  上帝要審判耶路撒冷
[00:28:27.680 --> 00:28:32.080]  但是當耶路撒冷將耶穌釘死在十字架上的時候
[00:28:32.080 --> 00:28:35.720]  上帝也都爲耶路撒冷成全了救恩
[00:28:35.720 --> 00:28:38.320]  成全了一個拯救
[00:28:38.320 --> 00:28:40.280]  有一條出路
[00:28:40.280 --> 00:28:42.960]  無論上帝怎樣審判耶路撒冷
[00:28:42.960 --> 00:28:46.960]  耶路撒冷仍然有一條出路
[00:28:46.960 --> 00:28:49.880]  是耶穌基督
[00:28:49.880 --> 00:28:51.880]  在十字架上
[00:28:51.880 --> 00:28:55.800]  耶穌成就了另外一個以塞爾書的預言
[00:28:55.800 --> 00:28:57.600]  這個每個人都知道
[00:28:57.600 --> 00:29:01.000]  以塞爾書五十三章受苦不仁的預言
[00:29:01.000 --> 00:29:05.320]  我想帶你去看以塞爾書五十三章第十節
[00:29:05.320 --> 00:29:07.040]  以塞爾這麼說
[00:29:07.040 --> 00:29:10.320]  當他的生命作贖罪祭時
[00:29:10.320 --> 00:29:12.440]  他必看見後裔
[00:29:12.440 --> 00:29:17.520]  他的年日必然長久
[00:29:17.520 --> 00:29:18.120]  什麼意思
[00:29:18.120 --> 00:29:19.840]  他不僅爲我們受死
[00:29:19.840 --> 00:29:23.920]  他第三天裏面從死到旅復活
[00:29:23.920 --> 00:29:26.480]  不僅如此
[00:29:26.480 --> 00:29:28.480]  你看他還會看見一件事
[00:29:28.480 --> 00:29:31.760]  他會看見他的後裔
[00:29:31.760 --> 00:29:34.560]  他會有後裔
[00:29:34.560 --> 00:29:36.800]  你記得之前的圖畫
[00:29:36.800 --> 00:29:39.960]  有一個被揀選的牧人的肚子裏
[00:29:39.960 --> 00:29:41.560]  會生很多個兒子出來
[00:29:41.560 --> 00:29:42.840]  做見證的
[00:29:42.840 --> 00:29:44.040]  你記不記得
[00:29:44.040 --> 00:29:46.040]  那個揀選的牧人是誰
[00:29:46.040 --> 00:29:47.080]  是耶穌基督
[00:29:47.080 --> 00:29:54.160]  他會看見他肚子裏生出來很多的後裔
[00:29:54.160 --> 00:29:55.920]  這個揀選的牧人是一個
[00:29:55.920 --> 00:29:58.040]  但是他又會生很多個
[00:29:58.040 --> 00:30:02.640]  經常都令我想起這個俄羅斯娃娃
[00:30:02.640 --> 00:30:03.680]  明明是一個
[00:30:03.680 --> 00:30:04.840]  拆開裏面又有一個
[00:30:04.840 --> 00:30:06.480]  又有一個
[00:30:06.480 --> 00:30:08.880]  一羣的小耶穌
[00:30:08.880 --> 00:30:10.320]  和耶穌一個餅印
[00:30:10.320 --> 00:30:12.600]  不過小一點而已
[00:30:12.600 --> 00:30:13.880]  他們和耶穌一樣
[00:30:13.880 --> 00:30:15.320]  他們背起十字架
[00:30:15.320 --> 00:30:20.520]  他們拋棄地上的偶像
[00:30:20.520 --> 00:30:22.120]  他們順服真神
[00:30:22.120 --> 00:30:28.960]  他們定義要將天國的福音傳到地極
[00:30:28.960 --> 00:30:34.040]  最終的實現是《少林寺行傳》第一章第八節
[00:30:34.040 --> 00:30:37.640]  「但聖靈必降臨在你們身上」
[00:30:37.640 --> 00:30:40.880]  「耶穌基督將要用聖靈爲你們施洗」
[00:30:40.880 --> 00:30:46.400]  「你們就必得着能力要在耶路撒冷猶大全地」
[00:30:46.400 --> 00:30:49.440]  「撒瑪利亞直到地極作我的見證」
[00:30:49.440 --> 00:30:50.880]  這個是以塞亞書的意象
[00:30:50.880 --> 00:30:52.240]  你記不記得
[00:30:52.240 --> 00:30:54.200]  以塞亞書的意象就是
[00:30:54.200 --> 00:30:56.080]  地極做見證
[00:30:56.080 --> 00:30:57.640]  最後成就
[00:30:57.640 --> 00:30:59.920]  這個偉大意象的成就
[00:30:59.920 --> 00:31:03.200]  不是以塞亞書的時代
[00:31:03.200 --> 00:31:05.560]  是耶穌基督的時代
[00:31:05.560 --> 00:31:06.920]  這個是耶和華的意象
[00:31:06.920 --> 00:31:09.360]  是耶和華給以色列人的意象
[00:31:09.360 --> 00:31:12.840]  是耶和華給今天教會的意象
[00:31:12.840 --> 00:31:15.400]  是我們教會的意象
[00:31:15.400 --> 00:31:17.440]  使命之神
[00:31:17.440 --> 00:31:19.200]  使命之民
[00:31:19.200 --> 00:31:20.200]  在我結束的時候
[00:31:20.200 --> 00:31:23.520]  我想用三個問題爲你作形容
[00:31:23.520 --> 00:31:28.760]  接着我想加一點點個人的反思
[00:31:28.760 --> 00:31:31.000]  第一個問題
[00:31:31.000 --> 00:31:33.040]  哪城是你家?
[00:31:33.040 --> 00:31:35.520]  以塞亞書所講的是雙城記
[00:31:35.520 --> 00:31:38.360]  以塞亞書所講的是兩個城市
[00:31:38.360 --> 00:31:40.840]  一個是舊城裏面的人
[00:31:40.840 --> 00:31:42.720]  拜的是這個世界的
[00:31:42.720 --> 00:31:44.240]  Money, Sex and Power
[00:31:44.240 --> 00:31:47.440]  他們所敬拜的是地上的偶像
[00:31:47.440 --> 00:31:49.560]  這個是不是你?
[00:31:49.560 --> 00:31:50.520]  如果是你的話
[00:31:50.520 --> 00:31:53.000]  你要悔改
[00:31:53.000 --> 00:31:56.000]  因爲唯有真正的悔改
[00:31:56.000 --> 00:31:58.120]  纔可以得着
[00:31:58.120 --> 00:31:59.960]  新天新地
[00:31:59.960 --> 00:32:01.080]  新耶路撒冷
[00:32:01.080 --> 00:32:02.160]  第二個問題
[00:32:02.160 --> 00:32:06.040]  你是否上帝的見證人?
[00:32:06.040 --> 00:32:07.480]  上帝的見證人
[00:32:07.480 --> 00:32:08.720]  愛慕上帝
[00:32:08.720 --> 00:32:10.120]  上帝的見證人
[00:32:10.120 --> 00:32:12.080]  順服上帝
[00:32:12.080 --> 00:32:13.320]  上帝的見證人
[00:32:13.320 --> 00:32:17.280]  思念上帝的作爲
[00:32:17.280 --> 00:32:19.640]  你是否上帝的見證人?
[00:32:19.640 --> 00:32:21.080]  祈禱
[00:32:21.080 --> 00:32:25.560]  祈禱我們每一個人都成爲上帝的見證人
[00:32:25.560 --> 00:32:26.960]  第三個問題
[00:32:26.960 --> 00:32:30.440]  你是否僕人的後裔?
[00:32:30.440 --> 00:32:34.080]  被揀選的僕人有一大堆的後裔
[00:32:34.080 --> 00:32:36.960]  每個都和他一樣的病人
[00:32:36.960 --> 00:32:38.640]  這個是不是我們的寫照
[00:32:38.640 --> 00:32:41.920]  揹負我們的十字架?
[00:32:41.920 --> 00:32:43.840]  由傳揚福音
[00:32:43.840 --> 00:32:44.880]  道地的祈禱
[00:32:44.880 --> 00:32:47.960]  上帝讓我們成爲
[00:32:47.960 --> 00:32:52.440]  天國耶穌基督的後裔
[00:32:52.440 --> 00:32:58.840]  最後我想和你做一些小小的個人的反思
[00:32:58.840 --> 00:33:00.360]  在過去幾個禮拜
[00:33:00.360 --> 00:33:01.440]  一兩個月裏面
[00:33:01.440 --> 00:33:05.160]  香港發生了很多事情
[00:33:05.160 --> 00:33:07.920]  我不知道你有沒有感覺到擔憂
[00:33:07.920 --> 00:33:10.960]  我不知道你有沒有感覺到沮喪
[00:33:10.960 --> 00:33:14.480]  我不知道你有沒有感覺到無望
[00:33:14.480 --> 00:33:18.840]  我不知道你有沒有感覺到憤怒
[00:33:18.840 --> 00:33:19.600]  我可以這麼說
[00:33:19.600 --> 00:33:22.720]  我覺得在過去幾個禮拜裏面
[00:33:22.720 --> 00:33:27.560]  我們的教睦同工都是非常之心情沉重
[00:33:27.560 --> 00:33:31.560]  我們沒辦法專心去做我們的工作
[00:33:31.560 --> 00:33:34.400]  有時也都無精打采
[00:33:34.400 --> 00:33:37.080]  我想如果繼續持續下去的時候
[00:33:37.080 --> 00:33:41.720]  我有時都在想會不會我們都無心亂戰
[00:33:41.720 --> 00:33:46.640]  有什麼圖畫可以抗衡
[00:33:46.640 --> 00:33:56.600]  令我們很擔憂、沮喪、無望、憤怒的圖畫
[00:33:56.600 --> 00:33:58.480]  我想了很久 終於我找到一個圖畫
[00:33:58.480 --> 00:34:06.000]  我找到一個圖畫可以抗衡香港現在的狀況
[00:34:06.000 --> 00:34:08.400]  這個圖畫我不知道你看不看得清楚
[00:34:08.400 --> 00:34:11.960]  是Dr. Strange 奇異博士
[00:34:11.960 --> 00:34:15.080]  我希望你都像我們一家人一樣
[00:34:15.080 --> 00:34:19.600]  很喜歡那些英雄的電影
[00:34:19.600 --> 00:34:21.960]  超級英雄的電影
[00:34:21.960 --> 00:34:24.000]  當Dr. Strange 這部電影出來的時候
[00:34:24.000 --> 00:34:26.360]  當我和我的子女一起去看的時候
[00:34:26.360 --> 00:34:29.000]  我真的有點失望
[00:34:29.000 --> 00:34:33.200]  因爲之前所看的所有都是Iron Man、鋼鐵人
[00:34:33.200 --> 00:34:36.200]  美國隊長、Captain America
[00:34:36.200 --> 00:34:41.720]  他們所打的所有的仗都是在物質世界裏面打的
[00:34:41.720 --> 00:34:43.360]  那些衰人就是地球人
[00:34:43.360 --> 00:34:45.480]  頂籠都是外星人
[00:34:45.480 --> 00:34:49.640]  但是當你進入奇異博士的世界的時候
[00:34:49.640 --> 00:34:51.400]  當你去看Dr. Strange 的時候
[00:34:51.400 --> 00:34:54.200]  他告訴你這個世界有另外一個世界
[00:34:54.200 --> 00:34:57.440]  不是物質的世界是一個魔幻的世界
[00:34:57.440 --> 00:35:05.840]  而魔幻的世界裏面需要有人保護地球的
[00:35:05.840 --> 00:35:08.560]  原來這個世界除了物質世界之外
[00:35:08.560 --> 00:35:12.240]  有另外一個魔幻世界
[00:35:12.240 --> 00:35:13.400]  我不代表說
[00:35:13.400 --> 00:35:17.840]  如果我們參加了這個魔幻世界裏面去保護地球
[00:35:17.840 --> 00:35:20.360]  我們就不參加物質世界
[00:35:20.360 --> 00:35:25.080]  如果你是像我們這樣的粉絲的時候你知道
[00:35:25.080 --> 00:35:29.800]  奇異博士其實也有和Iron Man一起並肩作戰的
[00:35:29.800 --> 00:35:32.600]  他也有在地球裏面
[00:35:32.600 --> 00:35:37.680]  在物質世界裏面和復仇者聯盟並肩作戰的
[00:35:37.680 --> 00:35:42.040]  但是Dr. Strange很知道一件事
[00:35:42.040 --> 00:35:43.600]  他有一個特殊的崗位
[00:35:43.600 --> 00:35:47.240]  他的特殊的崗位是那個魔幻的世界
[00:35:47.240 --> 00:35:50.360]  沒有其他人可以代替他這個特殊的崗位
