
[00:00:00.000 --> 00:00:04.920]  新年一年 恭祝大家新年無福主恩常在
[00:18:51.760 --> 00:18:54.760]  有千絲萬縷複雜的關係
[00:18:54.760 --> 00:18:55.760]  但不要忘記那時候
[00:18:55.760 --> 00:18:57.760]  教會正是受這些當權者的壓迫
[00:18:57.760 --> 00:18:59.760]  我問大家一個問題
[00:18:59.760 --> 00:19:00.760]  在教會當中
[00:19:00.760 --> 00:19:04.760]  這些受助者到底是代表哪一邊呢?
[00:19:04.760 --> 00:19:06.760]  這個就非常的微妙
[00:19:06.760 --> 00:19:08.760]  給人的感覺是非常負面的
[00:19:08.760 --> 00:19:11.760]  有人甚至懷疑他們是無間道
[00:19:11.760 --> 00:19:12.760]  就算他們不是無間道
[00:19:12.760 --> 00:19:14.760]  他們生命的表現
[00:19:14.760 --> 00:19:16.760]  都會令到教會的其他弟兄姊妹
[00:19:16.760 --> 00:19:18.760]  非常的失望
[00:19:18.760 --> 00:19:23.760]  所以保羅多次警戒這些教會成員
[00:19:23.760 --> 00:19:25.760]  要他們親手做工
[00:19:25.760 --> 00:19:28.760]  換取他人對他們的尊敬
[00:19:28.760 --> 00:19:31.760]  鐵撒羅尼加四章十一節十二節
[00:19:31.760 --> 00:19:32.760]  新譯本說道
[00:19:32.760 --> 00:19:34.760]  使你們行事為人
[00:19:34.760 --> 00:19:36.760]  可以得到外人的尊敬
[00:19:36.760 --> 00:19:40.760]  自己也不會有什麼缺乏了
[00:19:40.760 --> 00:19:42.760]  在這裡我們會說
[00:19:42.760 --> 00:19:46.760]  到底這些懶散的教會成員
[00:19:46.760 --> 00:19:47.760]  到底是不是我們剛才說的
[00:19:47.760 --> 00:19:49.760]  這個庇護制度裡面的受助人呢?
[00:19:49.760 --> 00:19:52.760]  我們現在不可以完全的確定
[00:19:52.760 --> 00:19:54.760]  但有一樣我們很期待的就是
[00:19:54.760 --> 00:19:56.760]  在永恆的角度當中
[00:19:56.760 --> 00:19:57.760]  當我們見到保羅
[00:19:57.760 --> 00:20:00.760]  見到鐵撒羅尼加的弟兄姊妹的時候
[00:20:00.760 --> 00:20:02.760]  我們跟他們說這段經文的時候
[00:20:02.760 --> 00:20:03.760]  我們就可以清楚明白
[00:20:03.760 --> 00:20:06.760]  裡面這些的真理 這些的情況
[00:20:06.760 --> 00:20:09.760]  我們讀聖經的時候其實很有意思
[00:20:09.760 --> 00:20:11.760]  我們對永恆是帶著一個期盼
[00:20:11.760 --> 00:20:13.760]  而且其中一個期盼就是
[00:20:13.760 --> 00:20:14.760]  我們聖經當中一些不明白
[00:20:14.760 --> 00:20:16.760]  或者不清楚的問題
[00:20:16.760 --> 00:20:17.760]  我們可以帶到當中
[00:20:17.760 --> 00:20:19.760]  跟那些弟兄姊妹一起交談
[00:20:19.760 --> 00:20:21.760]  跟主一起交談
[00:20:21.760 --> 00:20:23.760]  去得到一個真正的答案
[00:20:23.760 --> 00:20:25.760]  但無論答案是怎麼樣
[00:20:25.760 --> 00:20:27.760]  我們從中在這段經文裡面
[00:20:27.760 --> 00:20:30.760]  我們首先可以學習一個非常重要的功課
[00:20:30.760 --> 00:20:35.760]  就是要殷勤工作 做一個自律盡責的信徒
[00:20:35.760 --> 00:20:37.760]  工作可以有不同的分工
[00:20:37.760 --> 00:20:39.760]  我是一個傳導人
[00:20:39.760 --> 00:20:41.760]  我太太是一個音樂的老師
[00:20:41.760 --> 00:20:43.760]  然後有姐妹是家庭的主婦
[00:20:43.760 --> 00:20:45.760]  負責家頭 細務 照顧小朋友
[00:20:45.760 --> 00:20:47.760]  都非常勞碌 雖然沒有收入
[00:20:47.760 --> 00:20:50.760]  但是都是一個非常重要的功課
[00:20:50.760 --> 00:20:55.760]  其實讀書的同學都是一個工作的過程
[00:20:55.760 --> 00:20:58.760]  只不過我們讀書是為了將來的工作
[00:20:58.760 --> 00:21:00.760]  而裝備自己的知識和生命
[00:21:00.760 --> 00:21:02.760]  其實非常重要
[00:21:02.760 --> 00:21:04.760]  所以在聖經不同的地方
[00:21:04.760 --> 00:21:06.760]  在舊約裡面特別講到
[00:21:06.760 --> 00:21:09.760]  很多經文是教導人要去殷勤工作
[00:21:09.760 --> 00:21:11.760]  甚至在神力直屬的仆人
[00:21:11.760 --> 00:21:13.760]  去提醒我們
[00:21:13.760 --> 00:21:16.760]  我們是從一些小小的動物的身上
[00:21:16.760 --> 00:21:17.760]  我們要學習殷勤
[00:21:17.760 --> 00:21:19.760]  我們看螞蟻的動作
[00:21:19.760 --> 00:21:23.760]  看牠們學習勤勞
[00:21:23.760 --> 00:21:25.760]  據統計人的壽命裡面
[00:21:25.760 --> 00:21:29.760]  有超過三分之一的時間應該放在工作裡面
[00:21:29.760 --> 00:21:31.760]  超過三分之一的時間
[00:21:31.760 --> 00:21:33.760]  我們有什麼選擇呢
[00:21:33.760 --> 00:21:35.760]  我們可以選擇過一天是一天
[00:21:35.760 --> 00:21:37.760]  得過且過
[00:21:37.760 --> 00:21:39.760]  但是同樣另一方面
[00:21:39.760 --> 00:21:44.760]  我們都可以選擇自律盡責的生活
[00:21:44.760 --> 00:21:46.760]  另外很重要的一點就是
[00:21:46.760 --> 00:21:49.760]  我們是否現今殷勤盡責
[00:21:49.760 --> 00:21:51.760]  當我們見耶穌基督的時候
[00:21:51.760 --> 00:21:53.760]  是一個很重要的時間
[00:21:53.760 --> 00:21:56.760]  當我們見祂的時候我們需要交帳
[00:21:56.760 --> 00:21:58.760]  還見彼得福音書裡面講到一個比喻
[00:21:58.760 --> 00:22:03.760]  講到五千兩、二千兩和一千兩銀子的比喻
[00:22:03.760 --> 00:22:06.760]  我們希望耶穌基督再來的時候
[00:22:06.760 --> 00:22:10.760]  是稱呼我們是一個又懶又惡的僕人
[00:22:10.760 --> 00:22:15.760]  還是稱讚我們是一個忠心又良善的僕人
[00:22:15.760 --> 00:22:19.760]  我相信大家能夠做一個聰明的選擇
[00:22:19.760 --> 00:22:24.760]  怎樣培養人能夠殷勤、自律和盡責
[00:22:24.760 --> 00:22:26.760]  其實在家庭和教會裡面
[00:22:26.760 --> 00:22:29.760]  都相當有它的責任
[00:22:29.760 --> 00:22:33.760]  在環球社會我們都比較愛護小朋友
[00:22:33.760 --> 00:22:35.760]  特別在香港的時候
[00:22:35.760 --> 00:22:37.760]  很多家庭都用工人姐姐
[00:22:37.760 --> 00:22:42.760]  小朋友從小的時候都很少機會去接觸家務
[00:22:42.760 --> 00:22:44.760]  但是相反有另一些情況
[00:22:44.760 --> 00:22:47.760]  在德國政府裡面有一個很特別的規定
[00:22:47.760 --> 00:22:50.760]  可能我們都很奇怪
[00:22:50.760 --> 00:22:53.760]  德國政府是立法規定
[00:22:53.760 --> 00:22:55.760]  在家裡小朋友六歲的時候
[00:22:55.760 --> 00:22:59.760]  家長一定要教他們學習家務
[00:22:59.760 --> 00:23:01.760]  家長要用不同的方式去鼓勵
[00:23:01.760 --> 00:23:03.760]  去教導小朋友學家務
[00:23:03.760 --> 00:23:04.760]  如果你不做的時候
[00:23:04.760 --> 00:23:06.760]  真的政府知道的時候
[00:23:06.760 --> 00:23:09.760]  你可能就要受到懲罰
[00:23:09.760 --> 00:23:13.760]  這個目的是主要培養小朋友的殷勤
[00:23:13.760 --> 00:23:17.760]  和在家裡學習盡責
[00:23:17.760 --> 00:23:18.760]  我們家裡沒有請工人
[00:23:18.760 --> 00:23:22.760]  我們的大女兒現在已經開始教她一些簡單的家務
[00:23:22.760 --> 00:23:24.760]  收衣服、摺衣服
[00:23:24.760 --> 00:23:26.760]  還有她很喜歡去煮東西吃
[00:23:26.760 --> 00:23:30.760]  當然不是煮整個飯
[00:23:30.760 --> 00:23:33.760]  但是切水果和媽媽一起做番薯餅
[00:23:33.760 --> 00:23:35.760]  是她很開心的一個過程
[00:23:35.760 --> 00:23:39.760]  其實是在培養她對家庭的責任感
[00:23:39.760 --> 00:23:40.760]  非常的重要
[00:23:40.760 --> 00:23:42.760]  同樣在教會裡面我們都有責任
[00:23:42.760 --> 00:23:47.760]  去提供和教導弟兄姊妹
[00:23:47.760 --> 00:23:49.760]  要去參與不同的侍奉
[00:23:49.760 --> 00:23:52.760]  教會裡面會眾參與侍奉的百分比
[00:23:52.760 --> 00:23:56.760]  其實是一個教會是否健康的一個重要的指標
[00:23:56.760 --> 00:23:57.760]  說兩個教會
[00:23:57.760 --> 00:23:59.760]  看大家覺得哪個教會比較健康
[00:23:59.760 --> 00:24:01.760]  如果一個教會裡面
[00:24:01.760 --> 00:24:04.760]  百分之二十的弟兄姊妹
[00:24:04.760 --> 00:24:08.760]  是負責所有百分之八十的侍奉的時候
[00:24:08.760 --> 00:24:10.760]  相對於另一個教會
[00:24:10.760 --> 00:24:12.760]  百分之八十的弟兄姊妹
[00:24:12.760 --> 00:24:15.760]  是負責百分之八十的侍奉的崗位
[00:24:15.760 --> 00:24:17.760]  侍奉的內容的時候
[00:24:17.760 --> 00:24:20.760]  你覺得兩間教會哪間比較健康
[00:24:20.760 --> 00:24:23.760]  當然是後面那個比較健康
[00:24:23.760 --> 00:24:26.760]  所以在教會裡面我們要鼓勵教導
[00:24:26.760 --> 00:24:30.760]  和真的推動弟兄姊妹一起參與不同的侍奉
[00:24:30.760 --> 00:24:33.760]  在當中我們要學習殷勤和盡責
[00:24:33.760 --> 00:24:35.760]  下個星期是一個很好的機會
[00:24:35.760 --> 00:24:38.760]  教會開辦開放日
[00:24:38.760 --> 00:24:42.760]  我們整個教會不同的部門團契都參與在當中
[00:24:42.760 --> 00:24:46.760]  除了鼓勵大家去出席這個開放日之外
[00:24:46.760 --> 00:24:48.760]  我鼓勵大家很重要的一點
[00:24:48.760 --> 00:24:51.760]  就是不要忘記善用我們的人際關係
[00:24:51.760 --> 00:24:53.760]  我們一些鄰舍的關係
[00:24:53.760 --> 00:24:55.760]  邀請一些鄰舍的朋友
[00:24:55.760 --> 00:24:57.760]  參與在當中
[00:24:57.760 --> 00:24:58.760]  一起去認識教會
[00:24:58.760 --> 00:25:00.760]  參與活動當中的時候
[00:25:00.760 --> 00:25:02.760]  去認識信仰
[00:25:02.760 --> 00:25:06.760]  我們現在參與在教會侍奉當中
[00:25:06.760 --> 00:25:08.760]  這是第一個應用
[00:25:08.760 --> 00:25:10.760]  當然在這段經文裡面還有兩個應用
[00:25:10.760 --> 00:25:13.760]  是保羅希望我們要留心去反省的
[00:25:13.760 --> 00:25:14.760]  第二個應用
[00:25:14.760 --> 00:25:17.760]  我們先讀一次經文三章十三節
[00:25:17.760 --> 00:25:18.760]  一起讀
[00:25:18.760 --> 00:25:19.760]  弟兄們
[00:25:19.760 --> 00:25:21.760]  行善不可喪志
[00:25:21.760 --> 00:25:22.760]  行善不可喪志
[00:25:22.760 --> 00:25:23.760]  我們不難理解
[00:25:23.760 --> 00:25:24.760]  在教會裡面
[00:25:24.760 --> 00:25:26.760]  如果有成員不單止不做事
[00:25:26.760 --> 00:25:27.760]  還主管閒事
[00:25:27.760 --> 00:25:29.760]  造成一些教會的傷害
[00:25:29.760 --> 00:25:31.760]  的確是帶來一些傷害
[00:25:31.760 --> 00:25:36.760]  甚至是旁邊那些專心尋求神
[00:25:36.760 --> 00:25:39.760]  按著聖經教導熱心行善的弟兄姊妹
[00:25:39.760 --> 00:25:41.760]  慢慢會感覺有些失望
[00:25:41.760 --> 00:25:42.760]  有些落差
[00:25:42.760 --> 00:25:44.760]  有些比較的時候
[00:25:44.760 --> 00:25:46.760]  就很容易感到灰心
[00:25:46.760 --> 00:25:48.760]  在這裡保羅給我們一個很大的挑戰
[00:25:48.760 --> 00:25:50.760]  很重要的功課
[00:25:50.760 --> 00:25:54.760]  即便環境有不少讓我們失望的人和事
[00:25:54.760 --> 00:25:57.760]  但我們依然要持續的行善
[00:25:57.760 --> 00:25:59.760]  不可失卻愛心
[00:25:59.760 --> 00:26:01.760]  這裡的行善主要講到兩個方面
[00:26:01.760 --> 00:26:04.760]  一個方面是指用愛心的關懷和資助
[00:26:04.760 --> 00:26:06.760]  去有些有需要的人
[00:26:06.760 --> 00:26:08.760]  另一方面當然更加重要的是
[00:26:08.760 --> 00:26:12.760]  我們要參與在建立人的生命的服事當中
[00:26:12.760 --> 00:26:14.760]  所以行善是包括了物質上的資助
[00:26:14.760 --> 00:26:17.760]  和生命建立的關懷
[00:26:17.760 --> 00:26:19.760]  現實當中
[00:26:19.760 --> 00:26:20.760]  在社會
[00:26:20.760 --> 00:26:21.760]  在教會
[00:26:21.760 --> 00:26:22.760]  甚至團體裡面
[00:26:22.760 --> 00:26:24.760]  總是會有些事情
[00:26:24.760 --> 00:26:26.760]  有些人會讓我們失望
[00:26:26.760 --> 00:26:28.760]  如果看最近的一些新聞報道
[00:26:28.760 --> 00:26:30.760]  有一個很大的新聞就是
[00:26:30.760 --> 00:26:32.760]  某個國際的NGO
[00:26:32.760 --> 00:26:34.760]  他有員工被揭發
[00:26:34.760 --> 00:26:36.760]  涉嫌在2010年的海地
[00:26:36.760 --> 00:26:39.760]  海地這個震災期間去召妓
[00:26:39.760 --> 00:26:42.760]  事情造成了很大的影響
[00:26:42.760 --> 00:26:45.760]  那個機構是香港的分機構
[00:26:45.760 --> 00:26:48.760]  表示這個醜聞的風波
[00:26:48.760 --> 00:26:50.760]  令到有700位月捐者
[00:26:50.760 --> 00:26:52.760]  立即打電話去說
[00:26:52.760 --> 00:26:54.760]  要停止他的捐款
[00:26:54.760 --> 00:26:59.760]  估計每年損失上百萬的捐款
[00:26:59.760 --> 00:27:01.760]  當然這件事不是單一的事件
[00:27:01.760 --> 00:27:05.760]  可能一連串帶起對很多慈善機構
[00:27:05.760 --> 00:27:08.760]  NGO有很多誠信方面的反思
[00:27:08.760 --> 00:27:10.760]  求神幫助我們
[00:27:10.760 --> 00:27:14.760]  讓我們一方面能夠有智慧地分辨事實
[00:27:14.760 --> 00:27:20.760]  能夠面對讓我們感到失望的人和事
[00:27:20.760 --> 00:27:22.760]  但求聖靈同時幫助我們
[00:27:22.760 --> 00:27:24.760]  不要失卻愛心
[00:27:24.760 --> 00:27:26.760]  要持續行善
[00:27:26.760 --> 00:27:29.760]  繼續做對的事
[00:27:29.760 --> 00:27:31.760]  另外一節的聖經
[00:27:31.760 --> 00:27:33.760]  同樣幫助我們理解這個訊息
[00:27:33.760 --> 00:27:36.760]  我們一起讀《加拉太書》六章九節
[00:27:36.760 --> 00:27:38.760]  「我們行善,不可喪之」
[00:27:38.760 --> 00:27:42.760]  「你一旦悔心,時候到了就要修成」
[00:27:42.760 --> 00:27:44.760]  「時候到了就要修成」
[00:27:44.760 --> 00:27:46.760]  神有他特別的時間
[00:27:46.760 --> 00:27:49.760]  總會讓我們的行善有修成
[00:27:49.760 --> 00:27:52.760]  有一個教會的姊妹
[00:27:52.760 --> 00:27:57.760]  她長年在成人主義學中教授神的話語
[00:27:57.760 --> 00:27:59.760]  但經過一段時間
[00:27:59.760 --> 00:28:01.760]  她感受到很大的壓力
[00:28:01.760 --> 00:28:04.760]  感受不到自己的侍奉價值
[00:28:04.760 --> 00:28:06.760]  有一天她跟主任牧師說
[00:28:06.760 --> 00:28:09.760]  她要辭職不再參與侍奉
[00:28:09.760 --> 00:28:12.760]  當晚晚上她回到家
[00:28:12.760 --> 00:28:13.760]  打開信箱的時候
[00:28:13.760 --> 00:28:15.760]  她收到一封信
[00:28:15.760 --> 00:28:20.760]  那封信原來是一位在醫院受了傷
[00:28:20.760 --> 00:28:26.760]  但重傷要面臨離世的少年軍官托人寫給她的
[00:28:26.760 --> 00:28:28.760]  信裡面說
[00:28:28.760 --> 00:28:30.760]  她必須在離世之前
[00:28:30.760 --> 00:28:32.760]  讓她的主日學老師知道
[00:28:32.760 --> 00:28:34.760]  當日就是這位老師
[00:28:34.760 --> 00:28:38.760]  他在主日學上教導她神的話語
[00:28:38.760 --> 00:28:39.760]  告訴她福音
[00:28:39.760 --> 00:28:41.760]  以至於她聽道而得救
[00:28:41.760 --> 00:28:45.760]  以至於她今天去面對死亡的時候
[00:28:45.760 --> 00:28:50.760]  她依然心中有那份平安和喜樂
[00:28:50.760 --> 00:28:54.760]  因為知道她準備與天父在一起
[00:28:54.760 --> 00:28:55.760]  她寫了一封信
[00:28:55.760 --> 00:28:59.760]  對這位老師表示感激
[00:28:59.760 --> 00:29:03.760]  我們會不會有時因為行善而喪志呢?
[00:29:03.760 --> 00:29:05.760]  聖經教導我們不要灰心
[00:29:05.760 --> 00:29:07.760]  時候滿足的時候
[00:29:07.760 --> 00:29:10.760]  神就會賜下他的修成
[00:29:10.760 --> 00:29:14.760]  第三個教導和應用
[00:29:14.760 --> 00:29:18.760]  與教會紀律有關
[00:29:18.760 --> 00:29:21.760]  在這兩段經文中
[00:29:21.760 --> 00:29:26.760]  保羅不但命令信徒過一個自律和盡責的生活
[00:29:26.760 --> 00:29:30.760]  而且他非常關注整體教會的紀律
[00:29:30.760 --> 00:29:32.760]  教會是一個講愛的群體
[00:29:32.760 --> 00:29:36.760]  但教會同樣是一個有真理追求聖潔的群體
[00:29:36.760 --> 00:29:37.760]  愛需要真理
[00:29:37.760 --> 00:29:39.760]  沒有真理沒有規矩的愛
[00:29:39.760 --> 00:29:41.760]  就是溺愛
[00:29:41.760 --> 00:29:44.760]  保羅在教導教會的弟兄姊妹
[00:29:44.760 --> 00:29:50.760]  如何與犯罪不守規矩的教會成員來往
[00:29:50.760 --> 00:29:53.760]  保羅說要將這些人分別出來
[00:29:53.760 --> 00:29:55.760]  其他的信徒要遠離他們
[00:29:55.760 --> 00:29:57.760]  不要與他們交往
[00:29:57.760 --> 00:30:01.760]  教會紀律的實施主要有兩方面的目的
[00:30:01.760 --> 00:30:06.760]  第一方面是保持教會整體的聖潔
[00:30:06.760 --> 00:30:09.760]  將犯罪的成員分別出來
[00:30:09.760 --> 00:30:13.760]  讓其他的信徒免受這些信徒負面的影響
[00:30:13.760 --> 00:30:20.760]  第二方面就是為了犯罪成員的好處
[00:30:20.760 --> 00:30:23.760]  目的是讓他自覺羞愧
[00:30:23.760 --> 00:30:28.760]  幫助他改變自己的態度和行為
[00:30:28.760 --> 00:30:31.760]  重點是為了挽回他的生命
[00:30:31.760 --> 00:30:33.760]  保羅再次強調
[00:30:33.760 --> 00:30:38.760]  不要以他為仇人 要勸他如弟兄
[00:30:38.760 --> 00:30:42.760]  太古城堂是屬於播道會的其中一個堂會
[00:30:42.760 --> 00:30:44.760]  今天我帶了一本童工手冊
[00:30:44.760 --> 00:30:47.760]  裡面都說了其實一樣的東西
[00:30:47.760 --> 00:30:51.760]  就是教會要施行的紀律手冊
[00:30:51.760 --> 00:30:54.760]  我讀一小段當中的引言給大家聽
[00:30:54.760 --> 00:30:56.760]  關於紀律手冊裡面
[00:30:56.760 --> 00:30:58.760]  隨著社會越來越敗壞
[00:30:58.760 --> 00:31:01.760]  趨向無道德底線
[00:31:01.760 --> 00:31:04.760]  婚外婚善性愛行為
[00:31:04.760 --> 00:31:07.760]  離婚同居離京半道等
[00:31:07.760 --> 00:31:09.760]  與日俱升
[00:31:09.760 --> 00:31:12.760]  教會裡面這個個案都越來越多
[00:31:12.760 --> 00:31:14.760]  不少童工深感勒手
[00:31:14.760 --> 00:31:17.760]  雖知道施行教會紀律要教導弟兄姊妹
[00:31:17.760 --> 00:31:19.760]  但怎樣實施 怎樣教導
[00:31:19.760 --> 00:31:22.760]  播道會在這方面的立場又怎樣呢
[00:31:22.760 --> 00:31:26.760]  為了保持教會的聖潔 作神的燈台
[00:31:26.760 --> 00:31:28.760]  挽回失腳的弟兄姊妹
[00:31:28.760 --> 00:31:33.760]  受職部決定製作這本紀律手冊
[00:31:33.760 --> 00:31:35.760]  裡面的內容非常豐富
[00:31:35.760 --> 00:31:36.760]  講到不同的情況
[00:31:36.760 --> 00:31:41.760]  是怎樣去作一個教會紀律的處理
[00:31:41.760 --> 00:31:43.760]  當然重點有兩方面
[00:31:43.760 --> 00:31:44.760]  要處理的時候
[00:31:44.760 --> 00:31:48.760]  就是有一個停聖餐和停侍奉這兩方面
[00:31:48.760 --> 00:31:51.760]  當然具體要不同的情況發生
[00:31:51.760 --> 00:31:53.760]  但在現實當中
[00:31:53.760 --> 00:31:56.760]  我們都要同時小心不要落入兩方面的極端
[00:31:56.760 --> 00:32:01.760]  一方面我們可能過份苛責這些犯錯的肢體
[00:32:01.760 --> 00:32:06.760]  可能破壞了他們重新建立生命的機會
[00:32:06.760 --> 00:32:11.760]  但同時另一方面我們亦不要漠視他的罪行
[00:32:11.760 --> 00:32:13.760]  導致教會在聖潔上面
[00:32:13.760 --> 00:32:17.760]  在世上見證這件事上有虧欠
[00:32:17.760 --> 00:32:19.760]  求神賜給我們智慧
[00:32:19.760 --> 00:32:24.760]  讓我們在當中能夠在兩方面尋求理想的平衡
[00:32:24.760 --> 00:32:27.760]  接下來後書結束在這裡
[00:32:27.760 --> 00:32:30.760]  再回顧這三章的內容
[00:32:30.760 --> 00:32:32.760]  教會怎樣去面對外在的逼迫
[00:32:32.760 --> 00:32:35.760]  我們需要忍耐 需要信心
[00:32:35.760 --> 00:32:38.760]  教會面對錯誤的末世論教導的時候
[00:32:38.760 --> 00:32:42.760]  保羅提醒我們真正末世是有什麼狀況出現
[00:32:42.760 --> 00:32:45.760]  第三章我們面對懶散不作功的人的時候
[00:32:45.760 --> 00:32:48.760]  我們應該怎樣去面對
[00:32:48.760 --> 00:32:50.760]  有三方面的應用
[00:32:50.760 --> 00:32:52.760]  我們需要殷勤的工作
[00:32:52.760 --> 00:32:54.760]  我們需要自律和盡責的信徒
[00:32:54.760 --> 00:32:57.760]  持續的行善 不可失卻內心
[00:32:57.760 --> 00:33:00.760]  最後我們知道我們是需要
[00:33:00.760 --> 00:33:02.760]  教會不單是一個愛的群體
[00:33:02.760 --> 00:33:05.760]  是需要按真理施行教會的紀律
[00:33:05.760 --> 00:33:07.760]  挽回失腳的肢體
[00:33:07.760 --> 00:33:11.760]  有一首詩歌裡面是有句歌詞說到
[00:33:11.760 --> 00:33:16.760]  天天皆相欠 困倦毫不抱怨
[00:33:16.760 --> 00:33:20.760]  要竭盡全力 負上永不變
[00:33:20.760 --> 00:33:22.760]  願意歌詞裡面的內容
[00:33:22.760 --> 00:33:26.760]  都成為了我們今天對神話語的一個回應
