
[00:00:00.000 --> 00:00:07.800]  羅馬書第八章裏面特別地講到,我們基督徒需要有榮耀的盼望。
[00:36:25.360 --> 00:36:31.000]  我們覺得我們可以承擔一切的苦難。
[00:36:31.000 --> 00:36:34.360]  原來這苦難來臨在我們的身上,
[00:36:34.360 --> 00:36:38.680]  主禰知道,但是我們卻不知道。
[00:36:38.680 --> 00:36:47.200]  在這個苦難來臨的時候,真正的感覺到原來我們是何等的軟弱。
[00:36:47.200 --> 00:36:56.880]  父神,願禰在這個夏天裏面,打開我們追尋主禰心意的道路。
[00:36:56.880 --> 00:37:01.920]  在我們沒有辦法掌握的經驗跟理性的範圍中,
[00:37:01.920 --> 00:37:07.600]  主禰教我們學會重新的謙卑。
[00:37:07.600 --> 00:37:12.840]  爲了神禰所賞賜給我們的,我們高興快樂。
[00:37:12.840 --> 00:37:18.800]  是的,是禰賜給我們一切的恩福,是禰賜給我們家庭,
[00:37:18.800 --> 00:37:24.000]  是禰教我們在經歷神的裏面,經歷很多的好處。
[00:37:24.000 --> 00:37:28.400]  同時,當我們落在苦難的裏面,
[00:37:28.400 --> 00:37:37.560]  我們必得一再的承認,收取的事業火花。
[00:37:37.560 --> 00:37:44.440]  讓我們能在主禰信實的道路中,再次的發現那啓示的上帝,
[00:37:44.440 --> 00:37:55.600]  真能夠帶領我們,超越了苦難,進到上帝的指揮裏。
[00:37:55.600 --> 00:38:06.000]  願禰跟在座中,有身體需要的,有家庭關係需要的,
[00:38:06.000 --> 00:38:12.680]  有事業需要的弟兄姊妹跟福音的朋友同在。
[00:38:12.680 --> 00:38:21.960]  主讓我們再次轉回歸向那賜生命的上帝,
[00:38:21.960 --> 00:38:28.640]  給我們持續在主話語中能夠了解人生,
[00:38:28.640 --> 00:38:35.520]  並且能服侍賜生命的上帝,聽我們的禱告。
[00:38:35.520 --> 00:38:37.520]  把安心留守自己的生命
