
[00:00:00.000 --> 00:00:06.000]  今天我會講到在教會里面的團契
[00:41:36.000 --> 00:41:48.000]  神就提供了波瓦斯作爲他們的親屬
[00:41:48.000 --> 00:41:51.000]  屬回者去幫助他們兩位
[00:42:00.000 --> 00:42:05.000]  波瓦斯好像基督那樣的情況
[00:42:05.000 --> 00:42:11.000]  拯救我們這羣屬靈上窮乏的人
[00:42:11.000 --> 00:42:21.000]  我們大家都恩着耶穌基督是親屬
[00:42:21.000 --> 00:42:25.000]  因爲天父是我們的父親
[00:42:30.000 --> 00:42:35.000]  我們被呼召去彼此幫助彼此去關顧
[00:42:35.000 --> 00:42:47.000]  當我們這樣去做的時候
[00:42:47.000 --> 00:42:49.000]  我們就活出門徒的生命
[00:42:49.000 --> 00:42:51.000]  和幫助其他人成爲門徒
[00:43:00.000 --> 00:43:03.000]  這個概念是與耶穌基督的教導
[00:43:03.000 --> 00:43:06.000]  愛神愛人是一致的
[00:43:06.000 --> 00:43:19.000]  門徒相交的生活
[00:43:19.000 --> 00:43:22.000]  是我們一羣恩着耶穌基督作爲親屬的人
[00:43:22.000 --> 00:43:26.000]  去互相去過着肢體相交的生活
[00:43:29.000 --> 00:43:31.000]  在第二章我們看到
[00:43:31.000 --> 00:43:34.000]  門徒們在學習宗教之後
[00:43:34.000 --> 00:43:37.000]  他們互相繼續練習
[00:43:37.000 --> 00:43:47.000]  他們很熱切地去實行耶穌基督所做過的事
[00:43:47.000 --> 00:43:55.000]  耶穌基督爲他們犧牲性命
[00:44:00.000 --> 00:44:03.000]  他們或許沒有將他們的生命
[00:44:03.000 --> 00:44:06.000]  爲大家互相去獻出
[00:44:06.000 --> 00:44:09.000]  但是他們將他們所有的互相去獻上
[00:44:09.000 --> 00:44:15.000]  當然我們知道
[00:44:15.000 --> 00:44:16.000]  羅馬人來到的時候
[00:44:16.000 --> 00:44:18.000]  他們就獻上他們自己的生命
[00:44:18.000 --> 00:44:24.000]  這個就是我們作爲基督徒的一個呼召
[00:44:29.000 --> 00:44:30.000]  作爲一個教會
[00:44:30.000 --> 00:44:32.000]  也作爲一個個人
[00:44:32.000 --> 00:44:38.000]  因此我們就作爲基督的身體這樣去存在
[00:44:38.000 --> 00:44:45.000]  因爲是我們在耶穌基督裏面的親屬關係
[00:44:45.000 --> 00:44:50.000]  幾個星期前
[00:44:50.000 --> 00:44:53.000]  有人來到我家中去坐席
[00:44:53.000 --> 00:44:58.000]  下午四點鐘
[00:44:58.000 --> 00:44:59.000]  我太太告訴我
[00:44:59.000 --> 00:45:01.000]  我們家裏沒有芝士
[00:45:01.000 --> 00:45:12.000]  那你就要去Bilby街的Walmart買一些
[00:45:12.000 --> 00:45:21.000]  我是一個很聽從我太太的人
[00:45:21.000 --> 00:45:23.000]  或者我很怕我太太
[00:45:23.000 --> 00:45:26.000]  因此我就去逛
[00:45:29.000 --> 00:45:32.000]  我到達Walmart的時候已經過了一個小時
[00:45:32.000 --> 00:45:36.000]  我就想
[00:45:36.000 --> 00:45:37.000]  我要打電話給我太太
[00:45:37.000 --> 00:45:39.000]  叫她來接我
[00:45:39.000 --> 00:45:45.000]  但是我留了電話在家
[00:45:45.000 --> 00:45:49.000]  因此我要再走多一個小時回家
[00:45:49.000 --> 00:45:52.000]  那我回去的時候
[00:45:52.000 --> 00:45:54.000]  我的客人已經來到了
[00:45:59.000 --> 00:46:02.000]  我們作爲門徒
[00:46:02.000 --> 00:46:05.000]  作爲教會的旅途
[00:46:05.000 --> 00:46:07.000]  是沒有方向的
[00:46:07.000 --> 00:46:13.000]  我們不需要其他人去告訴我們
[00:46:13.000 --> 00:46:16.000]  我們的使命和我們的意象是什麼
[00:46:16.000 --> 00:46:20.000]  耶穌基督自己已經給了我們
[00:46:20.000 --> 00:46:24.000]  祂給了聖經作爲我們的地圖
[00:46:27.000 --> 00:46:30.000]  讓我們看到目的地在哪裏
[00:46:30.000 --> 00:46:36.000]  我不是說在天上的目的地
[00:46:36.000 --> 00:46:42.000]  而是在地上的生命裏的目的地
[00:46:42.000 --> 00:46:48.000]  祂甚至給了我們一艘船
[00:46:48.000 --> 00:46:53.000]  聖靈去幫助我們到達那個地方
[00:46:57.000 --> 00:47:00.000]  但我們常常選擇去跟從人的方法
[00:47:00.000 --> 00:47:02.000]  或者智慧去做
[00:47:02.000 --> 00:47:13.000]  我們邀請一些超大型教會的牧師
[00:47:13.000 --> 00:47:17.000]  或者是使教會增長的人的港員來到去
[00:47:17.000 --> 00:47:18.000]  去問他們
[00:47:18.000 --> 00:47:20.000]  我們應該怎麼樣讓教會增長
[00:47:27.000 --> 00:47:30.000]  但我們忽略了在聖經當中
[00:47:30.000 --> 00:47:33.000]  在耶穌基督身上去跟從祂的教導
[00:47:33.000 --> 00:47:42.000]  如果我們每一個人都能夠做
[00:47:42.000 --> 00:47:45.000]  耶穌基督在聖經所教導我們做的時候
[00:47:45.000 --> 00:47:47.000]  我們就會是一間好的教會
[00:47:47.000 --> 00:47:52.000]  因爲我們這樣做的時候
[00:47:52.000 --> 00:47:56.000]  我們就會是在做耶穌基督呼召我們所做的事情
[00:47:58.000 --> 00:48:01.000]  當我們面見祂的時候
[00:48:01.000 --> 00:48:03.000]  祂就說:忠心有良善的僕人
[00:48:03.000 --> 00:48:05.000]  我們一起禱告
[00:48:05.000 --> 00:48:13.000]  天父請你恩待我們
[00:48:13.000 --> 00:48:23.000]  讓我們明白我們個別每一個人在教會當中的角色
[00:48:28.000 --> 00:48:33.000]  我們如何在角色當中去互相幫助
[00:48:33.000 --> 00:48:35.000]  讓我們做到這個目的
[00:48:35.000 --> 00:48:43.000]  帶榮耀來到
[00:48:43.000 --> 00:48:46.000]  也讓我們滿足你的目標
[00:48:46.000 --> 00:48:49.000]  同主耶穌命求
