
[00:00:00.000 --> 00:00:07.000]  我想和大家看一下幾條通識問題
[00:28:54.030 --> 00:29:14.030]  羅馬書第八章31到32節,保羅說:神若幫助我們,遂論敵黨我們,神既不愛惜自己的兒子,為我們眾人捨了,豈不也把萬物和他一同白白地賜給我們嗎?
[00:29:14.030 --> 00:29:34.030]  而在他最後,在監獄臨死之前,他對提摩太說:因為我知道我所信的是誰,也知道他,耶穌基督能夠保存我所交託給他,直到那一天,直到我見他面的時候。
[00:29:34.030 --> 00:29:50.030]  弟兄姐妹,摩西在神面前侍奉了幾十年,然後他求神建立自己的工作。保羅侍奉了上帝幾十年,他相信神能夠建立他的工作。
[00:29:50.030 --> 00:30:07.030]  我在神面前侍奉了幾十年,也漸漸體會到摩西和保羅的心境。我知道我不是一個完美的人,我的侍奉也不完美,但是神愛我,他呼召我,接納我。
[00:30:07.030 --> 00:30:20.030]  我也求神建立我自己在他面前的侍奉,而且深信他能夠保存我所託付他的,直到那一天。
[00:30:20.030 --> 00:30:34.030]  弟兄姐妹,我們來到上帝面前,求他赦罪私恩,叫我們的人生,我們的工作,都透過耶穌基督的救贖恩典,得著永恆的價值。
[00:30:34.030 --> 00:31:03.030]  我們最後做一個總結,反思應用我們感恩基督的救贖,我們反思自己的信仰在哪個光景裏面,我們回歸上帝,回到上帝那裏,我們數算自己的日子,求上帝賜給我們一個智慧的心。
[00:31:03.030 --> 00:31:25.030]  耶穌,我感謝你。你創天造地,你自有永有,但是你愛我們,你知道我們的困難,痛苦,你來到這個世界,為我們釘十字架,狐狸有洞,天上的飛鳥有窩,你連枕頭的地方都沒有。
[00:31:25.030 --> 00:31:34.030]  我們知道不是那幾口鐵釘就將你掛在十字架上,是因為你對我們的愛情,叫你肯為我們死。
[00:31:34.030 --> 00:31:59.030]  有一天你要回來審判一切,今天我來到你的面前,我為在座,為網上願意相信你的感恩,求你的靈洗淨它,求你充滿它,求你讓它看到你的榮耀,讓它在人生以後的日子能夠有平安喜樂。
[00:31:59.030 --> 00:32:25.030]  它現在面對的困難,求你為它解決。主,我為在座每一個信了你的,剛才立志要重新奉獻給你,是榮耀你,享受你的信徒禱告,求你的靈大大的充滿它,求你讓它在人生裡面有平安喜樂,叫它更深的經歷你,更深的享受你。
[00:32:25.030 --> 00:32:39.030]  我們祈禱,求主隨聽,願耶穌基督的恩惠,天上天父的慈愛和聖靈的感動,每一天與你同在,直到基督回來。
