
[00:00:00.000 --> 00:00:02.160]  還記得上個禮拜我們講什麼嗎
[00:19:38.000 --> 00:19:40.000]  你自己改變了
[00:19:40.000 --> 00:19:42.000]  我跟你講 即使周遭的環境沒有改變
[00:19:42.000 --> 00:19:44.000]  即使那個人沒改變
[00:19:44.000 --> 00:19:47.000]  你自己改變了 這就是最大的神蹟
[00:19:47.000 --> 00:19:50.000]  Amen
[00:19:50.000 --> 00:19:52.000]  所以親愛的柚子妹
[00:19:52.000 --> 00:19:54.000]  讓我們學習
[00:19:54.000 --> 00:19:56.000]  學習讚美的禱告
[00:19:56.000 --> 00:19:58.000]  學習感謝的禱告
[00:19:58.000 --> 00:20:00.000]  如果你喜歡禱告
[00:20:00.000 --> 00:20:03.000]  你就要更操練感謝讚美的禱告
[00:20:03.000 --> 00:20:05.000]  如果你不喜歡禱告
[00:20:05.000 --> 00:20:08.000]  先從感謝讚美的禱告開始吧
[00:20:08.000 --> 00:20:10.000]  了解意思嗎
[00:20:10.000 --> 00:20:13.000]  那接下來
[00:20:14.000 --> 00:20:18.000]  我們看看保羅衛菲律賓教會禱告什麼
[00:20:18.000 --> 00:20:22.000]  保羅衛他們禱告第一件事情
[00:20:22.000 --> 00:20:26.000]  我所禱告的
[00:20:26.000 --> 00:20:29.000]  就是要你們的愛心
[00:20:29.000 --> 00:20:33.000]  在知識和各樣見識上
[00:20:33.000 --> 00:20:35.000]  多而又多
[00:20:35.000 --> 00:20:40.000]  所以保羅衛菲律賓教會
[00:20:40.000 --> 00:20:42.000]  禱告第一件事情是什麼
[00:20:43.000 --> 00:20:46.000]  愛心多而又多
[00:20:46.000 --> 00:20:49.000]  英文是什麼
[00:20:49.000 --> 00:20:52.000]  More and More
[00:20:52.000 --> 00:20:53.000]  Amen
[00:20:53.000 --> 00:20:55.000]  表示一件事情
[00:20:55.000 --> 00:20:57.000]  請問菲律賓教會有沒有愛心
[00:20:57.000 --> 00:21:01.000]  菲律賓教會有愛心嗎
[00:21:01.000 --> 00:21:02.000]  我們上禮拜才講了
[00:21:02.000 --> 00:21:04.000]  他們同心合意 希望福音對不對
[00:21:04.000 --> 00:21:06.000]  他不可能沒有愛心的 對不對
[00:21:06.000 --> 00:21:07.000]  但是保羅說
[00:21:07.000 --> 00:21:10.000]  我禱告的就是要你們的愛心多而更多
[00:21:12.000 --> 00:21:13.000]  為什麼保羅衛他們禱告
[00:21:13.000 --> 00:21:15.000]  第一件事情就禱告
[00:21:15.000 --> 00:21:16.000]  禱告愛心
[00:21:16.000 --> 00:21:19.000]  愛心太重要了
[00:21:19.000 --> 00:21:23.000]  愛心太重要了
[00:21:23.000 --> 00:21:25.000]  聖經裡面讓我們看見
[00:21:25.000 --> 00:21:28.000]  最大的誡命
[00:21:28.000 --> 00:21:30.000]  會背嗎
[00:21:30.000 --> 00:21:32.000]  會背嗎
[00:21:32.000 --> 00:21:33.000]  最大的誡命
[00:21:33.000 --> 00:21:35.000]  試試看
[00:21:35.000 --> 00:21:36.000]  如果你不會背了
[00:21:36.000 --> 00:21:37.000]  跟著一起來
[00:21:39.000 --> 00:21:43.000]  你要盡心 盡心 盡意
[00:21:43.000 --> 00:21:45.000]  愛主你的神
[00:21:45.000 --> 00:21:48.000]  這是誡命中
[00:21:48.000 --> 00:21:50.000]  第一且是最大的
[00:21:50.000 --> 00:21:53.000]  其次也相仿
[00:21:53.000 --> 00:21:55.000]  怎麼
[00:21:55.000 --> 00:21:58.000]  怎麼有虎頭就變成蛇尾了
[00:21:58.000 --> 00:21:59.000]  再來一遍好不好
[00:21:59.000 --> 00:22:00.000]  重來 預備 請
[00:22:00.000 --> 00:22:03.000]  你要盡心 盡心 盡意
[00:22:03.000 --> 00:22:05.000]  愛主你的神
[00:22:06.000 --> 00:22:09.000]  這是誡命中的第一且是最大的
[00:22:09.000 --> 00:22:11.000]  其次也相仿
[00:22:11.000 --> 00:22:14.000]  就是要愛人如己
[00:22:14.000 --> 00:22:16.000]  所以這一個最大的誡命裡面
[00:22:16.000 --> 00:22:17.000]  告訴我們
[00:22:17.000 --> 00:22:19.000]  有兩件事情
[00:22:19.000 --> 00:22:22.000]  第一件事情是愛神 對不對
[00:22:22.000 --> 00:22:24.000]  第二件事情就是愛人
[00:22:24.000 --> 00:22:29.000]  耶穌說這是律法和先知
[00:22:29.000 --> 00:22:32.000]  一切道理的總綱
[00:22:32.000 --> 00:22:35.000]  換句話說
[00:22:36.000 --> 00:22:39.000]  所有就約的律法先知裡面所講的
[00:22:39.000 --> 00:22:41.000]  這一切就歸納在
[00:22:41.000 --> 00:22:43.000]  最大的誡命這件事情了
[00:22:43.000 --> 00:22:44.000]  那親愛的兄弟妹
[00:22:44.000 --> 00:22:46.000]  這個最大的誡命很簡單
[00:22:46.000 --> 00:22:49.000]  就是愛神 愛人
[00:22:49.000 --> 00:22:53.000]  你聖經沒有讀一遍沒有關係
[00:22:53.000 --> 00:22:57.000]  但是你要常常問你自己
[00:22:57.000 --> 00:23:00.000]  你愛神跟愛人
[00:23:00.000 --> 00:23:03.000]  有沒有more and more
[00:23:04.000 --> 00:23:06.000]  有沒有越來越多
[00:23:06.000 --> 00:23:09.000]  愛神
[00:23:09.000 --> 00:23:12.000]  每一個基督徒信了主之後
[00:23:12.000 --> 00:23:13.000]  都知道要愛神
[00:23:13.000 --> 00:23:17.000]  每一個姐妹在找對象的時候
[00:23:17.000 --> 00:23:19.000]  應該都會說
[00:23:19.000 --> 00:23:22.000]  要找一位愛主的弟兄 有沒有
[00:23:22.000 --> 00:23:24.000]  有沒有
[00:23:24.000 --> 00:23:30.000]  這從沒回答就表明
[00:23:30.000 --> 00:23:31.000]  我們的連零層了
[00:23:32.000 --> 00:23:34.000]  如果是單身多的話
[00:23:34.000 --> 00:23:36.000]  一定會很大的聲音反響 是不是
[00:23:36.000 --> 00:23:38.000]  姐妹們請告訴我還沒結婚
[00:23:38.000 --> 00:23:41.000]  請告訴我是不是要找愛主的弟兄
[00:23:41.000 --> 00:23:47.000]  結婚的也回答是 你看
[00:23:47.000 --> 00:23:51.000]  不僅僅要愛那個主還要愛主
[00:23:51.000 --> 00:23:56.000]  各位姐妹
[00:24:00.000 --> 00:24:02.000]  以夫所教會
[00:24:02.000 --> 00:24:04.000]  在啟示錄第二章第四節
[00:24:04.000 --> 00:24:09.000]  以夫所教會有很多的優點
[00:24:09.000 --> 00:24:12.000]  但是主耶穌責備他的一點是什麼
[00:24:12.000 --> 00:24:14.000]  記不記得
[00:24:14.000 --> 00:24:20.000]  我們一起來念
[00:24:20.000 --> 00:24:23.000]  有一件事我要責備你
[00:24:23.000 --> 00:24:28.000]  就是你把起初的愛心離棄了
[00:24:30.000 --> 00:24:32.000]  起初的愛心
[00:24:32.000 --> 00:24:35.000]  以夫所教會不是沒有愛心
[00:24:35.000 --> 00:24:37.000]  但是時間久了
[00:24:37.000 --> 00:24:39.000]  他們抵擋了異端
[00:24:39.000 --> 00:24:41.000]  保羅稱讚他們
[00:24:41.000 --> 00:24:44.000]  但是保羅說有一件事情我要責備你
[00:24:44.000 --> 00:24:48.000]  就是你把起初的愛心離棄了
[00:24:48.000 --> 00:24:53.000]  林正堂
[00:24:53.000 --> 00:24:56.000]  上帝給你很多的恩典
[00:24:58.000 --> 00:25:02.000]  但是五十多年下來
[00:25:02.000 --> 00:25:04.000]  有沒有愛心
[00:25:04.000 --> 00:25:06.000]  漸漸地冷淡了
[00:25:06.000 --> 00:25:10.000]  各位姐妹
[00:25:10.000 --> 00:25:11.000]  我相信主
[00:25:11.000 --> 00:25:15.000]  要對我們每一個問同樣的問題
[00:25:15.000 --> 00:25:17.000]  信主之前
[00:25:17.000 --> 00:25:18.000]  信主的時候
[00:25:18.000 --> 00:25:19.000]  你大概是三十年前
[00:25:19.000 --> 00:25:21.000]  你很愛主
[00:25:21.000 --> 00:25:24.000]  但是今天愛主的心怎麼樣呢
[00:25:24.000 --> 00:25:27.000]  是不是漸漸地離棄了
[00:25:29.000 --> 00:25:30.000]  所以教會很重要
[00:25:30.000 --> 00:25:33.000]  教會不可以把最重要的根基
[00:25:33.000 --> 00:25:35.000]  就是愛丟掉
[00:25:35.000 --> 00:25:39.000]  一個教會
[00:25:39.000 --> 00:25:42.000]  為什麼會讓保羅想念
[00:25:42.000 --> 00:25:46.000]  很重要
[00:25:46.000 --> 00:25:49.000]  是嗎
[00:25:49.000 --> 00:25:51.000]  為什麼會讓他想念
[00:25:51.000 --> 00:25:53.000]  親愛的兄弟妹
[00:25:53.000 --> 00:25:55.000]  一個家為什麼會讓你想念
[00:25:57.000 --> 00:25:58.000]  如果這個家冷冰冰的
[00:25:58.000 --> 00:26:01.000]  爸爸媽媽常常吵架
[00:26:01.000 --> 00:26:04.000]  一回去你就感覺很不舒服
[00:26:04.000 --> 00:26:07.000]  你會想念嗎
[00:26:07.000 --> 00:26:09.000]  是不是
[00:26:09.000 --> 00:26:10.000]  但是你一離開家
[00:26:10.000 --> 00:26:12.000]  你就好想家
[00:26:12.000 --> 00:26:14.000]  為什麼
[00:26:14.000 --> 00:26:15.000]  因為這個家有愛
[00:26:15.000 --> 00:26:18.000]  所以親愛的兄弟妹
[00:26:18.000 --> 00:26:23.000]  所以愛是最大的誡命
[00:26:25.000 --> 00:26:28.000]  保羅提醒教會必須要有愛
[00:26:28.000 --> 00:26:30.000]  以父所教會
[00:26:30.000 --> 00:26:32.000]  離棄了這個起訴的愛心
[00:26:32.000 --> 00:26:35.000]  所以上個禮拜
[00:26:35.000 --> 00:26:36.000]  當我們講到說
[00:26:36.000 --> 00:26:37.000]  最想念的教會的時候
[00:26:37.000 --> 00:26:42.000]  後來師母就
[00:26:42.000 --> 00:26:45.000]  就跟我講說
[00:26:45.000 --> 00:26:47.000]  她說在回去路上
[00:26:47.000 --> 00:26:49.000]  她說你今天忘了講
[00:26:49.000 --> 00:26:51.000]  忘了講一件事情
[00:26:51.000 --> 00:26:52.000]  我說我忘了講什麼事情
[00:26:53.000 --> 00:26:56.000]  她說你沒有跟大家講說
[00:26:56.000 --> 00:26:57.000]  葛師母說
[00:26:57.000 --> 00:27:00.000]  她最懷念的教會是凌涼堂
[00:27:00.000 --> 00:27:09.000]  謝謝你們稀稀落落的掌聲
[00:27:09.000 --> 00:27:12.000]  顯然你們不太捧場凌涼堂
[00:27:12.000 --> 00:27:14.000]  不捧場師母也沒關係
[00:27:14.000 --> 00:27:15.000]  凌涼堂
[00:27:15.000 --> 00:27:17.000]  是不是我們最懷念的教會
[00:27:17.000 --> 00:27:18.000]  阿門
[00:27:24.000 --> 00:27:25.000]  親愛的六師妹
[00:27:25.000 --> 00:27:26.000]  你我都有責任
[00:27:26.000 --> 00:27:29.000]  這個教會不是靠牧師
[00:27:29.000 --> 00:27:30.000]  不是靠長老
[00:27:30.000 --> 00:27:32.000]  這個教會是你我每一個人
[00:27:32.000 --> 00:27:34.000]  人家來到這個教會
[00:27:34.000 --> 00:27:35.000]  看到有一個人
[00:27:35.000 --> 00:27:36.000]  看他的時候
[00:27:36.000 --> 00:27:37.000]  那個表情
[00:27:37.000 --> 00:27:39.000]  就是好像欠了他幾百萬的樣子
[00:27:39.000 --> 00:27:42.000]  就因為你一個人這個表情
[00:27:42.000 --> 00:27:43.000]  你就可以讓一個人覺得說
[00:27:43.000 --> 00:27:45.000]  凌涼堂好冷哦
[00:27:45.000 --> 00:27:47.000]  瞭解我意思嗎
[00:27:47.000 --> 00:27:49.000]  牧師在那邊
[00:27:49.000 --> 00:27:50.000]  再笑再多也沒用
[00:27:50.000 --> 00:27:50.500]  為什麼
[00:27:50.500 --> 00:27:51.000]  因為他看不到牧師
[00:27:51.000 --> 00:27:52.000]  他只看到你
[00:27:54.000 --> 00:27:55.000]  所以親愛的六師妹
[00:27:55.000 --> 00:27:56.000]  跟你旁邊笑一下
[00:27:56.000 --> 00:28:00.000]  你不要
[00:28:00.000 --> 00:28:01.000]  你不要
[00:28:01.000 --> 00:28:03.000]  不要以為我開玩笑
[00:28:03.000 --> 00:28:05.000]  凌子妹啊
[00:28:05.000 --> 00:28:07.000]  你去餐廳吃飯的時候
[00:28:07.000 --> 00:28:08.000]  有沒有這個經驗
[00:28:08.000 --> 00:28:11.000]  那個waiter
[00:28:11.000 --> 00:28:13.000]  那個waitress來的時候
[00:28:13.000 --> 00:28:16.000]  他怎麼樣子的態度
[00:28:16.000 --> 00:28:18.000]  會不會影響你
[00:28:18.000 --> 00:28:20.000]  會不會
[00:28:21.000 --> 00:28:24.000]  如果今天你來設服你的那個waiter
[00:28:24.000 --> 00:28:25.000]  或者waitress
[00:28:25.000 --> 00:28:28.000]  好像是我今天來吃飯
[00:28:28.000 --> 00:28:30.000]  好像欠他錢一樣
[00:28:30.000 --> 00:28:34.000]  請問你下次還去不去
[00:28:34.000 --> 00:28:37.000]  瞭解我意思嗎
[00:28:37.000 --> 00:28:39.000]  所以親愛的丟子妹很重要
[00:28:39.000 --> 00:28:43.000]  笑很重要
[00:28:43.000 --> 00:28:46.000]  每一個丟子妹你都很重要
[00:28:46.000 --> 00:28:48.000]  你出去的時候
[00:28:48.000 --> 00:28:50.000]  你怎麼樣子的來present
[00:28:50.000 --> 00:28:52.000]  讓人家看見你是哪個教會的
[00:28:52.000 --> 00:28:53.000]  很重要
[00:28:53.000 --> 00:28:55.000]  如果今天你
[00:28:55.000 --> 00:28:56.000]  你的行為舉止
[00:28:56.000 --> 00:28:57.000]  讓人家感覺
[00:28:57.000 --> 00:28:58.000]  哇這個教會
[00:28:58.000 --> 00:28:59.000]  怎麼會有這樣子的會友
[00:28:59.000 --> 00:29:00.000]  拜託
[00:29:00.000 --> 00:29:01.000]  下次千萬不要去了
[00:29:01.000 --> 00:29:04.000]  所以親愛的丟子妹
[00:29:04.000 --> 00:29:05.000]  教會要有愛
[00:29:05.000 --> 00:29:07.000]  教會要有愛
[00:29:07.000 --> 00:29:09.000]  教會要能夠成為一個
[00:29:09.000 --> 00:29:10.000]  讓人家想念
[00:29:10.000 --> 00:29:11.000]  想再來的地方
[00:29:11.000 --> 00:29:13.000]  教會最基本的要有愛
[00:29:13.000 --> 00:29:17.000]  求主幫助我們
[00:29:19.000 --> 00:29:20.000]  家庭也要有愛
[00:29:20.000 --> 00:29:23.000]  一個家如果沒有愛
[00:29:23.000 --> 00:29:26.000]  這個家
[00:29:26.000 --> 00:29:28.000]  就不會成為一個溫暖的家
[00:29:28.000 --> 00:29:31.000]  今天你可以看見
[00:29:31.000 --> 00:29:32.000]  這個社會為什麼
[00:29:32.000 --> 00:29:33.000]  越來越多的離婚
[00:29:33.000 --> 00:29:37.000]  這個很奇怪
[00:29:37.000 --> 00:29:39.000]  最近在
[00:29:39.000 --> 00:29:42.000]  在這個北加州的矽谷
[00:29:42.000 --> 00:29:43.000]  發生了一件
[00:29:43.000 --> 00:29:45.000]  發生了一件慘案
[00:29:47.000 --> 00:29:50.000]  這個是讓大家震驚
[00:29:50.000 --> 00:29:51.000]  不僅你震驚矽谷
[00:29:51.000 --> 00:29:53.000]  我相信可能震驚全美華人
[00:29:53.000 --> 00:29:55.000]  那麼這一個
[00:29:55.000 --> 00:29:59.000]  這一個先生
[00:29:59.000 --> 00:30:02.000]  才27歲28歲
[00:30:02.000 --> 00:30:05.000]  很年輕
[00:30:05.000 --> 00:30:06.000]  兩個都是
[00:30:06.000 --> 00:30:10.000]  這個清華大學的畢業學霸
[00:30:10.000 --> 00:30:12.000]  我相信他來美國
[00:30:12.000 --> 00:30:13.000]  一定也列了研究所
[00:30:13.000 --> 00:30:15.000]  所以他們到了Google去
[00:30:15.000 --> 00:30:17.000]  去做工程師
[00:30:17.000 --> 00:30:19.000]  兩個人賺錢很多
[00:30:19.000 --> 00:30:21.000]  才剛買了一個
[00:30:21.000 --> 00:30:24.000]  花了205萬買的
[00:30:24.000 --> 00:30:25.000]  這一棟房子
[00:30:25.000 --> 00:30:27.000]  在矽谷
[00:30:27.000 --> 00:30:30.000]  結果沒想到
[00:30:30.000 --> 00:30:32.000]  竟然兩個人
[00:30:32.000 --> 00:30:33.000]  可能不知道為什麼
[00:30:33.000 --> 00:30:34.000]  事情吵架
[00:30:34.000 --> 00:30:36.000]  先生最後氣的
[00:30:36.000 --> 00:30:39.000]  就拿了一些的
[00:30:39.000 --> 00:30:41.000]  可能一些的什麼鈍器
[00:30:41.000 --> 00:30:43.000]  就敲擊他的腦部
[00:30:43.000 --> 00:30:44.000]  把他敲死了
[00:30:45.000 --> 00:30:49.000]  警察來的時候
[00:30:49.000 --> 00:30:50.000]  他也很後悔
[00:30:50.000 --> 00:30:52.000]  跪在那個地方
[00:30:52.000 --> 00:30:53.000]  自己手舉起來
[00:30:53.000 --> 00:30:55.000]  可以看見他手
[00:30:55.000 --> 00:30:57.000]  什麼這些的瘀青腫起來
[00:30:57.000 --> 00:30:59.000]  那我們不很清楚
[00:30:59.000 --> 00:31:01.000]  這個詳情內容是什麼
[00:31:01.000 --> 00:31:02.000]  但想想看
[00:31:02.000 --> 00:31:04.000]  這個27 28歲的時候
[00:31:04.000 --> 00:31:05.000]  國內來的這種
[00:31:05.000 --> 00:31:07.000]  這些人EQ不是
[00:31:07.000 --> 00:31:08.000]  那叫什麼
[00:31:08.000 --> 00:31:09.000]  IQ很高
[00:31:09.000 --> 00:31:11.000]  EQ可能很差
[00:31:13.000 --> 00:31:15.000]  可能都是那個獨一代
[00:31:15.000 --> 00:31:16.000]  是不是
[00:31:16.000 --> 00:31:17.000]  都是
[00:31:17.000 --> 00:31:18.000]  都是家裡面的
[00:31:18.000 --> 00:31:20.000]  這個公主
[00:31:20.000 --> 00:31:23.000]  都是這個
[00:31:23.000 --> 00:31:25.000]  皇帝
[00:31:25.000 --> 00:31:32.000]  我們今天
[00:31:32.000 --> 00:31:34.000]  很多的家庭也是如此
[00:31:34.000 --> 00:31:36.000]  我們拼命的追求
[00:31:36.000 --> 00:31:38.000]  這個世界的財富名利
[00:31:38.000 --> 00:31:39.000]  成功
[00:31:39.000 --> 00:31:41.000]  小孩子多好
[00:31:41.000 --> 00:31:42.000]  多多好的學校
[00:31:42.000 --> 00:31:43.000]  而忘掉最重要
[00:31:43.000 --> 00:31:44.000]  最重要的一些
[00:31:44.000 --> 00:31:45.000]  基本的東西
[00:31:45.000 --> 00:31:46.000]  他沒有
[00:31:46.000 --> 00:31:48.000]  沒有培養孩子
[00:31:48.000 --> 00:31:49.000]  愛主愛是愛人
[00:31:49.000 --> 00:31:52.000]  沒有從小教導他
[00:31:52.000 --> 00:31:54.000]  這些最大的誡命
[00:31:54.000 --> 00:31:56.000]  這是今天基督徒
[00:31:56.000 --> 00:31:57.000]  特別要反省
[00:31:57.000 --> 00:31:59.000]  我們是不是
[00:31:59.000 --> 00:32:01.000]  跟這個世界上的人一樣
[00:32:01.000 --> 00:32:03.000]  把我們的標準
[00:32:03.000 --> 00:32:05.000]  把我們的焦點模糊了
[00:32:05.000 --> 00:32:07.000]  求主幫助我們
[00:32:07.000 --> 00:32:08.000]  所以保羅說
[00:32:08.000 --> 00:32:09.000]  禱告
[00:32:09.000 --> 00:32:11.000]  禱告讓我們要有愛
[00:32:11.000 --> 00:32:14.000]  要愛心多而更多
[00:32:14.000 --> 00:32:16.000]  他說要在
[00:32:16.000 --> 00:32:18.000]  他講的多而更多的時候
[00:32:18.000 --> 00:32:19.000]  他提到什麼
[00:32:19.000 --> 00:32:21.000]  他提到說要在知識上面
[00:32:21.000 --> 00:32:23.000]  在知識上面
[00:32:23.000 --> 00:32:25.000]  還有
[00:32:25.000 --> 00:32:27.000]  在見識
[00:32:27.000 --> 00:32:29.000]  他講了兩方面
[00:32:29.000 --> 00:32:32.000]  他說要在知識上面
[00:32:32.000 --> 00:32:34.000]  要多而更多
[00:32:34.000 --> 00:32:38.000]  這個愛心在知識上面
[00:32:38.000 --> 00:32:39.000]  什麼叫知識
[00:32:39.000 --> 00:32:41.000]  這個知識原來的意識
[00:32:41.000 --> 00:32:42.000]  原文的意思
[00:32:42.000 --> 00:32:44.000]  它是指的對神
[00:32:44.000 --> 00:32:45.000]  這方面的認識
[00:32:45.000 --> 00:32:47.000]  所以你看
[00:32:47.000 --> 00:32:48.000]  在尹夫所說
[00:32:48.000 --> 00:32:49.000]  第一章十七節的時候
[00:32:49.000 --> 00:32:50.000]  保羅說
[00:32:50.000 --> 00:32:53.000]  要使你們真知道他
[00:32:53.000 --> 00:32:55.000]  求我們主耶穌
[00:32:55.000 --> 00:32:56.000]  這裡是保羅禱告
[00:32:56.000 --> 00:32:57.000]  主耶穌基督的神
[00:32:57.000 --> 00:32:58.000]  榮耀的父將
[00:32:58.000 --> 00:32:59.000]  賜人智慧和啟示的靈
[00:32:59.000 --> 00:33:00.000]  賞給你們
[00:33:00.000 --> 00:33:02.000]  使你們真知道他
[00:33:02.000 --> 00:33:03.000]  這個知道
[00:33:03.000 --> 00:33:05.000]  跟這裡的知識
[00:33:05.000 --> 00:33:06.000]  是同一個字
[00:33:08.000 --> 00:33:09.000]  那麼另外
[00:33:09.000 --> 00:33:11.000]  在戈洛西書第三章第十節
[00:33:11.000 --> 00:33:12.000]  保羅說
[00:33:12.000 --> 00:33:13.000]  穿上了新人
[00:33:13.000 --> 00:33:16.000]  這新人在知識上漸漸更新
[00:33:16.000 --> 00:33:19.000]  正如照他主的形象
[00:33:19.000 --> 00:33:20.000]  這個知識
[00:33:20.000 --> 00:33:21.000]  跟這裡也是同一個字
[00:33:21.000 --> 00:33:24.000]  所以我們可以歸納出來
[00:33:24.000 --> 00:33:25.000]  就是說
[00:33:25.000 --> 00:33:26.000]  保羅說
[00:33:26.000 --> 00:33:28.000]  他希望我們在愛心上面
[00:33:28.000 --> 00:33:32.000]  在愛心上面多而更多
[00:33:32.000 --> 00:33:34.000]  他提到要在知識上面的
[00:33:34.000 --> 00:33:36.000]  這一個更多
[00:33:36.000 --> 00:33:37.000]  這個愛心是要有知識的
[00:33:37.000 --> 00:33:38.000]  意思就是說
[00:33:38.000 --> 00:33:41.000]  讓我們的這一個愛心
[00:33:41.000 --> 00:33:44.000]  能夠在對神的認識方面
[00:33:44.000 --> 00:33:48.000]  對神的認識的
[00:33:48.000 --> 00:33:49.000]  這一方面的知識
[00:33:49.000 --> 00:33:52.000]  能夠多而更多
[00:33:52.000 --> 00:33:54.000]  以至於我們的靈命成長
[00:33:54.000 --> 00:33:57.000]  越來越像耶穌基督
[00:33:57.000 --> 00:33:59.000]  好嗎
[00:33:59.000 --> 00:34:02.000]  各位請注意
[00:34:02.000 --> 00:34:04.000]  這裡的知識
[00:34:05.000 --> 00:34:07.000]  不是一般世界上面的
[00:34:07.000 --> 00:34:08.000]  這些的道理知識
[00:34:08.000 --> 00:34:14.000]  甚至也不是
[00:34:14.000 --> 00:34:17.000]  有些時候我們看見
[00:34:17.000 --> 00:34:18.000]  一些不正確的
[00:34:18.000 --> 00:34:20.000]  對聖經的理解
[00:34:20.000 --> 00:34:22.000]  或者是
[00:34:22.000 --> 00:34:24.000]  只是頭腦
[00:34:24.000 --> 00:34:26.000]  頭腦的知識
[00:34:26.000 --> 00:34:28.000]  這些都不能夠帶來
[00:34:28.000 --> 00:34:29.000]  我們生命的成長
[00:34:29.000 --> 00:34:31.000]  對我們的愛心的成長
[00:34:31.000 --> 00:34:32.000]  是沒有幫助的
[00:34:33.000 --> 00:34:35.000]  一個人可以讀聖經
[00:34:35.000 --> 00:34:36.000]  讀了很多
[00:34:36.000 --> 00:34:38.000]  但是他卻沒有愛心
[00:34:38.000 --> 00:34:40.000]  有沒有可能
[00:34:40.000 --> 00:34:42.000]  我告訴你
[00:34:42.000 --> 00:34:43.000]  新派神學家
[00:34:43.000 --> 00:34:45.000]  每一個
[00:34:45.000 --> 00:34:47.000]  你要講聖經
[00:34:47.000 --> 00:34:48.000]  他絕對比你熟
[00:34:48.000 --> 00:34:51.000]  他讀聖經
[00:34:51.000 --> 00:34:52.000]  原文 雅蘭文
[00:34:52.000 --> 00:34:53.000]  希伯來文 希臘文
[00:34:53.000 --> 00:34:54.000]  他全都懂
[00:34:54.000 --> 00:34:56.000]  甚至還有的
[00:34:56.000 --> 00:34:57.000]  要去讀拉丁文
[00:34:57.000 --> 00:35:00.000]  但是我告訴你
[00:35:01.000 --> 00:35:03.000]  你根本就不相信耶穌基督
[00:35:03.000 --> 00:35:06.000]  保羅旨的那個知識
[00:35:06.000 --> 00:35:07.000]  不是這樣子的知識
[00:35:07.000 --> 00:35:09.000]  保羅旨的那個知識
[00:35:09.000 --> 00:35:12.000]  是對神的那一種的認識
[00:35:12.000 --> 00:35:14.000]  這樣子的對神的認識
[00:35:14.000 --> 00:35:16.000]  是有一個正確的
[00:35:16.000 --> 00:35:17.000]  準確的認識
[00:35:17.000 --> 00:35:19.000]  而且這種認識
[00:35:19.000 --> 00:35:21.000]  不僅僅只是理性上面的
[00:35:21.000 --> 00:35:22.000]  他也是有一個
[00:35:22.000 --> 00:35:23.000]  親身的經歷的
[00:35:23.000 --> 00:35:26.000]  這種的認識
[00:35:30.000 --> 00:35:31.000]  那我們看看
[00:35:31.000 --> 00:35:40.000]  你知道這個LGBTQ
[00:35:40.000 --> 00:35:41.000]  這個Movement
[00:35:41.000 --> 00:35:42.000]  在美國
[00:35:42.000 --> 00:35:43.000]  甚至在臺灣
[00:35:43.000 --> 00:35:46.000]  在一些歐洲國家
[00:35:46.000 --> 00:35:48.000]  現在是可以說是
[00:35:48.000 --> 00:35:49.000]  非常的影響很大
[00:35:49.000 --> 00:35:52.000]  教會也受到衝擊
[00:35:52.000 --> 00:35:54.000]  那你看
[00:35:54.000 --> 00:35:59.000]  LGBTQ他們強調
[00:36:00.000 --> 00:36:03.000]  他們常常用的一句話是什麼呢
[00:36:03.000 --> 00:36:06.000]  就是愛就是愛
[00:36:06.000 --> 00:36:08.000]  Love is love
[00:36:08.000 --> 00:36:11.000]  What does that mean
[00:36:11.000 --> 00:36:12.000]  這什麼意思
[00:36:12.000 --> 00:36:14.000]  請你告訴我
[00:36:14.000 --> 00:36:15.000]  這句話什麼意思
[00:36:15.000 --> 00:36:21.000]  它意思就是告訴你說
[00:36:21.000 --> 00:36:24.000]  我跟我的同性戀的男伴
[00:36:24.000 --> 00:36:25.000]  我們兩個都男的
[00:36:25.000 --> 00:36:27.000]  我們兩個愛就是愛啊
[00:36:29.000 --> 00:36:31.000]  What's the problem with that
[00:36:31.000 --> 00:36:33.000]  你懂我意思嗎
[00:36:33.000 --> 00:36:35.000]  我跟這個同性的女的
[00:36:35.000 --> 00:36:37.000]  我們兩個人愛就是愛啊
[00:36:37.000 --> 00:36:39.000]  我就是愛啊
[00:36:39.000 --> 00:36:41.000]  愛沒有錯啊
[00:36:41.000 --> 00:36:42.000]  所以你看見
[00:36:42.000 --> 00:36:44.000]  這種似是而非的道理
[00:36:44.000 --> 00:36:46.000]  甚至在基督徒當中
[00:36:46.000 --> 00:36:47.000]  有同志教會
[00:36:47.000 --> 00:36:49.000]  他們常常用的經文是什麼
[00:36:49.000 --> 00:36:51.000]  他說神就是愛
[00:36:51.000 --> 00:36:53.000]  對不對
[00:36:53.000 --> 00:36:57.000]  所以神就是愛
[00:36:57.000 --> 00:37:00.000]  這句話他就解釋了一切了
[00:37:00.000 --> 00:37:03.000]  所以神就是愛啊
[00:37:03.000 --> 00:37:05.000]  所以神愛同性戀的人啊
[00:37:05.000 --> 00:37:06.000]  神接納他們啊
[00:37:06.000 --> 00:37:09.000]  OK
[00:37:09.000 --> 00:37:11.000]  親愛的同志們
[00:37:11.000 --> 00:37:12.000]  你看見沒有
[00:37:12.000 --> 00:37:16.000]  今天這些似是而非的知識
[00:37:16.000 --> 00:37:17.000]  道理
[00:37:17.000 --> 00:37:18.000]  影響所及
