
[00:00:00.000 --> 00:00:06.360]  各位睇完節目後,我們今天看一段少林傳的很重要的經文
[00:18:24.000 --> 00:18:26.000]  是耶穌基督的敵人
[00:18:26.000 --> 00:18:28.000]  現在是回頭歸向神
[00:18:28.000 --> 00:18:30.000]  和神建立一個好的關係
[00:18:30.000 --> 00:18:32.000]  另一方面
[00:18:32.000 --> 00:18:34.000]  是講到洗禮
[00:18:34.000 --> 00:18:36.000]  洗禮是甚麼意思呢
[00:18:36.000 --> 00:18:38.000]  當悔改歸向神
[00:18:38.000 --> 00:18:40.000]  一個相信
[00:18:40.000 --> 00:18:42.000]  其實是一個內心裡面的意願
[00:18:42.000 --> 00:18:44.000]  一個毀身的
[00:18:44.000 --> 00:18:46.000]  向神的意欲
[00:18:46.000 --> 00:18:48.000]  而洗禮就是這個意欲
[00:18:48.000 --> 00:18:50.000]  內心的意欲
[00:18:50.000 --> 00:18:52.000]  在外面的一個禮儀裡面彰顯出來
[00:18:52.000 --> 00:18:54.000]  是在眾人面前
[00:18:54.000 --> 00:18:56.000]  被人看到的
[00:18:56.000 --> 00:18:58.000]  這個就是洗禮
[00:18:58.000 --> 00:19:00.000]  這個洗禮
[00:19:00.000 --> 00:19:02.000]  和悔改
[00:19:02.000 --> 00:19:04.000]  其實你會看到
[00:19:04.000 --> 00:19:06.000]  好像有時會混為一談
[00:19:06.000 --> 00:19:08.000]  因為洗禮
[00:19:08.000 --> 00:19:10.000]  是表徵內心的相信
[00:19:10.000 --> 00:19:12.000]  而內心的相信
[00:19:12.000 --> 00:19:14.000]  是藉著洗禮去表達
[00:19:14.000 --> 00:19:16.000]  我們會看到
[00:19:16.000 --> 00:19:18.000]  我們要洗禮
[00:19:18.000 --> 00:19:20.000]  聖經裡面很重要洗禮
[00:19:20.000 --> 00:19:22.000]  聖經主耶穌基督在
[00:19:22.000 --> 00:19:24.000]  馬拉福音28章19節說
[00:19:24.000 --> 00:19:26.000]  你們要去使萬民
[00:19:26.000 --> 00:19:28.000]  作我的門徒
[00:19:28.000 --> 00:19:30.000]  奉父子聖靈的名
[00:19:30.000 --> 00:19:32.000]  作我的門徒
[00:19:32.000 --> 00:19:34.000]  這是很重要的命令
[00:19:34.000 --> 00:19:36.000]  我們基督徒
[00:19:36.000 --> 00:19:38.000]  有時我們會看到
[00:19:38.000 --> 00:19:40.000]  信徒主他不洗禮
[00:19:40.000 --> 00:19:42.000]  這個我們真的要
[00:19:42.000 --> 00:19:44.000]  問一下自己的信仰是怎樣
[00:19:44.000 --> 00:19:46.000]  信徒主
[00:19:46.000 --> 00:19:48.000]  你應該要洗禮
[00:19:48.000 --> 00:19:50.000]  但是那個時間的距離
[00:19:50.000 --> 00:19:52.000]  多長多短呢?
[00:19:52.000 --> 00:19:54.000]  這裡是說
[00:19:54.000 --> 00:19:56.000]  即刻的
[00:19:56.000 --> 00:19:58.000]  但我們知道後期的教會
[00:19:58.000 --> 00:20:00.000]  他們有些文獻說
[00:20:00.000 --> 00:20:02.000]  要觀察一段時間
[00:20:02.000 --> 00:20:04.000]  讓他們明白清楚
[00:20:04.000 --> 00:20:06.000]  無論怎樣也好
[00:20:06.000 --> 00:20:08.000]  我們今天會不會
[00:20:08.000 --> 00:20:10.000]  我們信徒主的
[00:20:10.000 --> 00:20:12.000]  我們去洗禮
[00:20:12.000 --> 00:20:14.000]  作一個公開的見證
[00:20:14.000 --> 00:20:16.000]  有些人說
[00:20:16.000 --> 00:20:18.000]  我可能未看完整本聖經
[00:20:18.000 --> 00:20:20.000]  我怎樣洗禮
[00:20:20.000 --> 00:20:22.000]  其實信徒主有些人
[00:20:22.000 --> 00:20:24.000]  都很久沒有看完整本聖經
[00:20:24.000 --> 00:20:26.000]  或者看了沒有很多
[00:20:26.000 --> 00:20:28.000]  你覺得
[00:20:28.000 --> 00:20:30.000]  其實洗禮沒錯
[00:20:30.000 --> 00:20:32.000]  是代表你毀身
[00:20:32.000 --> 00:20:34.000]  但不是代表你做了很多
[00:20:34.000 --> 00:20:36.000]  你懂得很多
[00:20:36.000 --> 00:20:38.000]  好像這裡的信徒就是這樣洗禮
[00:20:38.000 --> 00:20:40.000]  最重要是清楚相信主的心
[00:20:40.000 --> 00:20:42.000]  在十六章
[00:20:42.000 --> 00:20:44.000]  亦都說到是一個玉卒
[00:20:44.000 --> 00:20:46.000]  也是信徒主跟著那晚就洗禮
[00:20:46.000 --> 00:20:48.000]  是一個異邦人
[00:20:48.000 --> 00:20:50.000]  在一個菲律賓的地方
[00:20:50.000 --> 00:20:52.000]  所以有些人就說
[00:20:52.000 --> 00:20:54.000]  我做得不是那麼好
[00:20:54.000 --> 00:20:56.000]  我都不是
[00:20:56.000 --> 00:20:58.000]  不要這樣洗禮
[00:20:58.000 --> 00:21:00.000]  如果做得不好就不好的見證
[00:21:00.000 --> 00:21:04.000]  我們發覺
[00:21:04.000 --> 00:21:06.000]  這個亦都不是需要我們這樣考慮
[00:21:06.000 --> 00:21:08.000]  因為信耶穌不是代表
[00:21:08.000 --> 00:21:10.000]  我們做得最好
[00:21:10.000 --> 00:21:12.000]  最重要是我們真心相信
[00:21:12.000 --> 00:21:14.000]  這個就是一個
[00:21:14.000 --> 00:21:16.000]  我們洗禮的
[00:21:16.000 --> 00:21:18.000]  所以洗禮是重要的
[00:21:18.000 --> 00:21:20.000]  但另一樣我想和大家思想
[00:21:20.000 --> 00:21:22.000]  就是三十八節這裡
[00:21:22.000 --> 00:21:24.000]  我們看清楚這一句
[00:21:24.000 --> 00:21:26.000]  「你們各人要悔改
[00:21:26.000 --> 00:21:28.000]  奉耶穌基督的名受洗」
[00:21:28.000 --> 00:21:30.000]  這個廣告
[00:21:30.000 --> 00:21:32.000]  首先這個洗禮
[00:21:32.000 --> 00:21:34.000]  它說奉耶穌基督的名
[00:21:34.000 --> 00:21:36.000]  那麼耶穌基督
[00:21:36.000 --> 00:21:38.000]  豈不是說
[00:21:38.000 --> 00:21:40.000]  奉父子、聖父、聖子、聖靈的名
[00:21:40.000 --> 00:21:42.000]  給他們洗嗎?
[00:21:42.000 --> 00:21:44.000]  為什麼這裡好像有些衝突呢?
[00:21:44.000 --> 00:21:46.000]  我想是沒有衝突的
[00:21:46.000 --> 00:21:48.000]  主要是因為
[00:21:48.000 --> 00:21:50.000]  現在這個對象
[00:21:50.000 --> 00:21:52.000]  是彼得和這些猶太人說
[00:21:52.000 --> 00:21:54.000]  猶太人
[00:21:54.000 --> 00:21:56.000]  他們很知道
[00:21:56.000 --> 00:21:58.000]  聖父和聖靈
[00:21:58.000 --> 00:22:00.000]  在他們的理念裡很清楚
[00:22:00.000 --> 00:22:02.000]  但唯獨聖子、基督
[00:22:02.000 --> 00:22:04.000]  他們是他們所抗拒的
[00:22:04.000 --> 00:22:06.000]  他們不接納的
[00:22:06.000 --> 00:22:08.000]  所以當他們要
[00:22:08.000 --> 00:22:10.000]  相信得到這個救恩
[00:22:10.000 --> 00:22:12.000]  最重要就是求告主名
[00:22:12.000 --> 00:22:14.000]  就是主耶穌基督的名
[00:22:14.000 --> 00:22:16.000]  所以特別強調這個
[00:22:16.000 --> 00:22:18.000]  你要奉耶穌基督的名受洗
[00:22:18.000 --> 00:22:20.000]  就算在當時
[00:22:20.000 --> 00:22:22.000]  可能也是奉
[00:22:22.000 --> 00:22:24.000]  聖父、聖子、聖靈的名去洗禮
[00:22:24.000 --> 00:22:26.000]  但是要強調
[00:22:26.000 --> 00:22:28.000]  你一定要知道耶穌是基督
[00:22:28.000 --> 00:22:30.000]  你要奉祂的名去歸入祂
[00:22:30.000 --> 00:22:32.000]  洗禮
[00:22:32.000 --> 00:22:34.000]  我們會知道是一個很重要的
[00:22:34.000 --> 00:22:36.000]  在羅馬書
[00:22:36.000 --> 00:22:38.000]  保羅提到洗禮就是說
[00:22:38.000 --> 00:22:40.000]  和耶穌基督結連
[00:22:40.000 --> 00:22:42.000]  願意將自己的舊我
[00:22:42.000 --> 00:22:44.000]  放下,好像迴轉一樣
[00:22:44.000 --> 00:22:46.000]  和耶穌同死同復活
[00:22:46.000 --> 00:22:48.000]  以致我們有一個
[00:22:48.000 --> 00:22:50.000]  新生的樣式
[00:22:50.000 --> 00:22:52.000]  我們有一個公義的生命
[00:22:52.000 --> 00:22:54.000]  願意跟隨主一起走這個生命
[00:22:54.000 --> 00:22:56.000]  但是我們繼續再看
[00:22:56.000 --> 00:22:58.000]  這一段經文
[00:22:58.000 --> 00:23:00.000]  說了悔改和受洗
[00:23:00.000 --> 00:23:02.000]  接著就說
[00:23:02.000 --> 00:23:04.000]  兩個功效
[00:23:04.000 --> 00:23:06.000]  或者我們看看
[00:23:06.000 --> 00:23:08.000]  這兩個功效
[00:23:08.000 --> 00:23:10.000]  第一我們首先看
[00:23:10.000 --> 00:23:12.000]  使你的罪得赦免
[00:23:12.000 --> 00:23:14.000]  這個是很大的福祿
[00:23:14.000 --> 00:23:16.000]  信耶穌
[00:23:16.000 --> 00:23:18.000]  我們將所有我們所做的一切
[00:23:18.000 --> 00:23:20.000]  虧欠神
[00:23:20.000 --> 00:23:22.000]  我們做了些錯事
[00:23:22.000 --> 00:23:24.000]  完全一不嘔笑
[00:23:24.000 --> 00:23:26.000]  你在這裡想一想
[00:23:26.000 --> 00:23:28.000]  當你信主的時候
[00:23:28.000 --> 00:23:30.000]  你有沒有感受到這個福樂呢?
[00:23:30.000 --> 00:23:32.000]  這個福氣呢?
[00:23:32.000 --> 00:23:34.000]  你想一想
[00:23:34.000 --> 00:23:36.000]  你做了些什麼事情
[00:23:36.000 --> 00:23:38.000]  你思想有些什麼是不清潔的
[00:23:38.000 --> 00:23:40.000]  你的嘴巴說過什麼話
[00:23:40.000 --> 00:23:42.000]  你和人與人之間的關係
[00:23:42.000 --> 00:23:44.000]  做了些什麼
[00:23:44.000 --> 00:23:46.000]  在容易犯罪的地方
[00:23:46.000 --> 00:23:48.000]  我們跌倒
[00:23:48.000 --> 00:23:50.000]  你有沒有想過
[00:23:50.000 --> 00:23:52.000]  所有這些事
[00:23:52.000 --> 00:23:54.000]  我們不應該看的事我們看了
[00:23:54.000 --> 00:23:56.000]  不應該說的事我們說了
[00:23:56.000 --> 00:23:58.000]  不應該傷害別人的事
[00:23:58.000 --> 00:24:00.000]  我們傷害了
[00:24:00.000 --> 00:24:02.000]  這一切所有的罪
[00:24:02.000 --> 00:24:04.000]  神說一不嘔笑
[00:24:04.000 --> 00:24:06.000]  所以我們
[00:24:06.000 --> 00:24:08.000]  其實這個莫大的福份
[00:24:08.000 --> 00:24:10.000]  你想一想
[00:24:10.000 --> 00:24:12.000]  我們都有犯罪
[00:24:12.000 --> 00:24:14.000]  我們都會覺得自己為什麼又失敗呢?
[00:24:14.000 --> 00:24:16.000]  但這裡
[00:24:16.000 --> 00:24:18.000]  告訴我們
[00:24:18.000 --> 00:24:20.000]  你可以重新來過
[00:24:20.000 --> 00:24:22.000]  所有的事一不嘔笑
[00:24:22.000 --> 00:24:26.000]  有一個
[00:24:26.000 --> 00:24:28.000]  我太太
[00:24:28.000 --> 00:24:30.000]  她講過一個經驗
[00:24:30.000 --> 00:24:32.000]  她說她當初
[00:24:32.000 --> 00:24:34.000]  中學的時代
[00:24:34.000 --> 00:24:36.000]  去了美國讀書
[00:24:36.000 --> 00:24:38.000]  她也是有一位
[00:24:38.000 --> 00:24:40.000]  當她讀大學的時候
[00:24:40.000 --> 00:24:42.000]  有一個半職的同事
[00:24:42.000 --> 00:24:44.000]  邀請她回教會
[00:24:44.000 --> 00:24:46.000]  她去到教會有類似
[00:24:46.000 --> 00:24:48.000]  弟兄的經歷
[00:24:48.000 --> 00:24:50.000]  覺得那些人很接納她
[00:24:50.000 --> 00:24:52.000]  很安全
[00:24:52.000 --> 00:24:54.000]  在這裡覺得那些人很真摯
[00:24:54.000 --> 00:24:56.000]  後來繼續回團契
[00:24:56.000 --> 00:24:58.000]  繼續去認識
[00:24:58.000 --> 00:25:00.000]  這個信仰
[00:25:00.000 --> 00:25:02.000]  過了幾個月
[00:25:02.000 --> 00:25:04.000]  教會有一個報道會
[00:25:04.000 --> 00:25:06.000]  連續幾天的報道會
[00:25:06.000 --> 00:25:08.000]  就是沈波羅牧師的
[00:25:08.000 --> 00:25:10.000]  一個報道會
[00:25:10.000 --> 00:25:12.000]  有不同的題目
[00:25:12.000 --> 00:25:14.000]  第一次講的時候
[00:25:14.000 --> 00:25:16.000]  第一講的時候
[00:25:16.000 --> 00:25:18.000]  我太太已經很感動
[00:25:18.000 --> 00:25:20.000]  很想去決志
[00:25:20.000 --> 00:25:22.000]  真的有這個需要
[00:25:22.000 --> 00:25:24.000]  她覺得這班基督徒
[00:25:24.000 --> 00:25:26.000]  很有誠意
[00:25:26.000 --> 00:25:28.000]  很親切
[00:25:28.000 --> 00:25:30.000]  感受到被接納
[00:25:30.000 --> 00:25:32.000]  雖然她是一個新移民
[00:25:32.000 --> 00:25:34.000]  但他們有些在這裡久了
[00:25:34.000 --> 00:25:36.000]  英文已經講得很流利
[00:25:36.000 --> 00:25:38.000]  她覺得他們不介意
[00:25:38.000 --> 00:25:40.000]  看到這個生命在當中
[00:25:40.000 --> 00:25:42.000]  雖然想信主
[00:25:42.000 --> 00:25:44.000]  但也很壓制著自己
[00:25:44.000 --> 00:25:46.000]  到最後那一次的講題
[00:25:46.000 --> 00:25:48.000]  講到重生
[00:25:48.000 --> 00:25:50.000]  一個人的生命可以逆轉
[00:25:50.000 --> 00:25:52.000]  原來就在那一次的講道
[00:25:52.000 --> 00:25:54.000]  很覺得神是跟她講說話
[00:25:54.000 --> 00:25:56.000]  她就很願意接受
[00:25:56.000 --> 00:25:58.000]  就走在那裡
[00:25:58.000 --> 00:26:00.000]  跟她講說話
[00:26:00.000 --> 00:26:04.000]  當呼召信主的人走出來的時候
[00:26:04.000 --> 00:26:06.000]  她就走出去
[00:26:06.000 --> 00:26:08.000]  眼流著淚
[00:26:08.000 --> 00:26:10.000]  想起以前自己做過一些
[00:26:10.000 --> 00:26:12.000]  一些敗壞的事
[00:26:12.000 --> 00:26:14.000]  跟家人的關係
[00:26:14.000 --> 00:26:16.000]  跟朋友的關係
[00:26:16.000 --> 00:26:18.000]  一些自己做錯的事
[00:26:18.000 --> 00:26:20.000]  很傷心很難過
[00:26:20.000 --> 00:26:22.000]  但當她知道
[00:26:22.000 --> 00:26:24.000]  接受耶穌基督的時候
[00:26:24.000 --> 00:26:26.000]  她可以將這些一切一切的罪咎
[00:26:26.000 --> 00:26:28.000]  卸下來
[00:26:28.000 --> 00:26:30.000]  她好像如釋重負
[00:26:30.000 --> 00:26:32.000]  一個重擔
[00:26:32.000 --> 00:26:34.000]  一個大石
[00:26:34.000 --> 00:26:36.000]  放下
[00:26:36.000 --> 00:26:38.000]  她很清楚知道只有神
[00:26:38.000 --> 00:26:40.000]  才能夠赦免她的罪
[00:26:40.000 --> 00:26:42.000]  所以弟兄姊妹
[00:26:42.000 --> 00:26:44.000]  我們的生命或多或少
[00:26:44.000 --> 00:26:46.000]  做錯了一些事
[00:26:46.000 --> 00:26:48.000]  無論多大的罪
[00:26:48.000 --> 00:26:50.000]  但我們都有耶穌基督的十字架
[00:26:50.000 --> 00:26:52.000]  做一個根據
[00:26:52.000 --> 00:26:54.000]  一個基礎
[00:26:54.000 --> 00:26:56.000]  我們將這些罪完全赦給神
[00:26:56.000 --> 00:26:58.000]  這是一個莫大的福份
[00:26:58.000 --> 00:27:02.000]  一個人的回轉
[00:27:02.000 --> 00:27:04.000]  第一個舊賬清了
[00:27:04.000 --> 00:27:06.000]  你發覺
[00:27:06.000 --> 00:27:08.000]  第二個福份
[00:27:08.000 --> 00:27:10.000]  就是給我們有屬靈的能力
[00:27:10.000 --> 00:27:12.000]  可以繼續的
[00:27:12.000 --> 00:27:14.000]  有聖靈的利林
[00:27:14.000 --> 00:27:16.000]  但我們先看看這個赦罪的真理
[00:27:16.000 --> 00:27:18.000]  這裡說到
[00:27:18.000 --> 00:27:20.000]  你們各人要悔改
[00:27:20.000 --> 00:27:22.000]  奉耶穌基督的名
[00:27:22.000 --> 00:27:24.000]  這裡是第38節
[00:27:24.000 --> 00:27:26.000]  使你們的罪得赦免
[00:27:26.000 --> 00:27:28.000]  字裡面的鋪排
[00:27:28.000 --> 00:27:30.000]  在和修館看到
[00:27:30.000 --> 00:27:34.000]  很容易你得出一個結論
[00:27:34.000 --> 00:27:36.000]  一個人受洗
[00:27:36.000 --> 00:27:38.000]  以至他得到罪得赦免
[00:27:38.000 --> 00:27:40.000]  即是說
[00:27:40.000 --> 00:27:42.000]  一個人的赦免在乎有沒有洗禮
[00:27:42.000 --> 00:27:44.000]  洗禮呢
[00:27:44.000 --> 00:27:46.000]  如果有人接受洗禮
[00:27:46.000 --> 00:27:48.000]  罪才得到赦免
[00:27:48.000 --> 00:27:50.000]  這裡好像是這樣說
[00:27:50.000 --> 00:27:52.000]  但我們留意
[00:27:52.000 --> 00:27:54.000]  其實
[00:27:54.000 --> 00:27:56.000]  洗禮和悔改
[00:27:56.000 --> 00:27:58.000]  是兩樣東西
[00:27:58.000 --> 00:28:00.000]  有時好像混為一談
[00:28:00.000 --> 00:28:02.000]  但事實上是兩樣東西
[00:28:02.000 --> 00:28:04.000]  當我們看到這裡的時候
[00:28:04.000 --> 00:28:06.000]  當然是合起來說
[00:28:06.000 --> 00:28:08.000]  但事實上
[00:28:08.000 --> 00:28:10.000]  什麼才能夠將罪赦免呢
[00:28:10.000 --> 00:28:12.000]  其實就是悔改
[00:28:12.000 --> 00:28:14.000]  但是我們相信
[00:28:14.000 --> 00:28:16.000]  耶穌基督悔改歸主
[00:28:16.000 --> 00:28:18.000]  我們罪得以赦免
[00:28:18.000 --> 00:28:20.000]  我們怎樣可以作出這個結論呢
[00:28:20.000 --> 00:28:22.000]  憑其他的經文我們知道
[00:28:22.000 --> 00:28:24.000]  所有的救恩不能夠因為行為
[00:28:24.000 --> 00:28:26.000]  或者禮而成就
[00:28:26.000 --> 00:28:28.000]  以忽所書來說
[00:28:28.000 --> 00:28:30.000]  人的得救
[00:28:30.000 --> 00:28:32.000]  不是因為我們行了什麼
[00:28:32.000 --> 00:28:34.000]  而是因為神的恩典
[00:28:34.000 --> 00:28:36.000]  另外我們讀一些經文
[00:28:36.000 --> 00:28:40.000]  在盧伯福音第24章第47節
[00:28:40.000 --> 00:28:42.000]  這裡說
[00:28:42.000 --> 00:28:45.000]  並且人們要奉他的名傳悔改
[00:28:45.000 --> 00:28:47.000]  使罪得赦的道
[00:28:47.000 --> 00:28:49.000]  是悔改
[00:28:49.000 --> 00:28:51.000]  我們得到赦免
[00:28:51.000 --> 00:28:53.000]  又在少林寺第3章
[00:28:53.000 --> 00:28:55.000]  在彼得另外一次的講論裡面
[00:28:55.000 --> 00:29:00.000]  就是在第3章第19節
[00:29:00.000 --> 00:29:02.000]  彼得說
[00:29:02.000 --> 00:29:04.000]  所以你們當悔改歸正
[00:29:04.000 --> 00:29:06.000]  使你們的罪得以逃去
[00:29:06.000 --> 00:29:08.000]  又是提到悔改
[00:29:08.000 --> 00:29:10.000]  提到赦罪
[00:29:10.000 --> 00:29:12.000]  但沒有提到洗禮
[00:29:12.000 --> 00:29:14.000]  所以我們就得出一個結論
[00:29:14.000 --> 00:29:16.000]  洗禮重要
[00:29:16.000 --> 00:29:20.000]  但是赦罪絕對不關洗禮的事情
[00:29:20.000 --> 00:29:22.000]  是我們的信仰
[00:29:22.000 --> 00:29:24.000]  我們悔改
[00:29:24.000 --> 00:29:26.000]  這是第一個好處
[00:29:26.000 --> 00:29:28.000]  我們祝福得到赦罪
[00:29:28.000 --> 00:29:30.000]  很重要
[00:29:30.000 --> 00:29:32.000]  接著
[00:29:32.000 --> 00:29:34.000]  有兩個命令
[00:29:34.000 --> 00:29:36.000]  第一個福分是赦罪
[00:29:36.000 --> 00:29:38.000]  第二個福分
[00:29:38.000 --> 00:29:40.000]  我們看看
[00:29:40.000 --> 00:29:42.000]  這裡是38節的下半節
[00:29:42.000 --> 00:29:44.000]  就會領受所賜的聖靈
[00:29:44.000 --> 00:29:46.000]  更加是很大的福分
[00:29:46.000 --> 00:29:48.000]  第一個福分
[00:29:48.000 --> 00:29:50.000]  將我們舊的東西拿走
[00:29:50.000 --> 00:29:52.000]  新的福分將
[00:29:52.000 --> 00:29:54.000]  聖潔的能力加給我們
[00:29:54.000 --> 00:29:56.000]  就是聖靈放在我們的生命裡面
[00:29:56.000 --> 00:29:58.000]  我想這個很重要
[00:29:58.000 --> 00:30:00.000]  如果我們生命的轉化
[00:30:00.000 --> 00:30:02.000]  原來我們知道
[00:30:02.000 --> 00:30:04.000]  當我們信了主
[00:30:04.000 --> 00:30:06.000]  我們有聖靈在我們這裡
[00:30:06.000 --> 00:30:08.000]  若然我們不留意
[00:30:08.000 --> 00:30:10.000]  或者我們不珍惜
[00:30:10.000 --> 00:30:12.000]  聖靈
[00:30:12.000 --> 00:30:14.000]  它的轉化
[00:30:14.000 --> 00:30:16.000]  恐怕我們走到一半
[00:30:16.000 --> 00:30:18.000]  我們知道
[00:30:18.000 --> 00:30:20.000]  這樣的描寫在原文說
[00:30:20.000 --> 00:30:22.000]  就會領受所賜的聖靈
[00:30:22.000 --> 00:30:24.000]  原文是你就會領受禮物
[00:30:24.000 --> 00:30:26.000]  這個就是聖靈
[00:30:26.000 --> 00:30:28.000]  聖靈是一個很大的禮物
[00:30:28.000 --> 00:30:30.000]  是對我們非常重要
[00:30:30.000 --> 00:30:32.000]  非常寶貴
[00:30:32.000 --> 00:30:34.000]  若然我們不好好珍惜
[00:30:34.000 --> 00:30:36.000]  或者用的時候
[00:30:36.000 --> 00:30:38.000]  我們很容易會得出兩件事
[00:30:38.000 --> 00:30:40.000]  第一
[00:30:40.000 --> 00:30:42.000]  當我們面對一些罪惡的時候
[00:30:42.000 --> 00:30:44.000]  我們覺得我們一定會輸
[00:30:44.000 --> 00:30:46.000]  我們算了
[00:30:46.000 --> 00:30:48.000]  反正我都無能為力
[00:30:48.000 --> 00:30:50.000]  你叫我愛愛仇敵嗎?
[00:30:50.000 --> 00:30:52.000]  這個太難了
[00:30:52.000 --> 00:30:54.000]  我不會覺得我可以做到
[00:30:54.000 --> 00:30:56.000]  這個世界不說謊
[00:30:56.000 --> 00:30:58.000]  我沒辦法做到
[00:30:58.000 --> 00:31:00.000]  我生存不了
[00:31:00.000 --> 00:31:02.000]  很多這些很負面的
[00:31:02.000 --> 00:31:04.000]  或者很消極的
[00:31:04.000 --> 00:31:06.000]  第二個
[00:31:06.000 --> 00:31:08.000]  相反
[00:31:08.000 --> 00:31:10.000]  靠你自己
[00:31:10.000 --> 00:31:12.000]  當我們靠自己的時候
[00:31:12.000 --> 00:31:14.000]  我們知道一定會失敗
[00:31:14.000 --> 00:31:16.000]  好像保羅說
[00:31:16.000 --> 00:31:18.000]  誰救我這個取死的身體
[00:31:18.000 --> 00:31:20.000]  我們有罪性
[00:31:20.000 --> 00:31:22.000]  我們一定會打敗
[00:31:22.000 --> 00:31:24.000]  所以我們這個是取死的身體
[00:31:24.000 --> 00:31:26.000]  保羅的意思就是說
[00:31:26.000 --> 00:31:28.000]  我們在滅亡中
[00:31:28.000 --> 00:31:30.000]  我們始終會死亡
[00:31:30.000 --> 00:31:32.000]  因為我們有罪性
[00:31:32.000 --> 00:31:34.000]  所以我們
[00:31:34.000 --> 00:31:36.000]  一定要依靠聖靈
[00:31:36.000 --> 00:31:38.000]  去禱告
[00:31:38.000 --> 00:31:40.000]  當你面對一些危難的時候
[00:31:40.000 --> 00:31:42.000]  你可以帶著盼望
[00:31:42.000 --> 00:31:44.000]  滿有信心
[00:31:44.000 --> 00:31:46.000]  聖靈會幫你勝過
[00:31:46.000 --> 00:31:48.000]  所以羅馬書說完
[00:31:48.000 --> 00:31:50.000]  「我真是苦」第七章
[00:31:50.000 --> 00:31:52.000]  第八章就說到聖靈的能力
[00:31:52.000 --> 00:31:54.000]  很多基督徒
[00:31:54.000 --> 00:31:56.000]  我們看輕了
[00:31:56.000 --> 00:31:58.000]  這個寶貝
[00:31:58.000 --> 00:32:00.000]  以致我們靠自己的能力去打
[00:32:00.000 --> 00:32:02.000]  一定會輸
[00:32:02.000 --> 00:32:04.000]  每次都輸的時候
[00:32:04.000 --> 00:32:06.000]  這個寶貝確是很大的能力
[00:32:06.000 --> 00:32:10.000]  在一本書叫《慈牧慈聲》
[00:32:10.000 --> 00:32:14.000]  是張國定博士所寫的
[00:32:14.000 --> 00:32:16.000]  他裏面一度描寫
[00:32:16.000 --> 00:32:18.000]  我很有深的體會
[00:32:18.000 --> 00:32:22.000]  他說如果一隻羊
[00:32:22.000 --> 00:32:24.000]  面對一隻猛獸的襲擊
[00:32:24.000 --> 00:32:26.000]  什麼是最好的做法呢?
[00:32:26.000 --> 00:32:28.000]  猛獸就來到
[00:32:28.000 --> 00:32:30.000]  一定是沒得打的
[00:32:30.000 --> 00:32:32.000]  這個羊一定死的
[00:32:32.000 --> 00:32:34.000]  什麼是最好的做法呢?
[00:32:34.000 --> 00:32:36.000]  是否衝去那隻猛獸
[00:32:36.000 --> 00:32:38.000]  好像那些熊一樣
[00:32:38.000 --> 00:32:40.000]  去和牠打呢?
[00:32:40.000 --> 00:32:42.000]  一定不行
[00:32:42.000 --> 00:32:44.000]  但是曾幾何時你和我是否這樣做呢?
[00:32:44.000 --> 00:32:48.000]  我們會看到聖靈在這裏
[00:32:48.000 --> 00:32:50.000]  最好的辦法是甚麼呢?
[00:32:50.000 --> 00:32:52.000]  我們走去這個牧羊人那裏
[00:32:52.000 --> 00:32:54.000]  在他的帳下
[00:32:54.000 --> 00:32:56.000]  得到保護
[00:32:56.000 --> 00:32:58.000]  然後我禱告神會幫助
[00:32:58.000 --> 00:33:00.000]  以致我能夠勝過
[00:33:00.000 --> 00:33:02.000]  這些罪惡
[00:33:02.000 --> 00:33:04.000]  等於我不知道
[00:33:04.000 --> 00:33:06.000]  你會否裏面有些掙扎
[00:33:06.000 --> 00:33:08.000]  可能是一些
[00:33:08.000 --> 00:33:10.000]  嬲怒
[00:33:10.000 --> 00:33:12.000]  或者是一些憎恨
[00:33:12.000 --> 00:33:14.000]  又或者是一些
[00:33:14.000 --> 00:33:16.000]  不應該看的事
[00:33:16.000 --> 00:33:18.000]  或者是一些黑暗
[00:33:18.000 --> 00:33:20.000]  我們都不想告訴別人的事
[00:33:20.000 --> 00:33:22.000]  但是我們有聖靈的能力
[00:33:22.000 --> 00:33:24.000]  我們就能夠勝過
[00:33:24.000 --> 00:33:26.000]  記不記得
[00:33:26.000 --> 00:33:28.000]  第一章第八節
[00:33:28.000 --> 00:33:30.000]  聖靈降臨的時候
[00:33:30.000 --> 00:33:32.000]  你們就得著能力
[00:33:32.000 --> 00:33:34.000]  能夠將這個福音傳開
[00:33:34.000 --> 00:33:36.000]  而接受福音的人
[00:33:36.000 --> 00:33:38.000]  也有著聖靈在他們裏面
[00:33:38.000 --> 00:33:40.000]  以致這個福音的大能
[00:33:40.000 --> 00:33:42.000]  在他們的生命裏面彰顯
[00:33:42.000 --> 00:33:44.000]  如果我們看漏了
[00:33:44.000 --> 00:33:46.000]  這個這麼重要的禮物
[00:33:46.000 --> 00:33:48.000]  很怕我們生命的逆轉的時候
[00:33:48.000 --> 00:33:50.000]  我們就很不順利
[00:33:50.000 --> 00:33:52.000]  因為我們沒有看到神給我們的禮物
[00:33:52.000 --> 00:33:54.000]  因為我們沒有看到神給我們的禮物
[00:33:54.000 --> 00:33:56.000]  因為我們沒有看到神給我們的禮物
[00:33:56.000 --> 00:33:58.000]  因為我們沒有看到神給我們的禮物
[00:33:58.000 --> 00:34:00.000]  如果我們看到赦罪
[00:34:00.000 --> 00:34:02.000]  加能力
