
[00:00:00.000 --> 00:00:05.360]  有人說人生是一連串的抉擇
[00:15:38.000 --> 00:15:40.000]  這是約翰一書二章
[00:15:40.000 --> 00:15:42.000]  彼得前書四章第二節
[00:15:42.000 --> 00:15:44.000]  死你們從今以後
[00:15:44.000 --> 00:15:46.000]  不再隨從人的情慾
[00:15:46.000 --> 00:15:48.000]  只隨從神的旨意
[00:15:48.000 --> 00:15:50.000]  在世渡餘下的江陰
[00:15:50.000 --> 00:15:52.000]  所以我們
[00:15:52.000 --> 00:15:54.000]  很重要是要對付
[00:15:54.000 --> 00:15:56.000]  這個肉體的情慾
[00:15:56.000 --> 00:15:58.000]  肉體的情慾
[00:15:58.000 --> 00:16:00.000]  要對付它
[00:16:00.000 --> 00:16:02.000]  神給我們一件好事
[00:16:02.000 --> 00:16:04.000]  撒旦再將它變成壞事
[00:16:04.000 --> 00:16:06.000]  神給我們
[00:16:06.000 --> 00:16:08.000]  我都說了
[00:16:08.000 --> 00:16:10.000]  神給我們有食慾
[00:16:10.000 --> 00:16:12.000]  如果有人跟我說
[00:16:12.000 --> 00:16:14.000]  牧師我今天沒有食慾
[00:16:14.000 --> 00:16:16.000]  你是不是有病
[00:16:16.000 --> 00:16:18.000]  沒有胃口
[00:16:18.000 --> 00:16:20.000]  你不舒服
[00:16:20.000 --> 00:16:22.000]  會的
[00:16:22.000 --> 00:16:24.000]  不舒服會病
[00:16:24.000 --> 00:16:26.000]  不舒服
[00:16:26.000 --> 00:16:28.000]  神給我們有
[00:16:28.000 --> 00:16:30.000]  食慾是好的
[00:16:30.000 --> 00:16:32.000]  神給我們
[00:16:32.000 --> 00:16:34.000]  愛那些
[00:16:34.000 --> 00:16:36.000]  美麗的東西
[00:16:36.000 --> 00:16:38.000]  美麗懂得欣賞
[00:16:38.000 --> 00:16:40.000]  我們懂得欣賞
[00:16:40.000 --> 00:16:42.000]  看見天
[00:16:42.000 --> 00:16:44.000]  看見天
[00:16:44.000 --> 00:16:46.000]  有些雲
[00:16:46.000 --> 00:16:48.000]  看見風景
[00:16:48.000 --> 00:16:50.000]  看見山河
[00:16:50.000 --> 00:16:52.000]  是美的
[00:16:52.000 --> 00:16:54.000]  我們可以將這些
[00:16:54.000 --> 00:16:56.000]  變成什麼
[00:16:56.000 --> 00:16:58.000]  經常喜歡遊山玩水
[00:16:58.000 --> 00:17:00.000]  還要工作
[00:17:00.000 --> 00:17:02.000]  還要讀書
[00:17:02.000 --> 00:17:04.000]  運動好不好
[00:17:04.000 --> 00:17:06.000]  但我曾經認識一個小朋友
[00:17:06.000 --> 00:17:08.000]  他真的很喜歡運動
[00:17:08.000 --> 00:17:10.000]  天天踩著單車
[00:17:10.000 --> 00:17:12.000]  踩來踩去玩
[00:17:12.000 --> 00:17:14.000]  拆了單車
[00:17:14.000 --> 00:17:16.000]  將單車弄好
[00:17:16.000 --> 00:17:18.000]  洗得乾乾淨淨
[00:17:18.000 --> 00:17:20.000]  過了龍
[00:17:20.000 --> 00:17:22.000]  不專心讀書
[00:17:22.000 --> 00:17:24.000]  胖子
[00:17:24.000 --> 00:17:26.000]  他跟我住的
[00:17:26.000 --> 00:17:28.000]  他跟我住的
[00:17:28.000 --> 00:17:30.000]  很乖的
[00:17:30.000 --> 00:17:32.000]  喜歡運動踩著單車
[00:17:32.000 --> 00:17:34.000]  我說你
[00:17:34.000 --> 00:17:36.000]  踩單車沒錯
[00:17:36.000 --> 00:17:38.000]  你不要每天踩六個小時
[00:17:38.000 --> 00:17:40.000]  你還要讀書
[00:17:40.000 --> 00:17:42.000]  你可不可以減一半
[00:17:42.000 --> 00:17:44.000]  用三個小時專心讀書
[00:17:44.000 --> 00:17:46.000]  他又聽我說
[00:17:46.000 --> 00:17:48.000]  他後來讀書
[00:17:48.000 --> 00:17:50.000]  越讀越好
[00:17:50.000 --> 00:17:52.000]  後來他讀了一個工程的碩士
[00:17:52.000 --> 00:17:54.000]  在波音公司
[00:17:54.000 --> 00:17:56.000]  波音是飛機公司
[00:17:56.000 --> 00:17:58.000]  機械工程
[00:17:58.000 --> 00:18:00.000]  他在那裏工作
[00:18:00.000 --> 00:18:02.000]  不過很多年了
[00:18:02.000 --> 00:18:04.000]  現在都說三四十年前的事
[00:18:04.000 --> 00:18:06.000]  我都沒有聯絡
[00:18:06.000 --> 00:18:08.000]  已經失了聯絡
[00:18:08.000 --> 00:18:10.000]  起碼他不是只顧著
[00:18:10.000 --> 00:18:12.000]  踩單車玩
[00:18:12.000 --> 00:18:14.000]  健康是重要
[00:18:14.000 --> 00:18:16.000]  但天天踩六個小時是健康的
[00:18:16.000 --> 00:18:18.000]  但問題是讀不成書
[00:18:18.000 --> 00:18:20.000]  我勸導他
[00:18:20.000 --> 00:18:22.000]  他肯聽我說
[00:18:22.000 --> 00:18:24.000]  所以神給我們很多的慾
[00:18:24.000 --> 00:18:26.000]  慾不是情慾
[00:18:26.000 --> 00:18:28.000]  情慾是負面的
[00:18:28.000 --> 00:18:30.000]  如果一個人沒有求知慾
[00:18:30.000 --> 00:18:32.000]  沒有興趣讀書
[00:18:32.000 --> 00:18:34.000]  沒有求知慾
[00:18:34.000 --> 00:18:36.000]  我是一個求知慾很高的人
[00:18:36.000 --> 00:18:38.000]  說得好聽的求知慾
[00:18:38.000 --> 00:18:40.000]  不要聽八卦
[00:18:40.000 --> 00:18:42.000]  八卦
[00:18:42.000 --> 00:18:44.000]  如果八卦用得好
[00:18:44.000 --> 00:18:46.000]  就會很喜歡去讀書
[00:18:46.000 --> 00:18:48.000]  不懂的東西去學
[00:18:48.000 --> 00:18:50.000]  有個好奇心
[00:18:50.000 --> 00:18:52.000]  如果沒有這些東西
[00:18:52.000 --> 00:18:54.000]  亦是問題
[00:18:54.000 --> 00:18:56.000]  所以一件事
[00:18:56.000 --> 00:18:58.000]  我們放在神的手裏是好的
[00:18:58.000 --> 00:19:00.000]  但被撒旦利用
[00:19:00.000 --> 00:19:02.000]  就敗壞墮落
[00:19:02.000 --> 00:19:04.000]  是敗壞墮落
[00:19:04.000 --> 00:19:06.000]  真的
[00:19:06.000 --> 00:19:08.000]  接著貼在前書
[00:19:08.000 --> 00:19:10.000]  第四章第三節
[00:19:10.000 --> 00:19:12.000]  神的旨意就是要你們
[00:19:12.000 --> 00:19:14.000]  成為聖潔
[00:19:14.000 --> 00:19:16.000]  遠避淫行
[00:19:16.000 --> 00:19:18.000]  成為聖潔遠避淫行
[00:19:18.000 --> 00:19:20.000]  很明白很清楚
[00:19:20.000 --> 00:19:22.000]  這是神的旨意給我們
[00:19:22.000 --> 00:19:24.000]  是要過聖潔的生活
[00:19:24.000 --> 00:19:26.000]  過聖潔的生活
[00:19:26.000 --> 00:19:28.000]  是要有一個節制
[00:19:28.000 --> 00:19:30.000]  是不是
[00:19:30.000 --> 00:19:32.000]  如果沒有節制
[00:19:32.000 --> 00:19:34.000]  就出問題
[00:19:34.000 --> 00:19:36.000]  真的
[00:19:36.000 --> 00:19:38.000]  節制是一件很重要的東西
[00:19:38.000 --> 00:19:40.000]  忍耐和節制很有關係
[00:19:40.000 --> 00:19:42.000]  忍耐和節制
[00:19:42.000 --> 00:19:44.000]  比如
[00:19:44.000 --> 00:19:46.000]  我晚上吃飯
[00:19:46.000 --> 00:19:48.000]  我現在
[00:19:48.000 --> 00:19:50.000]  吃飯吃一碗
[00:19:50.000 --> 00:19:52.000]  我吃飯焦
[00:19:52.000 --> 00:19:54.000]  我家裏用煲仔煲
[00:19:54.000 --> 00:19:56.000]  煲完飯我放一碗給師母
[00:19:56.000 --> 00:19:58.000]  給她
[00:19:58.000 --> 00:20:00.000]  她不吃那些
[00:20:00.000 --> 00:20:02.000]  因為她牙不好不想吃那些飯焦
[00:20:02.000 --> 00:20:04.000]  接著我就拿筆飯
[00:20:04.000 --> 00:20:06.000]  鏟底
[00:20:06.000 --> 00:20:08.000]  鏟那些飯焦出來
[00:20:08.000 --> 00:20:10.000]  然後整碗都是飯焦
[00:20:10.000 --> 00:20:12.000]  是這樣的
[00:20:12.000 --> 00:20:14.000]  但是
[00:20:14.000 --> 00:20:16.000]  情況是怎樣
[00:20:16.000 --> 00:20:18.000]  我要用水去混飯焦才可以吃
[00:20:18.000 --> 00:20:20.000]  如果我們
[00:20:20.000 --> 00:20:22.000]  同樣的
[00:20:22.000 --> 00:20:24.000]  聖潔的生活是怎樣
[00:20:24.000 --> 00:20:26.000]  我們要有一個節制
[00:20:26.000 --> 00:20:28.000]  我不可以很喜歡飯焦
[00:20:28.000 --> 00:20:30.000]  鏟兩碗來吃
[00:20:30.000 --> 00:20:32.000]  吃太多了
[00:20:32.000 --> 00:20:34.000]  過肥了或者沒什麼益處
[00:20:34.000 --> 00:20:36.000]  所以就算好吃的東西
[00:20:36.000 --> 00:20:38.000]  我是吃這麼多的
[00:20:38.000 --> 00:20:40.000]  又不會餓著
[00:20:40.000 --> 00:20:42.000]  又不會半夜餓到
[00:20:42.000 --> 00:20:44.000]  起床要吃宵夜
[00:20:44.000 --> 00:20:46.000]  我從來都不會做這件事
[00:20:46.000 --> 00:20:48.000]  從來都沒有這樣的情況
[00:20:48.000 --> 00:20:50.000]  因為我覺得
[00:20:50.000 --> 00:20:52.000]  要有節制
[00:20:52.000 --> 00:20:54.000]  要有節制
[00:20:54.000 --> 00:20:56.000]  看報紙好不好呢?好的
[00:20:56.000 --> 00:20:58.000]  但是
[00:20:58.000 --> 00:21:00.000]  看很多份報紙
[00:21:00.000 --> 00:21:02.000]  那你還有時間
[00:21:02.000 --> 00:21:04.000]  做別的事嗎?
[00:21:04.000 --> 00:21:06.000]  我現在沒話說了
[00:21:06.000 --> 00:21:08.000]  但是有時候不是的
[00:21:08.000 --> 00:21:10.000]  所以我要控制自己
[00:21:10.000 --> 00:21:12.000]  比如我每天回到辦公室
[00:21:12.000 --> 00:21:14.000]  我有報紙的
[00:21:14.000 --> 00:21:16.000]  為什麼呢?有兩個幹事
[00:21:16.000 --> 00:21:18.000]  他們不是很喜歡
[00:21:18.000 --> 00:21:20.000]  他們坐車上班就拿到報紙
[00:21:20.000 --> 00:21:22.000]  有時候我也拿到
[00:21:22.000 --> 00:21:24.000]  有時候我拿不到
[00:21:24.000 --> 00:21:26.000]  因為我開車就拿不到報紙
[00:21:26.000 --> 00:21:28.000]  他們坐車就拿報紙
[00:21:28.000 --> 00:21:30.000]  但是我是跟自己說
[00:21:30.000 --> 00:21:32.000]  我有節制
[00:21:32.000 --> 00:21:34.000]  我吃午餐
[00:21:34.000 --> 00:21:36.000]  我就看報紙
[00:21:36.000 --> 00:21:38.000]  你很少很少很少
[00:21:38.000 --> 00:21:40.000]  我會回到
[00:21:40.000 --> 00:21:42.000]  辦公室
[00:21:42.000 --> 00:21:44.000]  九點鐘上下
[00:21:44.000 --> 00:21:46.000]  我就拿報紙坐下來看
[00:21:46.000 --> 00:21:48.000]  我不會的
[00:21:48.000 --> 00:21:50.000]  因為我覺得我回到辦公室
[00:21:50.000 --> 00:21:52.000]  我是做事的
[00:21:52.000 --> 00:21:54.000]  我不是看報紙的
[00:21:54.000 --> 00:21:56.000]  我是看聖經
[00:21:56.000 --> 00:21:58.000]  我是看靈修的東西
[00:21:58.000 --> 00:22:00.000]  我是預備講道
[00:22:00.000 --> 00:22:02.000]  我不會坐著看報紙
[00:22:02.000 --> 00:22:04.000]  我是控制自己
[00:22:04.000 --> 00:22:06.000]  報紙我一定看
[00:22:06.000 --> 00:22:08.000]  不然不知道這個世界發生什麼事
[00:22:08.000 --> 00:22:10.000]  真的不知道什麼事發生
[00:22:10.000 --> 00:22:12.000]  所以我吃午餐的時候
[00:22:12.000 --> 00:22:14.000]  我就打一張報紙
[00:22:14.000 --> 00:22:16.000]  一邊吃東西一邊看報紙
[00:22:16.000 --> 00:22:18.000]  我就會看到報紙的時間
[00:22:18.000 --> 00:22:20.000]  還有我不出去吃飯
[00:22:20.000 --> 00:22:22.000]  我在辦公室吃飯
[00:22:22.000 --> 00:22:24.000]  省一點時間
[00:22:24.000 --> 00:22:26.000]  不只是省錢
[00:22:26.000 --> 00:22:28.000]  就是健康一點
[00:22:28.000 --> 00:22:30.000]  開飯的時候
[00:22:30.000 --> 00:22:32.000]  我就拿著玻璃盤
[00:22:32.000 --> 00:22:34.000]  弄好飯
[00:22:34.000 --> 00:22:36.000]  放在冰箱
[00:22:36.000 --> 00:22:38.000]  隔天我就帶回辦公室吃
[00:22:38.000 --> 00:22:40.000]  省很多時間
[00:22:40.000 --> 00:22:42.000]  不用出出入入
[00:22:42.000 --> 00:22:44.000]  我就多一點時間
[00:22:44.000 --> 00:22:46.000]  吃完飯我還可以坐在辦公室
[00:22:46.000 --> 00:22:48.000]  動動腳
[00:22:48.000 --> 00:22:50.000]  睡覺休息一下
[00:22:50.000 --> 00:22:52.000]  睡完就可以繼續工作
[00:22:52.000 --> 00:22:54.000]  所以這裡很重要
[00:22:54.000 --> 00:22:56.000]  聖慧聖潔
[00:22:56.000 --> 00:22:58.000]  原來神是對我們
[00:22:58.000 --> 00:23:00.000]  一個很重要的要求
[00:23:00.000 --> 00:23:02.000]  因為世上的情慾
[00:23:02.000 --> 00:23:04.000]  肉體的情慾
[00:23:04.000 --> 00:23:06.000]  眼目的情慾
[00:23:06.000 --> 00:23:08.000]  全部是情慾
[00:23:08.000 --> 00:23:10.000]  世上的情慾 肉體的情慾 眼目的情慾
[00:23:10.000 --> 00:23:12.000]  今生的驕傲
[00:23:12.000 --> 00:23:14.000]  很多很多
[00:23:14.000 --> 00:23:16.000]  要有誠性的生活
[00:23:16.000 --> 00:23:18.000]  第二個就是要謝恩
[00:23:18.000 --> 00:23:20.000]  在《接受尼加前書》
[00:23:20.000 --> 00:23:22.000]  五章十六節十八節
[00:23:22.000 --> 00:23:24.000]  要上上喜樂
[00:23:24.000 --> 00:23:26.000]  基督徒是否能夠常常笑呢
[00:23:26.000 --> 00:23:28.000]  真的不是常常可以笑的
[00:23:28.000 --> 00:23:30.000]  有些時候笑不出來的
[00:23:30.000 --> 00:23:32.000]  好像最近有個弟兄
[00:23:32.000 --> 00:23:34.000]  告訴我
[00:23:34.000 --> 00:23:36.000]  我爸爸過世了
[00:23:36.000 --> 00:23:38.000]  很開心啊 難道這樣啊 怎麼笑啊
[00:23:38.000 --> 00:23:40.000]  不過他爸爸已經九十三歲
[00:23:40.000 --> 00:23:42.000]  年紀都不小了
[00:23:42.000 --> 00:23:44.000]  不過他不是在香港
[00:23:44.000 --> 00:23:46.000]  所以我也不知道
[00:23:46.000 --> 00:23:48.000]  我不太認識他父親
[00:23:48.000 --> 00:23:50.000]  順道註明我不知道
[00:23:50.000 --> 00:23:52.000]  我只是收到這樣的消息
[00:23:52.000 --> 00:23:54.000]  上上喜樂
[00:23:54.000 --> 00:23:56.000]  我經常說這三樣東西
[00:23:56.000 --> 00:23:58.000]  是要有連貫性的
[00:23:58.000 --> 00:24:00.000]  不注地禱告 凡事謝恩
[00:24:00.000 --> 00:24:02.000]  如果我們是
[00:24:02.000 --> 00:24:04.000]  世上都是有一個
[00:24:04.000 --> 00:24:06.000]  禱告的生活
[00:24:06.000 --> 00:24:08.000]  禱告不是說
[00:24:08.000 --> 00:24:10.000]  我們現在低頭祈禱 主席開始了
[00:24:10.000 --> 00:24:12.000]  可能要低頭祈禱 那時候當然是祈禱
[00:24:12.000 --> 00:24:14.000]  但是我們祈禱
[00:24:14.000 --> 00:24:16.000]  我經常都在說 祈禱就好像
[00:24:16.000 --> 00:24:18.000]  我曾經說過 祈禱就是
[00:24:18.000 --> 00:24:20.000]  你呼吸這樣
[00:24:20.000 --> 00:24:22.000]  難道
[00:24:22.000 --> 00:24:24.000]  葛華執事
[00:24:24.000 --> 00:24:26.000]  剛才才呼吸嗎
[00:24:26.000 --> 00:24:28.000]  他經常都在呼吸的
[00:24:28.000 --> 00:24:30.000]  所以如果我們
[00:24:30.000 --> 00:24:32.000]  把祈禱比喻成
[00:24:32.000 --> 00:24:34.000]  呼吸那樣 你是不是可以經常都在祈禱
[00:24:34.000 --> 00:24:36.000]  可以的
[00:24:36.000 --> 00:24:38.000]  我開車
[00:24:38.000 --> 00:24:40.000]  睜開眼睛
[00:24:40.000 --> 00:24:42.000]  我都可以祈禱
[00:24:42.000 --> 00:24:44.000]  當然都要不要過分
[00:24:44.000 --> 00:24:46.000]  要集中精神
[00:24:46.000 --> 00:24:48.000]  想著祈禱就不開車
[00:24:48.000 --> 00:24:50.000]  出意外
[00:24:50.000 --> 00:24:52.000]  但很多時候你是坐在那裏
[00:24:52.000 --> 00:24:54.000]  我很多時候坐在那裏
[00:24:54.000 --> 00:24:56.000]  我1月18日
[00:24:56.000 --> 00:24:58.000]  又要坐幾多小時去醫院
[00:24:58.000 --> 00:25:00.000]  因為我有青光眼
[00:25:00.000 --> 00:25:02.000]  要去驗眼 他這次給了我兩個appointment
[00:25:02.000 --> 00:25:04.000]  又要check我視野
[00:25:04.000 --> 00:25:06.000]  又要見醫生 兩個不同的appointment
[00:25:06.000 --> 00:25:08.000]  但是同一天 我可以告訴你
[00:25:08.000 --> 00:25:10.000]  去威遠肯定坐4個小時
[00:25:10.000 --> 00:25:12.000]  那做甚麼 坐4個小時做甚麼
[00:25:12.000 --> 00:25:14.000]  我告訴你 我有準備的
[00:25:14.000 --> 00:25:16.000]  我會看我手機裏面
[00:25:16.000 --> 00:25:18.000]  零售的東西
[00:25:18.000 --> 00:25:20.000]  那天已經看完了
[00:25:20.000 --> 00:25:22.000]  然後會做甚麼 報紙 頭條
[00:25:22.000 --> 00:25:24.000]  730 Metro 情報
[00:25:24.000 --> 00:25:26.000]  如果我拿到就全部拿去看
[00:25:26.000 --> 00:25:28.000]  都看完了
[00:25:28.000 --> 00:25:30.000]  那做甚麼 坐在那裏
[00:25:30.000 --> 00:25:32.000]  就是坐在那裏
[00:25:32.000 --> 00:25:34.000]  坐在那裏做甚麼
[00:25:34.000 --> 00:25:36.000]  在那裏思想 在那裏祈禱
[00:25:36.000 --> 00:25:38.000]  我以前
[00:25:38.000 --> 00:25:40.000]  在那些屬靈書籍
[00:25:40.000 --> 00:25:42.000]  看見那些屬靈偉人
[00:25:42.000 --> 00:25:44.000]  早上4點鐘起床
[00:25:44.000 --> 00:25:46.000]  然後祈兩粒鐘
[00:25:46.000 --> 00:25:48.000]  有沒有這麼厲害
[00:25:48.000 --> 00:25:50.000]  祈兩粒鐘有甚麼好祈
[00:25:50.000 --> 00:25:52.000]  我不是屬靈偉人
[00:25:52.000 --> 00:25:54.000]  我現在開始
[00:25:54.000 --> 00:25:56.000]  我自己設計了一個祈禱方法
[00:25:56.000 --> 00:25:58.000]  都跟大家講過
[00:25:58.000 --> 00:26:00.000]  是PRAY 祈禱法
[00:26:00.000 --> 00:26:02.000]  PRAY是PRAY
[00:26:02.000 --> 00:26:04.000]  PRAY就是PRAISE GOD 讚美神
[00:26:04.000 --> 00:26:06.000]  第一樣就是讚美神
[00:26:06.000 --> 00:26:08.000]  有甚麼讚美呢
[00:26:08.000 --> 00:26:10.000]  有甚麼讚美 就想
[00:26:10.000 --> 00:26:12.000]  由早上到現在 有甚麼讚美
[00:26:12.000 --> 00:26:14.000]  就讚美神
[00:26:14.000 --> 00:26:16.000]  最後R是REPENT
[00:26:16.000 --> 00:26:18.000]  在神的面前認罪悔改
[00:26:18.000 --> 00:26:20.000]  又想 今天由早上起床到現在
[00:26:20.000 --> 00:26:22.000]  有甚麼犯過罪呢
[00:26:22.000 --> 00:26:24.000]  不是真的做過 有時思想上犯罪
[00:26:24.000 --> 00:26:26.000]  都會都是犯罪
[00:26:26.000 --> 00:26:28.000]  所以就想 認罪
[00:26:28.000 --> 00:26:30.000]  然後R到A
[00:26:30.000 --> 00:26:32.000]  A就是ASK
[00:26:32.000 --> 00:26:34.000]  我都跟大家講過
[00:26:34.000 --> 00:26:36.000]  不過我現在創了一個新的做法
[00:26:36.000 --> 00:26:38.000]  這個ASK 我由A數到Z
[00:26:38.000 --> 00:26:40.000]  那A是甚麼
[00:26:40.000 --> 00:26:42.000]  A就是一對夫婦
[00:26:42.000 --> 00:26:44.000]  她的名字
[00:26:44.000 --> 00:26:46.000]  其中有一個字是A字
[00:26:46.000 --> 00:26:48.000]  大家明不明白意思
[00:26:48.000 --> 00:26:50.000]  譬如叫ADELINE
[00:26:50.000 --> 00:26:52.000]  不是真的叫ADELINE
[00:26:52.000 --> 00:26:54.000]  那就是A
[00:26:54.000 --> 00:26:56.000]  所以我第一個祈禱A字
[00:26:56.000 --> 00:26:58.000]  我就是為ADELINE和她的HUSBAND 祈禱
[00:26:58.000 --> 00:27:00.000]  因為他們有少少
[00:27:00.000 --> 00:27:02.000]  有少少問題
[00:27:02.000 --> 00:27:04.000]  所以我每天祈禱A
[00:27:04.000 --> 00:27:06.000]  就是給他們的
[00:27:06.000 --> 00:27:08.000]  暫時還沒有第二個
[00:27:08.000 --> 00:27:10.000]  然後我就想
[00:27:10.000 --> 00:27:12.000]  又是一對夫婦
[00:27:12.000 --> 00:27:14.000]  沒有來教會的
[00:27:14.000 --> 00:27:16.000]  我每天去到B我就為他們祈禱
[00:27:16.000 --> 00:27:18.000]  為什麼B為他們祈禱
[00:27:18.000 --> 00:27:20.000]  總之我覺得他們在我心目中很重要
[00:27:20.000 --> 00:27:22.000]  所以我就為這對夫婦
[00:27:22.000 --> 00:27:24.000]  和為他們的女兒祈禱
[00:27:24.000 --> 00:27:26.000]  就是B來的
[00:27:26.000 --> 00:27:28.000]  去到C就想
[00:27:28.000 --> 00:27:30.000]  有些人是C
[00:27:30.000 --> 00:27:32.000]  例如C是甚麼
[00:27:32.000 --> 00:27:34.000]  CATHERINE
[00:27:34.000 --> 00:27:36.000]  不是真的
[00:27:36.000 --> 00:27:38.000]  那個不是CATHERINE
[00:27:38.000 --> 00:27:40.000]  我隨便說CATHERINE
[00:27:40.000 --> 00:27:42.000]  或者就是
[00:27:42.000 --> 00:27:44.000]  其實我有的
[00:27:44.000 --> 00:27:46.000]  不過我不想說真名
[00:27:46.000 --> 00:27:48.000]  總之我為C祈禱
[00:27:48.000 --> 00:27:50.000]  C現在有三個
[00:27:50.000 --> 00:27:52.000]  三個的名字是C字頭
[00:27:52.000 --> 00:27:54.000]  我就為C祈禱
[00:27:54.000 --> 00:27:56.000]  D我就為兩個D
[00:27:56.000 --> 00:27:58.000]  有兩個是D
[00:27:58.000 --> 00:28:00.000]  一個就
[00:28:00.000 --> 00:28:02.000]  都經歷了一些
[00:28:02.000 --> 00:28:04.000]  很不開心的事
[00:28:04.000 --> 00:28:06.000]  在很短的時間裏
[00:28:06.000 --> 00:28:08.000]  有幾個人離世
[00:28:08.000 --> 00:28:10.000]  當然不開心
[00:28:10.000 --> 00:28:12.000]  所以我就為D祈禱
[00:28:12.000 --> 00:28:14.000]  去到E我又為另外一個祈禱
[00:28:14.000 --> 00:28:16.000]  家人又離世
[00:28:16.000 --> 00:28:18.000]  很不開心
[00:28:18.000 --> 00:28:20.000]  F我就想起
[00:28:20.000 --> 00:28:22.000]  想起FLORA
[00:28:22.000 --> 00:28:24.000]  蔡思母
[00:28:24.000 --> 00:28:26.000]  為什麼我要為她祈禱
[00:28:26.000 --> 00:28:28.000]  因為我想起F是FLORA
[00:28:28.000 --> 00:28:30.000]  我就想起所有我的教務同工
[00:28:30.000 --> 00:28:32.000]  她是我們其中一個同工
[00:28:32.000 --> 00:28:34.000]  連串所有的同工
[00:28:34.000 --> 00:28:36.000]  總之是同工
[00:28:36.000 --> 00:28:38.000]  比如盧串道
[00:28:38.000 --> 00:28:40.000]  或者是IRIS
[00:28:40.000 --> 00:28:42.000]  總之都是教務同工
[00:28:42.000 --> 00:28:44.000]  我不是每一個祈禱
[00:28:44.000 --> 00:28:46.000]  我想有些需要
[00:28:46.000 --> 00:28:48.000]  我就為那個祈禱
[00:28:48.000 --> 00:28:50.000]  我就這樣祈禱
[00:28:50.000 --> 00:28:52.000]  祈禱到Z
[00:28:52.000 --> 00:28:54.000]  暫時未想到X是甚麼
[00:28:54.000 --> 00:28:56.000]  未有
[00:28:56.000 --> 00:28:58.000]  祈禱到Z
[00:28:58.000 --> 00:29:00.000]  Z是誰
[00:29:00.000 --> 00:29:02.000]  我不是為Z祈禱
[00:29:02.000 --> 00:29:04.000]  真的
[00:29:04.000 --> 00:29:06.000]  祈禱到Z之後
[00:29:06.000 --> 00:29:08.000]  還未完
[00:29:08.000 --> 00:29:10.000]  我就有三句說話
[00:29:10.000 --> 00:29:12.000]  Y
[00:29:12.000 --> 00:29:14.000]  Y是甚麼
[00:29:14.000 --> 00:29:16.000]  主耶穌基督的柔和謙卑充滿我
[00:29:16.000 --> 00:29:18.000]  我還講了經文
[00:29:18.000 --> 00:29:20.000]  馬丁福音11章29次
[00:29:20.000 --> 00:29:22.000]  主耶穌的柔和和謙卑充滿我
[00:29:22.000 --> 00:29:24.000]  因為我不夠柔和
[00:29:24.000 --> 00:29:26.000]  我是強硬派
[00:29:26.000 --> 00:29:28.000]  人見到我怕
[00:29:28.000 --> 00:29:30.000]  我的朋友是洛威那
[00:29:30.000 --> 00:29:32.000]  不是PUDO
[00:29:32.000 --> 00:29:34.000]  我是一個很強硬的人
[00:29:34.000 --> 00:29:36.000]  人家真的怕了我
[00:29:36.000 --> 00:29:38.000]  我沒有做過任何事
[00:29:38.000 --> 00:29:40.000]  但他怕我又有甚麼辦法
[00:29:40.000 --> 00:29:42.000]  我真是令人覺得害怕
[00:29:42.000 --> 00:29:44.000]  那怎麼辦
[00:29:44.000 --> 00:29:46.000]  所以我每天都在祈禱
[00:29:46.000 --> 00:29:48.000]  求你給我的柔和謙卑充滿我
[00:29:48.000 --> 00:29:50.000]  讓我提醒自己柔和些
[00:29:50.000 --> 00:29:52.000]  謙卑些
[00:29:52.000 --> 00:29:54.000]  不要那麼強硬
[00:29:54.000 --> 00:29:56.000]  第二樣祈禱
[00:29:56.000 --> 00:29:58.000]  加開一太書5章2223次
[00:29:58.000 --> 00:30:00.000]  我還要講經文
[00:30:00.000 --> 00:30:02.000]  怕你忘記了
[00:30:02.000 --> 00:30:04.000]  人國喜樂和平
[00:30:04.000 --> 00:30:06.000]  忍耐恩慈良善信守不由之
[00:30:06.000 --> 00:30:08.000]  就是那九個
[00:30:08.000 --> 00:30:10.000]  全部都再重覆一次
[00:30:10.000 --> 00:30:12.000]  第三就是哥倫多前書13章
[00:30:12.000 --> 00:30:14.000]  4至8節
[00:30:14.000 --> 00:30:16.000]  將那15樣愛字行9忍耐我不念了
[00:30:16.000 --> 00:30:18.000]  又由頭到尾念一次
[00:30:18.000 --> 00:30:20.000]  念完
[00:30:20.000 --> 00:30:22.000]  還未收工
[00:30:22.000 --> 00:30:24.000]  還有一件事
[00:30:24.000 --> 00:30:26.000]  這是我臨起床前做的
[00:30:26.000 --> 00:30:28.000]  你看看鐘
[00:30:28.000 --> 00:30:30.000]  過幾鐘
[00:30:30.000 --> 00:30:32.000]  過幾鐘
[00:30:32.000 --> 00:30:34.000]  不知不覺
[00:30:34.000 --> 00:30:36.000]  原來這樣祈禱
[00:30:36.000 --> 00:30:38.000]  可以祈禱過幾鐘
[00:30:38.000 --> 00:30:40.000]  難怪那時有些人
[00:30:40.000 --> 00:30:42.000]  祈禱那麼久
[00:30:42.000 --> 00:30:44.000]  原來這樣祈禱
[00:30:44.000 --> 00:30:46.000]  原來祈禱過幾鐘
[00:30:46.000 --> 00:30:48.000]  我有一節聖經又要念
[00:30:48.000 --> 00:30:50.000]  119篇第三十三三十四節
[00:30:50.000 --> 00:30:54.000]  耶和華求你將你的例子教會我必遵守到底
[00:30:54.000 --> 00:30:56.000]  求你賜我五聖我必遵守你的律法
[00:30:56.000 --> 00:30:58.000]  就要一心遵守
