
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 各位嘉賓平安
[00:25:42.000 --> 00:25:49.000]  來實行耶穌賜給我們的這條生命
[00:25:49.000 --> 00:25:54.000]  怎樣怎樣,一樣一樣
[00:25:54.000 --> 00:25:56.000]  這就是標桿
[00:25:56.000 --> 00:26:00.000]  願主賜福他自己的話
[00:26:00.000 --> 00:26:17.000]  在今天這個八十週年紀念裡面
[00:26:17.000 --> 00:26:23.000]  我們要記住這條生命
[00:26:23.000 --> 00:26:31.000]  主耶穌說你們要彼此相愛
[00:26:31.000 --> 00:26:36.000]  像我愛你們一樣
[00:26:36.000 --> 00:26:40.000]  我們同心祈禱
[00:26:40.000 --> 00:26:43.000]  親愛的恩主我們感謝你
[00:26:43.000 --> 00:26:45.000]  賜福我們
[00:26:45.000 --> 00:26:48.000]  讓我們教會在你面前蒙恩
[00:26:48.000 --> 00:26:53.000]  讓我們眾弟兄姊妹都在你面前一樣的蒙恩
[00:26:53.000 --> 00:26:55.000]  我們獻上感謝
[00:26:55.000 --> 00:27:00.000]  求主帶領我們教會在前面的日子
[00:27:00.000 --> 00:27:02.000]  更加的仰望你
[00:27:02.000 --> 00:27:06.000]  當我們回想過去全時一年
[00:27:06.000 --> 00:27:08.000]  在瞻望未來的時候
[00:27:08.000 --> 00:27:11.000]  我們深信你必定在我們前面
[00:27:11.000 --> 00:27:13.000]  與我們同在
[00:27:13.000 --> 00:27:14.000]  祈禱感恩
[00:27:14.000 --> 00:27:16.000]  奉耶穌名
[00:27:16.000 --> 00:27:19.000]  (字幕由Amara.org社区提供)
