
[00:00:00.000 --> 00:00:08.000]  我只想想,整年裡,圍繞我心裡的一個方向,神同在的方向,說了些什麼呢?
[00:17:17.000 --> 00:17:19.000]  這位姐妹就是
[00:17:19.000 --> 00:17:22.000]  創立BSF的創立人
[00:17:22.000 --> 00:17:23.000]  上帝說
[00:17:23.000 --> 00:17:24.000]  你可不可以為我
[00:17:24.000 --> 00:17:26.000]  做一件小事
[00:17:26.000 --> 00:17:28.000]  但對我們很多人來說
[00:17:28.000 --> 00:17:29.000]  她的查經資料
[00:17:29.000 --> 00:17:31.000]  是幾年裏不斷的運行
[00:17:31.000 --> 00:17:33.000]  我知道現在又在查創世紀
[00:17:33.000 --> 00:17:34.000]  很多
[00:17:34.000 --> 00:17:35.000]  或者這樣說
[00:17:35.000 --> 00:17:37.000]  我認識的很多頂姐妹
[00:17:37.000 --> 00:17:39.000]  她們回到同福崇拜
[00:17:39.000 --> 00:17:40.000]  回到我們的小組
[00:17:40.000 --> 00:17:41.000]  回到我們的聖經班
[00:17:41.000 --> 00:17:43.000]  她們有一些空間
[00:17:43.000 --> 00:17:44.000]  她們都參加這個BSF
[00:17:44.000 --> 00:17:45.000]  有時她們去了外國
[00:17:45.000 --> 00:17:47.000]  都會參加這個課程
[00:17:47.000 --> 00:17:48.000]  這個課程帶給她們
[00:17:48.000 --> 00:17:49.000]  人生很多的精彩
[00:17:49.000 --> 00:17:51.000]  每一次我聽人分享
[00:17:51.000 --> 00:17:52.000]  都會覺得很精彩
[00:17:52.000 --> 00:17:54.000]  甚至現在有BB班
[00:17:54.000 --> 00:17:55.000]  我上幾個月
[00:17:55.000 --> 00:17:56.000]  和一個姐妹
[00:17:56.000 --> 00:17:59.000]  剛生完一對雙胞胎
[00:17:59.000 --> 00:18:00.000]  龍鳳胎
[00:18:00.000 --> 00:18:01.000]  她說她的龍鳳胎
[00:18:01.000 --> 00:18:03.000]  都正在回BSF
[00:18:03.000 --> 00:18:06.000]  很厲害
[00:18:06.000 --> 00:18:08.000]  神認定上帝的話語
[00:18:08.000 --> 00:18:10.000]  你就會知道
[00:18:10.000 --> 00:18:12.000]  上帝的話語叫你做的事
[00:18:12.000 --> 00:18:16.000]  絕對絕對不會錯
[00:18:16.000 --> 00:18:18.000]  眼角認定上帝的話語
[00:18:18.000 --> 00:18:21.000]  祂不給那些情感去帶動它
[00:18:21.000 --> 00:18:22.000]  情緒是有的
[00:18:22.000 --> 00:18:25.000]  不過情緒不是主體
[00:18:25.000 --> 00:18:27.000]  唯有我們運用的
[00:18:27.000 --> 00:18:28.000]  是另一個東西
[00:18:28.000 --> 00:18:29.000]  就是當我們信耶穌之後
[00:18:29.000 --> 00:18:31.000]  上帝給了我們一件新的東西
[00:18:31.000 --> 00:18:34.000]  一件東西叫信心
[00:18:34.000 --> 00:18:36.000]  眼角運用的是信心
[00:18:36.000 --> 00:18:38.000]  因此當她聽到這個消息
[00:18:38.000 --> 00:18:40.000]  她身出那種恐懼
[00:18:40.000 --> 00:18:42.000]  恐懼也帶來一些想像
[00:18:42.000 --> 00:18:43.000]  不過她知道
[00:18:43.000 --> 00:18:45.000]  她唯有運用信心
[00:18:45.000 --> 00:18:47.000]  運用上帝給她的應許
[00:18:47.000 --> 00:18:49.000]  她才能夠去面對
[00:18:49.000 --> 00:18:52.000]  她要面前面對的事
[00:18:52.000 --> 00:18:54.000]  眼角她能夠在主的面前
[00:18:54.000 --> 00:18:55.000]  她能夠在主的面前
[00:18:55.000 --> 00:18:56.000]  她能夠在主的面前
[00:18:56.000 --> 00:18:57.000]  她能夠在主的面前
[00:18:57.000 --> 00:18:58.000]  她能夠在主的面前
[00:18:58.000 --> 00:18:59.000]  她能夠在主的面前
[00:18:59.000 --> 00:19:00.000]  她能夠在主的面前
[00:19:00.000 --> 00:19:01.000]  她能夠在主的面前
[00:19:01.000 --> 00:19:02.000]  她能夠在主的面前
[00:19:02.000 --> 00:19:03.000]  她能夠在主的面前
[00:19:03.000 --> 00:19:04.000]  她能夠在主的面前
[00:19:04.000 --> 00:19:05.000]  她能夠在主的面前
[00:19:05.000 --> 00:19:06.000]  她能夠在主的面前
[00:19:06.000 --> 00:19:07.000]  她能夠在主的面前
[00:19:07.000 --> 00:19:08.000]  她能夠在主的面前
[00:19:08.000 --> 00:19:09.000]  她能夠在主的面前
[00:19:09.000 --> 00:19:10.000]  她能夠在主的面前
[00:19:10.000 --> 00:19:11.000]  她能夠在主的面前
[00:19:11.000 --> 00:19:12.000]  她能夠在主的面前
[00:19:12.000 --> 00:19:13.000]  她能夠在主的面前
[00:19:13.000 --> 00:19:14.000]  她能夠在主的面前
[00:19:14.000 --> 00:19:15.000]  她能夠在主的面前
[00:19:15.000 --> 00:19:16.000]  她能夠在主的面前
[00:19:24.000 --> 00:19:25.000]  她能夠在主的面前
[00:19:25.000 --> 00:19:26.000]  她能夠在主的面前
[00:19:26.000 --> 00:19:27.000]  她能夠在主的面前
[00:19:27.000 --> 00:19:28.000]  她能夠在主的面前
[00:19:28.000 --> 00:19:29.000]  她能夠在主的面前
[00:19:29.000 --> 00:19:30.000]  她能夠在主的面前
[00:19:30.000 --> 00:19:31.000]  她能夠在主的面前
[00:19:31.000 --> 00:19:32.000]  她能夠在主的面前
[00:19:32.000 --> 00:19:33.000]  她能夠在主的面前
[00:19:33.000 --> 00:19:34.000]  她能夠在主的面前
[00:19:34.000 --> 00:19:35.000]  她能夠在主的面前
[00:19:35.000 --> 00:19:36.000]  她能夠在主的面前
[00:19:36.000 --> 00:19:37.000]  她能夠在主的面前
[00:19:37.000 --> 00:19:38.000]  她能夠在主的面前
[00:19:38.000 --> 00:19:39.000]  她能夠在主的面前
[00:19:39.000 --> 00:19:40.000]  她能夠在主的面前
[00:19:40.000 --> 00:19:41.000]  她能夠在主的面前
[00:19:41.000 --> 00:19:42.000]  她能夠在主的面前
[00:19:42.000 --> 00:19:43.000]  她能夠在主的面前
[00:19:43.000 --> 00:19:44.000]  她能夠在主的面前
[00:19:44.000 --> 00:19:45.000]  她能夠在主的面前
[00:19:45.000 --> 00:19:46.000]  她能夠在主的面前
[00:19:55.000 --> 00:19:58.000]  例如士詩記《底波拉》
[00:19:58.000 --> 00:19:59.000]  《底波拉》很厲害
[00:19:59.000 --> 00:20:01.000]  是一位女士詩
[00:20:01.000 --> 00:20:02.000]  她的詩歌裏面
[00:20:02.000 --> 00:20:03.000]  她說的第五章
[00:20:03.000 --> 00:20:04.000]  士詩記第五章
[00:20:04.000 --> 00:20:06.000]  她說「底波拉興起興起」
[00:20:06.000 --> 00:20:08.000]  可能隔壁的人會問
[00:20:08.000 --> 00:20:10.000]  「士詩你跟誰說話」
[00:20:10.000 --> 00:20:11.000]  「跟自己說」
[00:20:11.000 --> 00:20:14.000]  她跟自己說「興起興起」
[00:20:14.000 --> 00:20:17.000]  詩篇57篇更加有說
[00:20:17.000 --> 00:20:18.000]  那個詩篇的作者
[00:20:18.000 --> 00:20:20.000]  當時的處境很不容易
[00:20:20.000 --> 00:20:21.000]  所以前前後後問你都見到
[00:20:21.000 --> 00:20:22.000]  但她又跟自己說
[00:20:22.000 --> 00:20:23.000]  她拍著自己的胸口說
[00:20:23.000 --> 00:20:26.000]  「我心堅定 我心堅定」
[00:20:26.000 --> 00:20:30.000]  詩篇16篇更加那個作者
[00:20:30.000 --> 00:20:31.000]  面對艱難
[00:20:31.000 --> 00:20:33.000]  我這年來講道是用
[00:20:33.000 --> 00:20:34.000]  她說甚麼
[00:20:34.000 --> 00:20:36.000]  她說她拍著自己的胸口
[00:20:36.000 --> 00:20:38.000]  跟自己的心說甚麼
[00:20:38.000 --> 00:20:39.000]  我們一起說
[00:20:39.000 --> 00:20:40.000]  她說「我的心」
[00:20:40.000 --> 00:20:42.000]  「你曾對耶和華說」
[00:20:42.000 --> 00:20:44.000]  「你是我的主」
[00:20:44.000 --> 00:20:46.000]  「我的好處不在你以外」
[00:20:46.000 --> 00:20:47.000]  不如我們再試一次
[00:20:47.000 --> 00:20:49.000]  拍一下自己的心
[00:20:49.000 --> 00:20:50.000]  拍拍拍
[00:20:50.000 --> 00:20:51.000]  安慰一下自己
[00:20:51.000 --> 00:20:52.000]  鼓勵自己跟自己說一次甚麼話
[00:20:52.000 --> 00:20:53.000]  「我的心」
[00:20:53.000 --> 00:20:55.000]  「你曾對耶和華說」
[00:20:55.000 --> 00:20:56.000]  「你是我的主」
[00:20:56.000 --> 00:20:58.000]  「我的好處不在你以外」
[00:20:58.000 --> 00:21:00.000]  告訴自己
[00:21:00.000 --> 00:21:03.000]  你曾經將自己的生命交託給上帝
[00:21:03.000 --> 00:21:05.000]  告訴自己
[00:21:05.000 --> 00:21:07.000]  那位是滿有好處的上帝
[00:21:07.000 --> 00:21:09.000]  拍一拍自己的胸口
[00:21:09.000 --> 00:21:10.000]  告訴自己
[00:21:10.000 --> 00:21:11.000]  堅定下來
[00:21:11.000 --> 00:21:13.000]  因為神是看顧我們的
[00:21:13.000 --> 00:21:15.000]  神是看顧我們
[00:21:15.000 --> 00:21:16.000]  神是愛我們
[00:21:16.000 --> 00:21:17.000]  幫助我們
[00:21:17.000 --> 00:21:19.000]  我心堅定
[00:21:19.000 --> 00:21:20.000]  詩篇裏面
[00:21:20.000 --> 00:21:22.000]  這裏讓我們看得到
[00:21:22.000 --> 00:21:23.000]  我們需要認定
[00:21:23.000 --> 00:21:24.000]  再一次認定
[00:21:24.000 --> 00:21:26.000]  用任何方法去認定
[00:21:26.000 --> 00:21:27.000]  上帝在我們生命裏面
[00:21:27.000 --> 00:21:29.000]  各人的好處
[00:21:29.000 --> 00:21:32.000]  《創世紀》32章22節32節
[00:21:32.000 --> 00:21:33.000]  頂智慧
[00:21:33.000 --> 00:21:34.000]  我想邀請你們
[00:21:34.000 --> 00:21:35.000]  跟我讀出這段經文
[00:21:35.000 --> 00:21:36.000]  請讀
[00:21:36.000 --> 00:21:37.000]  他夜間起來
[00:21:37.000 --> 00:21:39.000]  帶著兩個妻子
[00:21:39.000 --> 00:21:40.000]  兩個侍女
[00:21:40.000 --> 00:21:41.000]  並十一個兒子
[00:21:41.000 --> 00:21:43.000]  都過了雅伯渡口
[00:21:43.000 --> 00:21:45.000]  先打發他們過河
[00:21:45.000 --> 00:21:48.000]  又打發所有的都過河
[00:21:48.000 --> 00:21:50.000]  他只剩下雅各一人
[00:21:50.000 --> 00:21:52.000]  有一個人來和他率交
[00:21:52.000 --> 00:21:53.000]  直到黎明
[00:21:53.000 --> 00:21:56.000]  那人見自己勝不過他
[00:21:56.000 --> 00:21:59.000]  就將他的大腿窩摸了一把
[00:21:59.000 --> 00:22:00.000]  雅各的大腿窩
[00:22:00.000 --> 00:22:03.000]  正在率交的時候就扭了
[00:22:03.000 --> 00:22:04.000]  那人說
[00:22:04.000 --> 00:22:05.000]  天黎明了
[00:22:05.000 --> 00:22:06.000]  容我去吧
[00:22:06.000 --> 00:22:07.000]  雅各說
[00:22:07.000 --> 00:22:08.000]  你不給我祝福
[00:22:08.000 --> 00:22:10.000]  我就不容你去
[00:22:10.000 --> 00:22:11.000]  那人說
[00:22:11.000 --> 00:22:12.000]  你名叫什麼
[00:22:12.000 --> 00:22:13.000]  他說
[00:22:13.000 --> 00:22:14.000]  我名叫雅各
[00:22:14.000 --> 00:22:15.000]  那人說
[00:22:15.000 --> 00:22:17.000]  你的名不要再叫雅各
[00:22:17.000 --> 00:22:19.000]  要叫以色列
[00:22:19.000 --> 00:22:20.000]  因為你與神
[00:22:20.000 --> 00:22:21.000]  與人交曆
[00:22:21.000 --> 00:22:23.000]  都得了聖
[00:22:23.000 --> 00:22:24.000]  雅各問他說
[00:22:24.000 --> 00:22:26.000]  請將你的名告訴我
[00:22:26.000 --> 00:22:27.000]  那人說
[00:22:27.000 --> 00:22:28.000]  何必問我的名
[00:22:28.000 --> 00:22:31.000]  於是在那裡給雅各祝福
[00:22:31.000 --> 00:22:35.000]  雅各便給那地方起名叫比奴伊勒
[00:22:35.000 --> 00:22:36.000]  意思說
[00:22:36.000 --> 00:22:38.000]  我面對面見了神
[00:22:38.000 --> 00:22:40.000]  我的性命仍得保存
[00:22:40.000 --> 00:22:42.000]  日頭剛出來的時候
[00:22:42.000 --> 00:22:44.000]  雅各經過比奴伊勒
[00:22:44.000 --> 00:22:46.000]  他的大腿就瘸了
[00:22:46.000 --> 00:22:47.000]  故此
[00:22:47.000 --> 00:22:49.000]  以色列人不吃大腿窩的筋
[00:22:49.000 --> 00:22:50.000]  直到今天
[00:22:50.000 --> 00:22:54.000]  因為那人摸了雅各大腿窩的筋
[00:22:54.000 --> 00:22:55.000]  雅各的名
[00:22:55.000 --> 00:22:57.000]  就叫抓住的意思
[00:22:57.000 --> 00:22:59.000]  他很會抓
[00:22:59.000 --> 00:23:00.000]  出生的時候
[00:23:00.000 --> 00:23:03.000]  抓住哥哥的腳一起出來
[00:23:03.000 --> 00:23:04.000]  長大之後
[00:23:04.000 --> 00:23:05.000]  他抓住媽媽的愛
[00:23:05.000 --> 00:23:06.000]  對他的心
[00:23:06.000 --> 00:23:07.000]  他亂抓
[00:23:07.000 --> 00:23:09.000]  也抓住爸爸的祝福
[00:23:09.000 --> 00:23:11.000]  更加抓住哥哥
[00:23:11.000 --> 00:23:13.000]  他長子的名分
[00:23:13.000 --> 00:23:14.000]  他一心去抓
[00:23:14.000 --> 00:23:15.000]  不過二十年後
[00:23:15.000 --> 00:23:17.000]  順利被他經歷了二十年
[00:23:17.000 --> 00:23:18.000]  很有價值
[00:23:18.000 --> 00:23:19.000]  他更加知道
[00:23:19.000 --> 00:23:21.000]  他要抓的是什麼
[00:23:21.000 --> 00:23:22.000]  這段經文很有趣
[00:23:22.000 --> 00:23:23.000]  因為創世紀
[00:23:23.000 --> 00:23:25.000]  剛才我們第一次讀的那段經文
[00:23:25.000 --> 00:23:26.000]  三二章一節
[00:23:26.000 --> 00:23:27.000]  其實平鋪直敘
[00:23:27.000 --> 00:23:29.000]  都說到雅各起人的時候
[00:23:29.000 --> 00:23:31.000]  神的使者曾經向他顯現
[00:23:31.000 --> 00:23:33.000]  他還說這是神的軍兵
[00:23:33.000 --> 00:23:34.000]  但這次他正
[00:23:34.000 --> 00:23:35.000]  他來到這裡
[00:23:35.000 --> 00:23:37.000]  他知道他面對一件
[00:23:37.000 --> 00:23:40.000]  不是靠他計劃可以成就的事
[00:23:40.000 --> 00:23:41.000]  所以今晚
[00:23:41.000 --> 00:23:42.000]  晚上的時候
[00:23:42.000 --> 00:23:43.000]  他就拉著那個人
[00:23:43.000 --> 00:23:44.000]  要跟他睡覺
[00:23:44.000 --> 00:23:45.000]  他要拉著他
[00:23:45.000 --> 00:23:46.000]  就算他扭了他的腿一下
[00:23:46.000 --> 00:23:48.000]  他仍然拉著
[00:23:48.000 --> 00:23:49.000]  他拉著不是說
[00:23:49.000 --> 00:23:50.000]  你搞得我不完美
[00:23:50.000 --> 00:23:52.000]  先弄好我的腿
[00:23:52.000 --> 00:23:53.000]  他不是
[00:23:53.000 --> 00:23:54.000]  他說你不給我祝福
[00:23:54.000 --> 00:23:55.000]  你不給我祝福
[00:23:55.000 --> 00:23:57.000]  我就不放你走
[00:23:57.000 --> 00:23:58.000]  你不給我祝福
[00:23:58.000 --> 00:24:01.000]  我就不放你走
[00:24:01.000 --> 00:24:03.000]  雅各抓住
[00:24:03.000 --> 00:24:04.000]  以他的堅持
[00:24:04.000 --> 00:24:06.000]  來找他最需要的一件事
[00:24:06.000 --> 00:24:07.000]  因為他知道勇氣
[00:24:07.000 --> 00:24:09.000]  是從祝福而來的
[00:24:09.000 --> 00:24:12.000]  是從上帝的祝福而來
[00:24:12.000 --> 00:24:14.000]  很奇怪吧
[00:24:14.000 --> 00:24:15.000]  不知為何
[00:24:15.000 --> 00:24:17.000]  那個人要扭他一把
[00:24:17.000 --> 00:24:19.000]  後來雅各被拒絕了
[00:24:19.000 --> 00:24:20.000]  這件事在聖經裡
[00:24:20.000 --> 00:24:21.000]  也挺有趣的
[00:24:21.000 --> 00:24:24.000]  因為沒有人再看得到
[00:24:24.000 --> 00:24:26.000]  雅各這個拒絕的問題
[00:24:26.000 --> 00:24:29.000]  後來他去到法老的面前
[00:24:29.000 --> 00:24:31.000]  法老王這麼偉大的人
[00:24:31.000 --> 00:24:32.000]  也沒有說
[00:24:32.000 --> 00:24:33.000]  哎呀,這位拒絕腿的老人家
[00:24:33.000 --> 00:24:34.000]  請坐,請坐
[00:24:34.000 --> 00:24:35.000]  他也沒有
[00:24:35.000 --> 00:24:36.000]  後來失去約瑟的時候
[00:24:36.000 --> 00:24:37.000]  心裡說
[00:24:37.000 --> 00:24:38.000]  哎呀,我拒絕了腿
[00:24:38.000 --> 00:24:39.000]  這麼慘
[00:24:39.000 --> 00:24:40.000]  連我的兒子也沒有了
[00:24:40.000 --> 00:24:42.000]  沒有人再提這件事
[00:24:42.000 --> 00:24:43.000]  是一個最大的影響
[00:24:43.000 --> 00:24:45.000]  就是聖經剛才說的
[00:24:45.000 --> 00:24:47.000]  以色列人從此之後
[00:24:47.000 --> 00:24:48.000]  他不吃牛筋
[00:24:48.000 --> 00:24:49.000]  不吃羊筋
[00:24:49.000 --> 00:24:50.000]  不吃鹿筋
[00:24:50.000 --> 00:24:56.000]  這些這麼有骨膠原的食物
[00:24:56.000 --> 00:24:57.000]  但是呢
[00:24:57.000 --> 00:24:58.000]  不吃
[00:24:58.000 --> 00:25:02.000]  他也一樣有很多東西吃
[00:25:02.000 --> 00:25:04.000]  有時候我們現代人
[00:25:04.000 --> 00:25:06.000]  可能太多東西可以獲得
[00:25:06.000 --> 00:25:09.000]  我們總是追求很多的完美
[00:25:09.000 --> 00:25:11.000]  但是上帝讓我們看到
[00:25:11.000 --> 00:25:13.000]  有時候祂的祝福
[00:25:13.000 --> 00:25:16.000]  原來是和一些不完美的東西
[00:25:16.000 --> 00:25:21.000]  一起送給我們
[00:25:21.000 --> 00:25:24.000]  摩根是一個很好的解經家
[00:25:24.000 --> 00:25:26.000]  他曾經經歷很多不同的傷痛
[00:25:26.000 --> 00:25:28.000]  他自己有一段話這麼說
[00:25:28.000 --> 00:25:29.000]  我經歷過一段黑暗
[00:25:29.000 --> 00:25:30.000]  一段傷痛
[00:25:30.000 --> 00:25:32.000]  但當我去到主耶穌的面前
[00:25:32.000 --> 00:25:34.000]  求祂幫助的時候
[00:25:34.000 --> 00:25:36.000]  上帝給了我一個答案
[00:25:36.000 --> 00:25:38.000]  祂說在地上被人拒絕
[00:25:38.000 --> 00:25:40.000]  在天上被主接納
[00:25:40.000 --> 00:25:43.000]  他知道他要按著上帝的恩典
[00:25:43.000 --> 00:25:44.000]  他向前行
[00:25:44.000 --> 00:25:46.000]  在人間就算被人拒絕
[00:25:46.000 --> 00:25:47.000]  也會帶來傷痛
[00:25:47.000 --> 00:25:50.000]  但當我們看回他的人生
[00:25:50.000 --> 00:25:51.000]  他的解經書
[00:25:51.000 --> 00:25:52.000]  到了今天
[00:25:52.000 --> 00:25:54.000]  我們很多人研經的時候都會用
[00:25:54.000 --> 00:25:57.000]  他的書是很出色的
[00:25:57.000 --> 00:25:58.000]  所以我們看到
[00:25:58.000 --> 00:26:00.000]  他自己指出他的傷痛
[00:26:00.000 --> 00:26:03.000]  他說這些是上帝給我的祝福
[00:26:03.000 --> 00:26:07.000]  上帝給我的祝福
[00:26:07.000 --> 00:26:09.000]  保羅是一個偉大使徒
[00:26:09.000 --> 00:26:12.000]  我想沒有一個人說不是
[00:26:12.000 --> 00:26:14.000]  因為他創立的教會
[00:26:14.000 --> 00:26:16.000]  他寫的保羅書信
[00:26:16.000 --> 00:26:17.000]  裏面的精煉
[00:26:17.000 --> 00:26:19.000]  或者他在神學上
[00:26:19.000 --> 00:26:22.000]  在工作上的出色
[00:26:22.000 --> 00:26:25.000]  每一樣東西都很精彩
[00:26:25.000 --> 00:26:27.000]  但在《哥倫德後書》12章
[00:26:27.000 --> 00:26:30.000]  他告訴我們一件很真實的事
[00:26:30.000 --> 00:26:35.000]  他說在我身上有一根刺
[00:26:35.000 --> 00:26:38.000]  這根刺在中文的譯本裏面說
[00:26:38.000 --> 00:26:41.000]  是撒旦的差役派來
[00:26:41.000 --> 00:26:44.000]  為了叫我不要太自高
[00:26:44.000 --> 00:26:45.000]  但保羅漢這根根刺
[00:26:45.000 --> 00:26:47.000]  他說雖然我三次求過主
[00:26:47.000 --> 00:26:49.000]  但後來他發現了一件事
[00:26:49.000 --> 00:26:51.000]  他說這根刺帶來的是甚麼
[00:26:51.000 --> 00:26:53.000]  他說我何時軟弱
[00:26:53.000 --> 00:26:55.000]  我就何時剛強
[00:26:55.000 --> 00:26:57.000]  他說我在這根刺裏面
[00:26:57.000 --> 00:27:00.000]  我看到他在上帝給我的祝福
[00:27:00.000 --> 00:27:01.000]  有一個好的翻譯
[00:27:01.000 --> 00:27:03.000]  講到這12章7節
[00:27:03.000 --> 00:27:05.000]  這裏英文的翻譯這樣說
[00:27:05.000 --> 00:27:07.000]  I was given a gift of handicap
[00:27:07.000 --> 00:27:09.000]  to keep me in constant touch
[00:27:09.000 --> 00:27:12.000]  with my limitations
[00:27:12.000 --> 00:27:14.000]  他形容這根刺
[00:27:14.000 --> 00:27:17.000]  為一個缺陷的禮物
[00:27:17.000 --> 00:27:19.000]  一個缺陷的禮物
[00:27:19.000 --> 00:27:22.000]  一份禮物
[00:27:22.000 --> 00:27:25.000]  撒旦的差役用盡他的方法
[00:27:25.000 --> 00:27:29.000]  要用缺陷去壓低我
[00:27:29.000 --> 00:27:32.000]  不過那個真真正正掌管你的生命
[00:27:32.000 --> 00:27:34.000]  那位叫上帝
[00:27:34.000 --> 00:27:36.000]  他是知道這根刺
[00:27:36.000 --> 00:27:38.000]  這份缺陷的禮物
[00:27:38.000 --> 00:27:40.000]  是帶給我更加貴到傷失
[00:27:40.000 --> 00:27:42.000]  貴到上帝的面前
[00:27:42.000 --> 00:27:43.000]  而且他的恩典
[00:27:43.000 --> 00:27:45.000]  在我的軟弱上面
[00:27:45.000 --> 00:27:50.000]  能夠顯得完全
[00:27:50.000 --> 00:27:52.000]  人生有缺陷
[00:27:52.000 --> 00:27:53.000]  是真的
[00:27:53.000 --> 00:27:55.000]  不過
[00:27:55.000 --> 00:27:57.000]  在上帝的面前
[00:27:57.000 --> 00:28:00.000]  或者上帝給我們
[00:28:00.000 --> 00:28:02.000]  是要更加明白
[00:28:02.000 --> 00:28:03.000]  缺陷背後
[00:28:03.000 --> 00:28:05.000]  有他自己的恩典
[00:28:05.000 --> 00:28:07.000]  教會在這一年
[00:28:07.000 --> 00:28:08.000]  有多次辦
[00:28:08.000 --> 00:28:09.000]  一個醫治祈禱會
[00:28:09.000 --> 00:28:12.000]  十二月我們都會有另一次
[00:28:12.000 --> 00:28:13.000]  醫治祈禱會
[00:28:13.000 --> 00:28:16.000]  不是我們重複說我們多厲害
[00:28:16.000 --> 00:28:18.000]  可以帶到甚麼神蹟大事
[00:28:18.000 --> 00:28:20.000]  我們絕對沒有這個意思
[00:28:20.000 --> 00:28:22.000]  而是我們很知道
[00:28:22.000 --> 00:28:25.000]  上帝是一位醫治的神
[00:28:25.000 --> 00:28:27.000]  祂很愛我們憐憫我們
[00:28:27.000 --> 00:28:29.000]  所以我們有一個這樣的祈禱會
[00:28:29.000 --> 00:28:30.000]  很盼望
[00:28:30.000 --> 00:28:31.000]  我們能夠經歷
[00:28:31.000 --> 00:28:34.000]  這位醫治的神的觸摸和祝福
[00:28:34.000 --> 00:28:36.000]  每次在醫治祈禱會裏面
[00:28:36.000 --> 00:28:38.000]  頂姐妹來到
[00:28:38.000 --> 00:28:40.000]  其實來的人
[00:28:40.000 --> 00:28:43.000]  很多都是身體有病
[00:28:43.000 --> 00:28:45.000]  或者心靈裏面有些重擔
[00:28:45.000 --> 00:28:47.000]  或者有些頂姐妹是
[00:28:47.000 --> 00:28:49.000]  她很懷念很掛念一個人
[00:28:49.000 --> 00:28:51.000]  但那個人不可以來
[00:28:51.000 --> 00:28:52.000]  她就將這個人的需要
[00:28:52.000 --> 00:28:53.000]  帶到祈禱會
[00:28:53.000 --> 00:28:56.000]  很盼望上帝的祝福臨到
[00:28:56.000 --> 00:28:59.000]  當我望著這班頂姐妹
[00:28:59.000 --> 00:29:01.000]  其實病人不會漂亮得很多
[00:29:01.000 --> 00:29:03.000]  因為身體不好的時候
[00:29:03.000 --> 00:29:05.000]  臉色都會差一點
[00:29:05.000 --> 00:29:06.000]  但我每次望著
[00:29:06.000 --> 00:29:09.000]  我就覺得她們很漂亮
[00:29:09.000 --> 00:29:10.000]  很漂亮
[00:29:10.000 --> 00:29:11.000]  你知不知道是甚麼
[00:29:11.000 --> 00:29:14.000]  我自己很深切經歷到的
[00:29:14.000 --> 00:29:15.000]  在醫治祈禱會裏面
[00:29:15.000 --> 00:29:16.000]  我體會的
[00:29:16.000 --> 00:29:22.000]  是我和上帝真正的角色和關係
[00:29:22.000 --> 00:29:24.000]  上一次在祈禱會裏面
[00:29:24.000 --> 00:29:25.000]  當我們敬拜的時候
[00:29:25.000 --> 00:29:27.000]  在我腦裏面不斷看到的
[00:29:27.000 --> 00:29:29.000]  是四福音裏面那個耶穌
[00:29:29.000 --> 00:29:31.000]  穿著布衣
[00:29:31.000 --> 00:29:32.000]  很簡單的裝束
[00:29:32.000 --> 00:29:33.000]  拿著一支棍
[00:29:33.000 --> 00:29:35.000]  然後他周圍轉個圈
[00:29:35.000 --> 00:29:37.000]  去面對那些病人
[00:29:37.000 --> 00:29:39.000]  很想去觸摸他們
[00:29:39.000 --> 00:29:40.000]  而我看到的
[00:29:40.000 --> 00:29:41.000]  是每一個頂姐妹
[00:29:41.000 --> 00:29:43.000]  當她們流著眼淚的時候
[00:29:43.000 --> 00:29:45.000]  她們再一次降臂
[00:29:45.000 --> 00:29:48.000]  來到那位先主面前
[00:29:48.000 --> 00:29:50.000]  她知道她自己是被造者
[00:29:50.000 --> 00:29:51.000]  她很需要創造主
[00:29:51.000 --> 00:29:52.000]  那種創造大能
[00:29:52.000 --> 00:29:54.000]  充滿她的生命
[00:29:54.000 --> 00:29:55.000]  她也知道
[00:29:55.000 --> 00:29:56.000]  她自己是一個
[00:29:56.000 --> 00:29:57.000]  等待需要醫治
[00:29:57.000 --> 00:29:58.000]  被醫治的人
[00:29:58.000 --> 00:30:00.000]  以致她能夠大膽
[00:30:00.000 --> 00:30:02.000]  向上帝那個醫治者
[00:30:02.000 --> 00:30:03.000]  去發出呼喚
[00:30:03.000 --> 00:30:06.000]  「神呀,您臨到我,幫助我」
[00:30:06.000 --> 00:30:07.000]  所以每一次
[00:30:07.000 --> 00:30:08.000]  在醫治祈禱會裏面
[00:30:08.000 --> 00:30:10.000]  我看到的
[00:30:10.000 --> 00:30:12.000]  是人真真正正成為人
[00:30:12.000 --> 00:30:15.000]  上帝真真正正成為我們的主
[00:30:15.000 --> 00:30:16.000]  一個很美麗
[00:30:16.000 --> 00:30:19.000]  真正的角色和關係
[00:30:19.000 --> 00:30:21.000]  要找的
[00:30:21.000 --> 00:30:23.000]  是背後更大的祝福
[00:30:23.000 --> 00:30:25.000]  我們才能夠勇氣
[00:30:25.000 --> 00:30:26.000]  我們再看《創世紀》33章
[00:30:26.000 --> 00:30:28.000]  一章第十節
[00:30:28.000 --> 00:30:29.000]  第一節說
[00:30:29.000 --> 00:30:31.000]  「雅各舉目觀看見耳掃來了」
[00:30:31.000 --> 00:30:34.000]  真是帶著四百人
[00:30:34.000 --> 00:30:36.000]  來到這一段
[00:30:36.000 --> 00:30:38.000]  我經常問回
[00:30:38.000 --> 00:30:40.000]  「雅各啊雅各」
[00:30:40.000 --> 00:30:42.000]  「你二十年來這麼老練」
