
[00:00:00.000 --> 00:00:04.000]  各位我們今天的意象是什麼?
[00:17:43.000 --> 00:17:46.000]  就是要使他們榮華富貴的神
[00:17:46.000 --> 00:17:49.000]  跟我們信的神就不太一樣
[00:17:49.000 --> 00:17:53.000]  蘇格拉底說認識你自己
[00:17:53.000 --> 00:17:55.000]  所以你最大
[00:17:55.000 --> 00:17:56.000]  是不是
[00:17:56.000 --> 00:17:58.000]  阿基米德說什麼
[00:17:58.000 --> 00:18:00.000]  給我一個槓桿
[00:18:00.000 --> 00:18:03.000]  我可以撬動這個世界
[00:18:03.000 --> 00:18:04.000]  你知道嗎
[00:18:04.000 --> 00:18:08.000]  所以他們是把人看成比神還要大
[00:18:08.000 --> 00:18:10.000]  所以保羅來到他們面前
[00:18:10.000 --> 00:18:13.000]  保羅跟他們講這個神是什麼神
[00:18:13.000 --> 00:18:16.000]  而且他們迷信泛神
[00:18:16.000 --> 00:18:18.000]  是不是
[00:18:18.000 --> 00:18:21.000]  世界上基本上信神的只有三種
[00:18:21.000 --> 00:18:23.000]  或者說四種
[00:18:23.000 --> 00:18:26.000]  一種是一神論嘛
[00:18:26.000 --> 00:18:28.000]  對不對
[00:18:28.000 --> 00:18:31.000]  基督教跟回教
[00:18:31.000 --> 00:18:33.000]  伊斯蘭教他們基本上一神論
[00:18:33.000 --> 00:18:36.000]  但是他們信的是邪神 假神
[00:18:36.000 --> 00:18:38.000]  還有一種叫多神論
[00:18:38.000 --> 00:18:40.000]  佛教是多神論
[00:18:40.000 --> 00:18:42.000]  還有一種叫做泛神論
[00:18:42.000 --> 00:18:43.000]  泛神論
[00:18:43.000 --> 00:18:45.000]  希臘的哲學他們信的是泛神論
[00:18:45.000 --> 00:18:47.000]  還有印度
[00:18:47.000 --> 00:18:48.000]  蛇都有神
[00:18:48.000 --> 00:18:49.000]  是不是
[00:18:49.000 --> 00:18:50.000]  樹都有神
[00:18:50.000 --> 00:18:51.000]  凡事都有神
[00:18:51.000 --> 00:18:54.000]  還有一個當然就是無神論
[00:18:54.000 --> 00:18:55.000]  那不管怎麼樣
[00:18:55.000 --> 00:18:59.000]  希臘人他們是泛神論迷信神
[00:18:59.000 --> 00:19:02.000]  譬如說
[00:19:02.000 --> 00:19:05.000]  他們相信Artemis
[00:19:05.000 --> 00:19:09.000]  就是所謂的迪尼米神
[00:19:09.000 --> 00:19:11.000]  使徒現在也有講
[00:19:11.000 --> 00:19:14.000]  我們放那張相片
[00:19:14.000 --> 00:19:17.000]  這個就是迪尼米神廟
[00:19:17.000 --> 00:19:18.000]  使徒現在也有講
[00:19:18.000 --> 00:19:22.000]  實際上就是Diana神廟
[00:19:22.000 --> 00:19:24.000]  羅馬人叫它Diana神廟
[00:19:24.000 --> 00:19:26.000]  希臘人叫Artemis
[00:19:26.000 --> 00:19:31.000]  就是迪尼米神
[00:19:31.000 --> 00:19:33.000]  這是他們的神廟
[00:19:33.000 --> 00:19:34.000]  今天是廢墟
[00:19:34.000 --> 00:19:37.000]  是世界奇景之一
[00:19:37.000 --> 00:19:40.000]  是那個時候留下來的
[00:19:40.000 --> 00:19:42.000]  另外他們還信Zeus
[00:19:42.000 --> 00:19:44.000]  就是宙斯
[00:19:44.000 --> 00:19:46.000]  什麼Apollo太陽神
[00:19:46.000 --> 00:19:48.000]  Hercules大力神
[00:19:48.000 --> 00:19:49.000]  還有一個神
[00:19:49.000 --> 00:19:53.000]  你千萬不要被他的弓箭射到
[00:19:53.000 --> 00:19:54.000]  邱比特
[00:19:54.000 --> 00:19:57.000]  射到了也好
[00:19:57.000 --> 00:19:59.000]  感謝神
[00:19:59.000 --> 00:20:04.000]  但是他們又怕少拜了一個神
[00:20:04.000 --> 00:20:06.000]  結果還有一個神
[00:20:06.000 --> 00:20:08.000]  叫做衛氏之神
[00:20:08.000 --> 00:20:10.000]  我不知道是什麼神
[00:20:10.000 --> 00:20:13.000]  我們的神叫做Greek mythology
[00:20:13.000 --> 00:20:16.000]  就是希臘的神學哲學
[00:20:16.000 --> 00:20:18.000]  那麼多神
[00:20:18.000 --> 00:20:19.000]  還怕少拜一個
[00:20:19.000 --> 00:20:22.000]  就叫做衛氏之神
[00:20:22.000 --> 00:20:24.000]  有這麼一個典故
[00:20:24.000 --> 00:20:28.000]  是說在六百多年前
[00:20:28.000 --> 00:20:30.000]  那時候在那個地方
[00:20:30.000 --> 00:20:32.000]  就是雅略巴古山
[00:20:32.000 --> 00:20:34.000]  就是雅典那一帶
[00:20:34.000 --> 00:20:36.000]  發生了瘟疫
[00:20:36.000 --> 00:20:38.000]  所以說死了許多人
[00:20:38.000 --> 00:20:42.000]  他們想說大概是神不喜歡我們了
[00:20:42.000 --> 00:20:43.000]  神生氣了
[00:20:43.000 --> 00:20:45.000]  就趕快獻祭
[00:20:45.000 --> 00:20:48.000]  然後從雅略巴古山
[00:20:48.000 --> 00:20:51.000]  就放牛羊下來
[00:20:51.000 --> 00:20:54.000]  牲畜獻祭的牛羊
[00:20:54.000 --> 00:20:57.000]  從雅略巴古山頂走下來
[00:20:57.000 --> 00:20:59.000]  停在哪裡
[00:20:59.000 --> 00:21:01.000]  就當場就殺了
[00:21:01.000 --> 00:21:05.000]  獻給最靠近的一個神廟
[00:21:05.000 --> 00:21:07.000]  如果附近沒有神廟的話
[00:21:07.000 --> 00:21:08.000]  就怎麼樣
[00:21:08.000 --> 00:21:11.000]  獻給衛氏之神
[00:21:11.000 --> 00:21:14.000]  就怕少拜了一個
[00:21:14.000 --> 00:21:17.000]  真的好愚蠢不是嗎
[00:21:17.000 --> 00:21:19.000]  今天我們也好不了哪去
[00:21:19.000 --> 00:21:21.000]  我看到有許多人也是
[00:21:21.000 --> 00:21:24.000]  就怕少拜一個
[00:21:24.000 --> 00:21:26.000]  拜越多越好
[00:21:26.000 --> 00:21:28.000]  如果一個神能這麼有力量
[00:21:28.000 --> 00:21:29.000]  兩個神不是Double嗎
[00:21:29.000 --> 00:21:31.000]  三個神不是Triple嗎
[00:21:31.000 --> 00:21:32.000]  更厲害
[00:21:32.000 --> 00:21:34.000]  殊不知
[00:21:34.000 --> 00:21:35.000]  我們的神
[00:21:35.000 --> 00:21:38.000]  祂說你不可以為我雕刻偶像
[00:21:38.000 --> 00:21:40.000]  你不可以拜假神
[00:21:40.000 --> 00:21:43.000]  你不可妄稱耶和華的名
[00:21:43.000 --> 00:21:45.000]  你不可不守安息日
[00:21:45.000 --> 00:21:48.000]  不可殺人
[00:21:48.000 --> 00:21:51.000]  其實我都好高興
[00:21:51.000 --> 00:21:53.000]  這個不是死界
[00:21:53.000 --> 00:21:56.000]  這是十個福氣耶
[00:21:56.000 --> 00:21:58.000]  你懂嗎
[00:21:58.000 --> 00:21:59.000]  你殺不殺人
[00:21:59.000 --> 00:22:00.000]  不殺人嘛
[00:22:00.000 --> 00:22:02.000]  所以不可殺人是保護你的嘛
[00:22:02.000 --> 00:22:03.000]  對不對
[00:22:03.000 --> 00:22:05.000]  你雕刻不雕刻偶像
[00:22:05.000 --> 00:22:06.000]  不雕刻偶像
[00:22:06.000 --> 00:22:07.000]  所以是保護你
[00:22:07.000 --> 00:22:08.000]  你拜不拜假神
[00:22:08.000 --> 00:22:09.000]  不拜假神
[00:22:09.000 --> 00:22:12.000]  所以這都是保護你的嘛
[00:22:12.000 --> 00:22:13.000]  感謝神
[00:22:13.000 --> 00:22:15.000]  在我們的生命中
[00:22:15.000 --> 00:22:16.000]  有一個神
[00:22:16.000 --> 00:22:18.000]  祂願意把一切所有
[00:22:18.000 --> 00:22:21.000]  專注在我們身上
[00:22:21.000 --> 00:22:24.000]  祂把我們當作祂的兒女
[00:22:24.000 --> 00:22:26.000]  何等的榮幸
[00:22:26.000 --> 00:22:29.000]  所以
[00:22:29.000 --> 00:22:31.000]  這個衛師之神
[00:22:31.000 --> 00:22:32.000]  他就來到
[00:22:32.000 --> 00:22:35.000]  保羅就在雅略八谷山
[00:22:35.000 --> 00:22:37.000]  要給他們講清楚
[00:22:37.000 --> 00:22:38.000]  說明白
[00:22:38.000 --> 00:22:40.000]  到底什麼事
[00:22:40.000 --> 00:22:42.000]  他說你們相信什麼都是有神
[00:22:42.000 --> 00:22:44.000]  你們也很敬畏神
[00:22:44.000 --> 00:22:47.000]  但是你知道你們說這個衛師之神是什麼嗎
[00:22:47.000 --> 00:22:50.000]  我給你們講清楚說明白
[00:22:50.000 --> 00:22:52.000]  順便一提
[00:22:52.000 --> 00:22:54.000]  雅略八谷山
[00:22:54.000 --> 00:22:56.000]  Aeropagus
[00:22:56.000 --> 00:22:58.000]  Aero就是射的箭
[00:22:58.000 --> 00:22:59.000]  這是希臘話
[00:22:59.000 --> 00:23:01.000]  所以是戰神
[00:23:01.000 --> 00:23:04.000]  希臘的戰神叫做雅略八谷山
[00:23:04.000 --> 00:23:06.000]  雅略八谷
[00:23:06.000 --> 00:23:08.000]  那麼其實呢
[00:23:08.000 --> 00:23:09.000]  羅馬人
[00:23:09.000 --> 00:23:11.000]  羅馬的戰神是叫什麼
[00:23:11.000 --> 00:23:13.000]  Mars
[00:23:13.000 --> 00:23:14.000]  火星
[00:23:14.000 --> 00:23:19.000]  所以羅馬人稱這個山叫做Mars Hills
[00:23:19.000 --> 00:23:22.000]  所以以前有一個教會叫做Mars Hills教會
[00:23:22.000 --> 00:23:24.000]  是有根據的
[00:23:24.000 --> 00:23:25.000]  是從這邊來的
[00:23:25.000 --> 00:23:26.000]  阿彌陀佛
[00:23:26.000 --> 00:23:28.000]  阿彌陀佛我們感謝你
[00:23:28.000 --> 00:23:29.000]  我們讚美你
[00:23:29.000 --> 00:23:32.000]  你是又真又活的神
[00:23:32.000 --> 00:23:33.000]  我們謝謝你
[00:23:33.000 --> 00:23:34.000]  因為
[00:23:34.000 --> 00:23:37.000]  你再一次啟示我們
[00:23:37.000 --> 00:23:39.000]  你用保羅
[00:23:39.000 --> 00:23:43.000]  來跟我們把衛師之神講清楚
[00:23:43.000 --> 00:23:46.000]  也好讓我們有這個確距
[00:23:46.000 --> 00:23:48.000]  也願意給人來傳講
[00:23:48.000 --> 00:23:50.000]  感謝你讚美你
[00:23:50.000 --> 00:23:53.000]  這樣禱告是奉主耶穌基督的名
[00:23:53.000 --> 00:23:55.000]  阿們
[00:23:55.000 --> 00:23:58.000]  我們就從剛才的十字訓練的十七章
[00:23:58.000 --> 00:24:01.000]  十五節到三十四節來講
[00:24:01.000 --> 00:24:02.000]  到底我們的神
[00:24:02.000 --> 00:24:04.000]  這個衛師之神是什麼神
[00:24:04.000 --> 00:24:05.000]  第一個
[00:24:05.000 --> 00:24:08.000]  來讓我們來看第一段經文
[00:24:08.000 --> 00:24:12.000]  來十七章二四二五節
[00:24:12.000 --> 00:24:14.000]  是他說請一起念
[00:24:14.000 --> 00:24:19.000]  創造宇宙和其中萬物的神
[00:24:19.000 --> 00:24:21.000]  既是天地的主
[00:24:21.000 --> 00:24:24.000]  救不住人手所造的電
[00:24:24.000 --> 00:24:27.000]  也不用人手服事
[00:24:27.000 --> 00:24:29.000]  好像缺少什麼
[00:24:29.000 --> 00:24:31.000]  Hallelujah
[00:24:31.000 --> 00:24:32.000]  是的
[00:24:32.000 --> 00:24:34.000]  神有沒有缺少什麼
[00:24:34.000 --> 00:24:36.000]  有人說有
[00:24:36.000 --> 00:24:38.000]  神缺少錢
[00:24:38.000 --> 00:24:40.000]  神真缺少錢嗎
[00:24:40.000 --> 00:24:44.000]  我就聽過有個人講
[00:24:44.000 --> 00:24:49.000]  他說其實不是說你賺了十塊
[00:24:49.000 --> 00:24:52.000]  你捐一塊出去
[00:24:52.000 --> 00:24:55.000]  而是說多了九塊錢
[00:24:55.000 --> 00:24:57.000]  這都是屬於他的
[00:24:57.000 --> 00:25:00.000]  我們不是都講千山的牛萬山的羊
[00:25:00.000 --> 00:25:02.000]  都是屬於耶和華的嗎
[00:25:02.000 --> 00:25:06.000]  所以他要我們的手
[00:25:06.000 --> 00:25:11.000]  他是給我們福氣讓我們來服事他
[00:25:11.000 --> 00:25:15.000]  他再一次讓我們能夠看到
[00:25:15.000 --> 00:25:18.000]  他是多麼的奇妙偉大
[00:25:18.000 --> 00:25:20.000]  你不信他他都是神
[00:25:20.000 --> 00:25:23.000]  你不服事他他也是神
[00:25:23.000 --> 00:25:24.000]  是不是
[00:25:24.000 --> 00:25:26.000]  得福的是我們
[00:25:26.000 --> 00:25:29.000]  而他是創造宇宙和其中萬物的神
[00:25:29.000 --> 00:25:32.000]  他是天地的主
[00:25:32.000 --> 00:25:35.000]  他救不住人手所造的電
[00:25:35.000 --> 00:25:37.000]  所以有的時候我們講說
[00:25:37.000 --> 00:25:40.000]  邀請神進入我們的心裡面
[00:25:40.000 --> 00:25:42.000]  耶和華神說
[00:25:42.000 --> 00:25:44.000]  天是我的座位
[00:25:44.000 --> 00:25:46.000]  地是我的腳凳
[00:25:46.000 --> 00:25:48.000]  那你才是我
[00:25:48.000 --> 00:25:49.000]  怎麼樣
[00:25:49.000 --> 00:25:51.000]  安歇的助手
[00:25:51.000 --> 00:25:52.000]  神啊
[00:25:52.000 --> 00:25:57.000]  新王愛林亮堂成為你安歇的助神
[00:25:57.000 --> 00:26:02.000]  主耶穌說
[00:26:02.000 --> 00:26:05.000]  人子沒有枕頭的地方
[00:26:05.000 --> 00:26:08.000]  也求耶穌來我們教會
[00:26:08.000 --> 00:26:10.000]  來在我們教會裡面
[00:26:10.000 --> 00:26:12.000]  作為他枕頭的地方
[00:26:12.000 --> 00:26:15.000]  讓神在我們中間安息
[00:26:15.000 --> 00:26:16.000]  但是要記住
[00:26:16.000 --> 00:26:19.000]  回家的時候把他帶回家
[00:26:19.000 --> 00:26:22.000]  去工作的時候把他帶到工作場所去
[00:26:22.000 --> 00:26:23.000]  Hallelujah
[00:26:23.000 --> 00:26:25.000]  你再忙
[00:26:25.000 --> 00:26:27.000]  你帶著他
[00:26:27.000 --> 00:26:28.000]  是不是
[00:26:28.000 --> 00:26:31.000]  我就記得有一次
[00:26:31.000 --> 00:26:35.000]  我們最近在為譚瑾
[00:26:35.000 --> 00:26:38.000]  我們以前一個姐妹她過世了
[00:26:38.000 --> 00:26:43.000]  我們也給她做了DVD
[00:26:43.000 --> 00:26:45.000]  紀念她
[00:26:45.000 --> 00:26:47.000]  那麼我記得有一次
[00:26:47.000 --> 00:26:50.000]  她那時候來美國
[00:26:50.000 --> 00:26:51.000]  她媽媽
[00:26:51.000 --> 00:26:55.000]  那個時候她媽媽大概也有八九十了
[00:26:55.000 --> 00:26:58.000]  走路都不方便了
[00:26:58.000 --> 00:27:01.000]  但是她每一次開的車子
[00:27:01.000 --> 00:27:02.000]  不管做什麼
[00:27:02.000 --> 00:27:05.000]  永遠帶著她媽媽
[00:27:05.000 --> 00:27:08.000]  甚至有一次她爸爸來了
[00:27:08.000 --> 00:27:09.000]  她開車子
[00:27:09.000 --> 00:27:13.000]  後面坐的一個老爸爸一個老媽媽
[00:27:13.000 --> 00:27:15.000]  走路都走不穩了
[00:27:15.000 --> 00:27:18.000]  她永遠帶著他們
[00:27:18.000 --> 00:27:21.000]  你把神帶在你車子裡面
[00:27:21.000 --> 00:27:22.000]  我比喻
[00:27:22.000 --> 00:27:25.000]  你把神帶在你的工作場所
[00:27:25.000 --> 00:27:27.000]  你永遠帶著他
[00:27:27.000 --> 00:27:29.000]  甚至於在你睡覺的時候
[00:27:29.000 --> 00:27:33.000]  你邀請他在你身邊安寧乍在
[00:27:33.000 --> 00:27:36.000]  邀請他與你同臥一榻
[00:27:36.000 --> 00:27:38.000]  多有福啊
[00:27:38.000 --> 00:27:39.000]  是不是
[00:27:39.000 --> 00:27:41.000]  感謝讚美神
[00:27:41.000 --> 00:27:43.000]  所以你就與他緣為一啦
[00:27:43.000 --> 00:27:46.000]  就是他是最重要的
[00:27:46.000 --> 00:27:47.000]  是的
[00:27:47.000 --> 00:27:48.000]  感謝神
[00:27:48.000 --> 00:27:49.000]  讚美神
[00:27:49.000 --> 00:27:50.000]  所以
[00:27:50.000 --> 00:27:52.000]  祈求神創造天地
[00:27:52.000 --> 00:27:54.000]  地是空虛渾沌
[00:27:54.000 --> 00:27:58.000]  淵滅黑暗神的靈隱形在水面上
[00:27:58.000 --> 00:28:00.000]  神說要有光就有光
[00:28:00.000 --> 00:28:01.000]  第一天
[00:28:01.000 --> 00:28:03.000]  祂把光跟暗分開來
[00:28:03.000 --> 00:28:04.000]  第二天
[00:28:04.000 --> 00:28:07.000]  祂把空氣與水分開來
[00:28:07.000 --> 00:28:08.000]  第三天
[00:28:08.000 --> 00:28:11.000]  祂把地海與植物造出來
[00:28:11.000 --> 00:28:12.000]  第四天
[00:28:12.000 --> 00:28:15.000]  祂把日夜星辰造出來
[00:28:15.000 --> 00:28:16.000]  第五天
[00:28:16.000 --> 00:28:18.000]  祂把飛鳥與水產造出來
[00:28:18.000 --> 00:28:19.000]  第六天
[00:28:19.000 --> 00:28:21.000]  祂把牲畜
[00:28:21.000 --> 00:28:23.000]  還有人造出來
[00:28:23.000 --> 00:28:24.000]  第七天
[00:28:24.000 --> 00:28:26.000]  祂安息了
[00:28:26.000 --> 00:28:27.000]  感謝神讚美神
[00:28:27.000 --> 00:28:30.000]  神造天是為了什麼
[00:28:30.000 --> 00:28:31.000]  為了地
[00:28:31.000 --> 00:28:34.000]  神造地是為了什麼
[00:28:34.000 --> 00:28:35.000]  為了人
[00:28:35.000 --> 00:28:38.000]  神造人並且在人的鼻孔吹了一口氣
[00:28:38.000 --> 00:28:40.000]  叫他成為有靈的活人
[00:28:40.000 --> 00:28:41.000]  是為了誰
[00:28:41.000 --> 00:28:43.000]  為了神
[00:28:43.000 --> 00:28:46.000]  那個時候神每天在伊甸園裡面
[00:28:46.000 --> 00:28:48.000]  跟亞當夏娃在一起
[00:28:48.000 --> 00:28:49.000]  您知道嗎
[00:28:49.000 --> 00:28:53.000]  聖經裡面那一段陳述非常的生動
[00:28:53.000 --> 00:28:56.000]  當人犯了罪的時候
[00:28:56.000 --> 00:28:57.000]  同樣的
[00:28:57.000 --> 00:29:00.000]  也許在下午三點的時候
[00:29:00.000 --> 00:29:04.000]  神總是要來找亞當夏娃一樣
[00:29:04.000 --> 00:29:06.000]  而神每次來
[00:29:06.000 --> 00:29:07.000]  經上面說
[00:29:07.000 --> 00:29:09.000]  神在園中行走
[00:29:09.000 --> 00:29:13.000]  祂的原文的意思是
[00:29:13.000 --> 00:29:16.000]  祂不是偷偷的來
[00:29:16.000 --> 00:29:17.000]  耶穌第二次再來
[00:29:17.000 --> 00:29:19.000]  有可能是不知道什麼時候來
[00:29:19.000 --> 00:29:21.000]  但是神來找你
[00:29:21.000 --> 00:29:23.000]  永遠你知道的
[00:29:23.000 --> 00:29:24.000]  耶穌受洗的時候
[00:29:24.000 --> 00:29:25.000]  天上有大響聲
[00:29:25.000 --> 00:29:27.000]  一說這是我的愛子
[00:29:27.000 --> 00:29:29.000]  大家都聽到了
[00:29:29.000 --> 00:29:32.000]  摩西上山取十件法板的時候
[00:29:32.000 --> 00:29:34.000]  天打雷雷轟轟的
[00:29:34.000 --> 00:29:36.000]  神在其中
[00:29:36.000 --> 00:29:39.000]  神永遠讓你知道祂是神
[00:29:39.000 --> 00:29:40.000]  是的
[00:29:40.000 --> 00:29:43.000]  但是亞當夏娃卻躲起來
[00:29:43.000 --> 00:29:44.000]  你們在哪裡
[00:29:44.000 --> 00:29:45.000]  我們在這裡
[00:29:45.000 --> 00:29:49.000]  難道神犯了罪嗎
[00:29:49.000 --> 00:29:50.000]  感謝神
[00:29:50.000 --> 00:29:53.000]  祂甚至於赦免了我們
[00:29:53.000 --> 00:29:55.000]  是的
[00:29:55.000 --> 00:29:58.000]  讓我們再一次來到祂的面前
[00:29:58.000 --> 00:30:02.000]  我們求神這個創造的神
[00:30:02.000 --> 00:30:04.000]  祂能夠再一次在我們裡面
[00:30:04.000 --> 00:30:06.000]  做那個工作
[00:30:06.000 --> 00:30:09.000]  把我們再一次複習起來
[00:30:09.000 --> 00:30:12.000]  把我們教會也複習起來
[00:30:12.000 --> 00:30:15.000]  讓我們能夠再一次
[00:30:15.000 --> 00:30:16.000]  能夠在這個地方上面
[00:30:16.000 --> 00:30:19.000]  我們要建立教會的禱告祭壇
[00:30:19.000 --> 00:30:20.000]  家庭的祭壇
[00:30:20.000 --> 00:30:22.000]  還有這個城市的禱告的祭壇
[00:30:22.000 --> 00:30:24.000]  國家禱告的祭壇
[00:30:24.000 --> 00:30:26.000]  為世界上面來禱告
[00:30:26.000 --> 00:30:29.000]  因為神創造不是這個樣子的
[00:30:29.000 --> 00:30:32.000]  你知道嗎
[00:30:32.000 --> 00:30:34.000]  神創造的一切是美好的
[00:30:34.000 --> 00:30:37.000]  祂要人修理看守儀殿
[00:30:37.000 --> 00:30:39.000]  也要自己管理世上的一切
[00:30:39.000 --> 00:30:42.000]  天上的飛鳥海裡的魚
[00:30:42.000 --> 00:30:44.000]  我們搞砸了
[00:30:44.000 --> 00:30:45.000]  不是嗎
[00:30:45.000 --> 00:30:48.000]  求神再一次來幫助我們
[00:30:48.000 --> 00:30:49.000]  是的
[00:30:49.000 --> 00:30:52.000]  所以這個創造的神天天的主
[00:30:52.000 --> 00:30:57.000]  祂不需要住我們人手所造的殿
[00:30:57.000 --> 00:31:00.000]  也不用人手來服侍
[00:31:00.000 --> 00:31:04.000]  更不當以為神的神性向人
[00:31:04.000 --> 00:31:09.000]  用手藝心思所雕刻的金銀石
[00:31:09.000 --> 00:31:12.000]  這是我們的神
[00:31:12.000 --> 00:31:14.000]  我們要相信
[00:31:14.000 --> 00:31:18.000]  祂是永遠與我們同在
[00:31:18.000 --> 00:31:20.000]  祂是創造
[00:31:20.000 --> 00:31:24.000]  而我們的神也是掌管的神
[00:31:24.000 --> 00:31:27.000]  我們下面再來一段經文
[00:31:27.000 --> 00:31:42.000]  17章25節B
[00:31:42.000 --> 00:31:44.000]  你到F8
[00:31:44.000 --> 00:31:46.000]  先按F8
[00:31:46.000 --> 00:31:49.000]  然後再按4
[00:31:49.000 --> 00:31:52.000]  1234的4
[00:31:52.000 --> 00:31:55.000]  我真猜對了
[00:31:55.000 --> 00:31:57.000]  來我們一起來念
[00:31:57.000 --> 00:32:02.000]  自己早將生命氣息萬物賜給萬人
[00:32:02.000 --> 00:32:05.000]  他從一本造出萬足的人
[00:32:05.000 --> 00:32:07.000]  住在泉地上
[00:32:07.000 --> 00:32:11.000]  並且預先定準他們的年限
[00:32:11.000 --> 00:32:13.000]  和所住的疆界
[00:32:13.000 --> 00:32:15.000]  要叫他們尋求神
[00:32:15.000 --> 00:32:18.000]  或者可以揣摩而得
[00:32:18.000 --> 00:32:21.000]  其實他離我們個人不遠
[00:32:21.000 --> 00:32:24.000]  我們生活動作存留
[00:32:24.000 --> 00:32:26.000]  都在乎他
[00:32:26.000 --> 00:32:29.000]  就如你們作詩的說
[00:32:29.000 --> 00:32:31.000]  我們也是他所生的
[00:32:31.000 --> 00:32:33.000]  所以我們的神
[00:32:33.000 --> 00:32:36.000]  是一個掌權的神
[00:32:36.000 --> 00:32:40.000]  他把生命氣息萬物都賜給人
[00:32:40.000 --> 00:32:43.000]  他甚至於造出泉地上
[00:32:43.000 --> 00:32:47.000]  而且定了我們的年限和我們的疆界
[00:32:47.000 --> 00:32:49.000]  感謝神
[00:32:49.000 --> 00:32:50.000]  因為我相信
[00:32:50.000 --> 00:32:52.000]  神要給我活到99歲
[00:32:52.000 --> 00:32:54.000]  Hallelujah
[00:32:54.000 --> 00:32:56.000]  我是希望
[00:32:56.000 --> 00:32:57.000]  誰要我明天走
[00:32:57.000 --> 00:32:58.000]  我就明天走了
[00:32:58.000 --> 00:32:59.000]  感謝神
[00:32:59.000 --> 00:33:00.000]  讚美神
[00:33:00.000 --> 00:33:01.000]  是的
[00:33:01.000 --> 00:33:02.000]  但是
[00:33:02.000 --> 00:33:03.000]  他說怎麼樣
[00:33:03.000 --> 00:33:06.000]  他說要叫你們尋求神
[00:33:06.000 --> 00:33:09.000]  或者可以揣摩而得
[00:33:09.000 --> 00:33:12.000]  其實他離我們個人不遠
[00:33:12.000 --> 00:33:14.000]  你說神在天上嗎
[00:33:14.000 --> 00:33:15.000]  No
[00:33:15.000 --> 00:33:16.000]  他離我們個人不遠
[00:33:16.000 --> 00:33:19.000]  所以我們可以揣摩而得知神
[00:33:19.000 --> 00:33:21.000]  我們可以知道他的意思
[00:33:21.000 --> 00:33:23.000]  不是那麼難懂的
[00:33:23.000 --> 00:33:25.000]  神必然
[00:33:25.000 --> 00:33:27.000]  你說神到底要我怎麼樣
[00:33:27.000 --> 00:33:29.000]  哎呀
[00:33:29.000 --> 00:33:30.000]  你要
[00:33:30.000 --> 00:33:32.000]  我喜歡舉的例子說
[00:33:32.000 --> 00:33:33.000]  你難道要
[00:33:33.000 --> 00:33:37.000]  葛培里說去傳福音才傳福音嗎
[00:33:37.000 --> 00:33:38.000]  你難道要
[00:33:38.000 --> 00:33:41.000]  耶穌你行個神蹟給我看
[00:33:41.000 --> 00:33:43.000]  聖經上面都講了
[00:33:43.000 --> 00:33:44.000]  有了這樣
[00:33:44.000 --> 00:33:46.000]  你就照著去做
[00:33:46.000 --> 00:33:48.000]  不合聖經的就不要去做
[00:33:48.000 --> 00:33:49.000]  再搞不懂
[00:33:49.000 --> 00:33:51.000]  就來問師母牧師
[00:33:51.000 --> 00:33:53.000]  就來問我們的蜀靈長者
[00:33:53.000 --> 00:33:54.000]  小組長等
[00:33:54.000 --> 00:33:55.000]  不是嗎
[00:33:55.000 --> 00:33:57.000]  我們就可以揣摩而得
[00:33:57.000 --> 00:33:58.000]  神的意思
[00:33:58.000 --> 00:34:01.000]  祂是掌管萬物的神
[00:34:01.000 --> 00:34:06.000]  我們生活動作存留都在乎祂
[00:34:06.000 --> 00:34:08.000]  這是祂的恩典
[00:34:08.000 --> 00:34:12.000]  我剛才講說我活99歲其實很虛
[00:34:12.000 --> 00:34:13.000]  對不對
[00:34:13.000 --> 00:34:15.000]  誰都不知道
[00:34:15.000 --> 00:34:17.000]  我爸爸60多歲70歲就走了
[00:34:17.000 --> 00:34:21.000]  我媽媽也是60多歲就走了
[00:34:21.000 --> 00:34:22.000]  我的醫生就說
[00:34:22.000 --> 00:34:24.000]  你爸爸什麼問題
[00:34:24.000 --> 00:34:26.000]  我說我爸爸大概
[00:34:26.000 --> 00:34:27.000]  心臟血管疾病
[00:34:27.000 --> 00:34:29.000]  我媽媽也是如此
[00:34:29.000 --> 00:34:30.000]  你大概也有吧
[00:34:30.000 --> 00:34:33.000]  奇怪你的指數都還蠻好的
[00:34:33.000 --> 00:34:34.000]  對我說感謝神
[00:34:34.000 --> 00:34:36.000]  因為怎麼樣
[00:34:36.000 --> 00:34:38.000]  我有耶穌在我裡面
[00:34:38.000 --> 00:34:39.000]  Hallelujah
[00:34:39.000 --> 00:34:40.000]  讚美神
[00:34:40.000 --> 00:34:44.000]  我們的生活動作存留都在乎祂
[00:34:44.000 --> 00:34:45.000]  是不是
[00:34:45.000 --> 00:34:46.000]  Hallelujah
[00:34:46.000 --> 00:34:49.000]  所以有的時候我們也不要強求
[00:34:49.000 --> 00:34:51.000]  所以有的時候我看人走了
[00:34:51.000 --> 00:34:53.000]  我甚至於說你先走
[00:34:53.000 --> 00:34:54.000]  我跟著來
[00:34:54.000 --> 00:34:55.000]  是不是
[00:34:55.000 --> 00:34:56.000]  或者我們有的時候講說
[00:34:56.000 --> 00:35:00.000]  你在天上給我找個鄰居
[00:35:00.000 --> 00:35:01.000]  找個大房子
[00:35:01.000 --> 00:35:02.000]  將來我們可以再見面
[00:35:02.000 --> 00:35:03.000]  是不是
[00:35:03.000 --> 00:35:04.000]  我講過一次
